pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150
0,-619.3214796,-132.090605,-281.1642767,-446.1117101,171.2166739,354.5482684,-552.5588728,377.565216,236.7003738,441.9792783,510.9924567,-134.9171682,-24.75760116,221.5549185,-59.55446094,-199.9213922,253.0003759,223.8245097,-122.4214675,469.5791395,112.7818166,-318.7601609,-263.976607,108.8267908,-31.3452237,43.95846521,-69.75455124,-11.06430891,11.59120689,-12.52960877,-19.27692388,-4.765120893,40.88540624,182.8292263,-74.40514073,-220.6361308,-154.7722583,-183.1637983,135.055611,-26.7198314,41.08032006,-39.26140422,174.7164532,-101.5872593,13.63344228,-44.35475403,-93.32935685,182.7025032,-127.3516182,-11.36228493,-168.0803314,38.83814352,49.3542516,30.18491246,-50.27338674,92.30358041,-66.13694234,26.00946468,3.34683262,57.08929177,-58.25494196,-37.39006324,152.4319834,-23.5127557,107.2080389,-20.80160118,28.87490889,-6.715200954,-33.9023552,-66.21578904,-3.872893658,-48.05845567,2.849717258,-42.94866265,-55.54375566,-8.502008643,-56.99413306,35.59985614,47.19029288,34.84861099,6.243426029,-90.71697921,-22.05822686,-76.52276925,-47.22063114,90.56229352,-23.11914343,-3.200403482,-26.21609372,-27.34120952,16.86738918,-27.9136453,23.2541954,-124.5358314,7.887116006,42.4120885,8.558158329,8.897250079,-132.6476573,-51.43380786,4.594933676,-30.41079228,-64.54023686,12.58430565,43.40921423,-20.8502957,43.99864925,0.077848867,-86.27396629,4.02759268,-74.39069669,-115.3989331,-52.68523498,128.6678491,22.96025891,-33.62086645,50.91061259,66.35115542,63.09482822,-28.11308323,-38.35492743,24.36922665,-48.31385003,61.66465589,-56.20953291,-5.652767073,-0.998860835,-114.2774706,-31.76652466,29.29228663,46.3499407,11.16161179,20.90618121,60.32118673,24.04089883,-37.67667326,9.000784964,23.77615397,73.74878204,-29.11960067,38.4907763,20.46201496,-43.1045434,-9.657848194,21.91769933,126.2325237,41.5152485,8.078842083,55.76928465,4.856477551
0,-526.9010542,-745.5296357,-487.2409851,-661.4689017,155.0480715,213.082117,-100.7656435,-125.1815864,268.3713614,187.2828916,267.3817312,-158.3079697,185.1256025,78.08490135,140.2595967,-96.57067761,81.80377249,205.4223547,77.83135949,300.5804662,105.7934109,-21.02268831,-287.479919,-21.42981588,-114.3632636,-63.59087157,49.16954376,-10.13853624,-49.43247889,0.243458599,-143.1096116,81.00150053,26.7886079,-46.46198736,89.47486677,-279.5915271,-30.02065243,-37.50620883,167.2265692,139.7068721,-52.81800968,-100.8405514,133.8612626,-212.4307094,73.05572604,-119.2578691,-46.167329,-6.527870993,-82.17173128,-155.2210675,57.52185927,63.45996217,-9.405774525,86.3991798,97.54472538,-123.7839439,-130.8527825,101.1407216,-77.95217442,126.9525217,-26.85015222,114.5447222,21.94337895,82.26008955,118.8893102,-12.30223401,-1.820777051,-114.3606716,-79.21848497,34.51664876,17.92455044,-43.68910099,48.63855811,78.68893356,93.34951024,-10.96560789,-110.6155926,136.7875197,16.65798377,-10.43726087,8.598001596,159.924519,-9.794049412,95.75267429,79.75463826,-96.22986586,95.38007874,-94.72060331,-4.661207101,-74.66187186,-90.89948918,-74.40772089,90.85474393,-85.9410899,-23.9982573,-144.648909,-57.80399394,-11.39214538,19.89922119,-32.94647108,-99.95503237,25.41241005,-10.26387395,32.07963621,99.8871978,50.68134795,18.46229011,29.43840197,-34.26103253,62.07715384,-9.150225538,54.95883275,-43.67797241,-56.0660911,38.20344655,-91.84260823,45.99295812,-119.1804902,45.10952097,79.64871941,-43.92007801,-14.63429368,0.588419263,109.3548497,96.62178142,-30.43849431,55.00492604,-49.53324112,8.8021233,30.32547969,34.36279532,93.97670097,50.87218084,-38.33736465,4.970850542,21.90815394,34.21822547,5.625243428,-26.03416599,60.07457946,-96.80877617,-29.02099285,77.29539816,-24.41537463,-92.34494341,-45.6076909,-5.154791856,220.8043279,-99.29299148,-36.69932797
0,-399.1263664,-312.9215918,-363.8251019,89.14937849,269.7460131,-665.7557451,-45.02253118,-100.8172628,622.9026782,396.2019727,135.0109326,-136.0439776,72.05521674,40.91626853,301.5893261,-2.616734232,316.5604598,-51.56086014,322.290995,-52.06272645,-44.31394494,-9.50283953,-211.1541955,107.2153016,458.4263935,168.1011234,226.6179384,-227.7560658,-10.29677972,-164.9331839,191.3792772,-387.2532715,66.57344995,-35.17197424,192.8428581,-62.13105894,-184.8123304,278.8047402,-198.5736014,3.54027396,37.41747335,-141.7165656,-140.4791125,-113.1508869,-111.8165077,35.35723261,148.8417004,-127.483104,207.326811,45.98526122,-79.69886457,10.25805677,213.4246986,-67.09819645,176.8348458,62.84640157,26.43890024,45.40532331,-66.35977777,45.83938418,-79.6529804,-13.13413972,-0.30072361,243.5765712,-187.0865637,77.02217876,-67.3538035,21.37332465,-56.72679612,-156.3221037,92.26377658,171.0320377,186.5164759,-0.65841489,-42.02483876,-122.0253268,-113.0070225,-150.4243111,-3.666606634,55.3656757,-177.5751182,-10.09975993,24.37559208,57.52038348,26.98855624,-96.73096472,-7.74837751,115.0413537,-42.80670475,-82.52823304,-26.04576574,-71.70968011,87.95094785,24.24996296,51.49259738,60.36247164,-205.9202837,-26.89055565,135.2099515,102.7730472,-26.59846564,3.469350251,-30.94057422,-6.766895816,103.9242062,-80.87064515,-30.97526502,-139.6193048,152.8460267,28.9819911,50.48868243,145.1752137,68.84416218,6.601964302,163.4167161,-100.7056395,-42.66539481,5.753563258,-56.46426871,-72.39257094,-75.74895044,16.6044158,27.59495432,-66.84386667,71.40562975,8.221992133,-28.10284471,48.55260321,-2.087089273,6.452129285,-54.41961039,-17.29575972,-160.6044912,-20.93833018,111.533501,-102.1085421,52.72369191,-33.62963792,-87.06386135,77.40836117,86.46548078,68.02282562,111.0394339,-43.14456303,99.33089511,-28.88521782,-88.84377123,26.47553616,-78.81694163,-33.49456072
0,-354.5757598,-738.1986307,28.75581259,698.8535848,-199.6552056,-449.9221529,-168.3795779,-30.85990308,563.7121165,75.63674193,-425.4363644,-237.267956,-763.3037934,296.4196783,291.2833557,-207.823639,105.9573025,-363.6055783,-358.3986701,93.71471737,180.4250138,-64.73536856,-382.6567914,17.35766293,112.3678187,194.2712111,132.4786033,-102.4570911,109.6332155,105.4628297,-42.24654191,445.67369,-242.0156718,-46.39847474,-7.783323578,131.2966684,-81.68755738,202.1132517,-129.9691676,-49.66532903,-169.4742573,-39.90791499,320.030307,-20.93756788,-200.2356391,31.89327088,-20.77881866,197.8410526,-148.926756,71.02625421,-230.8521984,194.8387295,-26.78134156,21.75243845,16.01856403,-36.36173541,69.65387899,7.880254516,-78.3192117,-157.4758246,0.479908809,90.25885348,-86.27725807,-30.51515008,33.41559548,-29.38072173,93.77467381,-58.87695728,14.28921687,-35.5533419,22.85559829,-40.57049082,128.1456755,-3.866397105,76.76292381,69.25069918,93.5129375,40.70419382,5.407644215,21.7897795,100.3502913,2.771248195,16.66226226,-85.09739965,-16.23889814,-42.6663252,51.63957505,20.28872657,-213.0968114,25.85760678,-41.1181552,83.55396368,-20.60442697,80.97813923,65.21570023,19.38071544,103.8686872,-105.65792,29.43478951,-55.82734826,60.85990891,-25.76686839,90.42982261,34.51519813,-35.5281943,-66.12813732,68.19885812,-62.80460377,72.17838259,21.40923943,-78.06097419,-2.09427971,-69.61631853,-66.42512237,-25.14378694,6.705261255,9.640387058,74.17015546,-51.13521629,-26.35010876,-97.41490391,-60.42632554,67.4584424,55.71400633,-66.44975425,81.03399049,18.43689442,9.842602874,66.42868401,10.92940542,14.52338047,60.23252189,58.9059863,-11.63997945,143.6659402,-26.83355312,-85.60715874,112.3518631,23.87887936,18.67114508,97.71700997,-94.2928227,103.3008526,91.67517475,61.12480693,-73.68916564,-83.78522468,55.16878146,41.96384342,14.48359129
0,-629.9483912,-597.4384602,120.6659274,-534.4978089,-149.4092556,384.9341912,64.83824412,-451.5274538,-148.2983223,446.2495311,-141.984995,-230.5579595,-7.107696406,156.0263812,-129.100078,-271.1308514,198.8003067,299.3676196,-357.7973545,-92.39812739,-291.1705889,-197.0663115,-470.069586,197.04162,-50.00465733,317.3747473,133.8936522,120.3262188,66.70950204,-28.67587132,184.2235178,-16.36850502,-109.6320809,87.57116012,-78.65481502,-138.8582693,127.9715537,-67.8970179,-192.9443002,121.329435,232.3676306,122.3311464,-341.8371285,216.1851129,-56.60240655,243.3860191,-213.7252139,384.8456259,-6.488070943,205.213049,-96.44498677,-67.54478595,5.499968826,224.9574539,-97.57661151,122.170245,89.43905171,263.0223193,221.4940008,-28.97825832,84.65676512,62.34925916,60.34520244,-49.00558362,177.8293183,177.6550624,-46.58303357,96.66884969,193.9632249,-224.2228844,-7.608352857,186.2556333,-151.5844846,-3.175180147,-92.07192937,291.7179437,-288.6135496,-81.98088853,61.29388712,42.61102813,26.70071664,-46.9027663,-59.54753494,-92.9728292,-37.809785,125.9704752,-150.9270325,-74.93971462,-135.4348853,71.12167298,14.24698788,44.23050878,84.82646996,-266.8258649,77.34615106,-213.3455728,108.0997462,7.175508935,-2.927269471,84.52493671,70.97968523,71.70148517,-44.78526642,32.04083897,-101.0644945,-29.18980408,32.2318235,9.365140607,13.10286076,-61.88929973,25.56578021,38.02486127,-115.6749909,157.1340729,-57.4935421,-32.98380302,-1.247866059,-14.37862113,61.9944294,34.89239884,-5.606386038,-81.0186632,-115.8672346,-60.14657264,118.2166519,-15.19159502,-33.06586664,32.61655468,10.06187336,107.4868498,-20.73930752,92.66250504,-2.113206784,11.52574611,24.58242284,-147.1101742,3.916336752,56.45673442,-148.780557,165.7479488,-59.7857916,-122.1702672,191.8562557,56.54901633,30.8963829,7.261585771,69.01859531,36.7052208,-44.88051289,-19.48529324
0.002,-222.4020585,10.75628283,-660.9867892,-667.9164288,-212.0365611,-19.79481973,-489.1289897,345.1640405,547.051349,-303.1194114,-103.3837915,387.0177294,36.41719075,104.8224276,-73.80896825,172.0232731,-210.6256031,-20.45549816,327.7299836,27.74068207,292.514125,142.1783337,-151.8104415,9.617372397,-54.64705804,-204.3805305,40.65136856,-114.6606803,-52.53451002,-302.0420893,-192.1163996,251.4591079,-157.3612443,-122.3889663,-106.3432045,-96.89655596,-78.99032929,198.6191683,-40.46891791,168.6472002,-57.19536524,-61.63323138,-22.84677246,247.9971902,-101.6304607,-47.21663314,-48.61859852,-100.7587355,45.39728867,71.85694534,-106.3202029,78.43475921,44.09060279,19.28417663,-8.580842565,-115.3102315,-125.2014085,45.88715983,52.25773022,50.05829334,-157.5724029,67.97053299,-92.64669087,-25.94634125,-88.04693533,55.0455527,-6.906226777,-72.7859999,150.9502911,-76.8900905,-49.82767593,33.00744687,47.67351203,-92.41913305,-39.03079725,135.9244483,-11.90235657,66.510098,-60.63733948,-102.2110069,-22.23950047,137.7246992,124.1328313,-19.12340741,-2.809619322,-37.39529532,-18.61927772,14.50276506,63.16188865,7.966878643,-84.6881553,48.12232989,-72.90890784,-48.71723936,96.7067952,29.95149665,47.34480178,52.47401865,-54.84060273,83.91799859,-163.1215813,-31.72646374,-58.5791074,-68.51650719,37.15944138,32.63328862,-76.77527417,73.53128716,-19.15655387,-17.45801194,-17.37040063,27.53206455,89.23011992,17.18995877,49.45592343,-59.94211789,66.98748354,-39.96018921,160.8877615,-60.80524816,20.89765286,-45.49366298,-43.75750696,-1.397176884,31.84839577,85.80909872,-64.77093098,-32.99186843,-27.57472098,-1.645250223,19.56207494,35.47931628,-20.49869528,-4.38254492,79.53186579,-38.04676853,-53.57070728,19.38076028,-56.43867144,-50.9130207,18.51776369,-5.370121259,-74.48301535,-89.77821146,-116.681738,67.47514536,-54.49858187,-87.76248074,-70.34663543,64.45972943
0,-103.0318611,-303.502688,-794.3648293,-237.8710306,-119.0173141,-224.2547022,-91.26426268,346.2491752,299.4161019,307.8302125,-102.1114158,-80.29182473,-6.7750704,408.0024868,-575.7185645,263.9740382,-497.5443826,-40.74209958,-58.57244042,-14.17865687,138.6936018,252.5528965,-381.1055335,100.260574,-207.9654354,-307.8109715,192.3464998,35.99760164,-68.34418437,164.2918753,-21.48303747,144.8962552,19.39840813,-222.2994942,-29.41620688,-14.92142119,143.7391499,134.3985849,-157.4522127,175.7724638,172.6818857,-6.830367403,5.717698054,13.67115959,138.5068827,-356.2900766,75.42383884,78.59289125,176.6721256,34.4994177,5.915884005,72.98851583,44.62234233,-15.19542633,18.11795768,-162.058496,-29.57705291,43.98520704,84.9262324,19.22894414,67.09932127,-145.4925597,-33.19357629,28.39993245,-73.92899669,10.4035349,-260.951381,-47.94622681,2.489995656,-12.53835021,-38.40733737,30.10475436,-75.21906405,42.27618631,-57.31848767,-117.254059,47.62186945,-62.96558173,-195.4270923,-53.68308226,-22.9100351,-56.42606656,118.2253607,73.2953214,-86.8820783,66.79262463,-39.89817501,58.73058065,187.4575749,76.11506809,48.04590618,120.5377342,1.61710077,-92.99736385,7.710413803,-24.82372499,-41.96702273,74.74445641,-20.99500787,64.32911721,54.99935213,75.45881151,-17.26881057,27.07953268,6.270977852,126.4026083,-30.55595351,-49.111211,-85.07090586,-77.33902133,-14.18103009,29.82693813,58.41533501,-26.09715772,-0.449036886,-53.83611479,-40.50108906,62.14977939,-1.736466318,-64.27067056,-53.52155751,-76.10470332,-10.28390758,5.152959102,40.37983459,-74.02033873,-40.43565435,-19.00930428,74.17486093,25.2950455,4.841256884,-55.96825088,-110.9133167,-32.05075357,24.01099944,-86.90666093,-32.06750493,3.844726796,8.256045706,-23.76493382,72.46753354,39.30874283,66.43382395,23.84289725,28.7148957,-47.42563293,5.444448902,-128.6479211,128.2638558,49.3286937
0,-731.5282794,-653.4154853,127.644158,-330.9930074,-449.9856335,120.2999933,153.9960752,-162.6000483,228.9707787,344.0020231,-315.3021518,-383.292521,6.445677996,37.86809465,179.2639704,-116.3607146,368.0290355,-148.8643619,119.2576545,-370.9874136,169.782979,-67.46885238,-174.3652292,59.14759798,-76.76607537,143.8347272,362.060596,-206.9239625,-221.5631665,116.3403836,55.71252204,-253.5372488,160.0163435,-78.29339556,-92.9268609,352.5760701,-140.5080545,-125.4145432,217.3171018,37.90935108,120.8203796,223.0886036,-64.81825654,-111.4512277,79.33936386,-79.39307421,169.8201082,-420.9086888,190.1805942,-124.1444095,-202.4678012,68.72370138,118.700207,-334.5721535,-155.7441276,239.8495244,-13.59029263,9.421523347,-148.8799513,49.0835094,-53.5924014,50.68117675,171.2379384,-206.9756143,53.86235982,-128.1584151,-276.2726031,83.52840945,317.6107777,-40.24600042,194.2015533,-82.28794626,161.2849446,74.6924208,-4.515478147,144.2245633,-136.6139964,6.51701448,-116.7136,-30.47507116,-53.17683703,-154.4153185,148.2469226,-76.58679054,79.20425953,85.17880581,-74.74044808,-26.37854085,149.1325954,-93.73644058,-162.1946117,76.44004824,-128.0394744,157.4107818,-10.42160381,-13.4606745,-174.3237163,24.07122902,54.25833629,-167.6878768,29.07667573,42.56751148,-195.9873671,47.14601433,137.714413,12.53188066,-10.12860359,190.1118266,6.509425896,183.744299,-8.543369687,-5.179468801,-12.04548404,-56.19434738,24.83752798,-107.3203022,-26.55898717,-164.5402643,-166.1132513,18.29926883,-37.6738458,96.93106297,30.99671198,54.85726854,-169.9573632,-176.5283067,-237.3981409,-68.00957645,163.2134757,126.2937431,-18.27192892,-44.63355469,-15.89058502,-72.74028131,-22.16751358,-5.800284002,-22.1687587,-19.02681344,76.91588424,12.63620476,-48.09870052,-58.97247135,79.27440912,64.05750525,80.73135355,53.07582861,28.7801148,173.3850802,-7.351354702,73.75716862
0,209.4118481,-242.1521391,24.31439413,1301.872299,-304.9381372,-792.6062931,148.980687,42.65755081,182.3987543,-280.6099057,-516.2139868,-373.5366164,-578.1079281,37.01553817,-163.0894394,64.67007485,-251.6380615,-115.6365857,-313.6779768,4.649936909,234.5348015,-45.7730932,14.48109093,76.48704019,27.8525158,-258.8512884,191.36844,-169.3021841,105.914333,164.4398915,143.9883352,365.973873,59.57005783,363.9350775,45.37696939,76.64590939,171.3742896,-26.27009792,22.57540617,10.53317154,-142.6888772,-51.60046026,134.0225122,-11.8016899,-31.91105069,-85.86833633,-100.0689404,231.9128905,24.85678576,-171.5035495,-32.95462088,-120.3533838,-41.2591009,51.19769632,-112.4245381,118.9764022,169.0211404,-76.32835029,156.2682914,-32.28305723,-139.1511905,241.0668124,-18.33708469,-176.9138769,-55.59440212,-99.84970174,-72.47954147,38.85721654,-50.47999656,53.97912998,-54.75828682,98.46920764,62.61504801,52.01915968,51.03218778,-152.1175991,-9.737526541,-24.51731909,110.1285628,-53.7131297,48.7959888,-216.4108277,-24.62885963,-15.44683849,-7.090738654,-36.42463511,-69.84925023,-19.9794104,-11.17905779,-153.447631,55.67785001,16.46400337,65.09910649,-36.92562616,-153.7903626,6.698007932,-6.074367998,27.54135883,-80.43794945,-100.9243907,93.43107833,-149.584644,22.03774706,30.46598299,70.80885169,66.25352158,-43.11347159,115.3193959,75.22843371,12.37680068,59.63005655,10.32306993,-45.21080398,-45.13360566,-130.3623485,-56.32248907,-142.5144172,78.72782279,-76.68580598,-10.80912783,169.2469683,-13.44073215,-12.07498125,9.032402029,-31.67299135,68.31117598,-23.01556917,-26.15048608,31.81483744,-74.48700305,41.86516765,62.6872305,-26.7101988,97.44926865,-115.5009185,-50.47915323,44.76435919,-50.90018322,-93.81155874,-115.376055,-79.41025209,-16.11710995,-13.13883341,-77.87581346,5.316055512,-1.722040758,-93.40287431,52.42658359,-39.14653495,20.81237934
0,-53.53228725,-899.9669886,95.96960977,489.8214485,-367.590459,-545.2067642,459.3194209,-579.0920955,-54.90741623,305.6234518,-457.0507623,251.811502,-353.4239562,323.7817882,292.7620663,-300.0784418,-78.32192804,-148.262623,270.1062453,-48.71608324,345.3684405,-151.1470263,170.5298465,61.86262805,-286.7948051,22.70143164,738.8778759,-217.4045479,-30.79351176,-46.64007033,153.8726377,68.05749808,-91.52124373,-143.2873923,84.64014146,-224.7390096,-7.417746423,-278.2880471,-92.6047812,483.7261165,22.26217903,-0.833071044,-28.05314092,-28.98495281,-14.87446678,6.185523449,-71.18384717,87.14505486,89.47639294,-161.2391105,27.98804337,-85.89005182,-15.56434286,44.2969479,54.41056834,16.27776302,213.517026,-27.02761484,38.32150648,38.78085455,-72.28110833,-260.2671828,-51.90884778,135.7968718,-6.99166891,103.7600165,76.55978873,268.8174519,-80.67325121,115.1865732,-120.845338,119.276159,235.8011772,-35.35548315,-26.72037942,21.74101882,147.326593,161.5360821,-130.692836,50.28024161,27.34191565,-49.58008973,25.79500417,-87.85895258,-151.8079563,-146.3231259,-38.51205545,131.9578916,27.7958899,-37.14278354,-4.832638871,42.94987746,-69.82247788,-88.55870836,180.9581457,-5.929743365,39.06465984,149.7336504,207.5409618,-223.3019249,23.01356206,-2.595257656,124.0793764,52.07412347,-124.6162799,-20.47151442,-54.12841343,-122.9018865,60.85422177,-64.72617371,-29.82302059,-155.0159097,-52.28090235,-33.36489415,-23.36478241,-23.69370126,119.050738,-91.96892592,8.064138867,68.37563709,-120.4256998,-142.2592755,-14.50767259,69.85246501,-20.43675352,26.63023375,81.36526775,-68.6262038,-115.5044941,20.12223665,-66.48651172,-107.8117714,104.3009397,-66.97092995,108.924216,128.2393982,-3.256606828,-89.2312401,139.0610468,48.49168644,-61.88283981,35.25039281,-22.70186933,32.03662681,25.72873793,-40.79071785,-48.18053402,89.24936867,1.627792682,-88.28653024
0.001,-408.4993645,253.8827376,-436.4519296,-432.7758608,-873.6472497,-56.65205956,8.457471715,210.2228455,-456.4876455,79.91021172,143.9650247,244.71706,47.77096153,153.8865528,81.02439789,-270.4491508,107.5158378,236.7844697,205.8284317,-317.2719031,-78.61774832,-300.4781525,494.3244513,-110.3993314,66.86793973,79.53738782,-93.45130362,-96.52831771,98.94727857,3.548189045,61.89657667,-80.68265022,-264.1340321,-65.85720751,-248.5741005,-84.89739503,115.7861756,-94.95682643,62.89416475,-122.2399022,8.203748767,-23.46233787,75.45878448,-85.92420818,-33.30348861,53.91531214,9.179400843,62.48733529,228.4724305,137.510041,18.51080138,-68.03685687,-103.1311961,-154.3931128,-90.24819743,-21.9520624,95.15569412,44.15202851,-32.43139445,-69.46323713,80.62969077,41.36882864,-12.60115664,26.38250513,106.4335301,20.06587553,-96.42103843,-17.83220893,-187.8414983,-15.25853662,31.58005493,155.2164255,226.5994875,47.20504144,-103.9114794,-66.20537499,195.2550115,-34.1749835,9.875068271,45.24787982,-107.9305217,39.19529083,27.69606223,2.68459492,-70.19472969,161.0199866,-34.6054553,-16.62018234,-71.50458165,-104.8881548,-161.376209,-113.4166664,-51.28138126,-31.68025816,-90.56564832,-29.01663854,8.217962792,-80.89283227,-42.63926481,38.85643303,-100.3987387,-42.18243376,-148.8242226,5.102086857,68.06249369,31.88132322,-145.6112496,43.58155263,42.69742421,-21.12773866,-61.70448954,-110.871093,-107.275766,-72.70654218,52.80982771,57.55295103,-7.627131608,26.29220199,34.75556059,-24.70951338,-29.57872417,34.73305929,-80.35349956,-89.26741632,-20.46230607,-1.299294913,22.76223385,-13.96567718,46.73059612,-37.66854247,-21.92014848,37.59766249,29.22709667,23.71698829,69.88343993,52.47686708,-93.92579168,-27.95048838,35.39506027,96.61910763,28.51018608,-1.200119024,-7.269601038,-70.18480469,-54.71903909,-86.94984701,47.20934501,-88.53749219,10.60443695,-81.9223569
0,1016.878901,-206.5006898,825.272267,165.7199868,-109.0817477,-187.0194583,-847.5831558,302.2786876,-85.42666463,-274.2757492,346.7845924,34.41496023,-185.4041191,239.646905,-114.2052881,123.6930034,376.7448343,40.23696933,-22.84900432,-428.173734,-147.0687556,30.56560218,-77.37421462,-215.4412155,-68.63691902,-23.79264679,306.9194982,317.5395667,82.83950672,154.2793876,-589.8724366,-252.9100508,-170.3824331,178.7308127,84.14795576,-59.75598031,-46.99277404,227.1647903,-24.71407151,143.2247881,359.6100683,232.2490169,284.2251545,-35.83583769,213.1004838,-8.568589017,228.4440667,222.8733042,-202.5247463,-7.631430304,-100.4111047,69.23199499,91.55904153,6.623984577,59.73941486,124.3152343,-54.53691925,-105.9314112,-153.8350069,23.66531226,100.313762,-9.74483758,31.17829494,-26.04573154,73.89522946,11.44198656,-29.66273782,-131.0457035,-28.41652725,54.78324458,137.7404736,63.10005456,-43.76436712,261.3691408,81.61375448,127.7651034,43.11448486,-7.291118769,40.47051111,-234.7407797,7.658927445,128.5035555,56.82828357,1.544484087,-50.58548998,-129.397753,-123.154182,-117.1338018,-42.68421909,83.69044448,-86.05701284,-51.06008966,13.09378673,123.278271,-40.43469403,-18.45187374,-97.69736106,-60.2110279,127.3964279,5.884411559,-26.07221037,-0.952010094,96.00712505,-119.1419983,-23.59564868,-169.1201545,-72.73331424,96.23994453,206.071817,84.79250697,67.91549435,63.34704664,-0.093078189,-81.8210458,38.34081761,-134.0708016,65.38667059,25.16901111,-53.84964034,97.95828168,-13.92219328,43.59126403,-72.3027845,-1.097447641,-33.88529371,-14.26994062,12.20731055,-43.00756498,-178.750706,-92.34891198,82.72717367,29.0186228,0.621143357,52.11830079,94.22055335,26.98354469,-185.0323215,109.9689821,-73.344904,-64.40878246,-54.85415663,-9.293881471,-116.7969765,-96.14758046,51.44164706,11.40675091,7.677169928,-7.194790102,-8.20951901,18.13175801
0,241.8172388,-823.4336869,731.8322102,-180.8033031,-811.1584404,-21.09627742,58.32068569,6.499661496,716.2758496,49.85841926,51.96280819,329.1937958,-441.9959162,867.7408083,51.64563222,920.686071,-413.8105693,148.7565198,314.4651515,8.134016849,-144.4872273,-251.6508418,-171.4615233,139.69537,-185.6405757,197.6397967,505.9153531,-402.4342901,-341.9957668,92.25493496,-72.93189189,-215.0385343,-73.05243006,-36.55244395,94.40464426,427.4120853,512.1238463,-298.4515325,-174.7344964,85.98650029,-66.2388598,-161.9516631,130.2882307,-436.0886195,99.93451051,-76.98749829,-134.8665577,-149.2254575,-57.67198323,333.8294215,27.07435912,-23.56215068,-345.2839666,192.0312997,-60.53396421,122.288341,-196.8199628,-3.75205937,193.777108,121.2110353,-211.1114977,-85.09028526,-285.5660779,1.181936433,72.27246742,0.828425407,-93.50165264,83.11682451,106.7966411,192.2114942,104.7023918,119.544484,23.50259823,99.8317917,68.42008207,69.57393013,36.52555853,-149.870245,191.3124305,283.423855,-106.3592375,-63.30678034,183.0381609,-241.5808212,88.62334323,-105.2062114,108.4017522,-64.70317853,-99.90576989,-13.00601077,7.082485649,38.74601696,79.17733574,11.52924481,-4.249852461,72.38682104,97.9203044,28.53916576,-104.5100858,71.74024037,-48.55578394,-77.71066805,59.84133118,68.14633358,97.32576944,-25.75389955,95.6611845,-80.28932745,154.237801,-53.03224567,0.904521815,51.08907827,-81.97737204,37.08745019,127.1959254,63.88978266,-42.23297771,-72.05368159,-12.14441122,93.39462252,202.3449477,118.3401492,52.25598083,43.86833635,134.6816243,-82.87180119,-30.5036979,-40.95864081,-62.88014591,-9.833776944,-2.992860142,-7.090638977,-89.98656241,-52.67317231,72.93504108,-16.66021508,-52.70459493,-15.9437333,-0.770797265,37.95245716,6.899622659,-79.27439583,-64.49423056,125.6338653,11.76619982,32.80482954,-37.68810417,-61.02932998,-62.66318487,119.7962174
