pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60
0,725.9791279,58.68689911,639.1788645,-15.4499718,229.230618,648.1250507,1114.459491,-642.0646534,387.2726263,-77.37236659,-183.2510001,206.4627906,59.02480155,91.03219627,199.0185357,281.119878,-142.2453864,410.7680877,103.6213477,344.0512173,241.9212613,-220.1516477,-191.0918314,-137.8236996,-79.31342948,-261.187213,36.72391895,176.6199405,129.9089993,117.2330157,-107.4203589,95.2745996,-283.1311573,144.8831907,-134.8400791,354.9407396,-51.19677077,219.118072,249.0958655,-128.6154052,-15.65905449,-127.0645193,-201.2654946,323.811087,-40.0256705,40.12195335,-269.6319814,69.15027131,139.7148029,-170.5434397,97.76298716,200.4996207,-184.3254532,-14.82011331,40.54525287,246.3857655,9.988703703,-105.0666388,190.1485113,103.9371818
0.006,126.1290102,-631.6805014,906.2151791,-93.78345889,-473.9092023,27.74233239,485.7759145,223.0979985,352.2371386,-327.2691372,-32.63897709,-327.7640511,-278.8406233,462.6014572,352.2780216,501.3324685,-189.3961629,420.4351191,107.3033375,678.2325489,131.8696405,-15.70795295,-290.4113822,57.31210176,203.3065782,315.8822137,301.2274464,47.92093118,399.6776121,63.96766666,-136.8152816,364.6489339,-172.8517272,-52.61115776,-4.389385284,102.1777359,93.20064953,284.8958635,-50.91788252,-3.495969389,-86.77637346,328.1391274,-65.7049851,372.3974187,-19.78497861,8.294010531,-74.22684825,-62.83415593,21.54510271,-215.4722164,-110.5938546,58.65798904,-33.46930171,-45.7551679,-142.7733779,356.8217226,203.4955081,178.2490696,-142.3875563,10.62242021
0,-655.2109456,-336.6329602,-341.3549605,743.9456281,-26.7350889,-484.1699679,243.5960824,195.321115,134.9723408,-236.939305,194.0876895,-168.9542673,-172.7302171,-91.98721712,62.26981964,-368.4796247,63.17192991,-626.2925704,153.3497755,-315.8890014,206.3869687,-319.7424458,-305.9823269,83.55909646,-111.1510349,190.3170569,-51.77558158,-128.9461768,311.5060594,92.44946761,-134.5206795,75.10759469,-242.6934264,-55.93356618,75.62219944,-72.92003782,-1.94648531,123.3532591,29.10835216,-276.5530768,-159.0087206,-14.91186609,25.45270985,-248.21385,-87.61602747,22.56363473,-214.1672658,58.2881127,-260.0095128,73.62937087,-251.2465624,-127.2047163,135.4785588,285.042749,-91.03662279,51.08572681,69.6508349,-89.15637326,182.7428795,-3.311459837
0,695.9880056,-82.89136129,598.2078538,517.0350478,190.6957428,67.54708861,881.9062054,-329.0265186,-329.8508996,322.2373318,220.7185742,-218.6859354,265.2209566,-755.8120306,10.68913656,352.2292126,408.0456608,53.07923273,511.433715,-0.853816235,320.8489212,-191.8053848,-164.3966883,-122.2232029,-105.8264365,-20.9516008,49.56442752,-21.49863042,169.9297928,43.45542003,67.52749788,448.382539,26.9700164,-128.0363609,11.32246917,122.5407999,-48.19921163,-72.26359574,-133.4395927,235.3128839,73.78455712,67.91458602,-81.83034521,-57.53483753,31.37174358,-35.26628497,-171.3585742,-51.3746785,-128.8740101,-108.2576525,54.67409867,63.01883321,80.44632379,58.97854772,-0.451880803,160.9130603,-159.1560259,-86.35600341,16.28663401,7.261489789
0,-566.7711333,-221.5962001,-355.7656057,-663.415185,130.8371238,105.5590522,-374.9157559,317.6991707,492.9669346,228.2633592,456.1365298,-99.06043795,-96.68057408,286.8094716,-54.63570002,-191.6185702,192.3647608,150.199885,-61.52173981,441.7095554,110.0690292,-57.24462288,-553.6954229,11.31057261,-86.51588379,-101.6232111,-146.0212005,10.69222362,-59.95320711,93.12374816,2.361475474,35.21206799,-9.790214712,-16.77508296,47.57442014,-235.198886,40.51061032,-106.2394393,198.7775844,102.1984221,-67.13655423,-98.39292813,106.2923906,-199.7972323,213.912103,-23.20493822,5.779492718,72.65803847,41.80814358,-81.50553477,-52.63319709,115.3389724,-59.05912282,73.74559981,52.07387959,-42.65624807,-60.75468375,100.258197,14.52897708,-57.19213188
0,-82.91052817,-632.3156387,-288.2865579,539.0917884,-148.8519456,-628.622562,507.8973693,-421.9214007,411.8779879,444.3617316,-117.4063375,-45.62030312,-776.2035422,-25.4013463,-4.066440203,-117.9588114,76.44041177,-61.34716649,215.7490456,-237.3724924,129.4652787,-212.4616292,-5.361934861,77.16333406,-352.7034862,66.44541592,85.67368904,202.7281164,673.3714458,-224.4891214,-16.64580953,185.2486954,-50.96555126,-44.35020748,-207.666946,-82.87058623,26.86032081,-175.6230933,70.29754731,-69.25771594,-89.36214333,220.7213604,52.47357577,-7.182058395,-200.342179,47.15125343,95.05332298,85.14348158,-132.6561762,60.33766292,-108.5351661,44.6097083,-100.5440613,17.85130172,78.11141885,18.17822298,135.7124799,-60.62312503,44.83081612,87.30739229
0,-80.7038993,-223.0365804,-208.2258471,-3.795730027,597.7758165,-936.5963725,258.6699752,213.9385227,435.6748535,99.33395092,162.145935,381.2004776,-248.3450007,76.15662394,272.0021028,-19.79597336,42.32429393,185.7106485,311.1799909,-528.1727921,296.6712518,-386.7183481,-11.51390825,-536.2219673,362.3958743,346.0636648,-129.6687171,236.5353352,-84.72928352,-52.88499217,-30.70814681,-41.74743955,-11.59582409,186.4558004,103.789974,-378.6381898,-27.82653001,97.87905901,-122.8510381,46.25659113,241.7112311,-240.1415451,-292.700979,-50.43434196,31.64675884,20.22806776,-35.75868952,198.9652993,-161.8569069,79.01902001,-125.8648868,-17.8794745,186.2499529,-44.73049003,150.1065335,111.7197802,-39.74694415,106.390756,-58.60882036,-44.91065544
0,874.9181804,-625.9450131,659.6644966,-338.8542902,-309.7226967,-14.82016636,-910.6114407,387.9249687,-213.1841672,-293.8741027,470.4233791,299.5805542,-14.73508524,129.4964387,-166.5232835,-3.483881434,-300.3935246,-261.2224679,-117.2722006,-446.1338402,-555.7534438,-108.4987631,67.36291502,-223.1669068,-99.77413985,32.19427703,177.0141424,72.57772457,-92.62051276,-186.7835912,-325.4859204,-176.284178,171.6763838,-204.4515776,84.34322411,-164.280276,593.94221,-91.56927902,-32.43902687,125.8309983,418.5215086,-405.8287611,188.0710223,5.968783188,65.08432659,-51.6625641,-224.727036,173.1059331,247.9591681,163.8156476,174.4313873,57.89980488,151.0123266,-127.5630752,84.32442151,287.4031121,-100.5070032,-31.53069666,169.820849,120.5208272
0,-373.2159615,-576.1236078,-362.2499741,498.8473175,-341.4839487,-425.3559046,254.0127593,-321.8458902,75.16240678,-258.1087095,-378.6599632,-223.4153435,-218.7110599,74.02934385,101.2585556,-199.5773321,296.4974757,-481.2936413,-231.9124137,-248.7803269,282.9984095,-48.56708432,-200.2303805,-197.0646337,294.0444229,20.36801993,-18.45854537,92.46340469,-208.3848453,-68.30800329,-260.6084759,260.2652138,-3.701185751,-55.90726955,-114.8522197,166.1532103,55.18382728,-9.674023197,20.33208288,132.4362916,-80.48453553,-3.969485312,322.152484,168.5315615,106.4034941,57.77466031,-158.0006272,-107.6252065,-124.432032,-79.43731378,-7.711402305,31.71788327,205.3933698,-205.655977,66.62187119,-47.94083993,-71.06330408,-42.06050642,237.5260842,93.22752485
0,-765.7118802,-10.49078187,254.8385969,336.9745331,450.4466525,-403.3716359,-578.4537599,416.9757653,91.30308835,-398.3467596,151.2818028,-269.7053299,-124.0469673,-547.5112882,188.4689492,-113.8133058,181.6846503,-472.6268425,51.29759608,380.5426282,76.32917025,-298.1032319,45.1603244,165.9400665,151.0841476,-254.2576354,328.5557235,-294.6706613,-93.64901323,106.6043037,70.64509818,-241.6449151,28.389709,-111.3152819,-171.6864042,-54.98524442,145.1113973,109.9168153,164.4542116,-108.0004071,229.3568275,172.8403687,-184.747182,-36.03547352,-7.403576786,68.69715512,92.37033456,7.578539618,31.72530494,90.36115383,21.00771166,-95.19828733,-41.12505364,81.73473643,-15.89453439,-89.32243191,3.137860383,32.18483513,-90.98608421,-52.71553302
0.002,323.2986041,-202.0013368,-354.9727035,-62.81912152,-1005.328729,-251.2342131,300.8273257,185.5491028,-270.2855212,-426.2256908,-106.5562225,-268.9461165,364.2386437,-89.1830434,415.5732726,-439.5603905,-108.7369983,463.012837,-302.6512756,-156.222288,-158.1441033,74.6427646,-66.2803891,26.73086018,83.09837382,-64.15217532,-93.69943173,166.9715471,139.5318176,-95.22226074,-134.9193755,5.672915051,319.4987855,45.87895094,-27.51387679,-2.058950938,145.4267106,71.95358065,113.0651374,-23.25240817,-21.82523476,-211.164778,-219.9972031,-64.48014902,222.4272818,171.3275736,-60.34909635,-264.6004813,-69.80674545,22.90891538,-73.12000515,-63.49263724,32.52925465,8.489681777,-0.554982991,-48.00833906,-22.84346275,14.27533757,-39.22295934,63.42411189
0,-131.9718478,-869.6321467,503.7535291,66.28789292,-471.5587244,-477.0342901,399.3493333,95.37607697,494.0925143,2.654075813,21.21173548,203.4232208,-485.3931101,449.9857674,513.4659088,-125.147226,-220.5306902,452.8779507,-210.3614515,492.0461363,113.6132182,-255.4084507,-199.2987411,-71.14839441,-28.08914522,303.78735,130.2926546,-337.6896394,-31.5647809,-33.20665047,59.44556104,446.1225552,-54.15454808,-420.9802286,-51.1774476,-154.2358229,-240.14013,85.27929677,-320.9551528,63.35803537,304.8065465,-106.8454156,273.334583,-283.7228952,192.1813361,-60.32033152,-52.91721238,13.67596233,167.5116519,270.6772805,72.63304195,248.2755834,-141.4913681,-214.2664414,107.7630666,-86.0612077,119.6924183,27.22921415,-76.06669616,-60.03227957
0,-289.7418304,-828.7463764,-293.8273358,209.7630345,-185.1162688,-495.0441841,344.1513889,-338.7026342,156.8994495,197.9514098,-368.5245748,80.52235416,-350.1856089,218.695296,145.7466687,-128.0024601,317.5080685,-230.768205,-21.29387936,146.1798579,-82.86475175,204.9763366,-253.9504634,167.1753554,-30.16555846,39.19678823,133.643456,244.4516358,121.5041604,-153.2245604,-80.08047729,100.7849685,76.76371415,14.49597006,-3.224518707,287.1467491,-7.547506413,71.2272785,-121.1387138,-159.9884953,228.5192476,324.367736,10.87703292,200.7427153,-167.1709132,-39.77751867,349.5215876,135.1968779,261.3732558,141.6528479,38.36564851,-128.0250598,-163.0135454,-3.217965883,2.405533462,252.9379644,-184.1368615,-135.2302553,73.70737301,-29.33748965
0,4.957199888,755.6791097,1238.768515,625.9009174,-417.5197106,-67.23564032,937.5864024,-518.4508965,431.0393175,70.86000988,107.9749126,747.1831721,117.6808724,-309.345867,-46.07917395,265.9514128,1.86552135,485.6246613,77.93626141,430.1387033,-378.8144239,-575.5442082,-35.3133415,-282.8756248,-137.8777879,29.39195439,-2.439254191,53.54976073,-5.984700944,109.9298013,517.4388561,-311.0833805,-119.0329986,357.8044206,184.557328,206.7764828,-358.5374053,312.7858711,-210.6647392,-220.8753165,-68.35035291,-60.38126327,73.14353332,43.59592936,181.7125316,249.6605336,-187.8245217,-385.2433744,179.5649396,-14.39608141,153.8325852,-20.61248121,-177.4162013,-112.7322618,-30.16477834,-3.953691008,59.89276556,31.93659427,-153.570039,170.3735434
0.001,-5.263562435,-600.7915449,-324.5768152,-39.25317583,337.6012266,-990.8104301,374.2552189,-285.6086747,-54.86817805,207.9478378,-85.97454765,-166.0815617,73.08605887,465.9050705,126.0622511,-13.2953877,160.1360979,-262.3947374,110.871964,-435.2013324,-78.51312451,-287.2546029,417.0597385,87.33249929,-4.142390182,98.60424942,-46.56137001,79.19027296,-83.07535133,-234.0254986,131.0491332,-212.0577486,363.2741963,-51.05014558,112.3099316,-53.08850449,145.7220006,-40.81896725,143.0963586,179.8203165,50.09022347,104.4773463,-9.765207404,86.26529308,136.7006257,-86.39176764,3.407936007,184.8735497,125.7963513,-71.60216935,14.61885566,-68.4459147,-95.00073524,-91.59381428,-24.41769903,-192.8157133,-12.4573752,238.2946215,-38.03537299,47.10873886
0,-320.1043888,-518.5986184,-329.276447,817.304135,-287.5807557,-512.7578554,849.4553261,-135.7804585,67.05830329,-68.68387848,-291.9559085,-164.8522761,-212.9104145,-79.33691795,-161.9747913,-340.966379,-167.8808667,-208.9570894,50.16932194,-259.0583707,163.6908319,124.4193775,-98.20674862,4.839718945,-422.6076748,-218.3446404,421.0700071,20.54651313,73.65447429,42.84749132,-290.2466113,86.61328571,159.7546727,89.33774413,-75.90236651,-262.222419,140.8619741,-39.19616265,116.6755548,270.8597895,69.57676616,218.5116641,14.71546192,114.5431328,22.26970782,-66.03359087,-16.4151535,59.44730606,-132.0258463,-299.1779832,54.13936472,-107.1230127,-185.9296081,97.69851102,-52.01068986,-0.458950095,-39.2079264,-23.33568526,24.57112652,-53.08353677
0,633.9795947,664.7622483,582.9214238,263.7521363,92.37082967,17.38801232,783.5274919,191.3578719,-484.6996601,19.74570875,59.93477294,-49.31761408,-54.39789932,-544.7295338,428.4883686,-8.695100193,126.1912472,172.0569596,547.2409062,-383.95694,322.7025544,-401.7656358,-229.782433,-47.18014375,-272.4856836,11.05989057,57.70843998,-298.8406928,154.9903704,-27.04347226,-153.9546794,226.2786801,179.375194,-166.8987416,45.80251937,72.71195991,104.7354895,102.3314009,-37.43003452,42.76753472,224.0607686,-131.6730193,31.5298678,-169.2322537,18.02789367,-19.0744708,-166.3225506,99.15818486,-3.911835924,-168.7031706,68.30906089,-210.2945325,-125.7391403,-211.2492826,203.3620398,-59.08149983,-17.11379536,-55.51550339,-87.58284725,10.58250112
0,-448.0300448,-456.3435337,-586.0864638,-530.1426333,67.15790345,185.7036272,-168.8400503,408.6813368,378.4934494,110.0976802,385.8882648,-42.79016699,124.3635859,209.0445609,-182.6591545,67.61562309,-342.9207739,189.1426505,-129.5501224,127.8173172,276.918278,-60.94368097,-425.3674843,-70.11193681,-119.4130612,-174.5568766,49.17637113,-9.807799049,137.7275143,219.2771971,-39.95446362,237.5686337,322.6871733,23.92048129,-31.64377623,-259.9377742,35.39993384,158.3243476,75.7092152,110.5748018,-158.5175052,-86.51910109,153.3306889,-70.21362426,-140.750591,-18.63624873,-18.58023162,48.67792796,-82.26134847,0.37528618,13.45325529,18.40380249,51.23824301,-132.720229,38.93445729,-181.560601,131.2655188,-87.31308764,76.19159712,-11.69480529
0,206.8452096,453.920642,-636.732474,-243.7972769,328.7587821,-467.6079476,-736.2273071,189.9134562,128.8850876,-179.4919631,-94.43223124,428.7585504,-301.804162,51.91866248,154.2406161,9.593905097,-58.07038678,467.103289,169.5738936,82.68269127,-123.1356911,58.25895944,-177.2576391,-280.3775979,204.4568569,198.8575102,124.5188715,151.1766503,-58.03089048,-271.7860429,-23.03016946,42.49570812,-168.9916361,78.22226649,17.95766208,-100.0550323,15.00336604,50.38188995,87.0488679,6.146544685,147.8260072,100.6574845,104.1091946,78.49572243,87.69388364,-44.12722958,187.5607987,41.86922733,57.06616572,321.0687226,-83.23940341,21.29108398,-72.40060764,145.685342,-80.36331536,42.91858228,153.4281732,-93.65820881,-108.9937846,133.6929662
0,-497.8993503,-563.8128851,-650.1529917,-480.1658001,159.8684709,-54.88496765,-159.8806018,121.6195138,370.9322065,266.9347206,230.1804023,-51.0527594,-60.57190864,164.7371773,-369.43227,141.7999066,-16.18162906,9.762139033,-122.3561491,12.53146134,194.0819195,167.8451129,-505.627612,-175.1270001,-153.1964555,-214.8870047,-37.71922157,-6.620199396,109.0805192,195.0468981,-87.77231785,197.3931821,29.8160093,-252.3032449,-99.07674734,-182.3093403,2.406226033,29.29102747,21.03180112,115.2066541,-67.09096598,-226.0111951,163.4238036,-80.95529287,32.51528496,91.60858201,51.71495022,93.09918582,-0.281918651,-102.2481048,138.8495037,51.74799707,-73.3747475,48.29987983,42.75221914,-126.1539941,-85.58323469,-109.6013542,129.3883149,74.54644417
0.002,693.5501162,-244.0142478,-715.5950736,212.67252,128.4089354,281.0617376,-659.1903157,332.1510326,-577.6399247,61.3911213,-498.4504087,293.5840107,-101.6318313,96.56480072,-267.7911172,25.23621793,-138.2223224,228.0054564,217.7058689,134.8614904,333.4577533,-88.41298932,-132.2923012,-67.15273431,93.22456931,50.77392146,55.65989905,-97.59190213,-128.5326565,-37.32622547,-226.8181994,-303.7445934,-68.31521009,-334.8251265,-144.6241427,-54.61707447,-50.15120934,41.3347232,78.29084349,-74.04412446,72.90554405,-158.2481279,-191.7172657,-65.41045114,164.6730855,-129.7395729,16.21344294,-67.87321744,-51.14769996,30.62742395,-108.4799792,-224.155323,-63.35029909,120.9108182,-73.86680844,-17.08272438,-41.58901916,84.80931504,43.20167324,183.4657834
0.001,-232.612987,-957.4067819,450.1888966,43.10208331,-449.7272112,-76.51318501,941.7659801,-365.662764,-204.8350214,74.35048216,130.5825125,313.991118,457.0171354,-524.8972747,-299.6331589,338.2805196,-442.4655765,308.3208798,81.79596837,482.5515863,-425.0431127,92.65369379,-510.8835273,68.10076966,-5.883135269,169.2000139,146.1859667,360.2315308,-62.22628729,-281.9173514,15.34245815,-262.665234,-111.4822488,-185.9981393,164.041396,167.01596,-69.25718595,548.0091052,-353.2969778,26.65566155,-2.27874937,26.35693368,-0.636370539,165.1443286,30.35886432,212.2017293,-162.7107655,-29.64741199,-169.3315259,132.3765166,-144.4359551,89.66393414,94.81335734,-217.6722506,-74.44930074,11.05511263,-27.41019386,37.4793305,59.60589163,149.2509985
0,-745.965129,22.37239816,195.0456018,182.1467773,402.5594374,-161.7291837,-368.2596408,-296.3991173,823.9163891,412.8195409,-135.3700154,-148.303001,70.04644373,-579.3746672,684.0833305,-131.6153159,-318.2966126,-97.33775724,437.439387,-236.4028025,126.9794642,-98.81425889,248.3793657,-46.45962864,-56.80121493,-236.3349673,693.3503626,-37.60880387,-151.8477844,-46.85801711,-288.8659867,-135.9969867,-242.3298506,2.352046422,-56.35867396,-167.3489914,111.278996,129.7368966,-31.39870894,-249.6698239,138.6280713,90.07744728,73.71430208,-21.24506159,-28.83892477,-125.9165622,218.4389954,18.77762018,37.75946837,83.29673111,-44.34142311,147.6524828,-44.76123634,-22.20666331,-37.81057576,62.8743089,123.9029864,16.6229145,118.731631,81.75116379
0,33.3357282,-58.56964891,563.111598,-516.0014495,-225.949189,329.7983206,248.5338994,-504.7856683,1065.488637,384.8939749,-599.0532605,396.8698159,90.01688193,-233.7796111,94.72483015,-190.0857038,-470.5835846,185.5777946,-51.98977451,-575.4780305,256.9949305,-72.43649433,423.4147106,-375.4151204,-293.7263112,-248.2645677,-123.286721,344.5374177,-106.2195677,574.676151,-50.84367508,-289.3914517,169.5898688,-187.3279385,26.79661768,82.60628202,124.2360126,139.1626855,28.40744454,-56.50195433,-171.7802033,-63.49711531,72.61946571,70.80395749,498.4780141,0.351712077,295.0628881,137.7375615,73.01592012,-47.08833371,-66.95510667,-308.5580565,-86.24308652,355.8340972,51.60341169,-23.25694083,68.36180164,-21.83697312,22.433026,-191.9519309
