pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50
0,460.2609051,792.7110809,409.1918332,-971.7670597,-654.8012554,185.2314553,-409.2790395,-236.9212955,125.9998248,-105.9052735,901.9043343,150.9134094,13.65679662,760.0350206,120.8498839,-110.5470619,-231.9529664,-204.7125621,152.3387678,-69.84492134,623.3611228,30.32223096,-378.7881622,-246.5417377,156.3964798,-142.357966,-117.07456,-279.48335,17.85619763,-22.98648922,37.04814544,250.1009338,24.72245671,-18.84985699,-27.05713632,142.8567377,-163.7938502,-21.86467845,-46.26243837,-414.3541399,-207.8644999,-75.28878699,43.09738265,-154.9182244,-68.11030761,290.9387298,144.2283921,-141.8459759,87.97285606,-9.080923476
0,273.8683058,340.5047662,49.78974086,-845.2314659,-19.42915972,-230.9985525,-115.0487507,-84.82487478,-933.4759044,-199.2914302,153.1601596,-94.27212908,-238.227119,321.34154,-157.957428,-375.0399714,-429.1636628,-339.8154125,-243.7790243,143.1933816,612.6845865,-301.3492306,-138.1920378,192.4667318,-38.53643981,72.7658268,-443.3484695,5.699179617,-263.439432,-16.28750415,533.3037776,-103.6689519,-162.505373,-12.99392039,-135.8825149,-143.5784774,-325.6841277,162.9397995,57.22124735,-460.6554094,-114.0499724,-7.281769121,357.9995701,40.89030867,78.50392108,116.1655428,59.9262193,-52.80845932,-49.23399484,-79.08740567
0,-255.7076264,-482.6020653,758.9251162,137.2258157,-81.77901332,-1.070655747,660.6727888,-15.93873557,-441.7412284,-315.191864,-253.8465541,89.21166892,-297.3561864,-136.8552257,685.7207426,37.6697572,271.6312327,111.9742259,179.090402,95.98434719,-153.2947878,73.60295525,-129.6298417,248.4371743,-38.05904228,-6.445270978,83.2953226,-143.806735,290.9961363,154.2198551,226.8207356,-46.17660383,-222.3495552,-58.21442045,-126.5969679,108.987464,11.42480488,2.979300909,-242.4355302,-54.9900223,127.1780079,-374.9937274,-185.4442525,-71.03200184,230.0953074,-172.0908056,-79.60860638,87.15914514,118.5084894,87.62493368
0,572.2610266,546.3301197,866.8655448,-548.8396141,-381.0312254,-225.3935512,87.5481572,364.8916284,325.9291072,-292.7512949,561.2249229,-263.921434,252.4647537,699.1852907,263.5794593,69.6238216,-330.1887565,687.8228024,77.23587832,-162.2234748,114.4401834,-424.3291709,-43.12112178,114.5907718,-34.61873177,72.14933674,-258.4491155,79.57003795,367.2985841,458.7601965,-130.7849246,-2.806822456,-224.9056548,-45.54144021,-71.3507039,-12.3875351,118.5191638,192.0858142,-31.54115168,-200.3263116,-138.7914445,-15.70302663,83.70798122,216.2689611,79.67607231,105.5345248,-108.2961548,-128.3155355,34.94520996,-74.00142476
0,-308.3831981,-767.8943576,-711.6584249,37.98141632,334.1011827,148.9845316,17.84972613,-438.2136914,-221.7226208,-380.6690897,522.5415726,177.0976731,81.20017868,-109.5036609,62.64677779,-361.1576303,-151.174522,-69.13911143,156.347687,141.5432192,169.5824063,-115.8081236,60.68332259,-4.966707079,242.5816401,-188.2134964,-54.94012365,205.4720372,135.8541279,157.9204785,66.82519738,81.97094798,87.4359107,-61.57214791,-33.4158836,107.1343823,103.7603843,-155.6553865,-124.9628626,54.5262668,82.99237151,309.9664295,54.06300416,-20.12281687,147.4196536,-70.44924161,29.56788482,87.23104652,121.796814,-19.09854602
0.001,759.4736188,88.84297584,-350.0328652,-919.3650266,-456.4131523,-23.66655751,-344.9538876,-88.9369412,206.0132728,-569.9512616,202.3739068,388.6446749,-108.3412366,365.9819578,-72.55131401,-220.3013373,30.72226816,345.1851159,155.7180523,-96.8965964,-110.6281447,559.9978393,-89.39277683,-125.4420807,722.4339372,205.6845393,237.5579791,-122.002636,-105.7632388,-33.5789482,83.56957334,-137.2404119,157.9356087,1.1309291,-116.0036235,-228.0809132,-152.1098613,131.5840068,-174.7272226,135.5087492,367.8686468,-124.1248892,-311.6018381,-209.6804877,266.3093,-1.221265135,148.1035542,300.6232679,-23.2224078,12.04920542
0.001,287.1853308,-496.144669,937.4282339,-254.7661416,-343.5568438,208.7188685,291.7712668,-361.8410513,-139.5363481,339.2031297,-39.9396586,-265.1329801,-428.1242893,-30.09962839,630.19743,-197.2487906,-183.6377631,36.12653863,-251.4528695,299.1068478,-95.98986353,-144.6074869,293.1987777,34.43927911,91.95465696,-269.1707639,-137.762102,-246.8500867,-21.64758281,143.6248302,-27.53244466,-215.713048,-155.9358336,323.8462829,168.7518905,-207.0648415,-405.0113544,30.15815413,-256.242437,29.50287747,-124.4215668,33.48588645,-227.082512,77.86215719,114.29081,-41.33444671,-228.0549485,80.12553364,-56.90172812,58.97338344
0,208.9412938,-490.5028069,485.2536661,-154.8833361,189.7007309,142.9994657,495.0595659,-714.5461813,260.0113017,-649.8667192,173.0250117,-136.2631836,-688.5465795,329.343218,524.6243898,-238.770144,4.768983252,-450.9664458,-10.95810968,-115.3827179,-173.2708277,-104.8324217,234.0362096,-22.68733106,-338.9883329,270.9545181,186.1616876,-13.2696859,-223.2614167,112.7379396,-89.6811461,4.524332565,-167.924994,-356.96567,-17.07929902,95.87501498,377.5374674,283.6679701,133.1117186,345.9356471,-107.7545086,43.25174864,54.74172617,109.8925866,-30.77546051,-2.596398369,-99.27647247,-1.507914785,78.47045168,-280.751734
0,64.45971901,-412.6033616,447.378221,-337.6578165,-465.854791,219.7083696,607.9307143,-231.1153468,-520.9071954,19.95608314,-354.5965809,-174.4840943,-43.56508861,148.7627309,123.7733173,57.96778425,462.6384281,126.4984,30.30681839,300.9829557,-434.2983203,205.7386961,-57.73261989,-12.35929374,-10.82013876,-39.53133227,8.14991659,236.4823308,374.1110293,-177.4725054,151.5109668,122.5995317,-89.95078935,-105.224572,11.47086015,83.9496665,-95.09406149,274.8682215,-18.27756787,-328.0832568,2.35551717,57.67611056,-190.7631134,-78.82054205,-155.876319,69.80565174,-358.9360403,9.713717057,-23.34019868,-199.2794956
0,-455.0947103,-246.9778934,321.5917479,343.047198,554.0296774,-498.1666628,430.0071521,-286.2740786,-296.962115,-781.6188629,-136.5657392,-57.94163606,175.7623121,91.17702477,-214.8415292,298.4653275,246.6982626,147.3018651,-254.5406068,-117.1434719,14.75712596,240.7945021,-265.4492994,76.56485797,228.990257,-51.56048008,231.0598235,-221.4314898,219.2648806,201.2445804,-26.42763286,-246.0157228,130.1889781,196.7859873,-244.3585912,-226.34959,288.3709094,-106.5204844,21.19564913,77.37468322,-82.48900146,69.67350569,-8.389398452,-47.42270161,216.6420155,-87.57406388,185.4042284,-224.0370839,69.04731281,9.361484189
0,602.1248465,99.27205479,-71.27339708,-484.3352236,-62.64899196,858.6151107,33.07107981,404.4794852,-461.3457608,-337.6059458,-382.4926784,-169.4765073,194.03971,-11.90795735,102.0545018,141.6585384,45.70990722,-539.3567325,279.9884434,-48.5659314,-374.8936642,-343.8857329,62.7276095,256.9116911,-84.35072655,-228.9284324,1.148893455,85.56873077,122.0963938,-232.3704801,-85.37584845,-118.2441187,212.6290323,49.63111349,82.04714589,86.72456413,284.0429434,-64.17780911,108.8621928,-113.6204944,-8.160337154,-49.13175649,41.0477136,-65.86367999,-232.4900888,-207.0499354,-17.28185685,116.3064578,-90.47010744,249.3031917
0,245.4861991,-271.9785318,240.6232187,-513.8101266,126.6158528,-188.0815586,-63.06454432,-412.6744771,-982.1221165,94.51650675,-77.52435671,-98.23271912,-265.4236182,342.9075943,62.23884764,-513.9393965,6.673602575,-340.6619213,83.96601144,425.311055,591.366475,-219.3532756,281.0446602,546.5193361,-49.1011393,98.21440441,-331.9466879,273.9657981,-347.4140347,69.72319537,-212.9041034,149.9552066,111.157223,-41.87008346,38.81768104,-364.7962355,101.2462794,87.00828771,-202.9044905,-92.96916645,-161.8971312,-27.04336613,42.53135157,-7.856346239,154.9329111,260.1927791,-213.3301864,-65.78800796,-24.53286137,48.71794151
0,-375.3797721,-63.05656903,111.8217584,119.7378381,-271.2281731,789.5417221,396.4613687,211.3519677,248.4239239,-58.28644093,467.6969519,41.29443896,23.0430508,-242.092132,-89.64230322,86.61184216,649.0898266,-236.9758949,171.9220059,-225.412908,191.0119816,-188.5186643,56.30770336,133.438167,144.3299948,443.4318289,116.7350468,-198.0487081,-105.4730086,-369.8778131,-185.0113329,-356.3896798,-157.1322759,-279.6894394,0.517633456,-183.134282,-213.0174671,-92.55942238,-307.6463301,-53.02419614,-154.6366047,175.2441768,48.32182724,338.3728945,20.98773579,151.9430583,-136.0353232,59.98481264,11.95374548,238.7283004
0,251.8504107,-748.2026439,262.1520671,-512.2946631,-226.4198535,131.4954963,429.192945,-367.2526424,-425.1731812,338.0568179,-66.88311239,-534.1939033,-203.0953164,248.5805986,192.4297695,-228.3100115,15.49465702,184.2014351,-151.3139182,84.22442573,-88.84928716,260.1463175,-42.79261741,161.0072065,375.8702503,-98.12497704,-3.231261423,-166.3914671,173.5084908,-396.4586804,23.62126198,-287.0360405,154.9584839,82.58615497,108.9078278,-99.40722642,-128.4959829,-31.39986961,-186.2817661,-250.8769013,-218.6681056,21.59167004,19.66977302,36.16462566,-94.43857847,67.1738157,-65.21865983,72.76344426,78.51206081,-161.5043356
0,31.36760004,1100.696305,1066.170549,-94.07134646,321.3130096,328.2058286,-461.2013207,-73.99416167,-311.0114179,139.476978,986.1492547,-334.3030459,-213.2024522,1130.462617,-86.13068091,-100.6563478,177.3996534,82.66872754,114.2100206,-266.4109065,425.3744566,-77.85349486,-244.0407644,429.5682479,-144.5007373,-172.8900799,-201.82345,-169.7743581,-546.1828419,-158.1687838,-186.0382213,159.5908112,-49.19745688,263.1427134,332.0564774,470.1314325,259.0674331,74.95025256,2.612627062,118.7579189,121.7128062,-444.8715244,230.4217601,-81.56551224,-127.6346305,183.9876678,77.00258003,140.9138453,19.64690117,-53.78840265
0,303.6821695,-711.8739992,373.350986,-505.7289554,-36.07230609,245.4610968,833.2444509,-232.3733329,152.0415648,-60.50759648,-357.3734493,-218.9057177,8.6201882,498.132523,605.6701275,-309.6552602,-36.86969962,-60.97984716,-145.5217929,-413.7988203,-102.0235902,224.4662399,253.9710176,-137.4959092,-148.8651101,163.0338564,130.0618752,160.2771588,-69.50492032,-97.63928413,-303.1900407,-173.0792118,100.8213312,63.70125597,209.4691984,-96.73794766,-200.4061385,46.12218527,200.4460582,337.5237986,69.61944284,92.64858185,25.37700019,3.32997725,-165.6263632,368.6827259,68.95976118,-160.2773605,-87.62093944,-56.14072654
0,155.9851825,-325.8183388,976.3054644,-271.4672999,-473.6357924,480.8003868,535.4965814,41.6406028,-407.923588,252.6570349,-349.605967,-191.0393867,-188.136499,184.1750895,188.6918073,150.699776,30.87073133,-27.39563232,216.760506,263.4329124,99.4762307,-157.7641957,203.4546788,43.43767571,264.7770353,115.8547131,536.7870929,-89.74253521,345.2841799,241.0215247,157.416992,-119.7135773,96.41362069,59.04478998,65.66997054,44.41181959,-262.8061721,141.3737169,-174.1182242,30.69088964,77.31291649,87.58981048,-39.40864644,226.9021387,-82.7945396,-89.61190464,131.3572951,-15.51279852,243.3272254,60.12017904
0,452.7329009,1085.563749,525.7084735,-149.0938315,-179.7874594,-4.11995502,43.43060073,127.2484229,351.6984588,-621.953641,174.2740862,-209.3781081,-13.30247231,423.8445099,731.691489,383.3695271,-163.3243038,244.8855562,267.9833045,-148.4149396,275.8917265,-403.0980358,-43.33936734,389.3696387,-70.17991829,194.1567245,140.873681,254.9606918,188.5893118,248.519079,-304.7025289,-15.97695385,-46.3601902,-231.6418996,-83.99048187,-70.8237297,113.6339666,240.2362729,-150.7324962,-45.28929131,-307.6924776,-46.56423546,116.7287592,135.0739384,-22.45050024,26.09128315,47.482704,-71.74851751,14.69126855,35.42523186
0.001,-153.0436106,-886.774263,-490.1672423,-197.3134607,169.9550158,365.6040452,64.10528808,-237.5001339,-99.29906664,-420.6186959,263.3864846,511.3161141,-92.44465856,-27.71541941,-85.50888327,-193.7120956,-124.8485417,-26.40821678,338.3531168,274.6742988,302.9044342,-426.0333309,-34.56602386,-55.7619298,-52.86031607,-193.1030373,202.1835541,288.0953221,202.4315691,0.938492794,199.3624306,85.48913549,12.70429052,-47.93481077,30.59221806,10.53063794,-90.40099644,14.48287896,-195.722553,119.3211523,88.91910892,48.42915628,-137.0453715,70.99556757,-1.840066277,40.81438737,-10.83921802,26.70396069,-357.6031558,36.22577425
0,423.1077923,-106.1651858,-340.6026358,234.8825481,492.7185414,283.3757715,465.2428485,-595.6119194,732.7336042,-528.3577516,114.885702,-132.0044733,-326.9542936,-196.7771485,-202.8341918,-275.8892284,277.2444307,-448.9508131,-151.6388033,-44.98663589,77.94094409,5.240346669,183.1343177,103.1367139,143.5444115,-14.95686778,-96.57188847,-116.0385582,-125.0614785,-303.08698,-34.19686187,-226.4571532,-34.18984977,-1.122390337,20.71495376,127.5604576,57.94832045,25.2166664,-214.3255674,-70.46752225,-169.395444,122.2936577,-172.6416649,-92.48935575,-5.233693481,-278.8055251,-61.5765109,13.7202448,70.11112946,106.2036374
0,-163.4151599,-975.0980538,-374.7305141,-263.1621716,59.6521998,350.4157152,331.8788613,-343.6075539,-4.879429496,-172.256047,378.0354927,245.1324487,-238.7135683,-89.75224131,-67.31643425,-355.8027516,-132.0480758,221.0117457,88.59041694,111.9963738,13.95754628,-225.4892823,161.7911184,-2.443789214,118.3715436,-219.4082627,197.2145608,314.4110253,257.4015775,180.3209851,212.9973954,288.9616648,97.21361095,-42.63732998,-86.68863012,-39.47136328,11.64199638,-51.2413813,-140.9465938,-136.2396499,-76.41454049,75.39498662,-285.9339328,178.8119985,20.48052091,115.9272973,-126.8062466,107.8284367,1.405457334,182.6097322
0,1080.215383,-250.5502911,-329.07357,-385.9863655,330.8578737,72.25357771,521.8479215,-45.29320297,719.184566,-81.0945101,-31.44972342,130.1231862,-11.07608702,-582.0033455,-82.52050849,502.3259014,265.3859496,-23.13179203,41.41713088,34.41634539,374.9861048,15.09913692,-190.7048367,20.3103089,172.5954362,-55.69930787,195.511911,146.8897938,-10.14366655,120.5042531,243.3581261,63.64499077,13.62450817,87.33373215,-245.229857,153.708388,296.4857617,114.3166376,-160.7887459,-173.150447,-204.3421448,-85.32464771,-97.7159156,-188.947789,-10.38951863,-139.7258927,-185.7069874,-53.22278429,87.52298646,-17.53361396
0,67.96762614,-383.9490468,557.2763002,-1121.401869,76.33240154,414.269401,-93.18888603,513.2021939,-330.7459078,84.02301622,310.2459388,-197.180936,-168.0107763,763.9422126,-248.5511223,-199.3261611,-423.5253197,365.3734371,299.4569429,51.42226936,270.4972136,-285.9804144,-272.4552575,786.8564294,115.2238923,151.9304225,-130.9304752,-489.5962049,-330.0994652,-314.7869115,141.4856146,78.68870149,-0.033615744,140.2431589,-322.0892635,428.2866584,341.9096901,210.0000334,301.5904322,-196.7991017,-239.0224542,-233.0008398,-144.323268,39.84886562,-91.12542772,49.51782949,-13.07580301,-165.6200768,-348.6920927,125.435922
0,-839.9807498,-328.7040523,665.8478575,133.4802119,0.392980998,-531.5476258,-427.4534887,-598.2475705,509.9971003,-77.10013123,-268.7362042,-5.250667391,39.98364131,142.2413378,23.28224753,-26.97512044,272.6445914,-210.8458837,-54.93976491,-343.9827487,55.59422566,-312.2012867,-118.9927997,39.00000333,-39.12441566,-43.70209487,238.4292155,-280.2995676,-41.59587991,-150.385447,83.14285223,-277.699427,422.1143503,-76.93612329,-165.1055746,-205.2904907,-88.22434213,181.9339187,-53.9269923,24.00028093,-151.8380123,71.2510761,-292.2665715,91.51329736,18.21899798,-4.865091379,-108.4292616,11.67676414,145.3591709,-69.86632306
0,-229.8853342,225.8212518,380.4182303,-941.9151722,42.03648117,392.9937392,-1080.900712,-689.5404772,338.9761958,485.625432,315.9483813,320.3021151,-414.4788203,183.5092815,-35.31643457,-142.0579342,18.14799837,-171.0573375,-2.849072058,-565.8309043,-93.20918777,63.80998018,165.9043221,-204.5222004,-47.32312488,96.50703255,620.7750937,387.9931452,22.10407376,-248.5660632,-161.5293176,221.5983544,87.48826788,-145.7286025,258.7734728,-140.7108119,214.3179128,-25.5103066,14.23301884,-103.8744926,169.3293305,-43.53396611,-42.0126381,-110.7049465,193.6932706,-219.8872134,162.3007678,0.936868012,145.9134675,-15.34143922
0,221.0965889,-677.8293016,631.1849855,14.07084441,36.81693586,-18.81557007,251.4253723,-924.0779398,6.882399008,-205.9359687,42.86652247,31.19228277,-459.277344,54.85804439,487.3546473,-183.2725222,241.249695,55.63117838,-54.56421552,-352.1510234,-158.1710088,-447.7187718,181.294644,-232.341065,-585.3950195,-49.72872098,-111.2787626,-41.12616036,-369.7393299,-188.4799941,-92.8135492,-157.1675958,-38.18019283,-52.56182465,-202.7481043,116.287451,248.087852,-6.333453897,137.1837938,-88.31268808,95.88204973,-315.6039774,-187.5085028,29.82557128,-48.57462245,51.88467237,167.0770159,211.1094345,54.74324051,19.19696031
0,-229.5962005,-978.7084534,-463.6213773,-134.1588318,177.9974839,188.8000211,180.2231624,-248.2907116,2.74587787,-358.4672001,406.2435601,411.8462435,95.65534276,-78.11758177,-28.83165573,-302.717318,-203.7667591,10.69650517,268.634643,325.3565247,130.0431441,-397.0664224,-55.24600553,-67.93951742,50.97678658,-73.2896847,124.2181821,308.2689693,105.5909063,190.5992083,142.5281661,202.7884626,-12.16631025,-91.83055427,-111.1240181,55.74559178,72.05065249,-44.34248626,-150.535475,142.5430357,140.9149565,18.97119701,-81.9400231,124.3277084,76.29094962,97.08236014,41.56093177,124.2561685,-91.30919112,131.6038378
0.001,113.8932813,59.52367738,-739.759696,-366.9590812,-4.182328564,116.0967053,-229.7219562,37.19441606,302.0594086,-142.7221523,489.4782759,-243.1219217,-354.4155238,-94.94855258,303.6131872,-346.22404,-106.4299696,-361.7026227,39.20630637,-487.2053739,67.51636238,-450.8366177,267.8451059,-133.0382844,295.2734455,64.54349921,-269.5013874,-266.7883603,41.1964469,-238.2194411,155.7460029,-44.90843594,-108.3533348,245.9627861,-58.48325935,55.17238056,56.15602775,76.88183787,-9.23609011,-120.6714409,-63.93655302,-80.92698432,94.43451895,77.72067381,-41.05840688,94.66524324,152.0701194,135.9286098,167.931531,136.2347885
0.003,-331.3252594,-760.1619453,-754.0801102,210.2059131,501.8911917,-45.23716528,-52.17404903,-160.3144423,-22.22575377,-238.6277318,562.7932855,132.8588972,247.0799966,-71.81091341,139.9373207,22.25318365,-101.1473543,-100.1158576,212.2776543,237.8644869,185.089101,-29.53553411,39.23925883,-148.1158718,2.292452671,-206.0787922,-217.1885641,82.19709593,18.01406952,222.5776417,24.98178374,-54.18953555,-183.9668804,87.5562596,-92.83339373,14.20017556,-67.77680579,-12.72084647,-102.7276798,115.9841701,125.2573492,6.438468559,15.76074032,-18.51720681,88.91592423,-86.12037467,70.17532865,27.72246229,97.43552299,-114.6606739
0.003,-325.8533949,-1023.112738,-487.3161546,-590.8197348,-124.7419678,143.0784771,55.65608689,-249.6844217,-15.74957983,-306.5444324,300.0752633,72.21065251,282.0572316,3.151193558,-0.631842923,-205.9588926,-93.56184177,-69.46778986,236.7441542,95.14850138,139.0703441,-337.313466,-30.32092883,-40.72156429,110.8760369,-30.92199731,-45.18733994,102.8128884,-6.130344245,110.2626355,-45.76839278,18.46276045,67.782912,-86.15095612,-56.07328421,12.47318552,149.6344661,93.22194985,-158.8898688,118.7749488,167.773416,239.3444225,-18.99470093,-102.9459639,104.4593286,101.1918131,27.35371579,87.24404606,100.506714,26.70944676
0,-16.05753179,-808.3345802,314.5132806,108.6584086,148.254255,-16.27951472,424.5891546,-649.6976538,-66.53212335,-149.099372,44.509295,-241.4296517,34.92952569,163.2761935,208.7119147,-495.1353018,198.8294407,126.2891683,79.8427628,-440.2688483,-195.8411421,-294.0156396,-292.8350348,-37.77694695,-250.3295106,165.6213083,-141.1701167,-149.652362,-161.2099526,-262.9491621,-22.21155078,-223.9123331,108.4089184,-11.74651196,-355.7752447,70.26799919,280.7275286,-281.7417085,-22.36623473,176.6255902,-104.2886404,65.60807563,-22.7265872,106.4147865,-42.5606518,232.4295851,-163.2565227,-159.7098115,58.07330257,-150.5161585
