pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150
0,-163.4151541,-975.0981023,-374.7304481,-263.1621994,59.65326338,350.4149055,331.8808791,-343.6032093,-4.874636768,-172.2528005,378.0322216,245.141896,-238.7055406,-89.74357625,-67.26652317,-355.8460074,-132.0483262,221.0461537,88.49540568,111.9239024,14.10043002,-225.1784318,162.2201106,-2.474635468,119.3207731,-219.346255,196.7785882,315.138546,256.1708528,182.56991,212.7775989,291.0513122,98.25315601,-36.92111835,-88.09815872,-40.31777215,4.578475417,-54.59720456,-147.1088806,143.0243899,-67.71118921,-126.6148439,-258.397962,174.3745498,-25.4087562,79.21233838,126.995694,76.20170254,-39.27044662,166.1496348,136.5752913,-56.63498085,119.8400541,84.14223341,-25.71416997,-15.18392687,46.38364357,54.76229623,81.58194918,194.0559884,14.30679443,1.252906524,197.1426345,106.359564,-53.26815628,-93.4642596,-52.66076051,-68.68426007,82.83566562,74.66187437,-88.17562182,-3.475020895,-64.90548746,-53.91462518,7.975250984,21.45075015,64.51241376,-78.56033042,60.99449582,-36.11689235,-63.49570205,-29.0698842,-9.541512379,-38.50440631,86.20771196,2.278074948,2.930117129,77.8309746,39.79548955,41.81893946,34.45958045,-29.13046226,18.8149761,-64.86743349,66.27385658,70.3455597,-48.19117732,-77.24679751,150.2030457,104.5276915,-96.39293394,18.58359675,34.80405331,22.15111535,-11.4670956,-57.11825925,-6.713607742,45.93843957,-69.02627819,19.67357277,60.21626124,20.76024005,26.61437817,-37.93476914,61.26930288,-121.1010704,66.79087343,76.71875255,84.98044172,54.05189133,-20.531202,-18.21327252,42.82259465,-58.081614,20.06038316,-128.2017902,-60.01577009,8.989981847,45.10932798,9.888305038,8.605797513,-89.21750091,-22.60153582,15.1270401,-45.26560392,87.58054987,-19.38848804,21.37651221,-0.740717185,-43.36208403,35.98018237,-15.69873684,-74.43837678,50.57586471,-87.63088126,-2.239992881,-47.95921563,3.93590344,96.50171111,-10.46451062
0,1080.215355,-250.5503096,-329.0739274,-385.9863484,330.8558333,72.25535231,521.8462167,-45.29636303,719.1897034,-81.10382943,-31.45347447,130.1434886,-11.08599414,-582.0033996,-82.51999376,502.4024845,265.4121004,-23.13895207,41.31054746,34.23106596,374.9697542,14.48664927,-191.3233858,20.24693646,171.3821434,-55.25856441,194.8422352,146.5585711,-7.39554249,118.6536031,241.6175936,58.73310395,17.81799862,84.22621105,-241.7684993,145.3266373,301.7459413,105.6051611,-134.5877736,210.9043617,-211.3977768,54.64623838,-122.9998677,-178.1937888,33.86771675,-173.8087622,80.54906063,-6.589855493,-131.6756045,-75.20719096,-54.08038319,-14.47070965,58.71839809,50.35553785,-79.69457661,-122.7850102,-26.86607339,63.10461341,-11.02982046,69.3437699,-32.24566181,56.21869901,-125.0354984,67.95095587,-71.41709894,-166.8249664,-53.55555666,42.32466391,119.477575,26.58398495,-48.87270486,-79.14074256,179.3367607,-9.194360828,11.89249435,-81.24503507,53.43243277,-2.190971418,45.80860935,-27.9109888,60.77533291,-144.7541168,20.04071864,-25.21999055,-98.37972075,61.58335205,133.0540696,123.2782951,-100.1055645,152.4881616,18.98190791,-37.06993996,76.66964309,49.72124811,-63.84824942,70.63195288,-54.35996334,18.05756739,17.12108588,-124.2050988,2.484392541,57.73342027,-51.78115792,30.39297498,32.73844092,88.04202748,17.45021928,24.97359893,128.5972735,17.3670234,185.4821413,42.12165769,-7.442626324,50.49088624,95.45588326,200.1753672,-68.50447654,38.19173471,64.35341262,66.48294011,20.35814809,41.25555677,18.32000301,47.44656091,-8.722917938,3.523578544,37.38662062,-29.0251057,9.053101401,-102.0900144,-51.78880803,-33.10837111,-18.92941358,-58.84560749,79.63254072,27.82414561,39.85649959,-84.4301192,82.39154533,-52.85035568,-28.49108331,-126.0672221,-116.9773658,-59.2024021,37.03961906,93.21560645,-27.34076472,49.41851046,27.63678483,-3.987230337
0,67.96760498,-383.9490768,557.2762162,-1121.402085,76.32953529,414.2667451,-93.18642335,513.2111753,-330.7601438,84.03893906,310.2755246,-197.1564788,-167.9341568,763.9180967,-248.5887185,-199.3711242,-423.6051743,365.5543607,299.4503026,51.48017598,270.6223339,-286.0559026,-272.346287,786.2537157,114.2320429,151.0942558,-130.3026589,-489.3716992,-331.1695604,-315.1508042,140.5948544,78.24720638,-4.422634386,140.0980415,-320.1102635,430.4279115,356.3405595,193.7578629,323.4539674,190.4535596,-216.6505591,211.6887958,-180.1236496,26.46850583,-142.5509135,25.07349846,98.29335197,-130.709801,323.2435907,55.393816,107.750572,-99.39148304,-90.31179262,-20.342492,153.0578297,-74.55822342,201.3002116,118.3647598,-18.88180752,-34.54067224,-24.95884166,97.86085339,58.54975378,21.10386546,-202.9065116,127.5770339,-259.9293898,154.1691725,62.52396514,-106.8356642,103.4860401,-9.53063495,-145.6690348,226.1038652,-77.52420417,126.6896475,-204.8637255,95.14874051,-99.90417228,8.449514003,51.08687271,71.65656816,144.8056589,-32.91010014,69.73469651,19.60826103,60.85272695,-36.19450043,-57.10452822,-98.08121579,-58.82742142,-37.06035978,21.94057445,-109.4743634,-3.667161455,-29.36186274,-49.78054113,-203.0290206,-118.1813912,33.48940915,-41.86788496,-30.40116909,121.317228,-21.49123232,-102.9210469,-79.62574996,-51.02382411,74.30560886,98.30945898,-30.36731375,58.59852064,-34.84661313,-63.43733888,72.20755988,147.0271337,-108.7531651,-26.57022926,-101.3384,-7.56885173,-35.20819892,-81.02449087,-88.4981513,-9.1579416,-58.58463701,-1.073462848,-9.305046156,63.95017666,-26.84755398,-72.68089455,-2.907161634,53.74235174,98.87021367,-144.8036901,89.67600002,-30.74261401,-31.78855679,3.987067109,-42.21349416,-89.78787586,28.62141612,-130.0918505,15.9042547,-37.10021581,-81.76409917,9.465371767,-10.11583279,-102.2979416,13.78818591,-16.50741884,52.41872064
0,-839.9807489,-328.704052,665.8480994,133.4802614,0.392342779,-531.5520318,-427.4527218,-598.2432433,509.998237,-77.09168586,-268.7321637,-5.264124467,40.00584836,142.233226,23.35848701,-27.01316213,272.6511229,-210.8441873,-55.07424089,-344.0453151,55.66742251,-311.9141126,-117.9988848,39.36889863,-38.51574679,-44.01447073,238.3144733,-281.1426581,-42.86037355,-149.4973407,82.6476376,-276.4426187,417.8853328,-68.81124026,-167.8821928,-199.8062581,-90.52457541,177.7119376,-64.6986329,-23.5332713,-145.6385257,-124.0745708,-263.6165217,98.78023404,-59.81018671,-22.55237915,14.31129041,-6.833390659,-209.7925326,18.34500369,173.2402853,34.3151245,-34.65727142,-85.85569472,136.2743829,146.5078831,-45.61378465,-255.6328036,-69.16497973,-67.02880416,91.04684839,33.34497485,73.89121867,-4.042791013,-121.8037398,-84.39295636,-61.1261497,124.5009416,176.7213857,-33.1453165,-145.9790526,-141.1249212,-129.4414521,9.612882338,80.32319096,14.43921965,118.6075737,-61.74723031,42.63615531,-3.441418102,-30.64156936,85.90734217,133.5519849,118.8612698,-144.6499631,0.542230244,65.16067184,-12.25764267,105.1655858,131.5515308,-98.7762952,102.6940598,106.4847758,63.55076868,-92.69650782,93.90756941,37.31204417,6.673942821,-19.19631117,123.8714906,25.21453417,66.55869554,-108.6419175,53.91571571,139.8179381,-85.78101946,-41.34643162,27.43403326,78.10585457,-72.48272613,60.4158966,-62.68738412,37.92284417,-26.88757454,-56.33573126,60.59783522,-72.76452419,21.72776738,-76.2240648,-71.32275133,-31.309276,74.95184843,-34.23439444,-45.37426602,73.79329645,-87.75045205,2.381629609,-130.1409848,-47.28479595,36.81240225,36.28309253,-28.8094931,-13.14272986,-128.9771186,-115.4677461,33.72368162,52.95252764,42.36801855,86.91730001,-17.96493631,88.56827765,57.78896091,-44.61200345,-34.68905698,-139.8998614,-107.2520413,-33.43712021,-79.33877268,19.19398442,20.16812359
0,-229.8853708,225.8211204,380.4183083,-941.9151373,42.03916758,392.9935684,-1080.895595,-689.5373689,338.9600558,485.6428214,315.9542942,320.37113,-414.4556513,183.5338622,-35.43033088,-142.1493391,18.15184037,-170.9184744,-2.946687608,-565.647038,-93.24092456,63.68240734,165.2931016,-204.5625365,-47.33598148,96.70400241,620.1954265,388.0390888,25.59476179,-248.4614314,-161.8579249,221.1610026,91.62233537,-147.7581932,251.8784254,-152.8037541,223.6275798,-37.56260886,18.78170501,102.5205508,158.2691034,52.19653137,-41.60837237,-66.65772978,154.2006767,-205.4054942,-247.7261987,-52.81266859,-106.5069961,20.32097902,-45.2430826,252.7121755,-5.82329637,248.7154689,-106.5179696,-7.469759029,30.39431522,-82.28145534,100.4913932,81.31549882,-47.15321444,-94.62724655,128.2111221,-264.8832208,81.81414615,-106.7667787,65.80125878,-66.29115067,-113.8610265,99.87882212,-147.6951132,-212.409784,1.137043904,-217.9314745,-173.9674009,105.6463615,34.00403003,90.86007134,46.64082246,-22.21828253,79.69171264,211.2193018,67.92455273,169.2849438,90.94095383,1.956715779,-101.1697967,193.7401581,73.94502315,-140.279719,-42.18145365,-88.28084995,40.06614925,-210.7576241,-235.3704588,82.40705672,152.5436107,82.26747,-100.7869773,-74.96563888,33.16216662,69.44858313,-69.28648606,-50.92156271,39.4884188,24.03841272,-128.1025833,8.299684966,-53.46732924,0.641904741,104.6849359,-130.1544603,-39.9088043,0.927717991,48.9867243,-30.24961712,81.55863778,-133.1264974,-113.576409,-170.957121,-102.869444,-8.805200813,-29.40583066,-102.9380516,-58.49085381,-49.80224812,-47.18428862,26.00465296,-70.27910788,-36.16987442,-60.36207879,90.00975055,-26.42171879,4.830628479,-24.77657123,12.29688517,15.3388866,71.71284179,-1.746239216,-145.6809423,16.07652551,72.3013107,-49.599025,-55.39242209,6.101283272,-24.6325235,-93.8629412,73.88811116,-36.35257256,-21.18409984
0,221.0966189,-677.8292092,631.1843456,14.07043487,36.8175108,-18.81556676,251.4244954,-924.0793257,6.863442174,-205.9219962,42.90120776,31.15288432,-459.2042871,54.886698,487.3080982,-183.3165936,241.0183725,55.82158209,-53.94220609,-351.8825207,-158.5316432,-447.0011309,182.29376,-232.713222,-583.1664244,-52.34054045,-111.6088766,-43.96723516,-374.6445705,-189.4385242,-89.73176907,-156.3084198,-40.45602761,-57.46250973,-199.2112576,123.4640595,263.7655854,-9.359413428,120.5159315,51.2953686,130.1809872,261.4551621,-254.8617929,47.62347035,-33.09400253,99.57693126,-193.7624996,210.728366,-2.592862235,59.99340413,63.19489742,58.63528356,17.35960503,-7.694485188,-15.41607198,185.0311713,86.43556973,57.17775379,-269.9780057,256.1796437,18.66837748,-94.17581146,-55.23850541,142.8203135,69.00844082,13.10316582,-55.41619341,-75.3328626,-88.73880943,-43.79673904,136.8045082,26.1064409,10.60926713,191.8334981,18.80585898,71.09648137,93.15829901,-143.0914403,-49.73876572,98.99509987,-47.16437315,88.749598,0.986399996,-76.35770446,-93.86529853,-99.8853791,-253.3613499,24.19866241,-95.23151131,-0.7033317,112.8413173,-227.0883823,-61.28445644,137.3912499,-20.38860229,-34.48184864,45.48272007,-12.71384569,-208.3820239,-3.206336883,40.9914864,-167.250234,-128.7520287,119.8294359,2.732781692,113.9470013,29.29480245,9.21210666,-86.95589507,70.94313808,66.31819731,121.255448,-11.61611959,-184.636821,-14.6488506,80.49459169,19.00411885,-111.4644988,-75.43168932,-45.96174624,100.9820882,67.34035961,-35.67622713,-62.54777717,-93.33075218,-65.27854884,-153.8243535,-1.234615347,-10.81806322,83.50084636,98.8023659,12.81526875,-87.34502707,59.89087927,139.0250558,-116.5826903,59.2377283,-44.02416018,-109.5462035,-92.7781231,44.68881298,-5.562936809,69.61467475,-47.12067486,62.6362386,-71.01877315,83.75386211,-6.574750012,2.097395726,-101.981362
0,-229.5961878,-978.7084195,-463.6212888,-134.1590113,177.9989198,188.7979939,180.2261576,-248.2879584,2.74027656,-358.4651691,406.2535086,411.8163369,95.6845168,-78.09473398,-28.81440934,-302.7261232,-203.7791229,10.76107699,268.7475273,325.5809653,130.0438188,-396.5261355,-54.63686023,-67.80119204,52.29039615,-73.48119659,124.4299325,308.3858734,102.1027823,192.6971774,143.541994,206.4549056,-11.45183438,-91.01726911,-109.0586297,65.08974976,67.68738363,-47.14258741,-167.8842471,-151.9072502,140.5579745,-43.48938626,-74.8437147,106.072642,32.6586071,136.960788,-11.59325067,73.56612222,86.46311003,139.8400124,112.0687754,-192.6005244,26.42558211,13.26051019,47.2682433,-59.56574262,-44.72415903,17.2774479,-23.59286034,158.6894487,-83.59914967,-83.47227894,185.1355601,30.99153491,66.03473319,-19.90960403,17.79288199,-10.9709903,-45.37867016,40.50462489,-39.52384253,-39.47234429,-31.73842321,-1.733344866,-56.07341038,21.22311661,-115.12468,-5.920695764,19.52404721,9.252303012,-52.95615281,-56.86273356,58.06619198,-39.34414407,-9.293310526,2.515658725,-3.924953749,-31.14511886,80.69518981,8.564045975,61.21941333,10.8426463,-86.59910369,32.58235721,-48.41404239,-31.12071866,73.14512836,-72.3797561,-40.29734016,87.43316744,-81.37293977,37.78750829,7.506121535,-64.78305468,25.73269198,20.94971979,165.4768486,-22.49724948,47.51307176,-19.1404721,45.23438583,-55.02955992,23.76498524,-61.91663378,-18.77778418,-15.96056154,13.15841094,-6.066626464,47.7663496,-32.63615502,-11.68581009,-47.08553116,20.28607924,-6.395078576,-33.84500491,12.36338949,14.97342336,34.8443401,-45.31256762,-61.7573161,-15.87259767,30.49522154,-22.76397793,-43.8909682,11.04020365,89.73693873,41.4527542,-29.2081444,9.6003184,15.99194094,-26.62630075,14.40943482,29.60750341,39.36573974,41.78238873,22.90005988,28.56401346,41.0395201,4.275114072,57.82685009
0.001,113.8933175,59.52370717,-739.7601042,-366.9596182,-4.180468116,116.0964822,-229.7163683,37.20377042,302.0499109,-142.7044014,489.5150652,-243.1439272,-354.3206654,-94.89029054,303.6209395,-346.342954,-106.637874,-361.5081508,39.66892184,-486.9318814,67.74058924,-449.858528,268.9781272,-133.5977169,297.745702,63.06682543,-269.6586566,-267.4921093,34.88694451,-236.3833332,158.4427734,-40.97598991,-114.4447246,246.782684,-55.97782882,66.04403624,70.50897411,80.0336719,-12.74723024,81.26500595,-49.90281589,100.361773,80.91952655,88.4020427,-79.08747571,124.8936091,-138.3091566,126.2256302,-45.24463927,241.5313465,-172.9804057,-45.91068967,-80.35280229,58.34148293,2.680303312,-48.14452771,32.01379561,70.6536568,-87.32010783,468.3222205,-43.0135558,-134.9613989,129.7405642,202.6116565,-145.2375812,192.6365403,-96.84646758,-42.95485804,-27.2930965,-53.24675824,64.78049425,15.13710101,54.62084623,-13.28427958,-116.9302794,195.6156429,-13.20510506,0.148897664,-87.57424466,38.71184985,-237.1835974,-33.03870622,110.6082189,122.7614508,35.09971968,-125.8856327,152.7463466,151.6184174,21.47593918,59.01238912,-96.98838908,-63.21344387,-40.75366233,83.99898144,157.2068065,-1.050811919,112.3746223,138.6823947,-103.3144168,33.56333495,18.06123869,57.90059238,38.67078346,153.8363523,326.5239217,-43.96546198,-9.569822877,-34.05520872,-66.23958034,4.524263384,-23.91401476,-104.7333711,-6.410735589,-9.004098388,-27.92809154,-28.68148426,-53.05847021,-6.982978893,136.515185,-80.97972154,-147.5486242,-8.677258641,-134.8230989,94.33451994,-55.62775635,12.25863064,108.1134717,-27.36081196,109.1696937,19.21567166,0.569271796,-31.80183753,13.19830197,-2.430126189,11.40492185,-58.97223857,-43.29901314,69.86380519,67.84664603,71.05844493,17.08258079,-11.00361527,7.689708521,-28.80974465,-29.74592806,98.79049871,93.00308288,-114.0863766,1.631726495,-60.14828829
0.003,-331.3252643,-760.1619529,-754.0803732,210.2057879,501.8898276,-45.23854816,-52.17295336,-160.3155254,-22.23339952,-238.620053,562.7986817,132.8749782,247.110106,-71.82753103,139.9331682,22.25276344,-101.1686473,-99.91154072,212.3073608,237.9251237,184.9636276,-29.59852411,39.2238238,-148.3723208,2.804581601,-206.7936584,-217.1490867,82.87391264,17.58793878,222.3823833,25.4446619,-52.14654053,-187.6323608,84.84166852,-89.28534648,18.70734297,-62.60910533,-11.2378081,-105.5225781,-113.076557,124.0793466,0.071993852,13.8591193,-15.87517503,60.97802601,-51.2072374,-154.3515024,-5.874969931,-83.72120869,-47.10650242,-11.77806184,-62.34867617,-164.9018344,3.598712127,-6.344104623,14.96045546,-184.1670234,-32.91753003,-59.98293017,-72.64224609,27.60490939,-35.0296996,-30.29936378,15.81094919,26.35645659,12.30259446,-153.07696,-14.51004078,53.04618518,-9.228491195,7.281966108,28.33353422,3.161369197,74.92768792,20.24149147,-4.517169695,12.59722533,-115.3614681,-25.39912863,-0.334878632,-125.4934254,46.57381415,-28.04429111,65.75875642,-2.144333604,25.76093586,-5.226114903,-17.33622395,-31.98756325,-3.611023269,67.35323746,65.27799565,40.58073025,8.563558584,-49.2618734,-44.49162374,2.147488073,-56.48974929,-79.48054202,-9.168789332,-13.89349761,-66.06654248,33.82128083,55.31374022,-23.48057312,-61.56161575,-10.2330338,66.73290023,-153.212031,-24.87196806,-75.75816385,19.63200949,-47.51320354,-3.481126103,-48.98424166,18.58725521,-9.647039694,-46.64174235,-104.5570312,-8.716691317,19.00093588,12.55762628,49.79480877,61.67334961,-47.0570656,-39.02025363,-102.3411751,-26.43688247,-12.53009045,31.99945035,-54.32067944,-62.00285458,19.21483221,71.16395716,38.97012419,-10.79800321,76.18480163,-41.2699373,49.40956878,57.69248831,-45.54757663,4.169144913,-4.329408806,21.26643903,-37.76315157,39.44229468,104.520505,65.07746829,12.64989786,81.15127837
0.003,-325.853334,-1023.1127,-487.3164889,-590.8197075,-124.7401753,143.0811265,55.65678633,-249.6947366,-15.73995552,-306.5593763,300.0597843,72.1319043,282.0461246,3.130807309,-0.527380434,-205.9149746,-93.45454877,-69.55261453,237.1690952,95.46606797,138.9428009,-337.1039255,-29.56900179,-40.06682845,112.5824029,-31.32537987,-45.38825511,101.7767333,-5.847661083,111.1712654,-45.10509855,18.48829386,71.35502627,-88.34930302,-55.80117756,13.43457407,151.7994778,91.17552043,-183.2323423,-111.2232763,156.246836,-262.4230083,23.85526764,-97.65517324,114.3231237,81.21102596,-4.025156056,61.9673342,-63.01025523,105.4294219,-147.3797048,-73.01751869,-71.69298159,65.30413158,81.55673501,-51.48838218,-3.474164084,96.53183132,-92.13465565,147.7877924,-33.9064272,0.466583668,104.8461792,13.2794567,100.8993731,133.711629,141.9271276,215.5663818,-40.41048881,46.15645786,-53.67747092,8.225554265,-15.64980991,-5.399358441,70.4247592,-115.9395184,-48.43153548,-45.17412265,82.08563901,-20.17574046,-18.06369383,-42.77999802,-54.27177777,30.01954737,-57.42875956,-16.52702463,73.39139259,-62.20858229,71.92376864,43.0915606,80.00204502,19.39000739,-89.24972774,11.13474717,-29.36716757,15.25630016,68.32086832,109.2784142,-35.62051184,-19.16930177,75.34977413,21.97466956,-30.44217197,-86.31916888,18.80607513,-78.55568136,30.37215748,3.553070987,62.89098285,132.5260608,10.40164266,96.81120542,61.37375552,-51.64181711,-10.76536618,-41.7213795,96.60099398,148.6127175,24.44247272,48.13149108,62.02173013,8.359871538,-39.92347806,-1.628190254,-72.47182678,-12.12425356,-9.442106299,-42.05473369,34.63552254,14.07892439,50.23819628,6.091154599,37.25807663,-12.54126089,19.29543222,36.03666583,-3.899132065,-23.78574918,20.71979376,37.41375143,7.051421259,12.17759519,-26.77664052,41.05769052,82.60725837,23.56780562,-25.21945055,-33.0844195,15.76627516,-13.95724203
0,-16.05752496,-808.3346191,314.513738,108.6588822,148.2532927,-16.27950554,424.5851463,-649.6988229,-66.52565631,-149.112861,44.48002669,-241.4263341,34.87341806,163.2095224,208.6877068,-495.1062297,199.0004801,126.0801548,79.58039464,-440.4485073,-195.5749234,-294.4664013,-293.0250802,-37.90429592,-252.4152155,166.2037365,-140.4405514,-150.1721993,-156.7282543,-264.433732,-22.76656955,-226.0351949,109.9599585,-9.149277836,-363.4789921,62.56889794,262.1695938,-296.0738353,-14.08191867,-147.8261082,-122.0722287,-87.13191765,-9.155551772,70.5309895,10.09453901,193.8932684,244.1226948,-139.6878033,-144.7426271,-245.1973081,-32.69333541,10.501048,67.01719633,-15.98746767,-85.91351398,-132.3039697,82.42088697,-8.594711677,102.9361577,-181.1157706,22.82659406,-74.4782444,-41.1973946,-129.5358342,-21.58696827,-0.642996014,-8.170082976,108.6981451,-102.5733642,101.5512233,71.75165344,41.45027655,0.09428876,77.12657883,5.587030832,70.40769331,25.2298213,96.21135192,47.19006201,5.940884972,120.7350651,32.87557462,-50.86243791,-72.09296573,2.985491048,-78.46080924,141.8987202,156.2221219,155.6247596,-2.022187163,31.57129534,-101.2531094,5.165844803,-14.30229975,150.6109623,109.7133727,87.26537485,-77.32655419,-55.33330621,-28.99164992,47.8086789,86.05477707,38.92927621,-55.18376256,6.454430584,-152.9546907,-108.2218629,-0.651809342,14.32911621,-23.12684105,-39.97975847,98.07282944,11.16829434,104.8818647,31.52748394,-76.31975128,50.4592011,5.219805084,-94.36866203,4.132328904,-112.8075847,-83.89801295,101.2281439,-7.58894047,4.682801524,118.4019707,-78.36325146,37.01567614,19.30001483,90.5034135,-41.7935666,21.1251328,-39.18738171,20.15003529,43.51974258,-127.9381556,-5.078446432,53.92809908,-34.11428974,80.4545463,11.29239524,-87.46272464,-45.88467074,66.54766837,-167.5174281,-56.66559687,-75.77015476,-43.99960647,151.3773931,82.29872708
0,167.496907,-437.9120111,347.7952914,-14.02939261,-240.5168175,-506.5730139,313.1810731,-570.1376131,-794.8835874,306.6890394,-325.7784503,-172.930795,-454.3007708,-58.98254062,80.84408368,-244.2047942,254.4306972,-17.74041822,-79.34587737,693.6611521,-202.6479999,77.05388495,-144.6497902,47.86235866,16.13953546,-31.93819086,-122.6035879,115.3940698,187.0923453,-187.2622945,273.2750798,25.71425169,-182.4262822,17.92851143,-82.93155084,-179.3621294,-101.239794,1.453049874,-98.45304386,222.1495729,152.3691704,182.176693,-289.0365616,-26.47927369,126.0189571,90.65097405,10.51102896,-92.71055398,19.36222199,70.10578268,90.36561252,-68.2619736,32.67910555,44.02438192,17.98505136,-171.0127688,-60.14197523,-98.85743464,-22.71692381,-143.9595645,114.9704136,-102.5186682,44.1092835,137.5264,27.10554306,-70.45050118,-106.9811381,79.61652614,21.78606771,-98.73152918,122.4220971,-45.64237546,-61.91692774,74.11456921,-8.330290878,-106.3699115,162.2611139,-61.19663801,-27.9090554,-76.31915575,47.48776291,-50.64879803,23.32983295,192.291406,21.66943813,-17.38311824,2.870770868,-28.44553173,-49.3823218,-66.96807469,84.39501949,-32.95329875,64.47431295,-36.72959028,-14.57650627,-100.9691945,-88.04566308,10.36481051,-153.7096337,80.20371468,-158.9402859,-7.982063258,7.896872882,46.08371282,94.55307186,22.64784033,28.53032673,150.8314132,9.230695353,115.6283084,124.2829341,-28.04195956,19.56422858,4.220070492,-86.90145554,-125.8489429,82.86314803,63.08976556,34.17416665,-10.48065291,82.9261946,-23.77795225,-48.22868144,49.42489566,47.55927712,72.77534379,-94.03249974,85.76251374,-52.09113043,16.63534561,41.54593781,-7.60674206,20.86332164,-95.72156532,-46.49222678,33.54519801,-8.767037265,-62.79444657,34.60101824,-68.93752049,-16.244012,-49.55080064,-129.0239489,14.78496454,-23.38789015,11.23218318,-12.5199811,-97.9150467,43.42361177,-20.3167342
0,-471.4952859,-322.1795729,-602.1243081,-815.032549,-20.29227825,133.6243928,75.96824268,70.22681617,-59.36826846,350.7785937,286.3931636,-444.95521,-133.3702002,140.0004827,148.98421,-26.88895769,-286.9121322,164.7167589,352.6082047,263.6730344,-248.4761331,199.8850198,293.9273889,-86.56564898,52.24271062,-2.0261996,-318.5944108,-233.6683047,-158.3165285,188.4072977,121.4906661,-134.2146481,19.56639585,296.4749084,-56.84091159,-100.8250493,317.2673905,-138.8528705,57.43340832,-214.4024782,17.82610656,159.0619315,0.026478224,135.7756578,-75.21773541,-30.04740004,-80.62139322,-191.3427185,-20.11287603,231.6290464,184.2880858,-54.03769042,-49.8898232,-11.811456,-75.12329993,-77.19060859,-345.7557091,27.22239486,214.1638243,-201.2670375,-83.18431639,-260.123498,-20.51974474,-120.6021489,-299.152844,36.79845941,-91.17102428,25.22305566,-52.77360923,-152.5852784,-148.7641215,-196.8381575,88.10038438,14.61701186,63.90524143,-76.21597447,39.97520955,-263.8455615,100.8550487,-84.50117616,173.2737767,318.6885265,146.1219465,-182.4606245,-5.334683279,-73.67700891,-60.73687007,167.1469034,-11.99789531,147.2420926,1.520281772,-133.5836645,-15.98560476,-97.19166451,88.18845984,-33.13789914,46.42690894,-11.40577242,75.81792621,-87.81346932,-64.119399,73.89482407,-101.0318486,124.6537887,-177.4468348,-111.2947365,137.3827791,5.866777129,-46.94597578,171.9721904,-2.388019103,158.7956528,-107.4868771,-113.9611402,36.52293589,106.3174107,47.04524041,42.70834411,-14.89444872,-0.968299634,40.33626501,33.53953145,102.9033389,95.78851611,135.4883236,-52.02117964,17.46100849,96.51936934,20.10494944,-26.66250864,7.371778639,-134.8366717,135.520989,-43.52814466,-63.96021688,12.74111631,0.672853589,-39.76959175,36.9413598,68.02767615,61.05703429,63.81990238,37.31662294,-6.293823538,-76.9132012,-2.226468943,28.09035824,-0.416980117,-92.0885626,8.694519244
