pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100
0,460.2608574,792.7109295,409.1921084,-971.7667578,-654.8012041,185.2328652,-409.2751148,-236.9102055,125.988545,-105.8942536,901.9207051,151.0230713,13.6659661,760.0407589,120.7635351,-110.6433905,-232.042663,-204.6989574,152.1640639,-70.18937118,623.9769327,30.18652282,-379.640842,-247.1687978,155.7510509,-141.5763449,-117.0190459,-277.9653562,20.78802643,-23.12977556,36.4174807,248.3368135,26.87419107,-13.35131413,-29.83489022,138.7926668,-164.1842923,-23.44158962,-5.328529696,429.0248105,-202.5927639,111.0184494,43.03521119,-169.4829981,-94.92301935,206.7808586,11.61755134,-173.0006222,-30.21406381,-2.29471701,35.6492477,224.6765341,-109.3958599,-330.175828,-81.43472873,-28.47617044,65.33668033,-96.13088905,121.6705249,12.13352599,103.1367591,-95.58642784,147.6003767,51.46278831,17.20390863,-112.4994013,133.4557712,12.05881902,96.56294598,-89.02225959,121.8371795,-14.55058099,212.3174431,-10.27035649,40.17414141,47.14898609,-94.28599862,-42.0355155,35.20692086,-14.99193713,51.24043787,-205.4866913,-61.57064364,-87.30101215,-15.39564747,-183.6075664,-15.87672392,-184.0698585,-10.62164867,54.17705349,83.15927949,-2.75560602,-106.9567966,68.07653286,28.20193032,-33.38007061,14.60356346,21.75311286,-2.980892475,23.46428643
0,273.868314,340.5047506,49.78983963,-845.2315407,-19.43071708,-230.9964418,-115.049598,-84.81993157,-933.4965407,-199.2729117,153.1832916,-94.22542424,-238.2081787,321.2822841,-158.1200995,-375.1764473,-429.2359133,-339.8300339,-243.3509301,143.1539772,612.6953794,-301.6325294,-137.6986899,191.5863686,-39.16559203,72.17671831,-441.8070186,5.018151004,-261.5107444,-19.8326014,535.3070931,-105.2180181,-165.1925792,-19.79780154,-142.4552721,-144.3288502,-309.4992331,172.5986417,86.60052719,435.1259649,-109.0245262,94.55796458,356.120065,66.31528417,91.69929801,40.03086566,14.87497462,-43.6207418,71.87830422,-47.8543423,-7.764035347,195.8382684,-102.257749,-80.90634899,61.65817737,76.06613587,-73.8821959,-161.6336841,-23.61038866,-18.3170266,208.6249029,-200.4229776,-17.1802384,-7.767331182,25.37043426,140.2897892,-196.8208276,-115.4255326,475.7337827,-151.1687728,107.4678578,22.34443794,100.3215632,281.9940128,-222.0851438,95.44750907,-263.685661,79.27829904,44.49709313,162.0206432,-111.4051281,7.251676488,-12.31156695,-19.29999799,-1.438115524,327.9198722,117.2094485,3.233234447,97.95941204,-33.07021734,-67.16020161,-64.67221651,-47.77069332,-160.4097886,-153.7827677,8.680818864,14.21994738,91.82582891,59.82586694,-27.28689149
0,-255.7075717,-482.6019808,758.9249379,137.225806,-81.77505761,-1.071761822,660.6752803,-15.93780785,-441.7456949,-315.1982745,-253.8220994,89.13043626,-297.3193884,-136.8374136,685.7414139,37.66800162,271.6014105,111.9103353,179.7431183,96.46680066,-153.3197875,74.33905193,-128.6089089,248.8057462,-35.22235935,-7.421923003,83.91344545,-145.8607197,285.9189372,154.6596801,231.1405325,-44.34656792,-220.6570619,-60.50227061,-124.6430119,117.2448667,19.70872184,11.90303404,-258.7276658,15.26169221,130.7411645,330.3525378,-261.8211697,-30.40692446,215.085058,-210.5860216,-2.840956206,58.33378637,-105.3618484,168.2750189,-45.93647037,-32.48570282,28.40211653,14.27679567,56.23257667,55.31713416,47.86712346,-100.1988768,-105.1096008,82.77969581,6.396178493,-249.1431471,35.74186151,70.25393159,-23.27429823,91.18555779,232.0252422,-87.8172752,-10.15725355,-1.072473954,50.52783663,-80.78173346,-115.5854497,62.39469646,33.62551426,-145.42196,-23.77937853,-61.09751566,-42.88739075,73.15082511,24.58475881,152.2670963,-64.04622307,-21.78729955,2.057850338,-21.12957463,58.30247222,77.45467845,162.6926259,32.40282977,9.546978455,-54.57242173,99.21986107,-53.48962053,-58.15205688,110.0734753,-8.547595778,-108.2896662,-164.4618139,33.63364387
0,572.2610263,546.3301961,866.8655872,-548.8394498,-381.0318895,-225.3932102,87.54358621,364.88488,325.9336527,-292.7538735,561.2244359,-263.961053,252.4522822,699.1598266,263.6000296,69.65069851,-330.1803747,687.6617069,77.46748697,-162.3667228,114.263609,-424.3870852,-42.52541593,114.9497903,-35.12611309,71.99089994,-258.6870968,78.00039313,367.3029953,457.0712517,-128.4986573,-4.466338363,-221.3846366,-51.21455118,-70.97677673,-14.76363367,124.4078898,188.7822443,-24.11206763,195.8579584,-132.4762915,17.02105276,72.58045536,213.2619415,90.1607447,96.1380688,123.0495562,-114.1382661,-74.05681662,-94.63519865,-111.4659653,-47.28160699,33.19222256,68.91137882,62.80815418,178.6210595,30.67634034,23.8705704,-156.4559141,-86.92475999,124.7356254,-74.54769056,9.444788611,54.38105869,-89.39453183,-125.4782871,-4.355192783,19.19440903,31.01170719,-84.1157015,-187.2006623,137.2818311,62.56300301,2.462489425,-63.01155861,-48.11627562,-75.2154014,78.66900004,15.82998831,110.7279502,-90.03793317,159.8769478,108.6050537,-28.1260537,-132.7892328,-47.72773982,11.46375422,88.10873601,90.44398756,44.52486123,-53.75184363,25.4626097,59.7410904,-4.311502732,48.24481575,-117.6666165,-94.34118723,32.57450615,-55.65082787,-72.36984752
0,-308.3831973,-767.8944313,-711.6588863,37.98152998,334.1000998,148.9840964,17.85270669,-438.2220935,-221.7276329,-380.6755239,522.5448703,177.1004899,81.23511552,-109.5422748,62.66516633,-361.1360722,-151.094481,-69.00179198,156.3561343,141.762911,169.2543563,-115.984428,60.56118452,-4.944844748,242.4270413,-188.6010535,-54.98350581,205.711296,138.7188409,158.7607837,65.96821132,82.38433312,88.44285963,-63.9296834,-32.24935387,103.0432693,100.4410546,-162.7496968,-125.188395,-35.22484486,76.74157787,-304.0673021,105.2673127,-6.212107843,118.0172847,-51.86244914,-104.2968724,41.95192408,-100.7825662,26.03428859,-158.9057134,-97.68833345,-96.10129602,81.52713728,-68.29801366,50.2973895,-52.29143864,157.4980802,5.207460061,28.38308336,11.94140876,22.24570948,72.10074183,42.57582896,48.15275507,-6.556462733,20.95145745,-178.2352682,-121.0535063,-51.89686265,82.8300914,-89.12014073,127.9877162,12.3888554,130.295203,55.39057438,72.89540062,-71.68362032,-49.67802354,20.23177631,-61.39631339,-9.014514387,-33.38822418,-38.24084844,5.527597045,-45.44911413,-79.01514749,-58.29214181,26.98259412,57.80103517,37.62337501,54.33385161,-12.21095787,-59.77224666,16.41630421,63.62923467,22.86447764,-20.83588667,-35.23251074,2.315232624
0.001,759.4736065,88.84299103,-350.0330296,-919.3651207,-456.4144306,-23.66672478,-344.9548539,-88.93029023,206.0010841,-569.9473025,202.371445,388.6770999,-108.3235367,365.998174,-72.64210662,-220.3303156,30.77017765,345.2616971,155.6886874,-96.69688748,-110.577985,559.7707347,-90.19771589,-125.712101,721.7147098,206.4595059,237.4413938,-121.7292165,-104.0562611,-35.23793885,83.19788613,-141.7246575,158.9884515,-4.505735987,-115.1180739,-222.2406338,-145.0373353,141.370934,-177.5125853,-124.700068,362.837922,34.98166073,-342.1909331,-211.2217838,284.4209369,28.05877496,-180.6648421,194.3619125,64.47433508,14.64053652,93.08160505,31.7151358,-83.62773911,-132.2712506,-263.4843245,-24.3120273,50.5492453,-167.407864,70.75203483,-67.79913585,-38.00776724,-33.32093758,79.96708418,-73.50184478,102.5464368,-57.34616475,-150.5618232,3.338186078,-56.04045281,188.492329,142.5971263,-148.707989,-109.5293406,90.44764745,-74.44642489,-137.916521,219.9765551,-58.18096794,129.2646855,128.7061898,-109.5390048,-94.95049117,46.74179122,-131.5691757,-69.24991512,-198.1786142,-83.47978686,146.3291812,100.8358728,-108.2890469,16.04075479,30.77633049,-27.21945589,-61.85690612,25.62584342,-40.33625938,84.96282184,63.99177508,-146.7540539,16.07124832
0.001,287.1853372,-496.1446229,937.4284258,-254.7661185,-343.5577031,208.7167213,291.7697821,-361.8349089,-139.5435231,339.2099239,-39.93451009,-265.1124526,-428.1171811,-30.10121315,630.1775114,-197.3154621,-183.7220614,36.11154808,-251.3927194,299.0478494,-95.77102046,-144.1924098,293.6512898,34.00832561,92.53461835,-269.1047909,-137.9546467,-246.972971,-23.17566627,143.1272961,-25.98000754,-214.7523432,-159.7322964,322.0397113,169.1789966,-200.6896762,-400.3787646,49.69958688,-251.207498,-35.9578674,-125.9523877,-63.44396928,-214.4797389,86.1751829,78.85210953,-118.2094227,159.205127,45.22093235,19.76099079,58.96304654,6.554608441,-118.1136021,-158.5308327,133.1386431,88.91698909,-25.14052743,229.1493204,12.16161098,22.43602933,-70.35649622,86.39297237,-50.60843698,119.144202,46.48999095,52.60540456,-279.9991625,-148.7115543,-38.67523694,190.9237094,79.99499368,44.05798957,-43.72039284,-9.093784149,-66.8085107,133.6295403,-16.13532492,-86.64509274,-17.30445745,-213.5807951,87.22272886,-13.63641022,10.91078049,-64.50062867,-42.34483736,-63.27599925,-104.1391089,5.489638652,111.3509465,-155.4673172,-121.9209135,41.35375235,9.651221077,-37.56349046,-90.99461425,75.83687389,-76.46687349,49.82451955,-33.86629372,-39.07769741,114.5924864
0,208.9413144,-490.5027407,485.2539295,-154.8829443,189.7018518,142.9998529,495.0522734,-714.5705366,260.0215893,-649.8826353,172.9910185,-136.3647152,-688.6276932,329.276382,524.676535,-238.6831151,4.941415875,-451.1093105,-10.72673932,-115.3328478,-173.9883329,-104.8032824,234.5236763,-21.90017231,-339.1301392,270.4988163,186.1614831,-15.45339634,-221.8207686,110.7316372,-88.36759129,7.169830366,-161.7229352,-363.7862703,-17.13048362,93.03459639,381.7713488,266.134187,115.0303712,-314.1988807,-110.5035328,-49.56383013,63.50448005,93.1477515,37.69977747,61.26273103,31.76651733,34.46617861,-184.9045798,-320.8728931,-148.8633475,-166.9555001,30.74001952,-76.27612503,63.95503036,-153.3182335,-29.9490436,-58.59446597,31.45100026,-321.5486003,80.80906229,-223.2014695,-124.1420714,-51.9656108,15.50635975,133.1574969,-69.03642713,148.3891371,-119.3843979,-9.03585095,-115.6289246,105.1944958,312.1153191,-201.5099178,72.49243885,177.9806509,-23.92134073,-51.75074804,22.36501704,173.27199,-63.13386474,-8.387468522,105.4091603,-83.93110924,35.10022277,-8.086762676,-6.85155328,5.925364421,41.99736294,278.6151903,-29.39695364,6.470071696,15.31465882,21.81643914,-65.67720182,-56.6091658,116.8332547,82.91067918,37.00770765,0.660254835
0,64.4596759,-412.6035632,447.3772814,-337.6575816,-465.8568187,219.7130069,607.9367056,-231.1123508,-520.9087513,19.95638397,-354.5868909,-174.3937624,-43.50156514,148.7138323,123.7369488,58.00773372,462.6790866,126.754759,30.40860001,300.8558426,-433.6916512,204.7972135,-59.16838914,-13.33595552,-12.77007091,-39.95059617,7.3945253,237.1687688,381.2633204,-180.3778417,150.7555057,116.1788743,-85.22913983,-108.1338678,5.772221337,68.4813592,-65.31730587,279.6635397,30.26134761,350.7648839,-16.35706511,-76.03217472,-167.9359152,-62.34343866,-84.32070736,-147.7971021,355.0386745,76.89151457,-91.87801674,-259.2091123,23.93786917,126.8733969,-250.5783354,-33.62408149,-216.504239,-170.3893397,-54.3130648,63.71255469,-88.37808328,17.46833275,20.52503232,42.87111785,96.96662777,139.7325914,-154.2876255,86.89595361,-61.73627099,-91.43378964,-104.5441851,36.62340398,-81.88449473,-41.21791859,33.04529517,94.86730232,-86.39858304,-158.1310901,72.45089371,106.3761083,100.1215337,-133.8610012,35.68298336,181.451078,22.5668526,-7.237249861,29.3910382,-149.0468267,-79.29550747,-6.19869228,-22.26942091,19.12810713,38.50357823,20.86680118,138.42596,11.25252817,-25.6450035,163.7911905,-90.18310103,42.23318961,-77.40551402,14.82091687
0,-455.0946728,-246.9779423,321.5917739,343.0472694,554.0299844,-498.1682436,430.0088879,-286.2774288,-296.9581038,-781.6131323,-136.5846731,-57.95743929,175.7669428,91.1314731,-214.8031297,298.3858112,246.767989,147.3988672,-254.5394576,-117.1070453,14.8060645,240.9125975,-264.4067193,76.45663002,229.6041803,-52.10805413,230.9708117,-221.3694471,221.0629942,203.145051,-25.7735828,-242.8397621,124.0456751,201.8232868,-251.8003211,-231.2250159,284.8950212,-123.2573758,5.065812398,-75.32948127,-82.21117461,-80.48182769,12.48049727,-20.02949083,141.155487,-49.56218783,-245.9255483,-265.935926,-51.70451875,31.09287875,74.21258522,132.6739239,89.09361029,12.69646698,80.83864197,-14.27287832,49.03591754,-95.47743258,133.4054106,89.93995804,89.58804901,-61.96949018,19.93278576,-55.25591636,-119.6411846,105.9325945,-186.855114,-121.5882087,57.56668099,45.54672657,12.31039091,58.36652807,6.111958854,-88.00421561,-4.455690024,-41.82230112,82.39111764,130.222095,24.88942428,-57.82149677,140.7989942,25.20490604,-15.65422024,52.01126003,-26.6937367,-52.94572709,-28.33707359,123.6274697,-34.7505932,26.86776557,137.5266693,-94.18349639,-19.31952258,77.82328955,-74.59464902,-86.83351547,27.38411151,-96.05820569,57.95660832,-69.14665594
