pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60
0,460.2608574,792.7108934,409.1921367,-971.7666767,-654.8008639,185.2308654,-409.2731484,-236.9083573,125.9935657,-105.8938221,901.9290555,151.0208723,13.66377335,760.0257995,120.7866332,-110.5665422,-232.0024095,-204.7494536,152.2898706,-70.17359504,624.181608,30.26055748,-379.7488462,-247.0761711,155.7821594,-141.608879,-116.7920714,-277.3978003,21.1935825,-23.90937675,35.89554204,246.4809103,26.65728143,-12.93936244,-28.46374437,138.3646505,-163.8364028,-23.93635676,-6.37488317,432.8059016,-205.4197012,119.8441391,24.91411138,-172.2799728,-96.6019376,186.1600669,19.30423379,-180.3564588,-14.69008179,-1.825241032,34.99014947,230.7730417,137.8650063,345.0944872,71.74573808,16.12701981,-60.61480052,-202.4476104,17.8935398,-45.00454962
0,273.8683244,340.5046975,49.78991436,-845.2315264,-19.43212834,-230.9993936,-115.0473672,-84.81620224,-933.4901985,-199.2704722,153.1905487,-94.20939278,-238.245017,321.2751241,-158.0551633,-375.0833577,-429.2305674,-339.8398094,-243.3558817,143.0333756,612.8424972,-301.2946875,-137.8057363,191.5020037,-39.04108543,73.12305799,-442.3392554,6.223751046,-261.3037404,-20.55193074,534.7037993,-105.8981696,-169.2451779,-18.5147759,-141.7186522,-146.6986857,-310.8806245,173.5692929,85.41982611,441.7304866,-116.7179154,135.2207628,334.8077547,64.37851548,81.61248953,30.26866691,21.55714576,-21.2701106,67.05951303,-34.40386961,-11.1637226,209.981531,123.2139761,49.40985756,-38.56567339,81.56003119,-147.7469421,-57.28902731,-72.45970554,-30.90909849
0,-255.70758,-482.6019602,758.9247673,137.2258711,-81.77524518,-1.07042819,660.6720152,-15.94104129,-441.7485916,-315.2050651,-253.8239911,89.11738182,-297.316943,-136.845007,685.7065503,37.67417995,271.5541916,111.9089907,179.6342615,96.49062066,-153.1066377,74.17076776,-128.4269479,248.7436909,-35.15071651,-7.968832968,84.4513453,-146.3629428,286.1692745,154.6696798,232.6677232,-40.87643562,-218.393359,-58.86839359,-126.4659464,121.2919428,18.16360331,11.80002741,-258.6491543,9.480570889,131.8990465,307.1558743,-294.743134,-27.20483863,209.4425,-200.522181,-1.022148414,46.63580197,-138.3554329,122.2316539,-46.56454002,-39.68423724,-15.03861783,-18.56959872,-27.85048788,1.361164859,-58.36566781,-100.5436569,-43.09845078,20.49982697
0,572.2610301,546.3301898,866.8655231,-548.8394575,-381.0324234,-225.3944558,87.54217777,364.88456,325.9366596,-292.7501247,561.2282834,-263.9601638,252.4298292,699.1489495,263.6036594,69.68444403,-330.189335,687.6713471,77.42128166,-162.273878,114.3124132,-424.4035617,-42.58969191,114.9640423,-35.0197171,71.7980653,-258.1930203,78.14658157,367.7916101,457.4796355,-128.1564373,-3.931610629,-222.6032831,-50.63248973,-70.78455941,-14.56181827,124.3536264,192.0553076,-21.92834243,192.2104571,-137.4582765,27.39384843,69.17598364,208.3556591,89.34507765,88.09626913,135.1928028,-126.5279989,-56.37056392,-146.0339704,-93.74328363,-28.08462449,-26.84008189,-114.3694467,-29.24370286,132.5364446,35.22893203,-53.35125012,-214.9383602,-37.36644773
0,-308.3831979,-767.8944237,-711.6588334,37.98152625,334.102053,148.9854426,17.84866215,-438.2242963,-221.7306675,-380.6750034,522.5358331,177.0960718,81.26539486,-109.5440276,62.6054822,-361.092949,-151.1240532,-68.97060415,156.3369257,141.9012375,169.2857245,-116.3647851,60.57613294,-5.038717512,242.051574,-188.9003934,-54.42514744,205.0246731,138.8552696,158.325784,66.32680437,82.58709129,91.3237164,-62.96387179,-34.15239997,103.1283645,99.06007066,-161.652055,-126.279136,-32.98727726,80.23923185,-299.1372456,138.1460455,-7.569525809,122.1295842,-41.09426294,-110.1723462,10.53931664,-89.07106955,14.99540872,-178.8058316,-105.658529,79.03413302,-51.72567241,45.10888045,101.4958931,83.06666503,73.4876576,4.089344183,20.80450789
0.001,759.4736078,88.84304798,-350.032943,-919.3653501,-456.4117116,-23.66429857,-344.9536594,-88.92933475,205.9983162,-569.9493448,202.3533596,388.6941177,-108.2825833,366.0312714,-72.64662502,-220.4636063,30.80012587,345.3361194,155.78753,-96.82440592,-111.0773641,559.9225077,-90.17086459,-125.4187005,721.2568119,207.2075185,236.6002441,-121.9871445,-104.5620986,-34.74130769,83.44985018,-140.5688813,160.6138489,-6.857198817,-115.298661,-227.3080206,-142.9836381,137.6600048,-180.1959119,-122.5005259,363.4245135,-2.024799063,-342.1298501,-213.2820866,289.8078375,24.86830519,-196.4551053,205.5006857,54.93257303,84.27252131,68.23350668,1.727251224,60.69135262,215.2295936,232.4720433,10.27899846,-69.32372346,-163.530896,-56.69876465,13.11298148
0.001,287.1853444,-496.1446559,937.4285053,-254.766251,-343.55721,208.7145445,291.7741648,-361.8327293,-139.5405906,339.214507,-39.93191986,-265.1033864,-428.1251927,-30.11062596,630.2017917,-197.2852769,-183.6611262,36.09476243,-251.2691763,299.0420513,-95.82983189,-144.0021373,293.5026765,34.15018495,92.53952803,-268.6902693,-138.1172147,-246.9215855,-22.92379077,142.9380011,-25.72035936,-215.2200061,-162.3563982,321.8501679,172.6099228,-203.7181431,-398.3777926,49.64729503,-251.2483473,-34.982908,-124.2080366,-86.52948564,-213.745427,84.41964239,75.44507203,-136.8343608,153.0981021,54.44808853,-17.50287594,57.82407994,16.87155683,-122.6772149,174.1131893,-145.2242832,-13.61960996,-83.86219845,126.4179251,-135.5608545,-131.6452179,-15.37741181
0,208.9413186,-490.5027617,485.2540872,-154.8829685,189.7034646,143.0002097,495.0490092,-714.5715818,260.0222096,-649.8753244,172.9883155,-136.3666994,-688.6037736,329.2837445,524.6252238,-238.6535266,4.937202101,-451.0784293,-10.7505576,-115.0548577,-174.1242975,-105.1573663,234.4226734,-22.16220133,-339.5614814,270.1634585,186.7359745,-16.30439756,-221.6295984,111.5423447,-87.44581164,9.310502948,-158.9708872,-364.1224268,-17.57713719,91.6103445,382.3051879,266.9931755,115.0725772,-316.7923648,-111.5211075,-59.77218957,78.33480755,89.17059013,46.97492497,62.12378723,21.46573918,-10.64406792,-133.336047,-362.791714,-108.8888167,-139.3145915,-34.43067733,112.0481438,-94.79659338,-137.9292093,-46.2078658,0.759623314,-85.71993861,-394.3477439
0,64.45966962,-412.6034634,447.3773669,-337.6577612,-465.8529092,219.7178754,607.9315967,-231.1133225,-520.9147703,19.95635779,-354.6171128,-174.3647202,-43.42645187,148.7622744,123.6514961,57.89325935,462.6293809,126.9082284,30.3982775,300.898152,-434.2354586,204.4193544,-59.09141731,-13.22809062,-13.51949492,-39.92162123,7.800403173,235.6145606,381.2488406,-178.094486,152.7291539,123.4179143,-76.4627149,-109.4657393,1.257490029,64.24059439,-64.00377871,275.3639839,29.86557867,344.519759,-18.53320364,-117.5327309,-142.1497784,-62.59527974,-73.0437967,-159.597123,332.4090745,70.78114381,-22.65009387,-218.3458325,16.28943335,105.3900821,232.2596665,84.32037687,214.5113443,-90.66764814,26.45181655,123.1060075,-22.95925484,75.84786638
0,-455.094678,-246.9779295,321.5917442,343.0472118,554.0303995,-498.1672347,430.0081969,-286.2770417,-296.9595438,-781.6163376,-136.5883388,-57.94531044,175.7752789,91.15151764,-214.8164594,298.3502172,246.7786859,147.4427323,-254.601776,-117.1534281,14.76530301,240.9945032,-264.3043933,76.41113699,229.7279969,-51.80039122,230.9606086,-221.2891899,220.9273062,203.6806362,-24.96071304,-242.4826933,123.4481482,201.770161,-250.1531562,-229.8460574,286.3946774,-126.610526,4.676897842,-75.01955618,-77.16110214,-79.52733404,22.29393401,-14.06849995,142.9580078,-50.31245781,-247.8189438,-274.8797578,0.144841679,66.83399703,71.6873062,114.1941742,-77.27199744,-5.764728211,-73.34188409,-48.41307294,-22.24131998,-87.8226136,126.0037931,51.13613307
0,602.1248713,99.2721235,-71.27403673,-484.335556,-62.6465445,858.6194477,33.06804643,404.4813738,-461.3541588,-337.6056962,-382.4773681,-169.4969125,194.1245415,-11.84276545,102.0147344,141.6384378,45.50305421,-539.2090992,280.6152129,-48.24164994,-374.7052527,-343.718252,63.31007695,256.5047962,-82.61624186,-230.3422361,1.309289635,82.71031764,118.1000903,-232.6092721,-80.81051947,-121.0830838,215.8141323,48.74383763,79.06436923,87.77180311,301.0565447,-63.56730722,116.9263917,59.48953894,3.19865512,69.30953451,39.97045283,-24.25959615,-179.3306223,-231.3354394,14.30129365,222.5175903,126.500487,165.4896197,-174.6893155,48.06542302,-244.1829509,68.58688485,173.165247,-136.4608836,-31.50565183,-15.69157494,-63.1852058,145.3888672
0,245.4861967,-271.9783114,240.6241175,-513.8099517,126.6146508,-188.0805423,-63.06641178,-412.6723971,-982.1000466,94.49450009,-77.57607004,-98.27491035,-265.4822948,342.8980451,62.35800932,-513.9179388,6.946102008,-340.9598503,84.02343319,424.8211823,591.0636114,-219.2893087,280.5599476,547.5092194,-51.23359798,100.3873647,-332.2370363,274.4441736,-346.8631976,67.05492855,-213.7704786,144.8590252,114.5077352,-49.87853326,38.00375958,-374.1301766,85.13772782,81.50695412,-188.1211714,119.8013665,-183.0315599,-7.349537514,19.770985,-63.11831058,244.0864893,172.7594215,323.1885092,-61.37743705,11.02151529,-51.52379693,-145.1146669,-183.1807107,-205.6279604,286.9173004,52.2893879,-281.9013097,-246.3317258,-118.2266026,-110.522863,-155.4906317
0,-375.379806,-63.05667793,111.8214275,119.737748,-271.2280327,789.54231,396.4621938,211.3646166,248.4150895,-58.26844218,467.7306829,41.34280737,23.07262939,-242.0396724,-89.66984926,86.59118548,648.7759909,-236.9249537,171.6068874,-225.3078545,191.8009946,-188.7399784,56.19823105,133.140645,144.7426752,442.5084848,116.4085467,-199.0786243,-107.8337609,-368.0453883,-185.3414023,-356.8114663,-160.4545527,-267.4940331,-4.084898135,-174.632899,-221.3619925,-72.41062889,-301.8980629,46.32813784,-167.152941,-124.6385462,92.30223439,331.7065001,-74.56299429,112.8923595,219.9118021,28.66428817,-19.4023152,293.9595388,86.68133582,-71.32359506,51.52640753,149.4232187,90.26684384,112.2087296,48.59606433,132.2099972,-24.10664056,8.28166573
0,251.8503829,-748.2026256,262.1524983,-512.2944675,-226.419,131.4992407,429.1899725,-367.2450438,-425.1632905,338.0531676,-66.90074774,-534.1640682,-203.1750024,248.5856598,192.4082879,-228.4548344,15.51970253,184.0410989,-151.7684917,83.94605742,-88.52794327,259.8500868,-43.0046691,161.410182,375.046176,-95.99354433,-3.266299399,-166.0079226,174.3103814,-396.2893743,21.56295393,-288.9111443,154.1589786,87.82371606,104.3225224,-105.9770901,-138.1229229,-27.58816834,-164.1786123,254.5102839,-232.8963929,-2.75698374,36.6400268,15.9584388,-43.05123013,27.36411529,134.205522,88.27770793,-49.86119998,-152.3836738,-167.8686413,79.70269512,71.05273984,118.2986549,21.14413689,29.78167835,26.48939114,-150.1109146,-112.3110332,-247.6651288
0,31.36756291,1100.696188,1066.17027,-94.07133511,321.3147601,328.2112787,-461.201302,-73.98349517,-311.0235982,139.4839934,986.1511489,-334.2159913,-213.1196759,1130.490058,-86.20910539,-100.76957,177.2558628,82.88298146,113.9600607,-266.6852229,425.7679946,-78.66459889,-244.3553973,429.4187556,-144.8014738,-173.1439026,-201.9711015,-169.5579872,-545.3123373,-157.4304476,-187.7718172,160.4152947,-49.13928524,263.8415951,328.8819328,455.8465955,274.687632,59.40270993,7.798667907,-100.8637542,87.61125239,493.2816321,88.49490364,-106.0389356,-64.63434264,178.6575075,-41.77439606,101.3490716,-64.24720727,-18.34803468,318.7285949,63.41934754,193.2267564,231.0385891,87.91133005,-181.9390088,142.293734,99.53760361,65.27818136,74.64497665
0,303.6821653,-711.8740847,373.3500344,-505.7289166,-36.07192803,245.4667423,833.2519819,-232.3853631,152.0433831,-60.51316455,-357.3822227,-218.8533265,8.656308326,498.0738429,605.6646088,-309.6277341,-36.72194011,-60.82415661,-145.2065811,-413.7835932,-102.6909647,223.6575055,252.771159,-137.2630273,-149.8873961,163.4542851,128.2896237,160.8198526,-62.12845668,-98.7155831,-305.9994209,-178.355542,97.87482896,58.1972838,206.383344,-112.3940705,-185.1962254,57.08714169,186.8363541,-302.8486605,51.00467975,-98.59072918,38.88222835,-29.73715418,-112.4714348,265.415559,74.7899155,-127.5190948,108.5244181,-58.29048231,135.8482646,277.1322371,170.6376889,-189.1275551,33.3643064,-148.205709,-6.516259842,239.240492,96.59323329,17.78634486
0,155.9852301,-325.8183206,976.3048412,-271.4677078,-473.6309113,480.8056177,535.4981848,41.63056416,-407.9232964,252.6503295,-349.6273505,-191.0783139,-188.0877688,184.1897886,188.6850312,150.6020574,30.88558488,-27.19569664,217.0856881,264.0913063,98.80087547,-157.8440948,204.0488916,44.24586365,266.537091,115.5891378,536.1111594,-91.2943963,345.2852536,245.1898722,158.781632,-114.9509125,98.13712579,59.42618256,64.99182562,43.11060185,-245.6392771,151.5387264,-200.4754623,-40.97742955,80.72233376,-90.99104106,4.217278028,260.8849895,-104.7341533,-57.66060133,-181.1109086,-26.18543471,-156.4974903,161.8540408,-57.5407496,184.2664171,41.15008295,-30.21286914,-188.9397731,-95.5963528,245.3380224,48.4526274,-66.66606576,131.9552527
0,452.7328514,1085.563725,525.7085694,-149.0937327,-179.7890578,-4.121713342,43.43201998,127.2514071,351.6949861,-621.9579857,174.2809938,-209.345721,-13.32119588,423.8129166,731.658149,383.4024656,-163.3289234,244.9184812,267.592576,-148.6783752,275.8548938,-403.336288,-43.78553753,389.3984201,-72.31306395,195.2678442,141.2657869,255.4177803,190.4771433,248.8841829,-306.9004881,-18.38376006,-41.96026058,-231.1229647,-88.54067254,-74.88682647,114.9841067,232.5259969,-129.8257211,67.71531951,-315.5219951,78.44116332,93.77319443,113.1052938,-51.85309343,99.48180188,-28.76418076,-67.84800689,-25.81048806,-33.0756578,32.71513677,-65.13887463,-129.3706268,-216.0321849,101.4809838,1.908647035,-20.04350743,3.728664039,245.2389773,19.81040464
0.001,-153.043612,-886.7742251,-490.1668886,-197.3136744,169.9561576,365.6001464,64.10881393,-237.4847695,-99.29923544,-420.6077559,263.40772,511.2866665,-92.45023304,-27.67105947,-85.46246853,-193.7064934,-124.9850508,-26.43846366,338.5793118,274.7363719,303.3927126,-425.1721161,-34.05935443,-55.79370543,-51.06715647,-192.9619882,202.2238034,288.0859104,195.9349323,1.600762352,200.605263,86.0585443,13.81446177,-43.73633849,34.45996361,24.63435993,-90.53749853,25.55891402,-205.9073734,-142.7750403,82.57253222,-74.86265197,-108.0375995,58.50482826,-26.06741016,14.80384427,127.1706217,70.21107542,331.1024894,42.30680577,82.23507542,-92.34278039,-64.21270379,11.31885911,-103.1011434,42.34313531,38.27184386,6.336974641,28.29396747,62.99774588
0,423.1078311,-106.165072,-340.602872,234.8825171,492.7171256,283.3777568,465.2310011,-595.622089,732.7443458,-528.3586807,114.8580053,-132.0685136,-326.9218349,-196.7993812,-202.7594124,-275.8768285,277.2231039,-448.8604243,-151.4565666,-44.85604289,77.63296379,4.893005029,184.6008102,103.1489717,143.9192767,-16.34085109,-96.04021923,-118.5445994,-126.3372194,-302.131572,-31.84150833,-219.8464186,-37.82663776,-1.997764665,21.75522291,125.55046,58.75831364,15.00765814,-217.6712228,73.73504563,-163.6466601,-168.7119409,-117.7668069,-51.79139575,-43.6860774,-249.1268505,-112.3381667,29.3063944,-110.6449077,73.86235799,5.866259537,-239.8219429,-88.62203604,160.4148511,-96.12233599,-268.0008363,-112.7946713,11.02087283,-54.77635652,-6.545543009
0,-163.4151518,-975.0980955,-374.7303832,-263.1622883,59.65465143,350.4149556,331.8806849,-343.6026363,-4.875324951,-172.2489016,378.0254849,245.1407236,-238.6811837,-89.7379424,-67.28271315,-355.8409394,-132.036055,221.0622303,88.57614823,111.9677944,13.99139369,-225.2958148,162.1754625,-2.424692437,119.1461522,-219.3558873,196.9173631,314.8176774,256.3383192,182.2024055,212.3935655,291.447609,102.0851252,-37.43314281,-88.86092666,-41.75323922,5.082386696,-55.25832034,-147.0479827,142.6575074,-67.02651601,-159.1121387,-245.1480997,170.7444671,-24.70831748,79.75009161,124.8203153,63.16834975,-65.31592488,175.2328476,116.572221,-60.20357815,-119.7992598,-64.60426539,23.57727418,-6.9933569,62.33851305,-46.67706672,51.11890038,226.4630183
0,1080.215361,-250.550288,-329.0739438,-385.9862877,330.8567702,72.25590345,521.8434684,-45.29772702,719.1865988,-81.10519184,-31.46248752,130.1378916,-11.06216801,-581.9654423,-82.55027436,502.3744552,265.4095732,-23.09611127,41.31867629,34.26964141,374.968317,14.42842346,-191.2514651,20.23879501,171.1070235,-55.54901194,195.3324486,146.0917575,-7.408031791,119.4327296,242.6512532,61.72954463,21.82259297,83.75209166,-242.0396067,146.6377793,300.7500483,101.669515,-130.1404831,210.3893569,-209.9924741,33.01001603,-120.2114127,-176.4077997,36.98411869,-169.8118218,72.82959282,-19.57388157,-117.5045753,-87.7566595,-51.03221286,-4.94811637,-53.74062474,-29.97108209,78.06897514,-100.2297864,17.53598878,131.708119,42.66349355,3.968232943
0,67.96760291,-383.9490608,557.2762487,-1121.402222,76.32996145,414.2674105,-93.18656892,513.2116545,-330.7599178,84.04087841,310.2711929,-197.1290269,-167.9425842,763.9058804,-248.6035349,-199.3597053,-423.62983,365.6238335,299.386832,51.51753273,270.3743525,-286.1710826,-272.4141484,786.4152769,114.2923507,151.9278518,-130.8315979,-489.518561,-331.0292317,-314.5853094,139.2790298,78.67188605,-4.42992846,140.4286264,-323.2246291,428.5218607,355.8492908,196.8939243,323.42566,182.5949542,-222.0626287,191.5516701,-199.9020199,20.16709758,-148.6833182,1.157039253,112.8578108,-79.26371508,314.2156455,110.9094183,90.74478349,-118.5251453,77.74036745,-11.66394146,-163.0310797,-133.1294966,245.4360577,-80.02299122,19.50520265,99.74639949
0,-839.9807487,-328.7040013,665.8481711,133.4802338,0.395295142,-531.54854,-427.4582834,-598.247222,509.9915512,-77.09298788,-268.7512814,-5.264130901,40.05878321,142.2715461,23.26674611,-27.07842314,272.6172565,-210.7554025,-55.12919166,-343.922568,55.43055613,-312.3010883,-117.9087166,39.4643111,-39.00363537,-44.30953081,238.919981,-282.6407329,-42.64008064,-147.9287914,84.53991093,-274.7852247,421.99843,-68.31329435,-170.1099941,-201.0904971,-88.70720506,175.4666907,-61.17717705,-28.78393935,-141.6607017,-168.8970204,-234.7715488,98.80909789,-52.5723181,-3.413014762,8.641639637,-42.24043617,-178.5353042,19.84294478,170.9813377,26.82393034,28.60144116,63.81851686,-165.5062098,92.52918641,-197.711196,-184.7423746,-227.0847593,14.36364827
