pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80
0,460.2608566,792.7109281,409.1920879,-971.7667626,-654.8010474,185.2328966,-409.2746177,-236.9108295,125.9888221,-105.8935755,901.9175272,151.0262323,13.66661653,760.0371223,120.7603378,-110.6341113,-232.0276731,-204.6974712,152.2002477,-70.18022735,623.9726521,30.1794256,-379.617771,-247.166673,155.6359142,-141.47273,-117.077037,-277.9249993,20.80122811,-22.89763371,36.51604859,248.3361969,27.08956026,-13.37992118,-29.31003065,137.9849252,-164.0127897,-23.92198637,-5.33152391,429.0336936,-201.4440885,112.825122,43.32163719,-171.4153105,-97.41329692,208.6287923,15.86197903,-171.270858,-29.39130557,-4.114243441,39.37601694,221.7419256,-115.489826,-334.1038116,-72.8732481,-33.40096339,49.97556374,-89.4612171,-120.1759578,19.54762923,110.4647662,-82.57814587,159.0096317,-87.72929715,39.84861622,84.40433383,128.4700529,-10.52270726,-63.37119369,-191.0938283,18.78986528,-151.8087347,98.93798644,-4.113992902,-88.9235327,-80.58262366,75.91106001,223.4176205,59.85915231,-11.16873858
0,273.8683176,340.504787,49.7898824,-845.2315117,-19.43028421,-230.9966381,-115.0496356,-84.82061498,-933.4963213,-199.2766663,153.1804585,-94.22956945,-238.2104335,321.2814498,-158.11162,-375.1647739,-429.2216875,-339.8138539,-243.3721898,143.1678676,612.6410982,-301.725053,-137.6549865,191.6357652,-39.19372679,72.06983891,-441.8857366,4.909151942,-261.4340266,-20.09496656,534.6071469,-105.7622549,-164.5659073,-19.35877446,-143.4180597,-143.6366142,-308.199755,173.6997805,85.68293511,436.5490599,-109.7662087,95.46888367,357.0887951,63.60150239,91.9360717,41.98139392,19.0617327,-40.05304228,72.31991816,-42.46552573,2.129038447,190.5600484,-101.8824359,-76.56488199,58.92425604,86.60913392,-65.9616104,-160.5801134,38.59481878,-36.82438479,243.7900983,-178.4946455,-19.18608314,-11.41192066,54.63186635,-146.8679542,-160.7087882,-291.1792531,-368.1513026,-190.6108551,12.60550642,-3.478158235,-177.5614911,251.7323258,-46.20943154,127.3957602,238.6765055,-62.38673287,88.39193926,-15.35181329
0,-255.7075713,-482.601973,758.9249488,137.225806,-81.77509054,-1.071728068,660.6753152,-15.93794698,-441.7458118,-315.1981277,-253.8203779,89.1298557,-297.3236621,-136.8359928,685.7359545,37.66369641,271.6041494,111.9285205,179.7697733,96.44826608,-153.3002728,74.34563816,-128.608895,248.8430388,-35.23869051,-7.480042505,83.95716755,-145.8410487,285.9814427,154.6109791,231.0860322,-44.34612587,-220.9726465,-60.64112564,-124.647945,117.3178196,20.24377557,11.83917121,-258.1568541,14.27805676,130.2691525,329.7920171,-262.5668443,-31.58207419,216.2794299,-207.7608207,-2.38301548,58.04277554,-106.221142,170.1715032,-44.50214457,-26.81094147,24.8752495,13.23804831,56.805184,52.88905289,42.32114585,-107.5398775,119.8924048,63.59328228,30.07844458,-240.2074223,26.07386121,-69.24645822,-45.22755638,-106.8125668,224.1200312,-44.70637399,43.98813645,-58.26668416,-49.34530297,166.7693926,15.52694223,-113.1380345,77.69038636,-21.70684061,-2.472250473,-154.1169697,-79.90302463,-88.4213272
0,572.2610329,546.3302191,866.8655804,-548.8394084,-381.0320896,-225.3930477,87.54372121,364.8849389,325.9329563,-292.7562504,561.2219511,-263.9618134,252.452316,699.1614579,263.6072867,69.65160604,-330.172773,687.6627582,77.43348305,-162.386068,114.2562874,-424.3687157,-42.5780565,114.9829041,-35.03549629,71.77479042,-258.6173744,77.89013582,367.4289783,457.4762519,-128.6414863,-4.542804355,-221.1871401,-51.29626119,-71.2897077,-15.1413872,124.698499,188.7100236,-21.83105641,194.357934,-133.287275,17.08296093,70.7022742,215.3698369,91.79233852,96.22797377,121.6627831,-109.6616785,-70.09058391,-90.02157407,-110.0861833,-44.03233442,34.32144856,71.62367975,55.43374783,178.7651179,36.57406529,17.96507903,155.272979,-91.10627932,129.0293657,-57.22791863,-4.38762204,-55.65460093,-55.94964145,143.8418695,-6.743097531,11.62980952,-83.13382542,81.3471753,57.45289035,-140.0354193,-89.34713726,5.843382613,104.5072204,158.7662392,9.976354956,-68.74332491,12.10845614,7.255603077
0,-308.3831975,-767.8944262,-711.6588978,37.98153245,334.1001277,148.9841951,17.85265675,-438.2223282,-221.7280901,-380.6757353,522.5445882,177.099778,81.23332256,-109.5398115,62.67189024,-361.1426785,-151.0955549,-68.99325543,156.3474328,141.7700537,169.2549748,-115.9731451,60.5552573,-4.94441457,242.4380641,-188.6917156,-54.93657249,205.6728222,138.7715321,158.8570996,66.07080028,82.41947529,88.43464201,-64.05850855,-32.07717653,102.7593938,100.6532695,-163.0382256,-124.3600662,-35.40426738,77.7941283,-303.8713497,104.5032153,-5.726145535,116.7480784,-52.27234567,-105.294062,41.33266685,-102.4218852,26.78413267,-161.8907984,-94.06765376,-96.78716591,81.38316972,-75.54319171,56.75632835,-34.18549474,163.4135533,3.268041517,34.69766211,-2.103222934,22.40684807,57.57016977,-42.53998707,47.6504251,-6.105695181,23.80683089,-96.90388672,184.9953877,-148.1742966,-56.57873114,-54.4551363,178.882222,6.367979126,-100.1840981,-45.31791096,-75.920273,-16.60217932,-55.63910667,-13.11089948
0.001,759.4736067,88.84299863,-350.0330352,-919.3651202,-456.414287,-23.66653841,-344.9550572,-88.93000508,206.0011632,-569.9489551,202.3708799,388.6724057,-108.3209454,366.0070891,-72.62791689,-220.3354438,30.76876002,345.2650247,155.6791286,-96.69398395,-110.6565772,559.7385073,-90.15478605,-125.6876172,721.7615844,206.3680847,237.4074953,-121.8017176,-103.9977237,-35.44406083,82.94543446,-141.7677742,159.4077405,-4.317721988,-115.5257012,-221.7649255,-144.0052979,141.7772532,-177.6697719,-124.3716442,362.2085183,37.12212525,-343.0030163,-212.4117245,283.2553847,28.90096169,-177.0094508,194.3806139,65.10844924,16.36834135,92.74390294,26.70542175,-85.67294519,-135.4655112,-256.9693064,-24.27403445,38.30742954,-174.1657332,-51.79003883,-67.69609429,-16.88109877,-31.17726437,84.70013352,47.32795653,135.8553746,37.66170361,-142.6308763,-23.42568171,136.4531161,38.84203458,-48.1979383,278.3056052,22.98107419,2.82642534,86.54549223,-87.43352103,-229.435843,263.3184005,-104.3171857,-92.31214746
0.001,287.185336,-496.1446271,937.4283979,-254.7661259,-343.5576491,208.7169148,291.7698547,-361.8350858,-139.5432315,339.2107865,-39.93466863,-265.1097242,-428.1182875,-30.10334448,630.1810647,-197.3097701,-183.7122492,36.12257924,-251.3640092,299.0539519,-95.76981374,-144.1820206,293.6695722,33.98929523,92.49191636,-269.0269992,-137.9868764,-246.9323484,-23.17737569,143.1510218,-25.87998305,-214.8678395,-159.6227284,322.0615902,169.5799889,-200.9961492,-400.2147448,49.4791119,-251.4716788,-35.48479815,-124.842013,-62.76316476,-214.7179179,86.83692452,77.67079762,-121.1830114,157.2222587,42.34842227,20.01169073,55.60230067,6.286801705,-116.9121796,-164.540643,134.8948132,89.68307465,-36.98857876,225.452403,-6.398475814,-22.16085868,-70.84933902,85.3517608,-45.84946739,129.9519855,-71.84234667,109.7064672,268.8422359,-121.2008816,-131.9348416,-102.9053807,28.27855919,-11.52655296,55.76226831,82.79395613,-101.8584784,-113.5185561,-34.05657453,45.87756803,-104.916287,9.98371313,-112.0059998
0,208.9413192,-490.502722,485.2539369,-154.8829363,189.7019502,142.9998771,495.0532168,-714.5709535,260.0215395,-649.8837226,172.9880904,-136.3673539,-688.6298553,329.2805196,524.677827,-238.6897374,4.950196748,-451.0854404,-10.69461147,-115.3576192,-174.0095798,-104.8305386,234.5535461,-21.82131938,-339.1810833,270.4108956,186.1771674,-15.43410172,-221.6748706,110.7860208,-88.32801078,6.827229108,-161.4787859,-363.611561,-16.84162642,92.84492062,382.704444,266.4708012,116.3038034,-314.7437065,-109.9720531,-50.09667603,61.73109518,93.34035999,36.71676324,62.37813034,35.16600631,35.23626693,-185.0253987,-318.1072156,-150.9820734,-161.543321,26.88119039,-73.04330103,65.73183813,-155.2532276,-40.9804938,-42.10623077,-27.71655642,-334.7875717,114.9791468,-199.407438,-122.4746049,31.32422043,-38.79257799,-129.6397261,-107.4378591,168.830527,8.475299965,38.68956399,139.6988835,-353.7308846,47.78305768,-87.94377712,-150.360044,25.49511401,-161.9639313,56.26698384,135.1849154,17.81221657
0,64.45967642,-412.6035422,447.3772906,-337.6575557,-465.8568424,219.7129288,607.9362714,-231.1119862,-520.9089494,19.95671621,-354.5868899,-174.3935372,-43.50212737,148.7119612,123.7433634,57.99414364,462.6719899,126.7731067,30.36190413,300.8519142,-433.651761,204.8098509,-59.20494824,-13.33940298,-12.68914293,-40.07057113,7.512041333,237.1560835,381.3567559,-179.9892317,150.7067062,116.2054217,-85.57887002,-108.3548292,5.544910347,68.50358127,-65.35542418,279.374408,30.65968295,351.1539612,-17.66889442,-76.35794276,-168.0059988,-59.6447666,-81.36363452,-149.9997756,350.1272825,82.08694029,-89.99330842,-256.6233468,25.03879036,124.6643891,-248.4014952,-33.49443002,-226.9211467,-161.2650281,-46.39369755,74.24605657,91.38811711,28.58922088,-24.75310929,30.48938532,64.17840266,-134.3790282,-160.6595312,-39.14152413,-60.26528887,-29.63343201,144.562397,64.56314213,-29.78638449,3.800960133,33.62421476,76.71955721,171.6198643,16.04893293,60.59304239,91.05633584,-193.9897387,22.07405205
0,-455.0946743,-246.9779328,321.5917944,343.0473019,554.0299242,-498.1685688,430.0082511,-286.2769101,-296.9575439,-781.6126239,-136.5818211,-57.95474236,175.7652363,91.12928336,-214.8070471,298.376384,246.7576437,147.4031613,-254.5620336,-117.0973692,14.8322652,240.8834263,-264.4327096,76.43591816,229.6646062,-52.0728704,230.9821681,-221.278544,220.9331122,203.1042682,-25.92108091,-242.7543516,123.49784,201.3951346,-252.3601471,-230.7092988,284.2980822,-123.4473574,3.656378136,-74.16953513,-83.2404174,-82.50731324,13.28496238,-18.89209852,141.1433889,-48.32791057,-247.6300372,-267.2552317,-53.03606021,31.14614934,75.58517062,134.6349618,88.34797388,14.2170186,80.56417548,-19.22896459,47.82903376,-111.6204954,-138.8744744,80.58683291,61.72310139,-61.21315283,17.24260429,74.46100385,-137.0679318,-47.45274156,-177.3344915,-130.7374877,3.778357523,50.25949776,93.83134901,-38.55197367,1.379650439,-31.83467616,22.5481736,4.445994988,-13.61180544,13.97371483,6.423378371,-136.5297485
0,602.1248771,99.27209878,-71.2741081,-484.3355296,-62.64775259,858.6177596,33.07255871,404.4835701,-461.3524785,-337.6057925,-382.463779,-169.5061594,194.100473,-11.88194675,102.0744745,141.6390803,45.54235355,-539.2889417,280.6695512,-48.33992809,-374.5709714,-343.4421288,63.21907624,256.6257769,-82.40473421,-230.1070596,0.501491987,83.67518943,118.1452621,-233.8857296,-81.36155949,-122.1102827,212.6528997,47.60153325,80.45532899,86.72803125,299.8381765,-60.20913733,112.8372227,64.67009874,1.328905325,72.88404417,34.80570075,-28.09816911,-176.1301018,-245.2562449,12.74753838,190.1916159,178.3326764,144.4210638,-147.8219392,70.64061489,209.8633761,-8.351962427,-200.2316022,-94.22958166,28.13542213,-129.7643083,125.1655061,76.79530389,-113.3469771,-82.18449571,150.060894,-97.99474268,6.837060452,-153.0775842,-49.12877825,62.81672071,12.63218607,38.08653714,-75.67490431,-30.62906804,-15.20795634,68.55354742,18.84254666,-8.665719636,33.22163577,-46.32874833,-101.7351794,8.726901279
0,245.4862004,-271.97832,240.6239159,-513.8097231,126.6134951,-188.081161,-63.07211349,-412.6754674,-982.0997329,94.49123452,-77.56215612,-98.29685812,-265.5168939,342.869759,62.31793338,-513.7957272,6.894810097,-340.9922342,83.77206658,424.9820233,591.6552095,-219.475026,280.6620784,547.0430673,-51.04285053,99.73452821,-331.1311409,273.7956867,-346.1158236,66.43448022,-212.6715234,144.3337834,114.3666259,-46.68068718,37.68374296,-368.042741,80.09379917,85.56188436,-186.6566752,119.1791087,-175.9925706,-3.349470192,20.89471904,-57.01723268,240.1444065,211.9647867,331.8564197,-70.9292211,8.565867066,-55.24398726,-148.248186,-160.1630736,172.8614957,-250.5397646,-146.8859768,-298.8323894,-51.65182028,-324.2596213,-77.39982225,-246.9399747,-71.31799909,188.5708448,-7.747082803,-71.91736853,103.6156652,-76.79454888,0.007756524,97.16878181,30.28869746,-0.652232433,-138.9081403,36.89609679,-8.155296307,-29.42988144,219.1075189,-249.8801253,-49.58845628,161.0839177,-111.866881,178.8447165
0,-375.3797978,-63.05666248,111.8215379,119.7375838,-271.2267207,789.5415789,396.4668064,211.3661366,248.4173988,-58.26757557,467.7290856,41.35493693,23.08624953,-242.0239273,-89.62757395,86.51759492,648.8486683,-236.9108821,171.7891646,-225.477627,191.4129779,-188.2843448,56.04281004,133.4383366,144.4987351,443.3334321,115.7683804,-198.3159913,-108.0793405,-368.4634954,-186.6064031,-356.7264578,-157.749717,-269.647897,-4.171020849,-177.5827144,-220.2045258,-77.15299791,-304.3451644,48.33386799,-166.6330524,-141.6935518,83.47326452,330.9949191,-69.92549702,97.43440039,193.1487712,18.74001527,31.25420423,320.5458463,116.5947888,-57.24877277,-77.10675354,-141.9081882,-121.1755909,99.318957,-52.35513922,118.2905983,168.7576955,56.48968192,-15.65182402,-23.31650301,-16.76023575,68.01292042,-148.0417029,104.6541693,112.3510758,-25.35881222,186.4040307,-129.6568119,168.7821501,-30.65475074,-36.12363587,-76.2094875,-144.7261954,26.92192262,-31.49481423,-228.550102,-63.40310028,-170.8469615
0,251.8503939,-748.2027079,262.1527438,-512.2944315,-226.4191181,131.4959361,429.1933476,-367.239957,-425.1596727,338.0607908,-66.89865883,-534.1577405,-203.1584334,248.6019517,192.4454773,-228.3444938,15.52313607,183.9553854,-151.5825716,83.93730509,-88.28256548,260.031659,-43.22556174,161.1547791,375.1419243,-96.02446245,-3.084540175,-165.3642708,174.5408873,-397.4475071,21.68636249,-289.2373232,153.96018,89.08558817,105.7906904,-105.6936671,-140.0375008,-28.15664649,-166.5827718,260.2755364,-236.174163,-6.760000717,36.4070371,19.65014893,-54.10912417,30.05632918,140.8917518,89.46090757,-53.43297616,-128.6140702,-183.3667427,84.11614076,-74.59914458,-94.45324659,-51.27372736,74.43979241,92.72685891,-123.3677043,-2.250195552,-333.0488827,49.38774692,-87.08380139,52.03526902,235.3782843,-310.1762611,-20.6526822,108.4020884,-140.2097493,-263.7130667,-13.3343942,34.19096883,-71.91565841,-57.08748433,-214.3004346,65.6283188,28.78656921,-107.6071844,-32.89696096,48.18273507,-96.70412692
0,31.36755782,1100.696106,1066.170312,-94.07132277,321.3129919,328.2066364,-461.1970533,-73.97612506,-311.0166669,139.4937464,986.1730402,-334.1980827,-213.1667281,1130.476693,-86.15635519,-100.7420147,177.2746209,82.84996144,113.9672091,-266.6127557,425.8641366,-78.17986762,-244.4607304,429.1201102,-144.2469772,-172.7823694,-201.4863439,-168.2814296,-545.2710987,-157.4648773,-188.0694619,157.9928528,-54.12432432,264.6818289,334.0198546,454.6556351,276.781059,57.91142611,8.99234336,-103.2718238,89.44061435,483.9383065,139.9190943,-99.82022896,-71.77538759,162.4987685,-34.88276214,121.986796,-77.2441429,-49.04125631,341.7145984,51.54291866,-169.6471303,-182.0702336,-121.6776196,-212.3262567,122.2614274,142.9294238,32.56464084,142.2134978,-16.77855567,61.73828699,-78.97276852,41.65471034,-115.2633209,56.33980374,178.9859111,-38.43170423,-57.53395429,-140.832731,-111.9603026,67.70647642,166.4830935,121.8369027,50.83781436,-237.8954416,-266.0627799,-23.90484997,28.14339423,250.4889691
