pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120
0,751.2030527,210.2685578,1006.655812,165.6181528,-219.5634531,-34.4816817,682.7386448,-266.2667513,-582.0988336,225.9584067,-511.1718158,24.29424843,-263.3205281,102.6249677,-332.328504,132.7402197,58.01398813,-220.6580268,-212.0391809,511.7761809,-7.616701086,51.20986694,-55.91293334,-18.46787669,2.591777149,-120.7060102,101.9717952,132.3185926,584.4406151,-0.883372296,84.26796199,-123.1425636,-121.478138,156.9899617,46.75452881,102.7537464,-175.2441825,17.557129,48.06320018,-99.35396859,127.5911136,233.002036,40.34190232,152.1224983,-24.70817426,84.92920364,-98.83801588,19.47538723,-55.98481659,148.5143481,131.177578,-15.88113206,-25.00334842,-81.79124688,-114.9717963,82.17963121,72.66047079,-202.3339028,23.32504976,10.70032853,65.88044671,94.39100652,13.77125599,-56.33039405,14.84971149,170.0757807,8.099006466,-97.28280004,-42.66285464,33.15358963,18.95786292,11.28210953,-9.416254792,-115.7420647,17.61832408,102.3001915,68.07441519,-92.72682477,7.547067701,174.8251918,181.1684814,7.686436003,50.02715155,159.5604208,50.22164595,32.26083464,82.89384161,-30.40964876,87.47262201,-63.08504681,2.575353898,-107.5633808,67.65489851,-28.05794128,2.00880276,36.34243194,70.31614803,66.48816041,-7.332455113,-146.6484836,-33.07795586,91.20789832,-109.2823554,-4.311599086,8.371339323,150.8057919,66.4796881,38.51282256,-71.78679972,42.12754814,62.87274361,-79.46065433,3.484811205,8.454221566,18.91690949,-77.84997863,-197.3991036,-25.05351993,-81.62974973,-96.03832675
0,321.5027672,-331.2945274,821.5435915,-914.5145171,-86.60594577,-1.435994307,289.5027316,-219.2559145,-223.4876965,601.4828167,-565.3297603,-447.9606105,-224.7594637,344.5475645,306.2642257,-112.9112008,514.8477296,35.86459661,-66.13005236,453.7270364,449.7446001,-233.5035226,78.62308744,-107.1853919,-11.08815356,389.1290699,-118.9293461,9.303647083,19.97429522,310.1555069,-244.5142955,-163.5184469,120.2872864,30.60789795,-221.1784908,-25.67824158,-129.4970125,-245.5467863,-65.57891919,-60.40290474,86.22036984,-318.3480167,-130.8373586,207.5860694,-30.71696702,-8.534387645,-21.3825448,207.3153254,-73.44955089,-31.89036974,-133.021233,207.5923143,146.3386629,148.9351449,41.9743827,-142.4224161,-69.92017235,70.17490982,128.8936972,-191.8420762,-192.51974,-43.01420683,-37.0599755,128.0858854,-32.03068077,-108.7604842,-23.36063132,46.46025114,30.16253927,-110.6952826,-57.97427147,-176.3022176,65.70328646,23.59317786,-81.19118941,16.52916321,93.10745298,-140.6445557,-114.7825367,63.74953133,-82.07551197,-28.83402212,83.80062115,71.55995285,33.84364461,-50.79263032,8.34003246,18.87527962,143.0107275,-8.193978099,4.05147666,137.3717622,-19.62791629,-29.86769642,-95.12625579,-87.46434497,104.6039325,-1.898963072,-61.68761006,-60.97269897,104.21541,39.5142116,158.1560888,-34.10490767,83.04003211,-109.8749525,43.14632651,91.54175822,-84.82386984,100.3894191,76.47053353,-27.08400867,38.57122353,-42.49249657,-29.57306609,76.12336256,-65.93887284,-53.41848441,-78.78533004,50.77932515
0,-168.6099648,-21.02061104,-426.8478231,-168.5756349,424.4787377,880.4074671,201.9393446,359.1883985,18.0139001,-77.64455102,-123.3931694,-110.6158151,-89.70185219,-51.29662611,496.922812,274.5792823,597.4627283,17.69437278,-250.3406677,-199.2847082,10.63681239,-345.0356729,119.7674732,3.056162973,-167.7294029,-139.7924693,-98.75641643,44.30981404,-136.3039379,-141.5508002,-297.5601326,-1.193540086,-28.99612587,59.05804252,171.1610036,-44.49865828,132.8048563,60.03531147,-84.38882993,-28.09188313,-223.2614905,21.76521465,47.42734639,-21.93398283,282.9061679,-33.62320957,-39.14916668,177.1197829,59.65188716,120.1336252,-118.6811236,-67.22029032,-226.8448613,-160.25036,-198.2819299,-240.944407,-84.99506755,-297.0822504,167.6233724,-149.0478933,-98.61034754,107.5569826,121.2661468,129.649782,-28.479506,-8.996526791,4.727428949,67.93163769,-19.08663822,75.67416163,-31.05033248,-125.2333303,89.53432941,-73.3991021,25.74050594,-7.2548155,-0.450123937,4.942490766,12.38325385,-2.403286321,-54.92131053,34.52882025,5.128437637,-16.54359955,22.29640635,278.177077,-90.2604692,-150.335837,9.601730752,5.342459313,92.4985631,111.8645268,42.82551497,84.30813467,-22.05756323,-92.26809058,39.57484804,33.59030272,-64.39939782,-38.08091477,41.07549998,18.78272959,-75.96200394,72.5305782,-137.219733,19.88072899,43.41839253,13.46808465,-91.72318612,0.744586742,52.37232424,-120.266926,62.47743387,-122.040821,22.73882924,-7.569969213,3.157698941,-27.61801958,-70.43792998,13.11852516
0.135,884.0259659,120.9389695,-452.7975133,-726.8535919,804.6889303,-380.8967816,-101.959744,298.9878296,-73.03088542,-466.7675451,-216.0112752,557.0311417,-236.5450378,-37.54943188,-134.2585775,-235.5083766,244.9226749,213.1326051,2.898281802,-93.33550665,-323.5336959,335.7452329,413.1176742,398.8848298,-125.6679368,-116.2305708,247.7042709,-101.7453235,-234.5293584,203.2647264,-409.7330652,-39.22872112,609.472504,-269.2956466,-147.6767765,280.4996042,-105.8156583,496.501579,209.3799665,-113.6521443,-121.8489918,-363.7493534,-150.854166,-97.92865199,-75.10539253,43.11078241,-227.1776847,267.8468499,93.01099918,286.361554,426.6779855,121.3085009,-138.6978543,93.45931431,-150.6045012,-55.43157774,-288.5384212,-251.5865734,-91.11665838,-166.6254658,129.7431732,-16.78525765,65.1675985,-125.0683007,63.25210956,-82.45242334,-151.6213701,-99.86024878,-63.09629125,-36.42339639,-169.1891378,38.21027871,85.83686026,-4.683747553,-5.86711868,23.54511092,-228.4236479,-106.0560263,-98.29892286,11.57842267,66.4160146,-29.66094545,-24.60924877,-96.64790146,-98.67729955,-135.7304222,24.78424917,-129.096413,-242.0952285,54.57990231,285.818874,-157.8530256,-43.94651724,64.41165371,281.4785733,-63.69262917,-160.8858036,-0.563181993,32.75898742,7.594610124,-110.7294138,153.8439224,64.96162068,78.98483537,-113.4259567,-63.62723438,55.24924651,44.97058235,-80.35617798,225.6087271,18.81796762,-89.27301126,-12.49454409,-170.2051234,-6.102650922,-107.8848551,-135.2820727,-160.4281189,17.50908655,54.4404508
0.142,1077.133332,-179.6486,122.3013644,-514.6594032,-241.1276903,-489.0360339,117.4722256,-329.4508006,184.7095681,55.76359959,-175.1806455,-383.9737482,544.8341105,-254.3651641,331.2808905,116.5393464,113.5835937,-134.059335,-381.1467532,-189.152859,15.09074874,154.6544055,-97.72044242,129.4478586,136.9627072,479.1628484,-228.1595986,311.1788065,127.3964027,-221.190427,-3.177683125,138.5595404,-50.98314688,77.76007088,-28.12989608,254.8308036,115.003147,-243.0456719,-192.816338,45.05409023,90.15072008,92.21312241,262.3552748,-153.6502741,78.33990941,-88.33702678,57.27128506,-211.5851498,64.5316247,-116.5549,182.5619399,-8.624585005,-44.14728914,-110.9917045,-28.60861643,-151.1382966,-51.249982,26.96611844,41.07956868,140.8679172,-35.64660759,-2.284435104,31.84746136,-100.2484306,61.68224011,-68.09043762,9.656230661,-60.52524924,70.26155671,2.633610124,-159.7687679,-34.03483705,20.37241381,138.3701436,11.68534352,-32.11934787,-82.3458733,-82.98899866,-49.21225987,47.82216513,-19.89709881,51.87109462,-21.91187031,91.62955911,-109.7557635,-48.79951459,-29.71505708,155.8901578,66.0379462,27.08250528,88.70723075,-77.18030011,-61.68536051,-120.4943669,90.84260162,71.93257358,-26.09909852,-35.07866368,-65.86085059,-12.13785297,-22.88461665,-33.46134875,-24.9046244,49.69929275,57.82164585,54.93689169,-12.66102254,-162.7592267,-18.0539127,-48.34667308,12.80192242,10.93952483,-39.81729238,19.58376685,6.63180896,-47.36832287,14.1735255,52.62051613,187.1068035,-81.65684695
0.111,445.245787,307.9379251,-153.9657638,-278.8332924,-967.1195698,-897.3404885,-226.000256,-143.615195,431.1384666,257.3387495,-177.7359455,434.2783923,-251.4062838,-268.9885424,123.4929678,-314.0554591,132.7819968,173.0052569,354.0214474,48.71633837,193.4195669,-151.0675373,72.56894018,-161.9790053,-144.3477679,-65.67926834,20.58374077,-144.2743383,-88.0850008,-190.7288385,-116.2192144,375.4023957,-239.025109,89.90352146,69.51099016,-161.0898812,240.8292078,70.35918741,155.3799359,-135.5855065,-124.1932816,-191.9636689,-26.11511026,-170.4055587,-144.2801763,-115.7748507,-218.845674,138.8855117,-123.7569481,-11.98539078,103.4138842,-156.7176355,-24.71411352,284.1704973,40.89337851,-21.06234222,134.4472394,31.09154881,19.29432719,-104.9451656,-77.00957369,55.44604768,78.92406156,-101.6899887,14.34627739,64.36300021,48.32021163,91.77122437,150.0012284,116.1847281,-43.74766966,-33.24461616,273.2965966,-16.61107438,-141.3465602,-41.02177689,-0.309276076,45.73852603,-80.51512955,-44.82495029,38.36773692,8.325812787,-244.4602664,58.1407411,0.239905074,64.74901294,10.78928238,79.9420488,54.54239445,-103.6246935,-45.38178374,-38.99382094,14.32886796,-72.18794037,-138.9961007,8.300645389,51.09857848,130.9004964,-57.40881403,85.74140313,22.73244288,24.99791604,-19.88735984,-53.76672317,-72.88681009,17.00754175,-130.9286839,-83.26137471,-125.6487798,65.78572325,1.377859232,61.55342867,23.41138165,-82.61451269,-9.808429457,109.7862964,81.25775814,-126.6190107,-53.22417059,52.03915947
0.172,1140.140705,1153.148556,-116.3274905,46.40403764,1030.477604,-169.382643,-322.9393522,92.07391195,180.1091944,-399.3989964,-150.8432624,110.2814348,-236.4096985,-302.7304508,149.3924973,-282.8744309,-98.82600771,47.31737362,247.4731437,-195.7983729,20.63008642,99.16740106,306.8577291,31.01566121,-176.5316808,203.0933806,132.6185562,89.72949181,-240.5148464,-321.2310153,71.65702434,142.4484593,208.3312206,-120.8438524,-175.7259266,-66.81045245,-15.17807281,306.5535157,-191.5784813,-23.59678047,285.8742995,58.33328122,145.144023,23.86411306,-32.26514791,4.306187296,252.4179835,-101.8321256,-291.9340254,-52.32895539,45.76834448,-29.33394095,28.2296485,-136.1646043,-105.5757142,-63.13473194,-55.0910551,119.6807841,-134.4259028,-16.21732353,-199.6672269,166.1669096,-13.62855761,-20.31271818,109.9290571,59.17258943,-148.0505311,-82.36983066,-28.72360351,9.326060819,261.761352,-59.58794406,-4.092668067,-38.86657799,-67.85986608,45.85113328,-11.0114136,-108.1113127,5.371175685,19.0964884,59.81846223,235.9891247,74.31566277,-33.24333344,213.306318,139.943348,75.39751906,249.7275532,106.1981239,14.54280208,-153.0255975,0.319951852,-2.006027534,-81.31301256,83.46080049,14.68674455,36.89954109,-0.710906035,34.2871402,-77.16676485,101.3808365,-41.45683431,-129.3680611,46.52120151,-83.31945149,17.76391227,-28.32766026,-119.850601,25.98633647,-40.42430132,83.43398078,-30.20644258,118.9200012,48.70022449,36.58961677,-18.31963199,-86.21377423,-56.16760953,-15.37568976,28.9990359
0.166,394.766346,-312.8199658,-413.5203823,467.9224012,-300.3152518,-429.445963,24.18251998,-255.2103182,-14.80163369,-61.80648371,351.8064803,45.70499141,-15.36348147,-439.0292967,230.9291776,123.932571,-544.5935969,-263.7030387,365.8384658,293.5565789,-85.24437109,-41.2559764,-25.58118783,248.1232452,-138.9796429,249.7871282,115.7829147,163.4405617,-36.80311685,-164.8149694,93.43452679,-131.0962884,-19.10978261,191.752605,105.490401,27.54250157,-112.2037562,251.277478,214.5856605,69.76950838,-226.7257797,65.84654451,-110.6306581,-310.48915,89.82570466,-71.32933121,221.4456807,-170.9528901,-2.832371818,-34.64109358,-130.1113187,171.63684,2.294748276,12.85185818,-0.948056305,42.89469369,-31.76963003,-93.55590581,50.77029607,65.02571698,99.5155143,141.3295904,-36.53887026,-180.3303378,-29.42206362,105.1521451,19.21016515,1.326729282,59.63393465,21.07295442,-36.20583378,-31.17775058,-42.01167054,-8.081759517,-7.018904243,27.41390287,156.8032468,-154.7069975,44.45963891,-83.26778304,34.4264154,49.83934618,12.71685039,46.18328178,-95.11464144,111.6065763,17.35201604,85.33009329,78.53834317,-83.95653209,19.95351199,-29.82427685,-32.49721254,-112.6208925,-25.00665555,-44.82917477,-45.91487169,160.1004266,3.757269081,-62.70376737,63.72905733,21.29130067,-32.42463739,13.74720834,28.79920366,105.4371416,6.240220842,20.60320619,89.19058544,-19.74219832,-49.53268926,-22.01136958,-32.31107197,-174.8861839,50.8918182,-17.86950935,92.29390939,66.50587156,-47.75978587,-120.5436637
0.105,-611.1978625,-557.0900661,-728.6878288,479.6703279,440.0488991,-286.6285002,-209.5621732,-83.21619462,-27.69959854,53.99222208,392.1348356,-82.69003826,130.8467694,96.82283091,-15.89678401,192.4634759,252.4803721,-49.57410473,-62.10202617,440.0676608,82.12592287,119.7444162,-89.9678253,-241.7450497,-39.51701312,-92.46916192,-212.0790114,-134.4082034,97.17939084,4.30065534,20.22369007,10.02385305,-5.495391975,-6.238478681,-151.209242,41.34609971,184.4515139,14.70534238,50.22387906,143.5633329,24.02571525,-16.97480068,41.89704097,-55.86636358,-137.3172043,25.80638797,-7.986324645,-91.75578884,-68.34318063,-84.12328732,7.589163509,23.91025803,107.2258522,15.27012199,-142.8072181,49.1562838,-82.04130089,-7.06879769,15.33734369,-129.8576719,-4.85484555,-30.54698106,-2.081166278,-44.76725973,43.26885307,44.95838438,35.17676801,-102.3079408,2.698403518,-65.72141793,61.09302135,-107.2845874,67.17800552,-47.56291356,-38.52002941,32.4109154,63.42578169,44.96703776,-7.105803049,19.82730142,202.9510386,-22.87840328,23.30678931,-15.05626107,-28.4460293,77.34026141,-62.51354244,46.72846162,12.49532537,25.73673305,78.27001881,-68.42025057,6.935757888,-25.35294422,81.29439252,77.52418652,-114.2249265,90.10910447,35.48965678,-19.5227966,55.37248746,-20.96070654,87.49479183,-87.89902667,-13.0659268,39.5370403,-56.07578915,-44.17714,-65.0851224,-70.84720146,86.27575134,34.81010992,-50.92395507,-69.76553387,67.10532605,50.58191872,-47.11324059,-41.81084918,-13.77956162,5.734491286
0.186,-529.9261521,730.3130919,85.12328333,205.5269109,101.2261139,133.6898865,-394.8933695,-585.7519066,-53.31379077,429.7070994,34.45550039,-627.7974175,-102.6927272,-41.15752967,128.0854074,-23.06649605,-356.80431,-273.7845596,351.0331042,295.2386033,175.4013062,143.3395185,265.7251316,-79.39604112,124.7358688,216.1377016,-165.8291331,-423.4598369,323.7569903,154.6309646,-265.3584664,5.231635973,351.8434467,-2.362229157,182.3630813,220.9377985,288.3080411,-70.91222192,47.05267505,17.94516043,-437.190248,-104.9702976,8.635730722,-133.8464767,219.8980246,12.25391693,154.2557801,76.65499466,-224.2266911,90.07692712,122.1961782,-149.6805864,46.18062581,149.4411626,-203.8529302,34.70959678,112.3971004,107.5853954,-190.1692431,-286.6311638,-113.251656,95.31331472,-18.2419605,10.81021979,45.5525877,-35.67429976,13.13360396,-79.49690166,150.2559391,182.9419862,82.19056278,-49.24612503,83.19711702,-167.2437622,35.14590798,116.3306387,-68.78834945,131.3313668,36.0396626,-5.458926337,12.52407163,97.47147083,74.32870721,40.64841673,102.2426495,121.8941988,-129.9014409,-65.0483822,-182.4547702,-239.557185,128.3153581,29.01773974,63.80380565,-70.09220591,-28.4297068,-4.704938584,161.4248174,-81.73781275,-88.52715298,0.408060461,-77.2925714,-194.2682684,5.69325108,-77.66000571,114.8331575,-77.95117454,99.11973632,168.3284052,-7.865140718,-38.79028908,-30.92831183,-146.0335488,-24.15131053,-23.83015645,-159.632769,-16.11070599,27.69754408,-54.23627392,-115.90869,-89.12898343
0.155,105.7659554,593.624613,-110.4256196,850.9390027,-47.62058616,498.0953497,-241.4592196,-437.7567666,-23.13634086,-425.6388782,-283.6957398,-349.8215653,-88.66659761,32.3736156,-191.0159047,-130.5958513,-55.87759189,317.5830786,-36.36642762,-379.580093,-143.2077543,63.77834921,-106.3847055,137.6914782,43.97747495,-149.8703431,40.77640854,129.071756,129.2950459,-178.4268434,-75.79877932,-180.6947456,10.87371433,32.44629545,-154.6688615,-64.67696746,-209.1318683,98.17636873,96.06240308,-99.91423218,263.6603658,-55.30337772,0.055570037,7.772502434,-92.43121646,-29.4726102,-183.0193432,-130.5449628,134.8282465,-143.3700695,193.2770983,184.149272,87.56266396,18.28259998,-80.03344562,93.67614851,106.7570579,73.52866035,-87.83305141,-66.14588229,-112.194081,92.80593915,78.00203357,-72.91799706,60.91761019,-24.7441408,-22.90065179,47.91537636,87.16085197,-74.52661653,-23.72441986,99.57122754,6.091329725,-71.53050106,-26.70478239,48.18808295,-33.44004614,-72.1059168,-140.2349317,51.9912408,-20.81885637,8.10202759,6.019307056,21.88963004,14.82201922,142.3295952,-118.4850494,-45.90387427,16.14501255,38.72211619,52.04837953,97.34375382,17.4659829,-20.14937774,-43.96992428,51.29808431,-25.87116023,169.3164274,56.8936934,4.059806905,-17.69210145,34.97603998,123.3481452,20.11304933,38.36842768,-118.2377723,152.9777454,30.83649719,126.1995808,30.03883741,-12.39341581,-40.59178493,51.34844148,-69.02639759,-72.03363202,-61.9576486,133.8927459,66.87381205,-120.3936235,-17.26846302
0.136,337.8169858,-592.7399354,460.2246995,546.6917478,-7.872597362,72.96775889,133.3890432,-547.5649035,449.727425,-143.0285533,-214.6864175,195.6958753,45.95002866,19.56632533,152.3561179,124.5309285,-289.101419,447.2676023,-101.4105084,41.46370279,92.01630078,-247.3433212,-196.5005735,-258.8534432,-243.5184326,159.9129441,-3.691479312,-191.3306675,-28.28411287,-148.2075121,-152.048156,-171.0503868,303.8404068,253.6269407,-103.8175414,-260.4213129,179.915824,323.6909029,29.89481675,5.185316846,184.6672369,63.56245178,-146.3095786,-32.64985261,197.3927726,26.19512832,-338.6541731,-10.55247295,134.2723884,-0.955084928,-40.71086923,-29.04920407,124.9433458,-2.906531955,13.14392946,-18.22705259,82.33203339,225.6027567,-16.67071941,182.4085737,82.82513434,-75.109684,154.4564862,20.30685257,-20.43652755,-56.45331616,2.42100585,70.97556731,-73.68390091,-166.4129075,-18.47355004,29.9301885,-30.6023355,179.1628055,-5.96676098,-8.273126257,41.27119327,-92.4140105,21.83764166,-7.375372247,-156.4480579,7.341940685,7.203483729,-62.56504583,96.97420883,92.7106246,124.8716129,11.12936073,-99.64741685,4.810437713,-47.84696261,120.3635012,-15.26614247,43.89579072,6.345401482,16.01253846,-11.70029423,18.56814155,49.70482385,20.84353433,-39.750607,-50.46391098,44.58838572,9.720652548,10.89122332,189.115026,123.9382065,-98.67747008,-118.2004372,81.59550133,-41.30949089,99.45336625,-98.10785857,-4.775594574,-55.39907516,29.1265665,63.09200014,53.2559595,-107.986709,27.29526519
0.15,619.04393,-232.7749866,-731.3966389,-371.6896473,413.0985564,202.7566281,-252.9672839,-114.1332433,181.1517114,-90.10602479,-180.4195104,-23.98786017,271.6486494,-102.2882985,432.1490585,369.55345,106.1418845,-738.5157987,31.94416653,77.46750701,207.3362269,174.2311891,126.1082088,181.2784535,-39.63349519,-196.554526,-138.6084363,109.2858242,-197.7487454,46.77474569,183.3439695,-4.139138949,152.6968898,124.1808201,0.100195939,213.3364981,68.92181345,18.93731825,137.3444133,41.33018594,172.8859551,11.16649054,97.74946284,78.80121545,-71.30691869,-273.772013,-254.5809526,-58.63907917,-257.1119833,54.72878267,52.5652531,62.6595653,82.26263692,68.65535745,31.03900788,-44.28345504,-142.9092136,138.6473778,40.09975182,-98.69636343,62.66553925,-166.8169113,-79.41035815,240.0177743,163.9862105,232.5671753,-14.39555203,-99.55661053,101.4274566,-84.56193317,40.26005374,-11.96800393,-131.3025819,137.7441743,-45.56136505,68.12806106,-0.230854825,-43.25207962,10.92749881,56.25784413,110.3828591,-130.6398251,-63.3736575,25.04169918,-39.00779649,-66.77850435,-22.82723533,-6.096451129,3.020321575,104.6621549,-72.92343291,13.61020218,-231.0421368,-63.62157409,-61.88574003,93.62049651,-226.2916559,-44.19094134,-40.45575167,-35.35161116,-134.7736355,-43.827344,-150.5211845,-106.7486718,-56.89920618,-103.7806902,-127.639795,81.36518975,-5.558992894,4.710187205,-118.2562167,-35.91128002,-36.38994103,126.8143517,69.28479538,8.867237018,24.27594593,-88.90656706,8.062609944,-46.43307062
0.182,-660.5552557,-612.3218885,570.5409449,-707.000537,508.5336262,149.4071634,-52.72850612,105.3773694,95.91253352,58.13974856,-183.8691246,-559.0264005,-122.0818427,648.2371084,171.0427691,73.36371472,-70.08703688,-135.6066889,-10.58153218,-10.15251839,72.36221295,174.4862947,-417.6703922,124.0614068,93.44803161,306.4252648,31.28066445,-155.3053516,-247.0153958,159.3778724,-32.66367128,127.9011024,-58.0856911,97.79996114,466.9060225,-110.2635058,-59.4399325,-377.6432305,14.06086827,-40.05140421,-221.9446878,-253.4601256,-300.505553,-55.92783983,-398.6093209,134.1639489,-154.6855727,-19.12673386,223.2493679,11.49064161,204.4688615,-267.4345453,-61.92027677,242.0251932,134.9557857,121.1372347,-95.86538439,-25.4315846,71.91624868,158.3888878,39.83057559,-202.4480097,-121.9008211,-44.75824052,-63.28850678,-205.9241159,13.49762237,93.85200995,356.2596973,74.41627226,-89.73611217,152.1113975,17.06567061,59.92285249,-91.24980883,163.410165,-279.4163202,-94.67143304,-165.8325392,171.0293004,-80.19935963,124.5655989,8.273756015,60.6406554,-36.61680592,174.4968485,126.6352193,-180.4753041,69.92164048,-2.419679778,-34.69199364,94.40766784,122.9374555,-138.5591825,37.5492257,91.19986891,-99.02440294,-72.76624311,-1.732640272,-62.3730606,13.55911235,-133.1461726,-20.31183395,-92.25176981,14.89657503,-19.79607714,-49.52232333,44.59817216,42.02964706,46.87351915,-8.172648812,52.30448051,7.574625952,-71.12346225,126.4946525,-98.5140696,-119.3756468,-164.0773297,-10.35587899,16.15068569
0.153,-26.90567498,-228.5956014,-391.765702,407.1928005,-235.1313859,149.8504947,-146.91806,-280.6903073,63.40968404,-515.3579825,392.4744915,-204.1046816,-12.52641235,157.3441886,-190.5148359,-90.74521752,-10.57986639,453.0741302,-244.8171015,-251.2327955,-481.9710776,112.1694783,-220.104283,138.6110346,13.95704564,-216.9462415,4.282049561,-81.4650404,79.36422071,-97.5128157,-177.9126013,-205.3216962,-173.9654448,-129.7742551,-277.0619091,3.160467276,3.402919146,-132.5340551,75.82260755,141.5771509,-23.14933855,31.18282795,209.2257136,144.7837767,-211.3449547,9.584224213,-21.13711411,160.8460334,-137.5116882,263.0279816,22.19278596,148.2610861,139.1832525,15.11804079,105.389528,-174.3688396,54.4740176,-64.44251644,51.69389294,-138.3183748,35.31652079,-83.26508496,-345.1246056,-91.41054901,60.05642629,10.21850603,-86.86904194,-33.11239271,-108.0386094,77.62753725,83.91936247,-144.8706706,13.24217151,-77.46301079,-135.317431,160.2192941,-19.17393478,-46.2991467,45.53043496,46.647825,56.62820954,107.8668219,80.90553857,-39.68950934,-44.72480627,-106.0432953,110.6911452,-54.39331072,-20.40461531,-137.744245,45.35117635,-58.34002319,11.82066435,-215.0639708,-65.50746942,98.8529495,55.0345985,130.7157483,23.4330455,-125.5741478,-159.7023933,-1.085072972,-52.44250915,17.01950416,111.1886796,37.67407122,-28.0447606,25.32142641,115.477702,-64.71813246,-19.69875999,-4.278844614,-11.15601848,101.5438011,-46.44021797,12.36320309,-95.71081824,-77.28024986,-27.9080198,-18.91827856
0.197,1096.841888,-16.26500772,163.3745632,-925.7989063,-203.8146903,70.44964956,271.6023227,-302.1544578,201.4188479,415.195673,227.7249833,-36.47031164,383.3132935,8.120593891,-242.1118146,262.7581955,441.4162681,308.7704337,-345.8086272,302.0041046,156.0776241,-480.0375209,-166.0776421,-6.332439574,283.6547254,-243.1588814,-15.08320441,-50.62775511,191.2384147,-173.2139696,-223.1080081,60.64103957,-176.2677125,273.836196,42.13537032,202.3700175,-20.20644829,-370.7489872,64.57426579,-19.66032768,9.314435938,82.82140583,62.78714649,3.46276348,78.00486851,64.05907901,51.68140414,-61.94997645,-137.3827419,-43.06115492,-191.1100797,42.30412884,103.0830948,256.3791393,184.5899479,10.90469741,-0.88616807,-307.5326986,15.28417229,-9.642186266,-34.87680283,46.56478053,23.21055476,38.80022469,16.65495923,219.1844075,16.38151104,-85.1713123,11.20576184,-141.9970797,45.12773335,-130.7619684,82.9447255,-125.7471723,54.13827582,-35.52615949,-11.11715524,-99.50767238,-40.22523106,199.0513991,45.58560537,80.02342265,11.45333496,109.985792,303.4022167,-99.71495611,62.46309813,35.26487865,-11.40014877,-180.7126201,-11.49987984,-8.954076186,-2.546851705,0.225062055,6.043180826,29.31622465,-22.72906773,1.162139053,19.79295818,63.54629426,-44.07312746,88.52497574,-20.65695769,-44.97680043,28.95508463,3.063442964,65.85783123,181.6731306,-63.82001308,-50.12118627,-36.26245399,-16.79117088,14.10993138,153.1428378,4.716293645,45.01807263,42.74418885,78.88357151,158.2622028,8.809153821
0.111,-253.9436219,135.5542815,714.4666628,-218.0449837,-86.74402652,344.63674,-826.2201793,-287.9014845,201.1454344,-312.3516949,-89.67072153,-319.8333732,110.9135696,167.7789872,-564.6275042,212.618118,113.2475979,125.931918,360.6071808,-267.3084734,-430.3639839,63.34787186,305.4618463,-276.2912981,63.75715719,-42.84110059,84.42748279,-34.51861331,549.2305362,162.3127966,110.4337225,281.3143196,-102.0413427,222.2392184,0.580149872,-287.1571841,37.53042373,293.190401,44.39779741,280.0039677,132.2161542,-93.05783022,228.2568827,117.2632826,50.21900435,206.537253,-48.74143695,107.6305242,280.7727162,94.22346849,98.73130845,-159.4791058,-20.55058212,3.069850053,-50.93556374,-63.36344221,-107.8748643,-53.03991659,-20.80539248,-243.927968,-7.369158701,45.28954989,-24.44178282,-112.5946541,87.76914667,36.60846829,37.74839407,-129.5357197,-72.56579294,-126.416135,129.4704817,124.0947402,-33.230585,65.68544378,58.34172939,-128.2457547,-84.72390439,-5.607935402,180.5943494,-0.110621261,-117.2835986,17.32130485,-117.153272,6.276100654,-35.00783273,-29.07078994,-114.6117284,199.781293,-30.70584186,20.48623032,-131.0586543,-90.20230283,5.062977126,-43.20236256,47.48335642,106.9514818,-148.3302917,21.85185814,-42.73705422,-21.90390462,117.8740239,-8.68982818,-116.6612919,-104.3363303,-202.2692444,-69.73619406,22.67036803,59.4558969,-153.162559,102.5040106,-46.368207,-22.69311628,-95.65384012,-21.58426979,-24.43217285,32.39020708,-117.7780276,-66.52026081,76.1159895,193.9952407
