,pred_prob,circum,num_size,closed_loop,average_distance,variance_distance,k,b,right_1,left_1,longest_line_length,is_nine
52,0.111,93,0.166,FALSE,7.384,6.883,-0.667,23.333,72,58,18.028,FALSE
53,0.172,77,0.283,FALSE,6.519,5.956,1.071,0.571,139,83,20.518,FALSE
54,0.166,61,0.147,FALSE,6.232,7.246,-0.389,19.333,57,58,19.313,FALSE
55,0.105,45,0.125,FALSE,5.209,7.548,-0.444,21.667,41,57,19.698,FALSE
56,0.186,95,0.207,TRUE,6.285,6.672,-0.263,18.053,90,72,19.647,FALSE
57,0.155,69,0.194,TRUE,5.936,6,-0.529,22.176,69,83,19.235,FALSE
58,0.136,78,0.145,TRUE,6.119,6.822,-0.412,22.294,45,69,18.385,TRUE
59,0.15,84,0.136,TRUE,6.064,7.399,-0.222,15.889,63,44,18.439,TRUE
60,0.182,86,0.13,FALSE,6.482,6.895,-0.944,30.611,35,67,24.759,FALSE
61,0.153,68,0.115,TRUE,5.987,5.6,-0.278,19.667,36,54,18.682,FALSE
62,0.197,86,0.142,FALSE,6.926,6.505,1.444,-6,55,56,15.811,FALSE
63,0.111,84,0.17,TRUE,6.395,7.356,-2.714,63.714,22,111,20.248,FALSE
64,0.142,76,0.11,TRUE,6.28,4.553,0.176,8.941,35,51,17.263,FALSE
65,0.104,78,0.111,FALSE,6.759,4.976,1.222,1.667,63,24,14.213,FALSE
66,0.145,80,0.151,FALSE,7.173,6.287,-0.8,29.2,37,81,19.209,FALSE
67,0.112,77,0.188,FALSE,6.87,7.065,0.8,6,111,36,19.209,FALSE
68,0.121,51,0.083,FALSE,5.922,7.896,0.357,8.143,27,38,14.866,FALSE
69,0.158,96,0.236,TRUE,6.937,4.404,-0.294,16.176,101,84,17.72,TRUE
70,0.113,79,0.224,TRUE,6.193,6.873,0.588,7.059,97,79,19.723,TRUE
71,0.133,50,0.065,FALSE,5.98,9.472,0.2,12,24,27,10.198,FALSE
72,0.113,62,0.083,FALSE,6.66,7.84,-0.5,20.5,39,26,17.889,FALSE
73,0.177,86,0.186,TRUE,6.598,5.7,-0.421,22.526,46,100,20.616,TRUE
74,0.191,57,0.116,FALSE,5.682,7.541,-0.053,16.211,35,56,19.026,FALSE
75,0.156,76,0.149,FALSE,6.441,7.836,-0.846,24.077,68,49,17.029,FALSE
76,0.184,65,0.112,FALSE,7.43,10.958,-1.062,29.375,31,57,23.345,FALSE
77,0.171,91,0.142,TRUE,7.871,5.375,1,-3,37,74,15.556,FALSE
78,0.107,80,0.158,TRUE,6.397,7.935,0,17,80,44,19,FALSE
79,0.177,78,0.128,TRUE,6.249,4.335,1.1,-4.9,33,67,14.866,FALSE
80,0.123,65,0.208,FALSE,6.355,7.542,-0.111,16.556,67,96,18.111,FALSE
81,0.114,83,0.129,FALSE,6.708,4.58,-4.75,60,83,18,19.416,FALSE
82,0.148,58,0.14,FALSE,5.599,6.271,-0.056,12.278,69,41,18.028,FALSE
83,0.141,65,0.186,TRUE,5.864,6.736,1.25,-6.25,48,98,19.209,TRUE
84,0.134,85,0.208,TRUE,6.262,5.878,-0.316,20.895,42,121,19.925,FALSE
85,0.137,57,0.179,TRUE,5.573,5.712,-0.316,19.579,64,76,19.925,TRUE
86,0.142,72,0.126,TRUE,5.705,7.237,0.25,8.25,37,62,16.492,TRUE
87,0.12,67,0.133,TRUE,5.407,6.268,0.2,9.4,32,72,15.297,TRUE
88,0.187,80,0.186,FALSE,6.586,7.344,-0.533,25.2,29,117,17,FALSE
89,0.183,81,0.204,FALSE,6.536,5.367,-0.706,21.529,105,55,20.809,FALSE
90,0.134,49,0.091,FALSE,6.111,8.537,-0.105,14.632,35,36,19.105,FALSE
91,0.149,64,0.195,FALSE,6.453,5.44,0.158,14.211,95,58,19.235,FALSE
92,0.116,76,0.175,FALSE,6.091,5.925,0.167,14.333,92,45,18.248,FALSE
93,0.144,78,0.154,FALSE,6.606,5.177,0.357,14.214,91,30,14.866,FALSE
94,0.109,43,0.133,FALSE,5.299,6.725,-0.211,16.842,50,54,19.416,FALSE
95,0.108,70,0.261,FALSE,6.42,6.377,-0.632,21.526,112,93,22.472,FALSE
96,0.102,87,0.25,FALSE,6.681,7.661,-0.684,24.421,84,112,23.022,FALSE
97,0.184,90,0.167,TRUE,6.371,8.317,-0.706,28.353,34,97,20.809,TRUE
98,0.123,68,0.111,TRUE,6.158,9.962,-1.5,34.5,54,33,21.633,FALSE
99,0.115,46,0.124,FALSE,6.627,13.03,-0.947,27.737,52,45,26.173,FALSE
100,0.244,76,0.175,TRUE,6.074,7.122,0.625,5.25,64,73,18.868,TRUE
101,0.266,76,0.26,TRUE,6.142,5.642,-0.526,18.579,141,63,21.471,TRUE
102,0.295,79,0.158,FALSE,7.606,9.2,-1.267,31.867,59,65,24.207,FALSE
103,0.22,57,0.124,FALSE,6.067,6.826,0.733,2.133,35,62,18.601,FALSE
104,0.234,98,0.182,TRUE,6.456,7.589,1.077,-2.692,44,99,19.105,TRUE
105,0.222,63,0.126,FALSE,5.559,6.336,1.857,-13.429,46,53,14.765,FALSE
106,0.257,102,0.221,TRUE,6.715,6.594,-0.765,26.059,59,114,21.401,TRUE
107,0.231,49,0.088,FALSE,5.701,8.53,-0.688,23.75,27,42,19.416,FALSE
108,0.274,67,0.149,FALSE,6.521,5.686,0.692,5.462,76,41,15.811,FALSE
109,0.286,65,0.128,FALSE,6.129,5.567,-0.571,21,61,39,16.125,FALSE
110,0.26,116,0.231,TRUE,7.238,6.095,-9,123,102,79,18.111,TRUE
111,0.212,61,0.12,FALSE,5.575,7.324,0.846,2.077,48,46,17.029,FALSE
112,0.27,74,0.142,FALSE,6.784,7.12,-0.556,22.333,54,57,20.591,FALSE
113,0.26,56,0.103,TRUE,6.028,10.756,-0.684,24.105,35,46,23.022,FALSE
114,0.284,59,0.093,TRUE,5.276,8.267,-0.647,23.529,31,42,20.248,FALSE
115,0.223,46,0.135,FALSE,6.194,10.777,-0.842,27.211,24,82,24.839,FALSE
116,0.207,82,0.114,TRUE,5.191,4.721,0,11,28,61,16,FALSE
117,0.23,71,0.102,TRUE,6.997,7.995,0.083,9.083,30,50,12.042,TRUE
118,0.215,72,0.134,FALSE,5.728,6.794,0.267,13.667,81,24,15.524,FALSE
119,0.254,62,0.106,TRUE,5.282,8.094,-0.353,20.471,24,59,18.028,FALSE
120,0.289,58,0.107,TRUE,5.083,5.992,-0.333,18.333,43,41,15.811,TRUE
121,0.235,69,0.145,FALSE,6.362,6.21,0.333,12.333,76,38,18.974,FALSE
122,0.281,102,0.172,FALSE,6.886,8.148,-0.8,26.8,49,86,19.209,FALSE
123,0.244,74,0.152,TRUE,5.744,6.689,-0.688,20.438,87,32,19.416,FALSE
124,0.212,89,0.151,TRUE,7.369,11.102,-0.933,29.533,40,78,20.518,FALSE
125,0.231,103,0.237,TRUE,6.459,7.202,-0.833,25.167,101,85,23.431,TRUE
126,0.244,44,0.13,TRUE,5.298,7.193,-0.368,20.842,42,60,20.248,FALSE
127,0.217,87,0.191,FALSE,6.367,6.51,2.143,-15.429,90,60,16.553,FALSE
128,0.218,42,0.134,FALSE,5.13,6.998,-0.368,18.474,56,49,20.248,FALSE
129,0.22,80,0.156,TRUE,6.316,9.128,-0.111,13.556,78,44,18.111,TRUE
130,0.213,45,0.14,FALSE,5.43,7.415,-0.421,20.684,47,63,20.616,FALSE
131,0.225,88,0.168,TRUE,7.329,8.832,-0.722,24.333,67,65,22.204,FALSE
132,0.273,108,0.198,TRUE,6.981,9.264,-1.727,37.545,76,79,21.954,FALSE
133,0.222,53,0.069,TRUE,5.543,8.957,-1.444,32,41,13,15.811,TRUE
134,0.203,66,0.179,TRUE,6.169,8.752,1,-2,47,93,22.627,FALSE
135,0.271,59,0.114,FALSE,6.421,7.451,-0.389,18.944,48,41,19.313,FALSE
136,0.294,75,0.135,TRUE,6.14,5.805,0.4,9.6,57,49,16.155,TRUE
137,0.266,93,0.182,TRUE,6.717,8.755,-0.875,28.25,49,94,21.26,FALSE
138,0.297,72,0.135,FALSE,6.876,7.022,-0.8,25.6,57,49,19.209,FALSE
139,0.206,65,0.151,TRUE,5.88,5.599,0.105,14.474,74,44,19.105,FALSE
140,0.236,44,0.157,FALSE,5.465,7.387,-0.474,20.895,62,61,21.024,FALSE
141,0.252,79,0.143,TRUE,5.605,6.112,-0.25,14.25,84,28,16.492,TRUE
142,0.247,66,0.221,TRUE,5.688,5.086,0.105,13.474,93,80,19.105,TRUE
143,0.211,87,0.152,FALSE,6.619,6.22,0.111,8.444,29,90,18.111,FALSE
144,0.252,62,0.194,FALSE,5.663,7.522,-1.062,32.438,31,121,23.345,FALSE
145,0.297,91,0.17,TRUE,7.231,7.771,1.5,-7.5,60,73,21.633,FALSE
146,0.295,85,0.177,TRUE,6.574,6.67,0.875,2.625,91,48,21.26,TRUE
147,0.251,105,0.177,TRUE,6.707,8.934,1.308,-3.462,79,60,21.401,TRUE
148,0.222,73,0.129,TRUE,5.73,6.725,-0.316,18.579,48,53,19.925,TRUE
149,0.252,46,0.089,FALSE,5.028,7.719,-2.714,54.857,24,46,20.248,FALSE
150,0.341,46,0.165,FALSE,5.522,7.108,0.368,9.526,71,58,20.248,FALSE
151,0.344,88,0.172,TRUE,6.058,6.56,-0.25,14.25,91,44,16.492,TRUE
152,0.382,89,0.162,TRUE,6.724,6.706,1.273,-1.909,86,41,17.804,TRUE
153,0.306,47,0.092,FALSE,6.364,10.102,-0.824,26.765,34,38,22.023,FALSE
154,0.34,80,0.119,TRUE,6.366,6.46,-1.3,35.3,38,55,16.401,TRUE
155,0.307,60,0.077,TRUE,6.76,6.806,0.467,10.2,44,16,16.553,FALSE
156,0.356,104,0.162,TRUE,7.1,4.133,-1.2,27.4,77,50,15.62,TRUE
157,0.373,86,0.173,TRUE,6.456,5.457,0.235,13.588,95,41,17.464,FALSE
158,0.388,76,0.165,FALSE,5.968,6.116,0.118,15.412,87,42,17.117,FALSE
159,0.363,91,0.128,TRUE,6.738,4.726,1.556,-0.333,82,18,16.643,TRUE
160,0.383,93,0.196,FALSE,7.607,7.833,-1.267,30.6,75,79,24.207,FALSE
161,0.328,87,0.121,TRUE,6.514,5.647,0.412,6.118,37,58,18.385,TRUE
162,0.391,95,0.172,TRUE,6.04,5.614,-0.6,23.2,57,78,17.493,TRUE
163,0.334,67,0.163,FALSE,5.767,6.53,-0.625,21.125,73,55,18.868,FALSE
164,0.36,70,0.203,FALSE,6.201,6.895,-0.421,21.526,61,98,20.616,FALSE
165,0.307,55,0.084,FALSE,4.92,7.765,-0.2,16.2,36,30,15.297,FALSE
166,0.342,104,0.246,TRUE,7.024,7.95,-1.059,28.294,110,83,24.759,FALSE
167,0.391,76,0.195,FALSE,6.236,7.476,-0.706,23.529,82,71,20.809,FALSE
168,0.319,83,0.151,TRUE,6.264,7.18,-0.933,31.533,32,86,20.518,TRUE
169,0.367,82,0.19,FALSE,6.988,7.001,-0.765,23.824,92,57,21.401,FALSE
170,0.345,71,0.165,FALSE,6.67,6.39,0.412,10.941,87,42,18.385,FALSE
171,0.307,51,0.13,FALSE,5.454,6.931,-0.368,17.474,60,42,20.248,FALSE
172,0.364,63,0.157,FALSE,5.773,5.807,-0.421,21.526,46,77,20.616,TRUE
173,0.351,38,0.052,TRUE,5.232,7.023,-5.333,84.667,22,19,16.279,FALSE
174,0.305,57,0.162,FALSE,6.008,8.563,-0.579,21.316,71,56,21.954,FALSE
175,0.388,87,0.249,FALSE,6.701,5.818,1.077,1.615,126,69,19.105,FALSE
176,0.307,77,0.251,FALSE,6.484,6.018,1.455,-7.091,96,101,19.416,FALSE
177,0.355,83,0.209,FALSE,6.219,6.783,0,18,123,41,18,FALSE
178,0.303,89,0.176,TRUE,6.353,9.054,-1.583,36.5,69,69,22.472,TRUE
179,0.348,82,0.145,TRUE,6.224,7.436,0.692,5.846,75,39,15.811,TRUE
180,0.382,80,0.173,TRUE,6.554,8.825,-0.875,28.125,55,81,21.26,FALSE
181,0.394,90,0.131,TRUE,5.993,7.244,-1.462,35.769,47,56,23.022,TRUE
182,0.354,94,0.231,TRUE,7.251,8.579,-0.722,27.333,57,124,22.204,FALSE
183,0.333,90,0.207,TRUE,6.94,9.785,-1.2,32.6,59,103,23.431,FALSE
184,0.332,74,0.119,FALSE,7.264,7.737,-0.909,26.182,44,49,14.866,FALSE
185,0.37,45,0.148,FALSE,5.209,6.851,-0.158,16.789,61,55,19.235,FALSE
186,0.322,44,0.148,FALSE,5.258,6.818,-0.368,18.474,63,53,20.248,FALSE
187,0.389,88,0.175,TRUE,6.078,6.848,-0.316,17.895,63,74,19.925,FALSE
188,0.382,76,0.189,TRUE,6.266,8.2,-0.867,25.333,83,65,19.849,TRUE
189,0.304,57,0.138,TRUE,5.37,6.255,0.158,13.368,67,41,19.235,TRUE
190,0.349,79,0.12,FALSE,7.595,8.314,-0.5,19.5,49,45,17.889,FALSE
191,0.358,54,0.128,FALSE,4.979,5.653,-0.105,16.526,43,57,19.105,FALSE
192,0.353,73,0.156,TRUE,6.044,6.666,-0.824,24.294,73,49,22.023,FALSE
193,0.366,80,0.156,TRUE,6.638,7.746,-0.737,22.947,65,57,23.601,FALSE
194,0.303,63,0.097,FALSE,6.615,6.663,-0.375,18.875,37,39,17.088,FALSE
195,0.4,90,0.131,TRUE,6.101,6.118,-0.071,10.429,79,24,14.036,TRUE
196,0.349,64,0.13,TRUE,5.692,5.785,0.059,15.647,65,37,17.029,TRUE
197,0.323,83,0.193,FALSE,6.344,8.237,-0.824,24.941,79,72,22.023,FALSE
198,0.309,44,0.148,FALSE,5.407,7.439,-0.474,19.895,63,53,21.024,FALSE
199,0.382,64,0.358,FALSE,6.735,7.085,1.062,-0.375,150,131,23.345,TRUE
200,0.402,91,0.181,TRUE,6.56,5.457,0.176,15.118,100,42,17.263,FALSE
201,0.43,53,0.097,FALSE,5.244,8.224,-0.556,23.889,25,51,20.591,FALSE
202,0.439,84,0.117,TRUE,6.343,8.173,0.812,2.125,37,55,20.616,TRUE
203,0.448,83,0.142,TRUE,5.972,6.528,-0.917,30.167,43,68,16.279,TRUE
204,0.442,63,0.087,FALSE,6.871,7.599,-0.714,24.286,30,38,17.205,FALSE
205,0.46,64,0.112,FALSE,6.673,8.222,-0.556,20.778,53,35,20.591,FALSE
206,0.435,76,0.171,TRUE,6.086,5.807,-0.733,28.6,27,107,18.601,FALSE
207,0.416,78,0.125,TRUE,6.16,9.781,-0.722,21.889,68,30,22.204,TRUE
208,0.488,83,0.249,FALSE,6.455,5.494,-1.25,27.25,128,67,19.209,FALSE
209,0.468,106,0.203,TRUE,6.946,6.825,-1.231,28.385,87,72,20.616,TRUE
210,0.468,91,0.2,TRUE,6.274,6.16,-0.611,19.444,118,39,21.095,TRUE
211,0.475,94,0.17,FALSE,7.227,7.593,-1.167,31.333,70,63,18.439,FALSE
212,0.484,99,0.157,TRUE,7.148,6.614,-1.5,33,76,47,18.028,FALSE
213,0.463,83,0.152,FALSE,7.017,7.92,2.333,-14,74,45,15.232,FALSE
214,0.42,97,0.235,TRUE,6.501,5.817,-1.167,30.333,99,85,18.439,TRUE
215,0.467,94,0.134,TRUE,6.582,8.723,-0.833,25.833,53,52,15.62,TRUE
216,0.47,109,0.17,TRUE,7.213,9.101,2.25,-19.75,68,65,19.698,TRUE
217,0.479,55,0.107,FALSE,5.543,6.097,-0.818,23.727,51,33,14.213,FALSE
218,0.401,89,0.177,TRUE,6.819,8.815,-0.474,23.421,43,96,21.024,FALSE
219,0.416,81,0.179,FALSE,6.337,6.883,0.278,13.889,97,43,18.682,FALSE
220,0.462,44,0.131,FALSE,5.202,6.86,-0.368,19.842,50,53,20.248,FALSE
221,0.403,58,0.092,FALSE,5.733,9.16,-0.667,26.333,28,44,10.817,TRUE
222,0.45,75,0.17,TRUE,6.087,8.418,-1.727,39.818,57,76,21.954,TRUE
223,0.446,45,0.161,TRUE,4.71,3.736,-0.769,25.154,65,61,16.401,TRUE
224,0.435,62,0.087,TRUE,5.013,7.24,-6,93,35,33,18.248,TRUE
225,0.468,49,0.097,FALSE,5.345,7.936,-0.421,20.105,33,43,20.616,FALSE
226,0.423,59,0.088,FALSE,5.291,7.078,-1.9,46.9,16,53,21.471,FALSE
227,0.419,72,0.188,FALSE,6.252,6.018,-0.526,21.105,69,78,21.471,FALSE
228,0.485,85,0.17,TRUE,6.462,8.445,-2.125,50.625,36,97,18.788,TRUE
229,0.417,78,0.177,FALSE,6.011,6.001,0.368,12.158,92,47,20.248,FALSE
230,0.42,97,0.153,FALSE,6.752,8.365,-0.765,21.059,85,35,21.401,FALSE
231,0.482,79,0.135,FALSE,6.406,8.514,-1,29,53,53,18.385,FALSE
232,0.458,53,0.171,FALSE,6.167,7.065,-0.867,26.067,65,69,19.849,FALSE
233,0.426,81,0.147,FALSE,6.093,7.442,0.056,15.778,74,41,18.028,FALSE
234,0.487,84,0.256,FALSE,6.27,5.881,1.333,-3.333,119,82,20,FALSE
235,0.423,98,0.227,FALSE,6.908,5.53,0,9,141,37,18,FALSE
236,0.471,69,0.144,FALSE,6.484,8.583,-0.789,24.947,65,48,24.207,FALSE
237,0.432,79,0.176,FALSE,5.825,6.057,-0.263,18.053,72,66,19.647,FALSE
238,0.415,50,0.166,FALSE,5.541,6.255,-0.263,16.316,87,43,19.647,FALSE
239,0.457,82,0.189,FALSE,6.778,6.822,-1.308,32.769,67,81,21.401,FALSE
240,0.492,64,0.23,FALSE,6.391,8.013,-0.632,18.895,122,58,22.472,FALSE
241,0.4,90,0.166,FALSE,6.523,6.598,-0.706,21.529,89,41,20.809,TRUE
242,0.454,65,0.134,FALSE,5.656,6.982,-0.706,26.647,26,79,20.809,TRUE
243,0.488,83,0.167,FALSE,6.925,8.482,0.421,10.895,96,35,20.616,FALSE
244,0.423,89,0.193,FALSE,6.923,6.777,-1.333,33,69,82,20,FALSE
245,0.45,61,0.144,FALSE,6.489,11.417,-1.056,30.389,24,89,26.173,FALSE
246,0.411,45,0.162,FALSE,5.159,6.387,-0.316,18.263,66,61,19.925,FALSE
247,0.438,46,0.151,FALSE,5.324,7.062,-0.421,19.684,61,57,20.616,FALSE
248,0.427,68,0.199,TRUE,6.166,5.37,-0.368,21.842,56,100,20.248,TRUE
249,0.401,75,0.115,TRUE,5.617,7.073,-0.471,20.882,36,54,18.788,TRUE
250,0.512,85,0.138,TRUE,6.22,4.82,-1.75,28.75,86,22,16.125,TRUE
251,0.596,63,0.157,TRUE,5.585,5.966,-0.211,18.053,52,71,19.416,TRUE
252,0.573,93,0.171,TRUE,6.245,8.045,1,1,75,59,19.799,TRUE
253,0.543,74,0.175,TRUE,5.906,6.404,0.6,3.2,42,95,17.493,TRUE
254,0.599,76,0.129,TRUE,6.093,7.265,0.688,5.562,64,37,19.416,TRUE
255,0.569,58,0.222,FALSE,6.091,6.939,-0.421,17.684,114,60,20.616,FALSE
256,0.593,82,0.195,TRUE,6.038,7.001,0.588,8.059,97,56,19.723,TRUE
257,0.576,76,0.126,TRUE,6.589,6.721,-0.833,23.333,50,49,15.62,TRUE
258,0.554,84,0.14,TRUE,5.73,6.72,-0.176,14.235,73,37,17.263,TRUE
259,0.51,96,0.161,TRUE,6.685,6.56,0.412,13.353,100,26,18.385,TRUE
260,0.527,71,0.152,TRUE,6.257,6.163,0.688,3.188,45,74,19.416,TRUE
261,0.556,80,0.254,TRUE,6.415,6.457,1.143,-2,92,107,21.26,TRUE
262,0.571,86,0.182,TRUE,6.472,4.865,0.389,5.278,46,97,19.313,TRUE
263,0.541,70,0.143,TRUE,5.643,6.166,-1.727,38.818,52,60,21.954,TRUE
264,0.519,57,0.134,FALSE,5.355,7.258,-2.111,48.222,29,76,21.024,FALSE
265,0.563,93,0.167,TRUE,6.834,8.886,-1.133,33.2,44,87,22.672,TRUE
266,0.6,85,0.261,TRUE,6.568,6.606,-0.667,21.667,117,88,21.633,TRUE
267,0.581,70,0.31,FALSE,6.421,5.911,-0.526,20.632,139,104,21.471,FALSE
268,0.598,85,0.145,TRUE,6.022,8.781,-2.111,44,50,64,21.024,TRUE
269,0.577,98,0.181,FALSE,6.859,9.294,-1,30,71,71,22.627,FALSE
270,0.595,75,0.138,FALSE,7.333,7.036,-0.812,27.5,51,57,20.616,FALSE
271,0.545,73,0.124,TRUE,5.246,5.815,-0.467,22.267,38,59,16.553,TRUE
272,0.572,52,0.142,FALSE,6.099,9.838,-0.684,24.421,53,58,23.022,FALSE
273,0.556,66,0.116,FALSE,7.131,7.095,-0.647,23.882,43,48,20.248,FALSE
274,0.557,95,0.184,TRUE,6.773,8.469,1,2,92,52,19.799,TRUE
275,0.567,70,0.139,FALSE,6.444,6.581,-0.278,19.667,45,64,18.682,FALSE
276,0.54,70,0.166,TRUE,5.535,6.307,-0.474,20.368,69,61,21.024,TRUE
277,0.504,81,0.108,TRUE,6.89,9.03,1.4,-5.6,40,45,17.205,TRUE
278,0.546,84,0.116,TRUE,5.543,6.688,0.056,15.667,61,30,18.028,TRUE
279,0.537,70,0.153,FALSE,5.602,5.979,0.571,7,73,47,16.125,FALSE
280,0.558,79,0.114,TRUE,5.433,6.225,-0.222,17.333,42,47,18.439,TRUE
281,0.561,73,0.099,TRUE,5.949,7.802,-0.571,22.571,33,45,16.125,TRUE
282,0.589,66,0.151,TRUE,5.409,6.273,-1,31,49,69,16.971,TRUE
283,0.573,75,0.144,TRUE,6.001,7.129,-0.105,16.526,49,64,19.105,TRUE
284,0.555,79,0.135,TRUE,6.785,9.418,-1.062,32.562,14,92,23.345,TRUE
285,0.565,81,0.161,TRUE,6.634,7.441,-0.824,24.118,73,53,22.023,FALSE
286,0.526,58,0.096,TRUE,5.904,11.138,-0.789,25.737,32,43,24.207,FALSE
287,0.528,84,0.126,TRUE,6.999,7.322,-1,30,41,58,19.799,FALSE
288,0.586,99,0.195,TRUE,6.329,6.322,-0.5,24.5,43,110,17.889,TRUE
289,0.554,97,0.179,TRUE,6.797,8.276,-1.167,33.667,35,105,18.439,FALSE
290,0.561,98,0.171,TRUE,6.839,9.661,-0.667,26.333,39,95,21.633,TRUE
291,0.579,60,0.156,TRUE,5.673,6.89,-1.333,33.667,60,62,20,FALSE
292,0.549,57,0.096,TRUE,5.513,9.826,-1.462,35.231,25,50,23.022,TRUE
293,0.53,73,0.149,TRUE,5.898,5.884,-0.562,25.062,40,77,18.358,TRUE
294,0.525,74,0.121,TRUE,6.228,10.913,-1,29,46,49,16.971,TRUE
295,0.531,46,0.157,FALSE,5.636,7.583,-0.474,18.895,74,49,21.024,FALSE
296,0.521,78,0.125,TRUE,5.698,6.421,-0.533,24.267,30,68,17,FALSE
297,0.592,89,0.154,TRUE,6.427,8.969,0.588,2.471,28,93,19.723,TRUE
298,0.502,80,0.241,TRUE,6.094,5.188,-0.412,16.647,129,60,18.385,TRUE
299,0.534,93,0.224,TRUE,6.548,7.159,-2.25,33,150,26,19.698,TRUE
300,0.604,108,0.186,TRUE,7.204,6.812,0.278,15.611,117,29,18.682,FALSE
