pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40
0,572.261026,546.3301986,866.8655859,-548.839435,-381.0318305,-225.3931569,87.54345113,364.884912,325.9333925,-292.7541748,561.2245539,-263.9596608,252.4533692,699.1646807,263.5976976,69.65986443,-330.1918976,687.6480334,77.41179664,-162.3390288,114.2521214,-424.3980284,-42.46793879,115.0451977,-34.66664936,71.70042479,-259.1405799,78.00133049,367.0723904,456.153604,-128.8317149,-5.334864504,-219.9584043,-51.72205916,-73.13415257,-17.3830455,126.959796,181.30564,-28.79477816,191.0233601
0,-308.3831974,-767.8944296,-711.6588847,37.98152866,334.1001199,148.9840785,17.85260818,-438.222101,-221.7277464,-380.675901,522.5441906,177.1014747,81.2360442,-109.5376284,62.66258157,-361.1226206,-151.1005702,-69.01221155,156.3155872,141.7894993,169.257857,-116.0056614,60.61443604,-4.780239778,242.6217433,-189.0556617,-55.61924597,205.8521633,138.4083351,157.0551765,66.5742877,81.7847451,91.87995984,-64.37861249,-32.38604364,99.56118015,106.2980468,-169.2795621,-138.4816872,-16.54021683
0.001,759.4736066,88.84298813,-350.0330303,-919.3651306,-456.4144808,-23.66667311,-344.9546045,-88.93023095,206.0014488,-569.9466388,202.3716296,388.6754109,-108.3246012,365.9912592,-72.63538548,-220.3589266,30.78096205,345.2824187,155.7706756,-96.76458701,-110.5493248,559.8137498,-90.36560649,-126.0157825,721.5171601,206.9049792,238.7370767,-122.0681441,-103.4347425,-32.68365748,82.68210268,-137.1475319,152.8374378,-4.887437523,-116.8035883,-215.3902497,-148.1830689,150.7074773,-165.8045483,-145.6609867
0.001,287.1853371,-496.1446257,937.4284201,-254.7661129,-343.5576823,208.7167702,291.7698948,-361.8348694,-139.5436597,339.2098031,-39.93442752,-265.1129197,-428.1169564,-30.10034198,630.1820123,-197.3122655,-183.7256005,36.11900973,-251.3832853,299.0336036,-95.70216541,-144.1607507,293.5925449,34.05288067,92.69572881,-269.3198494,-138.1821646,-246.9671721,-23.27032361,141.0231227,-26.08121912,-213.7198751,-157.2811297,320.1759455,170.8406919,-196.8488729,-401.4362256,57.1781059,-242.70746,-35.46903105
0,208.9413145,-490.5027414,485.2539303,-154.8829461,189.701846,142.9998154,495.0525217,-714.5707773,260.0212853,-649.8825257,172.9907434,-136.3635403,-688.6277875,329.2793495,524.6751587,-238.6919827,4.939184277,-451.1074848,-10.74363089,-115.3577788,-174.0112394,-104.8139115,234.5898792,-22.12780367,-338.9154828,270.8245522,185.9184502,-15.27094823,-222.210312,111.8347506,-89.08789908,6.610721493,-163.3176211,-363.4304379,-16.89120488,85.94539597,379.6589552,257.0397938,115.1094423,-323.9625369
0,64.45967533,-412.6035641,447.3772837,-337.657588,-465.8567838,219.7129652,607.9367567,-231.112842,-520.9085632,19.95699452,-354.5866646,-174.3938239,-43.50183204,148.7091996,123.7353115,57.9737526,462.694298,126.7795843,30.50520458,300.7676186,-433.6810896,204.787022,-59.21259342,-13.77631724,-13.31797617,-38.9561169,7.751736616,237.7240257,380.904275,-176.5760108,149.8036636,119.9332856,-91.99282674,-109.3230653,6.266329092,67.3545042,-66.94384768,290.15315,41.77011869,332.9419511
0,-455.0946724,-246.9779409,321.5917735,343.0472806,554.0299514,-498.168232,430.0087442,-286.2771471,-296.9580813,-781.6136946,-136.5842788,-57.95712646,175.7678131,91.13651339,-214.7949685,298.4137771,246.7465164,147.3792016,-254.6051558,-117.0406555,14.87732676,240.9386857,-264.4587844,76.91780979,230.2096582,-53.05921569,230.5407063,-221.8362539,221.3791389,199.2823493,-25.36899537,-243.0743929,130.2710899,198.9112325,-254.5768144,-231.1065252,299.0735392,-139.9294224,-9.345843298,-60.39942118
0,602.1248776,99.27210647,-71.2740894,-484.3355471,-62.64759194,858.617692,33.07247755,404.4823259,-461.3520741,-337.6050259,-382.4632745,-169.5089424,194.098808,-11.88069682,102.0737004,141.6249379,45.55685862,-539.2659759,280.723986,-48.45468512,-374.6363173,-343.433715,63.18038293,256.1384136,-82.27122302,-229.4881405,1.464861201,83.45244104,118.2679361,-230.6050982,-82.29240742,-117.4300773,207.9068283,49.6389889,80.08902808,84.06946496,287.4605888,-59.84390155,122.4547041,53.02880389
0,245.4861961,-271.9783448,240.6238983,-513.8097398,126.6135858,-188.0811259,-63.07195376,-412.6759481,-982.0991275,94.49205991,-77.55957404,-98.29942118,-265.5149208,342.8771268,62.31402862,-513.8404239,6.907646729,-340.98399,83.84990685,424.8264373,591.5740364,-219.4235165,280.6424414,546.2609843,-50.69181003,100.8664313,-330.0836016,273.5916501,-345.9588623,70.76350623,-213.4647157,151.4022585,104.7625136,-46.61904178,34.69551873,-373.1294136,51.87207179,89.18082949,-180.7279641,64.95645885
0,-375.3797961,-63.05666329,111.8215462,119.7375934,-271.226602,789.5415572,396.4671003,211.3669132,248.4175651,-58.26886454,467.7255581,41.35511297,23.09018276,-242.0220407,-89.62347071,86.53491392,648.8483221,-236.9272919,171.7596829,-225.433229,191.370642,-188.3628289,56.06072167,133.7112573,144.5050207,442.7887696,115.6416938,-198.6014239,-108.0877625,-370.7673696,-184.7002496,-360.1213196,-151.6762644,-267.6867645,-7.167545284,-175.8074975,-215.6290492,-77.19070869,-316.4514516,67.29103936
0,251.8503961,-748.2026859,262.1527386,-512.2944258,-226.4191266,131.4958244,429.1932436,-367.2398414,-425.1595875,338.0608591,-66.89985148,-534.1561569,-203.1599359,248.6001079,192.4399063,-228.3650934,15.53386825,183.9813402,-151.5669349,83.88292915,-88.30714823,259.9658808,-43.18498105,160.7658851,374.9810473,-95.43672727,-2.689147258,-165.1454423,174.4261903,-393.8621144,20.67504614,-286.9653688,151.8796413,87.90035326,104.5883023,-107.9667368,-154.4787877,-22.77151895,-167.8349149,228.1005255
0,31.36756715,1100.696117,1066.170326,-94.07132247,321.3128035,328.2068143,-461.1963574,-73.97637616,-311.0164942,139.492227,986.169448,-334.1973847,-213.1690209,1130.46773,-86.15715991,-100.750965,177.3110522,82.8671989,114.0876718,-266.6959997,425.7846912,-78.23108136,-244.5700575,428.878404,-145.4988588,-172.1137357,-200.7301644,-168.4394287,-545.0124347,-154.6897931,-188.3211945,157.5207168,-61.93771884,269.791859,339.4373876,455.6774253,268.3675085,71.59249483,31.30782885,-113.4248294
0,303.6821621,-711.8741265,373.3500182,-505.728782,-36.0729517,245.4665369,833.2483564,-232.3882589,152.0423113,-60.51664062,-357.3752385,-218.8682363,8.656578879,498.0884575,605.6326687,-309.5925299,-36.75394274,-60.84654778,-145.4034422,-413.5060271,-102.4387956,223.5787881,252.9752476,-137.0658109,-149.9184485,161.6158943,128.3140382,160.6186067,-62.1479951,-101.5270372,-304.0715254,-180.967829,110.0426401,59.19455666,207.1335432,-107.8854426,-174.4546299,47.74790328,185.7651112,-287.484361
0,155.9852372,-325.8183569,976.3048397,-271.4675024,-473.6330693,480.8033849,535.501684,41.63116286,-407.9188977,252.6480175,-349.6087795,-191.0943159,-188.0995349,184.2000134,188.7468413,150.6954766,30.87587045,-27.35645878,217.0490492,264.1330188,99.24006669,-157.5174546,204.0309983,44.55822721,267.38519,113.5825384,534.9494486,-90.42151432,345.2463188,238.3316168,159.9017109,-120.5073207,106.2733385,53.96028015,61.86298048,49.19542558,-222.1130134,141.9904479,-215.7546664,-5.022254402
0,452.7328537,1085.563702,525.7086232,-149.0936673,-179.7880179,-4.122263396,43.43148843,127.2517256,351.6945167,-621.9568239,174.2810562,-209.3586669,-13.30489638,423.8233384,731.646651,383.4864684,-163.3220041,244.8935079,267.6138892,-148.5572098,275.9817179,-403.5027121,-43.84229335,389.5506859,-71.62878808,194.2752374,141.4727739,255.17076,190.6570509,246.0672152,-305.7330362,-20.21590025,-39.24845029,-228.3821636,-88.98054775,-76.93236214,110.600152,225.348679,-129.2833247,70.52808692
0.001,-153.0436086,-886.7741879,-490.1669288,-197.3136738,169.9578178,365.6020047,64.10718864,-237.488335,-99.30315286,-420.6100923,263.4008286,511.2806935,-92.43490928,-27.67398929,-85.50097812,-193.7566637,-124.9557369,-26.40196739,338.6197631,274.7208466,303.2011852,-425.321761,-34.01725696,-55.72162318,-51.92034391,-192.5789349,202.2580032,287.7396046,195.8513651,3.66682345,200.4544443,86.58308571,11.43607771,-42.48647632,36.7524253,25.25390467,-96.28926714,35.62395415,-199.4617828,-139.2090949
0,423.1078383,-106.1651004,-340.6029346,234.8825059,492.7160389,283.374767,465.2380464,-595.6203127,732.7467848,-528.3592124,114.8730624,-132.0807895,-326.9567169,-196.8433799,-202.6872846,-275.8656945,277.3075807,-448.9386041,-151.3050173,-45.09941731,77.8248726,5.325156718,184.3995969,103.257576,144.4382356,-15.55373198,-96.21626396,-117.3956722,-126.186413,-303.815482,-33.97887546,-220.1467658,-40.80163318,-3.896585929,24.69745364,124.3606002,64.05849607,19.09715388,-220.497691,75.74828111
0,-163.4151541,-975.0981024,-374.7304485,-263.1621987,59.65325223,350.4149152,331.8808558,-343.6028947,-4.874735413,-172.2531803,378.0319146,245.1409104,-238.705319,-89.74107958,-67.26294896,-355.8226191,-132.0601681,221.027361,88.42579362,111.9698359,14.07572679,-225.1407036,162.1892114,-2.221256009,119.8235998,-220.1515877,196.7938631,314.3944613,256.6536637,180.4895043,213.9468938,288.9143265,100.2666223,-36.23456837,-91.67854406,-39.02357676,3.636121103,-64.82469919,-161.3934941,145.9531837
0,1080.215355,-250.5503096,-329.0739273,-385.9863491,330.8558325,72.25534489,521.8462749,-45.29653627,719.1898648,-81.10339885,-31.45288133,130.1429476,-11.08645401,-582.0046732,-82.51918449,502.3814817,265.415629,-23.12526281,41.35143662,34.1610656,375.0277201,14.55158241,-191.3776758,19.85864292,171.5663847,-54.71365394,195.2998633,146.6536424,-7.308262066,121.1958115,240.3917721,63.88109559,12.27410247,83.90218099,-241.6445323,142.2885804,296.8447764,106.9143305,-126.8021908,185.3583806
0,67.96760495,-383.9490765,557.2762167,-1121.402085,76.3295316,414.2667376,-93.18645227,513.2109379,-330.760062,84.03914115,310.2752141,-197.1565994,-167.9345353,763.9146358,-248.5959466,-199.3902482,-423.5840197,365.5736228,299.5236454,51.41907665,270.5867829,-286.0958173,-272.3329893,785.9826048,113.4980314,151.6041964,-130.1985337,-488.9387802,-331.5102588,-313.3520558,140.11042,77.98645438,-8.111298007,144.3152171,-314.6581603,427.0817066,353.8030861,196.2115055,339.1321536,201.3531331
0,-839.9807489,-328.704052,665.8480986,133.4802621,0.39234675,-531.5520236,-427.4527199,-598.2431282,509.9981778,-77.09198206,-268.7319288,-5.264177844,40.00532229,142.2317061,23.36672781,-26.99602514,272.6386368,-210.8568912,-55.10605227,-343.9690547,55.70051881,-311.8942098,-118.0320823,39.73896348,-38.47917658,-44.42152036,238.1273821,-281.3130415,-42.55573436,-150.6283233,82.50545664,-276.5594715,423.2512902,-72.2347455,-171.8092598,-195.6392294,-71.18483447,168.0108432,-79.31744567,-24.49884608
0,-229.8853709,225.8211203,380.4183082,-941.9151368,42.03915857,392.9935921,-1080.895571,-689.537139,338.9601154,485.6426556,315.9547714,320.3703509,-414.4552929,183.5357465,-35.42343454,-142.1351597,18.13275476,-170.9266229,-2.979074382,-565.6376009,-93.09783744,63.75417954,165.1927484,-204.3704809,-46.5172388,96.23881476,620.343476,387.6935012,25.96010797,-251.076024,-160.9911865,224.6908701,91.95840302,-153.1281115,248.9041448,-151.3203711,234.7613126,-44.60623093,20.61554724,110.6312659
0,221.0966189,-677.8292095,631.1843455,14.07043434,36.8175116,-18.81557085,251.424518,-924.0793686,6.863440475,-205.9219418,42.90113502,31.15252239,-459.2047583,54.8836699,487.311118,-183.3167012,241.0188223,55.81878825,-53.93665791,-351.855879,-158.5777434,-447.0227788,182.2813787,-232.6581304,-583.5138836,-52.06055827,-111.2123628,-44.21386655,-374.387377,-188.0824255,-90.2704072,-158.1242446,-41.94875864,-55.08537078,-199.7363355,125.7255572,267.0244987,-13.81593331,120.5662491,43.80511455
0,-229.5961878,-978.7084197,-463.6212893,-134.1590109,177.9989118,188.7979885,180.2261213,-248.2879067,2.74026424,-358.4653113,406.2531368,411.8155265,95.68423281,-78.09589482,-28.81528783,-302.7186605,-203.7753657,10.75891152,268.7418911,325.5914751,130.0069788,-396.5163908,-54.64344775,-67.72082255,52.2295692,-73.77990034,124.4717182,308.1874989,102.227485,192.0673758,144.0451086,204.2479378,-11.8951475,-87.81441045,-107.1926457,65.84917844,65.68909112,-48.64661335,-169.2978859,-138.1542213
0.001,113.8933176,59.5237073,-739.760104,-366.9596173,-4.180470089,116.0964879,-229.7164451,37.20400401,302.049692,-142.7047417,489.5144777,-243.1429573,-354.3189558,-94.88426557,303.618213,-346.3195001,-106.6476692,-361.5260325,39.59512442,-486.8856585,67.68618287,-449.9027937,269.0542183,-133.3584942,298.0579143,62.48322215,-270.2768413,-267.7250052,34.60456017,-238.1493012,159.8242155,-45.16029913,-108.9782355,248.5085823,-57.19180255,61.49259719,70.24275374,73.60190736,-15.90041823,86.19584136
0.003,-331.3252643,-760.161953,-754.0803731,210.205788,501.8898292,-45.23854329,-52.17296087,-160.315632,-22.23332951,-238.6200386,562.7988834,132.875369,247.1099117,-71.82927121,139.9342167,22.24993791,-101.1655074,-99.90371981,212.3414624,237.9287612,185.0216981,-29.59263047,39.21463064,-148.3025944,2.591638353,-206.7426533,-217.4687984,83.33718653,17.29456988,221.5355665,25.3026182,-51.50428013,-187.0391031,84.22198454,-86.82262327,20.16013695,-53.46766531,-6.092230853,-101.2498592,-101.4776062
0.003,-325.8533341,-1023.1127,-487.3164887,-590.819707,-124.740173,143.081134,55.65676502,-249.6946752,-15.74009107,-306.5595852,300.0596022,72.13288262,282.0470233,3.134313875,-0.529760332,-205.9037195,-93.46104001,-69.56137238,237.1321773,95.49611785,138.9310547,-337.1233165,-29.50361938,-39.93430668,112.7164294,-31.59352094,-45.97008017,101.8232446,-6.102695617,110.2987054,-45.08558767,16.96295707,73.89736736,-88.68287132,-56.0718045,9.837974689,157.0852633,85.36821722,-192.4668006,-103.8196774
0,-16.05752496,-808.3346191,314.5137381,108.6588819,148.2532941,-16.27950421,424.5851385,-649.6988014,-66.52576203,-149.1128119,44.47992482,-241.4256714,34.87414826,163.2140213,208.6829275,-495.1087707,198.9998373,126.0778271,79.55414243,-440.4732572,-195.6192742,-294.4935563,-292.9745838,-38.08742272,-252.1662755,166.4061789,-140.4475456,-150.1913194,-156.9597062,-263.4879156,-22.91501789,-225.8124628,110.6465589,-7.278274354,-363.5909498,55.8933608,251.0527532,-306.7397769,-25.18210388,-156.9421325
0,167.496907,-437.9120114,347.7952914,-14.02939421,-240.5168225,-506.5730166,313.1811072,-570.1376801,-794.8833631,306.6893166,-325.7778764,-172.9319272,-454.3017741,-58.98556841,80.84861055,-244.2179538,254.4326898,-17.728805,-79.30278503,693.6117375,-202.5659276,77.13353072,-144.7695066,47.654046,16.3280966,-31.65866385,-122.0602028,115.3265871,187.3500472,-186.8912368,272.9755906,28.65820565,-185.3237057,16.61506285,-83.28185943,-175.9392023,-105.6447354,6.460849078,-88.39312606,213.3057723
0,-471.4952858,-322.1795732,-602.1243084,-815.0325497,-20.29228548,133.6243985,75.96820697,70.22689755,-59.36803481,350.7784768,286.3931303,-444.9561822,-133.3702899,139.9986954,148.9850854,-26.88711086,-286.9081815,164.7272391,352.6497947,263.6480826,-248.3621611,199.9204961,293.8558395,-86.47477476,52.38500948,-2.252758721,-318.4176316,-233.4639254,-158.2050554,185.9406181,122.5708521,-131.481294,21.81740716,297.3663782,-54.21405689,-102.1028424,325.6902862,-140.157507,66.04707556,-176.9645985
0,24.07735065,-451.5676413,-566.1262304,-144.3337551,319.6438504,639.8025123,-4.041728449,-540.434214,238.0975482,-515.3960078,3.900852958,114.6527559,-279.5822638,-316.4487687,-140.4379672,-160.633201,377.9881092,-74.89990853,-300.0203133,-60.57867129,246.7178761,-263.5148474,-213.9299841,207.475635,8.117081481,222.1235558,26.5518368,-222.7793945,206.2166084,13.79237814,332.916276,211.1691825,252.1353417,-101.1233822,17.11030259,78.40757871,-112.6952529,170.5586648,-181.8828675,309.2011946
0.002,61.25439012,414.2027341,-237.901266,-175.7881648,-344.7358784,572.6232851,649.8475069,29.82321512,558.2991443,-501.2975016,69.05728595,-30.22659214,90.71195934,-188.5389668,-90.88851495,209.7249075,188.3169929,64.71199222,5.230223933,132.5308715,222.4151869,-217.9114946,51.31426492,156.3597873,235.7855482,-151.0836319,193.7939571,256.4264648,-285.2261828,-379.7648917,-144.4858527,31.49220943,103.5530066,173.6774978,19.91178786,-84.12157913,-70.56483264,-278.1271293,-115.3821547,-268.9240199
0.001,304.83778,-727.0352696,-316.5554746,-38.00491018,180.4640152,628.4450288,454.0610321,-238.0380535,110.7457277,221.970944,-108.8103371,369.7795065,-380.3577034,-64.39720218,-222.4526657,-391.0541695,-189.4827093,248.9266669,49.11334733,35.12633652,503.5384971,-161.0079347,98.18428876,3.79121499,113.5093491,49.80423732,288.1573498,167.073859,391.1302529,-14.97693794,238.390614,156.8194546,369.467043,-105.5013143,-48.258917,-114.5288153,83.42788879,125.0040547,59.51026372,145.255846
0,-465.2379142,-476.0360541,-70.58289737,-540.8336918,-138.0471578,97.93505708,-148.520842,-304.7186467,-501.0037661,207.2202623,-238.6457201,-508.3590994,157.5410459,-10.30044469,184.576134,132.3099357,19.42196871,672.1377681,20.15626072,-288.3787319,125.1173632,-122.4432663,19.98103445,-253.24742,-203.4588899,167.125936,146.1066876,197.4621093,-96.62730262,-159.4223019,87.55089208,-171.5289599,130.8902124,-78.29381445,-215.8673583,-199.4670156,97.83208255,-164.6597044,-35.46542207,18.88110265
0,751.203053,210.2685563,1006.655811,165.6181476,-219.563462,-34.48167161,682.7385565,-266.266543,-582.0986923,225.9583079,-511.1722292,24.29398926,-263.32008,102.6248091,-332.325766,132.7486095,58.01272485,-220.660035,-212.0457765,511.7866405,-7.616502155,51.19411893,-55.97827207,-18.29363087,2.611197657,-121.1230072,102.2103607,132.0286545,584.6191425,-2.5426205,85.57905756,-124.7277713,-119.2162853,158.2094596,45.909515,106.7121049,-171.9188949,20.62421655,54.68953575,-89.53207509
0,321.5027672,-331.2945269,821.5435892,-914.5145178,-86.60594227,-1.435956175,289.5027308,-219.2556586,-223.4878146,601.4825024,-565.3292517,-447.9605549,-224.7582564,344.5525322,306.2686806,-112.8899376,514.824792,35.84282546,-66.21635496,453.7803343,449.8217061,-233.4433775,78.64281354,-106.920356,-10.18474478,388.5670296,-119.4098327,8.908429238,20.33770939,307.7266131,-244.6106835,-163.3122173,125.8635301,25.47059928,-225.9877339,-25.8003243,-123.0336674,-258.6662166,-92.00027917,-58.79915569
0,-168.609965,-21.02061128,-426.847822,-168.5756346,424.4787314,880.4074347,201.9394186,359.1882573,18.014192,-77.64392525,-123.3923417,-110.6174756,-89.70312434,-51.29987948,496.9238125,274.5481938,597.4745293,17.71549713,-250.2691798,-199.4033774,10.70885523,-344.9795335,119.6285735,2.593572236,-167.6335175,-139.1271447,-97.87234097,44.24087389,-136.2286713,-139.5110346,-297.267073,5.050287357,-35.47268411,57.78213947,170.6730198,-45.86552713,123.0898594,65.22384216,-73.45869651,-60.28402185
0.135,884.025966,120.93897,-452.7975139,-726.8535898,804.6889187,-380.8967831,-101.959644,298.9878739,-73.03072183,-466.7680311,-216.011395,557.0288281,-236.5468883,-37.55588772,-134.2467143,-235.4895134,244.9205752,213.1270098,2.900569054,-93.24441172,-323.5240471,335.7960599,413.0042169,399.4162848,-125.9096539,-116.9591447,247.9990192,-102.1724233,-233.7812521,200.7288227,-409.0549069,-40.58966072,613.8843782,-269.2855234,-152.0428752,289.9647693,-73.52762834,482.7397772,192.2190429,-95.03186698
0.142,1077.133332,-179.6486004,122.3013651,-514.6594048,-241.1277051,-489.0360409,117.4722576,-329.4510337,184.7098668,55.76380779,-175.1805326,-383.9743782,544.8327756,-254.3703547,331.2803073,116.5176674,113.6006838,-134.038033,-381.0594786,-189.2108796,15.09701192,154.6705892,-97.78819006,129.1956704,136.4961957,479.7841579,-227.5854893,311.548815,127.2972158,-219.1754518,-3.509148654,141.1222077,-57.19008136,79.87180959,-22.92548569,255.8779731,108.7799981,-231.7373025,-181.5791574,47.67244751
