,pred_prob,circum,num_size,closed_loop,average_distance,variance_distance,k,b,right_1,left_1,longest_line_length,is_nine
28,0.001,40,0.068,FALSE,4.938,7.475,0.211,11.947,29,24,19.416,FALSE
29,0,73,0.148,FALSE,6.499,8.241,0.5,9,77,39,17.889,FALSE
30,0,81,0.143,FALSE,7.169,4.221,-8.5,166.5,41,71,17.117,FALSE
31,0,92,0.175,FALSE,7.946,5.613,-1,31,60,77,19.799,FALSE
32,0,40,0.075,FALSE,4.977,7.233,0.105,12.474,28,31,19.105,FALSE
33,0,75,0.116,FALSE,6.737,5.699,-0.444,18.222,57,34,19.698,FALSE
34,0,41,0.099,FALSE,5.053,6.794,-0.111,14.556,41,37,18.111,FALSE
35,0.005,34,0.043,FALSE,4.94,8.12,-0.056,14.278,19,15,18.028,FALSE
36,0,66,0.144,FALSE,5.453,6.528,-0.211,20.263,26,87,19.416,FALSE
37,0,60,0.096,FALSE,5.984,9.067,-4.5,90.5,15,60,18.439,FALSE
38,0,53,0.107,FALSE,5.82,7.512,0.056,12.778,39,45,18.028,FALSE
39,0,81,0.126,FALSE,6.369,6.26,-0.375,16.25,68,31,17.088,FALSE
40,0,42,0.108,FALSE,5.294,7.905,0.316,10.737,49,36,19.925,FALSE
41,0,74,0.101,TRUE,6.475,8.167,-0.417,21.333,36,43,13,FALSE
42,0,67,0.209,FALSE,5.835,6.274,-0.316,21.895,44,120,19.925,FALSE
43,0,76,0.134,FALSE,6.156,5.708,-0.056,19.333,16,89,18.028,FALSE
44,0,64,0.117,TRUE,5.699,5.539,-0.529,19.588,58,34,19.235,FALSE
45,0,92,0.214,FALSE,6.612,6.635,2.375,-12.625,117,51,20.616,FALSE
46,0,85,0.139,FALSE,6.402,7.939,-2.667,41,87,22,17.088,FALSE
47,0,78,0.101,FALSE,7.169,5.534,6.5,-64.5,50,29,13.153,FALSE
48,0,104,0.207,TRUE,7.17,7.861,-5.333,121,39,123,16.279,FALSE
49,0,82,0.156,TRUE,6.587,3.472,-0.176,14.059,74,48,17.263,FALSE
50,0.106,63,0.128,TRUE,5.11,6.25,-0.158,18.105,27,73,19.235,FALSE
51,0.112,42,0.119,FALSE,5.263,7.602,-0.368,19.842,41,52,20.248,FALSE
52,0.134,69,0.111,TRUE,5.795,6.54,-0.158,18.105,28,59,19.235,FALSE
53,0.127,51,0.075,FALSE,5.31,5.95,0.375,9.625,32,27,17.088,TRUE
54,0.112,77,0.154,TRUE,6.264,3.209,17,-181,72,49,17.029,FALSE
55,0.153,62,0.099,FALSE,6.804,6.246,0.067,15.6,50,28,15.033,FALSE
56,0.16,41,0.101,FALSE,5.328,7.987,-0.421,20.105,39,40,20.616,FALSE
57,0.187,67,0.114,TRUE,5.411,4.724,0.053,16.632,62,27,19.026,FALSE
58,0.143,78,0.108,FALSE,6.147,4.407,-0.333,22.667,21,64,18.974,TRUE
59,0.156,81,0.112,TRUE,7.289,5.898,#NAME?,inf,88,0,16,FALSE
60,0.125,68,0.106,TRUE,5.649,5.766,-0.211,18.263,27,56,19.416,FALSE
61,0.144,39,0.082,FALSE,4.547,6.636,0.053,13.684,34,30,19.026,FALSE
62,0.178,43,0.129,FALSE,5.174,6.643,-0.211,16.053,54,47,19.416,FALSE
63,0.191,86,0.13,FALSE,6.482,6.895,-0.944,30.611,35,67,24.759,TRUE
64,0.136,67,0.093,FALSE,5.601,5.644,-0.059,17.412,22,51,17.029,TRUE
65,0.155,42,0.084,FALSE,5.448,7.922,-0.316,18.579,32,34,19.925,FALSE
66,0.15,44,0.085,FALSE,5.473,7.971,-0.158,15.789,36,31,19.235,FALSE
67,0.157,64,0.124,TRUE,5.71,6.593,-0.625,25,36,61,18.868,FALSE
68,0.122,69,0.199,FALSE,5.779,6.517,1.636,-6.455,93,63,21.095,FALSE
69,0.157,62,0.149,TRUE,5.564,7.036,-0.611,25.278,36,81,21.095,FALSE
70,0.124,74,0.126,FALSE,5.165,5.406,0.105,13.368,51,48,19.105,FALSE
71,0.135,96,0.172,FALSE,7.672,4.325,1.4,1,105,30,17.205,FALSE
72,0.122,39,0.055,FALSE,5.299,8.108,-0.263,18.316,23,20,19.647,FALSE
73,0.137,41,0.061,FALSE,5.6,9.32,-0.474,20.368,26,22,21.024,FALSE
74,0.186,40,0.057,FALSE,5.66,6.466,0,16,33,12,18,TRUE
75,0.112,41,0.059,FALSE,5.147,8.711,-0.125,16.125,23,23,16.125,FALSE
76,0.196,65,0.096,TRUE,5.908,8.549,0.8,6.6,61,14,19.209,FALSE
77,0.153,85,0.138,FALSE,6.676,4.802,-6.333,131.667,15,93,19.235,FALSE
78,0.106,70,0.172,TRUE,5.906,6.409,-0.421,21.105,62,73,20.616,FALSE
79,0.187,41,0.068,FALSE,6.029,11.987,-0.833,26,30,23,23.431,FALSE
80,0.105,75,0.158,FALSE,6.164,3.328,-0.294,21.059,44,80,17.72,TRUE
81,0.112,42,0.098,FALSE,5.265,7.539,-0.316,18.579,40,37,19.925,FALSE
82,0.173,42,0.068,FALSE,5.357,9.392,-0.368,19.842,25,28,20.248,FALSE
83,0.11,59,0.111,TRUE,5.165,7.098,-0.421,21.947,29,58,20.616,FALSE
84,0.11,89,0.148,TRUE,6.555,5.335,-0.211,20.474,25,91,19.416,FALSE
85,0.197,44,0.139,FALSE,5.372,7.356,-0.368,19.842,56,53,20.248,FALSE
86,0.12,44,0.098,FALSE,6.255,10.366,-0.684,23.421,40,37,23.022,FALSE
87,0.116,87,0.165,TRUE,6.186,7.668,2.5,-25,56,73,16.155,FALSE
88,0.155,78,0.216,FALSE,6.879,7.664,-0.938,27.5,90,79,21.932,FALSE
89,0.177,80,0.148,TRUE,7.083,4.012,-0.857,23.143,71,45,18.439,FALSE
90,0.164,72,0.136,TRUE,5.926,4.972,-0.444,22.111,37,70,19.698,FALSE
91,0.124,63,0.107,FALSE,5.367,7.64,-0.737,26.421,27,57,23.601,FALSE
92,0.12,75,0.162,TRUE,6.3,7.695,-0.842,29.053,28,99,24.839,FALSE
93,0.109,74,0.163,TRUE,6.118,7.656,-0.737,27.158,34,94,23.601,FALSE
94,0.124,69,0.125,FALSE,7.036,4.982,-0.444,22.667,42,56,19.698,FALSE
95,0.117,59,0.126,TRUE,5.737,9.249,-0.833,27.667,42,57,23.431,FALSE
96,0.166,41,0.073,FALSE,5.317,8.858,-0.474,20.368,30,27,21.024,FALSE
97,0.168,80,0.131,TRUE,6.119,6.098,-0.389,24.111,22,81,19.313,FALSE
98,0.108,53,0.069,TRUE,5.543,8.957,-1.444,32,41,13,15.811,FALSE
99,0.144,73,0.11,TRUE,5.091,6.245,0.053,13.632,49,37,19.026,FALSE
100,0.278,63,0.157,TRUE,5.585,5.966,-0.211,18.053,52,71,19.416,FALSE
101,0.254,46,0.07,FALSE,5.262,7.996,0,13,31,24,18,FALSE
102,0.229,73,0.144,FALSE,5.798,6.213,0.714,5.429,73,40,17.205,FALSE
103,0.243,69,0.105,FALSE,5.689,8.43,-0.188,18.5,27,55,16.279,FALSE
104,0.217,57,0.105,FALSE,6.573,5.475,0.222,12.444,56,26,18.439,TRUE
105,0.268,48,0.071,FALSE,5.079,8.913,-0.353,19.471,21,35,18.028,TRUE
106,0.215,81,0.129,TRUE,6.613,5.453,-0.067,18.667,26,75,15.033,FALSE
107,0.269,56,0.103,TRUE,6.028,10.756,-0.684,24.105,35,46,23.022,FALSE
108,0.256,61,0.111,FALSE,6.214,7.724,0.333,11.333,59,28,15.811,FALSE
109,0.216,70,0.121,FALSE,6.586,10.539,0.211,14.947,80,15,19.416,FALSE
110,0.272,58,0.098,FALSE,6.268,6.557,0.533,8.867,46,31,17,FALSE
111,0.293,67,0.222,TRUE,6.3,6.923,-0.765,24.353,99,75,21.401,FALSE
112,0.223,80,0.181,TRUE,6.677,5.419,-4.5,71.5,82,60,18.439,FALSE
113,0.287,62,0.097,TRUE,5.313,6.201,-0.389,21.722,24,52,19.313,FALSE
114,0.246,51,0.129,FALSE,5.728,5.196,0.211,11.737,61,40,19.416,TRUE
115,0.23,62,0.106,TRUE,5.282,8.094,-0.353,20.471,24,59,18.028,FALSE
116,0.25,70,0.133,FALSE,6.637,7.597,-0.412,19.882,60,44,18.385,FALSE
117,0.25,59,0.177,TRUE,5.923,6.264,-0.263,19.579,55,84,19.647,FALSE
118,0.237,77,0.117,TRUE,6.13,5.252,-0.278,21.222,29,63,18.682,FALSE
119,0.225,29,0.04,FALSE,6.116,8.442,-0.375,20,17,14,8.544,FALSE
120,0.287,86,0.182,TRUE,6.472,4.865,0.389,5.278,46,97,19.313,FALSE
121,0.282,100,0.179,TRUE,6.974,7.736,-1.889,50.333,12,128,19.235,FALSE
122,0.278,75,0.237,FALSE,5.89,5.607,0.5,4,58,128,20.125,FALSE
123,0.259,88,0.168,TRUE,7.329,8.832,-0.722,24.333,67,65,22.204,FALSE
124,0.213,70,0.138,TRUE,5.879,9.067,-0.722,25.778,40,68,22.204,FALSE
125,0.239,76,0.14,TRUE,6.106,7.753,-0.421,23.947,26,84,20.616,FALSE
126,0.203,45,0.12,FALSE,5.521,8.227,-0.526,21.632,50,44,21.471,FALSE
127,0.282,85,0.171,FALSE,6.776,7.194,-0.667,26.333,46,88,18.028,FALSE
128,0.224,82,0.159,FALSE,6.841,6.042,-0.263,20.053,47,78,19.647,FALSE
129,0.282,40,0.057,FALSE,5.587,9.829,-0.526,21.632,27,18,21.471,FALSE
130,0.274,35,0.046,FALSE,5.618,8.537,-0.538,21.846,21,15,14.765,FALSE
131,0.222,40,0.068,FALSE,5.36,8.726,-0.474,20.368,27,26,21.024,FALSE
132,0.266,62,0.098,TRUE,5.684,6.495,-0.278,19.222,28,49,18.682,FALSE
133,0.239,70,0.129,FALSE,7.163,11.946,1.083,-2.833,26,75,17.692,FALSE
134,0.21,56,0.112,FALSE,5.854,8.268,-0.158,16.947,44,44,19.235,FALSE
135,0.28,46,0.098,FALSE,5.565,8.462,-0.526,20.632,42,35,21.471,FALSE
136,0.206,80,0.139,TRUE,6.364,3.887,4.25,-58.75,37,72,17.464,FALSE
137,0.227,49,0.142,TRUE,5.945,10.853,-0.632,23.158,51,60,22.472,FALSE
138,0.245,44,0.112,FALSE,5.609,7.384,-0.421,19.105,46,42,20.616,FALSE
139,0.293,58,0.157,TRUE,5.665,6.79,-0.579,25.053,38,85,21.954,FALSE
140,0.263,41,0.082,FALSE,5.187,8.109,-0.263,18.316,30,34,19.647,FALSE
141,0.243,76,0.149,FALSE,6.069,6.65,-0.053,18.316,23,94,19.026,TRUE
142,0.257,59,0.151,FALSE,5.684,8.294,-0.368,20.211,45,73,20.248,FALSE
143,0.255,60,0.207,TRUE,5.982,4.615,-0.533,25.333,58,104,17,FALSE
144,0.205,68,0.093,FALSE,6.698,13.817,5,-33,61,12,15.297,FALSE
145,0.224,36,0.052,FALSE,4.806,8.041,-0.263,18.579,18,23,19.647,FALSE
146,0.218,79,0.135,TRUE,6.785,9.418,-1.062,32.562,14,92,23.345,FALSE
147,0.265,64,0.096,FALSE,6.462,4.938,-0.562,23.938,27,48,18.358,FALSE
148,0.256,82,0.157,TRUE,5.813,4.094,4,-42,62,61,16.492,FALSE
149,0.218,77,0.12,FALSE,5.782,7.939,-0.412,18.882,53,41,18.385,TRUE
150,0.364,80,0.191,TRUE,6.239,6.464,-0.444,22.111,55,95,19.698,FALSE
151,0.313,54,0.092,TRUE,5.26,7.993,0,14,45,27,19,FALSE
152,0.36,90,0.165,FALSE,7.356,6.255,-0.778,27.444,65,64,22.804,FALSE
153,0.325,43,0.065,FALSE,5.612,7.314,-0.056,14.333,25,26,18.028,TRUE
154,0.342,94,0.195,FALSE,6.152,7.591,-0.812,25.5,86,67,20.616,FALSE
155,0.35,61,0.12,FALSE,5.575,7.324,0.846,2.077,48,46,17.029,FALSE
156,0.329,71,0.101,TRUE,5.527,3.519,-0.118,17.941,29,50,17.117,FALSE
157,0.356,59,0.152,TRUE,6.422,3.828,-0.714,26.143,59,60,17.205,FALSE
158,0.385,83,0.116,TRUE,7.201,2.792,-0.062,10.5,64,27,16.031,FALSE
159,0.389,76,0.135,TRUE,6.06,6.857,-0.529,25.765,25,81,19.235,FALSE
160,0.34,85,0.156,FALSE,6.685,10.69,-1,29,62,60,26.87,TRUE
161,0.347,65,0.112,FALSE,7.43,10.958,-1.062,29.375,31,57,23.345,TRUE
162,0.368,58,0.119,FALSE,5.193,7.166,-0.526,22.632,31,62,21.471,TRUE
163,0.37,102,0.139,TRUE,6.967,4.531,-0.125,17.75,43,66,16.125,FALSE
164,0.352,53,0.106,TRUE,4.796,7.89,-0.579,23.474,36,47,21.954,FALSE
165,0.322,83,0.149,TRUE,6.256,5.713,-0.421,23.526,30,87,20.616,FALSE
166,0.366,58,0.092,FALSE,5.733,9.16,-0.667,26.333,28,44,10.817,FALSE
167,0.337,66,0.218,TRUE,6.439,9.777,-0.947,27.684,97,74,26.173,FALSE
168,0.328,63,0.157,TRUE,5.773,5.807,-0.421,21.526,46,77,20.616,FALSE
169,0.362,68,0.19,TRUE,5.782,6.185,-0.389,21.111,51,98,19.313,FALSE
170,0.356,85,0.176,FALSE,6.259,6.201,-0.706,25.235,50,88,20.809,TRUE
171,0.345,77,0.154,FALSE,6.164,8.49,-1.062,29.5,66,55,23.345,FALSE
172,0.304,84,0.179,FALSE,6.495,11.112,-0.941,30.529,32,108,23.345,FALSE
173,0.323,73,0.12,FALSE,6.376,7.414,1,4,79,15,16.971,FALSE
174,0.331,79,0.135,FALSE,7.267,5.284,-1.364,27.545,66,40,18.601,FALSE
175,0.384,54,0.11,FALSE,5.188,7.092,-0.316,20.579,24,62,19.925,FALSE
176,0.339,83,0.114,TRUE,6.809,6.76,-3.4,47.2,62,27,17.72,FALSE
177,0.318,41,0.105,FALSE,4.965,7.028,-0.263,18.316,42,40,19.647,FALSE
178,0.353,95,0.152,TRUE,7.65,3.919,-16,130,100,19,16.031,FALSE
179,0.399,85,0.166,TRUE,6.408,8.659,-0.842,27.895,58,72,24.839,FALSE
180,0.341,50,0.068,FALSE,5.514,7.586,0.3,6.8,19,34,10.44,FALSE
181,0.3,46,0.064,TRUE,5,7.122,-0.158,16.947,19,31,19.235,FALSE
182,0.391,56,0.102,FALSE,5.181,4.913,-0.105,16.632,29,51,19.105,FALSE
183,0.301,41,0.078,FALSE,5.123,7.529,-0.211,17.053,32,29,19.416,FALSE
184,0.307,50,0.101,FALSE,5.297,6.732,-0.368,18.842,39,40,20.248,FALSE
185,0.344,49,0.064,FALSE,6.286,7.905,-0.636,24.364,21,29,13.038,FALSE
186,0.381,67,0.138,FALSE,5.551,6.294,-4.75,96.25,25,83,19.416,FALSE
187,0.371,76,0.134,FALSE,6.782,4.675,-2.571,62.571,15,90,19.313,FALSE
188,0.354,84,0.188,FALSE,7.108,9.542,-0.882,27.294,65,82,22.672,FALSE
189,0.347,65,0.119,FALSE,5.89,7.087,-0.176,18.059,33,60,17.263,FALSE
190,0.328,77,0.148,FALSE,6.268,8.412,-0.706,23.941,63,53,20.809,FALSE
191,0.395,42,0.07,FALSE,5.397,8.603,-0.368,20.211,23,32,20.248,FALSE
192,0.363,47,0.14,FALSE,5.234,7.083,2.111,-15,55,55,21.024,FALSE
193,0.305,72,0.179,TRUE,6.192,10.109,-1.118,31.941,49,91,25.495,FALSE
194,0.317,69,0.13,FALSE,7.333,6.841,0.125,14.25,62,40,16.125,FALSE
195,0.368,61,0.11,FALSE,6.363,8.447,-0.611,22.667,47,39,21.095,FALSE
196,0.328,69,0.185,TRUE,6.061,8.09,-0.684,25.789,57,88,23.022,FALSE
197,0.343,82,0.156,FALSE,6.834,4.816,-0.5,23,54,68,17.889,FALSE
198,0.303,44,0.12,FALSE,5.402,7.816,-0.421,21.105,43,51,20.616,FALSE
199,0.386,76,0.129,TRUE,6.074,4.311,-0.316,20.895,37,64,19.925,FALSE
200,0.484,48,0.097,FALSE,5.384,5.435,0.308,9.538,48,28,13.601,TRUE
201,0.436,74,0.125,FALSE,7.056,7.669,0.188,16.5,87,11,16.279,FALSE
202,0.45,75,0.139,TRUE,5.877,6.192,-0.316,21.526,32,77,19.925,FALSE
203,0.424,56,0.107,FALSE,5.512,8.361,-0.579,24.474,29,55,21.954,FALSE
204,0.441,62,0.117,FALSE,5.192,4.792,-0.158,18.105,29,63,19.235,TRUE
205,0.434,57,0.129,FALSE,5.244,6.289,4.667,-60,28,73,14.318,FALSE
206,0.47,79,0.184,TRUE,7.046,4.812,0.533,11.333,109,35,17,FALSE
207,0.447,42,0.096,FALSE,5.638,8.577,-0.526,20.632,45,30,21.471,FALSE
208,0.431,66,0.138,FALSE,5.271,4.704,0.105,11.368,47,61,19.105,TRUE
209,0.424,53,0.083,FALSE,5.388,5.699,-0.062,15.5,26,39,16.031,FALSE
210,0.445,67,0.121,FALSE,5.745,4.852,-0.158,17.947,42,53,19.235,TRUE
211,0.45,90,0.167,TRUE,6.371,8.317,-0.706,28.353,34,97,20.809,FALSE
212,0.427,93,0.167,TRUE,6.834,8.886,-1.133,33.2,44,87,22.672,FALSE
213,0.473,58,0.102,FALSE,7.073,11.457,-0.833,26,46,34,23.431,TRUE
214,0.46,43,0.071,FALSE,6.121,8.672,-0.5,20.5,33,23,11.18,FALSE
215,0.434,72,0.148,TRUE,6.156,10.676,-0.789,27.526,34,82,24.207,FALSE
216,0.489,75,0.108,TRUE,5.597,6.515,-0.667,28.333,17,68,18.028,FALSE
217,0.471,110,0.267,TRUE,7.559,7.535,-0.706,27.941,65,144,20.809,FALSE
218,0.438,85,0.236,FALSE,7.474,6.708,3,-14,158,27,18.974,FALSE
219,0.482,72,0.106,FALSE,5.667,5.033,-0.353,20.471,36,47,18.028,TRUE
220,0.433,50,0.092,FALSE,5.61,6.823,0.053,14.684,45,27,19.026,TRUE
221,0.447,70,0.135,TRUE,5.58,4.918,-3.5,80,16,90,14.56,FALSE
222,0.416,77,0.17,FALSE,6.251,7.56,-1,32,57,76,24.042,TRUE
223,0.41,58,0.125,TRUE,5.252,5.232,0.053,15.684,73,25,19.026,FALSE
224,0.406,71,0.147,TRUE,5.3,5.745,-19,270,64,51,19.026,FALSE
225,0.469,43,0.064,FALSE,5.35,7.597,-0.105,15.632,23,27,19.105,FALSE
226,0.463,60,0.106,FALSE,5.362,6.176,-0.125,17.125,36,47,16.125,TRUE
227,0.487,61,0.144,FALSE,6.489,11.417,-1.056,30.389,24,89,26.173,TRUE
228,0.433,56,0.096,FALSE,5.468,7.015,-0.474,21.842,31,44,21.024,FALSE
229,0.429,64,0.084,FALSE,6.204,5.03,-0.053,17.368,19,47,19.026,TRUE
230,0.46,52,0.147,FALSE,5.9,9.044,0.316,10.105,68,47,19.925,TRUE
231,0.438,42,0.068,FALSE,5.148,8.257,-0.211,17.053,29,24,19.416,FALSE
232,0.419,77,0.138,FALSE,5.815,6.826,-0.158,18.263,32,76,19.235,FALSE
233,0.411,54,0.088,FALSE,5.875,8.288,-0.176,18.412,26,43,17.263,FALSE
234,0.469,77,0.145,TRUE,6.643,7.266,-1.9,46.7,28,86,21.471,FALSE
235,0.458,66,0.159,FALSE,6.463,5.824,-0.5,24,47,78,17.889,FALSE
236,0.488,62,0.099,FALSE,5.407,5.567,-0.158,16.947,34,44,19.235,TRUE
237,0.434,59,0.084,FALSE,6.575,9.531,-2,44,34,32,11.18,FALSE
238,0.429,85,0.161,TRUE,6.406,7.017,-0.684,27.789,24,102,23.022,FALSE
239,0.409,67,0.152,FALSE,5.421,6.414,-0.611,23.667,49,70,21.095,TRUE
240,0.438,48,0.138,TRUE,5.853,8.134,-0.722,25.056,49,59,22.204,FALSE
241,0.431,57,0.107,TRUE,5.536,7.094,-0.5,22.5,34,50,20.125,FALSE
242,0.41,82,0.105,TRUE,7.508,6.053,-0.636,24.091,37,45,13.038,FALSE
243,0.46,82,0.122,TRUE,7.387,4.786,-1.667,29.667,67,29,17.493,FALSE
244,0.562,77,0.147,FALSE,7.528,5.409,-0.294,21.059,43,72,17.72,FALSE
245,0.598,78,0.145,FALSE,7.522,3.685,-5,56,94,20,15.297,FALSE
246,0.508,78,0.107,FALSE,6.083,4.485,-0.438,23.938,20,64,17.464,TRUE
247,0.588,78,0.188,TRUE,7.245,3.845,0.2,5,17,130,15.297,FALSE
248,0.532,65,0.128,FALSE,6.133,8.569,-0.667,24.667,43,57,21.633,TRUE
249,0.506,73,0.128,FALSE,5.815,6.093,16,-141,81,19,16.031,TRUE
250,0.58,79,0.176,FALSE,7.753,3.652,2,-21,52,86,17.889,FALSE
251,0.571,48,0.069,FALSE,6.091,7.31,0,14,29,25,19,TRUE
252,0.55,80,0.161,FALSE,6.51,3.474,-0.056,17.389,56,70,18.028,TRUE
253,0.556,64,0.121,FALSE,5.679,7.689,0.429,9.571,57,38,15.232,FALSE
254,0.562,68,0.198,TRUE,5.755,4.7,-0.158,15.947,80,75,19.235,FALSE
255,0.595,38,0.051,FALSE,5.801,9.117,-0.467,21.733,19,21,16.553,TRUE
256,0.576,75,0.128,FALSE,6.412,4.224,-0.75,28.5,31,69,20,FALSE
257,0.52,58,0.124,TRUE,5.184,7.292,-0.579,23.474,35,62,21.954,FALSE
258,0.57,70,0.096,FALSE,6.271,7.75,2.4,-22.8,28,47,13,FALSE
259,0.524,76,0.134,FALSE,7.05,4.341,-4.25,96.25,8,97,17.464,FALSE
260,0.587,72,0.199,FALSE,6.001,6.998,-1.143,35.429,34,122,21.26,FALSE
261,0.584,61,0.098,FALSE,6.554,6.737,0.188,16.938,67,10,16.279,TRUE
262,0.555,66,0.122,FALSE,5.508,4.704,-0.056,17.444,32,64,18.028,TRUE
263,0.516,42,0.089,FALSE,5.432,7.683,-0.368,18.842,38,32,20.248,FALSE
264,0.581,42,0.093,FALSE,5.416,8.175,-0.526,21.632,36,37,21.471,FALSE
265,0.506,69,0.138,FALSE,6.923,8.849,0.056,15.611,69,39,18.028,FALSE
266,0.589,56,0.102,FALSE,6.217,7.628,0.105,14.368,52,28,19.105,TRUE
267,0.519,85,0.179,FALSE,6.726,7.055,5.667,-42.333,104,36,17.263,TRUE
268,0.578,50,0.166,FALSE,5.541,6.255,-0.263,16.316,87,43,19.647,FALSE
269,0.518,49,0.089,FALSE,5.348,7.195,-0.2,18.8,27,43,15.297,FALSE
270,0.585,74,0.124,FALSE,5.762,7.581,-1.1,35.5,10,87,14.866,FALSE
271,0.555,61,0.176,FALSE,5.751,5.815,1.455,-7.091,67,71,19.416,FALSE
272,0.59,67,0.106,FALSE,5.791,5.523,0,16,54,29,19,TRUE
273,0.595,70,0.119,FALSE,5.981,4.246,-0.333,21.333,34,59,18.974,TRUE
274,0.553,62,0.198,FALSE,5.825,5.523,-0.556,23.889,54,101,20.591,TRUE
275,0.586,84,0.205,TRUE,7.556,4.14,-0.5,25,57,104,20.125,FALSE
276,0.554,83,0.124,FALSE,6.207,3.485,-0.059,16.471,45,52,17.029,TRUE
277,0.51,61,0.208,FALSE,5.96,6.956,-0.105,18.737,41,122,19.105,FALSE
278,0.5,53,0.168,FALSE,6.336,9.076,-1.267,33.133,47,85,24.207,TRUE
279,0.537,57,0.138,FALSE,5.66,7.148,0.353,9.882,59,49,18.028,FALSE
280,0.517,97,0.136,TRUE,7.375,5.238,-5.667,65.333,76,31,17.263,FALSE
281,0.54,66,0.157,FALSE,6.274,10.376,-0.722,25.333,49,74,22.204,FALSE
282,0.693,56,0.11,FALSE,5.159,7.539,0.167,12,45,41,18.248,TRUE
283,0.603,62,0.168,FALSE,6.231,9.673,0.474,8.632,80,52,21.024,TRUE
284,0.667,56,0.078,FALSE,5.315,5.53,-0.211,18.474,23,38,19.416,TRUE
285,0.677,66,0.093,TRUE,6.018,5.214,-0.529,24.235,20,53,19.235,FALSE
286,0.675,63,0.114,FALSE,5.605,5.962,0,15,57,32,18,TRUE
287,0.686,64,0.166,FALSE,6.499,5.054,0.412,9.941,85,45,18.385,FALSE
288,0.678,78,0.145,TRUE,6.119,6.822,-0.412,22.294,45,69,18.385,FALSE
289,0.678,95,0.179,FALSE,7.76,6.675,-0.867,29.8,55,85,19.849,FALSE
290,0.667,56,0.073,FALSE,6.211,6.764,0.105,13.368,35,22,19.105,TRUE
291,0.693,58,0.135,FALSE,5.66,6.041,-0.211,18.263,37,69,19.416,TRUE
292,0.628,62,0.085,TRUE,5.896,6.287,0,16,47,20,19,FALSE
293,0.674,54,0.098,FALSE,5.418,7.968,-0.188,18.688,29,48,16.279,FALSE
294,0.65,87,0.204,FALSE,7.412,3.635,0.111,16.333,111,49,18.111,TRUE
295,0.667,72,0.117,FALSE,5.808,5.179,-0.222,19.778,36,56,18.439,TRUE
296,0.603,48,0.064,FALSE,5.296,5.737,-0.455,23,16,34,12.083,FALSE
297,0.682,53,0.089,FALSE,5.571,8.621,-0.5,22,31,39,17.889,TRUE
298,0.637,63,0.101,TRUE,5.462,6.68,-0.412,21.294,30,49,18.385,FALSE
299,0.67,60,0.108,FALSE,6.429,6.496,2,-5,82,3,13.416,FALSE
300,0.669,75,0.166,FALSE,6.566,5.865,-1.5,31,89,41,21.633,TRUE
