pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40
0,237.5608886,259.5788125,782.9929078,272.1307502,529.8927156,-165.0910829,852.08562,56.64366223,340.4742458,460.2525649,157.5196653,-469.3703866,246.930814,-180.9211614,347.6264307,-239.0658431,-106.7416103,818.2431593,100.7057946,-453.9005668,-184.0158921,241.000944,238.183409,-126.6212883,-170.5501682,-18.43083556,-225.6945733,167.2398656,-333.7770476,5.908841489,-146.6879074,232.057974,-84.74652811,-7.556234014,277.3104117,-85.59452783,-175.7815216,271.832071,80.21810246,215.3432296
0,455.571098,124.5706648,-419.8795473,-747.5402628,-586.218661,183.8374087,620.3703655,-74.03593081,-115.3420466,107.8066601,155.3071368,124.9067398,-108.7766166,283.6912544,-379.6071917,66.77361664,-50.06554417,26.08661065,-236.4422766,-39.67055317,-86.71242169,-260.1842515,66.5683233,162.6143663,-154.925585,-26.86090587,-21.32984872,76.25718674,196.5353643,150.1846644,104.0189709,-170.2811553,-103.9881576,-151.4353378,350.107053,44.64716286,-136.2258221,57.44522841,85.9626105,-148.2615403
0,564.2982705,781.2273941,583.8802773,231.1640666,-168.4253222,-762.8497515,801.118146,205.1219541,-30.40161372,-921.7663272,197.9301235,-440.828775,-379.6522808,-314.775207,61.25138563,57.34395696,213.6471842,19.27404698,-43.1115585,273.2844864,-257.7838835,218.488861,4.458728647,-346.8559908,-221.4139883,24.61880184,-16.9154776,-338.200257,-214.5147499,298.5207978,-26.6807258,-56.16649134,-32.29552956,-308.0339001,-56.07899847,-106.7338156,-64.55393652,-32.14702327,20.59684819,85.44792111
0,-578.5476433,-812.6121716,-66.77003783,-33.54982795,525.0741338,-280.5605969,75.24489288,183.8602322,-231.9516285,170.393287,-252.6492411,78.29657101,176.0294916,25.29678284,-204.5996052,-67.0703375,135.5253763,-39.49199535,11.71057232,-372.013313,-380.3529005,-128.9675135,126.0439084,80.9650377,-16.12198225,30.36498899,-117.634131,-51.93682675,66.30294533,46.40778891,61.71042373,-5.867501965,152.6843547,-111.1770775,-256.9389304,-4.955171774,31.53575912,46.1731883,135.8861395,-60.51867569
0,264.4818856,-212.6435373,690.0041024,340.6885788,355.3778997,-745.913499,187.1693873,-599.5306451,-296.5607638,-205.144748,-321.1508144,-559.6293021,-223.9647639,-363.402397,-91.38773113,151.9842039,10.60067598,238.0066629,335.4367847,723.4176944,194.4522411,-133.4472084,532.7571577,-111.927454,-209.7665563,370.7759219,-285.623765,161.8993302,84.36918576,-29.55864497,-134.0362069,63.84607009,-55.93113468,252.4308517,118.1808106,256.470419,-186.8048111,-31.09894567,343.8114445,-6.631205255
0.004,845.7629434,92.64205224,-70.09129479,247.8055865,-810.3963394,137.6990061,501.9561433,-138.3921165,306.5052424,9.220345616,-118.7101971,205.6779447,-98.57410073,-531.451273,-253.0463325,-109.6333099,-214.3205425,-129.8274707,40.91449303,-209.9526979,-417.9930781,150.0030694,149.8592718,146.0764497,193.3523879,89.10121932,-182.3285732,-194.7590548,208.001685,-244.0160057,-174.552079,45.98910352,-20.52501199,-179.4774487,190.3540159,-124.6342921,-55.80538756,304.8280961,-122.2947894,-173.4525533
0,502.6290115,-42.7670136,614.7878626,419.7642956,1243.868624,50.43383242,-146.3246066,-418.9235133,-274.7844334,169.5891288,319.2621705,-833.7129818,-540.4721649,395.1876951,-101.3187383,-121.7709267,2.044994722,-86.45546329,145.476838,301.7107347,203.9859531,-212.2417652,180.2814555,94.8990322,254.6966331,834.0450981,141.544637,402.4859214,358.9668718,-68.29759732,92.34756666,-295.6348706,-214.7389382,-221.4449331,-205.5111272,21.75776421,-249.1455065,-441.6454609,214.5355535,41.56378349
0,487.9865474,-138.8226017,171.6610761,-331.6293249,-550.82931,280.5893973,480.6066004,-584.3575996,190.0837763,231.892095,154.4544945,393.5518751,107.894085,-45.81527362,183.0084148,137.9876357,-137.3858942,153.5926546,-76.69731546,268.6403132,-202.8737164,-115.842244,138.834934,-291.0553011,-276.2625827,-24.46381101,-92.46649289,215.9097166,191.7636711,154.154602,220.4518305,-75.68445938,-10.44196414,191.1790787,-165.1960441,-74.83380087,199.1132391,-341.1754067,26.28146708,202.4169725
0.012,-368.8373502,547.618347,-434.0719944,-1049.306727,420.4415089,-335.3809925,-184.3624561,-450.7492338,88.00468977,101.6723434,172.5528433,71.71818399,-243.1856213,113.5731448,112.4684472,-105.254367,24.49656683,-192.5910649,99.67855967,-124.9546886,118.9401106,126.3035499,-6.646235032,11.60863869,-176.9573802,172.2787756,-177.327789,-203.9697799,-13.92024025,57.91675375,166.7978554,43.99156016,146.1356404,-141.4223138,61.22611335,239.0963505,-45.3305602,193.7923585,25.49682424,45.97995661
0,461.1759014,-58.95535983,475.2484307,162.03778,334.5335637,-7.973164129,740.3301669,-283.7977564,-311.3365632,42.4362568,36.45163791,222.2466238,-381.0639651,186.7297995,248.6162124,793.1341594,-127.6026335,613.0370849,-169.0631724,-189.4220823,201.6439972,-269.0617661,97.53511914,-373.7332633,70.10089642,229.9458949,-60.7049254,258.7533599,113.9797526,-244.1566105,13.60550389,-213.2641843,103.5055876,-82.56233276,-208.5208841,-435.1419881,-105.0001625,-43.79875031,-263.0145295,76.63738383
0,415.2423225,-35.44127391,471.3383134,250.9303755,311.2130076,142.6990444,550.6327808,197.6627811,819.9576005,484.834424,-88.99085984,-278.1588564,359.5156352,-113.9988568,-8.077862535,-269.9560909,-252.1307885,587.9883129,-72.17839748,-377.6618306,-102.9155433,-142.473858,-31.00118137,-40.04049174,-119.7318055,66.79689695,142.8687516,-203.1728946,10.0112949,52.51738901,-394.0117579,376.1169636,-33.98020869,-105.9283478,-510.3776777,256.5911634,277.3683943,-21.26382975,-334.866087,58.86640883
0,-143.5431763,34.24823342,70.00219029,117.2977603,-57.28561245,-275.1650043,560.2686542,-292.5200419,-600.6294265,-283.8593018,-179.9839078,793.138905,110.9201731,31.32167684,261.5227937,497.3341635,380.3932625,145.9699708,16.32885747,12.81543504,140.3250719,-232.7470528,-295.4585741,448.336922,454.9356392,-338.5972643,-135.5124955,64.90284777,-221.9621773,76.10983409,-198.0858932,-155.6956814,-304.5486277,-119.0323873,-29.17997562,62.33550277,-48.23202003,-171.5471696,112.2232801,-241.9003142
0.002,423.5683566,-420.7559746,365.060807,-32.75862902,-508.4695524,251.3783283,233.2813272,-298.3896909,394.9370454,15.14986005,-116.8295954,343.0710075,4.230640022,-102.7087219,365.4316048,-363.3003421,-182.4922346,-31.81750302,294.663705,125.0900073,127.0376289,-152.1218225,163.3243788,-271.4651227,-28.39391031,-204.2326269,-187.7498551,-37.53910567,154.2392893,74.96717999,-284.8425382,184.3972657,72.69777063,82.85386121,-5.269371598,5.560018932,-191.2054327,232.0066287,-146.0275934,114.3889382
0,641.7252183,1436.813267,325.8035054,363.1806055,527.8255199,-667.9606015,1100.836701,531.494565,459.5603304,-403.8133407,-519.714983,-165.3347764,741.9044271,148.5266451,776.5791218,-246.3525329,153.368232,-113.076267,-393.7200961,44.24754918,360.2944566,440.7650348,-75.73650888,-145.8076583,206.1204285,-225.3472157,157.696326,41.95028067,-151.3109334,-146.0655905,-35.09514804,-436.1780182,98.84585077,-7.201230812,-84.78371629,18.88260442,-27.5246405,-247.606126,221.9488168,-64.88585702
0,715.4356055,366.0140952,304.4164599,-176.8304555,-588.5953202,272.3404379,620.6227499,-465.8673713,43.41396669,26.75083225,-155.9944884,550.5495016,-451.7408007,-394.4733362,-251.0585413,107.1467174,-7.580602621,135.7074087,-74.75341089,-252.5606932,-193.4645154,-54.54188721,-242.9947987,-247.5853816,-57.93823379,-352.0366386,-98.31284744,205.3545278,175.3569072,153.7444471,122.3854658,104.6195676,181.1335606,28.28527981,-86.44452738,32.62333261,-336.8229391,33.61383237,398.6026256,-120.0137287
0,497.9826096,1014.303075,158.5476417,505.0826403,193.5049219,-808.1573754,828.9025052,-200.4667348,-136.9408364,-978.2418989,339.1855506,-106.6070252,-279.3832648,402.6414124,-344.2777624,192.3046206,86.42184056,297.267172,-79.51159825,100.147444,-216.8007808,-84.34373334,44.57842876,-286.0127806,33.3780831,28.10451105,69.61518387,-240.0341577,-272.0053481,104.0139123,27.7155713,-141.048383,95.26748688,-139.2244524,-127.3539915,161.2416913,-17.88469379,20.12641665,194.2324702,44.16515567
0,-281.7217025,-719.1875896,59.55953554,-33.55726126,284.1792885,-285.5408522,152.4568506,63.52815899,-487.6132765,322.6188454,-407.7223157,-5.949050203,-87.88725336,-90.59247394,-391.187031,140.8095718,207.6925446,188.9365743,-264.6380727,-274.5254107,-355.5772766,-47.23189569,-125.2726891,149.7746511,-156.8074716,37.9901276,169.8462793,260.9117106,-108.1929176,-131.1631903,25.34818391,10.07327154,68.97355213,-19.31090972,-315.1330686,-134.6030622,263.7890901,-41.61695415,199.3402576,19.12174925
0,241.1403755,-242.4382926,-419.6970024,389.1508098,816.1460836,-223.0380932,-177.7080464,-410.9492447,-583.625335,-140.2427878,118.8358294,486.6452905,234.5184378,26.27983612,71.16549011,22.52698343,-131.008671,57.44834317,489.2008261,40.45496213,273.4960497,67.57613495,3.345774052,516.2414814,-4.529359608,-158.8700093,145.3397958,-165.2468905,128.9203581,-269.3551464,-259.1710067,-143.782771,11.0090511,-247.2099669,-106.570303,-286.004114,261.026636,164.9368977,-111.2320303,168.181837
0.001,-84.80469862,-859.6432107,128.8794758,8.729741699,16.22623843,-142.4735349,34.79930386,-90.5444463,-515.260311,236.0593899,-462.0448913,60.4095243,86.49675204,-113.4451252,-150.2685853,-88.19951198,121.4987946,-94.50541402,-140.9891306,-98.69913022,-530.6817014,104.8564626,-103.1134268,128.5737989,-177.4310098,76.35889949,109.79955,53.12038605,50.48467755,-23.40707899,209.5598149,158.6118295,227.9963875,-233.4946892,-260.6575776,34.33185657,159.8171451,-1.596765361,267.6007549,-77.74004022
0,431.3353433,-524.2757816,197.7293713,379.0252163,758.4660887,-215.486008,258.1150459,-759.4784697,-578.1233783,-244.6701807,324.0807596,125.3210202,-491.2668867,-160.7592405,-330.8806214,-30.04104327,106.1298778,-263.7285749,-128.9229449,79.39312738,513.219814,-147.3597122,116.5445197,104.8489848,-144.2518412,-144.2763586,234.8999581,-83.18975857,-293.4643941,-206.545961,188.6713678,6.622192987,325.3531616,-189.7365033,283.3852614,29.26431635,129.8815467,110.7946864,-146.1228577,238.5628416
0,398.1456634,182.6536396,1078.470178,95.28688065,-107.7477315,-234.4200694,719.7897221,571.3945438,3.579625082,30.32000044,-819.6737701,-371.1046511,-405.43789,150.495963,525.4976351,-330.0017328,-209.1402825,370.0063003,34.61033644,-117.0245967,550.3846591,444.5207142,-333.9637509,-186.486819,-301.500551,-68.31408452,-237.5604246,135.9355577,-34.03707263,65.77112676,286.424618,-214.7541581,44.73312584,-48.44005227,206.961734,-370.5423793,224.0537384,-145.7401762,56.08437662,3.931831555
0,128.1072786,696.5892967,292.6341561,1162.236865,-102.4572941,-473.1493871,-58.04465911,-174.474846,-544.6277953,600.0004122,-680.2073082,-222.901174,393.4661201,-207.9594424,1.20331546,-56.1365499,127.2271139,-178.5571042,-306.3767871,144.0404287,54.57492657,-185.1902739,577.035725,-496.9160501,283.2964517,55.89865284,-186.8714279,15.15748615,-166.2024252,133.5915395,-236.4561294,18.52703814,242.2797185,511.7843722,-184.804761,31.9734576,-88.03250257,-43.60137891,279.160852,-145.2843724
0,-403.7761063,-812.6818766,-12.36682786,-85.3419587,301.5057071,-277.657477,148.3895254,269.4846553,-428.6896126,268.3275705,-359.8769594,-81.08695401,-97.02468662,-154.9360317,-442.7099075,138.0216615,165.8077559,66.09239768,-211.9803521,-197.6106561,-384.8819446,-40.43456935,-100.6343199,129.6541143,-117.2005873,-12.84944846,197.8528399,30.74614624,-97.98927704,-36.54112935,249.9334197,130.3694907,2.715557754,-61.14003688,-129.5757809,-175.4701286,166.3859361,-74.93297295,169.1261593,-28.83145066
0,-221.142693,-177.5209295,407.1668304,868.0273721,401.1815118,-343.4623604,314.0771108,54.18071677,-591.268313,-185.2996032,2.211127235,61.40259594,175.7035089,130.1888582,157.0345505,199.9679464,-15.72101063,120.9034586,137.2404467,-335.5739968,-3.047459364,126.5801454,538.4042811,551.3713404,-86.35380674,-36.57891972,-388.8139606,148.0212174,-170.9510915,-138.0220667,54.08132787,-49.2550169,-17.05759115,-258.9280379,78.3025035,-146.211527,-211.0273029,205.7213329,10.31810221,-370.3588995
0,-779.6333803,-635.4287472,-99.79392215,-64.31890219,608.0490459,-208.4405984,159.0712067,239.4685091,-170.8576798,-93.13876652,-59.79238663,87.15529188,100.9958862,15.40632158,-303.2092695,55.77329586,39.2856063,-309.949,-242.4381634,-390.9611078,-225.1926488,-26.85137876,187.674576,162.3777039,31.44067414,143.0197901,-148.6784311,34.58240096,-12.98099552,-35.12508526,7.943227986,-80.21367644,-100.8825174,-21.34812427,-48.9604014,-30.84480017,96.20200962,66.57148905,25.86644333,85.79845826
0.005,-598.9813691,-730.9627336,417.1803617,109.2035044,-28.0589097,-451.4994428,9.472377489,290.1940015,-216.5702368,310.7106227,-147.6359625,118.8748986,-190.1250415,-197.7141172,-237.9070975,159.2248597,29.45558607,65.05636078,-21.46608469,-259.1599263,-121.5576838,-127.2929945,32.91402773,-19.60987401,-111.9232006,-57.50311988,20.8984232,22.8725573,20.82881727,-103.8828685,162.0464637,123.5101396,-11.85597863,-33.80067508,-264.994905,-107.2549463,-11.80954993,-158.3345466,43.75986602,-79.77273105
0,373.970794,-212.467314,-285.1422576,-187.4080526,-219.9027706,588.5792503,625.5924832,-449.6455945,637.7573731,540.9327293,199.1597481,-79.49120314,300.8125172,-348.8191569,-124.8414913,-235.608494,-171.6021766,44.39744021,-29.20760595,128.7562516,-133.5387774,26.35684634,165.8324818,70.44048465,-416.9028615,185.1836071,-110.8189155,47.19114463,26.75056027,160.8084773,1.291753688,197.5963433,-138.6101847,73.20133398,54.30095926,-91.71080463,217.0897111,112.5040112,11.23386879,-148.4667786
0,-451.7714355,-375.5462702,853.4237103,356.8610237,9.504940584,263.8325295,436.5571693,383.4009226,-43.69652966,51.62026783,-158.9264705,251.1882071,-17.68085844,146.8105875,8.133073628,222.8002053,-401.8995611,-487.5889442,74.84672297,93.98237598,8.735796545,325.7437215,334.8793298,-198.218483,-216.3469026,311.6515309,-390.7641471,-110.0183119,-264.4613062,-185.136511,34.54917698,-218.5451605,-249.2963352,-242.9177044,132.1172478,285.6645327,-108.9971871,255.6571761,335.0649967,352.3394067
0,-81.92411018,-382.2550608,-106.1071105,280.9819473,579.4968429,-410.054496,-44.71461131,-472.7055323,-517.8763567,405.2497861,-439.8817197,484.6886502,-5.957121152,129.2834972,-3.559266523,59.20814249,-16.38318068,205.6110309,210.0765198,-100.9828184,-250.9919899,-87.25797261,174.7921075,212.8931519,-277.6528727,-100.8626727,394.8895669,291.1034694,-171.1048092,-151.8618151,23.5433106,-180.0311101,-20.59542845,-110.5427591,9.48011873,-68.00300125,90.97622873,-106.4867078,-126.1326224,-279.9600654
0,96.68639404,-40.0253052,306.7871032,200.0025838,285.5325789,-514.3415171,520.9423947,-718.2663025,-577.18516,-376.3184266,20.03876716,454.0602109,114.1786564,185.5997765,-79.05963564,746.5299219,138.3313524,123.1594655,289.7903105,20.4711045,130.3633857,222.4046309,-133.4133172,-150.5121314,331.1211471,22.1208254,226.2546219,-100.3429514,-133.3953355,-210.6234036,163.4906646,5.607719155,248.3907842,-36.83216383,115.0320692,149.5292868,443.603457,26.53985079,-81.87000182,169.4246102
0,263.6727499,-732.5146115,165.6250712,174.6280485,336.7667649,261.924889,-46.73340407,-439.3768824,-505.9366822,76.70094531,-573.2940975,192.1062273,-18.57578069,-236.7520539,-182.2146101,-57.91750209,406.9031287,4.240457047,116.6669211,-354.8748354,-245.2776451,38.82935856,-222.536263,-86.82536453,-236.8243402,-139.1056041,256.0117001,283.9035085,-148.7613503,106.2275594,-120.6754897,-34.10824873,257.0141411,-262.4380594,-43.93141327,-13.16658407,28.51837746,64.03466299,246.453231,62.06600698
0,-415.2134225,-63.2630371,426.2436532,223.6738645,-427.1665306,-19.85456288,119.9375499,-242.3650223,305.9670571,351.4970335,45.77973159,143.379587,-287.4581058,402.057001,394.0130305,147.0194573,55.87774445,-70.14719354,-341.763042,-136.6077167,-272.4132704,-0.617763624,315.4228896,-336.6956276,2.742493276,-60.73513626,-40.62633225,179.607479,-352.0023671,145.1564424,-337.2518797,145.5992998,110.9778446,86.23107457,248.047078,13.18836394,13.75293336,-166.2632716,108.1762784,244.3353645
0,1096.463956,430.3526287,-205.4452968,-425.6717082,100.0602923,446.4413725,827.035661,-808.364273,358.2890714,204.4488897,310.3994354,-17.1856947,102.4106151,-641.2616045,-208.5843038,145.7572722,63.15676801,-13.26796206,41.12587934,-140.8245382,47.13305356,26.87076584,-356.6237772,-319.1761234,-130.7345944,-73.93663797,-8.777739923,152.6448362,-182.537644,175.6968706,-61.02750514,74.45260609,-39.66217717,83.04822548,26.70531468,-231.4386222,-47.39701257,147.0272754,139.4626375,-117.8756305
0,710.9301413,441.9215311,807.7657192,254.6343068,-367.285033,265.7964243,223.1524658,-194.3225391,706.4559834,380.0101381,73.5070758,580.864139,-398.3946507,-394.2605035,-255.189286,-96.1051831,97.01658237,-185.7798091,41.15876485,-12.6722574,41.00850455,-146.4764924,137.178112,-168.551899,95.30039867,-144.3909246,242.376566,76.34568692,-134.7374101,304.6233717,-124.2796959,454.0698377,-122.0451461,-291.7056711,79.53420336,-27.37877864,278.7072152,152.4358546,-23.11053701,2.574173315
0,71.12337768,-47.89588773,374.5153309,131.007719,314.6430401,-39.93015982,358.2739379,-242.6385476,-413.7601475,-150.7059206,-139.1915185,621.3026652,-29.87312625,662.0454496,-43.93418234,535.8346786,0.531177897,-33.09813119,-281.1473875,-302.5539412,11.78446204,69.49491028,443.7331967,33.47261857,513.5866656,114.2365573,256.3133515,133.2274978,-28.26781461,-62.21194694,-227.0679721,-179.2882363,-178.6678321,-373.7364356,-139.111936,29.87083727,34.11638134,-110.1012256,-573.766219,3.591144274
0,598.6211322,178.0426075,95.83054164,544.5518926,1151.2412,-32.2820209,127.148837,-455.1987169,-314.4881625,-93.26388617,965.3337772,-731.3380642,-362.5463051,103.6797624,367.9172659,-153.3672119,-30.71171359,-94.67219767,-52.25223949,296.1809509,-115.9974991,-102.7679084,272.5612711,53.58657203,-24.6784782,126.7365063,-202.9015465,181.0779594,500.894001,148.0206141,-51.09563495,148.4019933,-80.25491485,-50.26635969,-133.4651294,-115.9616016,-102.3945484,21.67464649,203.1365896,-174.2812511
0,211.7839779,218.124614,424.6600554,-462.8635293,114.8039823,-7.299821986,718.0058218,-248.2590431,-348.5137903,-415.4685367,160.4666745,876.4230277,94.57486163,310.0619906,-102.4197853,-8.020791366,374.7743535,331.1392457,-123.7563099,-98.76999071,415.4793686,-285.0766017,25.16187096,17.33322376,17.13847519,-291.7077672,356.6767192,-99.82665635,-24.54082747,86.17429916,103.4572704,-25.98352325,-51.93872924,44.56024351,-45.05114868,-240.1635061,-0.158085772,-157.2075123,203.7422872,-53.16688566
0,316.1803502,-249.9783659,718.7661365,400.1223256,103.0898237,-742.3228988,123.6412563,-503.0910785,-273.6682294,45.50549652,160.8092831,-430.0064224,-359.7501458,-627.0819558,91.24495499,123.7158725,-238.6310263,23.65532982,40.1314101,435.6957415,83.04836323,-68.47838183,264.4646647,127.1114255,-4.348715779,221.6669679,-91.87245849,70.04673408,-201.9626253,-7.082902853,35.01457747,-103.9331703,63.80563958,-28.80636433,-116.161922,213.5226582,200.0446751,250.8238883,76.80506731,-216.1472032
0,446.4480697,47.24761657,803.9564148,731.4959018,602.0210688,-99.30827169,325.987854,-73.50272144,538.6378702,863.7348704,-1.028564866,-397.9199858,306.9884042,35.80348112,97.75547756,-498.2960937,289.873215,280.3674751,11.16103719,-614.2084243,-37.98554554,-67.01367375,130.2528838,-95.28456824,200.7013037,417.6002413,445.0580329,-30.89046785,-175.939081,181.0970764,-489.8394146,213.1119649,-44.07816797,-391.2928346,654.1651258,33.31511521,201.3581619,-465.5381924,615.5733677,-363.5578795
0,325.1978119,614.3483623,260.9949618,161.1185535,76.71206201,-467.487398,688.4818972,-162.0092781,-427.977598,-862.8813953,330.8251684,35.75748773,-429.0001337,148.3352492,-447.3179231,714.5761385,159.2108089,266.1474173,-229.6343765,104.7128269,-181.9310437,280.8627665,-119.5902777,-3.038151772,124.8946889,135.6082185,34.65177654,-43.49383797,-386.9328329,24.65056264,-71.5152803,66.35723577,131.2941593,-250.6976374,-51.80644005,338.8743711,-40.85982428,-75.59010144,-261.8235529,-76.2632374
0.106,173.4700863,-423.2830335,-498.580262,-806.0571378,-139.1254921,496.5137951,345.982999,43.58585732,-71.84076176,-52.10291116,132.8865881,-282.8153863,154.730293,90.52279178,271.7345161,85.77353729,36.57476916,74.13329517,-240.6332376,83.12261278,-49.5320738,-263.947472,-47.68091719,11.51933236,-258.7377811,147.9359003,-122.0327304,83.14440823,-141.4752414,72.10110262,-56.27657592,-4.919227563,-49.36532332,29.57048924,210.0874739,-29.63448691,34.92555642,-19.57025104,169.398168,-14.02277905
0.112,-1298.092784,-97.87478297,-14.30749565,124.8531537,433.3717626,206.0083884,-53.82754599,-132.1621843,346.302527,-296.7410624,249.5591013,44.27834304,145.7422876,-2.675759435,67.64497551,18.79981223,-81.89809255,-153.4006465,-37.90914378,-100.622507,-16.01838095,180.6520396,239.2287762,22.46877949,103.3260911,91.6874982,-72.13185366,142.1436747,-82.61749396,58.14141441,49.98232762,-40.02558386,-20.80834787,-76.09978912,-29.84859855,-4.494004067,2.615119023,37.66441966,-21.29694586,-90.67164552
