pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160
0.25,365.7716935,-70.41238049,-976.2313324,-291.8408505,311.3926175,-20.64676891,-118.0897278,-238.884425,329.6394402,-331.65466,33.25353151,-67.39774252,338.9481893,-204.5553435,-35.05603216,156.1674881,631.417929,-100.0494029,-166.5694688,-221.7900929,-58.29920572,447.1493919,-6.597982574,-61.60134977,-197.7612306,213.993777,225.1893917,152.0495797,-33.34472743,-243.7016736,-249.4736321,-37.11840474,-115.1860252,81.65121185,51.34444885,-71.94776604,175.7840098,55.18473066,-16.55513607,-42.29164965,-79.90952897,-58.99942609,123.0367487,131.4548261,-181.231987,-17.92237138,42.0342737,30.08796507,-53.08305304,68.92897694,95.18824723,-119.6980557,60.07332986,15.84925169,-1.087120973,104.839256,-9.69008223,72.67497433,-13.50101757,-210.0296619,65.27829417,-130.430474,-70.88426705,-4.139076112,219.3033164,-61.88448956,-36.71844528,-93.63484067,9.176103613,-34.40231957,-86.25244682,-3.419569274,-55.49362055,-59.99470969,-83.25649105,-29.68312253,-112.6850721,-15.29548631,68.97456924,-110.1015176,27.38582251,71.12394685,-53.8183828,-204.4809903,5.069698596,72.67793628,-133.6441806,52.34370776,42.01612464,-118.7726211,105.3074814,-7.87226955,111.3796496,-65.28237474,-65.32646465,-69.72206235,5.547755592,-120.6139648,92.44014311,31.72624763,-55.4647146,-81.24004089,70.34167761,-23.61034653,22.99874349,-58.9107253,-84.26738034,64.62400109,35.356127,120.2566987,24.62225029,86.12861169,-102.1729631,0.193097704,-74.37940422,5.90509895,79.17541487,-13.26188913,32.07054718,-59.14426304,-59.48902708,-8.54521748,-27.91408396,-24.43218968,-87.37056869,-4.41051318,-27.39589085,-7.988832225,12.52583691,-34.09375186,8.115868201,25.0745198,-15.46987464,-61.69440971,22.0385453,-121.1775694,101.924979,-4.815884229,-14.33918052,-7.534238601,9.756587162,36.78388326,-10.88002262,-71.30884869,53.51592677,126.3289018,54.18970544,-76.17189005,-74.78449026,-40.84398305,57.21500429,-93.30544136,31.92664754,65.5616668,94.68924394,72.77040874,-29.27127992,-20.50756211,10.68715136,48.98960072
0.237,845.7649663,-295.7944615,0.821654119,-46.23124391,-417.6277399,214.3311547,334.3548302,-38.92582479,77.65263865,-284.8894217,441.6757613,214.6488119,378.1625426,-304.3135097,215.5504711,257.0281943,-272.341772,-201.8974603,-198.7009312,-149.4608103,-136.9491104,40.68154333,-8.133391724,199.6732266,-106.5338971,-130.1394272,324.3206938,-51.53600557,-132.9040917,-133.2759719,1.968073946,147.4422609,18.89279882,-77.47911316,-8.557677178,95.99416014,-240.474623,-10.96857247,80.22127821,152.0810748,244.5095823,256.1356003,-113.9564978,75.76976711,-103.1930098,338.507662,-316.8115518,-99.72079968,46.12792371,-84.24667019,-126.976281,167.7970883,-2.963304187,-51.53463941,214.8703746,245.3861347,-48.77076813,-188.8202948,149.2502192,-64.13497901,-120.8663623,-13.84194225,51.03032032,-95.54211258,-20.8086763,117.4485489,94.67225787,-102.5643543,-194.2968981,142.4100276,-168.3782037,31.87726341,9.228527883,-120.6502566,135.9694399,-13.37878626,95.35737259,42.54833462,-54.62933417,89.66066686,2.4954989,61.93180891,-47.21647596,194.8076664,12.26740731,-114.0721385,-121.7847611,-40.88518493,101.7516483,31.67709882,-71.22833639,128.9002214,91.0238572,-6.680748327,-19.70354941,7.919321931,140.3528543,-36.22465957,21.91059137,-82.37597316,-8.306553191,102.8756402,114.9960161,-76.24209152,22.72198101,46.14481885,5.164828263,-22.23354883,-51.53193713,80.89832097,52.86584299,-47.47840886,-42.66823351,-10.11171752,16.25157143,-18.66566082,79.41472769,47.04837043,-91.19857615,-62.70414823,-17.64866552,30.5473366,43.7441434,64.40623077,-49.81103713,45.57917899,-37.40691544,-30.21822356,84.15168889,-35.9347037,-46.66508401,-50.65916301,-32.45453561,17.4832471,-17.68449377,-53.78360663,83.66416612,-106.2152907,12.30622404,84.10399144,-68.23528551,-67.45786759,-103.4681355,-1.087136927,-31.87183027,-4.592475809,-33.14813793,-3.733074717,23.47223801,29.74777394,-30.05833899,30.87516924,53.01729399,-18.57779388,13.36452094,3.178817001,75.02850651,-100.772536,53.896178,-45.40042859
0.225,-702.0214952,-553.6060675,474.1240156,242.5432207,-191.0574249,-689.9701869,-67.52080959,145.7211324,-74.69901249,-25.46228848,-25.93424342,287.030169,-157.8610935,-198.3074623,81.72728595,143.5039828,-59.19053361,-41.77701309,-49.78412049,-222.8416822,-16.3067308,29.93441255,41.66844537,-93.13286853,24.27052403,197.9620395,-110.5806529,-60.11058933,150.7310434,-106.4364334,43.81121725,-52.71767815,-13.7752309,-14.58418888,-3.143630593,187.674948,21.32630144,-18.09879541,-69.90259589,-99.1892813,24.79838721,120.5902494,151.209987,110.7295728,74.39294164,-20.56718035,-159.8717881,76.20267148,-119.5948602,13.34845938,-45.71231612,-147.5871761,88.27781513,-45.68135081,-1.225865603,33.60766186,10.83031148,68.68968648,24.32777639,-183.1170412,38.52424631,60.45360481,-15.54107608,-76.74346252,-14.60275084,-34.73556526,155.635353,6.703428276,-87.66560948,-157.3888004,-82.84007652,17.29224653,114.5439605,-76.0139714,127.9760497,55.719859,-156.5464476,-9.223791589,2.488862256,-9.584017215,50.80824673,66.74352486,-75.45489241,-23.86773901,7.993153229,3.574401792,-0.983066931,181.982004,-44.26735924,-46.15017362,6.847449196,23.45810908,65.30961127,-108.8657686,-51.65260034,-18.69794544,-7.981819251,-62.3272147,-47.08888514,-65.62303926,46.57231371,58.77258966,-122.2147135,-6.489375084,-115.2908282,-6.816117838,11.49775316,38.63537818,-27.50229694,33.02344622,-105.4919304,-49.63212761,26.77709813,-16.18974062,28.32534766,44.17071438,-19.21579397,-126.3524746,-30.92515866,32.16556703,-52.63958168,-16.20521039,-49.12344524,-31.48271347,-16.43807137,5.579810123,48.9820053,-12.49548222,-57.82426412,101.2084182,-31.38255921,-22.1271527,-79.80874918,-64.39659955,-15.03101545,8.980958665,-7.222595532,49.29656525,103.8624714,91.26834482,28.44145786,80.6572645,-11.52520821,-66.9784378,-1.789864158,8.81054835,19.7157061,-110.3165208,-61.40962098,49.69031299,27.59155794,-83.06754944,63.2472274,-89.36427664,-97.60527327,88.31262207,13.80150303,35.73243627,56.07428537,73.36032795
0.287,600.3370692,816.7764066,-703.9853084,-14.99493777,-149.679028,-224.5937829,329.7234395,106.1405796,-72.13875915,-280.7652884,80.75212552,110.6513606,-18.3569208,-535.892299,25.95062195,309.6599633,-487.0340884,-57.76563078,-699.768351,148.335989,126.0182216,78.86986579,-79.67291857,274.8124457,-103.9758891,333.5962191,-119.0952221,-72.96063145,23.50182078,131.4169637,-265.4212722,138.4941055,-164.7240102,141.2045083,149.7716483,284.6919126,-40.58681006,201.7682683,107.6899628,-19.54042902,58.37085395,-73.2949428,120.084043,-126.2022051,193.6204157,-41.67324397,104.1673964,250.4812057,57.4466878,-95.43305116,-168.7832827,-160.3657319,-90.04452564,157.1933816,-63.29570884,-86.96357063,-10.2839848,-100.1908044,10.65058405,-3.816163265,206.256765,34.20553406,-125.7246681,147.7979577,-25.18777063,-69.15500219,131.6885097,-43.62345375,-69.6083541,183.7716545,-231.046376,60.9131402,-63.03199018,3.011428295,109.0582836,-187.5237433,-53.37350867,-102.2983569,-142.2378392,-139.0282075,76.31946707,-122.5887374,-81.30918562,-84.74018726,-5.918784916,-106.8534332,47.23915764,9.787965275,-192.1097623,-51.42346394,-147.5920395,50.27158927,-6.661923753,101.5457767,26.24221264,-68.96561427,-112.4864296,-109.1721795,-14.9582382,46.29728318,-113.6570861,2.194644053,-9.507870952,-110.2732182,50.47010702,136.2576243,-19.89097979,67.2685902,-89.52640267,57.70870452,101.0292106,-107.3712839,9.662233754,157.4183837,43.79980159,81.14672423,58.90922623,-21.23837287,-94.67955424,-9.801652399,2.188327334,79.31459034,135.7385494,-23.96808063,-117.9095956,-60.14249023,-101.737308,58.23605194,30.93941938,83.37190798,22.95442218,-36.97846759,1.540245748,-70.35565131,-108.2563234,16.81653279,16.40166328,-66.86315751,-20.88002292,6.554204436,27.86346052,-45.21480617,51.65998697,46.85476666,16.68592725,-90.62398984,-94.8370572,12.40651695,-24.56900415,75.27656626,-51.52658353,50.39709784,-27.66132189,8.760313047,-74.62458915,-46.20163549,-79.76367655,-77.08321254,5.410023919,-16.27055987
0.282,-155.0653515,882.698801,-214.8974016,734.0837516,-86.73184056,90.94844205,321.6233721,466.113939,-608.354561,269.4531741,-526.477062,302.6214379,243.7307818,-372.5677846,272.2229729,24.81712909,138.7569109,-271.1716718,314.5549178,312.8961545,-315.8377467,-61.25435502,102.8663061,-94.31841959,131.0213434,-1.517153979,-358.8284043,-283.9644018,-308.901785,66.85783942,-132.9196709,-457.1406355,-440.7416175,-32.73463618,-377.9898619,184.4644256,-190.1978983,-173.0063954,51.65552209,65.82334993,208.2012578,-14.87569973,14.22235712,-257.9616951,-183.5397519,171.943955,215.24579,208.6753334,151.0597837,7.787686775,-195.6312078,-176.8984887,-4.359947451,-29.8878824,11.46853211,-11.59457478,263.3150703,45.98620131,57.11466228,118.9756901,-148.1174083,-113.3920643,-98.39105299,-92.70757398,-16.63299428,48.6946509,21.34812139,182.8159104,-49.60321127,-245.6301227,152.650906,75.39630491,2.801113679,-204.1511588,114.831482,-44.96744074,114.4557103,9.07065214,216.8951624,85.12372778,36.59284634,-83.64699912,192.3630426,-3.558827011,-69.43068199,13.57800065,46.72826708,-139.5493808,41.71978987,-15.99034054,-74.78768792,78.16869952,194.8999361,-165.3899246,39.0689348,95.92130958,90.02617984,-19.71182942,-171.50016,283.8144403,-18.00533635,12.16079356,-22.45596823,-27.58089861,-189.8841722,-68.27255476,158.9793749,-60.96665046,-81.16720815,-48.37085704,12.12275164,69.56189383,36.54110785,22.9813716,48.65887454,143.7394378,-118.7836146,58.2288397,123.0656638,73.37062922,90.01989138,46.27561303,61.8627289,-27.51509924,66.49452341,-40.12658536,164.7858756,-85.65543494,13.29921553,31.89615086,-34.01568167,19.5733813,136.1906736,75.35065702,-30.26316596,-76.29239798,-8.117656515,17.89518798,32.61979595,-31.22571147,12.56803342,64.93742139,-9.023968765,65.86791484,72.37756997,27.5652529,13.56167654,-36.09617277,48.60089379,10.08018459,54.58178596,-23.48041863,-37.62581398,57.85619259,-29.81474341,-69.9698771,-20.86643337,-74.74718655,-0.696857512,-17.84708236
0.278,458.7784934,169.0074691,-380.616722,115.9848996,999.6655843,652.4880598,985.7272915,8.555309792,865.657069,-97.55926355,36.36977896,2.221403481,218.0320183,-39.35279162,58.34715151,-201.4821875,-271.0772845,-152.4854922,-223.6689753,214.2974071,249.8619239,174.0928027,345.1372418,27.69213217,-251.6824395,98.30258731,106.2285606,-101.3609393,176.7125147,123.4666035,72.9066447,60.02120167,-340.8858098,58.85867835,-206.230436,46.53647107,144.6842559,47.82711461,-274.4695205,-22.27709629,280.8246921,70.65325837,106.2464233,77.08796407,119.4932655,77.10064044,90.80024681,-257.4797645,49.33444116,115.6161857,24.82724893,-147.6587059,-10.71057819,83.12872569,15.77829454,180.0002551,-73.20041685,110.2213026,77.95228389,-22.4887867,-63.35862447,-11.76902055,-1.43577398,-176.4638336,-13.62331319,63.43208572,-151.9411274,-64.37409061,8.758341539,-173.9700984,-43.59786749,-94.13363565,-49.84315789,-27.60785033,66.49938623,-1.941911398,156.9937732,90.37832918,-125.0871776,-87.86399853,-117.9069524,122.5198022,-52.75535319,-45.16108964,-25.32250401,307.7122198,100.8655001,-98.50414655,-91.61335249,-70.20730934,161.8584846,6.324473673,-38.02917742,-81.06294214,-43.6168323,-56.68649427,-15.47407267,210.7259589,-7.884970802,37.15742293,-182.4797568,-137.28562,-75.99477284,-73.186744,-210.7918104,33.71344864,-5.555341314,89.45291882,22.73051309,17.16414507,-70.32503391,39.86891059,19.84915572,12.87990655,5.489244638,-156.6048638,-22.274394,109.9042654,-139.3742459,93.78346225,48.98965292,-24.2451257,-83.58110807,-111.2491697,-32.46015821,-55.68042503,-82.05781636,-9.081520152,107.6941762,44.476821,-67.51136173,-108.5162519,-33.74949493,-98.27191023,162.8541953,130.361662,-10.72142038,-25.77930358,-66.62210034,46.69583704,-9.100277513,31.65716651,-29.92268043,96.46283946,7.614224317,-22.10291079,18.88171763,35.83635275,43.24875106,-2.778478489,14.07247042,-54.54953269,-28.15753879,-6.513297102,-48.45525948,18.21300576,-70.01529994,-94.64436327,47.35813791,-79.78657748
0.259,-536.783516,394.9666835,702.4884414,345.1568649,448.6340114,73.371609,274.6340796,-17.12984382,-265.914917,67.6187036,705.3573846,-106.6522659,968.4134687,394.510928,-406.005704,-25.61099033,99.52508545,15.48030336,225.7638987,302.3185541,469.8638126,390.8613602,-137.6647326,81.50756334,-87.169879,70.82083808,-487.425302,393.9905568,38.3799523,-298.0867096,589.9189033,646.2561133,93.16963206,-146.4272337,108.7905052,-164.136921,-95.21912278,-102.7663878,114.5780778,368.3775627,-97.57890116,51.8084547,-223.4409624,-40.87914344,-20.65334495,-14.55057232,41.72961991,168.1735172,155.7744445,162.4532968,-163.9284964,65.56214851,27.13242836,-68.44180852,100.140643,-5.099328381,-99.14861193,92.68700377,22.15212013,-70.22681445,-34.96145452,-140.4224699,-89.67819168,148.4873653,245.6020227,-66.46870317,-181.425003,-3.206112436,35.29801365,-32.46322565,139.593897,-114.2628569,0.110173177,-127.5104822,-124.9741212,12.76902975,47.03188869,69.39978208,96.52930687,-91.38757035,-70.26206873,-50.70206002,-129.4378408,-179.8879455,56.38947097,81.8747649,197.5440187,-25.6983893,-54.24158098,-28.15220323,-61.60435452,-59.92310122,-67.47566277,-34.047397,-51.04462685,17.38370562,-128.8765468,-22.5652794,-184.5058094,175.324728,-31.62962792,24.34451086,138.7418646,3.892132677,-47.8996954,68.89325956,-77.3520825,-19.3683428,-36.66551244,0.004017882,-54.1546326,-28.70549782,34.48694808,4.84947407,206.5445246,68.5651353,-78.82575601,72.00011325,44.95061199,-92.24239935,-151.2790289,-42.70716531,91.22344153,141.1469189,35.51446981,-3.979588525,-98.16192667,-78.65100776,45.71666983,-129.6153209,-10.40971665,-65.39687241,19.99100793,-18.65330232,80.10719608,-22.78994742,-5.987241187,-104.2238563,-63.10059448,66.12895007,-25.14181816,74.02393474,17.42019288,10.70300128,-64.23049042,-21.04768449,48.09342236,179.685709,55.84707741,37.84220045,-75.39352106,103.537453,41.54995812,-7.162227215,99.08723434,36.22605472,60.57728943,7.827104411,93.12677327,-70.9260477
0.213,-698.3826422,625.9351943,94.84364661,-785.8707811,-68.60759193,190.4290522,20.39220975,-323.8927239,-58.32733221,-1.070248372,323.6388295,187.4782811,-500.7002006,-58.57608678,149.3793537,-120.0425357,99.9062816,427.5101103,-300.5773378,-124.750029,70.95943446,-258.354602,-132.6504771,235.1462685,-273.2680349,40.42955087,-67.80031566,-182.3716179,124.0106376,-105.0693905,-68.67111448,-154.5854017,20.91200859,-24.13016192,126.7054068,264.5278689,-33.89319588,61.05852977,4.216821372,182.8195098,-70.53766676,70.06258958,1.39091359,-96.42228733,-119.3261666,-69.06441599,1.571780714,-88.0408865,94.94056398,110.0318152,-262.2574216,135.2286308,22.96344468,-86.75154283,-18.19032103,-51.78645482,26.82841619,80.11335214,12.31616533,111.4743173,-133.0724166,5.734825312,-29.79799786,-49.99206522,194.627982,-60.924003,-220.3305469,-56.87894512,36.77328953,-77.22645945,-34.39633059,-33.45892341,6.894766804,18.75704893,25.7525015,95.39401864,-12.47674358,1.946326842,5.168417652,-246.5586352,316.7910991,-78.69641444,-140.1903947,-57.57719694,16.40454897,-39.24274971,-29.39040408,36.25298502,146.3983293,16.1714628,75.83022005,-217.2387776,-142.9794904,95.43886951,-58.60528429,-150.0527595,41.67017346,49.9436524,-37.78762812,57.05580092,1.899605427,-45.04796903,-97.19816172,73.05372427,1.443651798,139.368997,4.892048022,79.00274121,-84.47335484,77.91466017,114.6361225,-9.53773961,-6.028116361,-115.0497178,71.05466281,-44.5867316,42.82532083,-128.6405364,1.640238806,42.65206103,69.13838071,-47.18781249,69.52041615,-114.279881,9.834562418,-119.2372249,-16.04688833,-29.0446954,-8.992998594,2.519024923,85.50682306,-55.96945551,74.90961311,-21.3225232,-83.91700039,78.31422891,91.22539345,73.04492371,30.26236408,-30.77629298,-116.9029881,90.21091949,104.7789049,-10.28164947,37.52384971,21.39500006,41.87708253,-9.42069991,-47.18602684,-88.17192842,97.12391611,0.752669805,41.09793302,-41.83810518,129.37062,-61.14979674,14.64057217,-9.259582824,-87.45520034,-39.13790937
0.239,494.5141136,165.9720376,-526.1354636,-368.7230245,-62.66997606,-338.5177499,-23.5014715,192.1580049,-173.6589998,1104.274131,246.8918548,-242.5313526,168.8191395,-531.655276,99.30085201,164.6374317,-25.89935612,-8.59742523,114.0477405,-226.1640053,221.7780112,97.959804,110.8618857,-48.40093118,274.1097384,-14.78968497,28.73392257,-105.3568754,-161.3864972,33.98915893,214.2890561,-193.5027926,54.55246928,-168.7907912,68.94384429,52.88714648,45.55346959,13.35190519,-105.1843516,-123.5123418,-35.05764236,24.15608047,-104.7997877,7.697154804,-138.0751477,44.62295405,-0.607900432,20.62161918,-170.2318158,-6.927190971,297.5174845,103.8957955,-201.3452205,45.01232439,15.46700392,-11.70944609,-73.58766801,-35.08356769,300.9688134,-136.5262751,-12.41918443,171.6506677,-109.3942857,66.33465883,168.7463007,77.34534263,43.14701621,108.7771124,50.42628317,99.24059151,65.41690805,78.45527691,-207.0384067,-100.5069279,-32.49126106,-92.12626623,-80.96707358,59.49130802,-8.75346089,-186.0923619,-5.328933646,75.12909162,-38.26176479,-156.719309,163.2085958,3.329740312,46.73354933,-88.93843161,67.76223095,-155.9573563,-20.65313872,129.2474216,-13.13109697,27.05693389,46.27297738,34.91890392,41.80968416,22.20900575,-7.707823941,2.488610765,57.25886239,47.14740105,242.3798947,-64.83701042,-34.57379194,32.2459267,1.741428451,122.5774003,-11.65120936,40.31077149,34.42630121,49.36945018,43.44672147,-118.6090684,49.31548927,-8.623430646,47.57231823,-53.9253488,78.38512568,-41.21861146,-88.10572266,2.904558222,-114.074106,104.5221716,15.95540996,-24.73584395,47.30658775,44.83232195,-0.483333385,55.36144615,18.20971097,38.07415281,60.67098895,7.517035919,6.077628656,-38.66327926,18.08679809,-5.18115087,-26.19765962,55.46392544,-22.56204303,34.76009834,63.94406285,144.9340431,-2.194569875,146.1729848,88.03830163,15.90827531,-64.1687776,3.075122088,-2.147601914,13.44015629,-62.30614788,-13.25896894,-23.62839754,-59.35397478,-55.34557217,1.365587234,4.107933231,15.75382929
0.203,-1320.823579,-69.83894674,-59.55691678,35.9804714,472.3055979,100.882164,-196.275176,-117.9989852,376.8154092,-260.4582554,35.90443657,136.4640351,256.9932794,-14.73075059,47.03649817,-125.435365,-30.51948709,-33.19579596,-36.53154326,110.8116017,29.64538978,153.3443739,182.5419422,78.27774988,75.55341597,21.59332075,6.70564662,71.67697927,-109.442391,165.6461252,64.95376249,46.36149161,-84.20655721,-74.93463311,-29.01599533,-76.97730691,92.37988567,-25.40636514,24.32029878,-77.82309772,70.91515322,26.20818933,73.5379145,-83.97861011,-43.4422616,-220.8057284,58.19313961,-88.59793201,0.403752575,38.0362392,88.64761895,-108.5656907,-230.9587498,217.3040902,-41.90280351,9.100989258,-39.39193148,-5.103442214,12.81867285,121.6013531,-41.27462557,9.204303382,24.19767131,73.28578405,44.11921631,-20.19820062,-46.00664412,22.48105106,-44.91219153,61.34992746,94.39312057,-169.8435679,67.16244384,41.45304407,-18.02763729,-97.60563328,58.80702149,8.04291023,61.9989871,11.21311735,64.27902815,72.15589479,-4.905962007,30.72605474,-6.63437382,-42.78914381,-12.15724372,-98.21570069,54.02098626,52.49656695,88.5145278,103.2303963,90.974952,27.73426402,55.99180999,7.257147127,0.221624552,17.3802662,-67.14156688,100.7542481,105.2691789,125.5325181,-102.1091829,-56.49099602,15.65913678,32.35946492,-2.352364794,33.3835316,-14.80935156,53.73461699,-31.5814855,-18.14183318,-1.793077428,37.45080243,13.34194535,-47.49386783,46.55475612,86.45730668,-57.87783985,-43.58822018,25.88244156,61.5210861,-40.11769848,-11.90289528,130.8151358,76.09678963,39.77096946,58.54413635,28.67182298,60.68329967,12.69005744,-26.52738384,-10.49815887,14.84156361,-5.592265956,47.23061352,39.85723355,73.61085008,17.25968605,-56.19730512,-51.60704078,-84.79865099,-108.108825,3.876417029,16.73443444,-27.88581762,44.585451,-17.81409878,17.08882686,9.577199838,28.16738407,-31.06153398,86.01773733,-39.70452582,-49.199022,9.865185225,-1.141913848,-7.157386589,-35.57498128,39.61445829
0.282,-26.11851042,786.4291532,-547.8874032,345.7453543,-123.7335216,-164.548416,113.3783663,344.2563871,-706.9690394,203.676259,19.81162394,194.1886516,495.0167208,-240.9215014,227.2820247,-279.924782,103.0426425,-235.1798414,246.138124,184.8670298,-412.5597205,-319.0805032,32.66269384,-195.9287412,-298.170665,-280.0889098,-81.07728753,380.0519631,-65.25769038,-37.4932043,-367.7309646,-351.7641129,-81.52928945,-196.7203382,271.3962413,-53.86546724,160.3446436,-157.8952137,65.20242106,-205.5771171,6.410172577,-28.96866713,115.2100164,94.1923453,72.70401524,-34.63047184,31.54168376,52.52866642,-86.08070157,-139.9398688,-210.7685,82.60417892,52.11755714,128.9605406,-165.3746756,45.36478727,-171.5921313,-128.7066969,29.19685228,-262.5970578,-263.9001384,-271.7767563,-12.03505755,-217.9323806,-247.4107402,260.4314802,-150.8574736,48.69973672,103.6526378,196.3345265,174.2162866,-138.0218769,-19.44825626,-104.2765326,-84.93354531,59.03399653,-15.75648822,81.94665425,99.37536619,-117.9981676,95.59472645,-62.09802763,-56.11799614,-44.99320296,205.3450789,-79.13833826,-50.51596892,-111.5849777,-227.1462079,38.04987978,-138.8288539,11.77998524,-7.187978843,146.7412028,-124.5518894,-30.8185069,77.60675206,-99.4790528,66.96319803,15.67419712,-142.4962437,-60.6563921,67.89334742,-13.89844227,86.57597861,81.57581637,48.30739035,103.6433643,56.99992528,7.930316515,68.66769223,-32.63582469,-186.7030575,3.135068126,35.07164919,11.1932751,-39.14012369,-67.39816584,-10.65989581,-19.09104396,7.757957375,72.02455076,-151.2351908,-28.42856453,3.730483439,48.95889221,37.70975754,-61.20830159,-13.59287401,-84.62685175,-63.47763977,-23.52600952,23.64581575,-127.3611437,60.83297397,-21.76479172,-159.5466659,38.60118684,28.73921448,-63.57994822,-40.8746366,36.25241671,34.7863413,-112.7277462,58.18579267,-98.86747071,22.69952873,-30.51724425,-21.64093729,14.88164685,8.161011985,-0.157658211,-26.88884874,-38.14707837,-53.38881112,-18.19985059,87.3546676,28.93465395,16.33595706,4.352426612
0.224,-267.8792718,484.4874831,-379.4962336,-243.8450007,-269.9306119,-441.59977,232.6170399,-147.4066027,347.6548658,-201.9168769,-194.0489971,-223.1505045,525.6563412,-142.0529324,208.6862719,71.38535513,839.9901118,69.61252486,144.9087107,-4.274695029,-185.8864567,-334.472179,69.58121028,107.5235471,166.2704251,80.83562722,290.3387714,281.9991331,-178.3462085,111.4858225,208.5379698,118.6782054,-164.280226,60.27949406,-99.4369797,281.4503113,-198.6636707,-2.491927675,171.8449367,-85.11365884,7.101981114,235.0768177,-160.4953673,-54.54596644,-9.174675311,-327.3341667,155.9108366,98.04983902,-63.39717778,127.4269074,-201.8050316,-52.60211679,174.5865364,37.24087156,173.3900329,-13.12447344,-214.2881534,174.9193533,33.72474258,-25.01769872,-43.52475515,-11.02398562,90.60705064,210.5222871,-324.3828155,-5.950865445,-63.19790785,209.2099143,258.0192478,-57.20939341,119.2919497,-74.42628156,117.1623496,-47.21252758,60.48118925,-184.7056524,-49.14406505,-128.0452404,0.838230132,17.31598462,-119.8808065,-79.90358063,-124.0539797,7.197088905,-10.51073574,141.0599644,-23.0575601,142.0970594,43.15141155,34.40643116,-164.2784239,-10.36353829,157.4828233,-50.46019467,19.15754636,44.94344819,-8.464018437,-95.96102745,110.4649969,66.68703626,-104.9183429,-11.15833737,17.84023085,-59.43139538,-172.5341976,-56.35270964,-23.68642519,66.7369259,103.2432965,131.7532743,-73.50976381,7.562203812,60.92477123,-5.51269612,-29.46520884,-50.72791205,-112.0818644,5.558896714,94.42467095,40.43458243,-30.81686233,-146.7647089,-156.7662771,27.00069217,-73.23008703,22.331295,148.0210153,101.9748947,-77.39908081,14.05949056,-10.96775857,-164.0636912,-8.951117487,-62.44726956,-58.51424285,71.62256654,-18.07205145,-49.65426763,25.10926972,7.016293562,11.64220888,-41.78158469,-95.08351634,-12.50453193,125.8059923,54.29324627,18.18633965,-37.06224454,3.657798867,-118.5170216,-154.6834855,54.77036262,119.8435837,-77.64406562,47.1209202,-78.48060299,-21.44851059,108.3811716,1.33317893,29.98909283
