pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100
0,237.5608886,259.5788111,782.9929082,272.1307577,529.892706,-165.0910126,852.0856811,56.64375662,340.4742834,460.2524945,157.5196848,-469.3703314,246.93158,-180.9196093,347.6254874,-239.0687089,-106.7423699,818.2399462,100.6950792,-453.894749,-183.9885443,241.0045357,238.2475959,-126.6926633,-170.6194253,-18.44579872,-225.8509193,167.4445573,-333.535742,6.009105939,-146.9880582,231.5063565,-84.05040605,-8.931936013,278.2467877,-82.81526324,-172.5325242,-271.1101818,80.47128981,249.7641748,-318.5102336,-380.7699376,474.836991,190.7069463,136.093469,196.6393318,-113.4193794,-69.30694056,193.6098496,90.85797849,-116.4143999,-135.8625081,-14.49030463,-36.53895901,411.2611293,-148.2010227,-124.733928,-188.7691997,-89.91866936,58.72966884,159.5031706,98.03158533,130.1253088,260.7525179,133.135431,-178.3873565,20.04649818,319.4239661,-99.57041995,43.67019712,-71.74156583,217.6513104,-37.95226261,54.47244441,-50.80306409,3.84943746,9.872964482,162.5347808,1.388011388,-125.4806089,-57.91040317,-49.32671439,94.21020951,107.6524652,-74.30970719,-60.2999743,-100.2025868,-47.20937324,102.7207971,109.6347546,188.4236705,68.21795094,-144.6334847,-51.07251307,-148.470055,-116.6335729,159.5525549,-36.74490859,-39.17190399,-121.2300707
0,455.5710975,124.5706653,-419.8795409,-747.5402666,-586.2186563,183.8373995,620.3702805,-74.03603252,-115.3421205,107.8066365,155.3074026,124.9061911,-108.7761026,283.6899964,-379.6093837,66.77217598,-50.06505934,26.09857769,-236.4292299,-39.66898747,-86.74024995,-260.1807433,66.50267239,162.6530113,-154.8044297,-26.69427637,-21.5065716,75.62386348,196.9019771,150.6132026,104.0847614,-169.8319924,-104.833326,-151.5528939,346.2975597,53.94965425,-142.5270623,-54.77727528,82.00915005,-140.9874181,-86.38084142,-3.887036753,225.2989958,-79.28214119,-138.4450825,103.4004016,37.04043831,136.3116173,-166.3941699,122.0931338,0.406712355,-88.64706,-31.44158693,115.2000365,-79.0905461,5.654024936,96.09727492,108.6532264,2.334533476,-58.45493896,-40.69229305,16.30551863,-8.17989292,-51.6332598,-50.03905913,22.62904984,-121.2395373,98.96667593,17.36451125,-69.74351597,35.04036994,-71.16701055,17.21863209,12.55314556,-134.3592547,-59.91084022,-32.67783714,-61.31920597,-57.29614267,-14.57051087,137.846402,93.72815418,-30.19973102,-121.2037835,114.1135212,15.29905525,-7.976421767,54.24111196,13.53879544,10.52039816,51.52015355,30.21396544,-95.2763439,-5.637599377,115.6385298,-30.18356684,48.93085094,-172.0256507,-139.9339,28.8787763
0,564.2982702,781.2273934,583.8802806,231.1640612,-168.4253156,-762.8498267,801.1182403,205.1220109,-30.40175077,-921.7662666,197.9299671,-440.8302514,-379.6547481,-314.7697763,61.2498767,57.34044883,213.649489,19.29379283,-43.09878325,273.3094536,-257.7961595,218.4531301,4.496145898,-346.9279491,-221.5433269,24.66792714,-17.06003959,-338.6391296,-213.5644308,298.7173219,-26.36246826,-56.74857179,-30.79059934,-307.0963883,-56.51521563,-104.5940895,-58.70274324,36.00256342,12.606256,111.5000091,76.43330672,-436.5740387,117.4029506,-250.9820505,-74.52725066,-125.458579,-126.8356491,12.58409845,42.27928163,150.0978299,200.3538028,-35.12782561,-292.2068493,-72.60265867,-153.8071245,185.3350763,8.255545044,-20.04212168,-23.77968939,25.35397145,22.91310706,72.02550305,144.715986,98.67096141,-8.158858765,-14.16635312,90.21321424,12.25268093,-181.0869955,-235.629274,38.5373583,249.0336803,16.12862084,2.550477373,89.50262002,199.107299,162.0977328,-19.10114322,3.375158068,7.372006871,-13.13986127,-186.0611996,57.85168537,-30.37563461,98.41408849,-150.3933,112.9979532,95.79406758,6.981377164,-34.46106198,149.877818,39.40722813,26.06565812,31.12438577,-52.96503663,-47.69020462,-47.94337164,-53.75397617,23.94261007,-117.5163794
0,-578.5476431,-812.6121725,-66.77004299,-33.54982589,525.0741412,-280.5606085,75.24486017,183.8604519,-231.9514682,170.3933464,-252.6494372,78.29691171,176.0289767,25.29696591,-204.5991644,-67.07247278,135.525567,-39.49025722,11.72000443,-372.0032806,-380.3612938,-128.9860664,126.0391068,80.96399394,-16.10871471,30.4803609,-117.721007,-52.30566936,66.56132973,46.46442824,61.57342807,-6.16730884,152.5576778,-110.3730818,-257.467496,-6.417249315,32.14309955,-45.86935345,133.5982858,-49.93213585,-18.81690199,55.26872307,46.41670782,198.3649039,160.9490391,-64.83340914,41.71116268,21.44494208,-25.21715505,138.2749002,-40.74643198,3.87918779,40.53990444,72.28801447,-21.04004333,37.64894791,26.27456215,-48.76308362,60.07115722,-102.3920655,-34.52233292,111.6389949,-22.75658644,-80.98220669,-52.18446663,-40.87698777,-28.48622654,107.0730005,-86.78504885,8.76084297,-18.66600017,-45.72167502,-32.10254174,-102.9316764,-47.12024721,35.70000494,29.42269022,-157.9032011,-149.7966194,136.1490244,-111.3719646,-130.4874656,-14.60366274,122.3464029,45.67915577,113.5423693,31.89687194,125.3515709,-60.32587732,147.5939532,-108.4028645,51.71303238,49.90875893,109.5741483,36.84997354,-12.21252521,56.1898362,-79.51367938,26.12834813,-20.06946264
0,264.481886,-212.643539,690.0041095,340.6885937,355.3778867,-745.9135212,187.1692626,-599.5306564,-296.5606902,-205.1443672,-321.1510554,-559.6288139,-223.9662012,-363.4058226,-91.38809852,151.9847502,10.60100688,238.0137742,335.4386877,723.4301052,194.4124597,-133.3931685,532.7955817,-111.8428251,-209.5557633,370.9139948,-285.5449836,162.171332,83.814581,-29.51014265,-134.3250386,64.67363315,-56.40718902,251.9151251,116.0962263,256.3136951,-187.2347851,28.11308111,347.9004483,-14.17718307,-218.0108606,204.2964113,37.28846657,112.1381974,-158.0288694,-112.7268232,127.5589834,-334.2378533,-311.7360156,461.6921246,-249.8411214,-113.7030994,191.1242403,-94.0589542,-103.427889,37.22648468,46.40285774,-241.4063755,-199.7290935,104.0395161,-118.986857,-30.67706097,126.6717962,-8.230448547,13.99037533,203.4856485,212.2752367,-28.60447137,-126.6651511,106.4658633,4.98276153,-52.32389185,-158.4630928,-249.4286116,-250.4540696,86.32484367,55.930722,-58.20239958,-23.86328867,199.4882333,-57.22318551,149.8229773,-23.26477691,-116.858613,94.59510735,-90.14174373,32.81682732,-52.08780018,-19.01586282,16.03655528,-244.270183,87.95943419,32.91425463,61.05959096,51.28954773,-10.99438385,-62.30079643,-146.4574156,-66.80571075,45.89355919
0.004,845.7629437,92.64205107,-70.0912866,247.8056016,-810.3963555,137.6989832,501.9560808,-138.3919695,306.5053084,9.220519771,-118.7106647,205.6779508,-98.57577748,-531.4531222,-253.0453461,-109.6294643,-214.3220757,-129.8341329,40.90345258,-209.9623524,-417.9773218,150.0241498,149.893005,146.1062102,193.4634728,89.03707572,-182.1946904,-194.1718717,207.314634,-244.4774352,-174.7135061,46.05685455,-19.86282689,-179.5161366,192.1338314,-121.8858139,-62.88431067,-307.1009219,-121.9003697,-181.4515285,24.31198206,-110.2540527,22.98586608,304.1513795,-91.19487285,13.88304876,15.05770667,-11.52594868,3.331247798,15.27547698,-58.41143207,47.76936597,137.1554728,-92.22838104,50.00214464,-48.36305234,-68.59088053,-24.37189644,144.8006558,-55.29431986,157.9046545,-43.03505791,66.28746076,-52.69161915,56.89657824,57.12317481,53.85511726,-78.91329696,-5.623467682,-6.529271081,127.6075081,-55.11742339,82.27768753,-14.00429833,-56.40610388,90.24857098,38.55113434,165.1205047,-10.61876959,-118.2780498,74.21227105,-130.3770068,-48.01200012,114.6916749,-26.7455481,-30.47906042,-36.39027834,-62.99845183,27.14795013,-100.4537808,-14.11695912,-35.76395362,143.4555232,-85.32712856,-78.28371516,-63.11396934,-109.51938,23.43460899,-100.4343754,-2.425567261
0,502.6290121,-42.76701417,614.7878583,419.7643038,1243.868604,50.43382688,-146.3244562,-418.9234107,-274.7842631,169.5887502,319.2616428,-833.712899,-540.4722385,395.1878425,-101.3186858,-121.7728233,2.0430142,-86.45499078,145.4667209,301.6986505,203.9679757,-212.2194329,180.2920005,94.96767327,255.0055045,834.1284333,141.4965168,402.2299055,359.1944434,-67.89886391,92.76221214,-294.2599416,-215.7908086,-218.4154183,-207.2259769,25.82219745,-249.7178893,440.7050671,215.4123361,24.05020885,157.6093213,-316.6487947,-242.7625271,224.793705,-212.0780914,206.2946341,103.5786348,-21.05281619,-120.7511761,-64.69621429,-17.81969799,27.66176435,-97.50507837,-264.5837706,-30.9100531,-257.632435,-135.1632194,153.4054204,-15.85515016,-52.99601982,-125.9486694,99.44967789,52.30011345,-10.23680809,-105.0991477,347.5344738,114.6541836,28.63652982,77.89483973,97.51732002,139.4683547,-157.0466707,-186.2950695,-31.08250251,-86.29582723,-67.47685467,17.97366336,10.86865522,52.2080547,171.3869032,66.93017592,-80.97125355,103.997694,-25.25187756,-54.46698235,54.80060346,71.68126902,45.32356181,-18.02856273,144.8116755,34.88634216,-78.42622151,-140.5954399,-139.0781522,-38.19081342,46.63529119,-3.905048413,116.1913361,-106.9757786,-66.27027206
0,487.9865473,-138.8226039,171.6610659,-331.6293319,-550.8293124,280.5894458,480.6066378,-584.3575735,190.0836505,231.8914193,154.4550341,393.5519255,107.8939241,-45.81055231,183.0095885,137.9858553,-137.3828055,153.6003847,-76.69314646,268.66221,-202.8340994,-115.9258599,138.8661078,-291.2568936,-276.6679283,-24.59376695,-92.60999299,215.5257391,192.3511249,154.098943,220.2246203,-75.60947971,-9.69977765,190.3466134,-162.9100267,-82.51703534,212.3889026,344.6909141,25.40696815,223.6738542,234.0774895,-110.9796745,-77.08152754,-57.05237078,-10.97760142,-20.57153551,-82.57608826,-52.78506455,-27.02063363,192.0916008,-0.887341367,-256.2300246,-210.8905282,131.9312657,-61.96771737,-80.93355132,8.048872838,-77.92523015,-63.54168834,-83.37151462,-21.36305319,-227.8317101,15.88876428,-152.0110315,-113.8467669,-52.07849796,-135.9883092,46.62885088,-27.66550994,-39.0011309,130.387362,110.6745725,-42.51856185,18.28627175,98.71850673,55.01451174,-186.7352616,10.32610087,-16.44842818,-82.89739344,19.28232839,-37.5664182,6.847568833,-97.71501966,28.26378894,120.1891116,-99.68533801,111.7395758,88.31973889,36.28067486,20.33047964,14.10557072,163.8874609,120.1385412,-66.98397088,27.48202159,43.12089791,-41.81703631,7.014096247,-0.74742529
0.012,-368.8373505,547.6183502,-434.0719811,-1049.306721,420.4415192,-335.381007,-184.362485,-450.749506,88.00480874,101.672398,172.5530287,71.71788432,-243.1850673,113.5724647,112.4688844,-105.2508756,24.49561445,-192.5946523,99.68188025,-124.9604222,118.9351578,126.3038301,-6.664629566,11.65924017,-176.806581,172.3564704,-177.4063636,-204.119728,-13.97535117,57.94228273,166.5344932,44.51272082,145.394112,-140.2953557,57.70209876,242.1153434,-48.82721961,-193.4801524,23.9153861,46.09085848,-82.58986283,-51.72102865,-2.905657179,-48.82993951,39.21356377,91.64073572,-113.6648842,73.75601586,-39.21988144,22.81638023,66.24939488,-17.86189993,40.54415735,43.46631621,115.5158081,-120.2307747,-76.34506065,39.37770426,-49.35990928,-6.36088959,-99.39319123,157.7958635,-22.98706588,-19.63795094,17.96371551,46.07281439,-20.8638802,-41.80912448,53.47954928,40.73940118,11.13481963,-104.6958378,97.95204705,-18.72162592,16.46947924,-80.03684387,-10.70698817,-107.2392951,65.8254747,16.93442306,53.10791734,35.25662439,119.7079153,68.82258273,6.398517313,4.381747906,36.9757218,112.8193111,-61.94345539,-31.75400353,-87.05126257,-64.10935161,59.24907353,115.6538057,-39.16406094,-114.778223,121.8575093,-34.83642353,43.62955104,-32.33637078
0,461.1759017,-58.95536208,475.2484257,162.0377887,334.5335464,-7.973091004,740.3302485,-283.7974848,-311.3365674,42.43633937,36.45185779,222.2483973,-381.063847,186.7294421,248.6147441,793.130087,-127.6028711,613.042808,-169.0658041,-189.4101043,201.6444868,-269.0888916,97.54381022,-373.7866134,70.02214885,229.8757428,-60.71296689,258.5161447,114.4464568,-244.0680467,14.20549229,-213.4486366,104.3692677,-81.72868964,-204.568105,-434.0811556,-105.9474951,46.72262329,-263.6781692,80.59451659,-81.68654,128.5724333,-88.45338868,-192.568436,182.3629261,-54.19655017,-37.59216325,-36.92670996,18.69001686,-163.8064543,-7.891730816,128.8082036,-192.0297864,-114.7317273,75.1942259,-144.6881251,30.0792207,166.6687435,3.218851547,-126.219658,46.49185868,-89.85177359,-347.7090936,-73.32039609,-90.67376485,79.81544788,-158.142111,-203.0581996,118.5618984,161.3192779,-19.20388837,-12.98690158,112.0790166,-95.82773437,-43.18334146,-100.1400769,28.23995679,-114.9818347,-100.5993646,-165.4194652,-142.0120166,137.4523941,57.14256272,68.9815657,-118.3415149,27.6621489,-156.418599,-115.7673931,138.3005747,189.4391344,-246.1668376,117.2324637,68.31530903,-89.24291244,206.6456847,-90.23932745,79.20136184,-8.575822942,9.639816573,-52.26170397
