pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180
0,431.3353432,-524.2757816,197.7293716,379.0252158,758.4660791,-215.4860068,258.1150209,-759.4786989,-578.1231727,-244.670488,324.0813718,125.320809,-491.268543,-160.7541807,-330.8761631,-30.03953957,106.129382,-263.6985016,-128.9245208,79.43921939,513.2715083,-147.4766631,116.5379248,104.5694198,-144.8620008,-144.7041228,234.9238187,-83.01356988,-292.996679,-206.9693998,189.103375,5.434325967,327.6982898,-192.5941541,283.8536652,25.19891418,143.866943,-102.225723,-148.0277441,270.1691072,186.8712063,35.40288808,-33.59977863,-133.1119867,274.0166564,47.81758623,-266.2500613,-275.2947133,-53.51561708,59.66773492,53.61760418,-194.1438231,-131.3600728,187.2446117,-160.5581343,58.73378518,367.6863507,35.35557029,-64.49280394,113.4173014,246.2993078,-59.60420298,53.8921815,-137.8454905,-131.4608211,54.87721229,-32.06390792,65.80987336,141.4076583,-66.88106941,112.6423176,82.51082625,-15.84792119,32.53162211,59.16502561,-72.58929254,-110.8961505,26.82418342,-31.47101209,58.24328988,89.74751198,33.56394914,28.39976435,40.43690025,-104.813844,52.42803031,60.93967123,-63.07536988,-44.17782765,-78.78915297,14.46478373,157.5270168,105.8504063,-79.82182331,-20.3926366,-111.5264019,7.464936357,24.8920677,-112.9674085,36.58744188,-174.2689286,-82.21541598,54.17681055,-47.74691993,-89.80814953,-61.85869557,53.04311832,-64.75808527,-94.68393537,41.43838435,28.14114832,107.8430712,110.7840273,47.39230192,-152.7639177,-23.69604974,-13.83889811,40.22392085,-106.9923191,-72.46854696,70.76211603,-17.30607643,-23.72269898,-48.58342666,-15.9429838,2.32425711,-28.6618551,-40.74977486,71.40569666,133.9951683,11.96779637,165.8092626,-103.4716164,-18.34289923,-63.36988805,13.80181058,52.46166436,-27.81891844,-50.35317645,-28.39737112,31.41777859,44.78677294,-96.66568281,67.31849264,-4.825157602,58.53685073,-29.55492835,-71.98100857,0.375471155,99.41265288,-67.54426018,-6.265554171,9.289289916,1.194125613,14.09241703,-114.3696366,26.10465351,-18.16900094,-113.9845413,-0.245403714,-41.85260182,2.921153018,20.4938222,-43.3097625,20.1061722,-159.2420252,-77.33815169,-51.20837661,-0.417519572,-29.26161024,-40.75121715,1.502476288,-74.90900306,-52.67093577,-61.12957852,-7.160630785,-63.9117531,-1.410985433,-32.98142523,-24.52634401
0,398.1456634,182.6536397,1078.470179,95.28688028,-107.7477368,-234.4200709,719.7896869,571.3944238,3.579712228,30.31992441,-819.6737572,-371.1044633,-405.4384934,150.4973775,525.5017777,-329.995837,-209.1416187,370.0046867,34.60443,-117.0204405,550.4435129,444.4760525,-334.0132148,-186.5908464,-301.7943721,-68.57564113,-237.3425969,136.3848819,-34.39437926,65.19237706,286.5629826,-215.0443456,46.09596704,-50.8110086,212.2604424,-373.8783823,228.2733013,147.4868948,54.3039956,3.942744265,-41.88309265,-144.4934686,-22.90994214,59.35069398,-240.7736616,181.0575306,-14.69471509,-120.9989271,75.02497395,-234.2295687,-95.18967313,-1.873874825,8.495466533,96.44330431,-113.0867603,206.0030804,-82.29302957,184.3434856,144.1489954,32.34608842,138.6165188,-119.5685697,-56.28071611,27.46541964,4.134414573,-104.4278449,65.99296785,20.78021871,127.3955256,-54.02745474,-151.4183861,-108.2216213,-132.6895618,174.7250172,193.3631294,223.6496235,76.43339677,226.213105,-231.8538591,105.0115551,-72.19649524,31.44732324,42.99951424,-12.20013974,202.3458812,-131.7323222,-9.68907226,17.14233398,-194.893466,115.8833268,-146.2083522,-18.0268637,7.497283065,-14.8027172,17.49020671,-103.6604046,52.1454403,-52.49538198,-129.8268282,119.0178881,79.44095578,-106.4985233,-4.338210569,-43.93967387,63.05878533,-129.4228561,-29.18929165,-105.5504962,29.92113036,-164.392494,-141.6462479,47.40581955,-89.45705396,148.1417165,-75.64513525,-35.57464168,-109.396901,13.65327241,115.5181472,39.39574112,54.63523815,-54.4201125,-85.29414351,-108.2255949,-36.69829583,160.5388367,-119.3161739,-2.140122293,-6.931876821,-18.73652519,-23.76120943,-129.5995933,143.3230808,63.87020019,67.56383489,17.07103883,-36.61887797,123.762629,50.08807538,-64.81322601,1.478411347,-87.14091414,14.69134309,96.71059128,-19.68159507,-95.05166754,20.29087871,18.97310156,142.4483542,-23.39672569,-5.29510773,64.27965645,-43.10237035,-49.47114527,11.70592825,-7.487990932,-40.12569501,-46.21916212,10.0980432,4.538089244,88.67590526,-85.40452028,47.80896929,-132.8796468,-6.585769786,-19.83455039,-91.90694392,-40.882256,19.52637677,66.87150967,7.73233965,-27.75645121,-1.143800443,-90.52760594,76.78344258,35.17459528,59.27191986,-13.9648204,-36.28373388,17.27842291
0,128.1072786,696.5892967,292.634156,1162.236865,-102.4572968,-473.1493883,-58.04467291,-174.4748156,-544.6278045,600.0004169,-680.2072628,-222.9009479,393.4665266,-207.9600979,1.204235533,-56.13428782,127.2239437,-178.5573779,-306.390705,144.0238284,54.5977157,-185.181271,576.9915557,-496.9384847,283.3214186,55.78445145,-186.8451279,15.3130302,-166.4471743,133.7208907,-236.2490729,19.16945909,240.2735866,511.5560662,-184.045773,28.08497865,-89.47038147,43.68043453,287.1348721,-162.3789077,-141.9520332,499.9696506,-172.590115,-313.1784857,-237.6399243,-51.61459635,-116.9112372,228.3797418,-255.8474148,-221.4430247,-41.9440082,-58.39355168,-219.8530403,-27.40029501,-17.40011285,-120.2732292,58.09139383,58.70976886,17.36336053,68.57083893,158.0850415,244.0210938,-59.01919864,103.1599645,-23.28757986,-12.79349287,-193.7372547,202.9489563,-239.915512,0.837987176,82.82502775,-120.8175795,-35.16882906,-32.94700687,-5.857749413,55.31604713,142.3055053,-76.20881602,178.1862895,140.0464303,161.3088709,-14.13145766,-140.3899694,-111.9497469,-172.395687,40.6730264,-139.3595644,-63.01034965,66.04742475,150.9004923,0.668037107,-246.860055,-56.06280523,-148.9387227,-2.120435666,-112.6282274,241.891153,24.67140382,1.403251952,18.79502044,11.41575004,-45.94849595,70.98134463,53.38389094,106.0155363,-173.2076152,32.2684478,-15.44169211,112.7646645,-16.26058554,108.6227126,-7.885314171,12.8465453,-106.0940252,66.32329497,-58.83104451,134.6769707,67.14274883,80.23654562,55.96698553,-135.2608967,-12.65902744,-141.0196077,-1.85424245,154.9813412,-9.951399886,161.2300101,-56.79972936,166.8627911,22.43180711,-35.69758104,51.74213287,-10.61054841,-61.15379385,74.30400123,-59.49490875,-71.44701409,-222.2217054,17.81781735,-21.51189563,102.5624295,-65.63568187,-109.2106759,35.83064988,26.5968159,74.97390395,67.3990479,22.2927497,27.7999276,69.75166572,-93.15899684,18.01177235,-56.03922349,-102.0337462,-82.17595183,7.089719737,79.80944145,51.23264669,-83.49773616,-46.05892762,-53.27011816,-120.2948641,-33.70579722,-112.5972093,27.13560979,-14.48608959,-78.07220733,-60.03145655,26.13812778,41.22698817,-5.352846731,54.6512501,88.17782973,-19.1530942,39.01905398,-65.6565379,82.19818601,60.69324566,-24.64497851,-51.47289976
0,-403.7761063,-812.6818766,-12.36682793,-85.34195864,301.5057125,-277.6574758,148.3895538,269.4847295,-428.6896687,268.3276366,-359.8770668,-81.08719149,-97.02443163,-154.9364601,-442.7134759,138.0169085,165.8102772,66.09152302,-211.9678348,-197.6087693,-384.9254836,-40.39485278,-100.5850373,129.7506454,-117.0538437,-12.63892534,197.766052,30.51335753,-97.69194205,-36.19523376,249.8509702,129.9863501,3.176560645,-60.74673519,-128.5681738,-174.710002,164.5122028,67.77101171,167.8774808,-30.87250786,-62.13519241,102.6139201,85.07242756,203.1974411,54.14314598,46.13134671,60.61711395,105.6384504,-128.2935016,21.59737114,-15.56577008,120.1364658,-63.58856631,-5.277174069,-14.25171391,85.68599088,20.9373821,-133.8108091,-48.75910101,71.79875809,-140.0757484,-117.503386,54.42157886,41.56928019,2.284461279,-67.87706433,-43.8507517,24.54260442,4.899404758,-45.1995351,112.0163479,-37.757291,109.9477662,52.70328445,-5.901453631,2.923033129,84.14124902,-54.6990989,35.67029393,28.22060599,-15.90238994,-18.2779315,90.18771366,8.188197626,44.2267052,-22.25238047,-5.792730653,-51.40358403,99.18909153,51.90368205,39.37546701,-26.11070426,-25.50735661,-4.955471447,-28.42338975,67.89312684,7.980254771,-21.81120021,19.93750071,97.13299125,-22.29277613,-3.262426986,-52.61871174,19.93075932,2.033556962,91.56664984,28.23624747,45.33865051,-33.05444971,25.57374395,27.70649083,11.48984202,-79.46824015,-76.91828031,-23.27074201,-87.35828679,100.6211956,94.49430371,49.28506988,3.587564509,-24.6683677,-61.11514183,41.15770172,-60.01772268,-14.38463288,-40.29130406,-49.022677,-62.90156671,68.48761168,21.20774907,7.080825807,43.29943695,21.92737757,2.478496894,58.76696366,-63.37506254,-19.1174175,-36.39519935,2.328403925,-51.15568944,-28.78864597,-65.2349272,55.69544119,9.075033375,7.908814442,4.393598466,-44.63391431,-22.38442462,-26.24933947,-24.93384909,20.92115684,35.81469686,-45.16663003,22.96754039,-5.924227561,-16.88567612,35.34488681,-52.32648722,-17.09831435,8.719501345,21.82943083,37.67270883,-40.192059,-3.957775653,42.85437601,-27.70783465,19.15272969,23.46703633,-38.52287859,-40.20241285,42.21339012,-37.12404453,56.59941799,3.045540883,-37.86328362,159.3310871,32.83823705,50.43840002,32.04323704,-47.87772753
0,-221.142693,-177.5209295,407.1668305,868.0273718,401.1815078,-343.4623604,314.0770947,54.18064563,-591.2682272,-185.2996895,2.211218983,61.4026221,175.7028243,130.1895336,157.0373265,199.9706135,-15.72001953,120.9045414,137.2373453,-335.5690331,-3.014804285,126.4954524,538.3789452,551.2588219,-86.52764298,-36.68129955,-388.8487892,147.9671952,-171.0912451,-138.50593,53.42634877,-48.95037441,-16.17772696,-259.748939,79.64505617,-145.4254722,-214.0629772,-199.7251404,8.495391599,-339.9639275,-191.5846891,1.345409037,227.106207,-236.5253524,-10.64397864,-376.9079231,-1.150346118,-232.2844544,33.5102876,39.15769501,-90.34510006,-18.3281879,-20.14076394,62.68603377,7.725708634,-39.86323419,-78.52602368,-180.3837182,32.4480625,-365.227616,-59.62122115,-81.30379963,-145.8674717,-208.8823581,-36.26596739,-41.99896531,-27.54903999,-203.9081375,-199.9743233,-17.5553019,-204.399824,138.2935156,160.9852564,122.2846361,147.090752,25.06596469,109.2614368,-44.66971714,93.07129194,51.80601448,-133.269392,-187.616789,140.4118909,-96.19886518,74.950406,-83.90090529,26.20360364,-184.7695993,52.10782324,82.27117378,90.93431314,-31.05846513,80.7360641,67.82520007,43.74929659,-17.50196671,68.44273276,85.99908401,296.7261746,-0.398500661,46.51332426,-13.58121086,-85.46091987,33.9971709,0.047800761,69.99549106,121.0322476,15.93486804,-107.6832161,135.2788727,120.637232,-72.47824505,-54.23571585,-61.2630096,-38.93786524,-66.40992041,11.65893303,7.073479516,101.5444847,30.74501696,-85.65615589,30.83204504,-69.18333567,-114.6484185,-58.77044042,33.91481663,51.07110968,-140.9867433,-13.91821342,7.552218553,27.01340135,30.68731873,109.7065,-13.49381288,61.40505232,43.74283589,26.13803066,-82.61393469,13.32499677,114.6226582,-21.62984863,-16.6620205,-42.62032363,-40.32233952,44.74965617,64.48639086,-13.4191363,53.19054366,48.72902586,-47.08895968,56.6125711,-25.73984578,70.50110053,-60.9954532,45.37440581,61.88181096,-21.95566151,-41.3390536,-35.44035631,-58.05962658,-0.725358385,9.819240432,-27.56544729,28.25153341,-24.84956911,-13.50912485,-16.07153002,-24.28874825,19.32725181,-10.57344331,-126.2848397,31.3341205,-13.54628491,-34.31353858,-59.30246328,-43.61538132,26.45255526,-5.359086641,-52.63491573,-99.4291821
0,-779.6333803,-635.4287472,-99.79392208,-64.31890229,608.0490468,-208.4405966,159.0712303,239.4684663,-170.8577378,-93.13876365,-59.7923865,87.1551495,100.9955026,15.40714284,-303.2103406,55.77340743,39.28361673,-309.9520794,-242.4491356,-390.9655047,-225.1885004,-26.8033683,187.7256909,162.4234346,31.33324563,142.9328911,-148.5189613,35.15112079,-13.390824,-35.22503143,8.092287346,-81.31211656,-99.7959251,-22.69582552,-45.8654509,-36.23916926,100.6086988,-72.18044128,30.14816258,84.34935983,-44.39984529,88.9727095,87.3433201,257.5905573,154.7269402,-63.85781441,-81.54811234,16.68188268,-5.332430709,90.52183803,17.24758928,-61.36920287,108.9553442,-160.5932372,14.15037791,157.2174476,-9.292316501,-184.5944833,104.6592924,103.401765,-56.38559943,107.8183808,162.9077857,-48.35510952,-53.28686711,-42.77659171,-12.9342362,1.671545428,-21.52885051,-34.69841765,48.49484074,30.17947279,-66.9627502,-63.70391869,-194.8273392,53.59361815,-71.73531727,-35.91125926,-40.07781407,-5.092766569,-159.3317711,33.66713056,130.2853952,-74.9276124,-52.80805087,-17.49577464,-91.89491976,126.4749667,46.11735714,21.85620952,-96.92173041,42.86825091,-44.73980815,-48.84520369,-85.09460985,41.26707298,-0.975367,-7.066408163,-69.46320858,-54.01178434,40.14303178,37.40632569,45.09985424,166.1070214,36.89490962,70.9570112,50.61647294,-101.2557769,70.98958512,32.62337409,-31.71211135,73.80307986,17.33627384,9.917170018,-27.04434935,-48.1388041,46.4286636,34.09994892,-54.64004785,12.91216336,-17.90882821,-15.61362068,56.15327908,-11.79760982,47.73548116,16.73946676,1.981328854,10.29937955,-31.52393509,67.40627698,-46.58093285,-82.30126262,2.387229301,-69.64584866,5.646758686,16.58296135,51.73141222,-56.65506527,55.00674708,108.4856576,-73.05673273,-28.3725414,36.79329141,23.49730899,10.38454657,-38.33966868,30.16240824,19.67909911,98.53961529,3.171825345,-19.43683058,-68.24448849,40.78149077,63.73370543,42.91125552,-25.52908034,-76.8029407,14.16932606,-49.84311257,-43.51260278,-3.569154322,-56.45485831,63.11510648,-20.88193808,35.20620829,-128.6210414,-71.25578424,2.105200703,17.48179844,60.5137582,-32.56014574,30.80325251,11.17001507,21.54758962,2.217398435,-41.01674768,61.29259931,-78.36911727,-36.92874307,16.44572529
0.005,-598.9813691,-730.9627336,417.1803617,109.2035043,-28.05890799,-451.4994435,9.472376793,290.194047,-216.5701985,310.7106461,-147.6359871,118.8748331,-190.1248901,-197.7146374,-237.9079712,159.2224533,29.45852464,65.06068921,-21.4471736,-259.150534,-121.5855571,-127.3116831,32.89386387,-19.59441054,-111.7879177,-57.28670069,20.71620447,22.23786234,21.33288895,-103.6805354,161.775641,123.8375864,-12.52550694,-32.88963544,-265.8566504,-106.6040776,-12.15801252,160.298029,39.8878838,-68.9415709,-49.91283755,87.55554763,158.0630303,141.8480688,85.30805168,-9.499120906,55.06617783,113.0808614,-68.18495993,137.1409352,-59.22577881,61.88349839,-5.619654392,153.0806011,-65.77700317,27.03972346,46.15895024,-41.9664098,-46.69339619,-92.92074549,-92.50633889,57.07980401,69.60002749,-26.33688416,46.24699388,70.0008337,93.50442092,111.8809294,9.496375597,-36.54066373,137.1798026,92.71887245,-12.40894915,57.48120825,-33.0473825,-49.7136743,8.358368425,-134.7687564,-74.85633946,-19.31733861,114.3181904,-11.35219282,32.87132687,-109.3652562,0.909138324,34.91790149,44.59282429,-14.86563834,28.94216483,-125.8136721,127.3059946,12.71640512,131.4155371,2.353375554,-39.85402562,-84.31865282,6.880301506,4.181333002,-62.42531766,-76.01468043,83.74572896,-87.64873703,-55.20321226,-61.9093885,35.88386446,-68.55670761,12.70700882,126.1053972,-94.25697535,-52.58848303,-37.87202363,21.91953213,5.296642039,-107.9495172,29.94855193,71.13342471,-41.56104922,-79.18091025,-2.570402982,-20.6975632,-37.3032254,-12.04064524,-67.27324291,44.63395842,-9.136776693,-57.54037919,-43.18512858,20.27199707,-40.59128139,114.5729791,-3.491879834,49.35908272,131.1488285,-16.7378883,7.999284401,-2.385074062,41.43772563,-56.62553878,-81.97530043,-36.93737803,59.1937332,-19.02351926,-40.55364861,7.579665628,-37.29291658,22.01179471,15.66476256,-46.63913977,-16.06489968,-34.70093359,-28.84386271,55.67656181,-47.83384495,121.6224612,66.99989123,27.80294506,-20.98490034,-5.045248922,19.18809136,43.67591099,10.06943626,-64.56968239,-10.3982912,33.97771582,47.34775407,-22.41710163,23.11465433,18.93563562,13.03167197,52.75756323,7.643756535,-21.84545607,-0.396649292,-56.22042759,60.52475572,17.58761893,-6.460029174,-8.242950931,-16.69422717,-9.049554775
0,373.970794,-212.467314,-285.1422576,-187.4080527,-219.9027681,588.5792518,625.592474,-449.6455528,637.7572638,540.9328395,199.1597129,-79.49160975,300.8128276,-348.8196191,-124.8423907,-235.6092146,-171.6006704,44.38786816,-29.21028573,128.7516248,-133.5343281,26.38735376,165.8895739,70.44975751,-416.8711815,185.2511147,-110.8099417,47.53365562,26.36465152,160.7583944,0.636684576,197.6331412,-138.267736,71.40853979,55.9379089,-94.06858503,213.7897741,-121.4263014,16.17798532,-151.6204887,-40.78404764,93.77265043,55.66088223,-34.55950917,114.2815268,6.758016318,-39.52918131,44.20254013,28.02936793,74.15472054,5.145078472,-88.87271848,84.91073151,28.47812085,188.0951173,-61.1001695,-92.45499153,-172.5566197,-285.3060657,-2.04013226,-27.43282358,-208.8915157,62.15981217,76.27827656,142.2696708,-76.88780429,44.97250885,-121.0490188,35.25283025,-20.88038667,36.37129428,-58.98598048,14.92699117,39.63372375,-23.80829621,0.64502822,-59.25810626,88.18688308,-12.77803168,-72.20076264,14.56957716,97.75408636,-12.15479005,74.33925882,15.42465868,-113.2616582,3.526927421,116.7060622,45.33230527,163.9309658,-29.82481107,35.44138706,126.5998317,-112.4335777,22.0081274,-36.65802296,-50.34312681,104.5491287,1.923314561,-22.78212325,15.61527142,-163.1395815,129.464995,-9.398781189,-43.29323368,-165.0152268,-95.24945679,-72.39380143,-72.54591435,-57.48130417,147.1799891,-107.4917947,54.13836079,-16.00527313,-112.4273631,52.04231466,124.3489201,-71.15657056,115.4679591,64.996869,-16.01311817,47.23638879,-39.36040553,99.14703119,51.14643018,29.03908917,-47.20143682,25.96626669,-67.29783914,44.9594606,-34.08856874,61.98362698,-0.488130762,-45.21282081,-24.53868544,68.83054874,-22.23270416,-5.322246956,14.43629256,-34.57143354,18.21112857,88.17056094,0.982795259,49.26318394,-26.43410415,40.18614751,37.11230225,21.1802443,35.28420867,73.24040221,8.622232082,54.23684937,-0.758194991,1.590137206,-43.02966442,54.54538701,-45.32945782,-58.75717981,-4.322252911,-14.72842658,43.20590253,1.491447595,-42.43279281,86.27108057,-62.37237069,3.289123919,48.73498283,-61.21433582,76.16646752,-83.85106745,71.37423472,-14.07948062,26.71933977,28.99851279,52.51497204,39.20822336,-24.94667119,27.69390867,12.96354282,71.19293667
0,-451.7714355,-375.5462702,853.4237102,356.8610238,9.504944367,263.8325316,436.5571988,383.4009879,-43.69660213,51.62034219,-158.9265417,251.1882125,-17.68030195,146.809685,8.130004654,222.7981427,-401.9008478,-487.59348,74.84243396,93.9715016,8.711841104,325.8105337,334.885264,-198.0797344,-216.1931048,311.7767843,-390.6844571,-109.8904467,-264.6095145,-184.7335419,35.0382941,-219.0626428,-249.5044313,-242.7138969,129.1520898,288.7115467,-110.6157359,-258.5094243,335.8285187,338.6029135,-165.332103,113.2696282,-124.6523338,71.89515734,-75.98521998,-70.06050509,98.35839241,205.3786159,-52.92737426,-132.725282,59.16203213,68.38606877,-39.94467573,-151.4848734,62.42042012,12.83347027,74.06147104,27.87230445,5.29024589,128.854086,-182.9894084,36.52501577,23.46437713,-10.33892308,48.80759661,-138.2294261,-206.500711,-104.270234,-54.6949989,218.5730297,197.6690126,-162.3725158,112.1440482,4.50686008,113.7004411,43.94956307,120.4587924,-105.3234529,-90.13556042,-62.21899876,97.7124952,79.03882611,158.1523932,0.62964411,-15.14180405,-195.8788702,-36.49084548,-69.82286651,-85.53659105,-115.5232603,-101.7174438,-85.7400651,-164.9342878,-147.0541601,-80.26782127,42.84868702,-25.29367225,82.79492121,141.4179238,-22.25084278,185.0527186,22.67726562,-0.919139124,-49.93907195,-8.801894494,-83.22672354,30.95887884,158.8766963,-138.4646848,46.71375584,-17.32617513,-1.835154686,-0.38131815,-2.658880009,-89.63648693,80.13148226,51.72358165,-72.87120852,-138.2576931,32.35846244,74.64394819,77.50958647,-24.67651287,-21.09682611,-35.76007579,-99.75516969,63.97004725,-55.34125391,-1.622325015,105.2161961,133.5879978,-1.698319891,-4.522068747,37.09878305,2.312481214,74.33457107,-26.23756305,-12.46737029,120.6416672,28.23460361,-127.5343052,7.296593168,39.45479838,0.948781192,-95.591044,-0.014871064,10.94521804,45.23228502,126.4733406,31.80771459,-25.69255554,-52.75022868,2.312406618,-49.14642928,39.47333392,-90.57653363,-3.653595756,-62.1803679,34.48664583,-71.5816096,-70.6677481,30.15650891,-6.732636749,47.21663131,125.4409985,-51.04215106,134.0523696,-9.177640694,-59.34853223,-5.289445037,-20.59784145,120.7795542,13.95465593,95.45542762,-67.26932096,30.98932956,-1.425380018,42.02313801,-61.36205093,-33.95954369
0,-81.92411018,-382.2550607,-106.1071104,280.9819473,579.4968396,-410.0544927,-44.71461534,-472.7055791,-517.8764104,405.2497577,-439.8814927,484.6884204,-5.957293098,129.2845856,-3.559434692,59.20966832,-16.38630168,205.6127396,210.0550966,-100.9868758,-250.9548691,-87.23739436,174.8104882,212.8550033,-277.8948008,-101.1254512,395.0581488,291.8141696,-171.5212527,-152.0058232,23.73627242,-181.2523975,-20.18870864,-113.7592181,11.71960511,-72.24175363,91.91334473,101.3713292,-117.2169963,-280.0878735,119.8790648,-249.9968477,165.1555473,159.1969564,-162.0735584,177.4167469,-277.3362824,-62.65417445,-124.0503662,-41.92162298,-34.55641375,-185.666394,-132.820362,-45.97310699,192.9580458,75.59266645,273.1051281,-141.1867699,-41.67067864,91.29376868,3.399365973,1.035904554,-18.85111587,58.90637096,-24.13239395,-149.6390368,65.3201817,206.8802894,97.31772027,94.38512015,26.22377657,23.54766137,-99.67322125,44.08774723,-55.5929888,-106.2541047,-79.82450788,-150.6713457,70.14011774,-18.26390243,90.04556137,-69.7472474,45.35970894,-37.79291912,71.55318239,39.64927251,7.157021033,-50.36267558,-70.78124249,-95.42734188,45.91300423,-4.799047999,-123.4002577,-76.3671261,42.76119793,-59.14394075,-146.0494579,17.32906532,-60.27415386,1.110686905,-48.50575191,-79.4779174,103.539312,-61.56562338,55.42673834,30.89084511,-127.1052223,-41.76449443,55.55587415,16.48268898,45.91441723,-139.5274194,16.64446594,-43.76475795,45.95494867,-42.29865482,-5.059956869,-13.29599679,-25.21146997,10.45597774,34.81179677,64.83400062,-26.00381389,-42.65445785,-50.30512772,-11.29334962,-26.44529255,48.58061146,-58.10800303,-70.60234626,42.59596214,-22.6323945,-19.62725664,36.9159502,9.077761034,11.42343298,-11.78954754,-36.28196617,48.64490384,1.756564582,11.44620336,-100.163809,22.76389444,-32.44854198,-33.33491234,10.30262308,56.10105379,-52.50361886,-55.75651394,-16.52741782,-94.23974639,5.407456589,-25.30851568,-33.18607779,95.58617612,103.8419739,13.34094118,-60.37809215,-22.48353029,76.85337562,-6.759770152,-37.04747111,45.22812084,125.9978654,-70.00502226,122.7231318,-64.88436112,72.31803726,25.83988047,-64.26921457,-33.26840905,13.39404114,55.44340096,35.44290696,51.69574158,9.077127512,-38.07699874,-22.24667759,-80.32103109,-72.00100841
0,96.68639405,-40.02530524,306.7871028,200.0025839,285.5325847,-514.3415184,520.9423794,-718.2660923,-577.1853184,-376.3182096,20.03848612,454.0600066,114.1801377,185.5958283,-79.06390105,746.5256048,138.3358309,123.1535466,289.8136112,20.45960391,130.2985601,222.4633879,-133.4011095,-150.4231922,331.564194,22.47742018,226.062081,-100.5831471,-133.032027,-210.5376382,163.0078206,6.047003807,247.6801555,-34.98602528,110.2506683,156.3717163,435.7759897,-30.67859829,-88.49264038,148.1007031,-75.98396701,153.3300711,-65.7602654,213.3890418,-18.44558145,-113.6768307,217.2340397,273.2109629,-98.04136605,266.5882901,-61.59145451,187.7172962,74.78208701,78.86519089,-0.423503984,-98.43541548,131.633912,-109.2125298,-104.3502545,-67.84728999,-32.5844148,4.282863728,50.0190488,360.5979066,258.8458071,-9.932307299,75.79754515,-19.66896994,70.82155245,-41.26971966,-3.896381734,-195.0310185,95.1815392,-86.45199267,38.00651909,147.6987502,-47.22901221,-43.02228627,116.7943979,-108.1132589,-65.15412136,2.406161196,-69.80786882,-5.378068342,-10.15745348,-98.22457558,-15.41253437,14.19453494,-41.49820782,123.5975123,-61.42255964,97.23626756,16.60177148,82.74088414,106.6535397,142.0969155,-59.54423026,197.6810436,9.313729605,43.80684751,-38.72566094,135.0443632,-11.23415574,-115.0749975,-101.9359509,154.5893222,-12.71676961,15.68932294,-110.2662385,44.42914175,-1.519749795,81.51338425,65.55835999,119.4137969,-38.75768939,-83.2845916,62.33290733,12.99986749,-64.95594313,-25.59595046,95.98316622,-95.0826096,-168.6913311,22.43915849,44.93570935,121.9510619,59.31695125,-83.95884043,13.63911952,-119.5144848,6.234125213,69.58360162,59.35113846,-141.4505624,70.24053871,-14.37786086,-5.856248606,55.68033893,5.587176104,-27.07430643,2.903531147,-37.1215577,-16.20344503,12.0075437,-4.203342397,10.3599108,-84.38947644,118.2216664,17.67565221,-13.50561541,33.74628897,-130.7543913,-81.62851935,-91.46285687,10.29271212,6.508098193,-113.1341205,-136.5445037,-34.53978615,-29.29404603,29.37533033,93.47473815,-58.94226871,-20.92370236,-103.4062922,2.159365247,0.752728173,-41.24981565,14.62678884,53.41095696,-22.52887902,-79.11811383,-2.285032238,38.16171489,55.39014714,-34.84596266,-42.46415526,20.35880032,-6.706980455,51.11492376
