pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100
0,601.4763767,562.2649456,164.2409308,338.6960749,-304.1103981,-143.6446125,140.1696258,-312.293279,135.4166773,553.6458748,472.175479,49.41109428,446.5273803,2.062949717,-112.2206533,-300.9434503,-197.8025011,38.27578446,-112.3744045,-85.6169247,-263.6547735,-209.4566414,362.7144584,88.10135567,-228.3661527,228.0717029,-165.6335702,97.34141362,-90.11001474,-0.590974585,-40.96818787,17.61626744,-193.9260314,113.2083856,62.16740668,338.4309523,9.964766415,78.30638551,-72.00060253,-63.92027388,-17.59882023,154.6209124,47.89488323,57.64101042,53.44167782,-20.8887509,-94.85951202,136.0765595,-102.5673206,65.29946385,-46.09125152,-171.7780138,65.81669009,84.2485734,113.7542576,68.47115617,21.62523749,-36.64673466,106.0142398,44.23076071,76.94512282,-42.96301306,-106.6320319,-48.75800729,-141.9337141,10.13112033,63.84150429,-76.40420479,21.18373819,-130.0708748,125.109051,-82.34355441,-35.10977018,-94.04585226,-53.53779581,-13.97587156,-0.240681183,-4.692061954,-43.85404865,30.52276188,25.09043015,-43.47652004,-40.53828791,-35.98471176,-28.60852427,212.58757,-73.6703234,-44.75842027,-86.32726034,33.56974926,-63.54853294,-59.53648601,28.75909651,-24.24600001,-84.31741511,20.25461692,-22.05837006,-10.99064922,27.34525278,-17.63798264
0,-579.4251964,-167.3334648,487.1955214,74.95407918,-122.4831892,179.6355402,281.4773854,-279.5085981,-96.70621525,-312.1903235,-9.320826252,45.20518763,-212.5663542,-173.0838579,190.1924248,-112.98865,30.30762918,-128.2189604,111.3398898,54.34444846,152.8689684,-106.2722297,91.13737021,11.66739497,2.813747774,-115.4078911,-8.464982422,203.3206296,136.7313464,-75.96628676,181.4920464,8.142655459,137.7675901,-20.51749331,-41.54997866,-69.86726729,-9.762550037,-88.47171772,38.75584151,-58.14825301,-145.4869723,-51.22275408,-50.51902443,50.5460884,-16.82608818,42.71223529,-83.35578336,120.4132179,-78.39293656,-59.52129297,18.30334941,-30.9375919,-31.35001785,-53.7618909,-54.50493936,-79.50241801,-49.46524181,23.11068557,-105.9046996,-13.13899103,23.7097276,79.34425557,-52.92227488,67.49157056,-49.26379262,72.86970829,72.03735362,31.78515788,-13.56271061,-92.96513684,-11.24504764,11.19823876,-33.1916767,39.88582085,-4.665332581,-94.0868558,63.45102972,-45.53714247,-1.656939478,-38.94045077,56.63719921,-1.864382722,32.79189687,36.19591116,69.95399189,-87.56996109,-128.6319442,34.442099,-93.2849581,-52.54197478,-66.47283481,-7.802171542,0.702238734,53.97744618,22.27919487,-42.6911643,22.34696986,26.89625497,-79.06049433,-94.84435143
0,174.8641428,-79.92890046,809.9029412,395.593269,-135.9444026,-16.78710334,-14.27618344,-42.84734621,177.5585582,386.0029631,246.896908,253.7549245,-9.58467763,177.6405183,110.951998,-371.9769189,268.38704,-21.40902867,-330.2341188,259.3998616,168.749035,-69.91590041,-143.8235975,29.69131138,-58.07891576,184.5389963,63.20566551,-61.5368812,-172.7988491,201.1514366,102.5484455,75.18791563,-49.18581025,-37.63106458,155.713156,3.029683185,-290.2903702,187.3845971,144.8779213,58.67078889,-45.90923554,-123.684039,47.01264866,-155.4539365,-151.6384552,15.99677522,183.1815749,-85.18649676,220.2188991,-191.2587891,232.8457515,-23.77563346,64.91058015,-70.91744566,-0.101689034,-200.345958,-240.2615763,-51.66086176,-15.14039676,44.27883998,81.94769603,-21.10467357,149.695258,-164.9364852,-82.41769058,-23.59283859,81.09593851,49.42836792,-25.91035761,218.9231125,-138.1282111,112.393142,-94.96546279,-0.640316757,-0.912074078,-83.80830796,55.33887238,-50.72661415,169.3427354,-125.3000955,17.44538149,-52.06835447,103.7103215,-53.75639891,121.2870829,-14.10416544,-42.61215683,42.08643327,53.56124068,11.45101685,-33.47341261,23.8313365,66.21337326,-41.86374404,40.83295076,-36.94802585,-22.31536682,-18.04442984,45.60497378,79.05596474
0,167.7629444,121.8785968,100.9476528,258.1581411,-491.4482657,299.242772,302.8935709,444.0102312,25.82774778,58.45340619,-282.2515121,-358.4379754,0.521773912,-175.1278501,-259.239704,52.87897335,339.127281,-367.6373657,42.54769741,36.92431339,102.2548872,152.9748698,65.06929069,112.9473503,15.9100846,-88.35756693,-42.84890562,276.5077541,44.29979943,121.0834473,50.72026,-88.56116144,-5.485641637,197.2133246,-228.6108275,62.94652422,-117.2898669,-59.1792187,25.73554859,-12.62406951,15.47480707,8.90603805,50.55895011,-65.12217072,132.756097,-27.63579908,-52.20222936,89.52248983,-64.34723512,35.63043379,128.3698551,-49.07126287,-61.63122627,45.27560128,205.5093992,196.6295958,44.58408021,72.48533891,-41.71460648,-40.44315116,-46.12936421,-51.07906997,-106.5615394,11.42860681,117.368701,-87.3549445,-17.59146303,73.93718715,30.91653724,23.60046807,191.7953886,65.77808916,118.0374282,154.0564298,-42.67872337,9.813280929,-145.6232694,-39.72323282,-15.65762287,-21.08559121,73.62688793,8.962932688,38.09798216,-22.2538391,12.90194886,46.25196308,-88.56647928,55.4612236,-28.36664685,-76.9521573,-21.5566517,-43.09445575,-4.150296239,-66.09573407,5.647181802,20.04374814,-72.8291582,-58.52348353,79.55618682,11.89930133
0,271.4232288,-6.860812812,721.5552489,349.5192115,419.1787659,393.1243796,356.5508357,-66.44390636,27.39698038,260.3408608,-190.8223814,101.7416459,140.578098,575.9280859,337.0737966,195.3520401,214.892686,216.6561073,-77.8293161,-163.3104746,332.3174192,133.1285602,-12.54221484,90.69065842,298.1205451,320.7170393,-70.41389715,-0.802414388,-274.4856756,441.4714986,140.0744253,328.5454307,13.72466847,74.94524174,-179.6352613,-183.7663407,-105.9944142,-60.16395976,172.3778028,-113.0797598,-42.91274609,27.47939029,120.0553031,-110.3214477,49.3800114,-57.74322342,121.7013057,-16.72689546,239.134186,36.56845736,79.33488194,85.99776582,-134.6921176,53.32454735,-145.6201482,-26.72809146,-77.97444312,-161.0226259,191.5059139,-73.95991457,36.56799303,-114.5283189,-144.1838669,63.06149179,20.6662539,-11.73530687,156.603647,-5.620731673,154.7856175,99.80132107,106.2992149,20.15390129,54.73810783,-125.359972,16.34703065,72.00094432,212.1160178,-69.15859846,-28.63705421,38.76504965,46.93054653,-40.55728553,-69.95693115,124.4715498,35.22703583,-42.0247373,-79.25195572,-118.1878738,85.65382387,-4.461110888,-0.597296445,-126.1030713,3.288045602,-1.284840191,2.756972933,19.48266628,88.06481138,-11.57003397,64.01495285,62.1365967
0,157.407501,-275.733657,-287.3902027,-295.5720095,-133.2183416,-237.5021147,-181.3124385,390.0930426,329.5683133,55.05417055,220.3304116,311.3878207,-16.81107514,-38.96125064,-31.77765325,75.32846376,44.64169153,127.4643687,-130.2292709,-23.86472342,80.4952429,-81.8142448,85.69903024,-244.2607947,37.48423809,-127.3196505,248.5642854,90.19980444,-139.1196891,43.89075381,34.70199919,-54.16294758,32.42947156,211.8154319,-225.2799023,97.8843376,-44.62482197,13.50857967,68.81254929,-177.7897382,-51.02497704,51.86031187,-135.9440546,-46.62720008,157.3451678,218.227137,97.40196406,22.13632391,-59.67089925,44.90390144,46.60524455,31.98054366,47.46311263,11.25499843,-36.00547741,55.63853661,17.91444012,94.9613881,-70.7902651,-18.17847847,43.36717343,27.40771109,-49.15986994,-100.9581431,-59.34479482,-38.09776831,127.0257931,11.64829905,-85.43662653,-4.818202205,-80.70990607,5.928732632,-116.6619965,-139.1748162,-145.7591684,-3.054103484,-45.5307081,40.98661867,-8.438760966,-35.2248551,82.47206732,-100.9226431,51.5755113,-4.361602515,7.905925622,75.29836478,45.27064575,72.17547589,-26.74818944,-34.801707,80.60923807,11.28997746,4.831104785,-88.15724418,35.36464398,54.15922246,30.0148588,58.67482164,-55.71697312,-32.33129155
0,270.5293808,-96.06401502,259.0533443,168.5452767,32.50186028,-194.6630182,123.2428738,23.6915916,295.9895458,220.1455402,567.4232119,49.27256056,5.38496861,307.7790599,155.2369222,276.2082125,243.599645,-83.55719846,434.0965334,7.182731151,85.84481074,125.3474925,-59.74688547,-167.8976829,145.3047664,-206.4203823,-1.99757136,-15.97600378,-229.1198351,-84.00416193,-166.5784589,-89.50923649,111.4646377,-225.2487744,-261.0178394,-219.2879579,266.2839336,-73.97958314,-114.098597,-199.1516175,17.96238501,109.1037038,-109.7796872,25.46828316,-49.75285808,33.05081612,40.58446202,-32.88256643,117.7438962,19.4794533,-7.79489126,71.44450354,-100.5790295,30.49604419,-187.5752044,69.13999826,-86.35646096,23.01770836,-71.39824384,37.56772854,42.9619175,-0.50266144,20.95688027,12.23471424,74.14503183,80.01077392,-145.5772024,63.63695241,-64.03645192,-35.37491437,-10.04060187,190.9104761,-13.8253393,35.83842793,-35.62121675,56.2381169,-43.49795596,6.848501561,-19.71114349,-5.476313136,-75.64961948,123.2645443,-23.35160037,104.500959,-39.58988529,-97.53213445,-91.86663972,24.21062454,65.55536317,31.77569993,37.66045527,-88.02030106,-63.44539585,-18.9132834,54.87756193,-54.41944408,-42.75467411,24.67761956,9.923467952,46.62976786
0,462.3886715,162.1601501,146.6312886,-233.4332825,-203.3597359,337.7828679,174.3548236,-220.6482439,-64.17509392,-66.80164089,-105.3231555,592.5238588,-96.61910167,-44.98675318,54.77212202,104.5416525,-134.2965976,-237.9302459,191.1664822,-5.001984822,314.8329614,187.3747734,-223.424457,-177.4935293,-329.5119063,-319.3041385,-181.4334277,199.2926306,114.8911917,-17.06513734,48.36337874,177.831485,-124.2458749,2.687082231,-299.748879,-281.1749234,45.40236737,38.89063455,90.33444483,144.1941683,-61.13163521,249.8703277,112.1993706,-220.6287354,22.2746333,31.56180863,68.43672206,91.46184519,83.91684381,145.4876545,90.06555272,42.57951018,21.01279274,43.26882811,94.29295602,-49.05750183,-85.62620043,92.05646282,-75.10405519,43.54835266,8.177283053,8.596595622,19.69786915,-142.0275095,54.84836762,82.84619673,1.718169247,-23.04497857,69.83598116,142.8820428,3.22496638,94.41007623,-18.3805235,-9.658873881,-30.90754269,-101.9105332,-44.32155998,8.263603839,106.1249325,29.56283033,30.38532497,-136.6194333,-24.01725511,-1.210545048,-15.73933194,30.7939502,-41.01607831,89.16825408,-13.41018525,9.285623884,120.9314196,-53.63030519,-9.492685999,-83.43522389,-151.7599305,-148.6943899,-9.149637696,-30.4171161,-49.43088378,-4.16700494
0,-195.4850956,248.9758698,206.8989915,197.0080313,-35.61934909,-507.5428171,52.79054244,-47.58890557,180.3149301,-284.7626352,309.0981683,-342.3560613,-248.0234974,64.29700705,-174.0689744,59.88122281,-58.93990824,82.77799754,-47.79684159,-26.35190703,40.89511993,285.5420417,-94.14523121,191.7634666,-254.3638702,-5.577572708,208.6323555,17.99675543,-22.27180703,-34.45634221,-284.2576378,151.3038775,-29.55945484,-31.90517186,3.204921165,-90.07627463,-208.5313958,-156.2903906,-119.9547713,239.8297954,144.2990004,98.40787154,2.259173912,61.41516248,24.58883849,100.5300809,-43.29299359,-93.99044543,168.8099471,85.89694704,-164.5066331,165.3220738,-141.4258139,12.86055233,42.01544332,-50.8602055,33.39756801,112.3619233,108.2289306,-136.1949225,82.58229866,69.85079204,-38.73589759,42.87822339,75.40266291,-2.207522816,-10.22989775,38.60397905,155.7528206,-3.252115506,91.11420186,84.26489505,-83.4713693,70.42939322,22.44526055,-14.02234688,-145.8793606,-51.419895,-117.8522936,41.11356767,85.67925116,5.065325811,69.44422087,-71.32453526,111.1676054,-21.80297584,18.54574117,30.84788715,-27.78513514,-54.84786678,74.30298525,-24.52821081,-41.32323436,92.21312482,79.82450484,-29.11950974,-73.56654513,-81.45346223,1.724037735,-71.41984117
0.014,417.0692212,-281.2446059,26.60183406,-384.4575371,-136.4421232,-156.8511269,-145.3847379,-18.77266956,-95.31315937,97.79999192,-38.12473484,241.7391462,-298.3464727,-164.2735132,-102.1171402,36.51932071,146.4344499,-83.60249002,-128.8686215,-72.69220265,8.401374727,7.019416534,-68.57292549,75.73923727,4.378924264,32.12147212,149.0946722,-155.4483675,-47.36668395,-177.6805298,-21.19901908,15.87926458,-141.7983379,15.42779021,-29.361183,-56.21260021,-194.5214839,152.1220755,86.75752052,-7.227421442,52.19530685,74.48000364,57.9039201,-124.0483836,-41.47582887,-183.9592587,-216.6627275,72.99009013,-6.723548579,-165.6500586,-147.6880374,-29.25684265,50.87749801,-1.634379648,26.63251851,88.42542413,22.71485629,-50.26863601,23.24944301,25.7089271,-78.78596656,4.690040355,-6.948447334,-19.35811756,-5.031832106,43.16272958,87.41235854,50.55209863,-50.54403559,-20.69058996,49.98083718,121.5053391,-65.699555,36.85023178,4.715790798,120.5115927,25.10104106,-43.48206253,-54.55426008,39.31754037,21.47945701,-102.3844176,72.37489898,8.252011823,55.68506676,-65.48585994,83.649808,-90.32759638,-0.767770156,37.26935562,-34.1407854,88.97384625,36.96759124,98.6591262,-35.52584193,15.48000501,-33.32730204,-75.67221871,7.870822015,1.513922745
