pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20
0.116,-102.4196537,-190.9681598,347.2220053,-262.9536399,-80.38441889,-207.1479489,250.6326231,-109.1792865,-517.7017651,-19.62776513,-79.42635242,-88.66404427,-95.38382923,-98.57243008,28.54466612,-173.7005296,-268.4055551,37.00961128,89.2165473,223.8921276
0.196,-556.9051697,322.1660706,-196.3889296,-69.26886671,-281.6310494,116.1112896,-316.8449203,-32.21285354,85.68658012,294.109068,105.9462926,-197.3334861,-80.74262664,41.86405466,182.4482198,14.88437709,-213.4993289,-84.89436469,-157.4586188,-167.2083455
0.115,400.7005149,-191.0848648,149.5029804,-393.4757242,-112.57228,-248.2606415,-300.9662258,114.4891109,85.81611425,602.3988796,-103.1760881,-26.27345937,-321.5565257,128.252397,-185.5460075,55.86316586,-46.52779872,-82.25244305,321.9387169,246.7325447
0.172,640.8105368,-87.55080231,44.03963096,-193.2061574,643.542539,568.6742404,-125.7635981,103.071749,-25.46649475,-34.6438644,-109.464167,-114.9049486,-146.4948108,238.6992298,-160.0605759,71.43407312,-5.797808016,243.3704659,-134.4813835,155.4867183
0.182,-31.92823744,-319.5281949,4.691232461,-211.7536119,318.7731973,-403.9460771,158.7698163,247.2873803,-259.483509,340.4174117,-154.4768435,-385.764102,-119.2189959,52.06179381,-104.778101,93.83654563,-22.85573748,-205.6626596,188.9053942,172.9155822
0.113,-153.7442572,413.8333477,252.3507405,-415.3009392,-122.8262949,-244.0752953,180.7681639,-37.36123551,-63.12272462,252.7464006,119.425559,-48.67140016,-80.48802089,329.8535827,82.29847065,-210.5145483,18.95724563,91.41599724,41.98594229,-167.6386356
0.115,-124.2589342,-637.6954201,231.867305,38.23075485,-224.9410076,-216.5751087,-13.27736327,309.3528426,38.03752711,185.000457,97.00683676,306.2571674,179.789911,97.40407017,87.76826856,231.0156399,128.095047,60.58654648,-189.4177689,-41.52627032
0.169,257.0916682,-256.6732406,743.1477245,-85.37622997,-35.93328942,205.1886779,115.1490877,248.7114957,18.34029641,122.7567994,24.06231509,-134.5086757,-46.30600573,70.9184925,47.10375125,-395.5024348,-274.2348937,113.6486426,-69.29496665,55.94990412
0.117,-537.4752242,-378.1403917,-200.324708,227.3584393,-357.6133574,257.9991796,19.26701692,-44.2214867,43.89089728,180.5393069,-119.0107031,-42.65976961,243.3596291,137.9855507,-69.7161836,241.6223205,-30.82036805,-145.7941725,-43.48574764,0.958973361
0.122,91.52773016,654.5970418,236.0367111,-436.1138237,-83.04032516,-197.5308133,264.1120115,82.33653691,-374.8788461,88.7637197,-183.5077775,83.34454438,-2.12832227,107.8773277,-156.0273607,-181.4223907,125.5777567,-124.8762776,21.05012033,142.0597887
0.137,615.674924,769.7909652,153.8499336,15.40086246,-667.2321345,-139.0432992,477.620184,-209.2016051,-439.8549539,59.9075471,-1.367444885,146.8126451,95.24162924,-43.50788847,-113.0175558,486.914014,-276.9014905,-7.99594689,198.306747,-120.153844
0.117,40.16944318,-240.752659,192.3589559,25.15394703,117.7384901,170.5560293,-51.72539771,-27.07653741,-263.333083,29.08177517,-148.7943372,-61.34561929,163.8141911,-143.2948682,-239.4828524,197.7081577,130.2709278,-0.76620784,398.536448,271.1469617
0.114,928.7217275,478.4360507,-162.9026545,-313.4456378,225.5402582,-80.50043049,256.2285196,115.3609295,-38.56275679,-249.8496968,339.3373108,-120.1536835,210.8930471,-45.18266469,320.0412842,152.0754199,-221.4516749,-70.30696274,-216.5469963,124.6636059
0.2,-439.9752172,-598.0454231,196.4688651,149.8605969,-239.608335,-73.14615678,407.7812987,-196.8497682,-123.920776,-216.173916,-101.4005376,72.0809882,153.4434413,57.72544174,217.2767835,-200.2171243,45.13173698,-162.1430181,-216.6500647,-9.89421571
0.166,-621.117106,304.9109722,216.5258269,493.2826844,50.29461309,-117.827074,31.75426375,-300.4581448,-233.439061,-475.5581647,-36.13405432,-34.88519319,-179.145801,-104.8567493,109.1646649,-46.21265177,98.74017922,51.975951,-12.47316136,-38.45479757
0.114,837.6869525,268.7554601,198.6461714,-643.2103038,347.5355236,198.7421724,-138.4295069,131.7051973,397.8396849,-177.7317949,-85.55591847,-66.97542583,148.5103454,-174.849863,173.8817761,236.8775763,-190.2836343,-137.8051433,-324.2659943,-70.82176118
0.152,62.46806935,548.5400402,-149.3421394,475.9591364,-8.737660283,-170.5929952,-48.14428445,224.9227445,68.85220677,163.1242613,-172.5102421,-38.98616307,-144.101873,-524.4658005,-66.43076207,-44.34330032,124.5884894,400.8577763,-44.96784408,-84.89330345
0.138,-126.3619782,-351.8497801,-294.3089993,-134.1226544,-119.8030467,116.6630665,213.4082472,-395.3228092,25.66245456,-62.9530524,26.08598918,464.0311702,-82.72895195,-120.7684431,-135.0736958,-60.76038159,241.176886,159.129875,-65.24280751,107.0469197
0.158,341.2976117,-373.4020045,-28.09838844,-78.50844181,157.094464,-179.4373137,-384.054494,163.690441,-115.8634671,328.6381945,269.9170498,-174.4474949,-50.42869149,-42.29024126,30.35340632,163.1998934,-97.2509047,-75.94767678,66.1181913,254.44372
0.134,1017.1466,300.5154792,230.5922605,23.48670086,-12.349876,260.8461768,-63.20579267,269.811798,-131.2549429,-321.8548168,468.7657779,36.1817632,15.41675546,270.3722367,-5.698239108,115.3337269,-252.0720524,-101.4947453,-46.81374737,101.8341139
0.176,-454.0038895,35.29708138,733.7692958,-302.8806697,-92.7522718,-153.9206514,-211.0931817,-226.5227985,-110.8600026,-15.64291594,93.38764316,-69.39524939,147.1659163,-305.0241048,-155.6929096,-88.17993609,-7.689430838,2.922060091,114.1657984,-204.4755229
0.121,-470.5644171,-532.0895545,-368.7361939,307.822039,-272.0198166,179.4476845,175.5664027,-363.7668482,-211.3909715,112.0689036,66.43612053,37.81995009,61.13528653,41.49740082,-60.45375315,-153.2096845,-32.1475471,-19.4095481,-117.8081532,-65.61270478
0.104,-7.730486682,-680.6994325,-222.7454071,236.7305505,287.5293697,-236.5868645,-153.4345431,-41.48652503,-87.46243219,-8.536983954,-183.1804276,246.5397931,124.1851858,92.15908216,-11.95320923,255.6048469,-154.8308244,-180.3894212,-70.57190046,163.5487888
0.149,252.9356376,67.22791122,-31.73293178,-467.6623056,262.9701955,-326.3642752,276.4342394,90.07375178,116.9502399,208.7831522,-497.7532522,139.5776868,-176.7506314,-43.99286205,179.2839033,-85.11071564,-25.57215708,-145.9142602,-130.0860406,-40.11882818
0.19,325.715491,-281.5126049,-59.62947084,-40.49729768,-34.52807298,-249.8345717,-307.0809517,475.1808718,75.56858921,251.5186412,232.6798912,177.941753,332.0704349,-203.2341821,254.0070174,33.05398908,-113.5971087,64.09827592,53.3873847,-6.485332535
0.121,-108.9600667,268.2625413,-47.96937178,348.6912705,209.5398429,-391.4142089,68.91548837,-81.53795341,259.310096,-128.57689,-34.36621972,-327.9211365,147.1103593,-424.7823977,65.89320904,35.80733812,256.1310153,198.8529469,-92.62720691,454.3295107
0.102,604.1281009,177.8307599,-192.0105484,-243.8979812,807.5041989,-6.92255037,396.6003322,33.16148719,216.5475167,135.733472,-78.9438088,306.0447701,306.1244295,-41.39811609,226.8733986,2.657091089,-77.18584912,-219.0209948,43.42336329,-20.16527482
0.1,179.5160054,-237.3090583,219.1356217,555.5342221,146.0131259,-298.3825751,-261.482807,-148.0001307,209.717799,293.9604809,72.82982265,130.2993091,-8.912648941,-71.52380021,21.25544939,135.4188281,261.8955902,-17.35614308,324.5739296,113.3073112
0.111,-617.2796924,242.6943061,420.0567266,82.06132293,-68.35828724,-291.2250775,11.35011315,-1.471608167,-208.7830304,-419.4671082,-174.0991407,100.2072348,-352.8929872,-234.9796589,-142.8472273,-146.2254898,-104.8407578,276.1899118,-203.8075242,12.92613508
0.159,65.92407619,420.9703369,45.97752174,153.3338809,64.50726014,-205.8109844,837.9917505,322.3291329,145.7383686,159.4674797,250.5326138,142.110384,-408.1748664,-234.6219596,-78.81177233,-126.9092206,-18.02293258,-63.4085151,140.5737626,-269.3496936
0.146,-291.8191255,-479.5741335,-391.759768,157.1561627,130.5678481,63.79286968,433.5962303,88.27465647,-22.17016037,-241.2851193,247.8791291,22.83668601,59.72490261,246.6880527,220.482873,-193.6826472,124.8911914,158.1355791,45.70768797,-26.75501163
0.108,-174.4651107,-335.124254,513.9776338,39.3870293,-281.8971929,-200.3504402,80.98017937,-84.14999252,62.47727519,-94.98555828,-94.80156663,97.97446855,-125.2086431,-118.4224145,-118.3051132,-84.47727799,-24.96492209,-186.0009006,-72.46275939,-110.0460561
0.136,286.0399003,152.738468,-138.1343528,-147.2984621,-146.558975,-327.7267919,24.2499607,-340.2207401,-207.4961937,569.4428861,-226.7885138,-133.379688,-30.28483512,51.84661297,159.3972409,377.0195722,-132.8530802,215.7444882,-45.96846345,-9.206290538
0.12,103.3319015,-730.9972516,0.80037466,-254.809063,16.44937115,-289.7226379,-289.935156,273.1393904,-82.48143585,85.82846921,316.7142894,248.5223652,16.47118033,1.974022538,-299.7155773,299.8422229,132.150087,-198.1137898,-39.61794134,-58.65330341
0.118,-325.1907532,319.9425088,456.5210156,-333.6305443,-307.9728149,-258.8946172,-639.248931,-191.3360279,93.58548144,-25.95518831,-76.56044238,-46.1119841,249.3185374,13.31412213,81.57133613,-48.08052928,-11.17995513,113.5884297,-89.79682803,124.8895245
0.129,-515.0919348,34.76067341,-172.802431,12.05592333,-210.9499315,243.8371963,-136.7055647,-376.9624798,-184.4837534,281.6627899,154.4757442,-232.9868397,110.0178335,-108.9841442,-19.680638,-16.95252341,-239.8825001,-163.9847543,-60.4681217,-22.69797149
0.101,114.1003311,-152.1045952,87.45596668,-477.2008101,234.7693595,23.74798023,109.2954553,-134.5091217,-440.8515965,166.6826178,-85.80967633,-150.780243,6.624904323,16.21048583,-105.4105644,-199.3177254,-45.04213646,-135.9828287,-24.15255688,508.8320017
0.129,447.6617157,-314.7901489,387.883316,621.9652869,185.9385116,388.9883375,-238.9037666,-93.19646823,100.6700671,191.1510792,27.83704572,-63.40762267,-94.7177678,108.5917799,-32.92189938,-307.4020153,-244.5291896,121.0372825,241.1046248,-274.454453
0.107,560.8090714,-70.8744482,566.3484956,704.7811539,66.53784704,247.5675556,-31.20179942,-463.4712606,-56.64074267,380.6538394,-125.4159511,116.1958123,62.54489218,170.4972542,-23.07840737,-199.1868588,179.4212243,-153.6909809,59.27214367,136.998814
0.101,-109.9946835,-655.2422703,301.7826331,-90.89649476,144.4522295,0.744580636,-67.21202318,302.4335565,-144.2599436,9.188105439,-112.8506018,373.5435611,66.47306774,-28.45464,-5.795421742,12.7577965,-113.3260428,61.61507192,-159.4896034,-108.4124036
0.142,17.35887043,731.6684455,-87.19423956,943.1213406,-64.99979255,-442.4591341,-142.0557948,249.9506722,-61.20635841,-449.8514377,389.3850305,-0.450226398,-104.2489384,275.898798,-104.8377653,196.5970031,22.72100535,-69.29374023,-133.4042883,185.1716855
0.151,-517.62479,512.2086343,-245.9090602,-39.34977085,20.70681682,-187.0092064,-35.21097544,5.14743535,373.3358251,-189.9985989,-301.6090369,-65.07153546,389.7239277,343.9571243,-156.9943807,-104.6256988,-188.4356842,54.37719328,112.807817,232.5322741
0.148,-369.6822878,-54.3416607,94.79748845,-311.3831389,-261.422481,53.97288796,104.6170133,319.653416,43.41956311,275.3001297,58.5744448,-90.13872822,-205.6218158,-159.9640238,-85.6026224,-5.01537158,46.91645983,-11.1349472,-153.9919561,182.9119101
0.112,-331.0679294,117.4759301,728.4558586,-161.6221891,-261.3546153,-35.94962865,-70.08556657,-128.9975564,-39.94062971,72.94944853,190.405103,-39.94347952,-81.98542765,-202.4622171,5.812823876,-116.446493,-49.21628529,-59.36669799,130.8759596,-139.3236106
0.192,-281.3544084,174.9686895,400.1673995,-450.5571849,183.8249151,-52.05874769,94.17277036,199.2355084,204.7802388,-161.2181211,81.47957836,24.92559523,285.5452349,197.8835871,-151.7132792,-34.60601032,150.1581273,-7.891497739,220.7076482,285.0960322
0.149,-543.756297,734.3266309,13.12230061,-71.85795623,330.6974475,-255.8932551,-260.2665648,-41.34423374,-442.7931029,-60.508709,-220.8872782,40.87841919,281.3839988,-1.463959617,-112.5837805,-113.2276862,112.6768526,26.01565207,-279.8155321,179.8457651
0.113,387.1713276,111.4104965,-23.86294936,601.0715322,763.6338881,13.12544325,136.744645,-260.2658224,187.5299779,16.87709771,123.524152,-90.34727531,100.3140532,-281.8717217,-127.9068363,-102.2765457,-248.9295323,242.7324802,-315.5401115,112.6235788
0.154,337.014267,142.1827114,-56.07329628,576.1113855,560.63711,55.75011916,-154.6408631,-155.4201486,267.5794338,24.72897661,248.1367372,-335.7056334,366.2720302,-303.3275185,-275.5557813,-171.9556795,-8.490138136,-60.09065329,-217.8127895,86.86083606
0.178,623.1983312,-425.040439,-195.3454466,22.44343876,595.6507894,167.1669384,92.11448089,-135.5859834,-310.1182754,-140.7163112,-166.8211426,-139.5999955,-201.7271284,452.7261756,184.8041096,-46.58793111,5.18977594,-26.67707604,69.22333716,44.16705293
0.203,-13.15048809,-539.6883788,-63.82906156,-67.54514952,142.8029428,-398.9774835,-222.4723645,84.73955334,104.742322,66.90717808,247.5576243,67.70467951,83.24516493,113.8200746,-79.99870683,341.9517726,78.74867685,-131.5083339,-159.2062491,-149.2735437
0.251,454.0965657,-676.2838471,28.79026191,-5.657454682,591.7684598,46.30564735,-103.9577866,134.7922355,-280.626461,-244.1779654,-29.65474681,-41.4566881,-325.8427224,185.4952522,-141.3265121,-5.489109283,-145.8889088,13.03953837,93.13197256,138.1667233
0.271,-57.11264133,244.2342024,-49.00456396,-294.3948129,-478.8454009,452.5837373,-256.3778068,-8.881283387,45.06840804,41.26470346,82.01120944,-11.32335478,-78.48664442,-291.9663089,303.408352,-69.50079469,137.1453143,-101.269236,-81.06784592,77.44335229
0.203,-261.1963771,593.7065617,237.6023352,-234.8089657,-64.3686201,-220.8566083,-771.7333817,-135.6952261,261.3554885,-304.1769577,11.72381239,30.25978345,-23.63503854,169.1525108,174.9062276,-138.2779423,166.8937215,-11.26282716,-21.07139191,-99.97870783
