pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80
0,601.4763769,562.2649466,164.2409241,338.6960612,-304.110416,-143.644629,140.1694893,-312.2938722,135.416758,553.6468433,472.1747131,49.41182702,446.5257377,2.062637048,-112.2231598,-300.9440103,-197.7964215,38.26823191,-112.3554293,-85.64546608,-263.6267651,-209.4752209,362.7282195,88.08271894,-228.364819,228.1074556,-165.7325901,97.35457212,-89.99022764,-0.681936275,-40.91021758,17.75948787,-193.9036965,113.3403314,62.00046649,338.3341013,9.472444805,78.26312505,-71.75935086,-62.62305809,-17.37603086,153.980973,48.68063076,58.71326432,53.24370508,-19.80863994,-93.16403725,133.904046,-101.9358939,67.06683727,-45.31506876,-172.4024628,61.54013429,85.74419041,112.0971644,70.20437266,31.06806673,-36.95615955,103.9880919,36.4259205,90.05767271,-22.77073146,-113.1910198,-13.58165362,130.1124844,31.32841141,-98.71910443,16.66965362,60.24245611,-118.3806307,-85.74835627,115.2012106,25.88624611,78.716013,-37.85721198,-55.6883348,29.62928531,8.360949716,-17.41081748,30.80549544
0,-579.425197,-167.3334651,487.1955186,74.95408032,-122.4831838,179.6355092,281.4774499,-279.5086253,-96.70620925,-312.1906733,-9.320739291,45.20427443,-212.5652563,-173.0824303,190.1926398,-112.9871075,30.30360485,-128.2203385,111.3493791,54.35200656,152.8442311,-106.2664689,91.11758402,11.67206358,2.813117006,-115.4453279,-8.383708004,203.2319723,136.7461479,-75.80433473,181.5076681,8.028724585,137.6633625,-20.22008812,-41.80546363,-69.58951571,-9.723871625,-88.70401774,38.73453181,-58.51057857,-145.5690395,-50.57907436,-51.91715084,50.47480248,-17.74870179,41.28961037,-83.1458654,121.5758858,-77.37138409,-60.08706635,15.59696621,-28.15294311,-33.45002975,-57.30373421,-52.56680015,-77.29019077,-49.60516961,21.38593693,-107.671131,-11.99720438,33.72503558,71.23027251,-38.5967961,88.77958285,22.14846365,86.63489275,-40.32344823,-107.0580979,-4.07742592,-62.54489553,19.99974068,20.04703845,-23.06083458,-78.49372707,-9.834637336,-99.42825396,10.73820929,-37.3626231,39.92168255,-52.08640291
0,174.8641422,-79.9288996,809.902943,395.5932669,-135.9444027,-16.78700216,-14.27616344,-42.84748462,177.5580185,386.0028574,246.8966353,253.754067,-9.585260305,177.6435196,110.9597014,-371.9744182,268.3815629,-21.41316338,-330.2252025,259.3952108,168.7509154,-69.91877764,-143.8296877,29.68175211,-58.05862031,184.5062695,63.21237859,-61.57650222,-172.7917834,201.3843178,102.3948295,74.68602171,-49.0438075,-37.67684113,155.0080085,3.617519685,-290.0267602,187.7523745,144.4786969,58.23958299,-45.33398689,-124.3116305,47.20447243,-154.4326401,-153.1055493,13.83701876,182.1028731,-85.53957581,222.3332735,-194.3561407,232.0417138,-22.92366832,68.86014826,-64.06048381,1.900210319,-198.0707194,-253.9544623,-62.27718769,-21.91456075,46.18406697,58.65992841,-25.55927308,141.2537084,-157.5472872,178.3881128,17.79994745,3.388882889,-46.6145047,-90.3868933,219.5664491,37.13744146,-50.4588049,-114.9116453,12.90123235,43.8566062,-37.1819377,-0.998661261,-30.77031536,170.9921275,-111.3786111
0,167.7629444,121.8785943,100.9476414,258.1581391,-491.4482944,299.2428037,302.8936872,444.0102519,25.82695738,58.45406792,-282.2500797,-358.440733,0.522796666,-175.1264433,-259.234148,52.88197069,339.1260519,-367.6372477,42.57135031,36.94023725,102.2554826,152.9688494,65.02251415,112.9046923,15.97917734,-88.34228015,-42.85494935,276.3002923,44.42226088,121.2268536,50.66948097,-88.78899582,-5.519537061,197.3417042,-228.9080995,63.28143143,-117.0344103,-59.19168354,25.60450613,-12.57847625,16.05239025,9.428360612,53.24488337,-63.85666936,133.2787391,-27.79710918,-52.70278941,93.8830955,-61.68255622,37.57770629,125.1086043,-43.57366067,-61.99823006,43.79548704,190.1195632,198.2021249,53.90900913,78.00096687,-49.90312735,-47.94727704,-45.2887621,-50.84877017,-103.5846317,-12.12425831,-80.96539451,-113.1098699,63.09258876,-45.21836299,71.90626574,17.3135048,-166.5520445,-67.99070685,173.1142124,-79.82970791,-75.12163647,66.72909885,41.23190933,-96.95056861,8.978183276,21.85828492
0,271.4232313,-6.860812179,721.5552405,349.5192259,419.1787879,393.1242938,356.5508052,-66.44358874,27.39871389,260.3411725,-190.8241442,101.7375658,140.5807609,575.920716,337.0589426,195.3454765,214.9023701,216.6572175,-77.84241365,-163.271716,332.3311813,133.2196766,-12.56520085,90.74123955,298.1944678,320.863352,-70.32585742,-0.854053796,-274.2548793,441.0483252,139.9684991,329.0269411,13.98187272,74.88449604,-178.6224082,-185.3210524,-105.5710458,-60.98067824,172.2102765,-111.9734822,-42.32768738,25.49559675,117.9181617,-111.3091921,52.38508712,-54.68067512,121.296891,-23.60779854,234.8132999,31.17869846,74.34170382,85.9355088,-132.2651466,47.99339359,-140.3855159,-11.52509337,-66.46401126,-152.7720638,174.4133826,-76.32941805,44.56121701,-95.97842413,-144.7015026,36.7734485,21.43739977,1.838628885,-96.14146732,-38.35526566,156.5173199,119.2704914,-65.6130003,-21.35868761,30.1135932,186.7973184,21.71977832,-125.8452273,-127.3757137,55.42890845,34.39932795,5.986708696
0,157.4075016,-275.7336589,-287.3901896,-295.5719942,-133.2183771,-237.5020256,-181.3123824,390.0929546,329.5682351,55.05418506,220.331693,311.3881482,-16.81147948,-38.96186885,-31.78029088,75.32908944,44.64402278,127.458787,-130.2316217,-23.87936432,80.48846184,-81.80857373,85.6915757,-244.2568472,37.50540606,-127.3164705,248.5217187,90.0541951,-139.1235297,43.98895505,34.62784654,-54.16861017,32.33169265,211.9704039,-225.5036551,97.96761516,-44.8606044,13.42540611,69.15204697,-177.2732323,-51.67254455,52.7430596,-134.2642889,-46.23435223,154.6743892,217.8868332,97.49979681,21.97543637,-61.78088646,44.58424892,49.33663786,28.21107324,43.58205443,9.471788711,-42.53032747,51.125238,16.46229751,100.0721413,-73.28690575,-23.15688992,43.50376862,47.01139477,-47.9668628,-75.30826838,128.181175,-19.72012048,-63.25577215,-89.24826205,-80.63492519,-21.05525644,50.00019255,96.5935446,-151.4826726,91.61343996,-132.5861701,18.41093809,14.47409795,-15.03213536,76.67742262,86.3573388
0,270.5293802,-96.06401435,259.0533123,168.545287,32.50188926,-194.663176,123.242906,23.69179267,295.9892602,220.1460143,567.4221675,49.27192022,5.388133719,307.7786711,155.2353393,276.2103127,243.5998576,-83.54904446,434.1137974,7.209096505,85.85065403,125.3127162,-59.74737506,-167.9183639,145.3013051,-206.4447829,-1.887971495,-15.91058696,-229.0727995,-83.9547199,-166.519056,-89.56597729,111.4989294,-224.5760326,-260.5882416,-219.5409928,266.5656148,-73.57713037,-114.0333572,-199.5938116,18.23934451,109.5344717,-111.4997752,24.8353763,-50.09463734,31.98755131,40.05494189,-31.14496676,118.4021369,17.67571956,-11.7692494,73.61270666,-101.9447741,25.29802421,-182.6208713,70.40092138,-82.84893941,17.70309779,-73.10527426,35.30345714,55.32751642,-13.90641428,21.75725192,-11.26381946,-146.6902688,50.53527591,112.1625506,19.93102556,-75.7183293,-34.01991333,-70.61256652,-171.519056,-133.6509342,-77.1471585,-66.71133578,31.76636446,100.0552369,-6.425688511,-53.8402344,-71.81752835
0,462.3886705,162.1601471,146.631293,-233.4333066,-203.359704,337.782889,174.3548406,-220.6485564,-64.17493962,-66.80116903,-105.323145,592.526835,-96.62153134,-44.98359317,54.76446759,104.5459443,-134.3028932,-237.9219264,191.1704375,-4.98985063,314.7930696,187.3220778,-223.376508,-177.4646781,-329.5421214,-319.3627356,-181.4222514,199.2867964,115.0976559,-16.70450365,48.00582015,177.3406963,-124.1227874,3.356914842,-299.5972929,-281.0909683,45.55805254,38.99098928,90.58679367,144.6474335,-62.62221075,248.4821477,111.6919955,-221.3593506,21.55601842,26.86116565,67.64031733,85.60055283,81.72595248,141.8646371,96.24160611,38.92330314,15.57697665,41.23228684,94.61434533,-47.91244916,-95.42376546,92.57846455,-71.5416382,42.46392096,5.991173949,27.01176657,13.06877771,-121.1142091,-28.60431111,77.16341891,-13.7105286,7.422167443,36.5370985,161.3722005,-35.37859113,-41.41717198,15.55196168,59.20100162,-15.01905357,24.57538968,82.89271808,40.12358842,56.09461756,13.60717139
0,-195.4850957,248.9758679,206.8990067,197.0080114,-35.6193435,-507.5426707,52.79075714,-47.58871897,180.3145654,-284.7630506,309.0985108,-342.355815,-248.0229232,64.29980296,-174.0663079,59.88308587,-58.94240594,82.7867012,-47.78683251,-26.33538678,40.86731813,285.5637415,-94.1607372,191.7457555,-254.3159378,-5.580493512,208.6456598,17.98593161,-22.24549589,-34.27637713,-284.0702703,150.9279559,-29.57180267,-31.93641203,2.710497397,-89.75004395,-207.8573601,-157.0153666,-120.5797949,238.9656465,144.0501981,98.31140929,2.164640138,59.38643975,24.51613954,100.0064137,-44.91049415,-94.28669273,168.9257441,88.63904721,-161.7111724,174.2843977,-138.192006,13.00559823,28.9064421,-50.31006677,18.0968789,102.561277,105.4716476,-121.2613103,73.59162634,54.93058801,-25.6118758,42.32939276,-74.65532621,-11.38381548,26.15792467,-29.13444702,163.2701261,42.90588706,-90.73385674,-11.16562163,-26.24997203,-66.90260766,1.647265174,41.64449351,4.457729772,-79.13279115,-64.18986049,85.89921032
0.014,417.0692222,-281.2446047,26.60184293,-384.4575162,-136.4421086,-156.8511853,-145.3847968,-18.77238787,-95.31255338,97.79939403,-38.12578905,241.7407401,-298.3472506,-164.276541,-102.1194892,36.51024573,146.4392192,-83.60628353,-128.8913679,-72.70467903,8.391839884,7.074242528,-68.58759338,75.73395359,4.442055557,32.15484137,149.2397243,-155.3945583,-47.52406741,-177.8507262,-21.16701895,15.98041324,-141.9046508,15.43240175,-30.03942477,-56.60612491,-194.20661,151.946515,85.83609542,-7.07861702,51.64866033,74.51283104,59.36817123,-124.2482967,-39.72307692,-183.8624918,-216.7037858,74.15460531,-6.136239187,-163.2819668,-148.795214,-25.2978847,45.72966931,-0.326707872,30.49433874,101.5853336,32.36563821,-46.13653239,31.74153872,31.43927213,-70.93796054,7.734569035,-3.646082908,-30.279796,18.5736189,59.11152619,-21.79321146,-80.53036021,-71.28053557,3.944606531,-125.7965403,-71.43015996,-59.05792367,-28.55540262,-42.72974247,24.6189036,-94.69124411,-43.36938616,63.66444812,-49.03944638
0,611.2388138,1083.742718,25.04806734,595.9665493,-397.8913412,-286.1653881,454.7130474,-388.3326244,-193.1941469,203.464634,60.36823326,472.7329394,-199.7848484,93.30768425,-346.380349,492.1616425,-456.3423631,-38.5325943,-92.29800601,-178.4975827,55.79977105,170.7477992,-227.5768991,-5.185645197,-208.9910993,-55.79559812,111.3031582,-213.6121512,-54.378124,27.92643006,298.1094384,-265.2574406,-64.79106277,-287.3358828,191.1272214,181.5135351,-55.98424697,-152.0708796,-69.96688201,-152.7162215,-58.30697368,-36.77968462,-100.8788395,190.9389148,-116.3918855,72.18257598,220.4691655,-163.5560698,-146.6616598,-61.85655966,42.67459925,-32.82318401,105.9090279,-16.70449242,43.34232722,-54.11739281,-1.862683589,84.10031578,-140.3961922,-208.5429356,-6.14954463,60.65815434,10.12885,-46.29943439,49.96236525,192.0388376,79.03802308,-111.0389299,152.7726812,115.9104984,-24.18351626,-129.7949754,-24.91304022,-31.70126255,26.28576878,82.86098542,144.1722149,-72.89893216,-16.66229696,-94.19656043
0,477.9821283,-142.5814038,175.1429776,-192.9940164,-41.13100498,-124.2865143,21.85336982,306.7811696,-108.4560295,230.6010129,-194.3538312,-375.3520706,304.7897345,-279.1790979,-175.7288305,-8.855303078,56.66597341,-170.8048797,-124.6142869,42.62566953,354.2739049,-43.25484685,-209.442593,188.5996286,216.70924,-190.5901574,126.1482949,114.4875959,-301.7894224,65.14438708,-52.54976369,-73.49075932,103.9676291,58.01163301,-68.73571739,121.3832777,87.07107536,-148.343869,-30.40223579,34.15928026,2.013574487,-153.016818,44.24960075,64.46796532,18.85410543,100.8513399,104.2800148,-21.76937285,-86.53221946,4.903703836,-150.2541342,41.56198341,31.67388307,0.874914768,60.96075104,-33.60578905,36.13216786,-53.63118283,90.60879383,-3.270989376,52.55367241,-43.92450646,-54.73466068,88.60209285,-77.65584144,128.3989374,56.69888808,5.725595895,-21.04200992,-125.7881238,51.37962962,149.8117023,24.58866997,132.9545898,-54.92401833,-3.717482018,10.47762045,50.42771621,139.694078,0.074685572
0,480.0820989,91.03903207,-277.0415684,-315.6868811,-143.4778968,-374.8431684,-71.63410925,212.260608,98.59333649,-49.82197341,263.6273022,17.79557365,96.12507999,76.69051258,280.6765564,-166.2515078,47.88064057,-165.0603163,-26.80518605,10.51323457,13.01867708,-17.02171502,175.3642386,223.5002711,-88.08191952,-194.8304921,230.845408,41.69461527,5.770776731,120.167769,-25.45801948,-98.80952012,59.07278029,32.11457649,40.96758108,-175.3117494,-212.650953,-51.10146418,-76.54310806,-4.318864295,86.80440801,-51.14733057,-44.94636517,-25.95288588,-46.31297729,-66.32922136,-70.17211232,-100.3223546,-21.24383436,36.07287481,-8.890736821,-43.46047482,-30.28550084,-39.31565386,-112.7841052,-27.97849481,-73.92022473,33.85848382,-80.54806081,-1.248780429,7.221242687,-36.48871273,-118.2885627,-9.255532971,-50.12443462,-26.5176237,132.4261456,31.81664762,106.7108337,-21.41010534,-30.77061619,0.493618579,-122.5967504,5.037756688,-61.55330994,-37.02669617,-6.548839396,-52.90759082,-27.41608485,7.521088871
0,432.3374523,737.9121965,128.7163636,608.1863524,-43.00802144,-277.8058559,151.2485152,-284.7401312,567.678811,531.3187057,156.7350167,-73.6125485,193.8620042,190.7524925,-149.0913463,-230.931489,-70.08765751,-258.0942922,-26.24104972,-129.5664415,94.71239954,51.71987965,302.9301177,150.2472364,-146.6649105,-63.35379978,-280.3237139,120.4937878,-69.3221131,62.55781458,-39.29433802,-11.85894581,-9.969044129,139.9626689,-98.57800988,81.75736553,54.63650821,63.8931864,-50.67278121,-62.35821698,-91.33216189,127.5177145,49.91605617,-25.30479453,12.98035671,-101.5738154,-23.53523282,-17.19817601,-47.34081922,14.0531779,-130.5623078,-64.38317847,-35.64414155,121.3352277,-79.50729636,-113.5760094,114.7225929,52.13692548,133.3876762,-109.6679925,-9.351533151,97.06148503,-64.82071167,-0.921974753,10.51833061,-89.14793216,-76.37500608,105.4986445,54.57620847,3.48874864,25.76742507,38.69095135,45.30558418,-55.98352741,-143.8456951,-10.64851629,21.54379713,-73.42977667,-45.61744095,98.40639423
0,-541.1119412,-196.0336545,503.8124692,-14.70236525,-316.3922851,143.6733596,345.8252621,-41.40774688,34.42046292,-311.6305103,98.79394626,1.425056102,54.6711914,-14.94862785,331.4321009,-135.9971888,-77.51371278,-178.2455465,233.6694088,69.52459194,84.31104722,-73.55022319,106.82177,-138.8208625,-79.18629132,-295.3991464,114.6365448,31.7834006,-197.6768217,38.53575794,-22.03310485,-131.7582987,-125.2152535,210.1363586,35.22397892,-153.5516846,64.9968503,-139.8342597,27.36163905,99.86590238,-91.47805188,-51.89602144,-74.00665923,-63.96366946,-46.61603471,-52.94576728,-25.62571136,55.64020154,80.2663915,-169.1213655,-94.07656476,-48.34436398,-46.32211594,60.90627646,-155.4908296,-52.67711253,46.74276825,85.88861472,32.21180144,36.40163971,-87.05180171,137.6203442,7.799203376,48.48847992,44.21288342,-39.03288206,-23.48593071,-13.0190621,4.067889443,-35.94123883,-31.0896994,-79.01621949,-42.35376867,-55.18959175,61.78058705,-20.2715266,-66.34419714,-19.0869382,-11.47717626,65.38410711
