pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60
0,601.4763818,562.2649358,164.2410965,338.6963038,-304.1101666,-143.6441907,140.1713093,-312.2977338,135.4182303,553.6453526,472.1820988,49.4135598,446.5318643,2.09042836,-112.233684,-300.9236919,-197.7606088,38.37596193,-112.3916195,-85.60552943,-263.7075143,-209.3348767,362.8153439,87.77969484,-228.424365,228.1056463,-165.7156844,97.57882992,-90.52761256,1.020120206,-41.43085886,19.29749692,-194.3345155,112.2153899,60.71416025,339.1708758,14.91815598,79.70825892,-75.52571107,-65.38398731,-15.56153762,157.7140625,51.21893196,65.94802372,77.80145125,-18.03085364,-9.07188873,144.4644674,-109.0525114,-27.35802592,-71.34491618,-126.7776958,81.2609581,99.32735652,94.15997526,84.26761192,-25.64641599,75.28358722,-68.95196097,-4.058339177
0,-579.425194,-167.3334672,487.1956121,74.95419394,-122.4830777,179.6361492,281.4773287,-279.5086147,-96.70594195,-312.1894653,-9.326606788,45.2020442,-212.5536975,-173.0563974,190.2158661,-112.9782307,30.28001762,-128.1728427,111.4151594,54.31970943,152.8771946,-106.2457403,91.06199522,11.847735,2.870706195,-115.1982561,-8.426752128,203.8397333,137.6541711,-74.53645234,182.5350947,8.865522699,136.7418951,-20.34367488,-42.88243902,-68.3990461,-11.42869781,-86.56053574,33.80939415,-54.53475794,-144.3797708,-49.85765296,-44.9434851,52.76901499,-12.09938228,45.44264378,-37.99408414,135.1846978,-79.12125856,55.00902658,25.14245388,-34.16371698,-28.35673022,-53.40371021,-34.95456531,-87.61855063,21.04467571,-58.93643278,102.1846707,83.46497267
0,174.8641495,-79.92883644,809.9029943,395.5934334,-135.9441374,-16.78690317,-14.27554635,-42.84734781,177.5552555,386.001722,246.8869319,253.7391832,-9.556945002,177.6642301,110.9776265,-372.0048834,268.4087829,-21.40062701,-330.1605023,259.2766773,168.7685576,-70.0757391,-143.7963408,29.87443534,-58.15619117,185.0587071,63.6913987,-60.96094358,-172.9864425,204.1213256,103.4311472,75.6493894,-51.08350344,-32.51549658,148.9286929,9.27971022,-286.4810883,190.383858,139.0103083,68.563129,-43.23158845,-120.4477438,42.29582207,-152.6376815,-166.3075096,19.16994024,148.9319622,-189.7246872,188.1379712,67.58106435,207.3901969,-6.641910762,49.56254053,-121.1564818,10.57934694,-199.3056377,-63.84562019,-139.6670377,-155.8890498,-73.70749268
0,167.7629373,121.8786051,100.9474605,258.1581433,-491.4483802,299.2432652,302.893776,444.0097652,25.83036312,58.45424535,-282.241441,-358.4428427,0.513915325,-175.1405642,-259.2778958,52.88277842,339.1163463,-367.7297564,42.49874056,36.91118227,102.2046661,152.841021,65.15359499,112.7641699,15.66010374,-88.3969612,-41.95951464,276.3686448,42.93293552,120.4753306,50.21685825,-90.56472344,-4.302622984,197.4490673,-227.9146461,64.78796801,-114.506256,-58.49688239,31.92304967,-11.19703491,9.25770314,16.91716678,42.71792162,-61.62005877,126.1456812,-31.29835937,-20.46684927,92.52981331,-84.81922539,-40.53945785,129.2686514,-39.89735689,-52.4693946,99.97286715,224.4172405,152.6151498,54.19651406,-55.13091498,24.47981989,2.14963502
0,271.4232403,-6.86081026,721.555413,349.5191666,419.1788842,393.1246798,356.5509034,-66.44760665,27.40027541,260.3408059,-190.8002063,101.7548969,140.5797556,575.9441855,337.0621046,195.3321325,214.9799935,216.7225952,-77.87799599,-163.1863952,332.3420701,133.1606862,-12.44937874,90.51826313,298.2389413,320.5842666,-71.08805541,-0.723123501,-274.6125661,443.3163122,138.532457,328.0631541,14.2927271,74.20140153,-180.9507931,-179.6077758,-106.0195899,-57.89333165,170.7423149,-111.2834564,-39.11458048,28.61965079,131.4679097,-113.9643244,40.67271077,-53.1908625,117.1799954,-60.1974923,226.8387395,-69.05213924,97.13808278,80.10980714,-117.2212696,60.12526286,-187.7644449,22.87560955,-198.2315655,-0.161138014,-158.1415991,-8.296472829
0,157.4075022,-275.7336491,-287.3901993,-295.5720886,-133.2182539,-237.5023285,-181.3127952,390.0952811,329.5672186,55.05288002,220.327231,311.3873934,-16.81313214,-38.96220768,-31.775982,75.32284435,44.64620116,127.4550125,-130.2271457,-23.88985299,80.48411283,-81.93073852,85.69492718,-244.1745888,37.47565514,-127.2357143,248.6698779,90.63449753,-138.960641,44.74723909,34.24258323,-54.48076444,31.49020026,210.8365206,-227.5745093,102.2387442,-43.96491357,16.31213752,70.7140415,-176.0967989,-49.62028565,46.07084923,-139.8285769,-45.54664372,141.0483436,221.5162295,105.2171714,-15.57038218,-68.47678261,-57.24951983,11.57475008,46.1257812,41.66293413,8.431932613,-44.63149513,68.35115851,94.80200555,-37.72101279,59.56819109,65.94632411
0,270.5293781,-96.06399371,259.0531968,168.5450405,32.50175995,-194.6625365,123.2412608,23.69685895,295.9921957,220.1458274,567.41139,49.26047471,5.372474775,307.7718205,155.2483505,276.2071534,243.5558371,-83.67866118,434.1902119,7.170824557,85.99924831,125.0248377,-59.66928844,-167.5427137,145.3551176,-206.1228494,-1.475780764,-15.07530292,-228.0072507,-83.18124821,-166.7236461,-91.19855246,113.5201528,-225.7020773,-260.9586338,-216.0423925,261.5413003,-70.39989734,-108.4483045,-198.6426162,17.55584631,103.1532759,-113.5002187,28.92012138,-73.10300999,34.33615755,-6.754628225,-33.56614584,105.2268733,-15.84393917,-20.1905684,11.96037526,-55.14543532,34.75003367,-183.9198454,61.57952895,19.09920636,-66.59066292,44.5948266,-31.36658279
0,462.3886744,162.1601718,146.6313085,-233.4332815,-203.3597203,337.7834375,174.3551242,-220.647545,-64.17578131,-66.79973776,-105.3195181,592.51665,-96.61890538,-44.97745718,54.76902122,104.5396328,-134.264691,-237.9701045,191.1607069,-5.07680694,314.8875888,187.31365,-223.3179315,-177.2911564,-329.5730143,-319.1281607,-181.1787125,199.5460863,115.1951179,-14.76928102,48.05891508,177.2775403,-124.3605171,1.571028704,-304.9730753,-277.4833674,45.33377534,39.39848172,86.57297613,144.6748296,-59.51259719,253.1938755,105.4590266,-224.1970482,10.55388584,32.14274028,98.05941722,56.57423555,61.13613803,-175.8254151,27.76205102,38.96266556,15.12066941,38.56839863,84.42748304,-55.14073296,99.7446147,-103.935215,20.78898893,-30.05944922
0,-195.4851014,248.9758628,206.8989272,197.0078284,-35.61965253,-507.5420761,52.78931677,-47.58616418,180.3190227,-284.7620735,309.1088151,-342.3594107,-248.0321922,64.2757178,-174.0761468,59.88762417,-58.971291,82.7308236,-47.88377648,-26.39442617,40.94753262,285.5030529,-94.16910758,191.9086931,-254.0338382,-5.576413205,208.699938,18.11051524,-21.93606852,-35.7904592,-285.7764378,150.1274416,-29.40216839,-34.9815242,6.013916003,-91.65445973,-210.7945509,-150.8804113,-118.6358618,235.7133512,145.453627,93.41644622,10.13431443,54.70253568,9.42221622,97.87366618,-99.33524819,-57.80930169,187.8584276,-31.76857021,-148.6743696,114.6609002,-140.2612458,48.56655737,32.17338283,-37.99874798,76.14375041,0.271221884,-91.30892679,185.4789345
0.014,417.069221,-281.2446042,26.60182936,-384.4574609,-136.4421289,-156.8507924,-145.3845097,-18.77310292,-95.31057759,97.80048108,-38.1277667,241.7365713,-298.347476,-164.2715283,-102.1172442,36.51371579,146.4359708,-83.60186803,-128.833944,-72.70034098,8.447252028,6.981447449,-68.54800511,75.78532862,4.281679215,32.12940165,149.3267885,-155.4566477,-47.29610648,-177.6215636,-20.8338589,15.74693314,-141.530818,17.3384005,-29.90161608,-57.18813476,-192.7566595,153.384589,85.48928193,-7.189830845,49.90815745,78.28732031,54.76468639,-120.2852678,-18.59068265,-188.033186,-171.7950512,144.3800951,14.29728232,213.4466632,-75.7636816,-13.66774111,88.44841655,-5.360948205,56.07947108,73.05936541,-36.45811411,50.91131978,-15.29545583,-5.834671377
0,611.2388105,1083.742737,25.04806063,595.966473,-397.8913709,-286.1652736,454.7126121,-388.3312706,-193.1949711,203.4635856,60.36043762,472.7244351,-199.7792668,93.30386023,-346.3653166,492.1631634,-456.386725,-38.54613756,-92.25493233,-178.608151,55.85343643,170.5948319,-227.6334611,-5.026559664,-209.0233423,-55.5713134,111.5750204,-213.3195972,-54.04787407,27.10246405,298.2312633,-264.9993373,-64.00920846,-287.1079378,194.2235054,180.5216564,-58.85274281,-148.4212796,-70.11977979,-152.8541223,-57.22891053,-50.38200532,-100.7543565,195.8288801,-134.4401636,67.19175302,140.0535581,-235.6417316,-157.1826151,35.79768829,17.64715112,-15.81999577,108.7765713,-44.38954995,83.06093609,-51.09306507,49.69027321,-119.3975334,110.8353056,200.9655538
0,477.9821291,-142.581468,175.1430262,-192.9940102,-41.13078678,-124.286666,21.85369755,306.780609,-108.4518924,230.5995976,-194.3702736,-375.3362658,304.756321,-279.1831591,-175.7109812,-8.843965836,56.64310279,-170.8127703,-124.5967127,42.77600582,354.2695409,-43.01244895,-209.3853248,188.4212586,216.770494,-191.0454287,125.0980435,115.2278519,-300.9175326,64.73515922,-51.59662439,-72.57041629,102.9905052,54.28213054,-69.29727156,118.9671588,81.99021392,-148.0803989,-30.79963097,34.20292092,7.296596504,-149.8073752,49.19634886,58.84367464,18.33428954,101.2102115,99.60513991,-62.88511786,-71.20367115,13.8770085,-169.4759766,55.97941673,-25.42160714,27.38173609,14.94664738,3.124879741,-34.02990637,67.27989048,-0.316281044,33.48801381
0,480.0820981,91.03905191,-277.0417005,-315.6870105,-143.4779283,-374.8428011,-71.63438738,212.2613426,98.5958326,-49.82264969,263.633771,17.78922117,96.11330293,76.68793487,280.6412621,-166.2501474,47.90284421,-165.1244127,-26.78327287,10.52573685,13.01266558,-17.24869747,175.5863292,223.4224641,-88.06163994,-194.6448654,231.2875732,41.75220504,4.880862244,121.6115796,-26.88856748,-100.0101569,61.43901842,34.66098878,41.18366361,-172.0074537,-213.1272744,-47.76322937,-72.85840012,-2.532732529,87.45479199,-51.32819717,-47.51146338,-18.62701772,-53.38543319,-66.5182274,-123.3538782,-70.57642594,-27.62784045,-7.902712727,-35.96386179,-60.31174507,6.794276187,-49.77688184,-95.47493719,-22.29855472,36.72903568,-105.2598887,33.91986045,-51.98729073
0,432.3374485,737.9121854,128.7162876,608.1861001,-43.00821047,-277.8059465,151.2473777,-284.739727,567.6801146,531.3204939,156.7448811,-73.60185209,193.8483257,190.7287342,-149.1009373,-230.9471112,-70.10014858,-258.156347,-26.32135895,-129.4961506,94.72528907,51.68561136,302.8527429,150.3225056,-146.6680726,-63.61291271,-280.5580136,120.3866383,-69.31240251,61.16442287,-39.63427851,-13.79291107,-10.75934561,136.6004309,-95.74847542,80.42040024,54.91632846,64.088104,-47.93345752,-64.55306877,-90.42599978,129.0637254,54.24839873,-31.05435895,12.81335607,-109.1827034,-36.53066389,16.80971391,-33.04057379,43.09218757,-87.8756515,-74.94865439,26.42958939,102.6182984,-78.49026279,-101.3180758,51.79929871,47.30366434,-114.5450556,186.9313754
0,-541.1119401,-196.0336649,503.8125258,-14.70233747,-316.3923941,143.6732852,345.8252607,-41.40987447,34.42048,-311.6305153,98.8007337,1.431561924,54.67370816,-14.94638173,331.4382538,-135.9964535,-77.51253073,-178.1940881,233.6533606,69.53046242,84.30582406,-73.50776192,106.7978115,-138.8725923,-79.12022733,-295.5603865,114.2709723,31.68701314,-197.4263599,38.24676766,-22.88953706,-132.1055088,-126.6185424,209.3626609,35.53033037,-154.5334378,63.94186162,-141.5771846,24.77514206,98.81243088,-95.27250123,-48.22762235,-70.48454913,-62.63194268,-39.70825811,-60.86277821,3.106628529,64.01069089,96.81857791,197.1837459,10.98666613,-53.71535929,6.645320266,45.71477386,-152.0638632,-77.55131723,94.84894188,0.172575094,-21.97847816,19.98224099
0,-110.2179098,-175.7597306,486.2317339,637.4420915,110.7534339,-37.61497804,105.0777786,216.9752153,27.71877365,-238.2791587,-250.537016,-357.6844892,-247.3160692,-189.3114188,-123.7103137,79.1737608,293.9388357,-118.1318617,26.10397768,-253.1707293,-123.8038098,188.3173444,-41.35584903,-305.7566507,-70.37239081,-100.9400947,-159.0501126,-26.34823567,158.8003941,39.93254644,-165.028036,113.1331109,-77.03121547,15.73948234,12.25427392,-196.0826885,-10.11334186,-186.0201785,116.1045233,-117.1872358,87.59417746,70.5643291,-97.67371598,-163.050123,-45.4907779,137.0508976,17.8431343,24.21921622,-34.75203597,115.7827971,16.48119229,-96.92759143,-103.5487624,-153.2539538,55.02178919,44.69819784,21.81153838,-42.37536407,74.95748795,3.744147279
0.001,-412.2745324,-455.152789,443.4095077,-96.76890557,-397.9749097,-53.47896162,322.5383088,1.378878734,-91.04391754,-346.9588961,-44.68929098,66.79459905,80.84722139,-51.01717615,262.5839293,-204.5915381,-37.02369429,-1.150350609,-25.91748593,-44.97314999,-15.39538845,-80.19419928,252.2036702,-27.39654373,-96.73182085,-240.6823433,91.9001881,146.4031695,55.3338807,22.08673034,58.04579117,-3.754762884,78.72884038,144.8576444,24.20731895,5.290125334,166.6379374,-16.62582796,-74.47566545,9.629828955,-10.42845394,-45.3949148,-164.5325205,-61.86040171,26.95034233,48.13227399,-26.31095228,-49.61140928,-6.835981448,52.49608111,90.9226746,-85.59438288,-37.19923279,-5.437914522,-142.1219585,-13.26615624,2.745228672,-106.2350401,-7.63632531,21.91945064
0,190.0936899,-354.1807883,558.2761981,468.9375219,384.5305855,129.1445482,107.5259694,104.1034833,342.8638702,-56.22437952,74.77100572,-158.1889273,-119.2764476,321.1698281,-16.20304808,-375.5585674,-224.8204699,-156.4021533,77.33964784,-181.9613778,-180.0918754,267.4620799,93.97331201,17.40100821,184.5701037,46.92285887,143.2645905,-135.5159666,217.5392635,112.2169035,-159.5790534,10.07534097,-6.093862149,170.2043832,127.9942446,-34.05592339,117.5831784,51.49407032,18.06202508,-213.9840781,58.07345642,-5.60656633,-134.7088628,0.058900537,61.63016847,40.0154191,79.21371393,19.42200119,66.45117263,24.74709251,-30.60739166,-89.51723546,134.9434524,-44.61374358,1.216834987,23.10984103,128.7666651,74.08190269,-127.5934577,-99.27676302
0,393.6370601,253.0117719,393.7828683,-353.1768534,-463.3431042,-194.4326674,499.3938473,-230.2664731,-351.6496759,580.1885884,404.2259397,371.1755445,43.4985716,285.3753545,95.353124,250.0629155,21.68055128,100.0286678,180.9181379,-7.204581537,-34.205274,245.0736186,-64.02944081,-211.7150707,-120.3938146,-52.41993868,169.7087205,-242.4872397,157.072113,20.78914445,-26.21345418,-157.1217215,-271.4789048,174.9372046,503.56337,102.8951803,-21.30388491,-102.5721143,-16.9517206,-133.6669799,123.3405148,1.330895163,57.42444416,47.89487283,48.61734232,-34.25875068,85.7755717,-30.57731941,-35.73835013,-179.9990733,-75.69345028,114.5659826,37.04050027,-21.39307729,164.5857285,-101.1953911,-61.66322246,-81.04586836,186.6075648,-48.743679
0,-381.0478692,785.8610487,203.0380091,-120.9049839,-199.8957514,-105.8015928,-567.3266069,212.1568482,-309.1116742,-183.396035,-274.529144,-40.37482195,53.8163146,38.30628543,-83.36883286,-92.64487778,104.301299,33.92581112,-76.06036974,-121.2475738,4.659134422,272.0442056,150.4664177,-110.177341,127.6231749,-17.5769883,-140.203848,20.85001386,-82.0989528,174.1085313,-82.53913908,-24.1186248,23.40672931,83.04417626,6.069923413,-13.32227484,-150.3150466,-22.93325102,-33.65145784,-8.713135207,41.3289722,-17.21617433,-104.0386434,18.66055319,14.37020213,-179.9488257,-28.42627519,24.60659989,-41.56963185,-13.13434183,132.5452174,-75.30659466,-87.27185189,-141.8714037,170.8690965,17.29000142,95.80835267,49.63365455,-69.70904957,-89.8536513
0,246.3908194,532.6910104,807.7495488,236.8298271,-565.8752432,-224.7106714,-193.7214066,130.8584513,-122.8844532,-232.3304997,-138.3665374,321.4123559,-189.6994453,607.7816546,-63.2469244,-51.9751365,58.61524992,21.91936022,-123.1893936,317.8460014,221.9322028,50.06789635,35.70646296,367.8140425,147.1863739,-294.5349405,-134.7965022,-180.1663931,-113.9641393,-99.01460406,130.7176906,-257.8558997,142.2902617,-30.74369664,-132.6192235,192.7738182,-108.4836401,118.3268837,-66.37421882,102.5442868,149.8062481,-46.70915455,61.10080807,-103.5806319,67.57906174,184.7568299,109.4430479,-179.8838024,33.55923174,139.9216796,403.4204143,-122.8066927,-118.4964643,81.19085721,-157.4959257,27.64905474,18.15646315,164.4148719,9.881202696,-5.07590865
0,141.0116199,187.3637988,-38.99002,196.1742802,-576.4976273,414.8080557,-117.3583958,200.1413026,78.31323303,-51.93938405,-493.6040603,-238.7538598,43.26026532,82.60259256,-172.5225139,136.3098149,-95.66457826,22.85007433,-25.20016779,25.8027928,175.9996207,335.6424743,121.2992932,122.9398087,203.075765,5.918187801,182.1258318,218.7936594,-149.1371337,36.64283665,-110.6252889,-31.68908669,-188.9646253,-289.4892283,127.7239023,102.043795,81.14900459,-133.2360047,85.93641633,-70.71730399,177.9022625,-20.9936529,-97.28400684,-3.856196458,15.78866802,-9.201412601,-66.78961365,72.904447,-91.16861804,-165.622779,-107.4900788,-49.59465893,133.7603449,52.25742583,-80.96632346,-3.026758454,-37.66769769,131.8802681,75.99986202,59.47550982
0,-560.1845453,-146.2067762,427.7275215,5.626080168,-288.4378832,282.2137484,363.3332943,-196.5336268,-7.616727126,-299.6070584,118.6512983,-67.62960703,43.53267931,-74.66988643,288.7894136,-238.1738489,-104.7622903,-39.69321076,207.3999284,143.3382585,25.11120862,-20.14392289,101.9751625,-24.28049107,49.5945233,-324.8969638,87.3572844,112.596291,-58.12805285,110.6662453,49.56172503,-53.90480305,-14.82269431,109.1735965,55.4075631,-19.09851779,63.28561942,-145.9820156,19.22055987,104.8894145,-71.32908383,-32.45975024,-18.89690766,-66.19812515,-47.58899623,55.04053044,-30.07945817,28.22422458,-26.88538767,65.15767293,-48.39537063,-111.7883321,-17.08869555,3.061705661,-4.011958197,-28.91415609,-40.77151907,-5.585754966,-72.88542127,11.61517583
0,81.83231618,181.8267541,777.463124,332.0829871,-79.43227022,-111.4250148,86.55855625,-253.3762606,131.6637712,-117.9263872,-25.21445231,76.00044025,-136.6741044,18.73799877,-118.780906,-10.12075942,301.1319986,47.14948303,240.5017228,143.9461595,163.7452829,164.8977213,129.6501149,83.59021058,-44.03481905,167.7562992,98.3881691,57.86295845,83.91217286,-113.4219934,-62.08001272,-75.55262744,0.485412343,-127.2284584,222.7233112,-126.2836911,125.9677701,-51.11556421,42.7834214,4.43143656,-8.805963048,64.74627407,-22.51845419,124.295034,-81.31251969,133.5732399,-81.10965914,-28.05475675,-141.0914806,-94.14911925,-113.8002439,-42.85343634,-64.24758118,-105.182746,84.83488586,13.24306406,-165.8230676,-57.23444028,-145.9324461,174.7794691
