pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40
0,580.7879546,616.8122303,272.3308741,353.4824248,-332.3372948,-138.1114091,142.5510869,-336.7352025,-183.3086721,-615.4249969,423.9656589,-11.60639604,466.1912677,30.7454576,-156.9063361,-330.5386148,124.5976802,87.90829684,-93.15323953,-17.06576093,-228.0942124,-209.7636316,-380.8354149,-130.9567708,-269.3745445,166.7724659,191.0377267,-21.48497242,-99.39455477,138.2640544,-18.46996563,219.1308265,-43.92985444,-16.86550974,314.7754723,169.4502869,82.92290922,109.4749622,-140.5262577,-51.09120904
0,-608.1292504,-259.8881543,515.4370342,63.12952371,-103.9822264,166.8360853,329.6259828,-299.1919554,132.7970233,299.7556801,1.996071501,94.61462731,-229.301936,-168.1155737,189.9977357,-141.8526313,-99.5977589,-116.8541075,128.5952245,41.05907864,163.5943959,-101.8402852,-102.0322058,1.940073663,66.57539503,-117.1006044,214.8084854,65.19410393,90.16149053,-123.8658897,201.3289245,-143.445238,28.46433772,-29.26317889,-91.38403222,-30.94165069,-101.541907,-46.37081331,-24.30452421,-21.10300423
0,173.3746769,-193.0109205,913.4314674,469.4001413,-127.7815918,-28.8643812,-29.81268326,-26.03208851,-227.9765431,-415.9935025,325.2861542,237.5050951,80.70107243,248.5858632,25.62932102,-328.2562101,-453.6324165,-22.95725127,-383.4593292,236.8347699,271.1861205,-49.927689,140.9591369,-68.94823485,-143.9022364,191.8297505,-177.1212891,-261.2957245,76.82213425,182.2440956,139.6013145,146.2100229,85.03020537,-21.1665183,-145.8299581,282.3976465,222.3318774,-168.638676,120.438784,29.17082235
0,170.6792247,137.9737498,145.7986199,273.7128815,-553.992675,324.3107442,351.040784,498.199255,-32.83951548,-56.73077237,-359.6582403,-352.0265119,-87.539797,-247.0419803,-289.061932,191.2195008,-278.6931984,-454.970625,23.60354868,-29.80422153,88.53382005,128.9862706,-110.5260338,-79.12014618,141.7087639,-1.310480218,236.5378955,-59.87661491,220.8003155,-16.77322106,56.48821956,-99.67154219,-337.6792567,-91.8606912,73.65289175,139.7889971,-88.47715183,-39.4836873,-14.35418498,59.47289386
0,231.119378,-187.9733064,801.4087922,348.4466527,485.4045949,407.2166771,419.5031167,19.65400986,-45.18112852,-274.1550051,-170.2729053,16.11474429,245.1136974,631.4520617,375.4227947,282.0643495,-233.5715945,237.5317459,-57.57745987,-288.9688272,278.7728154,105.5345095,-4.336368517,206.4134989,50.01204605,531.8616089,-115.7052171,-398.3874375,200.6318143,430.7793251,220.5394757,-230.5474046,-217.1422937,60.9626593,-154.9887181,-48.65471428,-80.98305077,-124.7523188,-159.4285412,118.4898853
0,193.5770454,-233.7062424,-253.3931968,-317.9682588,-159.0924427,-225.3640008,-209.6327444,404.4773412,-363.5314395,-8.391914322,270.333188,289.4096236,55.19811969,-29.83761919,-40.68404293,99.60181589,-11.96382502,129.5802273,-156.1079378,-29.88272489,91.76340825,-74.35477397,-15.70178704,201.5142638,-76.06269935,-301.7565113,-8.861031818,-179.8247481,21.66252362,-27.37340891,34.9262584,-143.2172372,-280.4209442,-81.35803212,107.2123808,115.9856297,13.12534045,-4.069985563,-151.4902781,57.87605112
0,321.8197635,-79.53335063,260.121507,225.8786082,68.00142017,-207.8270089,127.6523428,-0.647818505,-339.6212564,-191.5283706,616.167838,-48.83589225,86.84924393,333.8541244,176.8459903,369.2837192,-185.7023258,-120.0039945,445.6752688,-38.39514594,48.83038994,179.1840033,108.0778512,221.1854531,217.3103476,-166.4956527,-28.33016882,-189.6875509,-149.3147439,-173.898206,-244.8486945,-272.9183643,-63.19746527,243.5105563,-109.2972435,-302.5976898,-73.11450715,87.69528496,-182.9517265,-80.78816544
0,464.5633134,153.9180146,214.2903735,-298.0272871,-233.7318404,340.6928605,199.2623014,-212.9284057,59.75835099,55.18506632,-40.33906739,667.0417501,-39.35101857,15.77976197,95.63303132,23.32776736,156.6328667,-245.8342439,246.8750285,-68.36600868,338.6777558,336.2680798,266.4780742,-210.1685454,57.91097425,-316.6165958,332.5525237,125.0094272,-35.01171802,213.6624946,130.4322457,-101.1616394,-293.4311435,191.7496302,-146.2055734,-220.1902685,80.11976439,-243.3116922,57.12447789,-223.5230069
0,-330.3895299,119.7884158,282.9326808,134.3646254,-99.01991115,-602.7305879,22.22476379,-7.791042254,-215.5188613,318.4951943,405.7244458,-451.1384244,-280.3219352,-86.43174456,-197.6994928,65.41603673,119.74846,46.43887926,-42.49805952,-52.51943311,-38.56377607,233.9197792,14.91052636,-384.7226,-137.8376986,-144.8950665,-17.85841838,-35.63740862,-5.473203822,155.0709752,-257.1096748,-55.17749814,18.57390722,45.47854621,-151.8423174,96.32267476,-202.5822555,100.0236035,335.1379646,-67.6313054
0.014,418.9769583,-363.1397749,78.72268286,-511.0247453,-204.849648,-198.8482296,-198.5291858,52.58009684,71.59362415,-121.9118744,51.40973222,294.3246197,-294.8419478,-193.5606746,-129.2227717,85.64350044,-117.1896225,-116.6037259,-150.186432,-106.0519526,-35.19434837,-70.48222221,40.45028961,-67.9508071,-56.90043295,-53.8833868,-149.4188197,52.96825728,-186.7009949,-27.23502445,-13.7408739,90.7552265,-107.258044,65.12841092,-139.0198975,125.1092724,164.3425636,3.48289508,21.37870039,116.2070094
0,586.8190151,1225.522593,94.18640924,679.3844036,-424.2021134,-313.2594517,505.6797505,-430.1678447,191.7460071,-221.4274335,97.90489095,544.8119657,-187.3453684,252.467951,-185.633148,355.8968303,695.8472404,-31.61992141,-113.2684612,-183.4539684,18.82873714,238.737119,245.3150813,-215.2265831,-4.613085027,-42.12768903,-293.5036737,-102.536919,29.27757046,-364.0054038,208.7450181,223.8706147,210.5577061,154.4000497,-6.066088423,201.0922129,-153.3672665,66.67969539,-97.97834865,18.60343749
0,517.2719614,-106.1595159,201.1046083,-201.1674446,-30.3026514,-134.3194363,1.206905878,340.0856122,110.7400501,-244.9637855,-245.0982912,-374.4209406,244.0968665,-368.5493666,-200.732018,22.99807763,0.433355247,-202.0026693,-161.8014397,-58.83710184,348.288984,-113.0402297,155.6026732,-15.43816286,352.0920104,4.454839755,-35.53155073,-380.6596783,26.44801961,-125.6538686,-91.69938038,-118.2205646,-35.58881679,-36.63655659,184.0377469,-14.98219534,-186.7631168,40.04639384,41.28615213,9.738232578
0,573.0917355,201.5591263,-367.0355052,-318.8840069,-136.8054081,-419.6869661,-126.4701458,219.4324901,-107.5578614,90.87810328,307.8624116,-42.10790459,160.289074,71.53643198,277.388599,-211.9325911,-157.5693497,-168.2487929,-32.28880614,-3.673324894,6.655581085,-85.77270791,-266.5875478,-235.8905464,114.2960312,-228.7384479,-98.060845,-136.6874155,216.9501912,-39.85065862,-40.63491173,15.36412522,-67.80743417,-131.8339983,-281.0095038,82.85477737,-81.41600787,86.96837382,94.07868951,50.29071166
0,416.011687,819.3960559,182.3810198,706.7349578,-50.51147474,-303.1898241,167.4269379,-324.1906295,-662.0781497,-568.6135264,108.6179991,-119.3487837,198.6835604,255.9520447,-171.6838885,-249.2398001,49.90168289,-253.1220422,-9.017314866,-177.6026627,94.45220228,93.58977508,-367.5757552,-170.594036,87.75050016,113.8121178,237.2356051,-27.75671188,-47.78170435,117.4430895,-19.75520877,-17.25026837,-171.2947191,-88.55429667,145.4815237,3.798479657,76.32059161,21.23641919,-139.3575734,-128.6999968
0,-522.7479603,-227.5367845,531.8448859,-8.499373988,-274.2014431,137.3744455,388.4422372,-70.66343637,2.924904323,325.3466699,88.73028876,-0.781945921,85.23226339,-9.611705634,328.1989239,-212.9496207,-28.30736181,-144.6429719,241.1379572,65.98449754,117.2985526,-20.96052919,-80.16434094,37.18210965,93.51916077,-351.6891823,-6.056816333,-226.6054914,-60.91301129,-16.57646418,-37.238287,174.8339671,-193.540832,-172.7135058,-36.32720016,-143.1135906,-153.261978,-65.79761301,61.37986597,-94.55414969
0,-97.60739767,-207.759419,499.6567899,683.4302322,133.3347287,-36.83225901,135.1713444,200.5218143,3.592034155,237.4186976,-294.9477082,-292.7372765,-334.2448483,-201.5969719,-88.3787781,177.620913,-225.24456,-142.5778527,-17.46586768,-244.2815336,-144.6210432,273.0550095,122.2417463,119.9364134,-69.06884714,-165.3134634,106.5585099,220.8606093,-36.27359519,251.3747682,-122.4429969,66.14537603,-41.39883208,-4.79409863,-165.2359201,-90.67798862,-185.8129717,-121.0594262,-110.4558548,31.15563035
0.001,-343.7645079,-440.9159557,425.4272362,-59.71468667,-330.0382951,-59.20508936,361.9407446,-38.895703,151.7404038,381.5842598,-69.82907981,83.21190425,99.27431663,-11.76682404,258.7249662,-254.3360872,-64.69943814,47.87751617,-40.28483813,-24.59586364,4.346586674,-58.23296661,-241.9079608,-29.53746253,54.0361827,-290.9546877,102.5349857,-37.85359405,107.3931335,-27.74940486,81.96179417,-38.81305461,-4.641608105,-153.3571437,125.5990428,-137.2081942,-41.4555954,62.29499576,27.42248772,-69.0439105
0,182.822834,-484.754578,585.8603508,455.9147056,392.7061489,114.2436783,118.790464,157.9271311,-357.0372491,85.36148107,110.0732874,-236.5247207,-108.7289964,282.3035726,-55.18186409,-456.5496001,127.0014479,-157.7025432,86.12913916,-169.9876425,-299.4927375,168.0272751,-109.1796583,126.5430275,36.54058665,3.537851413,-182.3274016,183.2371411,209.1694557,68.7842658,-140.2081608,55.83682246,19.48675824,-197.5227561,62.34111294,-122.2585566,39.82819138,115.4147832,-160.4603541,177.2808237
0,378.2314058,252.175613,500.0781953,-426.3577173,-491.1334973,-240.239939,506.3674691,-189.7475553,322.9807135,-631.4425577,497.7010396,329.1467723,155.3624948,331.5440323,109.1548058,256.7408928,42.14862787,110.8703443,183.7982051,-22.02893856,-70.00602736,318.1662437,117.146955,34.12665578,-97.07120887,-220.2681438,-269.8375814,143.6953303,75.36077501,-47.37816689,-24.99778694,561.1650896,168.5680178,-252.1460099,97.57136793,28.23823521,-131.1753649,133.369995,-92.52637245,212.7172624
0,-507.3377286,801.660413,284.4203197,-120.9833093,-211.3373663,-85.58175167,-635.8751195,219.6909664,338.261889,195.3212731,-296.1238637,-23.75528612,32.90067239,19.56295579,-109.2394803,-45.12581153,-122.8721913,32.48179711,-82.97371638,-159.2380857,-37.6765377,315.4287936,-147.919767,183.3700665,83.44272662,90.54730478,57.10487253,-82.67958879,49.87222173,143.9941922,-97.1886243,-21.34555581,-82.48698493,-127.6722733,-90.08143501,140.855861,-28.82948721,63.70052288,-13.75041283,59.14739986
0,202.2909411,541.9810121,961.5872882,287.2603643,-595.9190474,-269.8436148,-243.0700911,166.4160392,164.1853209,334.5475411,-83.57407026,312.4245737,-127.1559258,739.6525151,-98.88218372,-27.36266374,-95.74758554,20.91522949,-113.3295445,307.6783429,278.9792043,61.29416218,-160.2072565,-204.5871593,596.7605616,129.9095555,-158.2248679,-32.70891537,-154.9657976,-382.2076909,59.90904688,-159.5025177,-79.20351431,-11.55198882,90.61171686,273.5561804,104.172179,45.48293362,174.2029626,12.43086866
0,45.11557993,66.78154397,65.3816436,81.02965365,-734.2382061,427.2607632,-125.9318489,313.25317,-116.8281624,88.70070736,-507.2767445,-264.1189763,10.56007518,-37.26063452,-189.9302705,144.4433411,185.2895548,-26.06025475,-19.12313365,-51.63985799,82.10112252,237.1634591,-187.4475741,68.88839008,108.0486678,18.80872062,96.58583678,-287.0824387,184.1564863,-149.0635617,-182.0729369,174.9378893,223.0388981,287.6352541,70.20097696,-19.06756549,-138.0930604,20.53967754,-99.04243661,169.761503
0,-604.8778715,-241.6989527,467.4254292,-18.50488007,-284.760945,284.1993996,420.227915,-222.0301555,38.25335026,304.6365113,112.2581132,-81.87984961,56.1035369,-109.83408,270.3116226,-320.1109727,-30.1757638,-12.33321785,231.2665994,154.1507349,39.86345157,-18.51185679,-113.8024322,45.67256051,241.8068021,-298.8181055,62.93010038,-155.1896389,99.94730608,8.771602364,52.50427313,79.45358737,-41.71057741,-136.2268745,31.91826711,-60.11205257,-150.2307467,-92.08499389,16.26873739,-136.3802852
0,0.663011914,37.36987212,938.6704894,386.2083409,-87.80533575,-183.0383389,88.16505829,-289.4707727,-162.747974,157.0059039,9.06786496,74.93530432,-166.371603,-36.15301415,-219.4230588,147.1067816,-353.9581386,-2.12404268,332.9893066,72.99689897,124.408977,164.516274,-196.0079586,-52.47163498,-185.0618112,51.50620103,27.12039012,43.74284982,85.6813677,-222.2767479,-116.4671739,144.9026496,280.5207518,-3.154083352,-101.5932738,-230.4097291,-39.82062721,-45.57293795,-17.94109723,-12.59245586
0,-730.7735857,-124.525673,493.6336158,75.88946422,49.22153039,201.4998906,324.0448167,-421.9345136,0.9028958,287.6888744,-120.362663,30.30695432,-191.6578326,-232.711288,14.7198674,-168.7520945,-35.72488962,-45.51605772,360.1603611,99.10098866,7.348639411,-294.2746361,85.20298351,77.52490912,41.6898985,41.46071901,134.066276,-34.73905371,86.47172927,-167.5569697,66.80734086,48.56430584,-44.08339708,-81.12398805,-142.2366482,14.02926505,-172.2036359,-74.36804097,-114.0882006,-60.30135269
0.001,-419.1119127,-83.35308164,722.6075852,-236.1289594,-231.7965032,185.9645929,118.7015023,-110.9003702,61.01975716,142.4986147,281.9142511,-40.08115313,-62.15770133,-194.3547722,169.2378422,-167.4666832,-48.68516931,-158.0488176,192.6821074,80.23429325,42.61274918,-38.80528134,-116.2943652,61.04202598,168.9307525,-135.971397,83.48829114,-41.88373835,150.4712108,-55.20789605,244.9464004,19.64087515,49.47651285,24.37092597,-28.70128596,-63.41039871,-117.5203893,-49.04161638,83.89206204,-35.35445027
0,-161.293032,-31.78478183,47.63660654,-106.6566305,-380.589897,338.2969476,-162.1111393,30.86598273,273.0396382,-191.1236019,-201.6898195,-299.9647106,-339.6577264,-284.5990212,-125.9949016,266.0130169,167.6763023,-135.4608601,-140.2616821,-58.16467813,135.4787198,186.723432,-2.923435386,-73.67421311,-0.650043373,-109.2094539,-5.811313484,-118.2915392,-104.2118202,-166.9865084,-112.9097769,34.19666617,-35.77943654,-90.14048388,184.9273794,-134.7079832,111.4155295,280.4021762,26.54315882,42.51901016
0.002,208.2943646,-148.9866728,-409.922251,-236.622538,-139.9837022,338.7145581,-243.1791176,52.48240307,-248.6994142,305.9559888,-200.1055594,664.7754092,-41.0931131,-22.88659585,36.9219838,-88.30775442,-136.0345948,179.2097132,-40.16674921,42.69795668,72.42761106,92.19358563,129.696838,94.86495828,-43.64846574,-192.0405409,57.81082378,-172.4129645,105.9181143,81.14025867,-39.87471286,88.66433937,-14.77145464,2.974467746,5.568594696,27.75083408,41.06622081,57.26212396,80.04710818,-106.5587859
0,-104.6201442,-57.19933824,711.3687383,-464.6051701,-49.27226187,-242.5280357,233.1953957,-292.2762663,-207.5657538,14.41613378,32.74936075,316.0929908,-80.5983161,-116.3049254,-96.86787354,303.6597177,-190.3097331,82.9703885,237.2700465,294.3156678,-207.9458365,-274.3339119,241.3106851,-238.4824924,152.5613853,198.2870394,154.8456927,-29.35337746,225.4830038,-268.7202329,79.70046549,46.72183621,254.7722395,-263.1812906,118.9637276,-18.86917042,36.91132682,192.7604084,-178.5108781,-59.80110036
0,-369.5360759,-156.4597608,663.5092966,319.6452944,-105.8496051,-121.9586752,168.5533179,317.0587923,-28.39934134,335.0546974,-11.23438509,-86.63424753,-402.3072768,23.88298673,329.5107804,-8.164445523,-89.43872066,-84.12267074,138.7912341,-137.3263796,246.9074515,111.8205482,-142.7793263,249.6990864,-55.51409688,-393.4525681,-120.2125877,89.45797086,93.19585055,246.4652135,-158.5718099,50.06417899,26.73463624,6.464716961,55.69707772,-141.5521709,89.85948075,8.306785552,-66.01991012,-247.0959375
0.001,-100.8268564,9.734320056,480.10821,533.0025999,159.261359,-512.5705733,124.0294041,137.5891709,-566.3860488,-80.56563452,244.0574466,-250.3114822,-36.21584472,-225.0391781,173.0043261,-92.87268616,140.5380696,107.1793464,47.40962007,-84.86572556,-77.74325533,235.6311102,203.493793,-154.3788304,151.3061454,-109.1410444,-44.53982118,22.14081825,-88.62357544,-69.18016468,70.34798937,-60.0047334,-30.99714675,-50.77446593,-12.22897371,-49.79943859,-66.78116197,191.828089,237.6305366,-56.61225728
0,-12.70715871,-567.3497348,439.1127669,-38.52334289,-14.50084832,-263.2793406,238.6517348,60.79196645,212.5641222,386.2287187,-9.389516228,-85.63075412,-27.9847839,-14.31390566,366.8795135,-145.9369178,44.45593754,-190.1852927,52.37952277,163.0007605,106.3917537,157.7632206,-354.2829359,-1.696413236,67.02046241,-258.4947492,38.75860016,-19.14896835,17.25716572,107.3363271,-80.21390435,200.3083096,-72.70274201,-82.39031817,137.440529,31.91739421,143.2015428,82.86012497,-44.0188182,-29.70976851
0,-204.7663282,130.270146,442.8368691,-551.2268768,-97.10395183,-101.9120064,-393.1375598,-91.31894408,-255.6378638,-140.4858856,-13.8123852,222.6322484,-128.6893332,144.8575923,-4.086568932,284.122752,275.9120738,10.69310741,176.635089,135.6613207,255.4425269,-252.6841881,-172.9456888,-200.6340336,100.8678705,-181.1639419,-221.1269783,-85.95645812,47.56433888,-71.35159548,-111.8536272,-137.0618263,4.878041549,57.75737747,399.8900773,89.02491216,30.10424856,34.75539605,-32.47763423,33.09996109
0,740.2467471,64.66474816,-746.5384438,327.1673936,176.393664,115.9582699,-131.8660664,280.166252,-197.3243582,212.563819,93.49475846,376.309785,190.0997876,61.94754336,358.1189899,-90.76241641,131.9069757,-44.71637142,-38.29947565,158.384572,-192.9566628,70.62761303,-34.84067282,-7.204424607,186.6396684,-58.7843587,-29.58600844,-177.085426,-148.4413712,103.81609,-241.5163634,152.5894801,-115.4793871,31.58751866,-185.5980578,210.4616393,73.88926001,37.5501751,147.8949438,-93.81349972
0.001,856.2363375,403.9913198,161.8983173,-660.966771,-13.48646287,53.8435279,-155.4870926,260.9929733,-160.7909127,-5.639647542,-27.68356846,33.61281592,-318.0836315,-11.13460995,161.7348078,-318.2997388,94.64218927,-0.48538052,-12.05118249,162.2908902,-47.02004219,33.31550137,58.27640956,-284.8221729,141.3307521,-46.03780657,60.5476817,-148.15,125.1158088,287.4457235,-34.19665958,14.28496883,-73.38658968,55.01873656,-3.239930048,-143.4313915,94.7768953,137.4764983,-24.26704516,72.53393656
0,-138.7457589,42.00461475,485.6828915,-11.61281382,115.9560651,-474.76384,408.835452,104.6457234,-424.2566964,74.05686994,-55.48608698,-307.2491257,-291.4210931,94.62851235,-44.88341139,89.19165495,164.1886997,51.23772468,531.0462337,-65.34796173,153.0184917,41.44412526,143.0681284,-63.31755271,-69.65294589,-6.345512145,-131.8183439,-75.07913646,-219.7220014,2.289741022,-34.3212477,-400.4364489,-122.7098827,378.9127924,15.34665479,-113.2414238,-64.70411706,39.27267452,-183.8395924,15.4542563
0,403.6583873,-130.1424613,456.8044021,744.5493969,465.5758601,534.3096881,-41.4478145,-138.2054265,-165.0525153,-175.3884848,-157.739297,144.3004175,149.2243416,428.0620902,-67.18402365,309.8293113,-262.3925927,256.1199033,115.3281637,-521.4218889,255.6128447,-262.5782864,-323.0037596,-27.5698083,-33.43411134,247.8207793,-87.44006475,-309.019143,47.90868659,453.2900762,281.5540481,172.5275826,-113.5404634,111.6106092,-328.3377577,114.4518222,-86.40264253,-38.22721358,-133.5976458,289.496383
0,90.94947018,250.1975474,-69.73374497,38.3666329,348.1947414,-369.4246588,433.2897954,142.9469882,-293.0653499,-36.94584984,436.1491422,-16.81274227,-304.4694969,-161.0298776,-333.4420859,-145.6951139,142.7585361,-150.1069691,-100.7257532,-84.84493011,121.1936957,201.574388,-192.053986,133.1755668,129.076697,-207.7291462,-170.3760944,-127.0997057,97.78890972,-4.527486283,-248.0884267,152.0629742,-172.2448435,44.00863989,-3.003228475,-48.90212985,-240.8594357,-90.14460951,158.0654258,148.2574472
0.001,265.2328781,-220.5698907,932.898037,207.3361749,-210.8864639,170.8293123,-142.7481436,198.1578824,-231.4625333,-263.0740811,261.3521088,124.5914582,166.1446166,174.6171254,11.03744617,-319.3332728,-166.2589943,127.3402219,-138.2141232,-100.8221638,-43.98482733,-197.0189515,170.1917451,-244.2877996,-79.4912018,98.19679292,-38.79360237,11.67937144,-153.813715,103.8993371,140.5463556,206.8158142,97.88191007,-173.6687242,-50.53379458,-35.66878523,134.74399,-120.6236638,62.83165353,-265.5790711
0,577.439471,124.5604526,756.1286721,-142.8364473,-183.8283181,434.2599362,288.9197949,-114.8877975,-42.7848797,290.1530717,-141.9345293,737.9676144,-104.5533727,122.5820984,546.6503602,252.0217314,495.388083,58.40015918,137.4109488,-61.82537172,941.9476999,221.9989366,-44.78484146,-125.7270748,214.019892,234.7979999,-71.87002966,316.1355395,271.1525425,616.2225434,-253.8558131,73.31871586,-55.55371381,161.3988823,49.67960858,156.3731787,83.5510198,425.3051943,103.0486306,186.768526
0.16,-307.5786233,-290.2011105,-538.2394264,218.9506067,29.80991337,193.13006,233.7649848,-444.797219,10.05752028,49.80908271,235.093641,80.46637601,-97.1830572,250.6409705,-47.89058802,55.42403189,-256.2824762,4.709723997,30.33290714,-44.45307871,18.79076932,-233.1282008,-26.70851706,6.473117675,133.921461,-28.42226787,78.00687023,-43.02919066,14.50348787,-57.21744596,100.2693998,-60.16112706,-60.76217923,54.46586789,-20.50788213,135.7182721,-103.6330941,-216.7615889,-10.50557333,79.12835942
0.116,-121.3548913,-254.8777451,393.4638411,-328.4995851,-91.25380397,-248.6342868,243.9711015,-59.5664591,547.1502741,-39.63068253,-44.85054502,-62.75715813,-127.0871136,-138.9839194,1.090269086,-256.4569415,191.7145674,58.945893,129.466991,220.2806487,56.12461872,-64.61448843,-117.9579005,-47.12980876,-12.4566492,60.32923277,120.836967,111.6287583,305.6870423,-181.9217171,-19.74385374,-61.66647905,20.41070336,131.6943241,-39.50194893,-21.84371342,242.8505983,-192.9393857,-5.470266357,118.5913333
