pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60
0,580.7879529,616.8122444,272.3308579,353.4824084,-332.3373581,-138.1112702,142.5508155,-336.7335599,-183.3103901,-615.4257911,423.9652603,-11.60689531,466.1799966,30.73067098,-156.8953432,-330.5651014,124.6042252,87.92778764,-93.23418461,-17.02645616,-228.0745879,-209.6659686,-380.8271587,-131.1821465,-269.7110006,167.1319833,191.7202134,-21.46751447,-98.68577426,137.608922,-17.8474878,213.7667441,-54.44875584,-12.60150847,317.8824009,174.24314,72.79422798,98.6150798,-110.4398226,-89.71416631,-15.29955542,142.0749742,104.0527274,10.87450757,45.31878526,132.7662227,-107.1248075,128.7729234,-59.62376179,-144.0196181,-154.2447405,38.57863031,71.75715,-139.8401117,-23.05241766,148.5938357,62.99433531,27.38351496,9.770189001,5.191102274
0,-608.1292482,-259.8881393,515.437033,63.12961163,-103.9822102,166.8364148,329.6264397,-299.1901002,132.7971488,299.7602558,2.003797733,94.61971654,-229.2983178,-168.1387607,190.0208041,-141.8495399,-99.54343995,-116.8611313,128.4873425,41.13204094,163.4054416,-101.7871198,-101.7141604,1.964024873,66.70200708,-117.2412203,214.2402726,65.30139691,90.09698204,-120.9368236,203.1042224,-138.8234954,37.64804821,-30.27070065,-91.65531087,-31.84862549,-98.99727775,-48.75602827,-40.43166949,-11.21004754,161.9196089,-6.338525099,-84.10498027,46.76520703,83.20652975,-48.4249014,-86.02520893,127.9428631,63.12697877,37.00028901,-51.20373548,25.25424954,-45.57285819,33.48998856,-14.30735753,-74.9169622,-116.0059898,20.27659036,104.1730043,-44.95980933
0,173.3746792,-193.0109384,913.4314574,469.4002772,-127.7816149,-28.86561354,-29.81108324,-26.03751031,-227.9727886,-416.001189,325.2826164,237.5018194,80.70666144,248.6374723,25.59026865,-328.2128752,-453.7096524,-22.98500013,-383.3429895,236.7756664,271.3505758,-49.96927126,140.7279764,-68.52077921,-144.0500607,191.2697785,-176.9483918,-260.4996357,76.66392404,183.5726745,138.7166782,151.314299,87.65146816,-22.48544916,-155.8172574,276.3209685,223.113438,-162.2231748,99.03040709,81.41706657,68.45720529,-177.4292854,-15.31724535,0.360371,-149.9316891,-274.3374096,297.4755755,-124.2087099,318.1968947,-35.93398989,41.40572889,-155.2283822,58.35640248,-125.2743102,0.721546886,-129.7118155,-231.6391647,261.8511507,-146.9649861,-12.00458525
0,170.6792238,137.9737708,145.7987191,273.7130188,-553.9927507,324.3113758,351.0408102,498.1990127,-32.83327079,-56.72614758,-359.6539966,-352.0366681,-87.52695639,-247.0492386,-289.0069471,191.2085535,-278.6939887,-455.0870391,23.42950501,-29.79074538,88.6461314,128.770551,-110.0421199,-78.61919656,142.0625646,-0.707090145,236.8307154,-60.52418116,222.1221579,-16.5057709,57.48490016,-115.6981973,-332.6547057,-92.6119186,81.19441215,141.7973715,-93.76671036,-43.36997527,-2.24542769,38.11667822,-12.40027349,-13.0069604,90.13201772,-101.7302822,19.40440718,-16.54758187,-151.1272162,45.1332125,34.30686281,-155.710551,-5.114619762,159.6872075,172.8704529,20.48042677,239.3094159,96.21477329,106.0448819,-162.3200853,57.81339609,158.0968854
0,231.1193782,-187.9732879,801.4087998,348.4465699,485.4042654,407.217964,419.5044312,19.65765314,-45.17955658,-274.148318,-170.254741,16.13575444,245.1235305,631.4069692,375.469112,282.165326,-233.4758993,237.4622515,-57.67445209,-288.7724778,278.5015923,105.7576098,-3.691663282,206.885774,50.34343883,530.9590379,-118.8761682,-399.1496771,199.4824312,432.3377646,220.0762849,-230.895659,-211.4443385,54.47196215,-157.3808982,-39.68202112,-69.78938992,-114.0867435,-159.2033919,112.932094,47.85722678,-35.79037249,194.6337497,-157.4800401,-56.41372428,-41.27176175,237.1501678,-83.87503769,145.4801741,2.43700079,178.9140406,34.19914547,-134.1818193,177.1794525,-145.0869603,79.06118302,100.8385743,129.6265918,-70.11023827,-18.46862576
0,193.5770475,-233.7062526,-253.3932018,-317.9681831,-159.0926056,-225.3650785,-209.6323369,404.4743587,-363.5372237,-8.399352794,270.3243086,289.4062361,55.19997085,-29.80688532,-40.73847835,99.61140742,-12.01245749,129.6238604,-156.0237433,-29.92973476,91.90583481,-74.2184259,-16.06274809,201.2905521,-76.46640526,-302.3591877,-8.586529627,-179.5341358,22.31296127,-27.61226523,34.84994396,-153.8027632,-270.1518445,-85.50802009,103.8478004,111.7295225,19.40465475,-18.41000487,-171.330416,73.67216128,58.87063375,87.29020345,-75.23879329,-126.3743454,255.4267543,-109.2040122,2.847869018,-35.67588545,-94.38520752,-98.5331235,43.84459642,-38.00911429,29.99937427,40.10824213,-23.79401757,-22.56825683,-36.66455431,-51.25173904,105.2081324,-15.00050004
0,321.8197667,-79.5333588,260.1215479,225.8786041,68.00154805,-207.8270453,127.6520144,-0.649010228,-339.6190918,-191.5238406,616.1759036,-48.83542598,86.84589689,333.8588595,176.8318041,369.2861649,-185.7279445,-120.0311748,445.7109251,-38.31802012,48.75565312,179.1414426,108.0493424,221.0756993,217.9508171,-166.9471535,-28.88491243,-189.7208139,-149.7494971,-170.463081,-246.9780818,-275.232971,-55.65418797,238.8878718,-105.9286449,-304.3009127,-50.84007176,74.20470661,-202.2876048,-84.24234239,-110.1535891,136.2297237,-162.4565786,70.61156081,-17.32043492,-19.78497308,100.2043607,-67.85785496,55.28192294,-5.988996384,77.95962859,50.27463291,-120.7060815,234.0125963,5.422269366,41.82362545,-130.3391869,-34.16666779,-15.03478652,-20.64647835
0,464.563314,153.9180059,214.2904091,-298.027283,-233.7320213,340.6922206,199.2625405,-212.9304271,59.75752031,55.1822107,-40.33908269,667.033297,-39.3519984,15.79889849,95.6093441,23.29700993,156.5564039,-245.840528,246.8954122,-68.38503583,338.8942418,336.1261315,266.2942962,-210.0458985,57.8754863,-316.285774,332.7035744,124.7850545,-34.22359133,210.129162,128.4212134,-116.445033,-294.3357108,191.9623289,-144.0746066,-224.9350454,76.63275383,-248.0417728,110.9733954,-225.9634199,-99.27759457,108.1104027,158.3800957,-135.3241941,-13.99948123,-89.7909136,59.64525297,48.81837166,44.03094648,-210.8160214,144.0256088,-50.23962733,32.36191124,31.92018425,161.5207766,-88.04739684,-80.28026671,-4.123606268,-87.7669561,-18.59251795
0,-330.3895338,119.7884181,282.9327696,134.3645492,-99.02020701,-602.7298183,22.22574076,-7.791203569,-215.5148924,318.4935619,405.7233617,-451.1384479,-280.3218966,-86.41411284,-197.6903777,65.45942005,119.7784854,46.33648446,-42.50418573,-52.56798443,-38.49481371,234.0888386,14.97954071,-384.1638509,-137.917395,-145.0565619,-18.08244607,-36.50172342,-4.71553586,154.0506713,-256.7340266,-55.47573143,17.89543871,44.59630087,-155.4463615,91.5349697,-202.3674511,118.0547439,323.7407187,-47.2641367,-148.2791086,75.17620885,107.4295959,-23.10051329,130.9113108,252.8215532,158.2698958,-55.63003243,-31.52844567,150.4602709,134.6173409,99.15459771,-49.11628463,73.86453789,0.908952233,-34.83896235,62.31548762,-201.1909687,-17.01344821,60.27575989
0.014,418.9769582,-363.1397728,78.72268904,-511.0248672,-204.8497261,-198.847729,-198.5288591,52.58306634,71.59276181,-121.9092727,51.41266843,294.3393425,-294.8533573,-193.5727013,-129.2232666,85.65355174,-117.1244908,-116.5876139,-150.2716391,-105.9650719,-35.39574605,-70.21375891,40.44101628,-68.12716415,-57.06031085,-53.60868651,-149.2355495,53.0951021,-186.6109874,-24.71171707,-11.81121068,85.16272115,-113.7711153,69.00264013,-134.6710204,127.006605,152.7244186,-2.039579352,40.96473172,89.84175744,-48.03918754,52.21727565,115.5709386,-112.8939242,-198.6991654,0.427129763,-176.2588411,155.3379393,126.2801482,193.8269185,-127.8591853,-21.20668145,-35.89259138,-18.466379,39.23326047,134.734101,76.90683115,8.615370812,32.14962367,-51.63013587
0,586.8190184,1225.522609,94.18637756,679.3846477,-424.2017872,-313.2593161,505.6806281,-430.1695307,191.7596194,-221.43239,97.91647587,544.8090705,-187.3425842,252.4707299,-185.6000826,355.9156722,695.8225866,-31.66651724,-113.3569196,-183.3701065,18.85235227,238.4385815,245.4356021,-214.7893666,-3.894936172,-42.45957,-294.4115459,-103.0435951,28.1800381,-364.5274253,207.0613936,230.8843696,205.3351049,155.9357749,-11.88772626,197.7630626,-151.8029361,72.27347147,-123.8674131,28.0158925,86.89044199,80.58605623,-150.7926224,195.2973997,16.80986711,-70.5827457,124.5101431,-153.5944137,-186.4857778,12.6497207,-27.13563878,-35.55903361,5.007798226,-195.8551816,-3.16318199,-80.57606399,-123.9043735,-87.74760517,157.2046438,125.4324257
0,517.2719595,-106.1594957,201.1045212,-201.167293,-30.30249609,-134.3198424,1.206436861,340.0851963,110.742723,-244.9656571,-245.096795,-374.4245751,244.0903909,-368.5550382,-200.7171266,22.97328943,0.44799758,-201.9502572,-161.8750445,-58.66286154,348.2695413,-113.2891249,155.7668748,-15.48901191,352.3866141,3.835866749,-36.4364565,-381.3084961,25.64615311,-127.7876211,-93.67473477,-118.6578027,-32.08321754,-39.17616142,180.8496885,-14.42154975,-188.6665376,48.84867924,20.87748884,20.2899842,60.4730048,-134.9672631,22.44003033,71.07022458,122.9258979,4.787278213,27.10476635,-24.8907397,-160.0129526,89.98073628,-41.64322446,-18.30535768,-113.4490706,-98.62307826,8.202888935,17.53446412,14.10748017,35.8975375,-48.80122868,-59.31277045
0,573.0917382,201.5591065,-367.0355107,-318.8840038,-136.805486,-419.6866965,-126.4693299,219.4307554,-107.554836,90.87808635,307.8654052,-42.11545076,160.2974993,71.55305534,277.3791834,-211.900117,-157.5922237,-168.2747562,-32.27648853,-3.759098123,6.7599629,-85.9291221,-266.5710843,-235.7504195,114.2276484,-228.2132456,-97.93295534,-136.135955,217.0360473,-39.92002761,-39.78794361,11.87279695,-67.93749332,-129.554078,-281.8079257,74.58592629,-77.45767663,92.82712341,93.96737119,48.74051262,-91.52358817,-20.88384851,-106.0665614,64.5177812,-106.0393486,4.666977141,-87.18416759,-68.31085573,1.499667953,-5.221523726,-31.57790929,-32.28500408,-23.65161361,157.355014,-22.98034814,-62.03676213,-95.9735212,-12.19768025,54.46382429,-68.60906038
0,416.0116862,819.3960433,182.3810942,706.7349124,-50.51154453,-303.1892982,167.4266551,-324.1902704,-662.0789886,-568.6114802,108.618236,-119.3636875,198.692947,255.9653059,-171.682077,-249.2491476,49.89571339,-253.1760387,-9.014943788,-177.6968208,94.57165288,93.39211912,-367.470115,-170.5572905,87.28299921,114.4904991,237.7054212,-28.55854218,-46.82009986,116.2566163,-16.17469835,-25.05068527,-171.9746581,-85.08370645,145.8840626,6.803341942,76.9342205,-0.78786393,-102.6916096,-168.9780294,-9.399198899,97.48571003,52.32858896,25.67896189,-127.8927553,51.56927558,-49.01537879,22.48941915,-116.0195572,-2.653935452,-83.69300835,62.62554763,-161.4494438,-35.80772843,-154.9813594,-78.5682069,78.03714936,-158.0034676,-31.69681046,33.95756809
0,-522.7479622,-227.5367849,531.8449145,-8.499516125,-274.2015366,137.374762,388.4421381,-70.66159755,2.92180634,325.3487415,88.72972467,-0.774185195,85.2257938,-9.615760314,328.1975049,-212.9397966,-28.27868044,-144.6559925,241.1789685,65.94582154,117.1800801,-20.75219538,-80.28326719,37.23012732,93.36752545,-351.6493827,-5.697720685,-226.9069462,-60.25969093,-13.46127754,-35.01077842,171.5346884,-197.9427855,-174.2520943,-31.14557732,-142.0291834,-146.9055227,-73.92643153,45.91324511,-81.85314804,55.86354274,-68.57837657,-85.50174851,-75.0817206,-72.8979534,-20.12713533,72.69543834,72.4569153,111.3932728,113.7095156,-98.25156246,45.40062745,-139.1601228,35.40964725,-131.7127978,2.215822808,13.18630301,-121.8928437,81.35987492,-110.8539137
0,-97.60739916,-207.7594192,499.6567823,683.4302119,133.3346325,-36.83259975,135.1718181,200.5212458,3.592761566,237.4168756,-294.9484436,-292.7415785,-334.2461388,-201.5859097,-88.38670359,177.6142828,-225.2427994,-142.5706023,-17.41291191,-244.3092632,-144.5962984,273.1041257,122.1938406,120.2219618,-68.83212362,-165.3568114,106.8625698,222.0772447,-35.70869953,253.9103242,-121.9043874,64.09877147,-37.46973297,-5.292825491,-159.1147047,-96.32931386,-173.6237555,-133.1614056,-128.498793,36.14301352,-179.9988985,47.34630908,-93.43273084,-68.39800199,104.7414589,-167.2462817,28.66929969,42.91410201,34.99232035,72.86156528,-165.7548261,16.54718923,108.5265518,74.61183902,62.44096963,-101.4926878,-67.32268039,-39.42480916,11.93849707,104.6611334
0.001,-343.7645092,-440.9159665,425.4273103,-59.71476112,-330.0385182,-59.20427877,361.9410987,-38.89379568,151.7378425,381.5876349,-69.83180556,83.20843052,99.29138768,-11.76435489,258.731026,-254.300817,-64.6571772,47.82102511,-40.27670981,-24.70174226,4.34248797,-58.07160473,-241.7188446,-29.13789098,53.82221958,-290.8034938,102.6207108,-37.742124,108.6651978,-24.21090648,84.89735449,-37.06659582,1.70168539,-153.423442,130.053627,-134.204265,-28.60886716,54.27167931,9.185315912,-53.26950662,-13.36186419,-46.76429592,-209.3815519,-49.21259772,60.25918574,-99.36339961,-18.65130082,-73.06061573,79.20753974,-9.400028955,-83.59594088,28.33675249,-76.57473899,106.5241341,-73.08722357,30.3867959,-49.90794054,-30.03659863,58.01265185,-59.44145684
0,182.8228309,-484.7545677,585.8603163,455.9147136,392.7060299,114.2434396,118.7896269,157.9240965,-357.0342437,85.35683178,110.0707794,-236.5340778,-108.7343713,282.3011665,-55.18122593,-456.5987595,126.9356812,-157.6812337,86.17720508,-169.9685261,-299.4279579,168.1506966,-109.3353275,126.61249,36.81302512,3.3246018,-181.4675503,183.8342791,209.268012,69.21852668,-142.698848,57.46441775,22.06500056,-200.1114594,65.41587306,-124.9102095,52.13145594,101.9581598,-190.1895722,174.6917264,1.76337383,66.67544972,-86.74394472,-99.14739994,38.10815926,-37.21906193,30.81472711,-5.908583825,76.25470252,-49.50530419,-95.73247734,-112.2730265,-15.37415961,-11.46186143,-37.28007828,68.73628909,-14.66395804,-116.6247199,-133.864606,-64.16202269
0,378.2314018,252.1756063,500.0782256,-426.3580009,-491.1337631,-240.2396632,506.3664313,-189.7482528,322.9801521,-631.4361648,497.7018993,329.1482174,155.3457232,331.5345457,109.1547382,256.7088119,42.15747139,110.8253699,183.899389,-21.99231332,-70.00348534,318.0904977,117.2322474,34.11016465,-96.65531796,-220.4318322,-270.1854688,143.472678,74.98984861,-51.96598616,-27.46162596,567.1963639,147.9151193,-248.9176169,93.89217912,30.96277943,-129.3019581,150.8568758,-92.45420584,187.8086413,-26.89206207,58.69882594,98.16555566,-26.92120926,-10.88912863,52.92471537,7.259161422,-80.25106826,-184.7743482,-78.60784021,153.1164691,-84.87694097,-51.21586293,23.9433531,239.6439345,-120.1933049,36.96436133,-37.30985871,130.1889573,22.20562545
0,-507.3377304,801.6604133,284.4203786,-120.9832408,-211.3373263,-85.58190607,-635.8751448,219.692571,338.2625754,195.3240547,-296.1203499,-23.75394088,32.90245514,19.55569988,-109.2115852,-45.14228478,-122.8567907,32.43394663,-83.04356307,-159.2475579,-37.66894064,315.4252063,-147.8616371,183.7584781,83.48089594,90.83996239,57.18255805,-83.30386557,51.14877175,144.1846907,-96.21622759,-23.356692,-78.28136699,-128.9056858,-87.592652,141.3566986,-34.97588503,55.92065605,-25.76961048,52.37344756,-16.09169569,14.29397598,-78.68635495,-106.2221718,-132.9101692,80.50365835,-18.40169159,22.0253928,74.72858271,-9.996594653,-43.82418701,32.61626644,344.1581246,-129.9786687,4.463211948,-43.58854239,-37.38063783,8.069345327,-88.39922355,-32.94164212
0,202.2909386,541.9810196,961.5872821,287.2603428,-595.9188703,-269.8429386,-243.0700457,166.4203557,164.1922101,334.5518531,-83.57441502,312.4232396,-127.1547336,739.640714,-98.87860289,-27.3634177,-95.69501462,20.90537295,-113.3951569,307.6051892,278.8675685,61.49870216,-159.9988183,-204.2255446,597.3365137,129.6642676,-158.0045421,-32.58142502,-154.9017954,-376.6443828,59.72542338,-161.3119567,-67.78824008,-15.99713806,96.29814743,280.2061037,103.7218153,47.15759617,133.0432788,41.56761176,-163.0678495,-132.9346838,85.13432609,-63.85304757,193.534983,-301.51794,166.4666021,-250.514387,278.786512,-65.47251459,-80.93029312,255.0978342,86.86296491,-16.66812747,-239.8282161,86.11377275,107.4806499,15.45589635,64.09278715,-20.72698225
0,45.11557455,66.78152008,65.38167612,81.0294003,-734.2380841,427.2607171,-125.9325468,313.2552082,-116.8280084,88.70381295,-507.2788343,-264.1172047,10.54710366,-37.25066119,-189.9393501,144.4232851,185.3103907,-26.06486838,-19.04013796,-51.59908155,82.04302405,237.1564072,-187.6632702,68.74430899,108.1024889,19.07839544,96.89870222,-286.586161,184.6457243,-150.096083,-183.7188906,177.2009345,211.519896,290.3455224,70.67652407,-18.7628142,-137.7751062,16.84904311,-100.8197155,159.6177885,-126.1821995,5.541785429,-55.60569189,-67.82594824,17.43489163,93.47359679,-92.31038858,52.63884536,-107.6348026,-151.715608,-2.976566018,-121.9974532,-19.15413345,-1.500362078,-57.70277846,89.31795931,85.20780811,148.4143469,115.5401902,-24.52778413
0,-604.8778727,-241.6989549,467.425515,-18.50495785,-284.7611096,284.1996003,420.2279368,-222.0293198,38.25061838,304.6372078,112.253679,-81.87642629,56.10590782,-109.8263856,270.3097501,-320.0986831,-30.14970264,-12.39249032,231.2742212,154.1241764,39.85748409,-18.33199907,-113.8625208,45.90046613,241.6097786,-298.7107868,63.42584437,-155.3775534,101.2070374,10.94557595,54.57027418,78.36438523,-42.80927739,-136.0262912,35.16356032,-59.97686654,-147.294441,-102.0716529,17.40489625,-126.2391352,-2.949629863,-86.01362491,-51.50765051,-1.685359318,54.09261043,1.818040535,11.53548444,38.1435377,0.659259337,26.51977838,-149.8041398,26.60067548,-19.11139849,-14.10323449,-24.70088546,27.85975675,22.71233824,40.54518322,-16.09533811,-26.40363932
0,0.663011821,37.36988449,938.6706047,386.2084123,-87.80529346,-183.0361299,88.16571834,-289.4631883,-162.7434965,157.0196653,9.078893937,74.94429795,-166.342008,-36.18336344,-219.3612615,147.2102261,-353.8081721,-2.27251023,332.7791095,72.9257942,124.238857,164.5363025,-195.0643273,-51.97726384,-185.0011258,51.28015479,25.30524758,43.02954677,85.2354357,-219.7618046,-113.7190657,161.1708155,277.7825996,-0.982193434,-98.72055327,-224.7988513,-41.51220328,-33.51765327,-9.996260043,-12.49565114,-13.18747377,102.4551735,-65.27315063,192.0162255,235.2281868,103.9414317,-26.92305159,-8.634320878,-183.598222,67.12084944,-58.96043973,-55.26404844,116.8778573,-46.76716249,42.68406293,57.01765932,-101.7135179,90.10953206,-38.84811365,169.9308506
