pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140
0.242,-105.9608166,-257.3198526,263.8305953,491.6601948,305.6188035,-376.6854254,284.6071713,-192.2689778,-159.7830834,48.36091243,-182.8322882,-422.2248402,28.07231316,-196.5203778,191.1345357,-193.566936,-7.737371035,-98.29712537,308.8661457,-152.1004038,-72.22009537,-37.1245763,30.31248087,166.4782788,151.7898601,199.7755907,-381.5651362,-59.36266238,23.46455399,-101.0324372,-49.43905719,-9.532151558,156.1869321,192.7494078,118.1818909,-129.2206077,-69.48410229,-76.419463,43.903988,14.39030899,-103.8341569,42.51621829,66.61785653,-88.30019977,-184.8885705,83.12502244,-54.14707928,-177.2109295,27.02105366,-118.6898158,27.69111042,34.66144583,-38.96725486,-76.97731272,157.867419,12.32688929,-46.46718354,-77.16578105,31.26287339,-40.67630429,30.67471145,-132.151415,-66.4549227,85.88056093,27.99345472,-124.4609574,-204.0586646,64.73816178,47.06967765,-64.34004455,49.81036344,-5.184702094,-42.68351511,-118.392516,-91.79928781,32.93018276,35.37297028,140.6892612,74.43241828,-90.9745455,91.83945236,-113.2606915,38.32817175,97.69326674,23.91834023,-37.95751388,-65.26212611,50.01264673,-20.78813075,-9.960411443,-4.296673555,118.8130373,37.0561416,-56.87552026,-42.27686166,43.28868914,-37.81283433,-133.6712754,-4.720097672,-62.60345648,-121.6592978,0.979575372,-70.08258407,31.00322636,15.20212775,-24.99006417,11.45090074,-42.17493125,7.36535056,1.919395132,-62.69653843,-6.24635736,-20.63222376,-38.5851252,-50.89868771,23.24595007,80.91711868,1.158727096,-48.35791049,-19.23360489,-29.22128589,31.55812894,-32.32355525,60.80895549,-49.57534078,-51.1721565,-9.742104919,17.85407973,-10.91805517,7.888303925,10.79186086,-28.84111794,-27.16396953,-3.600415426,103.6006156,-9.199805192,-12.76337247,-14.09955282,-16.67180917,-45.77191854
0.255,-513.9492125,243.7746652,212.2724357,172.1221179,487.1189125,-248.9252825,-126.6716271,235.9868976,25.38829194,235.241325,-225.2163477,448.9853992,-478.8151861,-68.35820948,-199.0505966,178.6389324,-138.878183,360.9297744,-161.1241338,-130.228761,-201.6360502,-24.42641295,-214.6091104,37.4311306,368.6690615,6.313046659,-168.9796024,-195.4825129,-153.3844368,-155.4199505,12.49976306,-222.4944513,262.7573034,49.68150509,146.206265,-155.8873757,127.0999272,-31.29398372,190.5492934,138.0846121,-8.57560519,-16.89640105,207.5651276,-2.705386747,113.2102847,-5.709105164,-71.95400478,14.7967529,80.44571614,-140.5710876,18.47376615,-134.9089101,71.41708286,44.71417276,28.21304878,-46.63733951,26.73985109,128.5402456,-41.06217525,36.57487117,67.19488827,103.8524628,42.30802932,-82.74463082,56.01051542,8.179130833,84.35538347,-88.3027041,115.9042376,29.71728758,-9.508499277,71.28718745,88.08584196,-32.91848267,116.2643297,22.99934857,-140.987005,71.15523064,-106.0618706,6.609973374,93.24191378,-43.88693757,52.23969689,38.98384929,-84.44629868,-36.498231,-1.641032419,2.538932617,-67.63003855,67.05515602,64.66988318,3.732666052,92.54222404,-86.26153482,-41.98880313,-34.01971044,-54.58514186,-63.06858939,15.68219266,38.73229881,69.54984964,72.96270862,8.625660837,10.64429272,-23.87508132,41.58600667,35.77431246,60.78685885,153.2136088,5.608894226,1.042605587,-102.5884314,88.53535636,4.07061014,81.29905243,-15.94782912,-28.33925348,8.378277476,-106.791563,-35.2741307,17.89396622,-50.96323037,-37.38740418,26.64062129,-1.113127102,118.5471968,-17.36377126,-75.28359632,26.24398196,-76.93749684,-23.42327768,-43.21238762,-23.83040963,5.064910133,-13.94370297,13.83471167,47.61897354,-42.77090463,73.75519643,11.5889015
0.248,569.8487829,-617.4197277,-42.02478622,281.9202076,316.5130579,2.62450258,154.7353452,33.09728305,410.8966757,-91.34569627,-324.5131944,-180.3629167,-29.49707638,27.31131338,-84.60986611,-253.8660426,332.0893245,185.2004254,-203.9958049,-1.783885909,-106.8292804,22.57501387,74.91799227,-72.41588022,-99.5061903,170.7041626,-114.5422375,-33.42017751,-19.76060407,-6.642581841,-38.76752792,206.2491513,-66.98528844,353.3509876,172.7322336,86.78221584,-160.5829969,41.13030556,62.63680334,-13.45787853,127.887784,-47.64872554,-68.82778956,-88.04208095,-36.03420129,-10.84129041,23.16823265,57.32001905,95.33836376,77.37230173,68.74055022,-99.92284416,6.259025776,-110.5357126,-23.74201702,119.9827698,12.14174205,-51.88684424,58.7435995,-11.02699704,-22.14700068,57.97324722,-50.14002078,98.00052102,-55.77150335,-11.00510553,-85.75333711,85.01477426,-79.87314372,58.79844117,-27.43982342,91.23331628,17.63672358,3.19349541,28.00025625,135.2269074,-4.835956369,51.21813064,-56.20759902,-86.22653072,-57.5418426,-97.72633843,-53.99962501,57.59560305,-25.40536082,-18.69616338,5.755231837,-47.398226,-55.15228511,-57.53677251,18.41186197,0.68057096,-6.261335788,-22.06865638,8.488626829,-61.91425354,-4.927738058,-21.28176793,-33.48256678,42.62143746,-20.7097572,-42.11105583,6.938782839,-45.84936773,15.51204341,82.57634995,-64.68535865,-29.63352045,104.7260074,12.55288692,19.85875238,-47.07027214,-22.70882693,91.56436273,48.29541859,-53.86904531,-16.29357791,-64.94686318,61.08087393,2.623738836,-75.45195655,-45.12351454,66.01159048,-58.66008813,-30.99328476,41.46434562,60.84286411,26.2677528,59.56981566,67.11138731,36.21694946,-33.64143417,-60.70267472,2.518141022,3.614353728,89.5621246,-52.97509695,-44.35621305,12.77300797,-34.28185443
0.211,-278.21216,-324.1546383,14.82939375,558.7107361,-4.370909415,-436.5748381,11.38368341,-50.4896405,-173.0229688,-20.53155489,-20.27114688,-188.2731787,71.87726095,-461.9399935,-162.1314995,232.0380736,136.9491491,76.16587937,-188.0234562,24.31197662,-60.55748334,51.40327974,53.24612283,-58.19668673,121.2590322,-41.73220932,-36.81976438,308.3270263,316.5005297,-12.32646046,-46.3795817,101.3630928,-24.5474552,-64.45388798,40.0981229,-156.6651156,103.9434677,-95.96049605,17.51974878,-46.11403911,-77.53015967,-153.0781855,49.83400108,16.85904652,-2.246808564,-69.14880224,131.5345828,89.97938019,224.5122927,-67.94659009,41.56779508,23.8081806,-0.112910804,11.80923917,-43.71411925,20.8371713,-3.485227788,4.347819104,-67.97405798,-60.04927223,188.6664362,17.69315447,52.37078044,2.073480501,26.94821849,45.65604606,26.60182068,-130.7022896,-88.65224217,-92.74112269,-11.52021436,60.91667918,-13.79620301,43.99300535,129.0439706,-34.72928119,19.48428293,-38.19027409,-70.60673848,35.0576833,-49.72141922,-90.49953695,-38.23274692,125.131842,-2.952170461,6.785934778,90.32888979,-196.3221588,67.82152112,122.6506894,-38.451132,130.2690225,57.53359338,-62.32474304,63.21928958,33.35615685,-5.281044897,87.36745635,-9.21993586,41.32994083,-36.95994261,115.1276076,-13.14626993,44.14587736,-10.51053943,50.30199738,-86.55338188,-77.80785072,-11.30477547,91.18926651,21.82273031,-82.45219393,-150.0488804,-54.52074733,-44.322349,-68.50117328,-34.21532413,-53.98031039,19.97732932,-47.35906387,-51.08429592,-54.6714551,55.47815378,-62.23039436,38.01190529,-26.00788181,-28.98268323,-146.9511036,93.68586154,-35.03736706,47.089121,3.336660051,-29.50748929,-57.50323608,-5.380361523,31.97463138,-119.8522213,125.3828382,43.5865055,-26.4984291
0.296,520.2120954,367.8212958,776.7015012,-350.2109143,-47.53598575,430.4699599,565.1236044,267.2093772,11.41070492,-294.3907247,-32.67953499,-1.619834577,328.0506873,-166.438604,-177.3743305,-63.0902291,3.647584452,68.34159716,-349.5412474,203.7304317,-137.2823952,-299.0791759,-163.2452411,-239.3536253,-119.1049932,-238.067427,113.7671088,294.5914607,-86.53996638,-256.9380735,-181.2515853,-45.70948615,-134.126576,185.6507746,85.35588366,140.766881,-178.4287457,148.2415343,-146.8249291,-48.15691228,-57.53468398,-99.77045568,96.5700123,84.77889128,74.36361123,-1.458390328,62.65522005,131.5004331,141.9228387,8.197631472,48.33876006,-10.40466151,40.5427468,-24.56884351,357.4188027,6.169971024,-107.5778328,32.94404928,-117.0372771,-9.443117066,145.8560549,-32.42845538,-175.4944151,22.31920783,-127.7661485,190.8513652,44.07107581,95.25106936,-74.12542419,82.49973572,217.5737597,149.8274633,70.80920898,22.79683576,-45.50544635,-43.95506646,-155.3091552,-67.09625708,-101.5002053,70.72954025,36.34633488,-119.4036899,-80.06837869,-76.3274843,-27.05143976,-106.5063554,-93.53000229,-24.79365412,-61.10239825,-8.766623513,16.51381515,66.57252811,-88.88934677,-43.86203822,-109.0610757,-5.539173972,49.55779639,15.69194877,126.126583,71.69896474,37.88993409,15.21768364,-5.737249774,-46.781058,105.0115034,-24.05684576,139.939128,-160.7870625,-46.40418411,-33.63449746,3.389150973,61.8408535,8.572319143,35.40295498,-74.62220901,164.0236473,45.5291732,58.84611159,-0.757838027,2.965806475,-56.01764518,-1.705149207,-24.6996664,-21.01184881,17.72092405,51.89399016,83.74630009,83.92512599,37.03936405,-73.72829918,-70.91086343,-56.06345892,18.31184415,-77.56215499,-50.44008735,-51.41935671,4.593271104,38.74474101,36.30578021,32.1039329
0.211,-254.6921341,194.6904896,-424.9443174,30.52642723,-609.6952776,-74.91379025,153.0208816,363.2349167,-221.0556996,-207.6277734,-95.76687281,-285.8052121,112.4208215,253.3778794,-78.06511218,-98.81115932,-58.3405588,25.07824218,89.54440106,-47.96228648,-193.9288522,-33.54373473,-277.4141261,14.39149238,309.8860436,0.165244537,41.53311103,-14.81896301,106.0295606,-139.2087622,-49.21828982,198.0277244,51.57639622,123.8590462,-140.4276337,101.3698166,9.644229489,-41.48145531,-13.49540678,-9.413669318,-107.6215004,-95.52810844,-18.04664288,-0.677723669,-69.90923677,56.73071581,114.158633,125.9098834,-117.5085465,-28.99385551,-71.89529666,-23.2794186,106.0436081,98.09842643,-147.5927132,-111.6958603,67.65073665,74.97979366,-9.891698434,29.824678,44.61559895,71.26838885,132.5706025,-16.82484722,-53.69772551,-93.80845106,10.85769521,-46.66240729,42.53273078,51.96899464,-19.56804585,-11.07262281,0.389943933,-76.91631542,76.10081114,-84.71986193,6.112544921,-41.10932077,100.7409784,43.4865971,70.54425825,14.82601409,-11.23755802,21.37997935,111.4105326,-16.8903738,-145.1538158,-10.68979775,43.45444395,34.82642591,83.02192364,-45.92851191,-16.61370634,61.11781629,-1.395664236,95.87262229,-87.95209413,-34.07889353,-66.67550613,3.453418517,49.6649048,36.61311978,-16.25278341,-38.69776879,64.891593,-19.9606212,98.40379506,-11.02338191,-30.84836549,52.393,66.18088283,-29.35242023,40.2131918,-8.171080961,24.90254906,142.4283377,5.688911564,-11.18948073,60.16373075,7.804652057,3.931652097,-21.52616823,-9.1517018,21.41465473,88.25552953,-38.59403981,54.83325554,-14.5555528,-144.7506545,32.9571297,-34.98806318,34.92968462,19.80125917,-58.15040303,4.620586308,31.77277605,12.38482053,-13.19716998,-5.957034389,-45.55469301
0.216,-227.5869168,690.413095,180.2553972,39.12462815,-298.1899673,-425.7803792,-57.97408055,46.73023216,494.4962635,-181.2250389,35.4183021,-176.5696258,38.45313717,301.1882002,-255.0291158,-63.63382626,-85.00381958,178.6253863,-184.3150896,8.378280891,105.8780038,-340.0016148,-103.5196992,135.6699776,427.880852,-3.291278735,-173.9501058,-48.28298221,141.333599,60.10779111,221.8770715,38.30827045,77.84029078,-93.38617906,-154.0466432,-38.07595756,214.3161981,-54.83276011,135.1830282,22.80064415,-190.6098573,-29.16932699,116.703845,95.80453259,120.7528219,-61.95728832,-82.5695581,117.7868058,112.5279328,-94.42831389,146.9855464,-17.04113132,-6.080862333,-61.06352068,-111.1278907,73.89952535,-60.18673814,-105.754701,-30.28146007,72.66692151,-114.2316473,-126.7597575,43.61524326,132.2445313,72.51694513,104.0247519,-155.0590345,-29.65342515,51.48185953,20.17902692,6.116841406,-46.7090025,-7.808589887,42.9293368,40.42360438,111.3908314,-94.57856332,-67.42772212,27.68481614,19.25106545,-116.7472564,117.0096371,-26.65362405,250.7860598,184.9569871,-152.7716675,-95.761453,-44.82879626,44.72645363,53.33805652,93.56911597,59.56621917,84.92592889,-4.753322438,25.27534388,-118.5237218,45.64635967,36.7145413,148.5329777,144.5089655,30.96248241,75.55917588,13.93648674,36.94964881,-38.67338243,5.463178657,-50.39210698,29.47349616,-50.21457475,105.9628009,-66.80742941,128.6471957,-86.19049481,46.37873457,-46.3641456,-26.79288198,-7.748522972,-15.08329706,-26.40482429,118.8926054,102.5069718,47.89870562,121.2168272,-80.08254902,-71.09547077,23.02186455,20.58607912,153.0931727,68.76719521,-18.48629953,29.35039452,8.00159512,77.51518611,-53.30163777,-26.4995584,51.64111156,-9.435703802,-35.05519899,35.86464477,-64.22925421
0.299,-598.8477905,114.980753,-340.2647109,61.09144409,1.898342246,-15.13979188,-44.63590481,-240.5559406,-254.2940393,98.4945665,38.44805928,-20.22679018,231.7658526,173.9364245,311.9374885,-331.6510527,81.48947529,-15.9622456,-20.54157471,-90.61338925,47.81025206,-61.56688599,-61.46846804,78.47950155,-98.43669731,-72.12071404,217.5494455,-113.6196119,240.2041495,-287.3454594,199.2477159,93.33176947,53.85779719,189.3235766,70.58161364,-55.77590067,17.82278727,28.62982888,51.79570069,-78.84557251,-4.248048413,61.10249202,-224.2806047,-257.3606927,71.86108201,-32.2872037,24.77706705,145.4705198,11.86380963,1.7120105,-9.080773092,-0.150983146,-14.90925371,-56.96274158,-41.87340832,163.9041312,0.092920759,-69.76353433,19.26891744,72.283165,93.28993866,25.11230403,-156.291201,100.1760199,-78.24147204,19.57633688,21.91327548,8.334472044,59.29802793,52.01437355,37.11286797,138.7068082,117.378532,99.27421743,94.38553083,-7.152419294,18.34685677,-36.11151605,-29.76384383,-39.92057776,-49.17768862,46.53097235,78.14099902,14.61487686,55.54927673,69.39835359,-21.74828045,-12.33867054,197.9968981,3.730494297,45.2206879,61.68775092,49.9466601,-17.51864247,93.37413985,10.54829421,-23.57375862,-97.88815512,2.786811606,35.17354293,54.61246068,33.50787336,-11.59993541,-31.19190175,69.92788689,83.65724137,93.44102277,52.23442255,-97.31261009,-48.06727917,28.7134414,-11.20261142,-17.02648765,-33.14566631,-13.52809037,-47.24814681,-7.904481768,105.7755093,18.9260219,-67.37029832,26.76679651,55.16813984,-13.65846967,32.27070686,-42.71455874,6.038628622,-27.97365025,-1.861171303,-6.191794357,32.57245954,-44.00305078,-8.438150105,64.2354265,67.85818742,27.15470998,-53.19523318,-50.16467802,24.931648,-8.804681601,6.278115335
0.263,-233.3837325,-149.8361492,404.9177781,518.4460629,-128.9945349,-62.38852729,143.7068167,392.3243124,-267.0223945,-71.42483924,121.0451825,-282.7305836,-186.5577666,39.30056202,273.3936438,84.66660519,-208.8876961,-86.36550187,155.6690305,-98.53911999,-47.75803673,-69.29115014,242.6165798,63.19674846,-10.26058955,-31.36868311,177.0061224,75.8054154,-170.0894321,-43.34690972,85.16110913,4.42473279,93.53431386,1.845236696,-101.7954516,36.9606888,-29.77704798,-50.72915495,109.979831,128.0869257,275.0817163,13.28014441,-120.4300145,240.8181333,-62.67676223,10.01469465,16.28274836,64.8158694,-95.68479817,-17.76814994,23.95238133,94.29341103,-74.13396947,-58.93188431,-0.806643945,8.753740746,63.01203854,68.92999921,69.97281776,-12.93675049,71.36477677,56.68951912,-31.28285933,-26.76786851,50.96219674,172.0814629,52.44154225,16.35838811,104.0692951,5.221477873,-33.20414914,-57.75268187,-73.15653675,-51.20592855,-7.164427018,-20.66506336,15.23189644,-11.01324034,87.61287089,-75.87258675,-146.7836554,70.34161309,2.541101499,-46.51997695,10.29827295,-55.7279793,-68.84437447,51.10222826,-32.02896756,54.87379343,79.53937744,-68.65744166,-16.06617687,95.99481146,-33.70991035,-42.04015141,-111.4964476,-31.75551504,92.98629171,112.2035847,-59.93398616,-11.43147418,-60.92038518,0.990158255,48.92589734,74.2775811,-74.80566854,4.450810643,-17.57923371,17.37283812,-24.28641443,14.45386889,-60.40952408,93.32330271,-9.779317776,0.295654554,1.85241755,2.969096454,8.781597223,26.86976346,5.132497309,-26.61756889,-10.29644681,-24.93015656,49.86037388,-36.67779784,33.08027738,13.62150558,-4.511989323,27.28052197,-6.921984758,45.02594076,89.12021616,34.34882801,1.964427015,-51.04312175,-26.36106061,-38.10695161,-37.22250277,-33.62604176
0.237,217.5786821,-575.8144934,-174.8351159,45.42695348,148.9668564,-419.5022352,-176.4923205,289.0023987,70.22221411,-321.1306395,225.8851187,208.2493992,106.3702742,-79.83677418,175.8909909,188.4130681,16.30345608,117.3715979,-130.0682641,-241.7274991,-70.75671611,-129.7624512,-109.7697812,-39.74987419,219.1172051,43.86844118,-109.3134618,36.98235946,22.28810556,-42.35615199,142.1046089,209.9702507,-79.89463812,-19.07395947,-43.24979422,-31.03914462,-122.7734892,69.51499008,69.10011479,-78.34521889,-174.6226807,22.14153606,13.22539653,-35.39594094,-42.10632387,89.58791496,36.45018211,81.42299574,148.2011876,-6.823173172,-16.71605834,111.1360917,171.585538,-55.8170444,-12.83189887,-17.9917126,-29.67801492,56.31549303,-10.87574545,44.48495986,37.37935234,80.24692337,-96.83135877,-113.2900825,-134.2953946,21.10860494,-10.68875156,-95.01988991,-3.675117975,81.02780514,3.379856126,-144.1908465,-62.27921259,98.2675428,-14.46419151,1.260800002,90.86133986,91.12335469,106.9799151,21.32179075,-48.78215224,-72.332578,-75.59914274,13.29546179,61.66724402,-85.76793726,9.80906258,2.979924024,-115.8973521,94.78152809,-64.92230701,-29.00225514,-53.30002281,2.224081438,-46.88525016,-37.12263041,-50.83339426,-88.0982573,2.546549967,7.38237773,67.91478046,-70.37846827,-47.22678846,30.66435172,-104.7239186,-77.02916935,-73.76864612,20.90212994,-25.74429142,-0.195772671,-6.538793788,-3.224808172,35.72831573,-15.92913745,38.48280495,-5.027597226,-49.31012886,2.03491359,29.38916716,10.04160341,43.49852331,26.7224259,-89.08602276,-53.31889048,-65.27599305,0.658474507,39.16361572,-42.06666963,26.50209236,-24.54977433,-14.82609784,-55.43639123,58.34855203,61.42262421,-18.20703251,-10.19906088,-67.16892299,-7.250575207,-10.37056899,-4.864756083
0.24,-545.9444842,335.8972637,-54.71301771,112.996828,231.5734598,-137.9402343,-52.18018341,378.1477043,-173.3161281,372.8319785,31.30161837,258.7938087,-211.703101,-186.8124846,-214.2252363,114.3310733,92.9506486,254.9934845,-220.7176889,-71.93115547,127.4068958,145.4882244,-386.6669191,-18.82817984,45.07185174,1.182170945,135.5117905,-32.54895238,-99.70582258,-321.2597553,-102.0175337,-2.925783434,36.42693732,-87.98434223,57.6952801,-276.963078,85.10735939,-18.82401365,33.47857887,95.72128639,160.7023474,-74.29229175,133.6222841,-98.40469833,-136.0129739,47.02630807,17.94722403,15.07202751,6.08625864,-185.4682497,-90.46296857,-30.52168364,-37.8104612,20.23859466,-155.0122694,-81.16676625,146.2358457,65.1108894,47.61928123,92.96315342,113.3364708,22.50026285,-64.80732109,170.2886303,69.99134307,-103.6958164,31.26907536,19.55515555,111.5825073,42.00846804,-53.82158342,72.73328733,-59.85384017,-86.31695047,-18.50473594,2.150528358,-4.361818042,-38.68599853,46.81577117,22.55483391,29.72455546,-103.8361668,142.042221,-140.9229574,160.6247449,13.61889096,-200.2726652,-86.04756877,-105.0070095,21.76133544,-79.70336749,-97.59280906,-95.78846702,8.449424236,45.99398996,66.34563182,-59.52190216,-28.94278812,-111.63155,-38.28275431,-48.8724715,17.35893283,75.13166899,3.492706964,36.86287813,-117.3600656,-15.519351,-92.54381273,61.65046313,13.80383159,41.55026579,-31.04904078,25.6141603,4.324080282,37.07831766,97.12196679,22.68635981,-93.6569495,-36.92368752,-66.62968963,-71.93222476,-34.13169522,5.771335437,-35.54574713,-43.94647015,-84.18773214,59.48749941,68.53208124,1.100137592,43.9818085,2.336802385,-42.72145878,-19.64717108,92.4150821,45.60173655,-11.13185905,-40.28488315,7.667009367,50.25074469,-27.61257263
0.215,-25.59010854,-417.5800549,191.9285882,348.3880254,-446.2377226,-226.7467246,-67.60198814,183.828973,-134.430807,1.881713537,274.3400207,97.71017358,25.43793847,0.681758739,42.9541136,59.04126502,-78.14439768,131.6515833,-89.87228629,120.672142,-167.9050298,130.1182681,254.4461696,48.0261594,-119.7249795,-17.87099785,-20.60243717,165.1019153,231.6562698,-118.8769552,130.8877021,-88.38900111,38.90149631,171.1020475,64.6003751,-19.82997662,36.15585377,-133.3815433,55.48322163,156.9301111,30.22520233,-2.556818441,-151.6304483,110.5251877,53.44918711,22.33195204,-94.44214964,92.6880392,167.0001517,14.71279664,-54.25521252,188.6014291,117.0077929,-44.658329,71.19948605,48.94364839,88.20021452,0.300527505,167.3322508,-102.3581244,79.89841819,-43.92966531,-41.55540368,-125.9690044,90.22390575,114.5662197,-39.13876109,-92.15573099,-119.0209206,44.74437361,-82.56563652,-30.52640102,63.57267358,-53.10645403,-65.07677352,95.88803886,-2.913624115,15.37410382,11.16815461,-5.440984015,6.169819147,-35.66370942,-121.7496318,69.9358584,96.18121711,42.41949943,4.573566183,-7.883729991,125.8419765,55.06511377,-49.59316842,161.8554417,-27.8364068,9.235636053,-1.761142046,17.78077408,-5.44364867,25.86663474,15.330024,-25.38414377,-102.4208337,-50.12183394,-138.5242528,16.45502527,-56.62039012,-42.43561349,25.28692744,38.53596186,11.32894844,-1.136983832,-20.53015878,-19.43898879,-17.45831846,-4.38246962,29.87340239,-47.47816222,10.74341664,35.30229579,36.63991035,65.25124083,-85.29800061,-27.13269719,2.917795974,71.39067408,25.29651676,-35.36778884,45.8672207,-2.046940656,27.64110901,18.99632354,-14.81104387,11.92820132,19.06556941,-27.14735218,19.54440939,-9.611901551,37.47691187,14.51802209,19.04592206,-117.0930703
0.203,248.4486648,-623.8348872,247.8008128,52.42017783,52.80904904,195.2469201,168.6371226,126.7576037,330.9655943,289.5398175,179.7029466,-57.60246529,-77.82154116,476.7624652,-83.78096745,-107.8600602,143.1287514,90.20788162,-134.7706162,114.987365,34.55237575,145.4709382,-154.4202354,190.9817079,-366.7487912,-179.9459859,124.7270386,64.85382615,88.36375166,-76.69077771,-142.626785,-189.8142744,-82.97945576,-328.1698325,113.1622522,37.45114888,76.34617161,103.2741994,83.11423375,-120.1527355,-94.50569815,145.5587315,236.9405044,72.65860862,-133.2520514,-9.483725252,-191.7202605,3.12891265,93.69591197,-12.88670304,78.81730137,130.4523853,101.2748137,12.37954564,-183.9212102,-137.4396688,55.39407542,-88.1809936,-112.127058,207.9500196,81.5550948,136.7284737,88.3046435,27.88292461,205.0920569,-68.74418848,-88.54348334,26.50662471,-89.1453984,19.96565783,-21.17476053,-19.81193948,-44.10275351,-92.66953236,40.57144174,16.00173357,53.97506653,6.613174522,72.08309605,11.75404019,-3.776762376,0.782542025,30.41795647,-46.35736366,-46.01712058,91.3915189,50.87717475,13.37704106,54.74351943,-68.05751311,55.32917829,-10.55185747,-155.9333008,-57.28322667,107.0892223,27.22666128,59.60193673,-5.607272823,70.02490756,-142.799399,-17.45136606,-21.64556447,-125.694711,-14.20561148,106.8683917,88.2939018,-127.2913751,113.2123609,28.30721059,17.06022384,-5.111041547,21.78461208,-106.8384503,-11.49226481,-88.60855745,-45.55795282,-62.60227385,22.83564873,-1.483845935,25.73078739,-73.23430297,37.27682926,-56.59160912,-62.61301249,-27.05255233,128.441037,81.67019898,8.130757985,-36.75998717,-39.31348495,-3.781711119,39.10663019,-72.23616543,19.9910239,14.84566551,8.408359604,22.20180627,-44.8056434,2.643690284,-24.59507471
0.27,-640.2534757,-175.7159043,74.88409555,-154.5367727,160.9433887,306.9216872,145.069964,-106.6520141,-408.9297173,31.63657323,-216.9013961,503.8963662,-128.141419,-175.0122497,25.42939641,28.99970806,99.33181102,54.66838379,141.6633384,86.05788162,-420.7566302,5.681942506,-106.1621082,-8.327647117,185.721746,10.09716628,-92.1266603,-251.2538679,-96.46222446,-51.57123883,-18.39597449,-261.3819779,-160.317653,15.92385466,22.35184898,-122.0462222,-52.31663304,-61.78254768,-59.34699097,8.178398376,-112.4197825,-16.19022289,37.25658324,-119.4382713,-76.72956892,26.98557652,143.1904932,-17.79879098,-99.38022507,-10.53586606,88.4819868,-93.34041012,25.54252534,-165.1372154,5.550490883,-81.08692098,36.60974269,-12.92503391,-11.92459692,1.835852504,-26.90659362,38.47740716,-3.127686612,-119.585319,39.57173237,0.265999238,-17.56589234,-72.51269605,0.918614607,-73.87068235,37.10192591,95.25050223,-11.10970705,-24.71374424,-56.83521717,-87.27180478,92.84637263,-35.51285001,13.04104409,67.02338406,84.22953385,-17.70413195,69.37852411,48.27858625,15.35058066,99.67623573,-25.31891602,49.24046367,85.10849542,-35.43785302,79.03985357,23.22541842,61.02451405,37.74046435,78.91858591,-25.4201035,19.05296155,121.947017,-22.81794834,-27.92161254,-135.5881141,-45.0587933,56.59556809,-67.70237272,-31.78647237,-20.83808046,-16.26377596,8.048847293,-58.3744873,77.3315379,-67.61324718,-56.74795364,-27.30913079,0.131303106,50.59799835,11.29346211,32.52978321,-5.746214312,-39.37647924,82.92313301,-24.6541011,17.77262196,129.9806353,-40.78468611,-56.07006201,-3.942218376,-0.08711174,71.39649213,37.20525751,21.60091663,39.36563367,-33.60926275,-2.108521403,19.15135699,-6.580745748,-40.68193905,23.1741516,-41.73555134,8.566295275,75.76980274
