pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20
0,173.3746769,-193.0109195,913.4314755,469.4001184,-127.7816059,-28.86437194,-29.81294419,-26.02639257,-227.9845107,-416.0019584,325.3032235,237.4760612,80.79476467,248.5086454,25.78728779,-328.5583162,-453.5853144,-23.01124692,-383.8512273,238.159017
0,170.6792246,137.9737487,145.7986182,273.7128452,-553.9927537,324.3111332,351.0404286,498.1919923,-32.83486794,-56.72701744,-359.6454389,-351.9539239,-87.66969,-246.9321566,-289.1220499,191.4861985,-278.8333651,-455.0894496,23.39400862,-31.26635586
0,231.1193778,-187.9733073,801.4087797,348.446606,485.4047822,407.2185097,419.5040647,19.67116495,-45.17529161,-274.1558346,-170.2294574,16.20025009,245.1504797,631.6192123,376.257647,281.2863046,-233.5906369,238.3192634,-60.71991924,-282.4489923
0,193.5770454,-233.7062432,-253.3931872,-317.9683241,-159.0924148,-225.3630926,-209.6325093,404.4772303,-363.5260932,-8.383284368,270.3707332,289.4882843,55.11557836,-29.69957064,-40.50379188,99.36491759,-11.90438443,130.0629153,-157.2210619,-29.31374392
0,321.8197634,-79.53335261,260.1215376,225.8785009,68.00175226,-207.8249296,127.6545977,-0.637232551,-339.5968248,-191.4786248,616.2629059,-48.62153655,86.75956718,334.2580208,177.68869,368.3982144,-185.4810788,-118.346869,443.1712795,-35.05647362
0,464.5633133,153.9180132,214.2903395,-298.0272593,-233.731906,340.6932213,199.2618076,-212.9282271,59.75738143,55.16942713,-40.36690089,667.0595986,-39.37206536,15.71900948,95.65294216,23.60556778,156.113726,-246.7967943,247.303935,-67.14629444
0,-330.38953,119.788416,282.9326692,134.3646473,-99.01980127,-602.7301812,22.22525885,-7.777746499,-215.5277667,318.4807293,405.7198872,-451.1796155,-280.2110865,-86.44084617,-197.3139593,65.12924655,119.5536397,46.22088533,-43.65574135,-51.37497921
0.014,418.9769582,-363.1397746,78.72268074,-511.0247612,-204.8496556,-198.847795,-198.5290672,52.58711365,71.58501187,-121.9206418,51.4225819,294.3131518,-294.7692994,-193.5875158,-128.944285,85.31083658,-117.3153178,-116.8717792,-150.9125418,-105.2652272
0,586.8190153,1225.522593,94.18645025,679.3843644,-424.2022464,-313.2607356,505.678945,-430.1923893,191.7568364,-221.3976841,97.90551245,544.8691458,-187.5335876,252.5080011,-186.2864564,356.4969378,696.4631347,-31.53967683,-111.340201,-188.4814994
0,517.2719614,-106.1595171,201.1046386,-201.1675133,-30.30253577,-134.3188075,1.207927272,340.0823755,110.757202,-244.9261017,-245.0408302,-374.2926743,243.9735154,-368.2588877,-200.5973743,22.68410627,0.593341102,-200.8101533,-162.8712145,-59.47960254
0,573.0917354,201.5591258,-367.0355047,-318.8840316,-136.8054457,-419.6868114,-126.4705286,219.4279297,-107.5543105,90.88136151,307.8685092,-42.0381142,160.2035577,71.56505273,277.4391878,-211.7546492,-157.628191,-168.4307475,-32.7582324,-3.378380267
0,416.011687,819.3960558,182.3810126,706.7349517,-50.51146506,-303.1893396,167.4271321,-324.1858287,-662.0829971,-568.6200555,108.623931,-119.357207,198.7167789,255.9676916,-171.5523657,-249.5836701,49.70769016,-252.9757426,-9.540144344,-177.0300263
0,-522.7479603,-227.5367854,531.8448777,-8.499359034,-274.201536,137.3743068,388.4421496,-70.66854397,2.92684874,325.3498023,88.73105644,-0.74123332,85.18733885,-9.581424199,328.0488836,-212.8069445,-28.59269255,-144.8654166,241.9551945,65.01086148
0,-97.60739784,-207.7594181,499.6567536,683.430319,133.3347459,-36.83249873,135.1711673,200.5341697,3.578562478,237.3825383,-294.9906059,-292.8606064,-334.0835038,-201.786133,-88.30456371,177.9293312,-225.259368,-143.418582,-16.99478374,-241.6487058
0.001,-343.7645078,-440.9159562,425.4272314,-59.71466717,-330.0384061,-59.20571931,361.940051,-38.90888785,151.7470032,381.5876408,-69.85313211,83.23001696,99.15659893,-11.81375542,258.3124907,-253.7618677,-64.77931573,47.62450905,-39.15849962,-26.01159896
0,182.822834,-484.7545774,585.8603308,455.914749,392.7062067,114.2440937,118.7911256,157.9412896,-357.0491721,85.34088976,110.0649802,-236.5996389,-108.572086,282.2404994,-54.89045974,-457.0207691,126.7370223,-157.6781739,85.50607809,-167.541367
0,378.231406,252.1756152,500.0781768,-426.3576015,-491.1337517,-240.2418187,506.3665451,-189.7537145,322.9547985,-631.4764701,497.6261506,328.9593542,155.5099218,331.2385384,108.5727153,257.3429893,42.15497987,109.6127508,186.8127007,-25.62487125
0,-507.3377287,801.6604135,284.4203105,-120.9833083,-211.3373178,-85.58136588,-635.8750525,219.7003313,338.2550642,195.3056382,-296.1220337,-23.78822376,32.97666029,19.52217318,-108.9705145,-45.34897957,-122.8453234,32.4351202,-83.89268117,-157.1660446
0,202.2909412,541.9810117,961.5873145,287.2602939,-595.9191077,-269.8437275,-243.0706148,166.4031684,164.1935248,334.564061,-83.55395232,312.5003474,-127.3102568,739.7265827,-98.99952381,-27.11767538,-95.55311038,21.09520661,-113.3965504,305.6117614
0,45.11558011,66.78154296,65.38170203,81.02955764,-734.2380339,427.2613822,-125.9297583,313.2507122,-116.8077763,88.76638452,-507.1782598,-263.9387432,10.45921968,-36.85631529,-189.6387089,143.7974142,185.5349159,-24.48626599,-19.83301778,-54.22377411
0,-604.8778715,-241.6989531,467.4254255,-18.50486009,-284.7610533,284.1987251,420.2273106,-222.0413086,38.25811447,304.6395332,112.2406231,-81.86381239,56.01414875,-109.8532189,269.8989271,-319.5976645,-30.26143105,-12.55088513,232.604926,152.2262513
0,0.663012014,37.36987189,938.6705083,386.2083424,-87.80532994,-183.0388549,88.16550131,-289.4792109,-162.7369747,157.0347299,9.078040254,74.99343279,-166.4333444,-36.06928354,-219.6532926,147.4145912,-353.7982745,-1.844627792,334.1647435,71.0985486
0,-730.7735857,-124.5256734,493.633626,75.88944502,49.2214417,201.4993615,324.0441214,-421.9494837,0.914700295,287.7041786,-120.3650485,30.37830363,-191.8172622,-232.6675193,14.30412036,-168.1381734,-35.51944839,-45.49075485,361.2037952,97.21631096
0.001,-419.1119127,-83.35308213,722.6075869,-236.1289455,-231.7966786,185.9635338,118.7002998,-110.9219936,61.02957658,142.5078793,281.8802674,-40.0442569,-62.33704896,-194.3971026,168.5583306,-166.5301988,-48.67550134,-158.4985937,194.5284102,76.95970881
0,-161.2930319,-31.78478242,47.6366209,-106.6566635,-380.5898775,338.2974064,-162.1103283,30.86448637,273.0428664,-191.1050441,-201.6610799,-299.9022441,-339.6959816,-284.48117,-125.8202741,265.6314625,167.6108712,-135.0849207,-140.6280352,-58.97168022
0.002,208.2943647,-148.986673,-409.9222451,-236.6225569,-139.983688,338.7148881,-243.1787325,52.48478935,-248.7019491,305.9608293,-200.0886726,664.8012938,-41.08284197,-22.84993603,37.10075345,-88.55407046,-136.1929617,179.244142,-40.57127915,42.43439456
0,-104.620144,-57.19933783,711.3687611,-464.6051823,-49.27240028,-242.5292904,233.1944181,-292.2997946,-207.5558368,14.43595867,32.72662105,316.1332668,-80.77366531,-116.3744846,-97.37263898,304.4732366,-189.7447127,82.94419557,239.4310703,291.1108235
0,-369.536076,-156.4597604,663.5092763,319.6453297,-105.8494535,-121.957761,168.5544699,317.0819037,-28.41332721,335.0347478,-11.2296341,-86.72131779,-402.0838991,23.85740768,330.0285312,-9.054222505,-89.79971796,-83.99853147,137.5912162,-134.4054372
0.001,-100.8268564,9.734319898,480.1081953,533.0026391,159.2612325,-512.5714388,124.0282712,137.5778184,-566.3853552,-80.57818894,244.0112489,-250.3308544,-36.29830413,-225.1867664,172.6734977,-92.14272331,140.4883511,106.3607899,48.41153415,-85.63336247
0,-12.70715863,-567.3497345,439.1127623,-38.52333447,-14.50086906,-263.279162,238.6521529,60.79941478,212.5520606,386.2172043,-9.380857381,-85.67207975,-27.88037351,-14.34805632,367.0727527,-146.442113,44.20491493,-190.259378,52.45985249,162.6920151
0,-204.7663281,130.2701454,442.8368924,-551.2269259,-97.10379457,-101.9111835,-393.13619,-91.31097386,-255.6317804,-140.4642805,-13.75390663,222.6692523,-128.6792211,145.082275,-3.709524212,283.292967,275.9648943,11.86913627,175.3267449,135.2487973
0,740.246747,64.66474841,-746.5384371,327.1673577,176.3937921,115.959327,-131.865061,280.1848256,-197.3350404,212.5599654,93.54280202,376.3136476,190.2437696,62.01365152,358.7644665,-91.80750078,131.7103092,-44.44214438,-40.00272325,160.070549
0.001,856.2363374,403.9913193,161.8983105,-660.9667839,-13.48634477,53.84466014,-155.4859473,261.0070171,-160.7938344,-5.640388711,-27.65371656,33.64243004,-318.0057528,-11.04518319,162.2605433,-319.0539049,94.30518849,-0.068153363,-13.54203106,165.0288438
0,-138.745759,42.00461332,485.6829093,-11.61290451,115.956382,-474.7617922,408.8372009,104.6598689,-424.2400955,74.08520939,-55.41549938,-307.1188597,-291.4617457,94.94895835,-44.14264911,88.26356681,164.2978359,52.74757285,528.147495,-61.9893872
0,403.6583871,-130.1424608,456.8043909,744.5493884,465.5758733,534.3102066,-41.44774798,-138.1963809,-165.0576221,-175.4034641,-157.7258411,144.3151531,149.287403,428.0566073,-66.74494844,309.6339109,-262.234196,256.1018033,113.7171633,-518.1465618
0,90.9494702,250.1975466,-69.73374659,38.36663685,348.1948089,-369.4238667,433.2911605,142.9573033,-293.0689854,-36.93740052,436.1874623,-16.77853022,-304.3966911,-160.8376856,-333.1292115,-146.217069,142.2483843,-149.8805039,-101.5455363,-85.24478913
0.001,265.2328781,-220.5698896,932.8980133,207.3362557,-210.8866272,170.8279429,-142.7494943,198.1533738,-231.4745849,-263.1043382,261.2888053,124.4642458,166.2365331,174.3136176,10.59755885,-318.7819656,-166.3089114,126.3498008,-136.3524642,-100.8577035
0,577.4394708,124.5604545,756.1286277,-142.8363681,-183.8280841,434.2613762,288.9214032,-114.8418453,-42.82582005,290.0885,-141.9449073,737.7443246,-104.0931309,122.4245671,547.8457142,250.4133249,494.8993207,58.09997472,134.3573902,-55.15889102
0.16,-307.5786233,-290.2011108,-538.2394166,218.950586,29.80985809,193.1296509,233.7643962,-444.8072588,10.06681007,49.81853723,235.098112,80.50488994,-97.29363256,250.6862099,-48.18480022,55.93330761,-256.0607825,4.779770394,30.85829185,-46.06373612
0.116,-121.3548913,-254.8777463,393.4638672,-328.4996603,-91.25375217,-248.633647,243.9718182,-59.56943886,547.1644259,-39.59838556,-44.79226739,-62.62387637,-127.1827659,-138.7733266,1.248966385,-256.8254649,191.5964519,59.63054595,128.9120907,219.3725328
0.196,-671.539208,356.2189028,-266.5821787,-45.57006295,-315.1478174,167.9482298,-372.4781856,-61.28147485,-133.053166,-304.7718086,80.15819677,-231.0977267,-94.01701583,75.55010546,284.0950131,-84.9049763,230.5367587,-83.624472,-193.662428,-157.6450751
0.115,455.428192,-147.4616839,186.8934705,-409.0343705,-111.8685667,-257.2591791,-358.1486923,154.7650346,-149.72057,-621.8147857,-94.6248167,24.46667565,-350.4136758,197.4397702,-169.6472207,91.40502799,79.23280598,-99.4855998,325.198415,264.5361023
0.172,759.3456494,-64.54554767,-45.76093966,-176.4273461,784.3301659,678.5988267,-148.5045535,118.5100551,48.91507518,48.62108875,-133.9528243,-150.9390182,-210.2161004,277.5687763,-180.3141214,115.3675372,42.98368094,268.8047133,-136.6499767,191.7026652
0.182,-11.65221371,-327.0765299,-22.49070462,-232.0042422,341.2610202,-450.9211605,134.4500311,310.5396756,261.6775039,-401.9323263,-176.6830034,-372.2364649,-186.1150079,32.0090756,-87.40113078,104.7367786,64.17243203,-224.7099242,202.2737868,181.4977235
0.113,-293.6268037,335.9722807,344.7129253,-560.4503002,-165.347758,-322.6563995,154.0307842,44.31800068,25.08845053,-289.6232351,215.8009776,-137.1274071,-37.0185483,299.6264038,23.42231633,-214.2158662,-108.7587726,99.41931436,76.93038451,-221.424992
0.115,-90.8778562,-679.7718426,262.8636576,-8.334380893,-245.0026902,-224.9950919,-22.50625225,355.2204556,-53.65501885,-142.6969036,156.9656384,255.3005782,270.6073899,78.56366142,88.23484341,252.5659012,-54.2992326,34.86403862,-211.2429313,-38.39291738
0.169,292.4012998,-335.8221664,809.8529969,-94.49515882,10.99241746,218.8169079,114.8879258,304.658585,-21.82329828,-101.0695863,36.67603428,-176.6953679,-50.40731164,52.79287993,11.89522956,-516.9266433,148.2668619,150.1238911,-78.65739503,81.68519018
0.117,-489.3236368,-385.9304279,-146.0410037,176.793935,-387.3422318,250.9970757,61.6298128,-23.12079648,-54.30236877,-165.1476397,-137.613927,-52.29500305,242.2019124,126.1819359,-29.95409121,208.6090665,124.7309176,-145.7143747,-73.70693443,45.26124865
0.122,3.82293697,675.1898046,321.6325175,-526.4016348,-89.57086295,-255.6642316,259.7440902,145.8878666,409.8550327,-133.6796727,-147.1021461,82.21650643,-12.5608702,93.05163878,-239.9857137,-143.8084517,-170.7098729,-152.1441163,-0.849336157,149.8940116
0.137,677.066104,989.7040474,204.5277335,77.41473719,-690.8329069,-157.3037512,553.0864032,-290.5748477,518.3731333,-89.06819317,-43.50400452,195.786837,87.13756226,49.03281589,35.37469482,425.5794407,487.0396628,-8.564176508,182.7964099,-53.08020355
0.117,121.7065974,-191.7418093,106.8589083,124.7397206,207.3296592,210.937347,-34.91373637,-93.08862781,327.9230461,-29.08840684,-230.7339273,-28.2327666,114.0738876,-130.8109612,-251.9717799,310.0576609,-41.94342541,-37.87918607,416.5628463,314.5651405
0.114,1066.750977,653.7467596,-225.0229025,-346.7149785,298.4293256,-96.96421186,271.9837576,103.5141051,77.74944486,283.768444,382.8702946,-215.276733,271.8534046,-126.3755273,419.3136065,9.412690195,243.4487371,-78.45604778,-248.3760694,204.6819766
0.2,-387.2158651,-630.618465,143.8346545,179.778669,-206.9652426,-92.81780293,466.7651403,-225.8821974,182.5676065,225.9670798,-135.7764957,76.65944057,176.8361849,103.9606583,214.5432275,-242.7056208,-134.9949511,-131.4482397,-251.62816,26.37380717
0.166,-681.0561362,232.5120453,238.5239375,504.71318,41.79782098,-122.6673974,60.33840885,-325.3734967,275.6656644,445.5856515,-21.67092086,5.285381111,-199.7811325,-115.1464908,98.20995902,-43.74179866,-133.603354,59.14104524,-11.68662506,-17.38501958
0.114,941.8398458,413.1345096,196.310659,-634.6711674,470.5231572,245.5345305,-163.5652479,81.81288821,-404.6681443,249.3979673,-146.9895133,-54.7395754,140.2730715,-175.2785445,268.7780729,118.9374014,252.0975014,-151.9900829,-386.2715813,-30.46198389
0.152,-6.338811603,584.5526415,-133.7044708,537.7136072,-60.72886283,-187.3483911,-76.74123398,258.2877369,-120.6867475,-213.3700013,-198.4519434,53.79434746,-226.1738024,-594.3385267,-92.72246906,40.8210583,-131.8020258,446.0803554,-54.09947817,-88.88410385
0.138,-152.2436011,-460.3479484,-291.2291111,-235.4690923,-200.7274616,90.41910116,231.7455264,-367.2605708,-45.2804305,43.50976398,107.0135276,492.7326068,-46.17756313,-125.4220961,-214.0207295,40.83849918,-247.489448,142.572658,-73.22658153,85.02932021
0.158,440.575408,-301.6582853,-95.10085352,-14.55599222,201.6440248,-161.8329724,-434.1997021,141.2093041,120.0241998,-339.6384997,257.0141684,-186.3601287,-63.18107716,-17.49167631,87.50577739,138.3774716,148.6002378,-79.45516719,43.05068107,288.7774413
0.134,1073.57633,350.049676,297.3155075,7.357860227,-21.5500777,294.7194533,-83.91617397,290.0071405,164.5438479,358.5881173,553.4596458,-70.70489711,71.66438709,232.0789932,15.09313854,11.07116124,285.8345015,-123.2984041,-50.66994923,209.2227251
0.176,-481.6916611,35.94049823,771.7695428,-251.9907378,6.332161493,-143.0252267,-241.8523384,-341.4151717,159.6651826,3.022508921,19.09960584,-44.65358786,112.1490399,-283.5550327,-141.9985146,-76.33243635,21.26217667,13.07143419,78.12960995,-194.4788577
0.121,-447.8907991,-575.940775,-423.8631151,308.4431127,-328.1652943,190.025334,220.8001285,-385.191758,223.0719052,-167.7451589,34.06784659,39.99071149,53.83544001,91.66054182,-61.56583553,-165.8066982,-0.520896182,8.458996486,-123.5349676,-47.09319802
0.104,50.79984964,-723.7008939,-309.5617234,247.097126,284.1109172,-256.9292146,-165.7320326,-25.04608537,109.6807167,10.79118618,-171.3671355,261.2600215,158.8214586,121.2423677,37.55409085,189.1704622,238.2129161,-202.1585164,-54.59701992,208.1034395
0.149,281.6606742,87.29453366,-105.8620421,-539.0536186,337.5119406,-419.3514901,280.8812818,161.998125,-143.6695703,-204.1740796,-524.7411558,231.237822,-201.6235219,-2.817276966,214.1996433,-148.1033498,-26.1162198,-151.7192537,-187.5038858,-44.81651253
0.19,406.9917069,-282.4952584,-124.3912976,-16.48793742,-32.47328777,-262.3607075,-405.3692356,540.328971,-116.010308,-248.7933768,273.1947776,153.2442714,445.924776,-268.6313641,283.3456229,-17.63854886,100.988251,71.71180132,58.99343199,-27.94203613
0.121,-123.7835879,289.0259822,-49.12906677,395.2364938,215.1602959,-404.7410927,76.92759313,-116.6537223,-261.2505461,122.9976672,-78.86679099,-295.9022356,98.59444118,-519.034151,3.979670281,108.9809365,-247.2403612,164.1153589,-76.30840438,385.3668826
0.102,679.3903856,247.5168884,-277.2166964,-262.1349172,936.4951721,-32.0748959,429.4106346,47.07738451,-255.4688719,-182.1999702,-87.69127915,330.4914725,375.0136872,-25.82925277,249.8335777,-81.9288545,39.85570595,-229.9192787,71.25312518,59.97043503
0.1,185.2339726,-279.7400679,233.7674228,559.6489486,118.6400072,-306.8938297,-261.2127236,-129.609383,-234.5445844,-278.5551525,97.14414319,120.5148732,17.84383653,-73.39392208,-5.232729203,229.9649959,-203.4527675,-61.24606526,275.3217599,72.31930637
0.111,-687.8019103,187.5574834,466.5665822,91.60304939,-48.67995193,-307.8780221,8.581282477,-6.023580777,244.8476617,424.0764189,-149.711226,189.638602,-401.1566718,-210.1266257,-140.8342933,-149.8717927,70.18856781,320.3628139,-247.2878225,33.38299285
0.159,-8.731263213,369.7989423,145.7585459,82.8149157,11.17126442,-255.7612507,842.2966918,402.6915845,-202.4714562,-188.9005801,355.1733726,170.2620859,-388.3367264,-263.2643585,-100.2598879,-122.0865349,-3.242863952,-65.01446177,150.0334067,-294.9355903
0.146,-233.0146028,-462.0449739,-465.9675919,177.4441765,136.6477458,61.48702469,475.2164483,82.65728147,48.19917227,245.6634797,261.1410591,-36.64874614,105.3065917,252.1114775,171.8249641,-167.7248343,-228.9632432,197.0161245,37.31969793,20.4598628
0.108,-152.8644123,-399.6990296,509.9292184,101.1020165,-246.250642,-236.0619438,96.25968207,-124.7014846,-37.45367055,155.299477,-116.5518356,146.6830086,-156.9878915,-75.07807384,-94.08868416,-101.5094897,42.71175581,-213.6923803,-98.0174167,-223.0893223
0.136,246.504911,118.1668662,-95.57122076,-241.1205594,-227.2608243,-392.6918895,-7.502501345,-282.8078266,177.304488,-656.5127304,-227.8498743,-114.9367904,-41.47256406,44.15430361,239.3791746,340.5829474,246.9153365,245.9628402,-34.39364911,-47.86542977
0.12,204.278141,-687.3356989,-40.88325335,-231.2287088,43.11262325,-274.25825,-320.3190492,258.3501503,87.91321687,-59.1297461,345.6008717,231.1076416,61.69775702,35.21268389,-263.141061,375.5216835,27.88326372,-238.7648334,-78.84429269,-90.86501207
0.118,-374.8071402,297.8642112,541.9510455,-341.8654704,-290.2042367,-250.708699,-678.4018661,-229.694919,-90.64800335,41.09745979,-119.8476778,-61.03354204,265.1587009,5.440869894,67.30803009,-52.89735881,-19.48157655,128.0670953,-118.0643463,172.8413792
0.129,-616.559788,-47.36304943,-199.5393904,-29.0364902,-279.8268515,277.7209836,-147.2155045,-406.0636139,177.3152653,-352.9125292,138.9918578,-277.6489393,88.59500962,-165.4494563,8.970793851,-112.4539678,270.9900304,-188.3897319,-63.0838242,-47.85707935
0.101,113.4768799,-183.0150307,100.4525529,-555.5729862,243.3111203,2.551369397,98.25229952,-99.32642782,469.22762,-259.0851248,-87.95465152,-145.3431116,-28.62667831,-18.47858108,-167.8515025,-231.7853462,-24.36648043,-149.6583584,7.207595739,540.7675843
0.129,567.3857356,-264.7109592,337.0701216,787.1585014,262.6545361,459.2821704,-222.3738947,-162.8362285,-94.46121337,-189.3172426,-47.32996286,-50.23913307,-135.6783731,232.5371929,-3.653557905,-375.7814559,157.7906462,182.4027945,253.3626987,-262.2896661
0.107,546.6852915,-208.4490328,662.2673914,707.6199037,11.53027315,238.725951,-22.71541248,-441.3386997,32.1982941,-479.9790191,-132.8964454,114.4943037,67.51605864,191.8741707,-93.34578959,-142.3658804,-245.7351549,-165.9792221,115.0023399,47.29590667
0.101,-60.21556597,-714.0542127,274.2205019,-93.64885633,185.6212833,2.391406604,-78.24964647,335.4313862,165.5618041,16.63990337,-81.64088438,401.7116892,115.6193414,12.89621704,18.54959856,-19.23466565,120.2086391,72.74603408,-151.2344441,-92.98806578
0.142,-59.00794274,723.4569723,-3.982561027,952.1204658,-117.3683553,-427.7874139,-137.7138132,229.0786604,77.59229491,442.6765553,430.5677017,-67.58086633,-66.54532407,232.7376307,-87.11988741,194.483786,35.89028569,-84.27130446,-144.5414249,251.1672926
0.151,-607.7378096,461.3904214,-172.3671136,-92.44027383,-24.87428346,-209.2120789,-35.49391354,28.30157406,-382.0302962,209.6485246,-316.8509605,-130.2627103,397.4851717,285.6626196,-214.2675499,-145.1756519,153.6526743,53.45055717,178.1079574,247.4231566
0.148,-390.7644259,-75.17731875,144.1824514,-350.687756,-275.6419074,60.40018992,98.57031877,356.9010654,-81.4764396,-274.7546385,77.94621885,-49.6249049,-221.5704349,-159.8018095,-85.69607657,31.18984047,-39.44394369,-11.97266166,-147.5618841,127.3967077
0.112,-444.7648933,-35.7007543,868.363353,-254.8318137,-295.5070344,-61.5717311,-96.81373243,-99.52555776,19.72571042,-102.2760297,243.8792433,-59.2529595,-83.99027318,-287.1734296,-19.72834194,-128.3447567,21.47371612,-83.77161714,146.6255808,-172.7004798
0.192,-327.1347106,178.8296027,408.2322898,-461.7173211,292.46001,-60.86471107,89.51247323,191.0870423,-207.0253174,243.4021682,81.3336882,-52.62713569,355.717269,173.9752589,-250.6498755,40.42097095,-172.7762485,-48.59894712,276.9814089,276.3106004
0.149,-658.6751199,787.5439362,-10.61793156,-18.88184944,391.7149449,-253.9618885,-302.3791732,-71.57947883,506.8628742,34.50251289,-262.7029364,58.34261186,279.8212841,2.259377536,-176.1579544,-82.38627069,-135.4068498,32.28093835,-300.5809362,144.6106287
0.113,373.9293536,49.96749638,-56.75170713,649.4043685,790.82321,-1.46956199,147.9189253,-267.5863838,-220.8630288,-78.12712325,131.0982645,-102.1650514,68.18255912,-378.5576127,-166.3468703,-192.9553346,269.6959047,269.8323816,-319.0616615,116.09327
0.154,362.9023021,174.5959906,-100.5375065,679.7797291,595.3778834,88.55444554,-153.8950037,-222.2187938,-282.6528007,-59.27165046,173.834764,-383.1522254,314.9279525,-403.4351744,-348.0525053,-161.5890345,35.26862976,-87.64012149,-236.0674586,39.27973957
0.178,717.7523063,-369.9565711,-267.4417303,44.96467394,630.8302579,169.2602552,109.7840475,-127.0628517,356.7779923,99.40436366,-172.9557262,-138.9618874,-221.2468817,500.0314092,191.5319179,-84.19117009,-69.97033554,9.608137592,119.4384481,84.49903602
0.203,-4.092708515,-613.3216119,-66.86767749,-122.4366182,111.0997344,-424.8842985,-263.5419136,119.4881251,-119.8277236,-52.07990389,291.9975713,3.035651148,138.8828233,74.91087049,-47.86491811,372.9335854,60.88638907,-173.1254072,-178.8004769,-177.3439785
0.251,558.483127,-684.53675,-54.68909148,17.94682693,649.7574803,54.13755698,-115.9190309,152.8168213,332.8334349,249.0706888,0.404233607,-30.0367936,-365.4183201,210.849207,-127.0952034,-26.56769063,152.4806724,12.70791169,127.2027848,159.5984635
0.271,-93.07204617,240.5631997,21.62008252,-345.9572238,-523.1501024,489.0071428,-253.9347613,-14.49997917,-77.22954411,-34.57280957,91.8459248,21.09577891,-65.00464645,-326.8623063,289.5088583,-68.72675017,-206.782567,-110.0359671,-80.56643075,67.92131367
0.203,-289.5029431,573.933764,322.5244888,-202.183225,-41.32696456,-179.7875697,-741.2531884,-173.7672906,-234.079546,315.8998765,9.99429944,17.69551304,3.212186358,183.6276846,130.0609808,-95.98027333,-222.3513941,7.798980361,-47.33071163,-54.45509652
