pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80
0,-608.1292503,-259.888154,515.4370394,63.12950864,-103.9822235,166.8362045,329.6260844,-299.1921192,132.7973202,299.7546502,1.994770135,94.61519617,-229.3013593,-168.1152556,189.9941941,-141.8607272,-99.59202222,-116.8506669,128.6115758,41.0407728,163.5818268,-101.7869809,-102.0179472,1.984095546,66.56896506,-117.137943,215.105151,65.55024262,90.53636783,-121.7573735,203.0239,-141.2823593,35.10670367,-30.1749471,-93.3906784,-31.75074207,-96.26930516,-52.49639686,-41.61225471,-9.532692842,162.3254843,-12.28661384,-82.83265222,50.86941945,71.52883771,-51.7611535,-73.82421433,147.1743189,37.17635063,19.42056003,-43.17188252,13.39594886,-27.99495456,53.13043578,-92.53780731,-62.2755632,-20.74541314,-16.41920521,-77.07817773,86.03810773,-48.61653582,56.47350311,-76.92944847,-16.19796056,-0.857954191,15.54686025,57.54438792,163.6588837,13.18337639,44.63736622,109.9871433,-6.513994607,38.10734596,44.36448303,-27.28010119,8.923010594,50.47045355,-66.90731359,-42.74210028,2.815211889
0,173.3746756,-193.0109155,913.4314741,469.4001764,-127.7816029,-28.8646419,-29.8125389,-26.03133268,-227.977683,-415.9924802,325.2853405,237.5008649,80.70322654,248.5841231,25.62601982,-328.2397836,-453.6229879,-22.96520436,-383.3864886,236.8445294,271.1399155,-49.84320905,141.0136222,-68.85378411,-143.7256594,190.9280863,-177.6909123,-260.8676269,76.00759047,183.6627297,138.5382948,153.7714846,88.59642166,-23.86129491,-151.9403133,281.5665032,223.6179228,-151.2070458,97.3331625,73.95441717,57.16810902,-180.6005078,-13.81670912,-8.026402859,-156.7084167,-278.9601157,251.0829114,-146.1279796,325.6344687,-22.42521782,61.36110429,-116.8332595,-8.93245052,-52.2770079,-262.1732406,-174.308455,-159.3675071,112.8344651,-112.1437777,-19.02335899,-39.57264474,-74.06639764,247.9240056,104.6607943,85.02115397,120.675791,-46.70631039,-112.9399274,-183.9048193,157.6009125,171.2066425,68.83903239,46.20342093,-5.273933732,-0.501198295,-92.78667231,235.8123575,20.48535296,-22.82284892,47.95025016
0,170.6792245,137.9737465,145.7986346,273.7128336,-553.9927126,324.3107318,351.0407006,498.1982404,-32.8393308,-56.73024448,-359.661884,-352.0317727,-87.54808232,-247.0457582,-289.064957,191.2060496,-278.7057465,-454.9780245,23.55284463,-29.80870172,88.57858283,128.941524,-110.534763,-79.16166735,141.6523337,-0.911156091,237.0818787,-59.86100985,221.5776813,-16.9411172,57.07758365,-108.9394942,-336.4476932,-92.41867236,82.02370889,140.9293401,-91.42862797,-44.9075062,0.042636837,38.68127858,-3.3357696,-10.5391415,90.86455264,-101.5067988,4.795953085,-26.1352722,-143.0172597,52.76260967,9.059703931,-178.3845821,-41.53726287,137.8424703,-65.79600708,-118.5660348,269.2878973,-78.48146577,-21.97231662,-54.06831064,87.84137216,57.25686503,6.378965693,-65.26144807,-79.95372889,4.414615398,-2.279958372,-41.78872645,-151.7679885,46.30042087,-59.71372872,-237.6805203,-71.87962851,129.1160527,-37.80940226,30.35673699,45.47661107,-93.16564554,-6.34274887,-143.9871097,42.06053684,157.5423658
0,231.1193782,-187.9733063,801.4087944,348.4466484,485.4045967,407.2168794,419.5030018,19.65435067,-45.18089445,-274.1553898,-170.2708008,16.11643432,245.1226634,631.4509212,375.4365437,282.085844,-233.5640618,237.5361333,-57.53767015,-288.9493672,278.8061215,105.587426,-4.246230514,206.4786669,50.26685557,531.4095756,-116.5503251,-398.2602169,199.8792298,430.5937447,216.6412879,-231.7895355,-215.4675177,55.31422494,-160.4989107,-41.9483068,-71.05450422,-119.3124392,-159.7955728,113.4358371,54.43042127,-23.26707563,184.222611,-159.7586447,-99.00638897,-73.04446282,216.088848,-92.28636178,154.9939727,-55.4840126,141.1512072,74.48239262,-31.7373179,223.0435437,-86.95928098,126.8420869,-15.21640044,235.30295,175.7410239,-43.78335632,66.47062833,-156.6168046,-179.4332246,-31.80517132,210.4163687,-58.70754529,95.11425758,36.37068284,44.29614362,195.0881989,-168.5932445,185.661546,64.55648926,-125.4404297,168.5957565,115.5691948,1.110674524,-96.41077562,12.61609635,-32.55571333
0,193.5770447,-233.7062462,-253.3932005,-317.9682106,-159.0924127,-225.3641649,-209.6325894,404.477672,-363.5326303,-8.391415428,270.3344015,289.4079343,55.19674567,-29.83770421,-40.69479332,99.60871187,-11.95490828,129.576003,-156.0826856,-29.88478199,91.73638477,-74.29389218,-15.70692215,201.6677748,-75.86865398,-302.0891145,-9.129986073,-179.7990398,21.48802196,-26.19326363,34.58022899,-145.2966395,-273.4517256,-86.5440991,108.9346901,115.9254657,20.31402761,-12.33990196,-174.0052236,65.62233918,49.29588546,74.75305586,-74.02276843,-133.7380681,258.1921013,-119.9543589,16.42695117,-22.50341724,-88.21462152,-66.31628777,38.19372679,-27.15897996,56.24501448,9.263341903,44.7203098,42.01850535,-38.51158948,-100.1375529,-62.55214164,57.45184625,-22.4804069,-5.627990118,1.165647261,56.25524565,123.6129887,143.0086041,21.98495029,11.79065905,16.8568424,68.87351968,53.01614072,-83.86456094,-48.70648725,-9.560637212,171.7236854,-90.00217161,71.625493,30.80168699,-21.91819525,-5.103389421
0,321.8197646,-79.53334163,260.1215151,225.878611,68.00140751,-207.8269641,127.6525605,-0.64739328,-339.6207467,-191.5282663,616.1663342,-48.83401021,86.85237837,333.856988,176.8493582,369.2894468,-185.6989048,-119.9913919,445.689283,-38.3565092,48.85230947,179.2484588,108.169187,221.1488428,217.5482646,-167.0202704,-28.86467555,-189.5842779,-149.4196356,-172.2608669,-246.7404531,-274.0165889,-59.57517834,237.8544901,-110.6718102,-297.5209052,-53.76063427,81.53436126,-201.3876912,-80.33249119,-109.2577229,134.2172063,-162.2856524,74.16920435,5.880290539,-21.77600524,86.46686247,-53.12566278,75.97979297,-2.017752996,60.37386352,88.93194028,83.89067425,253.3490999,52.53630341,42.30848995,-105.4718605,0.682669042,-40.42732095,47.28434169,-129.9944335,-26.85535974,24.7782108,10.89192328,-202.297998,13.78558346,-30.06326074,-11.93588637,-66.37732465,-133.217707,145.8193115,-11.92548508,-18.44957785,-60.62983359,62.79037457,-55.46723209,-106.6317929,48.72887262,35.25948225,-42.50361288
0,464.5633128,153.9180123,214.2903522,-298.0271906,-233.7318547,340.6928091,199.2623875,-212.9268859,59.75674614,55.18306782,-40.3351373,667.0458784,-39.3431385,15.78788781,95.63450362,23.31902673,156.638032,-245.8411174,246.8755891,-68.33893916,338.7674836,336.1670896,266.4841578,-210.1219705,58.01993568,-316.1634827,332.4915253,125.0484944,-35.56402599,211.2003786,129.0892428,-109.4326989,-296.0717623,193.0695676,-148.5393298,-221.1545907,75.33142847,-237.275456,108.8807904,-232.4695281,-99.87226964,103.3444955,155.1899802,-136.3717352,-19.26178051,-90.74303275,53.39166928,50.47793909,15.97404263,-205.9070598,99.47381816,3.729839022,76.43380358,56.3554751,35.68635501,-176.093739,-83.95979856,-43.74200113,-40.15925899,-23.77272219,-50.05352734,-32.36585046,77.37365557,155.2889063,28.09533001,-90.4865615,28.94444349,-39.80177442,-127.7042367,-8.718844077,18.34352371,49.53997932,34.006287,80.96433716,58.04553627,-103.5876388,61.18610586,-52.29804197,64.617586,-13.74752188
0,-330.3895298,119.788412,282.9326826,134.3645519,-99.01994549,-602.73022,22.22434737,-7.791994849,-215.5185754,318.4946764,405.7253196,-451.1359056,-280.3193698,-86.43981434,-197.6982275,65.42815065,119.7481674,46.44641931,-42.50706749,-52.52645673,-38.53694922,233.9605257,14.92928715,-384.7249334,-137.8531968,-145.1439338,-18.38449751,-36.03197987,-5.335917898,153.5353854,-258.1116413,-54.37897038,16.8214489,45.16449451,-153.5821968,100.4567954,-205.5217279,118.5869075,322.7481025,-53.33047739,-145.701149,85.11359228,100.0250023,-24.44339379,134.9228337,228.5491681,169.2473188,-76.73661602,-32.76634175,116.6759859,153.3117782,117.4186043,-47.28207298,90.90225683,-0.741332356,-16.04139891,0.337235457,-113.7891729,162.4808879,50.73341515,-105.6639891,-29.43557556,-66.01294972,26.06661238,63.16327273,-117.3331009,-5.297669907,0.224080454,21.21472413,35.51288616,59.39542116,89.37400269,-199.0639363,-99.42589156,-42.62066409,-74.71355906,-31.52512762,-178.9759598,-30.37516286,98.80472067
0.014,418.9769584,-363.1397703,78.72267971,-511.0247703,-204.8496408,-198.8481889,-198.5292823,52.5801125,71.59410557,-121.9112019,51.40860116,294.3243199,-294.8420903,-193.5593466,-129.2098631,85.62736776,-117.1999332,-116.5993419,-150.2325324,-106.0462088,-35.20695143,-70.48444841,40.37533679,-68.0425174,-57.09927915,-53.16429396,-148.4154703,53.10317913,-185.9213539,-25.60405412,-11.96171889,84.94771868,-110.1475827,68.86112544,-132.39217,123.7698452,157.8870523,-8.271028237,42.19330307,89.9131713,-42.86965724,59.69285664,109.6319019,-105.924402,-192.864723,42.68823452,-178.3974196,186.4472662,127.5674204,231.1084267,-78.80202613,-62.53666512,-7.557725494,-28.54909707,94.71954013,19.78597244,7.137849485,68.41672613,19.95848514,-65.34570903,63.20437944,23.19713058,-3.279704881,29.46876479,76.9040552,30.03583498,43.75479912,70.57631985,-21.40286517,-64.10286273,79.30419485,24.84428463,-176.3484322,-72.10184388,72.56699976,79.04747583,-0.026774748,-11.79149767,-50.51209988,27.52478245
0,586.819015,1225.522596,94.18642674,679.3844619,-424.2021809,-313.2593906,505.6799524,-430.1668801,191.7449079,-221.4278811,97.9051027,544.8147467,-187.3395877,252.4697484,-185.6346789,355.9142304,695.8565259,-31.62273647,-113.2163501,-183.439931,18.91569403,238.7232889,245.3478282,-215.2658881,-4.40566569,-42.59886901,-294.37327,-102.8336237,28.51736741,-365.3168032,209.5744992,229.3571231,208.7958356,153.9444176,-10.22426149,199.7587818,-153.5822715,68.6104257,-122.5627743,35.59448967,90.16418389,76.71275647,-153.1317786,194.2386001,9.707097959,-106.6450596,121.7283887,-179.9963744,-165.8715306,17.88327729,3.914589408,-68.36271256,34.4940253,-178.2758388,-56.22331474,-39.92425836,-33.64226105,-98.25678197,-34.89522403,278.3093052,8.055787434,4.127805296,76.77978491,134.5317517,89.18259297,-176.1056196,-66.22691117,129.3155236,-114.1592716,31.8557386,94.90143157,49.62217161,-106.4718389,-53.20640583,-83.36362519,-42.66998484,-93.67988583,-53.89821645,5.929979566,10.48203078
0,517.2719615,-106.1595118,201.1045964,-201.1674645,-30.30256129,-134.3193894,1.206957052,340.0855872,110.7404688,-244.9614067,-245.0988488,-374.4224518,244.0953474,-368.5499337,-200.7251818,23.00466113,0.439624523,-201.9989582,-161.8329336,-58.82844046,348.2902304,-113.1321012,155.61923,-15.49009196,352.0355198,4.219804264,-35.87411553,-381.2979749,26.52300621,-127.1435063,-92.39936351,-116.5095127,-33.68125204,-39.84000152,179.406338,-17.30916015,-188.7280505,47.90950224,23.31618962,22.59430669,52.9178002,-135.5665357,17.53639589,63.69488479,103.9202726,-23.44442903,50.81340864,-35.93602271,-166.1671456,86.66766288,-21.88698573,-52.12788924,47.76854947,-47.39253388,-26.37634399,-60.46054937,50.7640209,51.57886529,69.14153121,-60.07002286,-18.32146326,-53.46743359,-93.8491649,-68.34054966,-75.50276293,-64.046491,19.70548313,98.31466079,87.57833442,82.80313936,-117.2980941,-105.7806887,27.07560953,-38.48152745,38.05101168,-118.623741,162.2697224,65.32167544,-20.62915299,-38.96733044
0,573.0917349,201.5591234,-367.0355004,-318.8840392,-136.805456,-419.6867572,-126.4703322,219.4319338,-107.557284,90.87674583,307.8629293,-42.10716086,160.2881159,71.53519072,277.3873444,-211.930228,-157.571393,-168.2391905,-32.29795185,-3.67183077,6.674646707,-85.76024898,-266.5460038,-235.9038461,114.2186376,-228.5466701,-98.13221579,-136.383568,217.0054183,-41.06363384,-41.45482643,14.08665127,-69.68646627,-129.5493701,-281.1528681,85.35951408,-80.77611573,93.11848885,93.05141888,49.51060113,-90.43172492,-15.80669812,-101.9220672,68.46370689,-84.58418408,5.615918243,-104.7652148,-78.25260936,8.373179267,-6.158266256,-37.24647798,-11.19285859,-23.04267251,166.7257684,-44.13368972,9.814636962,-77.67233107,-14.55088822,-94.39295585,56.61184463,-7.91345765,-91.54593255,-137.5127937,51.92218469,-133.3842864,-61.45986018,-103.4083652,-29.3101858,66.84342729,50.16109669,44.43966164,54.22021268,-35.62196841,-43.21460691,95.94413171,7.456214839,9.496710387,43.23019878,-0.780273139,2.832974349
0,416.0116885,819.3960538,182.3810099,706.734943,-50.51141714,-303.1898272,167.4269887,-324.1907785,-662.0776795,-568.6122803,108.6182458,-119.3464513,198.6782078,255.9540491,-171.6835937,-249.249113,49.89768038,-253.122612,-9.070022369,-177.6180477,94.43534955,93.52873048,-367.6595095,-170.6647112,87.44624716,114.4052519,237.7744519,-28.20865843,-47.25306154,116.6676845,-18.41961306,-21.69766843,-174.8767174,-85.92395315,147.9260369,3.92942556,75.13957155,4.710213412,-104.4013748,-168.7706288,4.038267457,99.38503862,45.61046673,26.17744838,-104.4553371,55.7075485,-63.09851645,-13.35901475,-118.1453194,44.08290321,-124.4942092,80.57136757,97.41065158,41.78141516,-129.9641179,73.86282176,115.4417027,-90.7279797,155.897442,2.795175757,-10.86529372,90.01963777,-119.0188368,60.58748433,48.33627594,21.73356513,12.05156868,-110.4208182,96.60641679,38.47987458,-18.68358018,25.36527704,11.40493927,113.8490406,86.66980541,-44.70202451,-63.45595946,-121.9716912,-70.2054327,117.526153
0,-522.7479592,-227.5367841,531.8448894,-8.499388478,-274.2014444,137.3745813,388.4422581,-70.6633701,2.925121587,325.346444,88.72986469,-0.780279566,85.23281383,-9.611980661,328.1956084,-212.9493663,-28.30519463,-144.6376441,241.1457124,65.97476781,117.2536631,-20.84244671,-80.2052691,37.19305954,93.51036717,-351.6539228,-5.80954579,-226.8282083,-60.40723899,-13.63443339,-35.88034972,174.0831187,-194.520399,-172.0737641,-34.28922743,-142.3947557,-146.5831384,-74.6508571,44.91036953,-83.6173705,49.85289211,-70.08289159,-88.59861465,-70.94570073,-63.71932599,-3.073446293,65.33502835,74.96048234,116.6307199,161.0308101,-100.3003368,42.58643099,74.32257312,95.16506966,-78.06316965,78.80775691,2.058615073,-106.8332337,5.05618503,-36.82551193,-3.137452064,196.952652,-63.37423403,-9.774307805,5.69781646,53.50705525,-15.01835734,20.23896879,29.46536802,-0.364214872,56.61308485,91.44863209,-38.97940412,-47.14500012,7.016931395,135.8672031,-6.327986669,49.17699769,-21.22116554,-18.72965612
