pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120
0.267,-590.5225057,423.0295046,443.0811176,-78.26266393,552.2896139,-156.6219177,-357.4567568,-163.6426725,75.25691458,220.5628961,-422.0094779,387.1960109,259.6000143,-187.7497994,-129.8880247,-3.223377674,-2.413119333,256.6362707,-91.76259317,318.9564078,-1.622467083,-35.90531064,-46.95903085,35.17541188,147.6521099,-87.34540312,-107.6235414,-40.2784051,-57.53196133,-65.93118572,163.2612037,-31.96234375,-103.5876136,71.30645821,-96.54257586,-102.8162478,52.57272801,-25.26164165,14.31240352,189.102622,-35.60156662,205.9052501,53.38724942,-119.9469319,60.76231335,7.602621411,-115.6979137,14.80727222,-57.02788409,-12.28462454,-104.9239388,-0.274569102,111.5274663,27.37956608,-28.4060585,19.76902671,74.1443037,-41.38997362,109.948927,0.921860024,-97.54425246,-50.72705225,-15.00798183,82.6741577,5.658922748,93.82060212,-61.64125867,26.69845474,125.3201461,8.570967383,74.21005801,-20.96219181,18.58515929,-7.434505436,8.628838359,22.29976066,21.78954114,19.55556173,-166.761068,-79.69193728,-55.69268644,-75.91392616,-7.809335759,-103.5824627,-44.18986553,-71.15142319,-67.08371012,74.99336689,25.0368416,-62.12490931,-32.56759027,-4.678244534,62.60395639,-42.69088212,-26.16171285,67.44614939,46.70961492,-42.13690904,-106.7733031,-4.291215908,-43.8959344,-0.747789058,-19.77275465,-13.82359746,-40.37131873,46.36085705,-36.09788627,-108.1388207,9.765854654,53.75809042,-32.76927483,-75.18185197,-39.45941847,8.3113247,12.2917385,-17.38513616,81.00167079,4.684835641,45.18168607,25.42629827
0.27,-647.4853633,-258.4739457,552.7072275,-215.5688473,-170.2035262,223.7020441,253.5401467,-219.0002409,114.0399579,-65.07585247,-23.15803446,-114.2389787,-168.5088246,-333.0368767,-9.257453108,-184.0219886,23.24603261,-91.96272191,16.98685154,71.48210239,-72.43072164,-156.1515845,-145.7066441,-37.5306066,129.658295,-28.24029849,72.90515591,140.6603314,-144.5086644,27.1888395,213.0440825,-53.18785111,23.15543955,30.95082747,29.90109023,49.76989397,-65.93222906,47.17689522,12.63290297,37.274683,-187.8458919,-82.75957585,154.058731,-95.12173806,25.95043128,31.84671935,-125.4943029,-27.80383542,37.36141707,143.3672465,-55.63056313,-62.92471669,-73.39417973,14.22468706,-96.73265963,-128.6007482,-92.25233714,-109.20523,22.90153292,107.1558175,2.178175157,49.13149071,-83.76791058,3.891747998,95.24769889,-61.7825138,-42.59402118,56.71943278,-126.5800642,84.93376698,-123.5289922,17.49812476,-32.43847614,-92.96707872,26.21501835,-49.75490538,-133.7222813,-48.24614321,32.81927822,57.10001874,65.49521695,-114.3329434,-80.44084515,-43.10829434,-7.913423684,71.21224337,90.31016136,-69.31047057,43.38458733,-100.7176751,37.4286983,70.64769648,-4.93266327,-7.540267302,-51.67856037,-47.08497181,38.42367652,-16.64106505,-25.82463848,14.68093022,-52.42827473,36.3987095,-53.59387395,-86.57560038,88.18486471,-63.71690361,-60.49788315,-97.24769434,1.038428185,-34.43729136,82.52277218,18.70197428,-22.78403542,-76.94020032,35.8878434,29.03404962,-23.28105281,-16.89685119,22.58762281,20.41829003
0.265,764.1874539,-329.2348087,112.6636724,-218.65,106.9804707,-1.515270297,-143.0492092,217.1466253,303.6671639,-395.2840394,128.5953639,-187.9576634,-286.2286178,17.92742792,-144.2140834,-59.33427374,-73.74297273,163.7398667,83.33152291,63.22907423,22.38986558,365.8231814,-79.85506763,-115.8286534,95.06704756,122.6025191,-50.71432922,-90.36568084,-102.6282589,34.03283743,36.81875579,-104.8064181,-20.65872506,268.0578779,178.1774694,-9.880957539,-200.8755522,-179.4508715,-138.6140153,-104.236686,4.578748801,-61.94004706,-16.44329362,53.77998806,-88.49030147,-24.41831992,15.81023108,-43.46200638,-48.26088117,-129.4054602,15.28636442,16.47711337,72.6669966,-67.88387299,-67.49026528,-84.2612476,59.62442422,-6.182919711,69.64002877,30.09489247,26.38578808,81.53902239,100.6533116,71.48846129,-3.957352978,40.99558914,41.45481685,150.3169382,89.98096732,62.99886586,-2.785869199,44.30128008,26.89512525,161.4628681,-42.47013013,42.66821233,-51.87255135,-75.00385881,-88.3560004,-97.80869859,31.43624774,28.32462343,-12.06396674,158.2162857,27.89702416,-21.74341045,-120.6612319,137.0298165,89.07996406,-16.27979635,14.24628647,44.36128859,-17.95713366,-88.6076766,-48.95464557,-54.14234914,-8.818358344,73.08641589,63.45515632,30.34143323,10.02102473,44.07218769,-47.60154061,44.47394724,-14.36965519,66.11595832,-38.44673705,-46.54188732,35.00028053,-70.82412066,-9.253398628,87.42117352,81.88732977,64.26967549,45.99222404,41.41510384,59.69537354,-22.08701162,104.299472,6.35795366
0.295,672.5297338,-501.1811556,170.5443746,-144.9970676,570.2438061,170.3984752,-386.5801773,315.965435,52.94489747,-53.35864188,343.7614471,80.4585665,-186.9301526,78.84943204,-34.25957278,66.25099285,77.19063347,-28.1929396,173.7628308,375.3325508,44.40651068,205.7329254,126.2479811,36.57893291,72.98060106,-25.67084425,168.0265428,-48.54102804,13.91878954,130.0747297,-1.190758109,-126.1358283,115.444489,46.25369688,-32.05344831,153.3145761,26.58073082,9.600973708,-17.61919763,-104.672528,-85.07056884,58.69998694,-28.61096422,-90.30942575,133.5693585,-91.79000308,-78.30578223,-18.43923749,-85.93023757,23.49267811,-35.1572218,37.41125744,6.729255916,0.439377988,17.40514133,-171.9944608,21.94341458,12.87991429,-48.3429125,48.25529511,-5.515194772,-161.9534931,104.1064862,43.71771411,75.84907319,53.40114167,18.02149612,59.33537012,-91.05663251,26.81597822,-154.1597443,38.15201652,-73.65175052,135.9143588,50.32662843,17.64903851,71.755044,0.767262712,16.31309249,-2.482472955,60.01409079,-22.4175104,-16.10711398,75.82242972,131.3762432,14.67305674,-61.55714053,73.73606121,5.859090054,163.3616154,137.4237726,67.81123486,-93.3647003,-34.91386726,0.096885247,74.97493742,-33.85584451,-36.68848175,-2.86943991,42.4407097,11.85425336,38.2941711,33.60853073,16.83193822,48.53189717,42.68424344,-5.755036558,0.40280987,-27.39561774,23.59542573,11.48885419,26.86510594,-61.93868978,23.24177447,-68.74385051,28.92185019,6.636325974,-1.136951602,-40.04968854,39.84682139
0.227,288.740398,-195.7134526,328.0046582,922.6456297,217.6787248,-259.9337397,-282.0376317,-97.25430084,-303.1383325,-392.1330252,-85.71433611,6.004985011,-19.78217457,-140.5462322,16.58920015,90.3324842,-246.8057833,-367.9334547,-56.08877173,311.0614746,124.7564709,-142.7497573,116.6554664,61.39831821,283.9390888,-6.690161853,114.15559,-139.9894455,-81.8412515,31.13095059,-270.8046462,37.32371421,119.2496061,-12.23250382,-87.6986677,16.3059897,74.75228326,75.28222145,-10.85630791,214.6921734,218.2116023,-140.7850785,-2.305282176,101.1748119,83.16932166,102.4362207,108.440287,95.05329705,-37.13894454,82.72736063,-27.99057073,111.9041792,15.34219565,106.8854664,-10.56951531,-93.76861777,-56.22930017,-75.8344131,-145.170771,94.95426953,-54.84816506,9.85591674,121.2657796,191.1369535,13.21688615,-71.39058754,-10.30758599,125.9902547,48.75078615,-79.35933145,141.3919385,-42.09221046,-22.07286559,-32.47806929,7.666208967,-127.3105039,-5.932651296,-8.599490617,-61.18609703,-84.44313617,-69.46604731,58.81904711,56.63664157,-112.3618678,14.49806981,8.004603018,-4.040273025,55.20505091,77.81539845,-23.83552701,-11.19450087,101.7990369,-13.63053357,-34.92987272,-2.733701109,-44.83003906,18.198611,-122.9494301,-25.63777315,44.62618595,17.27642771,-24.38858078,9.9637108,-0.124393365,42.18358753,-18.13102236,16.15861129,96.84856146,-17.93121366,34.68362408,8.054803068,24.3058863,93.00056669,8.486168831,4.39918571,-54.58754478,32.22008718,-74.98460992,126.369607,-9.696927107
0.242,-105.9608167,-257.3198528,263.8305957,491.6601947,305.6188037,-376.6854253,284.6071649,-192.2689441,-159.7829919,48.36094175,-182.8322655,-422.2248119,28.07216788,-196.5209004,191.1343898,-193.5668955,-7.737049485,-98.2956864,308.8668553,-152.1003277,-72.21743278,-37.11966143,30.31007481,166.4803169,151.7929651,199.7805742,-381.5712379,-59.36145977,23.46838942,-101.0177311,-49.4299892,-9.56173542,156.2024759,192.7419231,118.1697805,-129.2605459,-69.52156782,-76.50188142,43.95062442,14.42577239,-103.8792336,42.54232409,66.66735871,-88.2072198,-184.7639726,83.02833707,-54.01247301,-177.3765313,27.21359916,-118.8533372,27.76739608,34.88171787,-38.70678141,-77.21267311,157.1005426,12.0710172,-46.7486276,-77.41148756,30.91826042,-41.41443334,30.59680855,-131.6337622,-66.39985101,85.48363365,28.18678999,-125.1100381,-205.0143129,62.40032308,42.93696222,-61.95507895,50.2949799,-4.748116774,-44.99596796,-117.7297544,-90.59881956,29.79609855,34.4813524,139.9354715,72.80642651,-90.78517153,88.6113749,-114.8512997,31.84059574,103.4278182,25.88504814,-21.32401471,-67.4547358,48.55314204,-32.36841926,-26.25489412,72.36032467,-86.3365923,-31.35430633,49.06265007,-34.62372713,17.29490599,-62.75695406,-122.8075454,-10.92118202,-38.52718992,-126.745591,-36.69649581,-69.35577375,46.86531914,-1.677456692,-18.17863701,0.76277282,-41.5061558,13.51826711,12.55517419,-66.84811605,10.25135697,18.84907061,-10.59123687,-69.01175794,-0.25950856,-46.1643407,-24.08920366,-42.51753142,42.29611298
0.255,-513.9492125,243.7746656,212.2724354,172.1221161,487.1189076,-248.9252831,-126.6716152,235.9868975,25.38823299,235.2413797,-225.2161286,448.98563,-478.8151588,-68.35849949,-199.0506653,178.6390459,-138.8783979,360.9311615,-161.124935,-130.2295073,-201.6348823,-24.4287115,-214.6117183,37.43159463,368.6745635,6.310116778,-168.9795566,-195.4657288,-153.3907337,-155.4142519,12.48550622,-222.4905406,262.7534939,49.64594982,146.1618276,-155.8832226,127.1284696,-31.2853821,190.6525139,138.1241725,-8.681873421,-16.92644571,207.4786411,-2.785576142,113.2695655,-5.840553583,-71.9185657,14.75352894,80.60492315,-140.7175549,18.62986416,-135.0753986,71.516712,44.89680801,27.89836279,-46.26785242,27.00110027,127.7879575,-41.14082161,36.30397427,65.85680193,104.80834,43.39950491,-81.41310441,56.06295972,7.151121569,84.00747074,-89.02551425,116.1762109,29.98918469,-11.25457185,72.04645754,89.94926286,-34.30744708,121.3159109,23.09946903,-136.9805378,79.05804209,-108.4039049,7.967565545,85.42612009,-49.69862214,39.32554991,55.9017593,-75.32936725,-24.92803174,-3.27511795,10.94732164,-63.68594692,24.58125797,-62.24034562,-28.931825,-99.50271474,88.12729564,-48.59583773,-44.07908042,-50.54448469,-49.73920936,14.81325464,29.31820197,98.5153539,-47.2499231,27.75448432,6.334150146,-9.145897696,42.15233421,16.71716864,56.6569341,-126.3251485,-8.14697722,21.92705439,28.2713565,102.9972834,-27.96419829,87.70662247,3.279728967,-21.86658407,64.0422066,-108.5909381,-11.94475702
0.248,569.8487829,-617.419728,-42.02478567,281.9202068,316.5130573,2.624507009,154.7353294,33.0972501,410.8966892,-91.34572936,-324.5132022,-180.3629339,-29.49694671,27.31128065,-84.61005989,-253.8657446,332.088389,185.1997988,-203.9961608,-1.782496027,-106.8305335,22.57456179,74.9192694,-72.41652802,-99.50577164,170.7023313,-114.5450588,-33.40780739,-19.75606556,-6.637685673,-38.77176866,206.2384816,-67.02194826,353.3148125,172.7167194,86.7793805,-160.6203216,41.08257387,62.6565739,-13.52922,128.0125494,-47.47998968,-68.77864035,-88.11804165,-36.05869772,-10.8542914,23.2129795,57.22220953,95.38447677,77.03650463,68.6667332,-99.93066956,6.426707827,-110.571829,-23.4700436,119.9163275,12.24485226,-52.12265975,58.8164888,-10.4696784,-21.97749256,57.87929029,-49.87925583,96.73419449,-56.56493798,-11.18360464,-85.24244719,84.87535109,-78.7592848,57.93611505,-29.66715318,91.48348974,17.85774367,2.647343388,29.34883439,137.3806336,-3.792822541,50.56992678,-54.75601982,-87.33567068,-60.12638372,-94.92637525,-65.95661971,51.99869847,-26.51950487,-15.10298586,5.941704967,-52.42568068,-53.78372024,-62.16291739,-4.858901724,7.970308571,-2.712195707,19.6439253,6.058014729,-55.88822684,-17.5229152,-4.894321725,-57.09599371,27.03936214,-25.35584984,45.92793238,-14.66322368,-17.02643768,44.80265096,85.34297758,-47.24598809,-69.48905712,-80.55964546,-11.45021564,37.33430125,85.41218038,62.73638976,93.09123089,-22.18532085,-1.21803283,30.58136442,49.17558502,18.52745295,-83.42930111
0.211,-278.2121599,-324.1546385,14.82939382,558.7107373,-4.370904821,-436.5748382,11.38366755,-50.48960091,-173.0230092,-20.53160737,-20.27110382,-188.2729713,71.87735859,-461.9402167,-162.1317275,232.0374719,136.9487804,76.16502133,-188.0241756,24.31214034,-60.55971867,51.40467745,53.24801962,-58.19834814,121.256831,-41.73232356,-36.81893472,308.3417496,316.5057096,-12.3140763,-46.39390787,101.3716805,-24.58238971,-64.45842034,40.11601787,-156.6353654,103.9379929,-96.03412887,17.51759903,-46.13450323,-77.51321528,-152.9961044,49.82787624,16.77730627,-2.373767911,-69.29134628,131.7096903,89.94206452,224.4564085,-68.01731911,41.24571871,23.84551462,0.011325923,11.48816559,-43.61759056,20.96612019,-3.27212935,4.06685394,-68.05835441,-60.22686625,188.3706154,17.38810852,52.35070439,1.336796737,25.41317461,45.62762857,28.074231,-130.905929,-89.55463675,-94.80041254,-12.22940646,59.93766104,-11.59472063,43.40761724,127.949564,-35.8890433,21.83824692,-40.89002739,-63.2015572,33.81367464,-50.8691472,-87.52859151,-44.55790639,129.5316775,-7.467347893,1.107627113,115.1999845,-191.7432451,85.1556609,98.59305884,37.87812143,-124.6395249,-54.87624754,63.84177424,65.03833672,51.26398698,-0.616516643,87.90755669,-12.38995799,42.13641881,-12.01727408,-94.31638548,43.07876311,71.79009878,-7.005028065,20.50188477,-35.5660817,-145.9667377,19.72202966,58.24729243,3.248254819,172.9191716,-13.88989493,-43.0347543,-81.64452637,-6.634268555,-23.96380618,14.35248777,-4.085294738,-103.8918637
0.296,520.2120953,367.8212957,776.7015001,-350.2109146,-47.53598813,430.4699374,565.1236069,267.2094179,11.41077097,-294.3906954,-32.6792664,-1.619714708,328.0508552,-166.4390146,-177.3742293,-63.0912092,3.648101999,68.34173674,-349.542524,203.7309542,-137.2801465,-299.075323,-163.247202,-239.3531581,-119.0997134,-238.0701732,113.7657702,294.6065421,-86.53807291,-256.9286036,-181.2412023,-45.77982256,-134.0960242,185.6116306,85.31211121,140.6946783,-178.4598886,148.1725457,-146.743969,-48.08208093,-57.42756721,-99.49066724,96.61035178,84.71533412,74.6054199,-1.872323463,63.16515923,130.951927,141.7805661,8.032555962,47.92290159,-10.65076772,40.372532,-25.70454164,356.5975932,5.586276888,-108.4766605,31.51062459,-117.0516452,-10.38648187,145.3710931,-31.10049,-174.2765272,21.25414202,-129.387756,189.3111638,45.81749065,93.70688822,-75.24009044,85.42336494,208.4625604,151.9679462,70.96851053,22.64222776,-45.95451199,-45.11222732,-155.9030373,-62.95798213,-104.094108,68.82119336,30.20548364,-111.5788653,-81.86209069,-60.4474389,-32.46644131,-83.5781889,-108.6160709,-34.87968529,-62.25906681,-29.0209373,23.66472613,-70.90987781,87.96839867,43.0347679,-109.5424135,-28.98331612,52.2371373,29.45488022,112.1128594,89.18547068,39.26949776,13.25840597,4.671560071,-7.161865712,73.49586782,-47.19421176,216.9216143,-34.42522366,26.92779357,-47.13818274,-32.91020597,-95.26958736,-58.15291716,75.62358835,-60.21440949,80.36019472,6.780418995,-68.8991808,-42.52336759,-21.21016967
0.211,-254.6921341,194.6904897,-424.9443161,30.52642866,-609.6952796,-74.91380721,153.0208803,363.234899,-221.05562,-207.62784,-95.76679575,-285.8052375,112.4208634,253.3778375,-78.06515585,-98.81196721,-58.34087363,25.07852011,89.54613065,-47.96190174,-193.9285173,-33.54059957,-277.412384,14.38862445,309.8888482,0.166017439,41.53481389,-14.80882868,106.0281615,-139.218742,-49.18612643,197.9839272,51.587662,123.8443858,-140.4635443,101.3263578,9.597693948,-41.49229816,-13.46341873,-9.329155377,-107.6007598,-95.4503425,-18.08611477,-0.67091798,-69.91050541,56.70826644,114.230285,125.1686963,-117.6781893,-28.88551677,-71.70162488,-23.52524016,106.4197807,97.59827574,-148.2858005,-110.5279959,66.48407352,74.82455852,-9.354642191,29.95279089,45.35350838,71.59473118,134.1188069,-18.61922517,-49.82485952,-91.76398086,9.871427801,-47.08176472,41.40568506,52.24283333,-23.96050074,-10.51826084,-1.94015281,-76.87983887,73.40461388,-84.7550968,1.342764172,-38.50583549,103.3339855,44.42296957,73.54442293,14.81091571,-7.69190031,31.92751758,115.7253661,10.17587871,-140.2102379,-10.21737078,43.00180626,4.323605965,-92.73704875,-1.961538204,13.99428825,-69.76159839,9.454241991,91.53645656,-102.4616606,-31.26721126,-50.49971901,-30.40546506,57.65820325,-40.55996202,-5.262057722,17.49446882,67.52099308,-44.03092515,103.8187812,43.47043261,27.84532236,16.15541529,47.18072892,-0.047132423,16.51124201,26.2885128,17.04460711,104.1746028,53.50636273,-46.86788684,68.61785673,0.451297575
0.216,-227.5869168,690.4130944,180.2553974,39.12462595,-298.1899701,-425.7803767,-57.9740802,46.73024073,494.4962596,-181.2249258,35.41838541,-176.5695856,38.45309096,301.187625,-255.0297977,-63.63444172,-85.00358079,178.6262163,-184.3145236,8.376263383,105.8785146,-339.9960379,-103.5156949,135.6636451,427.8856458,-3.293425736,-173.946451,-48.25956526,141.3152357,60.12532727,221.8889524,38.29164896,77.81192198,-93.38426481,-154.0504872,-38.15980516,214.2771781,-54.89389961,135.2266759,22.81310783,-190.529594,-28.99770077,116.5529578,95.65534338,120.6764467,-62.12305336,-82.32196838,117.6847596,112.6945277,-95.03078739,146.4468592,-17.18162099,-5.677695153,-61.21842124,-111.6336941,74.64552473,-59.96563595,-105.7412548,-30.71435276,72.47798236,-114.8367409,-126.0704383,44.63789426,132.2872174,70.17563912,103.2047765,-154.6039652,-30.43904108,50.31854477,19.3905312,4.838554395,-45.06756064,-10.36927136,42.46154027,38.10809136,110.320143,-98.19125544,-67.85851316,28.52806946,19.20245446,-112.9465594,115.7154478,-33.86231218,268.7428878,183.4099344,-111.563492,-95.0103975,-45.55091799,53.78757776,-8.830150657,-68.4280084,-86.62188581,-95.7147291,18.78792882,16.53274943,-121.3424578,60.49515237,42.47444869,92.60638302,165.5763115,55.08953826,-21.0270008,37.09008852,8.049656867,-18.12699874,-14.93559593,-65.89851164,-43.21561405,48.27688524,104.2660055,-33.64246513,8.846346796,-109.9555258,67.4091342,-69.67983647,-119.9716036,-26.80826505,10.36018388,-2.260478842,109.396382
0.299,-598.8477905,114.9807531,-340.2647093,61.09144715,1.89834393,-15.13978068,-44.63591409,-240.5559303,-254.2939857,98.49454501,38.44795934,-20.22666993,231.7657869,173.9364764,311.9379109,-331.6512363,81.48983872,-15.96160568,-20.54148446,-90.61338231,47.81152886,-61.56398221,-61.47021378,78.47962868,-98.43758784,-72.11143212,217.5454834,-113.6328873,240.213058,-287.3472972,199.2510996,93.34680083,53.84183509,189.3253974,70.60979167,-55.74349027,17.87297601,28.59474545,51.78160547,-78.89584905,-4.298317794,60.90274037,-224.2411844,-257.2744057,71.87756315,-32.16858555,24.90859881,145.5326474,11.7099566,1.921624928,-8.970516857,0.066592971,-14.65965769,-56.7591895,-40.90137249,164.2737132,0.245574999,-69.39096543,19.21478159,71.50880577,93.44498692,25.61991448,-156.6089405,100.5004446,-78.62062563,18.90744056,21.43097277,10.00086732,59.22115115,53.41526693,37.73748037,141.4964985,118.2119267,98.47140199,94.00378394,-7.355253344,16.22925132,-35.72949375,-30.50319458,-40.30171524,-51.26321244,44.46937156,80.43535965,9.671595722,59.18725482,76.01323267,-1.141734229,-1.882799201,189.6448048,-36.08748954,-14.70975967,-65.9103416,-53.08615806,12.45544215,89.93630519,13.05247329,-32.00754106,-92.20847913,-0.921599759,30.2673368,38.23293354,-29.48592672,4.331697935,25.92368791,104.3533451,63.84873933,66.75646446,114.6978575,57.47025899,-33.97021256,28.65532713,9.369706404,-30.85683354,-25.94726848,25.62116943,32.28287382,-109.8373833,-0.525204344,-14.17300064,34.13520813
0.263,-233.3837325,-149.8361486,404.9177769,518.4460628,-128.9945377,-62.38853302,143.7068232,392.3243225,-267.022391,-71.42477394,121.0452793,-282.7305234,-186.5576406,39.30035306,273.3938779,84.66590052,-208.8870608,-86.36491877,155.6688824,-98.53951292,-47.75710376,-69.28911147,242.6143279,63.19873766,-10.25827933,-31.37046314,177.0071392,75.81474451,-170.096004,-43.36713236,85.15696544,4.414816264,93.54690669,1.835858453,-101.8403272,36.96359814,-29.77885227,-50.73302968,110.0505175,128.1896899,274.9950687,13.2643057,-120.5514899,240.8383598,-62.6669001,10.03881829,16.48074459,64.53785461,-95.69313502,-17.79302847,23.70609192,94.04947814,-74.47769743,-58.83086867,-0.892387515,8.894306299,62.44156368,68.23516071,70.19028335,-13.42085976,70.40481265,56.24334896,-29.51162917,-25.31936637,50.1972792,172.3893047,52.02108951,17.2500173,105.0801977,3.873375483,-34.21168163,-59.52058554,-72.98537977,-50.08761871,-8.198540716,-19.64842529,13.15928874,-7.125202985,90.13204103,-72.64132518,-144.244176,72.72132932,4.596948501,-36.57344341,19.87476826,-43.04196861,-76.42264558,51.21955814,-29.90901558,31.38086499,-100.0573689,23.36495164,9.0993311,-94.66332641,-35.54439556,-41.17625104,-112.1160864,-15.3019933,67.6927195,165.0779124,-42.35634848,7.341728912,-20.90844938,38.32397509,53.15954568,50.41170372,-44.23193474,-52.48418637,13.88582628,15.18259231,-6.063559295,-9.416142343,-40.95427419,64.14974405,-6.143224926,-27.5809841,26.9972409,13.81208912,16.97110894,13.64972214
0.237,217.5786821,-575.8144933,-174.8351153,45.42695345,148.9668551,-419.5022401,-176.4923179,289.0023974,70.22227394,-321.1306021,225.8851317,208.2494834,106.370301,-79.83695381,175.8909937,188.4129371,16.3031454,117.3724275,-130.0680535,-241.7280937,-70.75544519,-129.7608566,-109.7687502,-39.75002974,219.1189637,43.86860654,-109.3138557,36.99631061,22.28294023,-42.35736472,142.1192331,209.9507899,-79.88963332,-19.07225375,-43.26285513,-31.07008107,-122.7635275,69.518467,69.12376,-78.34763163,-174.6201402,22.08109462,13.17476649,-35.42526935,-42.15384177,89.57011671,36.52821121,81.32020384,148.2945471,-6.989242756,-16.72331523,111.0633407,171.6116682,-55.96283005,-12.8248088,-17.68666018,-30.22983666,55.7030994,-11.00595321,44.87379178,37.3057147,81.04351163,-96.3847675,-113.9301829,-133.5084664,20.15889181,-10.67358337,-93.49139674,-3.590753785,81.43942935,2.977380125,-142.5564318,-63.03699073,99.72759499,-16.21313098,0.484138892,92.24226353,91.57650333,108.3227609,24.17141434,-48.68752686,-70.07290085,-75.05970851,14.41362786,61.39910586,-83.43631996,2.814461561,-4.023544249,-109.0746491,126.5596115,15.48709436,20.30466669,53.07680633,1.605661735,-40.36310398,-47.91847806,-62.00324779,-76.68701932,12.41501687,13.71386031,70.14512634,62.49759217,-55.0672202,-52.71077879,-96.66488043,-39.93440272,-86.69196423,5.252703798,33.83269499,-23.65374921,14.84228803,23.0399817,11.18726302,-18.16119697,41.59188575,-12.30554106,-22.22348947,-21.12150604,-32.23141005,9.050468537
0.24,-545.9444842,335.8972633,-54.71301792,112.9968275,231.5734572,-137.9402572,-52.18019907,378.1477152,-173.3160721,372.831976,31.30167717,258.7937142,-211.7030143,-186.8132133,-214.2255355,114.3305108,92.95070776,254.9931497,-220.7164764,-71.92975488,127.4095662,145.4959365,-386.667696,-18.82694041,45.07976964,1.178950974,135.5064867,-32.52702291,-99.6937639,-321.253252,-102.0116581,-2.962718986,36.4297449,-88.05778016,57.6617956,-277.0254283,85.02243584,-18.98730744,33.58296646,95.76897903,160.8605286,-73.97117166,133.6382316,-98.43891458,-135.9228803,47.0140077,18.30587651,14.62497556,6.168433394,-185.6983525,-91.01517313,-30.77451321,-37.81274363,19.93160498,-156.7924975,-79.6477362,144.7180449,64.09228824,47.63534054,92.64147932,114.07005,22.23353879,-63.66153665,168.3630741,70.21795761,-102.1809943,31.07344504,16.82640086,109.0386465,40.1197613,-59.61681666,70.56855272,-61.40362548,-85.93745191,-22.56126364,-0.833871413,-11.59791876,-41.14698769,43.3162966,18.25112182,27.43840019,-107.6554106,146.3453142,-123.1880762,157.9543165,42.62827782,-191.4526015,-103.1247213,-103.2895076,71.69045897,9.307330508,96.19709868,100.5327249,-15.85812587,59.09027612,46.04805069,-67.75873099,-25.72070924,-105.6668837,-89.206171,-29.58196907,5.818631285,44.98482922,-8.411533813,-0.368494717,-114.0295316,27.87615757,-110.9934394,-50.80566935,-25.39631281,2.492867799,39.42578435,58.56576171,-38.37766472,-7.267933268,115.8264752,83.82425282,41.39723228,-54.26522938,20.76384089
0.215,-25.59010862,-417.5800548,191.9285882,348.3880216,-446.2377207,-226.7467135,-67.60198558,183.8289934,-134.4308254,1.881695873,274.3400629,97.7102857,25.4378481,0.681685467,42.9541549,59.04104611,-78.14454674,131.6522629,-89.87333753,120.6715689,-167.9049184,130.1176962,254.4446359,48.02865611,-119.7220064,-17.86891721,-20.59757831,165.1039527,231.6529756,-118.8686561,130.8631873,-88.40291936,38.91729984,171.0886926,64.62926627,-19.80850884,36.16980115,-133.4097844,55.48972101,156.9784456,30.21218155,-2.507266815,-151.6739235,110.4476855,53.53244622,22.22652495,-94.41051816,92.85157333,167.0757183,14.76788309,-54.17906564,188.5282098,117.2015726,-44.5744048,71.44133105,48.67913929,88.49471501,1.114876381,167.9604368,-102.6955271,79.02218633,-43.63917818,-43.11176003,-124.3644317,89.36114054,115.1476595,-39.12632829,-92.07572462,-117.8233539,46.483492,-84.04983129,-31.28763282,63.26586723,-52.85704837,-63.95370229,95.32393759,-1.94754032,17.40050685,9.353183573,-4.686801919,3.091707775,-31.39020059,-126.2345426,67.65460501,98.36835247,49.73359926,18.98283816,4.456593429,121.9581504,43.9516664,103.1665174,-129.9599771,22.98694006,-8.88456186,0.830729908,18.67337128,-5.89144633,25.17377159,10.85054086,6.129117088,-120.9417497,-17.55629714,-138.5344757,3.224294202,-78.47168527,-39.69641815,-25.60435688,21.02234025,10.80008421,-6.394822308,-20.91719437,12.95232256,20.68441863,26.83653042,18.0198726,-19.90066753,13.88105059,25.10885539,59.07039935,-33.28083624
