pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20
0,256.4231764,-283.9120155,-309.3944506,-436.7010982,-161.2322617,-272.6668997,-247.2778809,483.9432859,-491.2927893,-59.05414833,316.323345,421.5364808,9.02102927,-45.33865939,-33.82642696,157.8967024,-11.36383482,156.7989562,-202.25064,-64.25977542
0,390.2035235,-153.2380777,340.1367885,294.6318069,48.09482609,-284.3088297,169.0633719,-36.02412066,-432.5975931,-287.5651522,815.1840078,41.95202416,111.8504798,408.2661534,189.6693807,413.2778757,-355.2540773,-155.6711273,616.8134166,-41.7171191
0,616.9318536,179.3273561,305.5945464,-371.2539926,-259.3216967,455.9259283,267.6820262,-300.74308,102.7972609,112.6441668,-153.4784521,861.4478526,-103.8417994,14.32400706,104.2641027,26.62186565,184.3140618,-351.2101285,348.8728159,-58.81920462
0,-397.9181121,204.4365901,317.1590519,255.1554998,-106.3210324,-782.2761298,26.18015652,-39.53556365,-305.1199404,427.3789645,531.4763706,-561.9717876,-331.0488876,-21.38621915,-245.3992094,119.7146049,156.1165015,46.44510638,-71.85361594,-101.175698
0.014,547.5489547,-487.9616994,129.1266057,-651.9754016,-189.940616,-241.9467279,-252.7037848,65.86998735,122.2591529,-128.2884491,19.19666969,363.79125,-455.9273282,-226.4356889,-152.1975073,89.71791743,-147.8771577,-145.6118445,-188.4300906,-139.8660424
0,790.0994597,1578.782548,145.8812095,798.5519654,-594.1376886,-406.0322308,643.3010489,-564.17078,302.942288,-231.4327843,56.55291999,692.3273276,-238.4196274,311.7354342,-264.3189341,559.0318476,802.6270856,-133.9599547,-96.75626792,-243.8076503
0,613.0453765,-259.298717,344.9603438,-316.3654267,-69.67345765,-180.6434083,2.891246484,512.3464335,131.4072764,-373.9422299,-239.5905553,-512.1674279,329.6966478,-539.3971374,-257.4837095,53.66277399,-40.50420629,-281.7149001,-195.4462484,-38.36700646
0,717.4318986,211.1544,-375.6992387,-545.5847401,-188.1953019,-557.6578168,-170.9322414,326.9522902,-195.7023253,70.71981995,428.5377298,-4.61224295,199.3462539,55.32163152,341.8286256,-312.2178592,-183.1844166,-217.7231519,-28.09910773,20.44595484
0,540.8381657,1039.12078,239.3594988,854.5933233,-159.5805418,-416.1445311,208.0422862,-491.7241882,-769.75394,-804.5245182,180.5763798,-111.5538777,295.4980257,242.9194169,-281.9628635,-352.4392808,56.77054048,-303.1559032,-23.72476341,-197.2192965
0,-706.3135648,-358.7691693,682.9843673,30.00957614,-361.6494159,167.4359171,493.0468136,-72.55406295,-38.237023,425.5970012,100.1622096,10.61132746,112.0198925,-14.28268962,408.1009409,-295.8609064,-13.09378946,-183.491529,325.9277966,118.6867473
0,-102.4366047,-235.7617293,492.6035884,1058.085282,152.6355321,-40.76943701,165.4776523,247.3285308,-21.02418787,331.9485648,-394.4786309,-462.4376969,-437.4678808,-187.2901823,-114.862648,156.2583641,-342.5050082,-181.2575501,0.34381382,-374.0992923
0.001,-501.8478168,-667.4346416,582.5300945,-94.23404862,-449.4907324,-95.92083585,439.1888029,20.45476593,134.234971,483.8648031,-94.34000496,97.89988361,122.8395644,-45.91867319,325.9539201,-331.6265538,-28.65221001,57.96011525,-31.3681142,-25.42209637
0,256.2820255,-653.6823168,640.1342345,784.2538097,521.3377638,159.5303861,154.03401,160.9104863,-512.1414042,78.66258641,164.6450596,-290.7680486,-90.63850431,402.4483353,-114.2113986,-625.9672784,223.1440096,-190.3298274,129.7465522,-239.4942508
0,506.4630166,302.8256078,714.8658525,-502.0603617,-556.2774748,-300.7578425,683.90174,-290.2545212,508.1634888,-729.9295773,575.6107453,537.8114416,149.5932153,469.993101,158.0626385,341.7365099,-6.138979779,127.7351723,231.1330474,-53.99850426
0,-626.204703,1099.278856,378.3630688,-108.3017595,-241.9785082,-62.62077804,-829.4166928,324.1802575,413.2833766,278.8059349,-402.2314015,-49.64632339,49.71693448,66.07767971,-122.0924816,-82.96042814,-129.9517521,61.45380694,-135.8232421,-242.5461616
0,263.5040284,645.1925496,1221.843608,419.5391771,-762.7316127,-298.0237234,-299.1488129,248.3129177,144.0868513,415.4691742,-135.5714972,445.4171651,-118.5304254,892.7664238,-181.7143083,-47.67848003,-108.6930326,57.63949164,-181.7388777,424.9438298
0,67.02730529,69.78375672,76.08596335,65.41270887,-954.1151135,571.3544469,-150.6789834,386.4652145,-176.4424813,58.91684212,-624.8225741,-380.8924952,55.25262148,-26.93945429,-252.2617742,224.6068833,200.9143637,-53.88898121,-31.95741487,-79.67003337
0,-791.4906047,-368.5792864,611.1138934,-3.882236958,-374.7481271,337.0714034,521.530826,-256.6486078,19.13254494,398.528609,141.3216628,-98.16386209,85.13050263,-147.005922,333.673493,-406.7563144,17.93726203,5.954754682,289.4851868,218.8789931
0,-21.30382509,-10.32847141,1185.641462,609.4060809,-149.8125309,-250.5673673,86.01157322,-387.7747414,-202.8083773,213.4062491,-14.4867157,83.78443638,-228.178051,-86.22290075,-285.6701184,107.913378,-503.1756284,53.37843768,420.3670991,119.7064726
0,-913.1987572,-161.7355846,605.0774454,175.6199857,57.51708763,240.8261403,396.3205673,-524.1316509,6.190373278,396.4285161,-170.737499,-12.44941216,-228.3598752,-291.2578442,19.62213052,-234.5590433,-6.582806842,-20.20968198,448.4862963,162.6482684
0.001,-614.3697316,-267.1891613,1024.72091,-317.4840392,-335.1356076,212.7551904,146.3225517,-73.82034968,41.22641793,159.0152584,376.8849107,-51.84023883,-87.5056277,-289.9224947,197.9713819,-220.3207469,-43.85428586,-185.0456415,261.7988713,139.7043584
0,-224.5795547,-77.0360196,71.71620184,-165.29315,-487.9572128,449.9494929,-203.0111194,48.45252177,390.8359484,-225.5236995,-233.7381017,-469.6692145,-433.9486499,-306.5068913,-162.9927798,378.619087,163.5109867,-221.4587993,-172.3187198,-79.66570201
0.002,260.9243918,-225.6672828,-549.5958305,-396.2680392,-172.9004359,458.2841209,-339.737981,66.17814242,-374.1036441,369.3756386,-342.4346991,858.3196187,-124.7363885,-96.73087886,60.71036282,-120.5437565,-124.6910894,246.4950417,-43.85310735,38.07684372
0,-132.5978801,-100.6867884,954.4399003,-474.590827,6.501322712,-295.8187724,300.8894043,-406.351339,-232.5119336,39.42375631,-29.41860399,413.8986563,-154.6062281,-136.7144374,-86.81248866,365.6066496,-282.3335452,133.7464165,294.9975403,360.4987301
0,-480.2995777,-218.4092135,786.6283284,507.3172345,-157.2985828,-145.3176033,212.8804045,414.3228734,-101.9348656,417.7588385,-26.36193628,-144.9164135,-511.7955912,100.3741998,384.028065,-57.38663829,-116.9276056,-122.7265472,196.3011848,-148.4191478
0.001,-136.8695767,0.431696033,549.6212665,785.236788,164.7423434,-683.257966,159.3492238,134.8800015,-753.5193582,-182.6957878,334.8627793,-309.7717401,-59.24889696,-258.5259072,252.2355098,-75.8158772,209.0053588,113.2350957,70.91831904,-131.4871096
0,0.127130258,-744.7364473,486.1358242,88.83296502,41.08651912,-348.4676712,303.0931003,96.57263753,246.0950684,575.5230554,-58.37060595,-114.808158,-28.70640803,72.58199962,502.6564518,-208.817223,75.26307635,-273.3426223,50.28149946,232.2686942
0,-271.5787021,113.1586019,658.2482949,-646.9387661,-75.67254866,-100.7625808,-472.7483428,-112.3667387,-296.2135225,-209.581992,-32.73674096,278.5729373,-169.411158,173.8615417,-36.12201625,404.8512548,283.1335872,-24.73945481,222.7545683,217.7341454
0,944.1717743,73.20416141,-956.6587666,280.1995665,155.2852232,134.1318221,-171.4941691,382.0500352,-323.8298478,203.6563719,126.3455919,506.0617819,211.9797991,16.32253211,448.141255,-87.83950037,185.2445212,-85.43867072,-28.28832149,185.0190411
0.001,1127.947131,464.234513,324.1821042,-899.8784775,33.63769959,94.64577119,-201.262393,353.0390219,-247.9544759,-47.6562225,-41.33028287,-2.877262996,-439.7595178,5.592394793,199.0466293,-405.7303174,200.1216069,-4.123188607,-11.82040398,232.4990184
0,-161.1964433,64.94633085,601.2247329,98.26407509,172.8149094,-599.7559464,525.3092022,87.71924293,-554.8804425,61.69223046,-72.932029,-415.2195805,-330.2979167,184.491319,-86.44677032,125.4163134,184.7905654,61.44418717,685.5551981,-32.98172425
0,531.3084309,-93.26962441,464.9957613,1018.902301,518.2224531,636.2253279,-35.72854658,-215.8402125,-156.9818885,-211.696759,-181.1555503,206.1691399,195.413239,454.6138937,-110.2225531,286.32601,-350.7685113,314.7703645,128.9080764,-588.7602505
0,77.27039669,265.987264,-51.29628042,2.291717997,421.1969355,-517.7919519,575.1109986,186.1914772,-406.2609136,-87.96660636,593.5789579,-30.8888802,-409.2219241,-267.0824251,-472.7121605,-165.6067476,198.2103375,-205.6523944,-113.3134408,-96.97896557
0.001,357.3253142,-294.8014382,1128.232974,408.0813245,-252.8368945,248.6528356,-161.1546841,194.3907701,-272.2897805,-352.7366755,322.1451193,236.8328374,178.3350296,206.0178697,26.08659415,-433.5198125,-141.5716242,204.3679175,-193.6293726,-132.1841989
0,734.6732538,190.1859295,913.226538,-17.14926037,-148.1692451,531.0518028,373.3852901,-165.7121499,-52.13574774,350.8150445,-270.1165158,839.0248742,-160.1810688,201.7461523,597.4585277,355.3600636,536.7904516,-39.2818314,103.1975123,10.90369478
0.16,-384.9629579,-330.4514698,-714.4823367,211.7532107,14.77140245,211.4720294,287.3489508,-591.3390254,42.65560668,110.6321789,294.3157699,125.8251422,-101.2136836,282.1155768,-89.09490876,-0.795265339,-336.4575614,38.57812966,51.69180544,-42.96885421
0.116,-193.3315873,-394.6310315,564.4914078,-398.8003254,-96.71092107,-323.4394807,304.9262187,-3.820269913,696.5393519,8.313295865,-52.09064752,-113.0457546,-144.6027117,-164.6858995,10.8892004,-281.4891015,296.1766818,75.21915168,151.553052,314.4058457
0.196,-853.6062466,444.6580527,-280.8305367,-143.9435349,-416.4585045,216.9597313,-453.8563976,-97.63186755,-139.9799804,-418.1308945,140.2675948,-287.7802531,-99.16390801,139.7729479,334.9567079,-74.44596609,306.5392905,-144.0803993,-228.1096996,-212.6606036
0.115,588.7211735,-166.192289,282.8989424,-457.3345841,-71.11174347,-285.5209527,-413.2305485,136.625476,-115.5138239,-778.1464503,-123.5125871,35.94337962,-431.5520549,310.0041006,-239.6826276,122.9462733,68.0984386,-89.07800617,369.4876626,320.4711186
0.172,939.2603946,-75.13774207,-0.552784559,-153.7497485,963.2628416,831.0994656,-159.4032683,150.2833764,29.99877215,47.31944432,-124.4308881,-195.8711434,-192.4436345,332.732315,-245.2336172,163.317625,38.38751748,319.37793,-168.579999,223.8011205
0.182,8.97728166,-361.5348645,-12.28623969,-218.1951653,464.3067149,-539.1534187,189.6003359,381.6969117,349.0033917,-467.8871227,-180.3254116,-465.3072973,-191.1786977,111.237794,-132.2681073,126.2084249,30.0366144,-260.7230182,226.8931076,264.2013001
0.113,-411.7304029,352.8579115,566.6063952,-728.6172913,-184.4671938,-402.6541701,206.0626269,70.08807595,42.79256272,-374.6380536,296.6619089,-140.2865303,-34.65071729,382.1503707,6.909649936,-305.1016418,-101.7474979,147.4454721,116.9426317,-267.6307958
0.115,-146.7175666,-900.1783622,326.5588768,6.004513795,-309.3954879,-273.9015482,-14.36834647,451.2804462,-80.29060894,-212.8252472,180.6379176,391.5393209,281.4907379,88.83936303,125.6296991,321.3860688,-116.3326271,20.75099766,-253.5898547,-100.5115495
0.169,302.1444604,-570.0425372,1087.056378,-70.45702454,-14.620819,280.5044473,155.0284976,420.5555838,-61.99829869,-174.853054,94.6196672,-220.5846558,-42.7496594,42.49782941,2.839746607,-599.9814789,282.6126047,209.868849,-100.046915,96.13826076
0.117,-649.4031854,-496.6298445,-302.1985108,238.401916,-508.9936975,340.6428411,83.56975101,-83.24922116,-37.8843785,-220.850648,-193.0648402,-43.34541706,335.0390107,193.0060412,-40.9036245,300.3984187,98.80346105,-217.8574755,-91.23825142,24.7881805
0.122,-7.150677191,811.3014908,544.6416166,-671.8423945,-84.55317458,-304.9642661,340.2139622,236.2505045,513.4018699,-134.3253429,-193.3014003,101.4096633,-9.25669848,93.51532957,-326.6338405,-214.3677462,-217.4690368,-142.3321458,8.969367006,199.5035975
0.137,884.2285344,1239.892982,357.3878556,31.86537092,-892.6383883,-206.4448507,708.091353,-348.4541565,691.0005121,-41.36483582,-92.21871271,255.6090007,104.5441413,95.63289624,56.39239805,610.712842,529.6711794,-71.55427089,271.5643542,-114.0445394
0.117,99.72807701,-335.9495908,179.8229835,123.4529956,205.157631,247.7599153,-58.37707783,-50.48442889,412.7186935,-36.72687372,-252.541548,-61.73425478,159.8200664,-239.0527649,-310.3982533,398.4266905,-132.5933761,-30.30866002,529.7980247,406.6501457
0.114,1380.566989,871.0511029,-181.1606954,-416.1494591,417.3732354,-110.8436361,365.4350691,123.4287064,52.87151529,375.2501723,468.3331899,-197.6222947,338.3186909,-82.19426631,554.866317,83.79826649,300.7041337,-140.6137431,-338.8998544,209.4778387
0.2,-516.8441736,-829.1087326,181.2968787,203.8445567,-289.7889512,-145.2716848,558.379927,-234.4528108,208.8148583,305.4387389,-172.4792618,102.8957026,229.0624199,101.4860938,248.8605417,-341.2009637,-133.075825,-151.9932232,-304.6777599,21.79979337
0.166,-955.7839297,330.2146282,210.6157049,746.7576955,17.81930345,-187.143456,39.48553937,-420.5826354,362.2739438,692.9417262,-67.09564368,-45.90821656,-280.3910839,-133.8028513,167.0127402,-99.10880641,-144.9770203,87.1006694,-10.41828975,-65.42604763
0.114,1213.647687,493.1582867,371.4760865,-759.5559938,660.1344988,335.20496,-193.0046643,102.2526952,-561.0355708,253.7159068,-185.0284574,-80.22432194,170.2320933,-195.28107,361.3497622,215.5293987,300.9093679,-255.9978506,-470.750745,-80.52096321
0.152,27.43774259,787.401488,-191.3062782,635.2923324,-126.8111616,-227.7022168,-78.65636735,297.1602744,-125.7901704,-286.5055846,-239.3776017,-6.230440929,-336.6556735,-739.4936574,-55.88811768,72.25234757,-102.5763344,573.779901,-102.790784,-115.2326025
0.138,-204.2831948,-596.7136118,-381.8591146,-348.6662925,-222.5638554,96.48377397,295.5341311,-504.7464849,-13.53290291,100.4496711,74.24317936,639.2664955,-116.5290779,-212.0579403,-252.9440681,21.77721374,-298.676502,223.4452982,-108.1406439,82.24315684
0.158,515.7737244,-454.7752075,-65.77412479,-79.90290774,218.7851247,-216.1942147,-547.2141133,228.5743873,156.5643655,-463.3493939,398.0482699,-216.8286973,-72.55016569,-41.7965172,76.26516921,213.3910267,136.5492776,-132.6437814,66.80957513,410.5097189
0.134,1419.361573,416.6090427,426.2649017,19.01696517,-39.12921629,403.5423026,-99.96480059,410.1968627,136.2155653,481.7979461,756.6480274,-19.5773842,119.4114966,304.4821229,7.190614615,59.19098662,347.7255843,-180.5797718,-40.186251,254.4949246
0.176,-628.2704415,-43.1525863,1049.711059,-268.4513635,-1.853068241,-176.6149581,-294.2826057,-340.2830644,205.7190451,16.40080007,47.66717272,-58.05839845,125.954661,-379.5124048,-157.902752,-84.50773876,44.95659478,26.87335447,116.5100091,-237.2081366
0.121,-506.3576123,-619.7568363,-575.0130063,348.7149999,-396.1218464,211.0890233,277.1390693,-505.7173574,337.4193338,-132.6519548,29.28674713,72.62710081,85.82071355,125.7435292,-82.29007521,-208.1191444,32.96459449,33.25828459,-172.5335359,-66.79510757
0.104,73.54966245,-845.9296645,-434.3840745,319.9382541,345.7125479,-323.6254736,-208.78626,-12.71844443,141.0174566,19.89266266,-228.2089614,336.6302005,189.918848,146.128333,29.77429706,262.0874524,238.7556002,-287.4595127,-69.51130578,250.6148304
0.149,304.0013976,4.081753377,-15.17933656,-772.0983354,450.3270907,-561.8576869,355.0500812,256.4501057,-207.580204,-331.8821881,-703.982683,216.4359719,-302.3826015,-26.59057285,249.9910475,-206.8384844,-12.69504459,-217.4467572,-207.3587793,-50.50530873
0.19,494.3546204,-343.2884335,-110.4728951,-55.306584,-48.61212041,-306.882413,-462.2735401,666.2205474,-159.5208064,-366.7364687,344.6020824,257.368821,475.5928654,-343.1222171,376.113855,28.95331704,130.332572,59.4857651,64.77565142,-36.53020775
0.121,-172.5680209,355.7879866,-56.33637103,471.2763033,209.2713242,-540.709363,81.37280835,-135.7014571,-339.4538227,116.6689158,-82.30974162,-402.2249829,125.2018848,-660.5377432,67.93955708,155.8201699,-314.7136785,225.9130669,-173.7442011,466.5537275
0.102,914.0054031,395.7390683,-328.0633928,-247.4705311,1239.414164,-32.49191737,564.43445,0.287938513,-296.7505524,-233.2608155,-154.1379406,441.3152341,434.6895117,-36.24128045,318.1605803,-118.8849494,34.81458934,-280.1980455,91.90819473,65.42286978
0.1,204.9833124,-448.8612586,235.8294565,754.198688,84.12409459,-444.6630555,-386.3977243,-173.5160677,-291.1823736,-438.3496361,148.453284,179.6635115,-12.74203401,-170.936898,-8.972907248,274.1846513,-350.9460846,-83.01494406,417.8238743,104.6431996
0.111,-885.9890067,284.473132,552.1015108,227.5477687,-35.84613795,-393.531643,-3.098588599,16.37026184,297.1443422,621.774252,-261.319217,180.683271,-547.2460894,-228.4604125,-146.9254963,-155.9301889,196.8623233,433.1034935,-346.3948,21.24716831
0.159,6.349810289,498.5938978,177.7405285,141.5028358,17.62340362,-328.3088133,1129.102842,450.5548427,-256.8785306,-242.7147015,424.2232731,207.4751707,-563.4655647,-313.9790301,-124.1722982,-173.4528206,31.39897531,-65.97886286,202.2681295,-374.8468114
0.146,-293.5597277,-557.5748982,-630.0766166,192.0874921,152.8539232,55.03581195,600.6797149,98.89032555,17.64375269,330.0655596,334.9213459,3.046060768,158.3921703,304.60989,209.650593,-250.133501,-252.5308709,278.4665502,53.57789624,17.77420948
0.108,-262.0076837,-622.6284342,673.945342,118.2596863,-358.4009925,-323.7633662,97.46190656,-104.7308286,-65.61135274,172.2375194,-152.7610627,147.7584785,-207.1934619,-154.9144093,-156.742591,-148.0999103,57.45599457,-296.2447595,-91.23507867,-235.371422
0.136,360.7595648,198.5220398,-105.4839383,-299.4868329,-228.5115869,-501.6851725,0.637525705,-395.4382259,335.4595525,-803.944422,-308.4566859,-159.0114182,-48.20461764,154.4253631,315.8130369,495.9170264,265.9618136,245.2235093,-58.03214711,-49.22012375
0.12,240.1572101,-836.2254211,-13.00546485,-274.0776106,79.36836827,-322.830053,-368.9212678,332.261995,98.94663149,-68.94032879,412.8578924,345.4968742,37.35771476,31.83660867,-323.743626,455.4520059,-54.7118548,-301.3636053,-90.79825575,-109.3919415
0.118,-510.6096848,374.4467079,747.7068347,-403.118719,-339.3177976,-312.1763359,-939.9267462,-292.6175405,-110.8971205,44.44109916,-174.2757052,-61.05348906,354.8514881,18.01220092,125.1540944,-46.4728621,-2.309202511,175.3378417,-171.5786781,213.904599
0.129,-789.0183034,-58.66846464,-245.4673885,-87.18614198,-355.4377725,339.7280138,-177.0220472,-531.7858424,302.7255495,-418.7069943,211.2379003,-347.4338078,139.3264676,-193.3767137,12.25294581,-90.73507176,351.7678963,-267.5026814,-82.85627407,-55.65936438
0.101,164.0017646,-215.2007269,169.0672869,-627.6220477,395.4858683,17.62122242,137.6359767,-114.277022,639.8854771,-243.2378534,-112.4926581,-183.4828535,-6.33840079,14.23498011,-212.6934075,-279.891094,-10.68094908,-144.3274796,-44.47867374,699.1792221
0.129,749.4402613,-368.983619,320.4007444,1097.980597,274.663955,592.0632927,-308.7403053,-234.672651,-94.3673375,-273.1319322,-20.97149412,-81.78583076,-133.8919506,263.5145611,-45.40449656,-486.8259511,284.9837932,252.3279417,366.104782,-324.3649753
0.107,740.1062349,-232.0908023,721.7020359,1029.40514,-4.255746608,295.8275547,-36.8706703,-619.9591494,150.389604,-567.3284486,-185.030163,167.9427544,103.7201629,213.5494136,-148.5859297,-262.6786841,-316.8501041,-160.9646803,102.3237872,97.04867861
0.101,-94.5454766,-890.5924821,342.9368882,-52.04275861,237.0182312,18.31973748,-81.0786699,439.6138553,175.0620566,11.48068873,-119.8509248,497.9734799,95.34428204,-1.631394823,29.52420852,0.189391355,163.7027012,66.43701109,-178.4706984,-111.5595114
0.142,6.056619901,1114.978323,-173.9210617,1330.479946,-207.5009168,-562.8137718,-187.2406421,279.6890396,45.98377033,629.2214569,559.4676713,-19.27209257,-62.85792319,365.4866994,-119.2627587,261.7279819,8.00378882,-118.4011287,-198.5573731,296.1395238
0.151,-730.2005477,642.3699268,-192.4981392,-113.5808926,-18.19360063,-244.5753517,-42.36860262,10.07857312,-506.6739577,209.404947,-391.4461161,-133.4564216,562.8220376,334.0125102,-281.8523182,-145.5833692,196.9998261,89.79151211,180.6560435,319.7909319
0.148,-508.3598621,-121.1685884,226.1435288,-440.2251573,-316.4273861,94.40296736,157.8469151,421.6041767,-87.43669164,-364.4360918,105.4479044,-77.23806635,-309.0765327,-178.3112924,-109.9172616,47.07768332,-47.21562079,-11.79856799,-222.0518512,184.5678089
0.112,-591.6798158,-128.4398388,1154.653766,-261.4684939,-360.0724665,-69.01560432,-108.6923552,-102.0484258,39.58652009,-127.4329399,312.5691024,-71.34959636,-130.0555782,-361.9021035,-10.32667622,-163.2201512,49.38258227,-94.67726928,200.0877663,-188.5959205
0.192,-464.8883018,135.9171106,636.2362915,-556.3777881,369.3433505,-69.22581333,116.7230433,278.793407,-324.2683377,249.4475867,128.598229,-11.29741302,469.0035034,137.0959698,-320.7027175,35.98184494,-251.7925176,-6.766320425,312.343011,396.8187805
0.149,-886.429524,1051.441632,16.92556021,-29.93971726,507.0986196,-333.6696011,-424.0234247,-8.575573964,668.3080937,85.53722298,-345.9932702,65.54665385,389.5799866,-46.45416431,-213.4862642,-111.504948,-155.7034976,61.50012497,-432.3151928,175.5133804
0.113,505.6387118,111.1013,-152.6709992,887.8372492,963.4481334,-29.07735144,184.779919,-371.4724835,-242.9001792,-98.21364156,179.9863989,-147.5057742,100.7503006,-512.2711879,-170.4647581,-146.8454438,402.1470014,322.7753993,-429.6804146,138.5734037
0.154,459.8640961,228.2091054,-154.0731318,842.5457169,662.416438,83.78829065,-200.094504,-280.5626781,-336.2988229,-112.7530988,285.9991393,-460.4366839,437.6560179,-578.3195599,-410.4221735,-159.1333406,47.83831073,-92.30758562,-322.9774432,44.81866315
0.178,955.8777172,-397.293371,-390.3097343,137.5004623,836.0222523,213.8057465,130.9028002,-163.4341408,450.0264781,204.2414515,-228.5786086,-178.7046502,-209.8281034,714.8423231,202.948696,-147.2815138,-80.91167471,27.8192722,139.7352821,96.04468455
0.203,1.502245124,-741.1655183,-94.74237903,-121.7483994,169.7753413,-525.9894918,-319.9533629,145.666921,-148.4152254,-76.30626341,370.0010645,69.60835123,155.8837825,108.9310212,-66.46781491,466.9036263,-12.42780772,-251.5847233,-206.6821501,-216.4382841
0.251,708.1834856,-826.3738115,-102.2759102,106.0218674,830.118438,69.42588961,-144.6675612,224.811143,373.8278299,349.129029,3.038855851,-56.2675392,-410.2399938,302.093297,-183.6370372,-15.8570224,195.182084,16.591221,142.2324658,211.4738483
0.271,-156.1428339,226.8356092,128.1448027,-534.4122274,-670.1716611,630.5808891,-314.5634972,-15.86237567,-96.38233975,-69.66442602,123.9487794,5.556448773,-136.9172775,-412.7980334,392.2982367,-108.3735463,-234.2667564,-131.6684628,-119.870074,85.40431621
0.203,-411.925658,798.9016379,436.0975075,-244.5673148,-26.32960513,-226.8728652,-1086.28963,-235.1097301,-366.3621303,422.6358968,-11.5829747,34.47678112,5.706488241,263.1002986,189.8508711,-193.0243426,-283.4502937,29.03614308,-41.85017933,-101.4778509
