pred_prob,f_1,f_2
0.747,989.5984410106139,-171.9023523
0.713,-154.2416508,832.2703646007093
0.777,75.07450368150332,-294.9305867
0.701,-200.2165832,652.6860157581864
0.752,-884.6060361,-722.191317
0.77,627.4436018135818,-349.2120417
0.71,414.2445383158839,52.11704542313768
0.776,-225.5386179,116.9149058291141
0.772,997.8263661446814,-208.0600838
0.706,-345.2318992,1297.0544685642424
0.789,647.6712606420928,-758.3060282
0.781,-246.3610002,759.4337268103808
0.743,912.8109932620014,-272.2266933
0.702,-614.6262829,416.6180287246578
0.794,-875.3636379,462.6856129120833
0.789,-1108.201863,-340.6739713
0.8,-209.2026123,-158.5451282
0.743,82.45264541238573,-616.5530597
0.797,1159.81588,579.8518472436124
0.766,1243.3558442454996,139.79809567652595
0.786,-543.0199586,-787.3922869
0.725,666.0832608768878,1039.893072191747
0.705,-311.293276,-361.5361667
0.803,-480.9672175,770.1508719914806
0.893,115.59891839805655,875.0815152
0.867,-746.8004277,-533.4544292
0.897,-304.5017923,784.1369573809776
0.821,491.7186690479706,-68.18377719
0.861,-454.1967037,1087.1319457665209
0.825,-319.1729687,570.3865340054674
0.86,-865.1508514,-164.7050803
0.872,-354.9989418,-777.9173424
0.816,484.51728870872466,971.8525934
0.82,108.94686434492938,425.5579578219477
0.884,273.24187808574936,-425.4742807
0.883,-460.0473563,-158.9339319
0.886,563.9193491911872,-856.3093638
0.845,379.7465774959426,585.7054337771742
0.897,847.4327382755815,-680.151566
0.864,1104.422955209064,163.7742358
0.877,1291.4908811151226,1074.6131026193427
0.853,756.7905497098111,382.56620261696446
0.856,1019.7543351541821,-1000.811218
0.889,-303.0952752,-416.072933
0.893,-757.6489549,-768.5127884
0.809,270.4487619677735,-521.6608852
0.832,-401.2688005,-294.7433272
0.842,319.77892518630597,-772.8732034
0.836,-75.71094626,288.4263043
0.858,177.7208787742608,-514.4368004
0.881,-665.5342512,658.3597265969978
0.852,-346.4015442,-706.8233826
0.89,-649.1509058,203.2391309889453
0.838,323.27275998859955,438.9633768548753
0.871,-133.5694986,-739.0017436
0.879,328.0319744923158,-98.65335459
0.886,756.8972674325589,-686.5873556
0.897,248.62305002661722,-713.2471861
0.897,67.45622067191222,-14.92083011
0.84,362.9352082,133.46530939873946
0.893,-1057.020112,-56.60297874
0.896,-185.3012534,-1086.900354
0.87,862.5731598341825,419.9035031679711
0.872,668.1273882,552.4394464169465
0.88,-803.861319,-702.7256099
0.838,-645.0441785,367.14061903094654
0.805,-324.0096931,-724.7648534
0.886,1117.3539786016206,-599.5113692
0.854,-544.0542873,172.94715282512138
0.86,931.3952777363248,-590.6940869
0.875,960.7577397720037,-618.0820684
0.863,-929.8140347,-9.163272752
0.872,745.6581278710665,-621.3273184
1,-328.6101702,-576.5063693
1,711.1724845048601,-686.2568766
0.955,-393.9905752,-489.7391489
1,-115.0165963,657.5829633662959
0.997,-177.1450295,182.53793355292146
0.924,618.7925671877712,-686.1328982
1,-624.8098479,-0.76751065
1,839.7677463376473,-508.5847089
1,984.3297734936324,-216.3527853
0.978,335.1567207707101,-208.9631894
1,1257.4079509722026,-179.5071951
1,286.8393143,-1015.129658
1,8.784483181238251,-604.3529218
1,-285.9146413,-1326.64451
0.991,759.2662815974519,-1014.701843
0.928,73.52592764858251,-361.8846773
1,985.6785311290184,-251.6570604
0.937,375.1064524,-673.5542533
1,-638.4126668,-601.204088
1,-99.16683441,-96.09199807
0.972,-706.0717218,-69.001426
1,-229.9287935,-617.5911245
0.999,-205.3325536,-992.0847149
1,769.2239473143862,-531.4565953
0.999,257.3011220609267,-498.7972261
1,-98.89936242,-696.7047284
1,-384.3956432,-487.3947658
1,204.75454322912188,-949.8341401
1,-332.9553793,6.002516579085692
1,468.3792178598205,-623.7851569
0.963,-375.6199429,476.32564725499356
1,-391.2843493,-793.8350978
0.991,663.7745049364872,-182.0990705
0.99,-76.60980196,305.52985226270533
1,-483.3417031,-665.099367
0.999,-674.0617437,-335.7381348
1,-668.5086249,-208.2249863
1,-754.7341059,2.0931002575790845
0.989,919.6218252071612,146.30760393693893
1,351.0836974074178,-18.15608125
1,1531.6898877562664,-352.9091183
0.973,-34.83000823,-710.3846636
1,615.2289918846584,-251.448658
1,-365.758789,-638.7761863
0.975,648.4276205518387,-360.2636992
1,-684.2914447,-594.5696589
1,-710.6846275,-744.6718593
1,376.38690554305344,-382.4646647
0.997,831.3869448987394,-379.3339034
1,835.2833504479293,-664.9894408
