pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20
0.107,665.7114668,-545.0754104,-431.1792531,-237.1462393,799.3797201,843.2723167,472.1046335,-16.67679969,208.9740738,223.8229464,-37.05113893,117.4928757,-345.3621783,399.7907732,-284.1327702,-340.0878494,-96.25520211,208.719511,-258.4638965,-332.2457461
0.192,1427.679854,-298.7443382,783.4756083,298.1766322,-360.598059,-237.8289079,-605.0046663,-493.4830656,124.8177363,174.3737664,-184.8982435,41.91638962,-1.494369799,-325.6755146,-120.7868585,-86.21609536,-55.49564667,272.7676037,98.82120253,201.1198996
0.168,-690.2786693,537.0076413,794.089087,215.1825548,308.4641379,202.6310166,-230.5302033,50.3052219,598.0455326,43.9021361,247.7936219,-234.032991,-435.5735649,-154.3351372,-244.4006769,132.2149075,192.5274946,-145.0205802,-406.9976527,-32.92725138
0.14,394.1953804,-323.1967232,648.8284189,407.2874849,383.63481,-362.9800576,-737.2865427,-230.0823278,-318.3898553,-893.3515881,250.5069109,70.79475499,-513.6928496,138.848123,101.4576947,32.0048333,96.0341634,-55.84815101,181.4674229,95.15120633
0.163,-761.1056925,553.7013002,-242.832697,32.79641071,-120.1716446,624.8893827,-172.2465995,-170.6247769,-461.2530674,55.8014972,208.1108875,-76.08027694,77.01310468,219.0961989,99.80711069,71.62502016,-133.2362073,-147.8775157,-25.73498228,-2.946602219
0.168,-741.7616059,-199.7011313,515.7612455,-161.5444092,444.093047,16.31873414,127.2744935,-162.1255515,408.7777678,-221.4654093,-27.73345922,86.52359765,323.1837748,-71.06474489,-393.0616241,444.8829946,-131.7716653,311.1848253,-323.6005899,-81.88346534
0.157,-646.8921017,687.8217157,251.7591886,370.2819746,26.05491796,496.2683831,-89.18894046,-59.87624032,-220.8439658,616.2398336,-314.7939398,106.2793097,-495.0085951,72.61557182,-552.6454401,183.3281662,-207.4957246,-219.1231105,-376.5035914,-39.50641045
0.13,885.6368175,1424.111573,346.5528627,365.0327452,549.6556114,26.79782936,1061.405816,839.2878901,346.0590439,243.1419687,70.71421837,363.5897275,127.0386761,326.4455195,-88.34044982,270.9941022,-92.33694534,-371.9512204,-49.2829207,-127.2889054
0.112,-419.246441,-731.0638128,222.8983543,-135.2356748,-646.5653874,536.7798234,-345.1913058,177.1272512,-411.1589532,-226.321992,317.5645052,44.76606794,-159.694494,299.986227,-158.4297811,-45.42708414,-77.90104415,190.7200662,-214.0399553,118.8772324
0.183,2125.465633,-267.7713382,874.6042433,945.9929242,-77.76502277,100.3359027,67.08406337,398.9378586,-62.28563564,198.773796,21.47129075,145.0466669,514.9256299,90.02494179,-212.3186983,-207.7145649,88.75217447,76.40337586,195.6063203,-112.8898992
0.107,-364.3935521,-392.1212628,243.9713969,-373.3542032,399.166643,152.9685159,-375.1630154,-334.7626037,167.86313,-323.0564408,116.7202725,-467.4196065,387.3932069,151.0096402,176.1165107,168.2201891,222.1987347,2.052204041,-293.0977361,-400.9332131
0.138,677.3806009,-345.8654228,186.6355566,-391.8317579,1091.39849,184.7756217,-89.34911089,138.8624536,310.6835853,316.5418008,-598.6668757,-115.6852158,-17.97470925,-283.8080024,-236.978075,-57.82130529,-311.9971159,209.660328,-290.62192,189.2975695
0.174,-323.2895917,106.8183077,264.653506,-195.6899581,889.7855146,82.81852728,207.5854416,274.2570214,-258.9955691,154.9133455,236.0853045,653.7625679,-257.0451768,-230.0376006,208.7939182,221.8923431,165.1724503,134.5230088,195.9406813,259.5972198
0.163,-313.738422,531.3028736,310.3093659,607.5506179,182.3584309,341.5241944,316.2911913,373.765794,-49.83355767,-0.703067992,44.22690036,-150.0002719,-54.07281321,-735.531985,571.1898733,37.65618344,191.461748,168.8723556,-316.6525757,-154.9544116
0.18,-870.0395699,510.9894948,-44.15811477,43.41428433,-80.25654441,-84.73658412,-346.8702425,-265.4479418,-502.9657908,643.9717299,104.8245952,126.9905408,-141.1965961,315.2707285,-183.9560298,42.53285456,-615.6819131,-423.6033304,-177.4725441,-223.9247798
0.126,-125.8262903,747.7359998,337.8915093,635.1287337,324.672572,202.7333529,568.8519335,453.8297755,-720.2064644,-246.6729447,-642.8240902,-305.4421482,-105.6868443,-14.2468016,-273.5651153,-621.7454139,340.946372,224.5747825,-54.01018175,-140.1087465
0.109,-416.7977687,78.3161409,118.5279974,-498.0493689,-78.28473999,-131.6925681,-389.8687916,-63.57271795,-63.64610494,-269.849465,323.1141581,-141.0007879,-256.1266611,-302.3459871,61.97701372,370.6428293,121.9916357,250.633565,-132.2284222,38.95959692
0.11,-314.6206764,139.1529604,-886.4596516,-298.1905323,-148.8630136,64.19444181,79.15559524,520.9261243,-12.64211495,-3.963762822,71.63405818,33.34665716,82.59996106,-525.1324257,-129.3966026,-79.82717605,-126.7495666,-47.40034708,192.6965944,53.53452802
0.182,443.7120231,861.5546667,103.6712663,-378.6149199,-440.6664163,-200.3251321,1.052863054,-101.5131466,35.58375716,-430.7767573,413.9601168,438.2447269,-37.69401173,-51.76365228,131.707713,78.15637787,413.4031757,-51.98407237,-23.9292392,49.33782057
0.109,812.9801339,93.67686036,223.3355302,438.2459507,290.5086497,1124.865039,-693.1669021,-3.635602581,102.3933257,-153.8422625,-558.1610432,-361.7601256,287.6426875,420.5179193,330.5237698,-66.72732323,-20.29607307,-226.4414812,55.28060658,136.2861413
0.13,286.8744412,-462.1658493,-855.361644,108.2868495,-165.7200681,116.168188,-820.2003807,140.3287605,-177.0092562,543.0400188,-153.7304398,357.9853299,58.56527704,-51.48535037,110.8090181,25.30722291,44.3086371,-574.435193,124.1455629,20.0843647
0.171,47.22916379,-3.671096447,588.6843809,-232.0089721,42.14519332,569.4860522,-54.53427256,-443.9722269,-868.5865365,-151.4574303,448.7950099,332.1955966,-37.28939811,-214.2284076,594.6129214,-38.29590425,-281.9222351,-325.2344259,105.0020392,-384.3812459
0.171,-718.1727123,-279.2329322,-310.6454748,-512.0387714,-45.84935543,-376.385792,-40.89990445,516.9008042,-6.106624793,-347.5620609,-289.9040748,69.9957855,453.7747465,-72.65634484,160.4505331,-118.0568288,-140.2761607,111.5008814,-260.1499378,339.6916973
0.156,326.9510946,-585.2244894,863.9377104,170.3080369,437.0655733,-145.2951107,-48.22702402,340.6637526,96.54148335,-266.5492436,699.0139222,562.6093614,-602.3616505,977.5056225,298.9444193,-96.99429752,360.2339341,-542.2013871,174.7639866,264.3765786
0.109,404.1462062,775.9461799,101.0984717,468.4607051,-23.289838,-243.2905382,-233.3988741,551.8654459,-289.1212011,9.901032465,363.7340489,536.6368436,-80.41368638,615.7837377,131.9356025,774.192466,-719.835103,96.92266874,6.916054881,531.2807631
0.126,38.66083107,1050.160911,458.0952791,-343.2223633,700.2743434,-23.7510314,-123.6288405,-80.04517418,15.44537465,491.1793985,-333.0994293,228.3083971,354.7758205,-381.8366935,92.22939223,22.41920547,-567.0301725,436.5437777,-6.748957214,-42.93133633
0.141,824.906385,696.1337328,-490.2312175,510.777882,317.8393125,210.9364086,-50.37804628,182.6612248,-68.55028709,76.81273874,-403.0669884,-292.0014204,484.7568355,432.4483394,260.8501506,535.3016522,332.4499372,-43.18998348,-69.63395819,71.77863646
0.113,309.3616137,1257.265358,352.2546597,-353.3306742,676.8884963,-464.8552414,233.9180672,221.1147209,278.9322718,205.3710576,-102.5378719,536.6925278,-201.7821717,-372.7699931,190.0018425,-215.4038738,10.39218058,102.456154,-126.6544358,-108.2767249
0.165,-756.8926244,775.5398913,297.9180317,516.7959312,292.1695661,478.1906835,60.5311363,-40.98654688,264.849068,-99.59640792,445.5121262,-520.2975238,-285.4456906,-461.1940153,-67.81696104,-192.3737202,-133.6478166,-531.3617488,-17.09655929,-260.3245328
0.109,-555.683913,-735.911169,395.1065484,-343.8409474,98.37759331,540.0535107,477.2502496,-332.3845171,-121.1897746,84.23552558,260.599768,255.5414861,95.911685,-34.91055928,-17.02551589,124.6959259,85.14275027,-292.1006074,358.9385277,-211.2785893
0.1,115.0953164,548.8187703,441.6554375,0.785750988,151.6885057,-443.9932001,-203.6542294,652.6395771,-425.6728934,-475.6736443,-115.9615546,-122.2271749,-374.6725133,-319.8966314,-377.8510079,-139.1814016,-96.11655231,169.3251131,498.9395939,94.68224887
0.116,307.4611389,-13.26753665,77.61980685,-637.8824108,-407.3174773,-58.09097989,-366.7149312,-458.9357981,765.7150154,360.1099412,-349.5505695,178.409003,68.14439031,213.0614638,48.7073785,-128.3958775,195.3171596,-240.2869772,140.1670819,-517.218772
0.127,-26.29930883,1198.132699,295.7824958,-757.6447854,338.6819872,-100.2882552,-72.58923793,162.2466919,89.96190354,-48.93246613,-83.96023981,29.77974392,-148.7159631,-136.3876387,-21.27478931,-93.71995133,247.1234113,99.94022729,109.1902667,131.1664184
0.146,567.7445423,-120.6716179,-395.7757604,-7.768360318,296.20578,-1.980243273,267.1864083,188.9044107,514.3918857,-848.5865986,-81.31754131,-10.43177508,530.7904878,49.57237091,-308.8541551,-294.380423,139.3737227,-54.53175745,-70.09882038,-35.71572736
0.172,209.7003291,-27.89516632,342.5951305,-284.7527183,692.1825324,-287.2034551,-249.8489941,-165.2037798,-98.24462125,46.77147884,-11.23575187,228.9863377,-148.5849851,-677.4623717,-234.5733049,232.6194764,251.7597699,348.8248796,23.27661079,19.15846882
0.152,126.2442619,-45.7750174,-422.9979241,-502.5333826,-134.4052725,-35.50149904,-322.3154444,-293.5415076,390.8622427,255.2911638,-344.4324964,217.7752993,-55.98000931,-244.1014566,375.2494909,105.4053429,-86.10636412,-521.6024606,291.712781,58.39018675
0.147,-165.1121799,-621.5057288,624.7561995,-329.3861607,624.5025224,-611.6539188,-129.3815986,17.88948484,-176.5869554,-333.2894724,-255.7013076,-431.5827497,697.2768763,61.6143683,-178.0152044,-28.93207916,-64.37636386,-454.885273,-402.1005733,-4.417150768
0.149,13.43770401,1160.074948,-283.1719132,2.288120914,436.4872741,388.9288382,420.2713721,340.8992442,-517.5856459,-82.93594581,-343.694303,175.042876,-97.7967783,372.5292871,105.3173216,-13.50858404,221.4285191,-180.9571349,-142.5412043,-49.00582469
0.117,408.3547639,652.8267077,-9.803208106,375.5107707,57.37972871,-193.2065512,1022.065827,-189.5993704,-164.2746418,208.5950341,-286.411948,583.9712391,-219.8137064,-398.7604177,442.7649068,237.0639124,-638.5276383,42.77694019,202.4060366,219.0110592
0.118,-447.3222691,-736.4561113,56.51557483,-600.3266272,-221.394109,382.447005,215.1214231,-230.5020002,-427.2157954,339.8149531,-218.6094839,353.7089959,10.67002407,38.44686954,-60.45516163,197.9714589,-62.34299142,-206.6442937,-129.2579464,-244.0364358
0.182,1180.012493,-126.9306905,-446.4551039,-78.41423501,-349.3131048,323.3974514,-489.0624544,461.4920914,-111.6870235,128.8744263,157.3292399,477.4895499,121.7229548,240.4530451,-259.8664583,61.72641641,489.5079684,88.04634187,640.9482775,-232.1718508
0.118,414.1124822,306.5668403,-735.6094734,396.8375528,-158.9198846,432.4359125,-117.4610691,-182.833753,-242.8264974,-541.040508,289.9019113,477.622695,24.5595234,-95.37584964,-103.9081724,-198.7104069,-75.32994517,151.3167876,68.65745747,-250.8415648
0.162,-303.0533528,-23.11187846,-403.5984802,259.2484964,413.3481256,-799.1466493,-52.43998527,240.5562576,-93.6240629,-204.3292618,235.2167485,-287.6956355,549.2083097,-292.099562,-329.9793999,-269.6458144,-75.9611336,-161.4286807,-18.12332215,-38.07279223
0.147,-419.6524567,40.18736363,368.7518658,212.8134923,544.9959277,-387.3137688,-146.1242538,-443.0674767,353.8656649,-62.31003209,112.1269326,-121.71297,-6.307027253,26.80443665,-104.9505242,605.3284799,-81.22970399,572.4395538,158.6799423,96.4758562
0.163,972.2447091,-361.178632,-157.5566075,-284.2237838,135.1729319,360.5348926,-286.0034607,76.2226199,531.9995475,534.0165074,-264.7378965,338.7086958,-263.0025505,-180.1123852,584.7572229,323.6402224,-445.5091933,34.44370646,596.6010979,184.5833502
0.162,580.9716981,94.77284811,-458.006546,-739.2228372,-725.391437,-571.4586639,222.0729271,262.7688548,175.421224,11.93040863,80.80129653,268.3906662,-26.2290202,-352.9162394,-223.6753677,104.6665215,-74.07758361,-197.6385566,-311.2238189,33.07053835
0.176,-863.2633179,269.30282,150.6159882,-217.0124547,492.0763677,75.88771284,89.62269799,-37.0144327,231.4341863,-350.67536,134.148889,-321.2737044,305.7589945,64.23126817,10.99226008,3.823778486,-113.3765293,-93.06146161,219.4552671,-35.3352128
0.113,-604.1078827,-58.27092353,-177.8980647,-120.0465099,273.185053,-449.6714636,146.1478759,461.4546763,-161.9939187,-20.62052017,9.035302622,-296.3763317,352.1975949,-228.5192591,-108.5806649,-150.6630899,-275.7182859,-309.10754,-55.3103504,245.7904324
0.237,-53.22549183,888.0267839,-645.6393628,-58.88598512,106.4007316,466.748458,-43.34288451,-113.8409782,-386.7352499,17.50891309,64.00536807,380.3512654,98.31468094,106.9052531,-174.0011142,-68.81375065,459.8851444,-298.4125108,83.70070968,-8.827841096
0.21,137.3601204,-214.1873848,-332.4729404,-137.7293155,-194.8317566,-631.9080508,289.7389316,178.4245703,663.4349222,-133.4294993,-363.6614484,59.67940911,-97.78327173,276.7742351,78.71562351,-649.7153715,162.3245949,-321.9486559,172.0081695,221.8010348
0.23,-683.9241295,-267.1740757,-135.7647263,655.4777701,-532.7630944,-125.3802184,-874.2992771,3.189496028,-198.0696263,592.5654642,184.7198283,127.1633778,-21.70881308,494.7098839,90.9008502,-125.743903,130.4582657,-282.9602212,-204.9718521,165.8509077
0.215,-336.9581344,-248.0360912,570.4549888,-116.2732035,657.9651327,-1102.694373,147.6396213,581.2258215,68.64443416,360.5535198,381.0415658,574.6028593,7.087888775,55.59012965,-304.1282771,-166.0151708,556.3164188,-162.9328105,-109.1944707,-335.2101694
0.252,-691.7151524,-88.68535163,345.4969346,41.33131623,-60.63706935,602.9660148,155.6793914,-598.2213259,-339.7490824,278.5798509,129.6747126,-217.9625423,159.074714,-391.9812719,-385.654058,71.5239311,-128.9783836,144.9137955,178.143343,369.215067
