pred_prob,f_1,f_2,f_3
0.374,-334.6350809,1161.731924,62.928454931424916
0.302,-926.3633178,565.2107176905765,27.80968272434827
0.362,149.0227069509445,-158.1774348,258.88828136951594
0.303,-446.2540176,1060.2098894080646,465.09668922705043
0.337,161.57218405807097,-1185.957903,-371.8911695
0.315,-324.9829765,272.6356169006118,-758.0986001
0.347,132.4665034085554,-295.4863379,-12.55833313
0.317,305.56339635031406,380.5539815,-413.5883764
0.306,-182.8153879,7.518667670100792,-162.9328965
0.337,704.6710044009786,-617.373558,-469.9290859
0.348,298.55997003051823,126.68902690840316,-810.7203533
0.35,-330.5908311,396.4332046144966,71.73175089
0.394,-579.7340309,-424.1026157,198.8483325433172
0.375,-605.1582552,-382.8877126,238.67235507555472
0.329,-419.0505338,399.8026458,649.3014901
0.37,362.6104828600379,885.1627814,-104.0539999
0.354,143.21878063130944,1076.1014708108203,-33.33044867
0.482,-414.1046943,192.5568985796306,645.4236337073709
0.458,361.6124077685919,835.2782743506251,463.6490060218576
0.428,-583.0007882,956.5852739210371,354.19755662887974
0.403,492.3104993452262,-796.3723391,-703.0980215
0.486,186.28597907849144,-575.7762653,168.1929838445895
0.441,-416.0560085,-239.2242444,-305.1086031
0.485,-847.5272195,-186.4760853,-223.7041599
0.483,-666.3995221,76.51989210715226,185.0091704605474
0.431,-408.3453686,-1066.082886,643.2791452432427
0.421,-750.7348697,226.45409554390767,-644.7531565
0.434,-139.2450408,-130.9714465,154.16344348441993
0.433,408.34509953353745,520.0955512582985,-204.8309291
0.457,39.34019412514461,1179.3682467935873,-87.23764832
0.498,607.4190902265891,970.6129657334519,687.5560308892192
0.496,615.6418318226641,-390.7132499,-258.3177671
0.455,-199.2543619,1120.7270710777352,229.08597275552913
0.485,-331.9370473,742.7152991,587.4717372112739
0.499,-1099.728649,-96.10484585,-43.60170959
0.493,-921.5013426,139.21397116472423,152.88434760285048
0.486,608.7090878260095,-318.0331714,303.0833300924873
0.46,592.2872792014773,-534.8265277,-643.0703222
0.42,952.8629913914897,634.9535696752948,966.0699507109063
0.47,-193.4884252,138.22898461843207,-795.8404746
0.454,-898.0676284,35.09832334345663,-513.4958204
0.474,435.6083121892681,892.2548928626111,-21.19002406
0.485,-255.1526189,-988.9022526,-72.86323576
0.407,-223.2203863,-181.8930655,96.8949555
0.479,-545.5552891,-429.4712424,295.3125164788287
0.518,-327.5838417,-350.9412621,-956.3601113
0.563,669.2494253,-698.360696,-129.6139003
0.579,-354.705894,-702.0802677,-33.18017225
0.512,19.88285032762699,-467.3856852,988.2499144939079
0.509,717.4159270471295,-454.996955,542.5444395384877
0.508,7.465255527831456,149.92179932813244,-866.4528697
0.533,-465.9720881,-623.1500387,275.5921003534653
0.538,-646.194493,693.7063755882219,-103.8921858
0.597,-289.0233529,988.6253172669705,112.88583089907695
0.522,177.03743275024925,818.7361470832988,-165.441731
0.559,-51.99973398,-348.2621881,-655.9829361
0.547,467.0859110252415,297.5746669226671,-278.7917634
0.598,-164.9677957,-536.4214107,-71.1401932
0.514,-779.3352751,-415.3743493,-341.1320756
0.526,228.4107587151802,-515.5359443,11.56840276834627
0.521,1091.0914948670807,-82.96453224,-101.68201
0.512,29.24999401999589,388.20898683855125,199.72626554246403
0.537,-622.86809,267.85908268877023,230.79503209235534
0.506,1020.3276285051269,839.3923239266162,702.5369825502285
0.517,-1092.5594,45.91006161486702,7.803631197998422
0.579,791.5675299759722,277.87716357199395,-118.1543159
0.569,-228.9542291,331.3118518993736,-300.290502
0.536,817.7649349846754,605.0017508614716,-356.7792003
0.586,-251.1942927,460.43931801490345,-96.51000333
0.536,297.2324118755225,-795.7332794,43.66462332220352
0.53,383.60226193611385,-279.0918824,250.80552401383468
0.567,-747.8038367,-349.1830748,420.57638453270926
0.502,958.5066578853323,1175.6320182178238,391.3324124586366
0.56,418.0949469449224,945.7417461570727,-108.6942405
0.575,1328.7978965477848,261.03974429275786,-488.8509755
0.561,-21.24803552,-700.9919284,-43.99282509
0.69,303.7138586546439,-273.0659159,-982.2748214
0.627,418.3582639316764,-446.1551357,-486.6859485
0.605,-297.1711733,-594.886525,-28.47393655
0.654,-396.1451168,-613.5950487,-221.8645225
0.643,-626.5135386,-145.2573695,355.8000026332945
0.698,671.6964455100464,-709.6200193,-687.6425451
0.692,-679.9858376,-1027.001767,322.4480654210592
0.699,-206.955711,-455.2123356,-190.565527
0.641,-623.9470908,-1029.107818,-243.6493961
0.699,-291.6443207,384.72286485246656,-378.6739449
0.604,722.5095484697699,1146.437247794941,179.91661206596913
0.603,493.6460861481465,339.2695630909382,-224.2226553
0.676,625.4417054771808,748.3282429259302,-419.1166666
0.633,1203.4873494401897,-669.8103387,-171.1250589
0.603,395.8209532478132,-86.87016347,-1212.811075
0.664,225.8813259364529,382.01292637602955,-342.0557905
0.67,-315.2296562,112.99426362818204,-228.5220119
0.641,-278.6416346,219.91612639191635,76.16833835399841
0.63,-260.2459484,-445.1694064,-356.5174318
0.652,243.63604464034754,-599.0117243,1314.2597589930324
0.626,746.2740777814603,425.4621820573027,37.47535881351234
0.636,-659.6995483,160.89704997549495,214.53252698212162
0.682,1003.3871617248583,-1213.411619,-14.6073608
0.62,151.0347322187206,-231.9258365,-47.26681513
0.629,-834.8329793,-82.04158773,-226.8929197
0.638,282.1541895509353,-230.5084127,-44.62647513
0.697,-157.4843374,-8.270018822,1070.3201487478705
0.694,-786.0606143,258.81494138126914,-228.3229852
0.671,-331.0804267,4.580166483122612,-1028.622265
0.629,-573.0068392,-680.3584632,723.5503684072924
0.618,20.40960511678756,-33.6102832,202.09048968416877
0.734,-566.6981903,-683.5015713,-567.660949
0.706,-600.5221906,-365.5214115,583.3052399039138
0.784,-881.4354329,-581.3965116,541.9969607189263
0.781,1067.3021796696264,118.04613138496967,-214.3995859
0.792,132.2462284394802,-575.2829653,-569.0722393
0.76,-675.2883087,602.6547668055669,440.7110952884746
0.711,694.2666412762525,425.9004580840656,-381.0176424
0.715,-579.6312538,-232.3101404,-793.1644326
0.747,252.98067422524812,972.9291754549035,3.362298212713302
0.78,-734.1674681,417.08726945706474,59.10455050024052
0.725,564.5081982547791,-505.9130819,-507.131685
0.747,989.5997008784533,-171.8953051,44.587482625621504
0.713,-154.2495263,832.2552199669897,558.3877498859671
0.777,75.07909439,-294.9405241,1489.0820966886417
0.701,-200.2131386,652.6584877437715,-61.57624197
0.752,-884.6096448,-722.1879116,426.402331
0.77,627.4517030877815,-349.2292831,-346.9076636
0.71,414.24084821738325,52.120196973350275,-571.309484
0.776,-225.5412739,116.91767244303118,104.05339123703958
0.772,997.8243065227239,-208.0739915,-571.5941903
0.706,-345.233119,1297.0428362644275,554.0014119834765
0.789,647.6710621027636,-758.2819168,-131.996496
0.781,-246.3590394,759.4035667753158,157.07534398450815
0.743,912.8124822494557,-272.2387204,-453.9277123
0.702,-614.6258189,416.6242292122019,426.0207944948314
0.794,-875.3623415,462.67045592750424,166.08230865196313
0.789,-1108.212033,-340.667807,-559.3653373
0.8,-209.2049163,-158.5475381,-872.5894464
0.743,82.45301797484653,-616.5546192,-511.594666
0.797,1159.8006301443172,579.8686487306463,235.66896462121267
0.766,1243.356356484437,139.8000393671545,-233.0085274
0.786,-543.014519,-787.3929073,217.14411477266452
0.725,666.0862832,1039.857335822361,-273.9364689
0.705,-311.2941538,-361.5303087,-991.8845243
0.803,-480.9676357,770.1455373681553,349.9917396876523
0.893,115.60159301684551,875.0708460857521,374.2514624108923
0.867,-746.7989672,-533.4677064,-470.1387915
0.897,-304.4986806,784.1339972154268,187.28234893383052
0.821,491.7261771476713,-68.19175614,23.235043347686585
0.861,-454.1889168,1087.1163414505681,313.5306114939641
0.825,-319.1668161,570.3754581,375.37945198365196
0.86,-865.1540502,-164.6953925,-337.0267781
0.872,-354.9960837,-777.9320847,-615.6615502
0.816,484.52330950682074,971.8171961030291,591.5546380964048
0.82,108.94177599343897,425.5576677942062,201.37638209848103
0.884,273.2415775624982,-425.4981656,-622.9072307
0.883,-460.0466346,-158.9281322,-772.7623143
0.886,563.9164154348549,-856.2812549,799.2095064538827
0.845,379.73355347561255,585.7189307809812,357.8605397751317
0.897,847.4356330814619,-680.1504758,-338.3525761
0.864,1104.4239981950018,163.74579489288908,-290.3621284
0.877,1291.482126564882,1074.6185475082427,987.2633273852374
0.853,756.7869417914968,382.58301066646385,-172.8365541
0.856,1019.7487861815297,-1000.791105,740.2968873163234
0.889,-303.0998681,-416.075762,607.7548381564372
0.893,-757.6472916,-768.518526,-327.5171874
0.809,270.4511282,-521.6919623,28.740189965932924
0.832,-401.2720627,-294.739792,-843.4783594
0.842,319.7734449840899,-772.8403184,-390.2046756
0.836,-75.7115284,288.45092863563394,1364.4231239327612
0.858,177.72850082638502,-514.4591695,204.5590083
0.881,-665.5290261,658.3479007517409,80.50265482
0.852,-346.4004513,-706.8328104,-114.3986664
0.89,-649.1448216,203.2130049436828,-105.1310249
0.838,323.26960571868676,439.0277386,-136.1103667
0.871,-133.5665609,-739.0125021,1384.429113585307
0.879,328.0364134386162,-98.66655075,1411.3027522763923
0.886,756.8988602998193,-686.6083145,-541.9217667
0.897,248.62690654562044,-713.2771679,676.3359040463155
0.897,67.46149539488525,-14.93492551,-570.7967596
0.84,362.93212101345785,133.4763935572417,-627.6594037
0.893,-1057.029811,-56.59364713,128.9643448
0.896,-185.299002,-1086.903196,-524.5575054
0.87,862.5649021160219,419.93514339719474,-353.5290264
0.872,668.1218504532643,552.4749611168932,-322.3406474
0.88,-803.8646692,-702.7254218,202.35610787261146
0.838,-645.0422049,367.1427879,-439.7511195
0.805,-324.0053526,-724.7734184,-222.7475818
0.886,1117.359870410609,-599.5327621,710.1394068138572
0.854,-544.0486947,172.9660031,231.78266708409802
0.86,931.3968947462313,-590.688809,-622.6436188
0.875,960.7589862050519,-618.0916999,-186.4533588
0.863,-929.8120878,-9.172541126,-543.1309752
0.872,745.6596231,-621.2902326,206.7679111323344
1,-328.617442,-576.5094478,1075.491861234421
1,711.1687451622809,-686.267963,-504.1369097
0.955,-393.984979,-489.7501443,462.8472831158813
1,-115.0099498,657.5609918719647,383.89497981036357
0.997,-177.1433128,182.54912708238686,-209.237549
0.924,618.7944810261696,-686.1499851,-108.4406224
1,-624.8133014,-0.749742129,-499.0785632
1,839.7711739105551,-508.5876147,-73.61547286
1,984.3396922284726,-216.3677222,202.7022140926706
0.978,335.15715518566304,-208.9636088,-644.8388629
1,1257.4095085818935,-179.5009192,72.06875802524503
1,286.83779347866385,-1015.108426,666.0677119646684
1,8.789927137028066,-604.3641601,-165.2573752
1,-285.9159987,-1326.638563,855.8134836490136
0.991,759.2733181003154,-1014.711407,-285.3726224
0.928,73.52912634826929,-361.8950854,372.4255548865087
1,985.6799184610712,-251.652596,564.6200959507872
0.937,375.0984218921205,-673.5707665,-870.3968187
1,-638.4173577,-601.2085178,-307.906349
1,-99.16256575,-96.0823854,143.7287075026023
0.972,-706.072968,-69.01676853,-262.0740955
1,-229.9239148,-617.5847556,-12.59282144
0.999,-205.3300022,-992.0746971,159.67725106384026
1,769.2286459578232,-531.4637848,227.7983113671371
0.999,257.3043840269763,-498.8016903,-250.1855208
1,-98.89602675,-696.6951747,588.1928118344464
1,-384.3923163,-487.4054117,-47.713129
1,204.7545611005286,-949.8319973,724.2057050910367
1,-332.9585641,6.001398475516951,406.2200242669238
1,468.3800053160863,-623.7397993,623.6011959385066
0.963,-375.6175818,476.3152865689938,-395.6563557
1,-391.2802608,-793.8477124,474.18416288206333
0.991,663.7761325430355,-182.1173199,491.12436653304593
0.99,-76.6089117,305.53582233984565,807.8973952375883
1,-483.3418768,-665.1086034,-144.2391706
0.999,-674.0644998,-335.7214015,420.0535666023894
1,-668.5117812,-208.2112969,934.1350951
1,-754.7350104,2.100784332894093,-319.5027814
0.989,919.6241853970428,146.31810395416403,571.1417005529829
1,351.0873669708723,-18.18236974,305.0504865699245
1,1531.6941917746465,-352.9274019,-286.0259372
0.973,-34.82552106,-710.3656062,-481.4132716
1,615.2378104908474,-251.4804763,-282.8511673
1,-365.7605216,-638.7815794,-171.5153144
0.975,648.4287014,-360.2791133,-918.701761
1,-684.2960189,-594.5760775,239.84216590632045
1,-710.689251,-744.6443234,-151.8183736
1,376.3883877,-382.4585823,-163.6925315
0.997,831.3922620856727,-379.3225586,-210.9052837
1,835.2858482946633,-665.0030495,202.9878783810649
