pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100
0,40.75353448,6.766601115,704.2029062,11.45495896,645.1138337,-106.1733774,279.714305,620.0045054,-176.1730276,585.7594959,-382.014425,640.1465335,270.7856927,-185.499844,87.90050929,141.3676422,463.8710315,117.6288181,77.13441803,-81.11579184,-246.1860153,-177.4916456,352.238504,-283.1283133,-13.41923391,-637.516385,74.95638656,-121.4820318,-438.2183361,100.7920171,-28.32044509,303.6475759,-239.1187009,-339.7749912,82.14477092,-276.7107556,272.3510666,-157.0169934,-20.21147893,122.1545763,-139.5953451,246.8899553,-45.55138701,-166.5662652,-87.90342339,164.6582751,-44.32533029,162.2159492,27.10834267,-235.8461317,-322.9934449,102.4426578,-43.76084354,-52.68729211,259.4720521,-168.3131614,67.43859099,68.65376753,-0.424577515,-263.4710382,40.02206479,-30.80169781,-177.4465266,-270.9230704,-177.6940462,-110.3168366,41.14758384,220.593177,109.6396886,172.974659,-91.51407179,29.01062056,-42.99968417,89.04868264,-21.24960925,149.2284641,69.04625085,-0.354767181,35.57069891,91.88580792,-94.96757532,150.521896,104.5372897,266.0669197,34.41472478,44.27960358,-139.0520758,-207.9427736,-1.163510418,19.4949244,139.339834,67.04001679,-14.01772984,-36.6883827,-161.3786612,-108.5513063,23.16998298,20.92440756,20.17659217,38.75396093
0,-34.75563874,775.5416855,-412.8735519,237.047389,9.768807931,-402.1936404,-733.4472837,-413.1543467,-127.3371426,326.9053819,-189.655502,-23.02423679,32.28724701,-63.47776954,108.0382852,240.9147396,317.652641,106.5436231,141.8917983,65.06122518,-106.0199454,118.8293668,29.3827792,-284.2761344,-353.7308471,-130.6912405,-136.695825,14.22913592,441.4260848,-209.3064205,-469.3085797,118.286847,9.120309157,-67.54955073,-434.5109121,-26.91531233,-308.2373602,43.12236619,-14.1358357,-79.25425163,-219.249358,-10.97681474,-183.9344188,36.82671542,-51.05361668,-85.83914881,-20.46189666,155.415819,66.79705359,-154.6054836,6.324364157,127.6469589,-0.126830294,34.09662596,-129.0936948,231.0748304,-17.27327276,71.62480271,-43.95947166,-177.9271573,32.83581367,-188.9726135,76.12988559,226.209054,39.67063078,-171.6514988,73.747477,-119.4870315,-120.3956021,-231.6122721,-81.6136938,-88.60832171,-59.51357147,-38.54112143,-89.47077516,208.0624531,17.5279471,-88.01577203,-173.9650439,-41.25552905,98.21016665,94.06917154,74.37296719,53.16487042,-23.85082562,-70.17204365,20.9242186,-98.81675135,2.329778502,46.90082801,-23.58190835,-77.20218062,20.24280524,116.49511,-23.35092666,25.28660131,-45.42291658,-182.0811659,82.63402394,39.51383204
0,639.8503747,51.45901124,87.58667827,653.6111312,943.5889394,-219.364384,-758.688008,546.2575988,-405.0029911,-627.5795409,70.85200464,295.6581963,-181.5360421,-4.098212337,470.0242415,-153.5543993,-98.64781379,108.8509838,-7.76884029,311.3587031,-297.0892153,37.97159945,491.783923,229.8924961,-28.82774485,29.03035831,42.54792788,211.2305832,-265.0200746,34.40933236,-285.3606709,-123.8054675,-217.9250345,-323.5328394,-17.5621275,-248.2175418,350.3631055,104.0070506,102.3722987,32.28869098,-162.9983527,-205.8478847,-82.74819401,114.3434233,-107.7953026,-166.3330124,30.0869938,67.62929374,156.5692384,91.99205013,-60.68351688,72.71419259,69.48600361,-25.15883502,89.42808747,-111.5418377,-49.09377524,-116.5046755,-50.23810076,-143.0502427,-199.0912645,-44.02164904,90.17434347,77.52995045,-34.38120084,-81.55060412,2.392018836,-78.88479156,109.9871869,87.90866386,-173.0807981,154.2758544,-41.01375491,8.717857315,110.6847514,-21.13703755,-154.189839,46.76386558,24.43457238,-80.89870682,239.4485138,101.2099514,10.16146488,-7.589909536,92.89375346,-84.92161319,-65.01716684,151.9285177,21.74992635,34.95756526,81.96323261,44.07465123,15.64563591,72.57147362,-13.65898559,15.06130766,48.78131946,-11.68677258,-79.32104588,-12.92944141
0,-895.8247842,-42.90336223,12.95500791,-443.7541658,-238.1566135,699.8664854,-210.6185702,-278.6172221,154.9286463,137.7679106,-294.115131,136.2091588,307.5744904,77.0483277,131.3090294,-113.5522188,145.7141495,-13.82593949,-39.85379858,302.6833418,-130.8207837,106.9150846,-95.7060003,20.10671017,-322.2072449,46.11010391,129.6079577,193.6023203,50.3983125,-94.48475993,65.02343495,-2.064608906,76.77637853,4.069999425,12.40543541,102.7247701,26.12133923,-191.6759269,210.6142186,63.84286441,-97.98251519,203.4340506,11.69379076,-31.14057191,30.59900622,-110.216275,232.9908607,-30.8589451,-57.78377783,39.18313327,12.48853943,-182.3909726,5.213819893,-121.6015283,80.40374796,-82.38929182,-46.50552346,38.56566986,-49.93241798,-35.11216473,3.884732273,-27.46536073,-30.11995963,-49.1550505,26.62679326,39.97887841,-35.84356707,-19.9543954,-21.60579857,34.23784945,8.558943185,-106.8413699,-69.45005624,-40.17900011,79.20274502,-141.4187071,-100.5711592,152.2772348,116.9728793,40.48270666,73.27488066,-27.79239312,13.9574121,24.81158408,-131.1489128,-59.49683307,-120.9870522,-74.12247095,-43.32640675,-47.73401074,-53.03970652,-101.5914663,19.96571972,19.65883558,98.21487531,3.51344931,-57.19752608,-37.96750284,-81.26541619,-13.25500377
0,-395.1365147,-387.1790567,100.528822,-127.3685569,1049.885489,84.25541509,-225.0313581,290.4987681,-138.1203147,-264.3541023,275.6078305,393.0400413,-489.5323482,182.1719392,-590.9709811,-523.4639811,-234.0998328,-202.7045845,-43.38723223,-89.50495444,187.8936055,246.2513211,32.98300844,-500.2141067,-360.8974861,-175.2711981,265.1099194,291.6743823,8.936540279,-42.9261053,51.54435249,239.7936291,231.590242,-437.5845079,132.8731336,312.3350626,-74.65007815,-175.2835038,-196.4705924,-230.0544828,26.55628446,7.541178422,138.724367,93.69160574,-103.6295578,-246.3002214,-171.0455669,51.81544338,255.7038075,165.8582099,234.4046201,-131.9988997,-251.1915382,-124.871204,-149.5581039,226.8366371,-15.31334399,121.1815496,-54.90650739,53.1694432,123.6437648,-326.6780566,120.4701403,15.83035956,-26.27206145,-255.1965571,-155.8054956,161.0398055,18.40380929,-56.3170088,59.90569849,-52.84012338,19.43853886,178.2046916,103.5800473,-0.183144649,10.00973967,49.17214966,-105.0400986,-202.2150162,-43.57434772,10.40904984,86.45853727,61.84979256,-144.3899406,105.5577616,-92.11880868,111.645984,76.47835134,72.6540398,-135.9146494,21.6882437,-110.3611251,38.80035197,54.73971127,33.15362965,-65.23500001,-68.38927945,39.914237,76.79609527
0,-15.22346937,591.6759925,-540.4386291,581.6479804,370.1420915,-444.8062567,-182.3600557,40.14524693,-227.8854748,287.8279326,-217.6898949,-548.8672525,-47.29422427,302.7810391,235.9140064,175.6344504,498.473153,310.1405537,-168.4238274,-205.6498074,-191.7719321,273.4295891,73.64740859,-238.8621812,-129.8254527,-66.26681032,150.7876637,461.8477714,129.4203227,239.3301472,1.631641869,-66.4313497,-9.515175546,-122.8986533,-79.88584328,-91.5940955,202.3128043,97.43970443,-294.0513789,35.76643204,-26.29274905,206.8630433,108.1694922,-189.5732583,189.9096667,-112.4698614,-355.3321108,6.136876455,-69.52729457,110.0796456,-205.0013497,136.0540354,20.80253356,87.79406683,80.7995742,109.8688879,-28.02129673,-81.94600233,-71.06839955,-26.02187784,32.28661073,-104.8207809,-15.38648123,-58.8016252,-127.4329557,53.06350323,-180.390098,7.771746723,-103.5667483,95.20629529,83.03248408,58.5828003,-72.85139208,1.222209889,-168.3408363,-106.0870538,78.76139885,-153.5134152,171.2970077,-137.2867549,85.76226503,-19.00529946,4.498369386,25.61558793,-173.47775,145.0337205,-55.4971076,23.49575422,-18.89942119,22.34292929,-42.06131873,-111.0700031,-75.52051519,-98.91053086,3.847061021,-66.85580696,-94.62842919,-30.4581019,31.15158461,64.56965464
0,-291.4338429,277.5718931,-426.5550487,891.1093033,519.6854381,281.8436974,-11.78266325,-561.9829417,642.3610712,197.2783532,-259.7073495,163.0557393,-519.1637471,-43.93540991,417.9892557,382.3914039,-117.0839506,101.0142753,-433.477811,226.1610421,-179.3603755,-45.31512395,-115.2839403,-1.877293912,231.1931537,-234.3277307,-67.25750461,56.84155706,440.2871901,4.503035701,-335.0301735,137.9820383,71.27207584,-149.4803804,-169.8016309,204.0319949,-40.63553175,-218.7190355,241.7633107,64.60667322,-121.2637541,-43.03778779,119.4875094,-28.27349844,68.37571862,92.20050201,0.894444293,13.32275829,15.12473433,195.0116767,-31.22463485,-81.27891797,63.27357872,76.32272008,-85.55837402,-136.3482527,102.1234212,44.58007666,11.74809192,-135.5372264,55.99952902,11.59665335,-147.3045825,-57.84171066,-78.33134865,-29.14262712,54.46920062,-47.92018788,40.96837416,47.74041731,-27.84439484,130.6146543,14.86178563,-175.9507355,-70.08973123,-24.81159963,-81.9702364,130.7063958,-39.20597103,28.82800496,-130.297854,103.8149455,-23.06331095,-94.04396436,-15.42488465,-77.63101101,-26.63386399,114.3478534,-207.7803656,188.4702568,38.5956881,-22.62495042,25.34014077,55.15507814,26.46655603,314.5149224,55.39304868,118.1052034,-39.85870303,22.29619201
0,-655.1518693,105.1364471,944.0310652,309.668448,561.3357323,-285.9492939,-2.577825984,-12.51158632,647.836425,44.92813849,891.0055244,844.9664349,-230.8196511,-44.15214784,-332.1981875,-54.14437111,-22.9103555,-51.52255272,320.9782965,199.8539731,623.1903043,192.7578904,-419.0161272,-55.26851184,249.5123335,209.1797229,46.64507603,281.838136,-28.58502082,48.64748737,-89.34305094,-40.8383298,-232.1156863,-132.3456529,464.4125697,316.6352921,-297.6011763,340.4719975,-293.2429601,-73.73681355,46.59420001,-34.20865982,415.5234339,81.71114112,41.43822744,-158.1733165,245.5103715,58.53146831,59.43975874,-294.1698817,-174.5005423,-210.7195805,-9.313715986,-89.00606785,-109.2304489,143.5353386,-245.3912774,-59.18459917,38.37891766,-39.59198232,11.54399637,-30.80712342,38.9720422,226.7373966,118.0868618,-85.57347143,-205.7205354,107.8451705,44.1996614,80.30611092,-34.59741673,-74.32507156,151.4798784,82.29923743,87.36940509,99.22805355,-4.882226029,170.2522642,49.29591418,-135.743558,33.20814461,153.4156632,-16.14767591,-154.2324178,6.659643337,73.31029835,-47.70085797,36.90842845,3.281579401,-136.6118111,-3.086643613,43.29825632,-125.7199234,99.91785586,16.43705821,197.8348237,-133.2329416,105.8962021,-257.6950231,-107.7761369
0,-152.6594199,689.6379472,-374.6827837,-75.49038472,366.6583703,-557.4966435,-457.9015053,-218.5217081,-351.9815522,612.4203507,-316.4978448,-130.7170864,-214.2108719,-288.6592159,-203.5172711,-108.5257924,-92.98081699,228.2765354,-140.8966439,-129.7322341,121.8592307,158.3645256,28.22012413,-5.028784055,25.04472733,-26.61068899,-58.475239,154.2789948,208.6646694,-176.2124707,-210.727152,437.7000914,-72.95222526,-42.57233422,-112.0204794,-111.1642943,-20.38264287,140.9423153,-227.5662702,-117.7143325,-30.49166213,-203.8868544,-446.9623663,38.4840341,-216.6856349,-35.15979461,108.9304343,-298.0470697,-127.6007895,65.31029135,42.86082281,-85.47530415,90.65341275,-6.313447033,-44.21538408,-160.7979458,78.59701753,-224.9156417,-62.22264762,-63.45834525,-30.46234949,83.4021501,41.85382374,30.96748457,-53.80826149,95.82022334,128.6835205,128.1672835,84.50278614,65.54589276,-39.59982409,-206.0674722,106.7033241,34.17700306,11.95000414,-88.25904257,48.19217172,-2.101942207,-73.14017786,-75.54846526,63.36100291,37.75896002,-89.18619614,-91.48318384,42.92392606,-35.868686,-82.50196042,91.10535374,-115.831005,-33.28628129,-22.04180829,59.22110153,101.6910091,106.5581821,63.06923152,-81.06763517,-141.5386582,28.32630839,32.05181516,51.4443441
0,-79.46614882,394.0375021,-300.685601,150.5405784,-387.3394123,-209.911633,-896.7732029,-672.2237598,67.45570845,62.03952508,10.51321079,728.2343404,460.2605646,-431.1208751,65.76332095,-289.4616457,-85.32506981,-348.2955162,-68.52528961,-59.31014581,21.42395453,-235.4564066,-172.4334717,-273.8181475,-251.3159493,-421.2662314,-28.37723923,-77.32316821,-270.1488836,-6.447892509,-228.279597,-70.47692338,97.20525483,34.62863398,82.38331841,206.2102791,-109.8306225,-84.51898812,100.692278,131.5622749,46.33358196,155.6899084,75.07009917,111.2838977,-78.83969362,55.00723374,27.3671756,372.2288981,64.52653408,97.65007149,-16.23646361,113.1202324,3.597565255,231.5314261,58.30672941,-5.736593603,-64.16196849,30.01690647,-73.1043465,127.8256882,133.5011666,66.80728058,117.6357302,20.22147631,109.9768048,-3.884376007,5.029776215,-67.57469179,55.12713218,125.1699847,145.6088491,24.70071669,-59.22846967,-134.0936487,-39.39896572,72.27027917,-15.53436587,116.0748414,26.67751572,-78.42282792,64.75590902,80.26999038,36.25765112,5.443311757,-88.12262073,-117.0171836,-91.87517702,-19.91275655,31.16192531,-45.41278523,69.49548638,20.02125327,2.442140383,77.1236439,64.81227549,175.5967864,-100.6764701,-45.62049777,26.25939545,59.76116107
