,pred_prob,circum,num_size,closed_loop,average_distance,variance_distance,k,b,right_1,left_1,longest_line_length,is_nine
52,0.106,62,0.098,FALSE,5.976,9.728,0.111,15.222,58,19,18.111,FALSE
53,0.156,56,0.078,FALSE,5.315,5.53,-0.211,18.474,23,38,19.416,FALSE
54,0.181,63,0.203,FALSE,5.616,4.288,-0.222,15.111,112,47,18.439,TRUE
55,0.181,58,0.079,FALSE,5.917,6.798,-0.308,22.385,18,44,13.601,FALSE
56,0.133,82,0.179,TRUE,6.349,6.793,-0.812,28.688,42,98,20.616,FALSE
57,0.145,78,0.188,TRUE,7.245,3.845,0.2,5,17,130,15.297,FALSE
58,0.107,71,0.149,FALSE,5.542,7.42,-0.526,18.053,90,27,21.471,TRUE
59,0.151,81,0.112,FALSE,7.289,5.898,#NAME?,inf,88,0,16,FALSE
60,0.178,89,0.189,TRUE,6.486,6.969,-5.667,119.333,32,116,17.263,FALSE
61,0.121,66,0.121,TRUE,6.643,6.666,4.75,-43.5,59,36,19.416,FALSE
62,0.134,60,0.159,FALSE,5.815,4.952,-9.5,157,52,73,19.105,FALSE
63,0.119,76,0.115,TRUE,6.274,8.728,-1.062,30.312,42,48,23.345,FALSE
64,0.168,61,0.12,FALSE,5.575,7.324,0.846,2.077,48,46,17.029,FALSE
65,0.184,59,0.093,TRUE,5.276,8.267,-0.647,23.529,31,42,20.248,FALSE
66,0.187,71,0.101,TRUE,5.527,3.519,-0.118,17.941,29,50,17.117,FALSE
67,0.142,77,0.134,TRUE,5.825,5.464,-1.25,26.5,75,30,19.209,TRUE
68,0.137,72,0.185,FALSE,6.2,5.744,-0.421,16.263,109,36,20.616,TRUE
69,0.133,58,0.119,FALSE,5.193,7.166,-0.526,22.632,31,62,21.471,FALSE
70,0.137,59,0.078,TRUE,5.049,4.474,-0.176,18.588,23,38,17.263,FALSE
71,0.151,59,0.112,TRUE,4.783,5.906,0.353,7.176,30,58,18.028,FALSE
72,0.159,56,0.093,TRUE,5.107,6.416,0,17,58,15,16,FALSE
73,0.164,93,0.162,TRUE,6.388,4.67,-0.429,21,59,68,15.232,FALSE
74,0.133,63,0.143,FALSE,6.596,4.505,-6,110,39,73,18.248,FALSE
75,0.107,70,0.203,TRUE,5.597,5.634,-0.526,25.684,29,130,21.471,TRUE
76,0.132,61,0.098,TRUE,5.863,3.528,-0.357,16.071,51,26,14.866,FALSE
77,0.127,69,0.135,TRUE,5.395,6.345,-0.368,21.474,35,71,20.248,FALSE
78,0.188,76,0.166,TRUE,5.578,4.348,-0.105,17.526,40,90,19.105,TRUE
79,0.114,59,0.106,TRUE,4.903,6.11,0,15,52,31,19,FALSE
80,0.179,58,0.083,FALSE,5.154,8.316,-0.5,22,25,40,15.652,FALSE
81,0.188,61,0.093,FALSE,5.081,5.134,-2.2,46.4,33,40,12.083,FALSE
82,0.127,68,0.111,TRUE,6.158,9.962,-1.5,34.5,54,33,21.633,FALSE
83,0.108,56,0.099,FALSE,4.836,6.225,-2.333,45,39,39,15.232,FALSE
84,0.134,79,0.212,TRUE,6.116,6.494,6.333,-83.667,76,90,19.235,FALSE
85,0.154,68,0.128,TRUE,6.109,7.819,-1.267,35.867,36,64,24.207,FALSE
86,0.137,62,0.087,TRUE,5.013,7.24,-6,93,35,33,18.248,FALSE
87,0.185,61,0.159,TRUE,5.609,6.884,0.444,5.889,44,81,19.698,TRUE
88,0.181,54,0.219,TRUE,5.596,5.998,0.667,4,78,94,21.633,TRUE
89,0.125,56,0.142,TRUE,5.083,5.475,-0.333,19.333,50,61,18.974,FALSE
90,0.14,63,0.101,TRUE,5.462,6.68,-0.412,21.294,30,49,18.385,FALSE
91,0.164,75,0.108,TRUE,5.597,6.515,-0.667,28.333,17,68,18.028,FALSE
92,0.144,81,0.136,TRUE,6.815,4.449,-0.412,15.059,83,24,18.385,FALSE
93,0.138,44,0.135,FALSE,6.065,10.244,0.833,1.833,55,51,23.431,FALSE
94,0.114,72,0.106,FALSE,5.667,5.033,-0.353,20.471,36,47,18.028,FALSE
95,0.17,73,0.124,TRUE,5.246,5.815,-0.467,22.267,38,59,16.553,FALSE
96,0.13,56,0.112,TRUE,5.152,6.357,19,-299,25,63,19.026,FALSE
97,0.165,59,0.078,TRUE,5.058,7.353,-0.211,18.263,20,41,19.416,FALSE
98,0.123,58,0.092,TRUE,4.768,7.001,-0.312,19.188,28,44,16.763,FALSE
99,0.148,44,0.079,FALSE,4.548,8.068,-0.412,19.471,30,32,18.385,TRUE
100,0.237,81,0.143,FALSE,7.169,4.221,-8.5,166.5,41,71,17.117,TRUE
101,0.293,64,0.143,FALSE,5.971,8.215,-0.471,24.765,24,88,18.788,FALSE
102,0.233,73,0.102,TRUE,5.957,9.636,1.083,0.083,53,27,17.692,FALSE
103,0.231,55,0.184,FALSE,5.356,6.579,-0.579,24.474,35,109,21.954,TRUE
104,0.24,82,0.153,FALSE,6.293,7.055,0.062,9.688,38,82,16.031,FALSE
105,0.214,60,0.134,TRUE,5.16,6.824,-0.368,20.211,45,60,20.248,FALSE
106,0.214,55,0.079,TRUE,4.708,4.582,-0.056,16.333,25,37,18.028,TRUE
107,0.256,56,0.105,FALSE,5.519,7.391,-5,94,25,57,15.297,FALSE
108,0.257,70,0.101,FALSE,6.438,4.036,-0.067,10.2,65,14,15.033,TRUE
109,0.213,64,0.092,FALSE,5.361,6.538,-1,22,53,19,11.314,FALSE
110,0.283,64,0.203,FALSE,5.537,5.803,-0.389,22.722,42,117,19.313,TRUE
111,0.21,61,0.08,TRUE,5.654,6.182,-0.222,19.556,19,44,18.439,FALSE
112,0.294,61,0.112,FALSE,5.357,6.506,-0.643,26.071,28,60,16.643,FALSE
113,0.205,59,0.08,TRUE,5.291,5.067,0.333,6.667,16,47,12.649,FALSE
114,0.291,66,0.129,TRUE,5.232,6.857,-0.579,22.474,46,55,21.954,TRUE
115,0.207,111,0.306,TRUE,7.183,6.206,0.765,1.412,92,148,21.401,FALSE
116,0.247,59,0.105,TRUE,4.997,5.669,0,16,58,24,19,FALSE
117,0.298,60,0.108,TRUE,4.723,6.5,-0.158,17.947,22,63,19.235,FALSE
118,0.202,70,0.101,FALSE,6.322,6.087,-2.5,41,54,25,16.155,FALSE
119,0.209,55,0.084,FALSE,4.92,7.765,-0.2,16.2,36,30,15.297,FALSE
120,0.253,83,0.151,TRUE,6.264,7.18,-0.933,31.533,32,86,20.518,FALSE
121,0.261,68,0.116,TRUE,5.506,5.957,0.533,4.267,34,57,17,FALSE
122,0.257,58,0.089,FALSE,5.477,10.482,-1.118,31.824,15,55,25.495,TRUE
123,0.209,58,0.112,FALSE,5.715,3.674,-0.818,20.455,63,25,14.213,FALSE
124,0.207,76,0.165,FALSE,6.196,6.506,-0.368,23.211,32,97,20.248,TRUE
125,0.291,58,0.124,TRUE,5.184,7.292,-0.579,23.474,35,62,21.954,TRUE
126,0.241,65,0.13,TRUE,4.847,5.519,-0.368,22.947,21,81,20.248,FALSE
127,0.267,62,0.17,TRUE,5.111,5.222,0.158,13.053,78,55,19.235,FALSE
128,0.284,78,0.122,FALSE,5.332,5.976,-0.294,21.059,29,67,17.72,FALSE
129,0.291,73,0.12,FALSE,6.376,7.414,1,4,79,15,16.971,FALSE
130,0.248,78,0.171,FALSE,6.944,6.661,0.211,16.158,123,11,19.416,TRUE
131,0.232,75,0.147,TRUE,5.755,8.492,0.25,10.75,59,56,12.369,FALSE
132,0.212,58,0.125,TRUE,5.252,5.232,0.053,15.684,73,25,19.026,FALSE
133,0.245,73,0.13,FALSE,5.97,5.02,-3.75,69.75,48,54,15.524,TRUE
134,0.229,63,0.142,FALSE,6.102,2.911,-0.385,14.538,80,31,13.928,FALSE
135,0.294,51,0.103,FALSE,5.223,6.818,-2.375,47.75,33,48,20.616,FALSE
136,0.237,64,0.165,TRUE,5.5,6.932,0.368,12.158,101,28,20.248,FALSE
137,0.249,66,0.101,TRUE,5.004,6.717,-0.333,19.333,38,41,18.974,FALSE
138,0.25,57,0.125,FALSE,5.167,7.995,-0.579,23.474,35,63,21.954,TRUE
139,0.225,56,0.126,FALSE,5.662,5.722,-0.733,27.6,29,70,18.601,FALSE
140,0.278,63,0.129,FALSE,5.761,4.22,0.75,3.25,45,56,15,FALSE
141,0.292,58,0.103,TRUE,4.843,6.526,-0.263,18.579,31,50,19.647,FALSE
142,0.293,57,0.096,FALSE,5.493,6.518,0.667,4.667,29,46,14.422,FALSE
143,0.231,54,0.07,FALSE,4.983,6.644,-0.053,16.316,18,37,19.026,TRUE
144,0.231,70,0.119,FALSE,5.981,4.246,-0.333,21.333,34,59,18.974,FALSE
145,0.256,58,0.107,FALSE,4.888,6.775,-0.556,22.889,34,50,20.591,TRUE
146,0.229,62,0.138,TRUE,5.249,4.688,0.111,14.444,68,40,18.111,FALSE
147,0.26,50,0.106,FALSE,4.99,6.544,0.056,15.611,56,27,18.028,FALSE
148,0.223,55,0.12,TRUE,5.01,6.472,-0.222,18.111,40,54,18.439,FALSE
149,0.228,65,0.217,FALSE,5.911,4.187,-0.562,27.062,35,135,18.358,FALSE
150,0.331,68,0.094,TRUE,5.594,8.29,-0.333,19,40,34,15.811,FALSE
151,0.377,58,0.13,FALSE,5.628,6.095,0.312,10.125,47,55,16.763,FALSE
152,0.387,78,0.159,FALSE,5.537,5.614,-0.105,18.526,34,91,19.105,TRUE
153,0.351,63,0.114,FALSE,5.605,5.962,0,15,57,32,18,FALSE
154,0.336,50,0.084,FALSE,5.155,8.148,-1.154,27.923,55,11,19.849,FALSE
155,0.339,79,0.142,TRUE,6.003,5.47,0.158,15.211,93,18,19.235,TRUE
156,0.314,78,0.112,FALSE,5.674,4.555,-0.667,28.333,12,76,14.422,FALSE
157,0.327,62,0.138,FALSE,5.835,9.263,-0.684,22.421,61,47,23.022,FALSE
158,0.383,63,0.135,TRUE,5.225,5.885,0,15,67,39,19,FALSE
159,0.306,69,0.143,FALSE,5.273,5.61,-0.421,22.105,40,72,20.616,FALSE
160,0.338,58,0.106,TRUE,5.092,6.982,-0.5,21,41,42,20.125,FALSE
161,0.335,53,0.079,TRUE,4.811,6.292,-0.529,23.235,20,42,19.235,FALSE
162,0.354,82,0.139,TRUE,5.787,7.199,-0.923,26.615,56,53,17.692,FALSE
163,0.317,86,0.165,TRUE,6.278,4.438,9.5,-156.5,25,104,19.105,TRUE
164,0.354,67,0.133,TRUE,5.407,6.268,0.2,9.4,32,72,15.297,FALSE
165,0.335,70,0.106,TRUE,5.197,4.37,0,16,54,29,19,FALSE
166,0.301,82,0.151,TRUE,6.072,7.508,-0.667,26.333,42,76,21.633,FALSE
167,0.324,90,0.245,TRUE,6.732,4.533,-0.765,21.294,116,76,21.401,TRUE
168,0.337,61,0.166,TRUE,5.269,6.15,0.158,14.053,105,25,19.235,TRUE
169,0.384,57,0.091,TRUE,5.05,4.934,-0.154,12.462,55,16,13.153,FALSE
170,0.355,65,0.245,TRUE,6.095,5.933,3.8,-49.2,81,111,19.647,FALSE
171,0.302,56,0.083,TRUE,4.796,6.054,-16,281,17,48,16.031,FALSE
172,0.354,59,0.13,TRUE,5.41,6.949,-0.526,23.158,25,77,21.471,TRUE
173,0.316,67,0.114,TRUE,5.189,5.334,-0.263,19.579,32,57,19.647,FALSE
174,0.336,61,0.184,TRUE,5.53,6.769,-1,24,114,30,18.385,FALSE
175,0.385,77,0.17,FALSE,6.251,7.56,-1,32,57,76,24.042,FALSE
176,0.385,63,0.196,FALSE,5.922,5.908,19,-280,59,95,19.026,FALSE
177,0.397,67,0.189,FALSE,5.641,6.371,-9.5,176,42,106,19.105,FALSE
178,0.305,60,0.161,TRUE,5.277,5.646,-0.263,17.053,69,57,19.647,FALSE
179,0.384,74,0.136,TRUE,5.363,5.084,-0.316,18.579,50,57,19.925,TRUE
180,0.4,46,0.069,FALSE,4.308,5.109,0.308,9.923,19,35,13.601,TRUE
181,0.335,105,0.177,TRUE,6.707,8.934,1.308,-3.462,79,60,21.401,FALSE
182,0.369,64,0.107,TRUE,5.165,7.111,-2.714,54.857,26,58,20.248,FALSE
183,0.367,71,0.105,TRUE,5.744,7.184,0.263,12.421,57,25,19.647,FALSE
184,0.33,63,0.185,FALSE,6.011,5.212,-0.176,13.353,98,47,17.263,FALSE
185,0.333,84,0.116,TRUE,5.543,6.688,0.056,15.667,61,30,18.028,FALSE
186,0.301,94,0.13,TRUE,5.973,5.458,5.333,-64.333,49,53,16.279,FALSE
187,0.356,76,0.149,FALSE,6.557,5.796,-3,61,56,61,15.811,TRUE
188,0.36,67,0.156,TRUE,5.193,5.096,0.105,14.474,73,49,19.105,TRUE
189,0.308,77,0.149,TRUE,5.729,3.927,-0.294,21.059,42,75,17.72,FALSE
190,0.325,53,0.119,FALSE,5.095,6.643,-0.316,20.579,27,66,19.925,FALSE
191,0.301,63,0.099,TRUE,5.372,5.486,0.059,15.588,48,30,17.029,FALSE
192,0.379,72,0.163,FALSE,6.017,7.594,-0.778,30.444,25,103,22.804,TRUE
193,0.396,59,0.112,FALSE,5.317,5.607,-9.5,126.5,63,25,19.105,FALSE
194,0.376,66,0.125,TRUE,5.265,5.728,0.263,12.421,60,38,19.647,FALSE
195,0.389,85,0.194,FALSE,6.326,4.646,-0.222,21.333,29,123,18.439,TRUE
196,0.37,69,0.133,TRUE,5.604,6.171,0.333,10.667,59,45,18.974,FALSE
197,0.371,76,0.173,FALSE,6.813,6.225,-1.778,39,71,65,18.358,TRUE
198,0.316,67,0.091,FALSE,6.1,10.454,1.111,-5.556,13,58,13.454,FALSE
199,0.319,78,0.18,TRUE,5.945,5.116,-2.143,52,33,108,16.553,FALSE
200,0.467,76,0.26,TRUE,6.142,5.642,-0.526,18.579,141,63,21.471,FALSE
201,0.497,67,0.153,FALSE,5.077,4.887,-0.105,16.526,38,82,19.105,TRUE
202,0.455,60,0.119,FALSE,5.39,6.341,0.105,15.368,68,25,19.105,TRUE
203,0.427,67,0.111,TRUE,5.516,6.628,-0.389,20.944,32,55,19.313,FALSE
204,0.435,78,0.179,TRUE,5.836,6.601,-0.882,30.294,34,106,22.672,TRUE
205,0.474,81,0.144,TRUE,6.321,8.106,1,-3,32,81,19.799,FALSE
206,0.451,88,0.193,FALSE,6.362,6.666,-6.333,113.667,66,85,19.235,TRUE
207,0.408,56,0.108,FALSE,5.241,7.921,-0.278,15.667,62,23,18.682,TRUE
208,0.446,68,0.111,FALSE,4.924,5.132,0.062,15.5,64,23,16.031,TRUE
209,0.467,63,0.108,FALSE,5.293,7.434,0.211,12.947,61,24,19.416,TRUE
210,0.415,65,0.14,FALSE,5.727,6.801,-0.722,20.889,84,26,22.204,TRUE
211,0.436,65,0.091,FALSE,6.054,6.575,-9.5,168.5,19,52,19.105,FALSE
212,0.447,59,0.144,TRUE,5.789,8.266,-4.75,94.25,33,80,19.416,FALSE
213,0.495,80,0.129,FALSE,6.022,4.945,-0.714,19.143,75,26,17.205,TRUE
214,0.413,56,0.103,TRUE,5.223,4.94,-9.5,157,40,41,19.105,FALSE
215,0.468,56,0.099,FALSE,5.119,6.668,0.278,11.333,46,32,18.682,TRUE
216,0.438,94,0.152,TRUE,6.942,5.988,2.571,-24.286,54,65,19.313,FALSE
217,0.408,59,0.098,FALSE,5.508,7.734,0.211,12.947,46,31,19.416,FALSE
218,0.417,75,0.176,FALSE,5.976,7.318,-0.263,22.842,26,112,19.647,TRUE
219,0.409,65,0.098,TRUE,4.911,5.76,#NAME?,inf,77,0,19,FALSE
220,0.454,60,0.134,TRUE,4.996,5.714,-0.053,16.316,41,64,19.026,FALSE
221,0.485,58,0.133,FALSE,5.096,5.79,-0.412,22.294,34,70,18.385,TRUE
222,0.414,76,0.163,FALSE,5.345,5.008,-0.053,17.316,53,75,19.026,TRUE
223,0.497,68,0.097,FALSE,6.403,6.075,-2.143,34.714,58,18,16.553,FALSE
224,0.412,61,0.094,FALSE,5.484,4.343,0.818,-2.636,17,57,14.213,TRUE
225,0.451,75,0.157,FALSE,5.948,7.617,0.846,-1.462,31,92,17.029,FALSE
226,0.439,79,0.165,TRUE,6.392,5.164,-0.643,28.786,33,96,16.643,FALSE
227,0.446,63,0.105,FALSE,4.931,6.521,-0.421,20.263,44,38,20.616,TRUE
228,0.497,67,0.158,FALSE,5.843,5.552,-0.529,25.235,32,92,19.235,TRUE
229,0.457,48,0.11,TRUE,4.84,6.817,-3.8,71.6,30,56,19.647,FALSE
230,0.41,52,0.103,TRUE,4.816,6.66,-0.158,17.947,24,57,19.235,FALSE
231,0.482,78,0.133,FALSE,6.14,6.057,-0.625,26,28,76,18.868,TRUE
232,0.442,47,0.14,FALSE,5.234,7.083,2.111,-15,55,55,21.024,FALSE
233,0.408,78,0.175,TRUE,5.662,4.637,-0.421,21.105,55,82,20.616,TRUE
234,0.409,68,0.143,FALSE,5.027,5.536,-0.053,18.316,20,92,19.026,TRUE
235,0.495,50,0.116,FALSE,4.873,6.167,-0.263,17.316,44,47,19.647,TRUE
236,0.432,67,0.112,FALSE,5.996,4.721,-0.786,31.071,9,79,17.804,TRUE
237,0.467,71,0.144,TRUE,5.081,4.342,0.053,13.737,58,55,19.026,TRUE
238,0.44,81,0.195,TRUE,6.342,8.675,0.824,0.059,40,113,22.023,FALSE
239,0.47,93,0.136,TRUE,6.357,4.649,-0.5,17,83,24,17.889,FALSE
240,0.465,68,0.151,FALSE,5.799,4.646,-0.867,31.8,15,103,19.849,TRUE
241,0.589,59,0.101,FALSE,5.175,4.182,-0.385,21.846,19,60,13.928,TRUE
242,0.592,69,0.133,FALSE,5.337,6.333,-0.211,18.263,31,73,19.416,TRUE
243,0.55,69,0.138,TRUE,5.291,4.523,-0.158,18.947,26,82,19.235,TRUE
244,0.502,73,0.144,FALSE,5.798,6.213,0.714,5.429,73,40,17.205,FALSE
245,0.566,56,0.107,FALSE,5.512,8.361,-0.579,24.474,29,55,21.954,TRUE
246,0.505,75,0.115,TRUE,5.004,6.072,-0.438,17.75,65,25,17.464,FALSE
247,0.527,89,0.227,FALSE,6.736,6.668,-1.8,30,128,50,20.591,TRUE
248,0.501,74,0.126,FALSE,5.165,5.406,0.105,13.368,51,48,19.105,TRUE
249,0.562,65,0.099,FALSE,5.381,8.344,-1,30,27,51,19.799,FALSE
250,0.593,58,0.099,FALSE,5.251,5.959,0.692,5.846,50,28,15.811,FALSE
251,0.593,69,0.138,TRUE,5.531,3.745,-0.062,12.25,83,25,16.031,FALSE
252,0.506,76,0.105,FALSE,6.763,7.692,-0.118,16.588,34,48,17.117,FALSE
253,0.53,66,0.171,FALSE,6.48,4.403,-9.5,176,37,97,19.105,FALSE
254,0.519,61,0.093,FALSE,5.786,6.235,-0.071,18.786,17,56,14.036,TRUE
255,0.6,56,0.073,FALSE,5.707,4.89,12,-121,41,16,12.042,FALSE
256,0.561,58,0.121,FALSE,5.508,6.593,-2.111,42,55,40,21.024,FALSE
257,0.545,73,0.219,FALSE,7.183,8.07,1.727,-14,71,101,21.954,TRUE
258,0.536,57,0.121,FALSE,6.076,12.179,1.056,-1.333,43,52,26.173,TRUE
259,0.56,75,0.198,FALSE,5.836,7.318,0.824,-1.765,25,130,22.023,FALSE
260,0.546,54,0.12,FALSE,5.02,6.573,0.214,12.643,60,34,14.318,FALSE
261,0.569,69,0.134,FALSE,6.274,6.924,0.059,18.529,90,15,17.029,TRUE
262,0.524,78,0.143,FALSE,5.925,3.886,-0.471,24.294,30,82,18.788,TRUE
263,0.529,67,0.089,FALSE,5.14,4.275,-0.25,21.25,15,55,16.492,TRUE
264,0.507,56,0.102,FALSE,5.181,4.913,-0.105,16.632,29,51,19.105,FALSE
265,0.558,48,0.096,FALSE,4.821,5.947,-0.389,21.722,22,53,19.313,FALSE
266,0.555,70,0.126,FALSE,5.011,5.778,-0.053,16.316,42,57,19.026,TRUE
267,0.595,79,0.13,FALSE,6.641,6.12,-0.188,22.5,13,89,16.279,TRUE
268,0.537,64,0.102,TRUE,5.177,6.412,-0.389,21.333,25,55,19.313,FALSE
269,0.576,67,0.119,FALSE,5.006,5.376,-0.353,21.824,22,71,18.028,TRUE
270,0.521,72,0.103,FALSE,6.351,5.342,-2,45,41,40,20.125,TRUE
271,0.506,68,0.154,FALSE,5.563,7.815,0.667,4.333,60,61,21.633,TRUE
272,0.521,74,0.112,TRUE,5.222,6.396,-0.167,15.833,49,39,18.248,FALSE
273,0.593,48,0.103,FALSE,4.975,6.895,0,15,38,43,18,FALSE
274,0.52,61,0.099,FALSE,4.925,6.909,-0.444,22.111,21,57,19.698,TRUE
275,0.575,65,0.14,FALSE,5.591,5.081,-0.714,29.857,25,85,17.205,TRUE
276,0.504,65,0.184,TRUE,5.911,7.044,-0.737,26.684,49,95,23.601,FALSE
277,0.561,60,0.106,TRUE,4.611,6.063,0.053,14.684,52,31,19.026,FALSE
278,0.586,70,0.112,FALSE,5.246,6.212,-0.474,20.421,44,44,21.024,TRUE
279,0.517,62,0.107,TRUE,5.166,4.752,-0.692,19.077,62,22,15.811,FALSE
280,0.555,65,0.097,FALSE,4.809,6.101,-0.278,16.389,52,24,18.682,TRUE
281,0.518,81,0.13,FALSE,5.535,5.32,-0.333,18.667,61,41,18.974,TRUE
282,0.55,67,0.108,FALSE,5.189,4.693,-0.167,19,20,65,18.248,TRUE
283,0.562,67,0.152,FALSE,5.421,6.414,-0.611,23.667,49,70,21.095,FALSE
284,0.55,85,0.19,FALSE,6.864,7.41,-0.158,20.947,25,124,19.235,TRUE
285,0.669,71,0.098,FALSE,6.444,6.03,-0.588,27.118,16,61,19.723,TRUE
286,0.662,60,0.082,FALSE,5.707,4.819,-0.857,29.714,9,55,18.439,TRUE
287,0.625,66,0.107,FALSE,5.129,5.904,-0.158,17.947,30,54,19.235,TRUE
288,0.661,70,0.121,FALSE,6.586,10.539,0.211,14.947,80,15,19.416,TRUE
289,0.611,79,0.124,TRUE,6.073,5.754,0,18,82,15,19,TRUE
290,0.671,66,0.138,FALSE,5.271,4.704,0.105,11.368,47,61,19.105,FALSE
291,0.625,60,0.21,TRUE,5.584,5.293,-0.158,20.105,31,134,19.235,FALSE
292,0.694,67,0.228,FALSE,6.617,7.371,1,-1,83,96,22.627,TRUE
293,0.603,63,0.101,FALSE,5.201,6.701,-0.368,20.211,28,51,20.248,TRUE
294,0.609,65,0.088,TRUE,5.48,9.136,-0.231,20.077,20,49,13.342,TRUE
295,0.645,68,0.145,FALSE,5.573,6.053,0.278,7.056,34,80,18.682,FALSE
296,0.687,58,0.092,FALSE,5.733,9.16,-0.667,26.333,28,44,10.817,FALSE
297,0.657,58,0.114,TRUE,5.368,4.299,-0.308,13.923,71,18,13.601,FALSE
298,0.667,63,0.144,TRUE,5.053,5.865,-0.188,18.312,35,78,16.279,FALSE
299,0.64,54,0.11,FALSE,5.188,7.092,-0.316,20.579,24,62,19.925,FALSE
300,0.682,56,0.098,TRUE,4.756,5.157,0.053,14.737,40,37,19.026,TRUE
301,0.622,76,0.115,TRUE,5.418,3.955,-0.294,19.059,39,51,17.72,TRUE
