pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180
0.214,-899.0380966,-681.8178474,144.9780068,-392.3275991,476.902556,-69.31896102,-118.6261581,330.6972547,47.22068806,27.41247963,477.8368343,18.65043769,-115.1288064,-127.413617,411.2896358,-54.95816964,-131.1877189,208.3280724,166.2178758,-200.5067128,168.6981683,-21.5015003,-151.5001216,-141.3481096,-199.6379202,46.75903245,-292.9230766,-125.8677631,-87.03644617,-36.62217262,91.94779231,158.8580828,44.90301447,-43.9265018,49.67989675,-86.12060842,120.8067757,14.75947822,67.44711012,-35.79123755,-21.7014699,-272.2465443,-103.7747744,-120.092606,-94.65977049,6.889670611,-140.5273146,20.04019372,-134.3414775,-0.776521759,-21.73188935,-4.55456243,-48.03816834,13.56836549,14.22170674,112.8059147,80.4797817,-4.609964404,-30.28493251,85.00240458,-17.22101985,69.55581885,-240.1745608,72.21248637,19.47724991,-21.29389039,97.28803685,11.81991118,-32.40043449,31.80096251,13.58082126,13.89488997,57.01354369,82.30463592,41.08952979,66.2511311,-120.2939111,-15.42450631,102.6751189,-105.0998059,-60.73521564,21.5619513,58.18154202,-14.98824235,-51.70071757,14.48094724,-119.8271295,115.4572745,-58.19655184,-59.21549563,-60.64455096,-115.4926523,158.0138065,36.27115196,-20.10984369,-86.13349004,-60.63842558,61.86581192,-69.37229852,-100.637821,95.79859012,-77.71359732,43.06697881,69.91458205,75.70410688,45.23649476,-20.01988029,172.8661228,82.72257084,-60.01744495,43.84770447,55.36091088,38.37983124,-48.49228471,39.64574929,-5.282215303,22.31108804,-133.9418038,-109.0085345,-8.79025654,5.785242411,30.49360807,38.04449959,-12.98900111,-71.76749847,-22.16009407,73.8564064,11.88806164,58.28075601,-23.10427795,96.94539139,43.15369835,3.767572738,13.35734431,-2.201080668,-28.82775755,0.265329227,32.58599355,40.28523974,-25.92381696,-108.7078604,-19.31343572,-20.96852424,-0.900920491,102.2243083,3.974271084,40.77177616,-44.17464198,-10.1286806,12.25018618,-28.85982854,-4.061248134,90.01100823,-11.56809283,-14.41529091,2.289023825,79.22674351,-0.814037102,38.00151497,2.294168715,-37.0498748,-27.31798332,65.39487918,54.12456475,-98.38894983,-15.32189933,-23.35136301,26.08167277,-18.12914344,62.30727967,-1.298803428,-43.05242153,63.36467867,-13.2384517,-40.68101497,0.571214507,35.55294506,32.82628117,-16.10199483,-14.61900181
0.214,-815.0836504,-122.6623324,-362.7399078,353.0584379,-215.3341248,-187.0183392,-333.2525868,-321.6338174,-279.8327339,-270.9587836,246.5682758,20.50732033,21.81674311,7.790207247,-222.9810452,-174.2952503,50.23474387,10.55578384,57.02245711,20.28795674,-82.02397006,-138.0780752,-9.287292451,-22.84195831,-95.71335155,160.6278017,309.0170868,-13.37091635,-7.738076447,-47.18511443,28.8941234,32.17719415,204.7264399,22.26808695,-9.86511825,-152.3834093,119.3769213,69.59781016,-238.4281495,-163.5337534,-111.1494523,-186.0874567,63.87915947,-69.20869127,-95.26761661,105.9367765,-214.8288082,-79.01189062,39.10962433,145.7277123,-196.6305833,-55.92065217,9.65685424,-45.01994332,75.37038563,169.5379959,-104.5073403,142.8989224,-66.08222595,61.24169136,7.762011765,28.10856371,-242.5943507,36.79242906,15.37723443,-7.990903036,51.80403982,-111.0832366,73.8421201,-19.40923936,-176.397312,57.05017777,-45.04949069,120.0476792,-86.87351811,-95.49851611,-66.99294703,-17.54663198,52.56636567,13.17777416,-4.717562216,-64.34907504,21.49509033,-93.39115678,-47.38417685,45.08529273,-12.10248793,-50.81537782,21.36842881,50.51742155,0.460755063,-133.3990008,24.48596376,58.49934266,95.53406764,68.74936315,109.6035316,46.79676568,-18.3247945,21.23071642,-54.4495964,151.8442908,-35.21872125,37.24062453,65.07618424,82.23750023,34.59011009,27.83124516,-8.76372476,-119.7058386,24.45079348,137.8788356,-129.4411297,19.11134366,22.21366931,40.56232188,42.89728179,-47.90892426,-57.92324979,-54.47088889,108.1215788,-92.21815822,12.53227326,83.6667009,-79.16671253,-37.05035544,-24.18597074,-29.87691147,63.59694319,54.74111688,77.61128434,94.93499086,101.731361,112.7103497,-18.64023524,53.32574843,78.00402274,47.65629588,-56.03471214,-42.15339856,-107.852115,-49.98007593,28.20172428,-22.75401086,-99.17071187,-21.66921479,70.28976983,68.76894936,4.725039618,-77.92022993,57.83073677,-37.49983876,56.61816789,-64.27773799,-9.507182844,75.69090706,-69.10468158,-30.71151527,-25.74071694,-3.653671921,-28.70860199,58.67147715,-42.29294953,-1.756837109,4.846926112,-53.35625899,36.63275138,20.84633102,-58.21002933,-34.09675742,-64.17679362,7.134581563,-33.32610174,15.25682327,-0.711709593,16.45455267,-36.29601512,-34.86009903,-11.41943443,37.47316714
0.256,136.2085069,-220.8928795,-623.2514527,346.3459257,-435.8019585,-153.8806744,-92.96076986,-276.4862394,21.63389844,69.03615129,-62.62609928,-464.3313572,-392.0892095,-211.2023917,-14.74480159,458.3400011,50.42708992,69.8933347,343.1308059,-139.1724093,339.4561868,285.8231298,359.2914661,-199.6605983,-165.6063751,345.227577,-349.2358362,-175.5722553,-245.0128041,4.974542373,28.36269007,-533.7956704,-117.6549132,-70.5289404,288.4956443,-15.2039741,85.16187678,-231.1829308,-13.96959389,-74.84376656,-41.63663717,162.0181343,-133.2613968,125.4158722,135.3839367,127.4101992,238.7724146,-14.32851651,-321.3662605,154.065241,-188.0881268,-206.0406038,103.2512673,-12.01187989,8.130061385,-119.634198,53.36103442,-12.03207127,-108.5978169,-147.0937443,-70.76057675,80.41689792,51.38195613,-163.2470816,-298.8797656,-94.84900766,-103.0600168,-6.541401359,-59.36861252,-35.16352257,-39.45778884,2.918271098,142.6272807,6.992866641,-40.77140675,12.84944227,84.50892044,-141.5338916,43.53923475,-70.12177825,176.8931333,104.8202668,-143.7161521,134.4029771,-74.26517071,36.23300753,-55.94119405,55.02501416,30.6282037,-52.16571883,-15.71569053,21.08625405,-104.2735276,-10.81939355,-73.12423438,-82.91908792,152.2044564,69.85992694,-92.13320507,-58.70849904,49.69657088,43.49607005,96.61106341,-80.65308766,61.25892093,-70.00340926,10.27726345,-11.6201859,73.41822906,117.4200157,18.75029643,-8.427830968,-37.88998496,28.88501738,50.37374699,-170.9479704,-7.206270074,79.58198799,84.22644187,-99.89965644,-115.8952847,-97.19916831,41.05600937,24.80466279,0.178432026,-88.89001063,-37.71846811,-44.1210437,110.7899329,19.10326841,43.26187546,12.47930988,27.20689785,-134.1020946,52.72524968,-44.95702685,-5.61161034,11.92064543,-33.04284446,86.91015861,0.566858878,42.91471229,61.21726705,97.97044323,-64.81728099,1.589257046,-36.99934994,15.90191257,75.17535553,32.61244328,-31.82507188,100.0043395,34.24236923,-18.37848912,-33.04939104,15.08563518,14.30369224,-5.79280148,-10.78133877,-55.87798812,-37.38825058,-17.42769408,22.99519615,-54.97371706,56.36527228,31.99778336,-3.306859937,-25.88100146,-54.89305125,23.63891862,-49.43778394,-2.552169481,31.15723052,53.53763514,-35.54761659,36.21880782,73.64280809,74.40426715,65.72001781,13.30957113
0.257,713.1603993,-86.28356321,-269.2215003,-136.1126996,-684.9536697,69.59632732,331.0100027,123.3341669,20.13660612,115.7826878,87.31581463,-245.5891789,37.1036885,772.7128023,-420.1766327,364.1334929,203.6892143,-385.1347949,12.57015606,28.76570944,-205.0415619,2.248487332,-304.7787432,157.7912515,126.2669093,404.7450446,-175.3646659,13.06076538,-93.45483883,-8.065826614,198.8494117,326.1461566,294.3599876,94.82362855,53.08401781,193.6631527,-14.27441345,52.02809164,-68.37961076,91.89514944,177.9481524,-83.90777662,-92.05317738,-32.72812674,100.4525927,-243.6307421,46.63838539,-109.7705161,32.59649869,262.3516087,258.2530779,162.7611188,87.79820114,32.25521376,223.3044121,77.20544211,256.0741871,-123.7540284,-227.0899811,12.13684527,76.86153294,-132.4062603,-67.2405821,-43.65855101,11.34515271,-32.03184136,50.36909904,-70.45226659,-52.38598208,-103.8702461,5.597633967,2.670321574,23.86649412,9.329201524,-216.360274,134.9817294,-113.5671636,36.54284627,-9.983566998,-140.72445,29.2107966,94.29362606,67.38844844,-23.53261914,39.60194579,57.36577164,57.52721951,27.32004266,-91.86801433,-27.88853824,136.2208678,84.1024061,4.905847193,-91.1184115,21.01315028,-41.42753595,105.916851,-128.1988785,118.9367154,-12.17404358,66.04933779,51.63523397,87.34750963,-154.0717054,-64.68156813,7.144272803,-20.42007172,71.64004503,5.434868477,31.94049042,114.8033192,-61.87868245,-59.9924345,-84.55657403,21.29301285,44.92892432,4.69614515,-72.26698792,92.62180153,7.696632475,-114.0017507,-3.739653764,103.635364,-67.30592122,-55.09006944,95.20542381,-108.0183084,-124.3390728,87.31373233,-8.139677997,6.939187241,-1.031468881,25.28630111,87.11837435,-84.77327579,-32.58397022,-81.13413892,-7.672740008,-51.2501411,58.57548915,-49.71528391,-13.17343985,7.056078668,18.69588482,24.50452476,82.03794557,34.21913013,-39.83321957,43.47303257,28.70983504,-58.35220908,-22.79474777,33.66398236,77.56725817,-73.54308427,-1.942620319,12.07866504,-44.4125312,47.56157995,42.68037764,58.14791789,69.40099008,-102.3501751,-36.39803757,46.39373558,-43.20051117,14.05172051,-37.48707782,21.62513884,120.1231175,-22.61012796,31.65391116,36.90933602,14.0955941,3.717196222,-15.44665845,-9.116545262,73.67082339,64.71545814,-15.6893547
0.213,-262.7050996,699.4253578,-83.70174122,216.5432014,-509.9483256,-2.49751768,-339.4015716,469.8007694,85.89164629,380.1771968,-408.1153289,216.6230347,-43.64367753,83.14458006,159.8567498,58.96376718,72.66883616,8.348022287,-98.89166607,66.97219063,-120.2348562,413.2622351,-86.87755049,-226.9671687,39.05697596,224.6091094,40.37197216,337.533975,-17.2693533,-7.000539772,53.5399264,32.75682671,-55.43184792,-152.343418,28.03089122,112.6523913,30.92469254,88.85201897,-97.72625821,-56.89473718,62.70462736,31.48464553,-226.90124,102.4331483,-55.75714721,37.75330717,20.73877229,173.0904623,19.2576621,-219.8647367,-77.30670505,-33.86337325,97.87471561,92.53697786,163.0414696,-122.4459574,51.86328531,-1.185243739,115.799971,169.5305198,-84.71008153,-74.95417656,26.35144271,-318.5527257,-19.28105399,37.44409177,13.09041237,-80.46927487,-38.14194443,97.73802517,84.388331,-64.4616619,-170.5288122,72.90368609,-131.997914,-85.53573191,66.7744711,-40.08415186,-2.602871499,-27.31159758,91.22482773,-34.66228629,-168.0341657,-56.91233387,107.0562786,-11.93662779,-137.3294414,14.0845203,-5.890023075,34.38983249,-21.80064398,10.17940946,-7.076854661,-27.9254236,-0.317783737,53.47406559,113.2413618,-32.29438166,-34.04834815,-54.29530639,-52.59884186,59.82559434,-27.02620297,59.63860392,117.6505016,-40.05052201,-21.57622635,-122.3646868,52.12215003,6.316925952,-100.6603088,-106.0373445,14.61305748,42.51894674,-17.39161329,14.59415653,73.01701823,27.23204561,-110.0445567,24.29334761,89.4626976,-9.858961908,80.32781932,54.81092565,22.13793739,2.33095601,-78.71145671,-9.439654297,137.7700641,-3.74916847,59.25421821,27.76151495,3.29811252,67.63966739,18.44594251,64.24622506,20.71954383,0.631915008,20.32766099,-73.4153036,7.845381406,-60.60963042,44.62461038,3.853304654,6.416886158,-59.50357498,14.29445067,26.76835699,66.31557622,-20.34518804,-1.912965158,65.78680305,-11.05374711,55.55015963,-89.50582753,-34.19457979,38.93616865,-74.7239993,-55.54580121,-26.42823787,46.67547504,-53.50226583,9.813410205,-29.25037883,-20.89593853,91.79969279,4.778778752,-51.27608797,94.16622238,39.20459907,22.50043698,2.83169909,-44.6200434,87.43218321,-23.53757861,120.517908,25.17129016,26.60368294,-77.92294622,-33.1246888
0.283,-314.2366887,136.7746248,1163.822299,-516.9658011,464.1498051,240.1017096,-664.1713011,-302.0556782,114.7853021,-183.8518072,61.1027552,6.555381259,-67.15578334,-165.0882885,-169.3086792,17.54020179,-69.42591864,-75.50838864,48.63084297,93.55690814,-327.7092021,104.2563743,142.641183,-84.82556279,-54.7526191,66.71936195,1.936604148,-111.1706806,143.7794703,38.22192229,32.88681136,2.672224165,158.3873543,91.02613115,76.63215957,18.05729033,-224.3703218,-118.7540298,-194.3292931,-79.84028519,0.365536928,-188.0606631,-113.4115176,14.31897239,116.3168025,16.52817221,28.30679969,49.97689501,115.8277264,-32.6369454,-76.92647431,136.2605168,-13.48044978,194.3494833,-70.03205829,10.15460675,144.7084276,-184.5094508,83.15481547,68.42096772,76.37610061,13.56402187,117.0552684,51.57693743,-183.0753507,32.62622584,70.061822,52.35138221,26.20430654,-92.41979988,4.855688882,92.20578526,-81.77468045,115.6626108,112.2800993,53.95118057,171.4330786,-16.99670328,-46.76398678,-111.858998,-34.11200142,203.0350157,-186.1479913,-174.7339628,93.08835726,-12.1346507,102.8118231,-8.03076167,10.88246822,143.4751659,-46.23633801,-141.3642579,-220.0554369,-40.78260999,-170.5546801,117.7921956,-93.18668745,134.5959369,-7.673197115,22.65785636,7.543735594,-57.41892455,-42.7104393,-138.1489009,77.95432964,-135.8806379,-8.678257105,56.29530809,-86.66708051,51.26255845,-2.345897426,35.99251096,-120.097757,2.032686173,-1.311809831,-61.50737329,2.01554626,63.98703061,-18.12024528,-46.8299346,30.10141454,30.41843799,14.54335299,118.8630589,46.58499648,-84.49870011,3.398396152,204.3565907,78.74393928,15.26016598,-102.2258972,41.28600663,-48.70426615,86.71305081,34.75182886,0.77336397,56.60089571,-81.91896197,121.1424801,-59.15775603,-25.16838903,22.36707597,3.114740008,120.5497188,-26.99981051,46.17378055,-12.48341571,47.6026645,-24.08630079,15.43212863,10.74270662,5.725884895,86.36279299,53.68612283,-42.98733737,-16.58413016,-10.15407058,-87.20310044,-5.74271368,8.317254779,105.9383993,-52.50374235,-62.37133651,-71.02222766,-69.45543528,24.10432857,6.685815899,73.1001586,-29.78671504,-65.12300123,-59.87155538,26.31822449,-23.07625085,-81.02775244,3.463060923,-41.48953218,-22.49883328,-55.27082419,52.91734504,26.34908884
0.21,-286.9413714,608.5727234,-53.42886,-223.5381083,-51.42049574,-450.1346329,116.4388475,62.72846809,-408.7181716,179.8650795,-226.5717408,299.0717624,196.8362812,405.2676165,139.3573569,150.4989548,-108.1636571,305.8511023,229.275355,-145.4066509,166.5490195,-31.54321345,-229.662596,-96.83959735,267.3896727,-53.53836201,57.86222471,-74.77866409,193.4048154,36.06143783,120.0709429,45.30911542,-121.8962508,-117.9007048,77.20899679,137.3627306,-206.0806799,8.775889882,211.0397559,-57.32680796,55.36036368,-133.1816409,-174.1928078,203.9220045,-41.49631768,-133.6808009,-70.66966919,135.3355052,33.04171457,40.13523894,292.6468685,-42.14903612,23.74103912,128.30583,126.523843,146.7321442,123.736588,-16.1876364,-120.4193597,-89.22286217,141.4243566,149.1770404,-199.5081261,18.4647124,-54.36433156,-64.20716828,98.93732036,23.17954444,128.3367994,48.21154993,109.547315,35.5327217,38.03916203,-106.3273235,38.05950614,-75.56351023,122.4757672,13.78707093,-193.9302602,199.2925636,213.5175588,24.93306924,-26.41458209,119.7047685,-78.7647511,-35.58455681,-73.80402175,-11.9152099,110.3832875,-150.8192791,-120.2124896,127.8959616,-60.78073437,45.32900768,-11.39432898,-87.47978216,-61.51932821,-3.888801547,124.1077727,-53.20231782,-16.09234832,47.74542866,10.11709577,104.5292043,77.35643746,23.5629614,-17.56936156,117.0380871,-56.18715636,-33.20329194,29.79457578,72.20130607,35.9257908,52.87466883,74.30924146,6.587340497,56.67104937,80.39526809,-0.277573115,-139.0108345,78.57362797,-6.348257532,-67.24757894,94.99583541,-64.97914236,71.70335429,-32.01618137,-74.70457552,-20.6491691,-115.0313506,40.42453961,91.36752152,-71.16562712,-33.88217679,44.61276849,-42.94147046,-36.52920935,-47.89797121,-29.44402069,-23.92026871,98.36894842,97.39100295,7.250313075,-31.29016943,-17.25277536,-109.2909042,47.38353519,-75.19057559,55.78590573,26.808117,41.6421439,48.23138639,63.6645868,88.97468364,24.40387724,39.93309874,17.12046652,42.36338743,16.15084267,-48.60575075,14.395617,-40.60505515,36.4715557,-6.527471874,-72.68441697,12.82556598,-16.27985704,42.74832821,60.9412933,19.22589649,61.78557701,32.18602751,-26.20370628,-10.72731377,38.65942574,-10.96087609,-49.91523899,-25.29462796,33.47968159,29.14797955
0.294,-860.4994504,-333.0002871,-148.8310843,-316.7443644,132.9653944,234.6075944,-426.2652029,33.31104631,-285.9606674,-243.0864252,141.6716156,122.2640073,218.5447332,17.04869854,-156.6048419,126.8969732,-73.90942562,128.6873436,119.9957068,196.4344776,330.819909,-84.19024629,-29.5926806,132.3586283,-334.3408016,70.68988654,-336.1564813,-299.1855555,66.06032003,-65.35262489,49.91855908,150.1350274,109.6380629,120.5322297,92.06958824,-48.49851896,188.427182,69.17481809,219.6827015,263.9519029,-19.88513295,-24.3967529,268.8005338,-395.5685267,-30.4804671,-111.224902,1.178682263,305.6138974,38.25437266,304.8976357,92.84840185,-117.1537836,44.17747713,-186.3997172,-198.1331546,-80.21992308,-94.5401031,82.50327846,-119.4740521,-40.67461236,89.21086951,-155.1024643,59.87212408,13.79873738,88.40218665,-127.3499727,50.83513007,70.59168758,31.38708897,-69.4156899,52.08976895,-27.92913624,-37.44035088,-18.86964185,58.85863163,122.7103835,-72.87078389,-42.07501864,4.979781561,31.58106774,6.27749707,-60.37094818,66.38205565,39.13074211,-111.3525158,149.2806274,69.55247035,-153.5808342,-68.63370931,116.9198102,-49.56465479,-156.561019,7.893381676,-77.02662203,94.98218467,-5.336146475,-103.2290486,113.1356293,-104.3389647,7.504645409,-98.48631599,-56.47334759,46.95293262,-44.56256221,117.9953789,-2.880937769,-100.2675998,-21.62089988,67.50840687,-16.81695881,-77.12128098,-51.95130877,49.79657093,80.84967437,63.100049,84.37949119,48.49205365,95.8052793,-91.82240763,-53.37194365,-115.2829196,179.6116731,-35.7459989,-63.7809381,102.4076966,9.684496862,94.05168746,-26.84101799,-14.47357649,6.552935043,-37.70650119,18.79450695,3.526701746,70.41972074,-51.22890299,-27.70873636,27.09490046,-61.33353333,-78.92701397,-128.1457267,78.56404838,88.12425103,26.15350708,-27.40379011,-22.70848514,-23.15602087,49.5335635,-41.37467711,134.8403676,96.14419374,82.46347168,79.70548065,-85.12223928,-124.7059749,-33.39650061,-104.626438,-76.13627747,80.91250954,-36.53604047,53.39955307,71.78213907,-8.405967995,-52.13448611,-97.72802739,-20.32510367,91.76490031,-41.2877342,35.20981623,56.20856349,34.08538859,-58.01661841,2.107196544,-43.2760641,-23.70037361,-2.988813479,-101.3343195,21.80283308,9.34997675,-39.47221758,77.52615431
0.205,-314.1799231,-0.310850622,-91.52836201,-100.1237782,-759.1233327,-276.5113704,4.931142073,63.03903481,87.6023386,336.6558686,87.87821511,-210.3542508,-188.8815363,232.0797279,264.4903775,474.3011808,72.37928295,-125.091575,-158.1308824,98.43038126,87.66926606,18.12168713,-99.13795947,162.374488,82.11942744,-259.2763679,156.961164,222.6732973,-104.3374064,-269.4716859,106.7928209,-53.80562391,15.38916069,109.0544701,-279.3436353,-189.0557077,125.0346001,19.0745055,-91.89878631,-69.18614735,39.95519782,199.0094389,-15.23895955,-7.55762886,276.7610367,131.7190567,-133.7952563,140.597926,28.4814866,-124.8211536,-80.57150096,18.5240517,206.1529181,83.05898608,-139.4234994,-114.974809,15.52512909,-10.26129067,90.77372147,141.7879995,-1.023727288,3.041071236,157.7424513,-24.67943001,35.48113323,-106.8321099,-31.35128314,-46.46689778,121.9454991,-27.41330817,203.7770199,-140.6046394,13.8026015,239.5889025,32.47819117,-46.84575573,-0.676399747,-61.61164858,64.6398534,-16.48243111,-179.0008908,-47.06815724,35.50139759,-76.15605616,32.0505466,7.338388521,3.734566644,-219.1387316,-104.0356282,-48.45799033,152.3293371,53.93577894,44.4884525,83.25501516,24.99369722,-50.40660899,-70.6890079,-12.33295655,61.70172908,-74.2988851,57.97520063,-64.48002049,127.2432477,8.509779606,23.00671568,17.44756238,52.54168632,-20.33271142,-119.5951498,93.18067114,-137.4341994,-129.8299625,-41.42720089,56.89692341,14.61877721,-9.243296369,26.25845898,-3.162265383,34.51890869,112.2693541,-7.557764723,154.1577159,11.67547076,-70.5799643,-34.34439477,102.973652,-86.28832196,-72.72027704,39.2920092,-13.88372607,48.79504431,-6.023295089,61.18319219,4.392727659,153.6300462,-6.846446049,19.40083369,-31.58489775,52.74218443,-108.4256458,25.09785837,93.10653208,-49.75340783,29.24855026,20.55755801,62.61052845,-72.4904297,28.62646248,2.886145046,-17.37899198,56.92443655,-80.79926718,79.93511128,13.26217344,-17.80443987,119.013932,-25.20631672,-18.59004925,23.21088342,-8.947861039,74.77640532,-15.07453952,-10.16281191,38.46109315,68.36212365,46.90281882,65.52119013,3.819049972,-15.06210867,-88.56793294,-31.11627026,-92.34584967,31.26402447,-98.03019638,97.54233428,33.31498635,9.324832831,13.7009166,37.97762505,-30.9824106
0.291,-563.5277927,-658.2986562,-41.57503087,236.6617842,597.7389384,-187.3398624,-136.8384067,476.7579188,170.6948533,103.2585337,290.7785642,-29.73492613,-22.52270283,124.0287851,-62.04834123,-112.8416577,433.1718165,213.6823095,261.2141237,-430.5678189,279.3008998,-76.72967797,-369.8566207,-68.81724969,-90.16379402,-51.70709006,276.0193889,-13.80276811,29.27501725,-316.8197706,63.14307095,150.5220739,-21.02621616,36.65772048,115.8744438,-58.58624237,8.784529318,48.04373127,-50.25118325,-195.4154513,-124.3954347,66.87509406,-140.096671,121.4531707,-34.04458146,-30.07549308,125.5642207,133.6090352,201.3908637,-112.1759168,126.7704665,12.72129544,-151.97259,-130.8964847,51.56580633,199.5754539,78.23190554,166.3172405,-28.63124779,-2.223581982,-64.83487021,-132.5433015,73.76742558,45.02711207,-9.325638855,8.448631785,65.29345491,69.06539669,179.0586027,17.89051059,66.60325584,8.943528957,-35.96287165,7.678246475,-32.56631915,-117.9522556,56.31687255,68.64247845,-72.12043751,-122.4556086,-41.565726,48.16524603,-51.11851054,-9.223105514,-75.6590627,9.066336265,2.933420216,-44.63635952,-121.1975063,134.7713247,108.3627434,-99.86777286,41.95886442,21.07053419,55.76330316,-38.91467605,105.366857,9.032643459,-12.66611231,-81.28938908,-104.8259549,33.28366357,-7.478057032,-54.77386093,15.57408455,-71.06420172,47.38209691,-0.613861581,-85.54733588,-129.1599878,-27.86242387,19.92237935,-47.97640531,118.3238809,59.93194141,17.77882193,-85.89035468,18.07557247,158.1498461,29.47610436,35.13901043,31.62576562,-37.02294805,-41.00851584,47.20669626,-79.92146463,-61.30940411,111.4331608,45.19103684,14.43956319,35.08434526,-139.222896,48.64990991,1.346645712,76.04565975,12.87101463,-122.6372337,27.53192553,-8.468828389,18.31912779,50.85159411,16.00368375,45.0103213,14.59900174,-32.51251083,23.38586051,-52.57655012,36.30939537,51.98689608,33.7557266,-41.86693417,47.67225965,-17.02557411,30.70372804,96.33356025,-8.89190425,-54.95738314,-20.2072132,-36.87238157,37.49158957,-10.57629742,105.6468975,38.33635567,0.308517499,143.5140188,-25.04496881,6.853112843,-46.18148447,120.4563621,-101.7977099,-38.00205933,41.70822583,107.051407,124.0955431,-37.7656057,-28.60706603,-16.44799557,22.17038164,7.846966585,-85.03297172
0.207,1541.088295,-126.6460466,388.1305161,-542.6207937,485.3962459,1359.735198,39.70890579,511.6576647,-351.041278,51.6979695,54.77804782,423.0315177,-664.9025031,69.27662553,294.0933591,-707.397925,-14.2058702,-137.2771869,-284.1189638,37.73020952,408.604651,-157.2947579,648.2996141,-63.52803167,118.8584684,-160.3335466,396.8146144,154.5939328,206.1119861,-262.0204865,68.25516011,20.49884025,60.76554492,22.87719944,79.29114071,-97.29967167,77.20746066,157.0168252,-58.84093346,-204.9538302,174.3928745,183.5045489,155.6910342,-242.85333,-72.79775637,-81.37257202,186.0987263,-164.7957746,-19.01256134,-215.363092,-197.8616008,22.89727261,46.25490072,-47.35910041,1.16760073,30.25954311,73.43096115,-200.7741408,51.49179714,171.0303339,460.9244486,-49.32503187,-33.27420834,-56.18962196,117.873568,-98.39087387,78.82192698,206.1899555,13.34564393,-86.68321303,-189.925954,-1.529118297,-46.43147503,89.08640241,-30.95705501,-34.51965757,109.0169587,-50.16895053,-153.3886395,-104.7853916,-49.69187259,-197.3859519,276.1979287,-40.46134155,125.9847385,-71.4744577,187.2745534,30.04992068,-31.76772674,-113.5274626,-41.65552546,-40.14778574,-57.28274301,-91.56599859,-199.1590901,331.0106502,79.4157184,102.1346622,-37.13914452,-210.1111238,-94.4037698,68.05602659,46.15251625,32.37804865,119.8685036,-56.1066158,0.66870267,7.549700906,49.44270268,78.86059994,29.24311605,-45.99241823,-174.8410203,-120.4209202,-43.5751477,-45.23124772,-77.87947045,71.71263846,25.39971498,31.20589118,-47.39752349,-92.61283506,-64.5455406,-39.97453263,-1.416873742,68.12534057,37.02334696,44.61363907,16.19970554,-148.9985694,29.96238087,-6.974069193,135.8112459,-64.49274809,11.36054759,14.38416162,-30.74085588,141.2225977,34.14773719,34.90709403,-36.54959807,56.18360663,142.0061533,-21.7870724,-46.93899653,-10.27192352,-20.63594219,60.66592435,-61.29401789,86.9296381,18.58519941,-46.55608619,56.61337728,-105.2087475,2.913929017,-24.44105635,93.64979771,-88.92373272,-14.07265312,-3.580015976,26.94743321,31.5349584,54.46014295,58.24652989,40.11334296,122.5808901,-31.39590807,-61.34952733,58.42561067,-0.987847878,60.64593129,-61.67962189,-97.14516696,72.52540951,37.13032451,-46.92561555,28.88340166,39.83054097,-30.97657355,-4.621740807
