pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160
0.149,304.0013976,4.081752235,-15.17934174,-772.0983662,450.3270264,-561.8572325,355.0496428,256.449908,-207.5680331,-331.8969932,-704.0177201,216.3851128,-302.3622403,-26.44466703,249.995373,-206.5718071,-13.3614688,-217.0824531,-207.8663207,-48.89288053,-196.6048185,-45.88307919,-80.12053216,-109.6270939,-177.5214974,-62.83345208,-126.5925199,-188.8746429,53.05699712,62.48660918,-351.6733621,211.2698074,310.0142554,-101.7579961,-1.640696154,-257.5158205,-274.0147746,-85.78782024,34.70051813,53.45451335,42.75707096,268.8844562,-40.87464729,269.1923296,-4.560306269,-75.75732598,212.387925,8.368121953,33.29636022,28.98588747,-47.02658399,132.5490063,55.81434602,-78.13981704,47.02050385,150.6038148,27.16161387,9.809951396,98.97759212,87.13671756,-3.759224347,136.217088,-43.7787311,176.7570922,-293.3487131,5.962975701,242.3931272,62.80930269,82.59405292,89.06120757,25.83853338,-55.17663904,10.65355235,-28.53427247,11.50803925,147.1952986,-173.6423878,39.99756295,50.37158773,-25.79793957,17.88694242,-23.43707576,0.116404487,72.85076946,9.730799418,-82.12650372,-2.437374721,55.13551106,23.69517991,190.8962769,65.94078411,-93.9461866,49.71814483,-96.16906041,25.46637267,80.1248801,-48.14722156,10.02525754,319.6317839,-40.29198657,-75.99529104,-51.7025905,112.1828297,40.30159845,-43.86727423,-85.29505956,90.88684983,-10.3475404,55.87873906,40.92356439,39.4984979,-51.63520409,-21.40758495,41.18372752,87.94487391,65.77394856,-22.03419888,-36.04355847,-13.39415977,-90.20570596,-58.52062684,-30.23395263,103.9543523,27.76596151,-11.15716427,-34.43890451,28.5034077,-47.14127855,41.73999692,-80.78139473,86.79372612,-57.36720388,120.3818846,41.16839045,-23.66143996,-13.10713277,112.4968619,9.129274904,-103.4289199,111.562399,4.407766977,5.050712612,83.90761744,-169.1144897,50.65863437,50.58723933,45.52502721,-19.70201156,-122.4513146,54.57378121,-1.664828032,34.48482901,-31.65271652,91.11156072,-37.97727803,-59.36995526,-72.57020325,-27.16816758,-38.96207433,-44.27543373
0.19,494.3546205,-343.2884337,-110.4729504,-55.30654298,-48.61203623,-306.8817751,-462.2744965,666.2236082,-159.5073659,-366.7379926,344.6406115,257.4378921,475.6671985,-343.3811477,376.4507025,29.49004288,129.8106674,59.68481752,63.88888663,-30.9844672,57.24021246,21.08711525,-27.55237435,109.4026111,21.36728096,-257.0315096,-109.1929851,-191.6182434,84.67201676,79.83852599,50.76096191,109.3965993,-96.6074694,45.99616992,-201.3323499,188.3459939,-354.165352,24.97269049,-74.9145944,152.278769,76.68786228,107.0849547,-199.4406152,-37.72717956,17.92849369,119.8101245,-233.6717607,-2.785368325,-165.6693206,56.96085761,-32.39950616,98.63158431,-3.231614258,181.407085,-7.240700847,31.32793602,75.20535835,4.68691168,-123.5560441,-90.16571855,37.69863816,-75.70910405,23.264385,149.379199,115.5474661,67.56968426,116.5684872,41.93032869,129.0743044,99.28401827,37.9791582,78.19858152,21.54660547,153.9354761,102.9543662,29.69530805,66.06439544,-57.97376886,121.9723438,8.488247271,-100.1884382,-22.48310098,180.2769512,-49.63866572,48.08116384,20.17148399,24.00419924,-38.63570396,33.49011262,8.775901832,61.65340767,3.721343081,-59.43620709,-64.7196071,14.59813983,52.59167127,52.20611864,75.08839978,129.7793371,80.69600119,-75.09948431,-4.426716895,42.8891534,16.52738392,-2.451700815,6.047112585,29.93955331,-48.55226011,67.78034329,28.38637894,-19.64807034,-22.35188351,-25.96314197,-15.43879001,41.0288936,-9.067494428,-0.0317581,124.8965661,-17.04958793,-0.854869827,-156.6366503,89.80942449,56.03333189,-39.46869418,134.0350177,-14.17860275,-68.87875818,20.01407996,-50.04352922,-39.26556738,-39.69529669,64.2670227,39.67355258,-3.895602892,-17.68124031,14.60059465,110.059337,100.4411397,10.37131031,-13.8608337,101.0370706,-32.92915944,-30.83997869,79.20478901,-28.44505559,-8.95717472,-21.84660976,-24.11990746,-84.23954647,72.37869199,5.272725899,46.1394547,40.25761306,20.56962637,34.50320453,-101.5980631,-15.80144043,47.04826363,28.79198445,59.30314804
0.121,-172.568021,355.7879869,-56.33631896,471.2762644,209.2713216,-540.7099388,81.37346908,-135.7030882,-339.4660523,116.6732558,-82.34119461,-402.2767406,125.1108121,-660.2957838,67.62475306,155.363503,-313.4503671,225.6242514,-172.5086213,455.6668554,293.8376056,846.4942375,163.7031775,106.0213351,15.98469948,87.78405771,132.0349096,249.2163435,24.71154023,-99.83254178,-82.67715838,-108.6856974,-106.413704,-32.02988665,124.8405762,-222.2270775,-106.7063363,33.75385739,-65.73159402,4.828685667,-7.449091605,78.80325746,-146.6741931,-364.9847556,61.86278454,293.7473823,-151.7614759,-140.1089653,-121.5811432,100.808943,55.36103935,-89.90549265,-22.56842263,-37.14774392,-87.60171212,48.35129652,-190.0950351,-11.52623353,-164.9101662,86.64750198,-124.5946172,28.63254752,-41.83592277,-28.81504422,-56.58992062,-78.28359305,-23.86898118,28.8752737,-185.0194414,128.2877257,52.57577232,-85.16730803,-55.615395,81.84947918,-178.3624102,-34.88644502,-237.7181062,-132.782903,109.3413563,-95.90177162,-246.3283659,-105.4863534,-116.9820054,-22.76077862,121.2726841,-1.822622443,-200.3121041,-3.783748542,-7.349534083,72.82695341,175.4819589,38.00439076,0.165489979,-79.21474578,-56.73657993,210.439488,154.9735189,-146.4483634,126.0676532,-122.340782,-88.47597023,-3.13136765,161.7276052,9.934788353,-23.54410545,-88.62105391,-77.28209034,-56.76362699,-18.95271283,36.90316866,45.99324445,-40.22682116,-33.58532284,82.08291341,13.92432633,48.69378516,73.52980091,-17.11412439,30.62161818,77.74666745,84.79982164,-119.5999962,-15.71244469,26.08859777,50.74442757,6.312664327,80.50678204,121.5834721,25.65589932,144.9326487,107.7271476,-125.7491921,-25.29868869,-148.9727923,-41.87477053,40.54262558,18.64859417,-14.71456219,58.71730505,27.38496586,130.7543213,-7.53908788,20.43833902,0.38939843,67.29250852,11.71207802,-12.95767776,-155.3998166,-6.741492512,85.33952608,61.62209659,-59.11450925,-32.61420732,-23.54446165,-18.12024479,7.049720634,25.37262801,65.60029353,-93.47166371,86.56313409
0.102,914.0054033,395.7390663,-328.0634468,-247.4705372,1239.414142,-32.4906649,564.4336931,0.291902061,-296.7289422,-233.2805354,-154.1154028,441.3398219,434.7993943,-36.33479825,318.356707,-117.6065463,33.8803189,-279.5972641,90.05933895,72.86155335,-228.6682171,-252.9165389,-5.063666522,-69.98008313,79.94056242,-36.68028763,195.9522834,2.273708812,-318.8292224,247.2116487,-78.07219959,-96.57720931,226.3632359,-70.69541744,-129.3260883,150.4531408,-132.2138526,119.2565406,-220.1713116,70.42683997,-59.13641898,212.7246616,68.96590864,13.1318578,11.08969813,-103.0007056,52.36080343,123.0447118,15.40240352,-65.68421404,-45.27356361,-113.4560117,79.41012297,99.98723274,-45.49082703,-43.09192645,-62.74695754,62.83100352,-160.1074884,-133.974458,-57.97449016,139.7344235,-7.114516356,-79.68048556,131.7312152,-117.7439287,28.10735336,-222.5482861,-109.6285607,-20.17241088,75.41424638,-29.89995727,-48.49537185,39.27045305,-39.11626954,-84.37809157,-133.6393393,23.08434379,89.82918219,-23.309658,19.7156147,108.1100318,153.4316021,43.96809097,148.4639683,-153.9929028,36.90660987,-0.719284317,-43.56759117,0.406563871,107.1535514,-51.10564807,-38.88888874,17.41203395,-39.5317753,-122.1785412,41.90566654,34.26416016,-18.15886647,14.56626417,3.551238384,45.90414731,-55.10938226,-47.04032745,168.9384515,47.31193256,-17.63022765,-158.4711024,-55.08344911,-77.7313337,-178.4031537,120.1146909,169.7116335,-12.07391035,-37.53123682,64.56735959,-81.60402042,-57.68228414,-71.94568951,-112.1048674,-112.033598,40.73936018,55.49920303,-39.90596853,85.89056647,71.47316198,-53.50915194,-19.70303355,-42.10378135,12.28262452,41.69108767,15.75436901,-109.0829113,-11.39962162,102.0071466,114.0643435,-30.91332025,8.723001312,-3.505304917,58.93686266,-42.08753954,48.93895349,146.460338,-50.35122522,-78.79936055,92.87998969,-45.86939143,2.205331913,-49.19126283,-16.99463619,-153.8341464,-86.37495187,5.49553092,-19.82526791,-12.43440156,80.57830432,95.7085473,40.88276141,-20.22066924,29.35591481
0.1,204.9833123,-448.8612571,235.829465,754.1987079,84.12402852,-444.6636962,-386.3966842,-173.5174092,-291.1948898,-438.3379956,148.4692318,179.6741272,-12.76969091,-170.9651759,-9.056716843,275.1270425,-349.9083315,-83.47236822,418.3005922,103.1373123,-104.9642127,37.82573418,350.1645137,297.292524,198.5870105,183.2291865,-255.6811256,-100.8902095,233.4053284,-49.07468559,130.8939759,-172.3988107,77.61848894,85.40957989,18.83359383,101.329427,-48.33768002,16.42528882,19.47102146,-121.3384023,142.3281605,33.59444232,-136.9785945,71.34310994,-175.5287366,-206.0012503,-66.04034898,-211.8171364,244.8819088,-25.88570465,-139.8108398,41.31512959,-174.8650752,125.199393,112.6622567,121.1390545,-301.2143972,-45.6367616,136.013549,-2.955049889,-259.6661106,-118.7206583,109.2722348,-2.7033529,-38.47669104,-13.39710779,-33.97382147,86.57605579,18.94000928,-102.5931397,-80.51193139,-49.87474809,-91.82764187,46.88125647,-208.2863021,1.286495741,55.63118304,197.7487136,47.47678547,-121.6528522,139.3923625,-10.78010015,108.2108407,-45.88668837,-45.99539647,29.38299005,80.15379848,116.8787508,-145.4702191,-64.55444815,-4.436504713,-114.4661316,-10.68118966,29.86560765,-12.50620849,-2.180317653,22.98747687,2.049888192,127.726441,116.1881174,-57.33796467,52.0351887,36.27420136,159.8515676,-58.55192808,-80.59970119,-109.906623,22.18092819,39.96722896,121.6955288,153.2554565,172.6040441,54.19418005,-96.44473242,-23.85403945,24.96646556,33.28691087,-36.76362389,43.27418003,85.32824274,-59.0142797,-67.43036321,25.10809048,55.91558746,61.75128494,-3.034221502,9.289432589,-159.7537869,57.32220787,74.66198435,-53.42112571,8.179963543,-2.642213104,75.86817599,-14.69582525,118.3191526,57.13722539,-69.90536152,142.9283932,58.20042165,-50.27187283,-16.36935995,-11.34129021,-132.9670779,20.21590589,25.91226842,48.71341365,91.85854508,-29.16042538,10.54247044,-20.60370074,-64.93323973,-31.05096856,14.87225966,0.981486162,-69.1829393,10.13681419,54.0669183,34.75233693,12.26252622
0.111,-885.9890066,284.4731305,552.1014446,227.5477929,-35.84621681,-393.5303477,-3.098442457,16.37390346,297.1611279,621.7579619,-261.2788386,180.6722373,-547.1188748,-228.6963639,-147.1132715,-154.5581876,195.3774735,433.7718592,-347.276249,28.5804014,-72.33382656,-106.6584141,-522.6197503,228.1329623,188.8820596,-178.3985278,96.29424325,-115.7420794,2.116439058,46.25969062,-237.2850151,-205.1404421,86.35281462,216.2194306,81.04402945,160.9537455,28.06555997,149.6934538,212.3256094,141.229204,-7.033342825,74.6938499,-106.8559892,109.3174409,138.14667,-200.3965903,-98.55044578,129.319045,0.417558766,-84.2942721,-81.20412537,-151.4758993,147.9577905,38.93272026,52.85100983,-69.32666296,19.95784603,31.68636148,89.80251511,7.265754637,-86.58527728,60.39776059,-36.95012975,-69.81858945,-105.796263,-30.83019289,-104.5134141,-77.06083615,2.053496076,32.45036305,8.191676088,89.21762721,32.53088028,-38.20023117,-28.96442876,126.5575204,96.25393777,-120.4210714,-71.20563329,-130.0629353,-61.81101164,61.81984966,-44.32429237,78.86573827,-8.138115448,-131.672152,-9.000626937,-103.0477709,60.98185335,-1.497921105,-26.11380823,21.14658693,-159.2747769,111.6146768,-54.12376438,11.80884145,85.19651547,107.5282032,-13.29514022,-29.14471301,-109.242333,-8.409663343,-164.5753455,54.49735531,107.1553441,17.53137699,-74.32349526,-37.82229372,47.4466237,107.834279,72.98350178,47.63973779,66.65292747,27.70382068,-155.0131318,3.068957401,228.6449028,80.16608928,5.390684468,83.22682874,-110.4341765,48.07609441,-15.14952222,53.1361712,-15.48770044,-67.0168468,-121.6415381,-52.96386817,-21.89683712,-2.848861414,-11.18941381,-40.26668743,-21.62942481,80.92792484,29.33266586,10.06545214,91.9273736,-89.97871279,-6.927912819,-23.11818937,92.12813839,8.693496653,5.225133837,12.32773335,-7.82317739,-13.5846245,-145.6022287,-118.9893317,44.35288716,-76.49178918,90.99952074,85.42935229,48.0137115,-0.896879886,35.64265855,74.6383961,9.170453777,-1.126503909,55.19788227,-5.801599779
0.159,6.349810408,498.5938979,177.7405358,141.5028437,17.62348749,-328.3089106,1129.10195,450.5554906,-256.8752773,-242.7117095,424.2020026,207.4908378,-563.4908945,-313.8965796,-124.033365,-174.3768704,31.2854356,-66.03277612,201.8016067,-374.877338,-103.3860177,66.31341326,-86.86290216,-29.01518422,12.95885241,51.10027026,117.2596723,101.7183208,-119.0523165,32.27659745,-8.101786174,81.84751179,-256.4500387,-280.6025917,-194.5606572,-199.1440959,-157.5503896,42.59667653,553.7396774,101.1935329,189.3978557,-53.03037809,374.9712618,-155.8378413,51.15998481,-38.08051183,218.8085943,-226.1189327,30.85833757,-126.4654279,-51.09465954,114.1926819,21.20517035,133.0661068,162.0579315,-115.9143945,-207.6622782,-90.55949049,-157.87362,-182.096862,63.06536135,69.83095542,-9.724609295,72.7182079,-66.35911282,106.927965,19.00282504,-48.25006773,1.744746031,15.65039178,258.6341463,-98.77362795,-19.30601206,-143.5693347,92.54003853,-127.5846888,-10.68900542,10.29164758,46.23729385,105.8996818,-166.4840995,-157.3700391,44.76980398,-76.77561148,-41.11952343,-195.655633,51.02532049,-15.25283579,-93.95182811,102.5963051,-13.52130163,72.16413933,19.03480167,43.73395766,-186.159909,113.2132036,44.28513809,-49.52895193,24.06860885,-6.670402841,26.75227288,108.8326682,-114.5448276,30.53354063,33.04520679,122.824323,-84.91854141,-4.678770488,-23.23259032,-32.235378,180.0003061,-45.01319912,33.08210237,175.0539766,24.81165001,-9.030220541,43.25009572,131.309098,51.50759519,39.66091274,3.871110019,29.89448247,28.93296711,18.26386211,25.867663,13.99458475,-50.83647066,-155.5126492,33.4221449,-96.67143648,86.13046074,7.230504217,104.8951781,118.1838086,-37.78629525,-7.97731485,51.02994305,23.32198085,31.16944082,-127.1776313,-82.45412945,34.67409403,51.70550083,14.5952332,35.94344663,-57.03517161,178.9894636,56.04763819,-13.05437482,21.07081968,17.42483609,-61.6798543,-61.06273445,-14.81199316,8.709614136,-25.11555548,-67.7622953,-30.12370048,44.40571184,29.26600454
0.146,-293.5597277,-557.5748985,-630.0766397,192.0874995,152.8538875,55.03627314,600.6798558,98.89226132,17.64780666,330.063725,334.9358767,3.05420137,158.4460894,304.5580712,209.5563462,-248.540895,-253.5436955,278.5712556,53.74123927,20.15599597,-24.13337601,-134.7220745,131.3177583,-17.37380914,86.33882889,-365.1273189,-90.28348538,-184.5094354,75.90561241,77.25646326,10.73777512,-21.2762507,23.03491399,-136.5851868,94.61333265,-157.9136845,6.032020699,31.20807303,-255.1173988,48.88381754,-137.0424871,23.9268077,17.66871488,41.46130736,82.50645671,147.3700165,62.0253994,-52.59818479,28.41606479,79.87016812,-58.812373,-0.271845767,5.654997217,-20.79611163,-6.341157248,0.659869005,-94.8052882,-91.66852165,64.33554858,-6.970483569,7.853342022,-56.61629091,16.45822967,-53.47661833,177.7370607,-22.71068728,113.4887708,57.40711828,-64.86166628,65.69784681,220.0520114,-23.57683381,69.23870206,-156.7477352,72.06991953,-12.39127395,61.50590036,107.8456241,233.0954602,-75.91305047,119.8565135,-107.3315035,-34.07280182,-142.5702108,158.6726078,7.319938454,17.57163302,-42.19281481,152.8455992,-68.9121698,9.997851827,-67.30643979,-23.93519683,-41.57196921,45.73243574,-98.42881333,-45.13876105,-123.2934416,46.48064357,-2.972309696,133.4127026,8.313853531,39.30593529,-16.13554018,-26.16149541,88.86592043,65.93407759,-12.08878953,133.6737274,121.1817677,-6.30434561,83.14160595,-76.8255702,-78.46528692,57.89212959,71.68355705,134.3531285,7.971548392,74.80588385,67.4884793,-17.15077355,-58.00839932,-35.11173743,-75.58036951,66.64995892,26.084788,45.35704165,3.639383761,30.4433973,-0.846436308,-54.02701018,9.686408625,-42.40177291,-25.04164643,5.806421471,88.50647365,39.81902128,-56.63167835,-13.91249084,-57.76752339,-66.63799843,-21.57767689,28.12753158,72.01459347,-11.40887235,-36.69679678,-14.3910233,-15.66528445,25.9861919,5.130891766,-30.53181005,-31.05138167,-10.29971588,14.68665331,25.61250949,18.16442541,13.38157964,8.619556884,-52.11823172,17.40062278
0.108,-262.0076838,-622.6284335,673.9453511,118.2596779,-358.4010809,-323.7637197,97.46377581,-104.7311186,-65.62679703,172.2426773,-152.746253,147.7098045,-207.2426988,-154.8675619,-157.2976919,-148.7476442,57.19997332,-296.6317953,-89.14002255,-241.9905456,371.2243097,-157.0372648,-240.4754724,110.8978781,188.1550837,159.0433046,-95.93798928,246.5168475,158.9160697,79.87785729,41.77410551,-459.5868514,-17.73367005,214.0778187,-129.7091205,-68.28029263,124.9523981,105.8668764,-64.15391857,117.5855222,225.6100072,47.52040979,-198.7101065,87.05837678,-304.8724431,-197.4184102,16.68879512,144.5925718,-106.8642206,33.32505407,47.24229301,-25.23175335,66.31401542,-82.97791937,62.1914014,301.2737531,148.0304941,-172.3176325,50.76467679,15.36453117,-37.63416282,61.94791969,133.9916056,-128.6399767,-124.4293402,-6.523361477,161.6609434,97.36845184,-27.27268778,-42.04370789,107.7629451,-131.8481175,85.74900757,-198.1207754,56.94449813,-80.805166,-28.43176482,16.52838392,-83.55794767,-33.89717688,8.793454149,-64.39970448,192.8209819,25.34018399,-11.91503323,32.38360211,-158.3744404,-2.847102101,47.36792213,124.4730625,-19.23968764,104.7153653,-63.41443387,-38.45132929,-102.9749588,105.5903236,-18.36082083,119.1971797,28.77333203,-69.89668608,62.33869653,16.54711063,2.669193645,5.638036236,-3.522523509,2.305345443,42.88267557,-27.48371989,-45.78599045,-156.3470879,-68.40685607,-3.678776295,-76.55755276,-22.55885298,46.23629841,32.35715827,-46.75954916,-39.9447012,65.92510129,-51.83978656,63.92928696,49.91526523,-156.358779,-114.3413858,-38.77778297,-69.23798036,35.26065099,-26.14041607,-16.56407142,-63.57555833,-81.48230243,-29.80510759,57.52775993,-61.20414719,-75.55804783,-84.4085427,-21.40800654,-5.749788485,57.27025977,-116.1499472,24.50924298,-8.830831042,37.0367174,-0.014822468,29.11236275,30.18833161,20.1119184,60.17840086,-6.792941261,-29.66846754,-29.71172852,24.7408685,-126.1098621,34.52378971,-42.25647015,156.699571,-10.64047052,50.54975476,67.6098009,-7.3628982
0.136,360.7595647,198.5220407,-105.4838373,-299.486906,-228.5116402,-501.686668,0.638412327,-395.4480672,335.4440839,-803.946381,-308.5513102,-159.0768616,-48.42249134,154.9897068,315.7120565,492.0354448,268.8232131,244.7306893,-55.49866829,-64.84798851,445.1529012,26.14981214,64.09728944,244.8534944,30.77074498,-275.707093,-155.9161732,346.786837,264.315462,-115.2297731,-294.046734,256.9783188,437.2228346,-115.0654745,-89.55193318,-289.2028963,-274.7763992,102.9195185,-98.93789917,327.9804593,-240.8610046,-97.84092134,-114.0873836,-202.09445,-26.09089534,-52.23358691,-38.01094414,-14.35479733,198.4620569,-339.1871078,-128.7769883,-201.2369382,148.5323796,-55.92761548,-32.97586919,64.51883681,166.4825334,-60.5201214,33.75672098,-91.46285109,81.38692144,233.4842303,154.0538773,-12.25206073,130.4655083,51.75273608,156.9198373,-227.0510936,157.8130681,90.11615422,-115.9152684,-214.6493794,97.40496659,-88.22935754,-83.36052192,-41.24566493,-96.06682713,39.79455031,-28.63071831,-124.0350079,50.28833419,83.51583799,235.77587,70.09788157,35.31707342,-97.84917733,291.8565051,-56.00990599,-137.6350781,-58.7780301,92.75009215,75.20082619,10.86086532,-138.8596524,-83.66905823,22.76394822,20.60144517,-97.19626687,-219.1156522,-97.12978305,117.1990259,-4.007623916,-83.11982445,-8.692414299,-29.41908636,-83.75417491,-16.41372828,-16.33752712,65.66068587,63.79840409,132.3733994,9.314676658,122.3852957,5.752033898,146.6214266,101.5437889,127.9306307,-19.1571812,-125.5296757,-6.994359207,-15.96509211,36.78531679,-104.2492625,43.69773485,108.2865104,90.3624015,49.7914538,7.223231865,-23.85966848,16.35615744,40.69166779,54.79864647,9.781361664,83.59094054,53.8280564,57.23440125,-23.47428053,0.439419016,51.31417299,9.720156467,-7.463945059,30.40346173,-12.74241592,19.54027455,-61.10181626,-86.0217796,89.54798035,44.0547509,74.83566411,100.1269228,-93.69233284,-29.09671291,19.87759056,97.88383466,63.39098583,-10.0692113,-25.16668545,30.65417685,57.98645806,21.17852215
0.12,240.15721,-836.2254212,-13.00539664,-274.0776656,79.36843918,-322.8307865,-368.9210616,332.259958,98.93264861,-68.93584653,412.8164826,345.4372336,37.23368141,32.12649243,-324.0261073,453.6308928,-52.25574914,-301.6916345,-89.00235526,-117.4110047,28.75603354,-9.309808575,-84.69020379,123.8685986,-89.64817977,94.00579023,-122.4882983,61.51558419,-38.00155324,-107.067394,-168.4590547,48.24379225,-226.2967897,-27.6082611,146.1033381,-105.936055,20.2311315,-14.10074654,-14.05050576,40.36229565,45.50564469,88.79758495,-28.7845743,-36.89276245,-5.346234401,-134.8962183,-10.20223119,234.3874125,172.9690265,180.7273564,-18.15412537,-194.2944479,-108.415787,22.27188517,-23.62588268,10.2801229,-64.55942963,-107.7032681,21.44413784,19.9323291,52.06661784,127.7631778,-11.50575733,12.20992442,-160.5513995,-35.42687623,30.49432761,-6.375574347,-23.05542043,-27.06992887,-67.65341213,-118.5966322,12.25830558,63.26096838,51.61948065,15.70202097,-17.80103544,61.99924818,-6.633656668,-104.3763121,-71.88610924,29.88193995,-55.8688938,48.79255183,-110.975164,-108.6475829,5.060582003,126.8870531,-90.6904026,37.27727246,-55.67932272,-92.56494838,94.44367567,58.55029218,-54.21906211,-2.485150856,-15.39071649,66.07754828,5.99118963,35.29566292,70.24875081,-6.293740872,-74.72680026,65.65693676,-37.21490089,19.42128114,65.40655642,9.684257652,-37.4785019,25.49258478,2.595651026,-21.2518344,1.977875309,51.15032582,5.078645046,-75.46506284,-33.71015733,-21.23730051,25.83159586,37.77964272,70.06659897,-46.34672403,26.79547856,45.82759224,-4.372634072,-67.9491243,21.89834699,100.6024706,-5.409381217,123.5694153,-1.711492826,-60.34556492,18.49790644,-17.00674968,-79.01060604,1.040282934,-66.52544327,15.47591885,-119.6892593,68.4907409,25.56142475,-38.73872204,-91.95649538,-28.5114588,-9.148993695,38.69663601,-37.53446132,-7.482651132,-6.587937845,30.71864731,-4.832164659,-100.3916964,-21.59667457,-10.24180659,-48.03000143,-11.84103277,-12.55714644,31.87435624,14.41284659,92.77327283
0.118,-510.6096848,374.4467069,747.7068547,-403.1187644,-339.3177235,-312.1763424,-939.9270336,-292.6155127,-110.8985431,44.43753351,-174.2906101,-61.0822109,354.8118183,18.13453043,125.0117735,-47.19323384,-2.040431322,175.2463291,-171.6945574,210.9077194,-92.6381699,1.593026396,-32.81826715,-43.80039588,-23.13374167,-305.2409936,-182.6302013,64.62179942,91.43325327,65.11243389,-220.7890787,-55.2485133,-81.27923935,57.26379177,-56.0781331,145.2557403,-165.6117626,-187.7658949,-160.6830703,63.60110297,-55.62023888,70.51723333,198.6361246,114.3151119,-132.1846254,-90.61343182,102.3316201,-38.43707305,-40.30563122,-24.31991669,89.36554931,248.6334922,-17.10260488,72.84217087,7.866288204,5.221249644,-74.33898724,11.95079638,-74.26648607,-35.46850882,-9.699692919,141.9877795,40.8933398,-47.59294612,-20.96022119,11.89913717,52.8342492,64.40893321,29.98223669,13.41390707,82.84788691,43.54422617,-21.49060794,116.3960381,-33.97809158,-129.8145913,52.25986957,41.21611262,66.48118074,-40.89315295,-104.4957573,38.69074154,144.7393733,-163.1846468,92.3621686,-1.301033311,-38.89655165,-60.90001318,-34.37552302,1.846815672,-79.8867988,19.87502077,-69.01516682,-42.00026409,-67.60676701,-3.652031703,-96.77346063,23.68302013,28.82835147,108.9889253,-63.25838103,-21.42588283,-47.91961079,-43.52698067,-41.73217754,-25.98760003,-67.21895706,-67.09188331,38.74134472,20.81412309,70.92335709,14.11187939,71.25624074,74.51442773,59.96285584,-58.46711996,28.75260254,-99.00869897,-32.56183561,73.38300116,23.26803318,97.8722332,23.1336714,94.90543605,-105.8950686,17.06874936,75.47787595,-72.63445185,-9.363823715,39.05026233,-56.50276171,-72.29133145,76.64145383,-5.023781548,7.116929426,40.96116693,66.01873308,-34.88931382,-19.83516138,-62.46320605,-19.70651453,62.32373978,-102.6447735,1.807471185,-31.82594325,72.27986102,-7.156343738,35.26026904,-36.93056447,-77.05676254,45.52211052,-19.85737943,-1.668260728,30.69844473,-68.24162527,-64.09846629,-25.57286912,-48.72613748,-39.96634171,3.942113195
