pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10
0.16,-384.9629562,-330.4513667,-714.4809851,211.7511729,14.77080622,211.477013,287.3325091,-591.6266185,42.42253256,110.6752608
0.116,-193.33157,-394.6308729,564.4938538,-398.8011443,-96.71969279,-323.406899,304.8681729,-4.475510489,697.4237824,9.891650384
0.196,-853.6062623,444.6580259,-280.832274,-143.941423,-416.4514507,216.9212692,-453.8290982,-97.1020067,-140.5028357,-419.4495605
0.115,588.7211951,-166.1923151,282.9000465,-457.3315436,-71.12163056,-285.501155,-413.2889697,136.2064253,-113.9863854,-775.8941704
0.172,939.260406,-75.13763087,-0.550667849,-153.7520683,963.2572095,831.1349013,-159.4351205,149.6428316,30.20839617,48.08619146
0.182,8.977295617,-361.5348256,-12.28467657,-218.1956934,464.2978684,-539.1224893,189.5524365,381.2011382,349.7671945,-466.6592826
0.113,-411.7304145,352.857666,566.6046185,-728.6173944,-184.4662603,-402.6517787,206.1180739,70.45097569,42.15364637,-375.5852273
0.115,-146.717577,-900.1785301,326.5572234,6.005313753,-309.3907056,-273.9208405,-14.32225548,451.7131886,-80.85305166,-213.6142234
0.169,302.1444676,-570.0425143,1087.056569,-70.45640404,-14.62183157,280.5088181,155.0196788,420.49517,-61.63500919,-174.3839502
0.117,-649.4031856,-496.6298036,-302.1994286,238.4044598,-508.9933712,340.6333752,83.55803875,-83.03336291,-37.42958997,-220.9931044
0.122,-7.150660865,811.3014768,544.6430951,-671.8440439,-84.55981494,-304.9291912,340.1948932,235.7619164,513.8971212,-132.8120621
0.137,884.2285535,1239.89308,357.3891452,31.86721932,-892.6450467,-206.4325968,708.0389365,-348.7269473,692.2753623,-39.60927731
0.117,99.72811644,-335.9492192,179.8268636,123.4552172,205.135027,247.8283953,-58.53749502,-51.56405974,415.5762544,-33.80868823
0.114,1380.566989,871.051296,-181.1601682,-416.1479798,417.3754759,-110.8731489,365.4015368,123.5553296,53.02311025,375.11114
0.2,-516.8441823,-829.1086324,181.296376,203.8446741,-289.7823158,-145.2969723,558.3913723,-234.1946614,208.2933151,304.4847733
0.166,-955.7839306,330.2146608,210.6147206,746.7600425,17.8224082,-187.1586721,39.48859856,-420.2175222,362.4449904,692.5180376
0.114,1213.647675,493.1582489,371.4759719,-759.5548793,660.1372562,335.1676456,-193.0128373,102.282753,-561.4749843,253.7134656
0.152,27.43774436,787.4017672,-191.3048708,635.2912264,-126.812473,-227.6976547,-78.70252064,296.8664462,-125.4667153,-286.6892902
0.138,-204.2831872,-596.7134996,-381.8574383,-348.6671608,-222.5665755,96.48723346,295.4967035,-505.1506603,-13.19988134,101.3904893
0.158,515.7737485,-454.7749702,-65.77075341,-79.90505698,218.7748508,-216.1554996,-547.2931748,227.7051595,157.6087765,-461.490194
0.134,1419.361599,416.6094263,426.2681573,19.01751679,-39.13952385,403.567733,-100.0717888,409.4804482,137.6644653,483.4665636
0.176,-628.2704316,-43.15248734,1049.712497,-268.4531797,-1.854899783,-176.5990535,-294.300068,-340.6706382,206.0261779,17.32456009
0.121,-506.357617,-619.756817,-575.0131082,348.7144776,-396.1169755,211.0701298,277.1531149,-505.5909015,337.0394322,-132.9327847
0.104,73.54967388,-845.9295122,-434.3822392,319.9372068,345.7067838,-323.6050262,-208.8352274,-13.10400431,141.5722816,20.47832328
0.149,304.0013921,4.081826368,-15.17996903,-772.097822,450.3305862,-561.8678522,355.0531521,256.6798481,-207.7575633,-332.8573521
0.19,494.3546223,-343.288432,-110.4731251,-55.30627714,-48.61082175,-306.880051,-462.2742786,666.1904434,-159.4329622,-366.6613832
0.121,-172.5680293,355.7875246,-56.34005124,471.2810712,209.2725018,-540.7214968,81.44475761,-135.0705404,-339.3104238,117.0681641
0.102,914.0054164,395.7392368,-328.0614625,-247.4714199,1239.408176,-32.47249215,564.3806908,-0.193166493,-296.0659143,-232.3341931
0.1,204.98333,-448.8613643,235.8307393,754.1990869,84.11411752,-444.635379,-386.4310349,-173.9792308,-290.2394413,-436.3305103
0.111,-885.9890032,284.4734706,552.103679,227.5471016,-35.84332086,-393.555339,-3.15855516,16.02128183,297.2945194,622.2774516
0.159,6.349804019,498.5938619,177.7398393,141.5034652,17.62603091,-328.3238507,1129.115947,450.7502471,-257.0832753,-243.1487986
0.146,-293.5597234,-557.5748812,-630.0765119,192.0867003,152.8537112,55.05275236,600.6838521,98.79188633,17.5331839,329.9411715
0.108,-262.0077037,-622.6284813,673.9446965,118.257661,-358.3911725,-323.8026478,97.51496505,-104.4079701,-66.97414003,171.0494835
0.136,360.7595548,198.5219028,-105.4851042,-299.4881152,-228.5039864,-501.6982274,0.702011019,-395.1615902,334.6400745,-804.5938259
0.12,240.1572042,-836.2254023,-13.00561405,-274.0777748,79.37218285,-322.8503591,-368.9121008,332.440322,98.60383037,-69.39300887
0.118,-510.609676,374.4468181,747.7074582,-403.1186502,-339.3195424,-312.1622034,-939.9491537,-292.8266252,-110.4397083,44.89156465
0.129,-789.018307,-58.66848141,-245.4675837,-87.18595787,-355.4354811,339.7151261,-177.0193189,-531.7238661,302.6393238,-418.7095056
0.101,164.001781,-215.2008731,169.0666699,-627.6205314,395.477013,17.67236917,137.6325044,-114.4520154,640.9122691,-242.0814406
0.129,749.4402653,-368.9835869,320.4020943,1097.97922,274.6627705,592.0583016,-308.7618467,-234.9236804,-94.38242506,-272.5714513
0.107,740.1062198,-232.0909701,721.7001582,1029.405393,-4.246008718,295.7933637,-36.80642562,-619.4549764,149.4950661,-568.2653064
0.101,-94.54548556,-890.5925622,342.9367018,-52.04457916,237.0190643,18.31693904,-81.05509591,439.7237833,174.4307788,10.81500679
0.142,6.05663354,1114.978432,-173.9197068,1330.480273,-207.5069571,-562.7949035,-187.2905755,279.3158192,46.64274141,630.1481702
0.151,-730.2005314,642.3699136,-192.4967041,-113.5818369,-18.20170376,-244.5378128,-42.39479517,9.615575643,-506.0028284,210.6674809
0.148,-508.3598656,-121.1685129,226.1444175,-440.2273584,-316.4220347,94.38418188,157.8511818,421.5402074,-87.97146879,-364.7023169
0.112,-591.6798121,-128.4398011,1154.655028,-261.4704831,-360.0755765,-68.99854137,-108.7021959,-102.401402,39.58987953,-127.0008234
0.192,-464.8882823,135.9171391,636.2382894,-556.37841,369.3325664,-69.19561681,116.6725249,278.2901174,-323.2714691,251.1879851
0.149,-886.4295382,1051.441467,16.92362105,-29.93808529,507.1063672,-333.7099798,-423.9775815,-8.048575527,667.7073466,85.10457145
0.113,505.638706,111.1012516,-152.6719059,887.8364567,963.4499358,-29.06327302,184.8046665,-371.4492884,-243.1531833,-98.84702407
0.154,459.8640811,228.2088403,-154.0758355,842.547631,662.4205073,83.77769831,-200.0370247,-280.1525575,-336.7108932,-113.3168161
0.178,955.8777083,-397.29365,-390.3134845,137.5039936,836.0264463,213.804059,130.9752129,-162.6295742,449.7670793,202.9543648
0.203,1.502233254,-741.1655047,-94.74208113,-121.7505792,169.7812574,-526.0176984,-319.9306631,145.7801926,-149.3640253,-77.08652758
0.251,708.1834939,-826.3737906,-102.2753173,106.0228512,830.1124287,69.44163845,-144.6943971,224.6691431,374.4006043,349.7984078
0.271,-156.1428451,226.8355514,128.1423222,-534.4092275,-670.1674596,630.5601244,-314.5353811,-15.2204236,-96.44052434,-70.93279078
0.203,-411.9256594,798.9017046,436.0977012,-244.5674829,-26.32615952,-226.8854514,-1086.284524,-235.0606042,-366.6762765,422.2996376
0.215,53.25453647,-781.6172685,432.0124093,112.2045544,257.8404706,-277.6446489,115.8584693,274.2834404,258.5127537,251.1539793
0.284,637.7618557,-908.4015653,251.3159527,45.1342021,-444.7749204,-80.49561411,-142.1284735,311.5125796,524.1712466,188.4712615
0.212,-278.0142242,276.9984664,-130.8113412,1157.277518,-24.77559598,-560.672414,-455.9654422,-249.8519452,-108.1093754,-170.3902939
0.227,-90.11348815,-410.3576512,237.6349535,-68.52721426,-265.5762952,123.3663402,-478.2454344,-310.8107467,36.87779192,-150.0568787
0.249,-717.0251528,-215.8000427,286.2691759,679.2735038,-406.6930639,-158.3549835,-151.3566649,-429.750649,-3.91173699,-374.7484219
0.257,-718.2358814,202.3054618,779.4092761,-358.1701925,516.2209467,-202.4817683,-440.4626637,-177.5003889,-218.3657627,195.0175353
0.239,276.8742825,-706.2826575,-72.64450056,-299.9305381,296.4811591,-441.2911152,-215.1557146,56.55119088,-180.1888974,-251.4845179
0.293,-512.4795865,-225.078066,641.4341503,327.5130835,-94.0807967,-104.3489692,24.35047133,420.0163382,384.2071654,146.7678623
0.271,843.3636382,233.9363745,341.820584,-901.5058654,122.8684137,85.26350313,-510.3269021,187.7426185,-424.0966848,73.1626542
0.23,885.2293786,-346.6171477,60.42650921,-672.5518639,157.4720024,-54.7264591,-356.3573009,8.067783721,57.65994406,37.31152297
0.226,687.8458867,63.38155314,107.3679761,-690.5868543,-66.70005732,27.08764311,-389.5815693,412.3624248,-800.9029977,480.6699172
0.281,384.0442673,-867.1376261,-321.339514,212.8797591,-133.4979826,-352.8444098,400.9154807,97.32111978,600.1451101,74.09180712
0.223,796.7676928,-615.8760745,-317.9746666,241.3595418,-246.2498073,157.7990697,-411.6358906,367.0385279,182.0513551,241.433373
0.245,-666.5536634,-94.01692632,691.4931061,-16.35728864,7.460409184,574.9820717,35.13552576,281.7637513,143.3003475,226.6262298
0.252,1387.722086,755.6628189,598.7156223,-274.0915457,-336.8935451,78.83986447,-119.2282501,421.0907005,-138.4170506,-245.0369442
0.27,-747.2540209,-169.7427308,550.4452592,-397.5768876,417.8431072,160.3821412,45.69491607,-182.3052186,401.777398,-382.2905814
0.204,-876.4166732,401.223468,-671.7410659,35.94252383,2.692320144,251.9695442,-192.0839264,-316.4156073,-108.3610374,-178.7900349
0.203,-407.9845861,1316.331884,-451.4740023,551.534799,240.2283386,-102.6592723,-398.8745714,-3.449335918,881.1528697,188.5674071
0.207,593.9064227,341.5102482,-59.26235027,1137.265832,326.8303556,-195.7216941,-449.4103965,-100.5144881,-744.3792621,-222.2157155
0.23,871.1617378,141.5261833,-562.655705,122.7341427,-534.0715435,229.2105679,56.00782762,687.9654906,-187.4617617,674.5970929
0.262,-356.3745566,-495.7217905,-206.7295607,429.2708069,362.7412438,-348.9022348,93.35328311,-587.2771267,123.3012465,539.981323
0.268,-180.6195676,-165.3228763,-438.2166261,-463.3459104,392.8074503,-9.906932113,255.4056897,374.3182074,-731.824983,51.31210785
0.275,-224.9788258,338.5714505,126.7600411,-373.8269389,141.6580375,-802.3857279,-276.4615221,254.9338808,-282.4207411,-135.7018048
0.216,638.9707116,58.07182807,624.931269,-563.6318559,367.9659768,588.5392507,418.010243,-90.52927316,-130.5430646,331.155011
0.28,-333.3988496,246.3365084,160.8117904,-68.39309659,-435.4596356,303.8008509,-116.5425259,30.80831213,134.2942265,316.3666711
0.253,597.8754462,285.5509848,-310.5823162,47.79927225,-495.5821065,599.0384731,494.6565202,73.46035769,-87.49633958,634.1730103
0.267,-824.8705234,524.6213185,608.8901695,-25.87430552,734.3943824,-201.801877,-508.6819725,-151.5875003,81.84268546,288.9032681
0.27,-804.8437629,-330.9899249,694.5134876,-172.5134812,-167.9642161,286.2014858,330.3457253,-293.7030812,184.7779605,-26.74317353
0.265,983.7922665,-482.4002803,164.2145016,-271.8012248,167.6843514,3.325585063,-179.8952318,299.1503709,430.0890519,-488.8496671
0.295,825.780585,-653.2543644,233.8520006,-113.2098471,725.6108056,226.8528756,-463.1922717,405.0735215,40.65066939,-75.55199358
0.227,388.3284156,-202.6926707,297.965064,1224.720742,205.5187446,-332.586849,-358.0596544,-164.2930033,-320.9437838,-524.1624301
0.242,-179.5545009,-392.8465546,316.4205804,633.3380094,307.797296,-520.3102579,332.7473718,-204.2657091,-214.1958055,17.64600533
0.255,-710.916578,292.3547205,266.3108463,269.5038077,607.2492292,-320.1978173,-182.3506572,353.7120771,-12.21966672,295.8539535
0.248,779.2962562,-825.8029895,-173.0620968,442.6369113,433.2903804,-8.757034594,191.4020133,74.40311667,569.8345614,-80.3346879
0.211,-343.8873311,-380.9359091,-52.55812342,713.4075486,-51.33741973,-568.9853125,11.6369026,-69.21659612,-201.4009186,-48.03426276
0.296,652.3679449,401.0405941,1058.880872,-350.3178147,-24.34573765,559.6587008,743.5562757,304.6403157,34.4998954,-360.9634347
0.211,-317.9998938,248.1443858,-492.2764267,-84.9705132,-796.8883195,-90.74055897,213.1421618,427.4136173,-290.7800274,-318.9237763
0.216,-318.9304802,851.0552325,305.8738308,-18.83415013,-428.7311499,-557.9168098,-82.36060031,132.1118066,641.5426402,-203.5901562
0.299,-767.9836206,182.883182,-457.7871353,38.63633188,-8.253204233,-32.54033685,-68.22247611,-333.7412014,-334.6244533,101.0387069
0.263,-325.6441178,-221.5091055,425.799261,762.5860497,-222.9814269,-78.15914463,195.4405643,486.2198032,-390.8868116,-148.1240692
0.237,256.1893419,-730.8110272,-216.154651,34.87096688,176.1434749,-531.9761336,-209.3117528,381.1714189,98.44692448,-423.0682779
0.24,-718.0930564,465.2793128,-101.0072845,165.7814509,293.6119065,-166.0819147,-65.0688437,498.0886335,-288.8934892,458.1578842
0.215,-107.2019778,-675.598871,221.1990902,400.1698011,-676.2879905,-325.5575423,-107.2349273,270.3402019,-219.1487028,-55.56207636
0.203,339.622904,-781.2364702,246.4117655,173.4201578,103.6953564,259.0155177,219.0916742,165.8704518,384.2362264,432.7960575
0.27,-786.8793921,-160.0018022,39.29946483,-92.16132248,270.7897275,415.2758295,204.0061537,-227.9525264,-489.9678348,41.45982707
0.237,650.6306136,-919.8526258,435.0962598,168.5805534,210.6388609,-108.6048877,-83.9475773,459.2710139,492.2666033,-112.2888188
0.312,-629.387469,-92.31300882,-158.9749916,-549.296766,-276.4361584,41.63554516,28.63175149,-347.411348,-281.5532444,-247.5264694
0.334,794.848455,76.84794686,318.6091002,-167.3859933,-105.041969,644.775312,-381.7908066,-546.5568061,-746.9867498,298.2047383
0.318,-786.0343978,141.691128,76.21146598,-450.9985854,119.1952088,387.0055308,-47.37567181,202.3929675,-449.0277602,204.9857659
0.322,-672.4053439,-446.2481366,267.3425492,-430.1464266,-22.80691025,-54.00130369,525.3863216,-209.4935051,-71.14903811,246.0881364
0.348,-596.4010248,-345.8151654,-374.2867189,-339.1263434,154.4432907,260.8542464,555.5775321,-116.8473588,-290.2845458,-549.9549961
0.383,264.9396308,-89.9031319,343.1333793,-815.2093687,431.5330053,-73.37850435,-506.991844,-236.711705,-535.5042236,-13.33842276
0.35,469.4870435,173.7555157,-46.1573872,-803.2515446,148.9094111,-543.9444175,-1.958924696,-60.16068981,-207.181376,-344.6814538
0.36,-999.8588087,606.4735363,-177.7610187,114.5932934,233.2326469,-37.1510691,-381.816426,-219.6639784,62.68151479,16.59641596
0.365,-471.7582901,122.9295663,-84.31102608,1057.677349,381.8754373,-88.62927803,-329.6512163,212.4152293,20.37396132,19.34306377
0.317,-642.7239622,467.5505432,205.9819873,-457.8423877,795.3631359,-146.4210216,-338.9929743,-27.56579035,-121.0744011,77.53940586
0.356,-64.86391085,71.68877212,-165.9245867,-44.41086783,-581.4646084,1068.719859,-50.18882697,475.9228826,74.58926907,535.1768343
0.373,-331.363048,-645.0762731,274.9109758,-308.4041397,-248.4295453,-424.7451371,423.1259167,221.4433806,258.0371014,-318.6018883
0.363,-574.8475843,120.8030197,164.1403228,295.383264,397.3035257,-398.2547003,186.2812877,318.6802857,-381.107758,281.419144
0.308,-423.722285,-459.7322236,216.9495271,-85.57308649,-276.3982211,595.4934914,63.95545503,15.49779342,23.11663645,-33.29895892
0.344,755.3259652,-471.5202605,-793.4419849,144.2247313,379.7307032,-414.8128807,-198.0368066,-427.2143309,-115.117766,-1.452536581
0.363,738.2757456,627.2719698,817.2315197,-603.0867917,69.50678702,848.0234672,126.9050182,21.56460846,-479.3781337,197.8029517
0.342,-911.9935685,87.35525715,238.1610297,-178.158102,496.9904881,459.3787601,54.8252201,131.9070958,-132.4781641,-88.98691309
0.325,-60.34264472,-500.623605,-442.7149826,236.1173399,31.60456475,5.165994211,-183.2955317,-507.5394475,435.6596779,104.0413091
0.35,506.9071393,-269.1958919,-680.7042653,-213.3906049,-115.867656,-484.5484241,288.4250178,-829.6390172,-46.23855352,104.5881686
0.351,-567.8896974,1274.156307,-235.2371392,569.0296847,55.52557482,-670.578973,-131.2578286,310.9793498,182.0425233,570.1675755
0.316,-251.3761172,795.71624,-165.5833016,329.5706946,-522.1075789,104.0021332,124.956584,411.8596018,763.9626109,191.2804786
0.388,-756.5560725,-219.8754123,9.154731899,2.09341273,-324.2479859,482.0735822,-71.27858334,225.9379677,-137.718249,-242.0470373
0.384,-518.3792891,307.7944868,139.317824,-435.4866989,-407.7357242,-115.0856535,-307.9153544,-446.1960521,-173.8085557,-414.795436
0.337,-16.49072503,-236.287295,50.66133677,412.9973429,56.58229968,-191.6758158,-77.72673797,-5.299265287,-282.5034745,33.76899045
0.307,129.0822144,326.9908845,744.0067543,-785.884988,23.28857713,193.8056676,698.8178049,17.60393987,-15.39593301,-191.1811356
0.32,-1030.502145,696.3190124,159.1962264,-80.88964548,269.5676878,199.2618259,-59.42947063,440.6840156,388.2330668,-135.7528763
0.314,-892.6401069,-456.8210607,-116.9562756,97.81259392,-112.7012931,231.6878253,485.3895993,-48.57740572,-12.70340806,264.6743388
0.371,-418.5232415,-434.749579,-187.710281,-107.2169069,-28.26740432,-155.6410106,636.7875961,-512.6636891,191.2467386,515.8773961
0.36,734.2708941,718.4902068,-578.9015658,1048.746341,564.2428279,-186.0119205,536.9345416,-201.2218858,-387.6176017,-435.7237814
0.352,-590.8398156,-588.824516,85.11144296,301.9904232,-346.3900817,-9.213400197,472.8629705,-289.2465029,307.532058,170.1147473
0.364,-465.4217244,-353.4859891,-429.3702548,-270.9507002,424.684715,-117.656624,334.7412622,-31.28241583,-662.1796203,43.75543307
0.381,-905.9265424,-518.5584142,270.7993614,181.2356248,-23.62285954,360.3841046,644.7719738,150.5935527,-218.1787589,133.7167978
0.35,10.75528443,-216.5127549,321.549344,-47.44574836,-52.36687008,-409.6644582,-334.3896566,27.78417029,278.970983,198.0332441
0.398,-167.8721626,-1028.362868,-20.69815687,237.6184913,43.97747743,-392.3434423,180.3410857,214.5818078,237.2070216,48.05466414
0.36,591.8709519,448.0681804,-380.798533,-67.247665,16.81135063,314.1842846,722.117136,49.20003729,-172.7038509,193.0745478
0.339,-379.0337766,-494.9619171,-181.903922,-230.3313876,-608.261852,-11.19893919,210.5223655,-454.6805501,380.2423068,121.0721556
0.38,-880.3341894,887.6943009,146.1023457,-53.87001818,22.82008901,-125.85782,-146.3361358,97.74792818,603.4987149,220.3823391
0.393,226.2743323,234.5497823,-383.8882992,1227.793793,542.9829779,-467.1337373,-54.81453386,-49.47196804,-442.1700963,-322.1122156
0.318,709.7879222,-237.7707991,-525.9214046,-275.5449449,1200.023828,-372.3175426,291.0366516,-153.6305328,-33.06951937,-248.8749443
0.305,-562.4983685,-209.8024286,-354.3904393,312.564186,-273.5675741,-320.7170033,510.2037445,273.5177091,-224.0445172,250.4995977
0.328,617.5008882,-503.5146934,757.2550252,678.1999364,371.9107489,877.9507382,253.0881179,212.3042062,-118.1305914,-206.6458581
0.335,-599.379743,399.9616827,-300.3713984,700.0491212,370.1681452,-325.1587483,-153.7998292,-479.2247827,-250.9425762,429.6789202
0.464,409.4258681,-743.1766708,226.6503413,-83.87498646,492.5699252,287.6613908,-281.0920627,108.1562989,404.6187889,333.862733
0.406,930.1618598,162.6535026,410.9039326,906.8767297,252.3995392,669.2968981,-389.0134653,-777.9867437,-410.1937496,-96.56434527
0.428,-248.5717793,1317.8748,-79.13403123,-554.4739877,386.5867921,71.10592932,-198.1272834,-285.4094666,340.629147,34.29737967
0.483,259.489934,104.3981489,84.7544319,23.61359251,-506.6178486,-319.4747868,323.8547031,522.1905226,-402.7341668,-2.963261875
0.489,-239.6339346,-122.6952658,184.2531089,-361.3594465,-142.3669244,-412.2314359,-153.5267439,-247.764506,-140.1645365,24.19473233
0.455,-146.0714153,871.6024565,367.1979331,530.5808695,-443.2698838,-385.4079555,-495.48702,204.9545351,159.1392558,291.895755
0.493,-670.2803028,362.9373793,857.1264743,-302.2302055,580.4143704,-196.3340204,-208.3610957,-39.70168406,100.0600782,253.4324713
0.404,-676.5018793,-36.57007427,313.1746684,-116.0553033,-301.3168613,296.3612918,-287.4616967,318.4209106,171.6947611,-489.6635665
0.445,-355.9536604,715.8556762,370.3434867,235.5605184,-158.4422983,-306.3812672,-141.7478904,547.3611584,-273.6994248,-323.2234715
0.474,-921.6624804,169.1357138,226.097747,688.123229,-20.70503309,-406.644938,176.2545127,-140.8737614,-100.2523847,117.5685643
0.496,838.4576596,774.7550903,338.364624,90.98496411,-743.7699514,128.5932825,251.5013727,-80.11149311,285.9630732,-406.8027093
0.48,567.3043193,213.5310415,-372.718218,56.14599936,-785.8530746,-427.5435591,-388.3715434,53.9053031,160.4088502,-359.901573
0.487,342.3596169,908.0603677,-512.0488324,733.5838272,430.3092043,-357.1475319,46.9745211,-115.9695737,-295.637675,148.1270218
