pred_prob,f_1,f_2,f_3
0.204,-876.4166168,401.2244747,-671.7266778
0.203,-407.9845991,1316.334216,-451.4570398
0.207,593.9064844,341.5085679,-59.28395395
0.23,871.1617734,141.5254765,-562.6624694
0.262,-356.3743471,-495.7200344,-206.7375494
0.268,-180.6195486,-165.3205419,-438.2148321
0.275,-224.9785867,338.573037,126.7232961
0.216,638.9707181,58.06880159,624.8867133
0.28,-333.3989876,246.3348386,160.8208339
0.253,597.8752711,285.5493139,-310.5726379
0.267,-824.8705831,524.6198748,608.870959
0.27,-804.8438243,-330.9918068,694.5365262
0.265,983.7921664,-482.4005634,164.2333762
0.295,825.7805478,-653.2539756,233.8520238
0.227,388.3284106,-202.6924122,297.975396
0.242,-179.5544739,-392.847903,316.4380579
0.255,-710.9167352,292.3529902,266.3083397
0.248,779.296238,-825.8034495,-173.0553184
0.211,-343.8874903,-380.9395631,-52.55568404
0.296,652.3678585,401.0393837,1058.878352
0.211,-317.9999067,248.1456525,-492.270638
0.216,-318.9305906,851.0561853,305.878166
0.299,-767.9834063,182.8849141,-457.8017964
0.263,-325.6440569,-221.5088891,425.7952864
0.237,256.1894116,-730.8114875,-216.1827844
0.24,-718.0931866,465.276908,-101.0082124
0.215,-107.2019898,-675.5990965,221.1883765
0.203,339.6229293,-781.2340152,246.4085756
0.27,-786.8793751,-160.0024709,39.28919531
0.237,650.6305901,-919.851759,435.1225324
0.312,-629.3873789,-92.3111394,-158.9865374
0.334,794.8485042,76.84948432,318.6172335
0.318,-786.0343179,141.6911901,76.21696584
0.322,-672.4054313,-446.2478134,267.3627581
0.348,-596.4010581,-345.8138414,-374.2873992
0.383,264.9394901,-89.90563096,343.1317772
0.35,469.4870074,173.753306,-46.17011732
0.36,-999.8587624,606.4743797,-177.7782236
0.365,-471.7583768,122.9293295,-84.30898467
0.317,-642.7240611,467.5514098,206.0037244
0.356,-64.86397247,71.68953524,-165.9090158
0.373,-331.3631518,-645.0764239,274.9234943
0.363,-574.8476904,120.8003002,164.1454787
0.308,-423.7223185,-459.7326095,216.9402903
0.344,755.3260682,-471.5201199,-793.4685776
0.363,738.2758528,627.2728065,817.1828116
0.342,-911.9934951,87.35487637,238.1625946
0.325,-60.3426214,-500.6234261,-442.6979774
0.35,506.907154,-269.1954862,-680.7108585
0.351,-567.8897933,1274.157301,-235.244249
0.316,-251.3761983,795.7164392,-165.5719011
0.388,-756.556048,-219.8759809,9.136698102
0.384,-518.3791565,307.7949842,139.3080151
0.337,-16.4905921,-236.2868175,50.64969621
0.307,129.082208,326.9912778,744.0090516
0.32,-1030.501998,696.3198665,159.2002405
0.314,-892.6400503,-456.820943,-116.9578319
0.371,-418.5232758,-434.749417,-187.6953168
0.36,734.2708684,718.4888405,-578.8904275
0.352,-590.8397169,-588.8243363,85.13263232
0.364,-465.4217103,-353.4851525,-429.3811778
0.381,-905.9264773,-518.5582826,270.7896427
0.35,10.75513131,-216.5162738,321.5538127
0.398,-167.8720472,-1028.362281,-20.7224397
0.36,591.8706942,448.0651796,-380.762335
0.339,-379.0339302,-494.9624825,-181.8901608
0.38,-880.3342669,887.6940356,146.1288936
0.393,226.2741387,234.5471616,-383.8591087
0.318,709.7879332,-237.7713018,-525.93203
0.305,-562.4984562,-209.8047491,-354.4002768
0.328,617.5009819,-503.5130217,757.2617475
0.335,-599.3797026,399.9609162,-300.387402
0.464,409.4257286,-743.1787447,226.6503892
0.406,930.1617446,162.6537871,410.9188825
0.428,-248.5717757,1317.874495,-79.12426359
0.483,259.4898154,104.3978913,84.75635573
0.489,-239.6338577,-122.694534,184.245554
0.455,-146.0713465,871.6054036,367.1593436
0.493,-670.2804396,362.9354599,857.1346421
0.404,-676.5016648,-36.56999933,313.1442887
0.445,-355.9535565,715.8558203,370.2982985
0.474,-921.6624252,169.1352981,226.0643852
0.496,838.4576255,774.7519408,338.3056401
0.48,567.3044768,213.5342806,-372.7278002
0.487,342.3595964,908.0586802,-512.0769207
0.455,-399.7163483,340.835814,-595.4287459
0.452,-715.8242822,27.46149213,-300.4625311
0.404,-821.4849374,438.1586033,268.8809518
0.418,-792.374212,375.8515744,413.340634
0.489,-156.2466249,258.0236334,142.7756486
0.457,70.58517398,-747.8525266,418.950848
0.477,777.0749176,746.7120031,409.8431247
0.451,161.0854386,-706.9612447,261.4373007
0.459,641.7481429,-109.7276366,-157.5829308
0.481,-604.3984735,614.8542746,455.9882384
0.47,52.91730243,-345.9835404,252.0307865
0.41,234.1054886,238.3650829,-624.8022621
0.432,-66.89153835,844.8334484,291.7500472
0.461,-629.2258248,-144.8040509,256.5256321
0.471,652.6310728,-696.1976291,728.2713206
0.413,-61.70072018,-614.418161,-349.6505463
0.443,738.6765116,-597.5136642,-69.40105465
0.412,691.6177435,-285.9078379,-551.4322181
0.5,-563.4642472,214.0883608,-76.94875172
0.523,-257.7833886,-682.4877114,-604.1048028
0.582,-523.6887806,950.5966871,-66.05302734
0.531,549.8674531,-466.0237095,-434.3722781
0.544,212.7529491,-626.4565027,86.48630174
0.525,1024.588046,12.58235857,-260.4828296
0.524,-1006.13052,-240.21834,408.835817
0.521,963.7447857,-340.5445782,-42.13623682
0.568,535.6770795,-663.3319614,-226.0477868
0.541,-449.8621661,15.73507777,-604.015146
0.571,-764.6910579,-367.9061518,-702.1704417
0.518,-830.1951631,-31.75368709,-119.7087114
0.527,-739.7437852,31.35962794,526.4131478
0.572,788.2567222,-486.5968545,763.9011865
0.533,-688.8024118,-422.8491976,373.3118555
0.579,-55.01791473,-447.6090618,-283.9454373
0.551,-118.6333675,170.1605743,-178.399933
0.535,-658.3491566,-110.5015012,1.141963256
0.561,-278.4663334,-107.4792892,-225.473059
0.504,856.9469245,223.0972531,90.94575551
0.514,-611.6385108,-321.4577149,-182.2170915
0.589,521.449294,-414.3239535,213.553797
0.535,1322.010154,735.7850177,797.1788664
0.546,167.3558726,-576.6488374,-189.6015044
0.56,495.7153001,853.7500157,-101.8939236
0.594,-873.3594718,146.3649609,-234.9176453
0.531,772.5688009,476.8131359,-491.703995
0.571,-141.3879157,-785.2330128,-432.1139775
0.54,-529.29454,865.6724544,-604.3891816
0.519,-559.4015729,995.1914185,-75.55723604
0.57,531.0309618,-107.9174428,49.78151276
0.574,154.3325257,499.1906615,-364.4869961
0.552,-440.5617405,784.1635219,-458.8821445
0.59,1370.739269,76.42754568,156.4938836
0.599,610.3825665,563.3166269,-130.3918417
0.673,-450.2902896,-459.9828807,-732.7744717
0.635,-794.2632762,483.2090437,-450.3456131
0.616,39.87576039,909.719603,-389.1322669
0.602,545.2999704,-500.4854828,-393.3819679
0.617,2.143401063,70.31219529,-131.9695315
0.636,-603.337354,2.735261342,-183.0824733
0.691,-161.1453603,-704.5042888,-167.3725814
0.617,1438.13029,648.3769097,589.5332012
0.662,-11.11811022,-393.6858468,-59.63955889
0.675,-835.4617191,434.5837291,62.99154472
0.648,-957.695451,482.2904678,-528.4098782
0.615,163.7116615,-999.5918944,152.0795416
0.61,1022.625851,-92.28302029,651.9617237
0.672,1301.987711,870.202125,-276.3190523
0.63,-282.8073048,-752.2493532,-153.8985218
0.611,204.1475331,-13.22799587,678.9751467
0.644,246.2355857,146.1799399,-423.5172807
0.628,625.5215571,-331.6850652,-213.9436846
0.675,-731.4129035,-636.9746736,-308.3261033
0.634,575.9109723,-317.3421662,470.7067574
0.628,-764.0467316,339.6654438,-411.9606757
0.639,917.8834431,747.3762156,-347.2322401
0.67,-750.71608,738.9354976,118.6630633
0.658,-421.2975607,-702.5161892,30.96442233
0.696,931.4461547,83.73385399,-425.667944
0.664,644.7833536,667.54752,915.9698641
0.613,-21.93754976,345.3790763,-229.485057
0.666,576.5250005,-792.2294644,-152.9344926
0.662,-778.848653,71.3337228,252.697528
0.678,-556.4252518,-68.61399573,-95.65393257
0.667,-236.5717691,-642.2100957,-407.6336642
0.699,-879.8968258,399.7446795,349.3944913
0.613,-247.7182808,-954.8373207,-4.692784012
0.637,-29.70616619,-445.2388586,84.24733443
0.683,-727.6581347,638.2667034,393.5016735
0.667,-584.7518264,-442.5021623,232.5229758
0.692,-676.193027,-540.5531898,-224.1057107
0.627,-292.2940266,-470.3913966,-306.8884628
0.7,-77.59807965,-370.455993,93.89337194
0.638,-858.3194119,-335.8454796,-246.4681681
0.653,953.6700935,490.5785319,-206.2331521
0.659,-614.8591793,-735.4261598,139.0683982
0.626,700.6510941,109.7561652,410.3264868
0.639,-91.75416956,-723.6065996,-10.38061981
0.674,-976.8422174,-540.9723993,-26.46099179
0.671,220.8709543,824.6984216,-429.8238378
0.748,1088.270075,-44.94034495,700.0376369
0.719,1052.366316,153.4019877,97.97044597
0.793,276.8887255,-147.5686446,-938.3168156
0.71,264.7370272,-841.0592367,-196.3148387
0.712,142.7010301,821.4545947,51.10695361
0.789,352.2283914,-95.41771797,-1089.433091
0.734,137.3363932,-681.508547,421.8996469
0.769,-483.8943016,843.671859,278.9361315
0.743,-823.4294955,-136.8560927,-219.3272875
0.734,-957.560569,314.6729755,466.7069376
0.763,-645.2871469,-443.6897974,-290.9395244
0.784,-561.8868897,-74.4713105,-126.2555822
0.786,-890.0783069,37.40696479,123.0082146
0.786,-702.2742966,-115.469502,-469.7122984
0.713,-475.9677489,-175.339551,-1062.172432
0.718,397.189785,1278.623341,-395.0384634
0.753,-680.3304023,-571.331336,-335.7835647
0.759,165.5496516,-59.12129658,345.7117453
0.717,-407.9734309,-131.6666998,-145.4419235
0.714,-772.7357042,1317.192789,2.394994503
0.758,-1.612693743,-530.9665382,-552.7070684
0.796,459.3549346,-199.8238803,-177.2200717
0.782,-777.4613364,132.1084134,-512.4152923
0.76,655.4925872,-592.1532047,395.7220557
0.764,-344.7464133,-611.0874165,-363.9841274
0.746,142.2017248,1338.766647,-902.6807904
0.723,-587.4013703,776.3716585,89.34961416
0.743,712.2328566,-555.3825026,-135.8481685
0.744,271.1549297,-133.0508451,-448.151523
0.703,-844.0398235,627.492736,-414.8852377
0.709,1088.190462,1589.760203,-12.48853524
0.788,-919.4652247,0.653393975,611.8399434
0.784,-450.6073071,-767.9164056,-368.9172147
0.712,-362.0802729,-899.7537933,302.4671691
0.724,-664.3286306,435.8724088,794.2527812
0.797,-446.2816624,597.568782,-569.2678115
0.773,-948.2788474,604.1432016,474.8086891
0.717,735.1862586,444.7395655,1347.196104
0.786,-687.6782453,-304.6566878,-619.0575895
0.743,218.0263351,295.5522049,-668.0003184
0.786,1581.955951,81.55037245,-427.8335254
0.742,954.0042553,243.6551205,-605.6177966
0.743,-736.6083854,-51.9595137,-405.0214753
0.797,-692.1867696,-437.4510357,-306.6587138
0.886,777.3991252,590.7732416,-600.1295775
0.854,-748.315543,-434.7067946,347.9669938
0.804,725.5499926,-281.3189353,507.215703
0.819,42.98231031,-105.0007218,-169.5352661
0.886,-236.2347226,-267.5674207,-699.9865513
0.892,-1063.127415,514.3322175,-17.86766219
0.891,-75.34045519,-477.5733324,-435.7263587
0.877,564.5562291,-195.6835512,-166.3493557
0.831,-187.1094837,-880.570381,161.3381517
0.842,978.8170891,-45.65006879,624.1649815
0.87,442.0717054,-0.796125076,-305.4069332
0.808,-171.4503682,376.3425432,-1144.740296
0.866,-621.1592672,34.20948453,-725.3360086
0.833,83.66141384,-212.7420237,-739.9183334
0.858,-158.0709948,-407.0913493,-331.1340516
0.884,-345.1366083,493.848769,-1022.873141
0.884,1331.962109,389.3693144,301.6327208
0.89,285.4206065,-524.7443615,357.2632661
0.811,-247.7257191,-286.7147881,-162.6060459
0.883,-496.4358194,-393.5032753,-43.83903278
0.879,277.0971498,541.9177259,-128.1944824
0.884,763.5074073,92.51215859,-88.11636346
0.863,184.0012143,-710.0877189,-36.97687478
0.832,-840.538876,-243.0874079,-272.9374989
0.802,-397.9622681,-844.8693717,406.7816662
0.894,133.8844876,513.9681618,-394.147579
0.83,310.495163,-682.006991,-61.64530249
0.892,-273.9881144,-307.7977354,-169.2986613
0.857,64.43281339,-295.9669467,-804.5977484
0.878,-205.5969256,-117.634234,-811.2701977
0.869,355.2026599,1678.096241,-369.8346558
0.806,-641.2839533,-207.1301596,557.6585662
0.812,898.2122275,1258.712759,-470.4539563
0.886,136.9740769,1541.855948,-387.545908
0.881,-922.2720398,126.4368554,-59.30774017
0.889,-859.9096787,537.0374215,-134.9661058
0.805,104.3763809,22.81928917,-974.4379905
0.811,157.6903216,848.5658103,-146.7802648
0.831,194.9829572,-874.4128013,-520.070918
0.898,369.7170859,768.9730991,-594.3560782
0.84,-525.3034383,671.607697,-411.9328687
0.894,-479.4751932,1221.82776,-83.97273406
0.849,-754.3919128,226.6427704,-389.3404113
0.859,-399.1855518,420.1668568,66.39096561
0.859,-396.1631803,499.0397401,-731.9193759
0.861,-518.6649367,-33.9392208,-269.4963815
0.824,-668.666216,-44.20120093,-433.0714131
0.855,-691.2458158,440.5499412,22.84595978
0.846,-941.5999901,-0.982065333,239.8088527
0.892,-598.9618698,494.1630068,-321.1664273
0.996,311.5634264,-500.7472562,97.74091521
0.987,-391.4777504,1011.79107,-446.1556257
0.999,-193.6700339,125.693349,-857.058228
0.999,840.2035396,80.57948349,-222.4556428
0.935,-882.0841142,492.3480884,-368.8160598
0.997,816.5652057,357.7577706,-606.5848672
0.958,-122.142263,-535.6458983,-10.29237649
0.999,-812.0506961,919.3374527,195.9055677
0.996,-1018.345003,257.8196136,338.7635044
0.919,-769.0290982,459.7132729,506.6835597
1,1283.476836,97.87320658,-280.5146006
0.999,743.8162638,40.59760924,-326.5265768
1,293.9041877,-863.0066376,-399.1620864
1,291.6449257,-324.1652411,-683.8540331
0.981,-509.1766784,136.2949118,-432.636732
0.955,378.1568143,-540.68916,-69.37752107
1,935.2868648,-143.0304258,-346.7480232
0.999,133.243945,241.325353,-491.0694948
0.964,620.2358678,-790.6112538,195.7165967
0.999,-137.1754385,-301.3604957,-844.814196
0.997,674.4218896,-360.9555612,-107.9150651
0.998,1277.641673,-271.9467774,297.3127728
0.997,298.9781338,-541.4764593,-1087.789041
0.984,682.6608477,-77.40549007,-6.143512563
1,581.1403734,-527.6887243,-878.3437849
0.935,144.8740065,-1017.845363,227.8072748
0.928,310.9665044,279.9786989,-866.5493892
0.973,1291.760278,0.115641375,180.1054203
0.999,-394.8891597,571.3624897,-753.4414443
0.996,991.9102795,128.6490958,10.24074441
0.997,695.0821711,-330.9456738,-456.5420969
1,479.5217146,-500.2533459,-462.9269163
0.992,1038.425786,-237.1398275,-162.5452293
0.931,-239.8419168,401.5411787,-154.7091825
0.968,442.0105427,-666.9249122,-293.2174543
0.997,452.5026201,-700.4446724,-561.8645024
0.993,-657.8443049,-304.9418992,-162.5854852
0.995,25.59362271,-476.0433412,-555.2730899
0.998,1031.18743,361.6092102,-209.2595791
0.992,-305.2442079,-366.5038421,-422.2833182
1,684.2640625,-655.6202902,-341.5770562
0.98,528.9457161,71.86308744,-571.0365393
0.953,-288.2748517,-134.8742027,-304.6341083
1,888.8948303,-539.2636349,-238.8242287
0.999,1533.317047,476.5566495,113.028486
0.989,-229.820441,-907.7014865,-175.9122607
0.976,94.91444215,-473.0011031,-456.5411539
0.996,-317.314999,-356.4223542,-839.9775248
0.99,-402.5864325,127.669026,-351.3275883
0.995,460.8318793,32.2595206,15.47069269
