pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80
0,789.3411564,813.9019879,352.8640072,439.8410053,-455.7952104,-196.1088742,196.2092373,-511.9145624,-129.6828427,-788.727104,566.9329317,76.33108052,597.3458311,-27.1876739,-175.1800565,-405.5048096,215.5335105,147.5523534,-166.4404917,-32.42022695,-293.1664471,-262.5999135,-464.4752627,-205.5858992,-341.5353007,248.3228628,248.1211593,-56.75850385,-157.6834546,181.3074296,18.44551698,277.330409,-21.14195737,-51.64156222,478.7850161,21.57285675,107.7292135,81.91058534,-153.3200971,-72.45079492,-69.4937261,205.3315572,-114.936138,55.49581465,-5.049945308,-144.6080363,151.1690221,112.1769396,-229.9957321,-35.88052363,-189.2007865,1.091310096,-148.7762331,141.2528378,61.91308633,-79.93844631,-68.3323876,97.96330271,-126.6093654,-89.61614895,-104.5076198,-159.6443582,-124.7952715,66.9745572,-76.65443505,131.3354205,-64.83740515,-58.92332213,-183.2292411,-36.71293144,-34.36699359,133.2531597,54.69737536,-40.86258588,4.969520215,-18.26969489,-69.4766574,47.44036411,-80.22516958,-109.1789803
0,-817.2396993,-382.5749054,636.5494447,146.2000436,-139.5207377,203.1796045,410.9214413,-372.1639568,162.8890426,434.4042267,-33.89838752,76.51015822,-304.5740008,-207.0163038,248.5053503,-221.1359301,-103.3551068,-140.648018,178.2155686,88.8115819,232.9709886,-136.5045402,-130.4027568,-11.29738035,86.01990247,-169.645786,267.8426127,148.2272614,85.73693611,-128.8648684,-270.0406365,-169.8627444,42.00544175,-50.90703826,-131.8094949,-52.10208002,-115.1719411,-67.39857777,-83.78601595,-51.14540042,217.3910179,-11.66964377,63.40582554,49.63399862,84.54855219,8.208736724,236.9565467,-15.55311653,39.55273578,12.28171978,-81.57074437,18.73819774,35.07530089,-55.99679416,-133.4388494,66.35031936,0.071184858,-72.77719711,96.44933365,-66.09763415,96.22059398,-102.2443627,12.43876123,-16.74461624,62.73217051,184.4559002,3.467885801,35.87819269,-81.33458386,-16.94207717,-42.30330657,-15.83725693,-58.74169248,52.80338404,-196.9962593,11.01169949,32.7791106,-18.97088103,-9.625894369,11.07942253
0,214.017016,-275.2748115,1096.105734,690.2068084,-188.5908829,-31.10153003,-24.0489068,-77.23903699,-241.0739878,-537.9441411,391.9322684,388.3586567,64.32529952,250.7657513,26.44816503,-472.7088255,-505.4103959,27.58083522,-533.9177299,298.8526513,310.7568666,-35.15699563,203.3786672,-86.03117789,-174.2652933,251.3337471,-178.271247,-330.9605237,173.9964907,201.6539792,-144.8516458,173.3711414,155.5569455,51.80198493,-35.33081911,-341.4927956,378.3932837,-140.4694812,115.0121526,47.01759075,99.15370066,-233.4052672,-2.029226542,-151.1106525,-87.11930678,404.9559029,-256.3092007,-6.386021706,430.6682351,-225.1368681,-83.46452038,-148.1603856,0.318908069,31.10889098,-372.9525407,171.5399159,-224.418129,-103.6214754,-29.66825266,-50.10668068,-86.76796887,250.4929227,-190.1230951,46.8600655,-136.9600193,71.56589631,-64.66754213,171.6402441,381.7875983,-29.73290483,-74.40615991,-79.98851474,17.0251977,-23.7758753,-200.3981292,-96.34205914,-39.28797942,-23.71810285,-9.689684288,193.7230198
0,242.2190548,182.6585364,148.5015861,346.5987128,-732.6583277,433.4804945,478.5120837,602.2547508,-58.31492546,-95.1917397,-432.2636315,-490.5026615,-95.28554321,-293.7050408,-379.8802944,173.4979873,-443.5261475,-550.2044284,13.81700429,-24.02708941,85.22753951,187.2619467,-141.537792,-117.5559557,197.2855352,-18.89247005,331.8154222,-10.51518766,276.3037202,-15.64928061,-91.34729943,-12.13653446,-381.8468629,-255.6788465,130.9318367,-157.0136619,-76.30469483,-33.82524995,42.88001514,72.28264204,-2.313100606,26.1966883,-76.18859751,-181.6296491,63.44665486,-118.9060984,127.7024947,17.22405396,-64.67035965,-177.9924696,-64.59766403,188.7489079,-21.80516602,322.864612,261.5579752,73.8201134,58.18487907,35.87414004,99.09295607,75.43279204,-29.05773018,-86.30317185,51.90017959,-91.5525499,-45.62418338,-145.6435708,-44.3423456,50.3117842,-108.4351559,384.5865065,-60.87980577,103.7448874,-81.76166863,36.85572186,91.55929561,-5.980922883,7.720478864,-85.16125646,-41.23552766,25.15545694
0,316.2112904,-231.7155699,937.2097523,641.3920366,617.0526734,520.5153758,547.4291593,-26.15709497,-31.38979272,-348.7575987,-227.1181229,86.46976789,335.5183574,816.8595912,451.2160958,297.2645936,-342.7619267,268.2272495,-88.36576957,-367.827968,403.4496139,83.60734675,-11.51310365,215.6744416,143.8251271,693.6376538,-93.33944564,-511.9921682,385.5661418,519.3838466,-298.4323317,-207.128998,-320.0617981,17.1211855,-214.4349554,-63.35516722,-86.56514823,-175.2000761,-98.45783073,214.4820733,110.6221576,11.84023648,-148.5188213,-270.838419,-21.05450932,197.4274055,-253.0436236,216.3389766,190.7685812,-79.15587093,145.206984,122.761767,168.568563,-227.8599103,-16.89788288,-191.1097682,-285.6712768,86.09423874,-97.06894566,161.5393209,-133.3876061,-272.6180808,83.14609029,-227.244784,-188.8006819,83.35829312,-155.4604083,1.306522006,-52.27429373,-85.80564558,-35.81202831,31.96333544,349.0419674,-129.3988697,-38.94157788,82.76716296,169.469873,-26.94914912,-31.42470899,-58.81241235
0,256.4231753,-283.9120126,-309.3944561,-436.7011618,-161.2321634,-272.6665203,-247.2786046,483.9481073,-491.2913831,-59.05216659,316.3440775,421.5659123,9.067654467,-45.3816966,-33.9286045,158.0992565,-10.68758266,156.8618495,-202.1057789,-64.12566277,132.3138586,-86.40482907,-43.18311883,259.4325768,-127.016444,-370.4722096,-18.200957,-250.9529741,102.1023523,-56.43728282,-64.95196741,-45.15972019,-327.1235444,-247.2155548,172.397832,-52.10835946,2.825469018,-48.68957392,-181.0035228,114.8292982,63.47667296,98.08014547,163.7330716,-89.35174534,381.8346351,70.15982539,-5.463316904,-48.33489744,-111.7099077,-66.07603747,67.33409408,-38.24282734,-17.07767799,-32.02805931,100.1506776,98.15473245,65.77499092,1.323200046,85.55556524,-76.5987196,4.133706741,-54.44863398,-119.1210865,26.6627384,-188.4536508,136.6165739,42.61039369,57.69257658,84.56459169,-100.7173394,-52.16283757,-21.86472615,130.3331173,109.7249268,-20.92820774,-102.3987085,46.50819945,-65.40034105,93.42944416,-119.2614019
0,390.2035228,-153.2380723,340.1367324,294.6318114,48.09481688,-284.3089163,169.0642132,-36.01986443,-432.6027635,-287.5532541,815.2606909,42.0115605,111.9041895,407.8632547,189.56549,415.6195921,-354.496496,-156.1907528,616.9831962,-37.26304384,93.81453734,218.7224094,69.71083318,287.2873466,258.2409308,-224.7314906,-20.89743687,-285.8310105,-182.4430253,-233.7271947,271.5840307,-350.9554208,-240.071087,222.9004123,-267.0731347,293.8548224,-154.3444961,18.04727946,-337.731824,-42.25911867,-178.3458734,47.75807518,153.9777147,108.740591,32.37440646,66.06543728,-76.82811311,89.98679479,96.74597459,17.80774127,130.5103544,111.3334073,77.27325479,-249.5824248,120.2194862,136.6369198,-76.70580325,-69.27184084,46.3870429,-139.6535017,1.740751449,39.55718803,-11.35843175,14.18598551,225.5885651,-95.28219706,186.9912433,20.50955831,-6.318046921,166.0652704,-133.7363678,-151.6924961,59.86347728,165.1328402,21.19909479,86.76922619,-62.81503581,-56.34165008,-23.39749125,223.5719588
0,616.9318549,179.3273449,305.5945053,-371.2540053,-259.3216695,455.9279263,267.6809861,-300.7332387,102.8240639,112.6170508,-153.4482276,861.412914,-103.7259405,14.09582475,104.0440155,27.03173965,183.9057698,-350.7214787,347.7330929,-58.4631848,476.5513463,437.0374262,345.6877252,-241.0580132,77.56389783,-459.854327,402.8914303,184.4013153,-141.8375828,344.2580335,-210.0034136,-100.5858979,-472.2214146,140.2213922,-320.5733447,159.2749152,93.15763786,-196.02313,160.7808079,-213.1109534,-208.7455859,204.3819582,-125.5964629,-251.9307698,75.39812143,120.5666775,6.089473225,172.1821013,-35.92965013,-220.2804592,164.7572013,5.17072562,-13.84198501,73.79257423,-64.5162837,221.4099066,34.79937727,-82.5808068,-19.40824648,3.531542475,-17.51502901,78.61217673,-225.2373351,-137.7666317,65.38137727,-25.91725476,-94.41543056,98.28359531,163.4447787,63.55262657,-31.4227248,-33.35665296,58.94139864,-24.70481944,-126.554167,-168.2009417,-18.19620808,-37.94788441,43.17842566,-44.05941949
0,-397.9181138,204.4365951,317.1589412,255.1555997,-106.321137,-782.2754169,26.18081262,-39.53218823,-305.1078278,427.3809975,531.5376267,-561.9218785,-330.8770633,-21.84356146,-245.3774605,121.8280279,155.3515916,46.57304546,-72.20323737,-91.47779959,-53.80488683,340.3314197,57.69436897,-492.2201232,-196.4695525,-170.7495974,-33.51080054,-65.92545105,-1.984479493,180.977866,346.465141,-122.1420672,-7.471094696,95.2924002,-132.2885962,-288.3680421,-214.4050467,274.4045774,391.1684009,-18.80211537,-197.5034511,152.0972063,-42.35885294,139.5238675,78.5138081,-75.51132206,-184.1018216,182.4058,44.41974375,222.8605252,273.4821827,113.4434235,153.9138377,-7.371773402,-24.2859409,41.29389617,70.1869553,229.8624826,67.53829279,19.75076441,71.01741199,-72.49594893,55.58153826,-176.2468663,-39.63748261,-124.5634963,-149.631357,57.72925032,-67.45781686,-4.87657361,-251.660462,-132.3949276,-64.13307307,28.39112523,-22.66706129,157.0659833,97.24752397,-43.0053907,-87.07151738,-152.2520574
0.014,547.5489544,-487.9616944,129.126662,-651.9754686,-189.9406704,-241.9476513,-252.7033194,65.8655756,122.2439813,-128.2819283,19.15859879,363.7284613,-456.0385814,-226.2470307,-152.425496,88.76854494,-147.0825724,-146.0175428,-186.1744119,-145.768288,-46.57328597,-75.51318641,63.34693724,-80.41478687,-79.59945272,-56.90699598,-227.1909587,4.974706879,-229.9200125,-61.26128698,7.064673816,142.8665555,-129.8398529,75.60880466,-79.68450764,-172.2102181,272.0694875,15.1048972,25.9649352,154.9284107,-50.04657692,84.09130797,-98.81998677,-222.7088406,-239.034033,-168.084951,287.1775901,8.324285221,192.2260507,251.820298,-115.3214568,-107.0206743,-37.57133148,55.61421226,106.2179577,-89.77566809,-54.15760426,-52.41915427,-83.75497576,132.7635765,11.39908469,-12.46369695,-43.39388045,-26.10866521,-37.76906753,121.4791218,35.23642109,-5.15283481,-4.357303265,42.1031897,-256.8370043,-60.2386798,75.32244333,89.24382244,84.85046644,22.44799201,27.03521197,33.88911999,-50.21717338,-88.41533755
0,790.0994584,1578.782556,145.8813346,798.5518812,-594.1378209,-406.034539,643.3025324,-564.1817704,302.9116732,-231.4169531,56.47271287,692.2177825,-238.6616391,312.1700145,-264.5391832,553.6460434,805.4286046,-134.6019108,-93.73675215,-255.8925856,61.25577498,286.1775951,302.0822941,-285.1325839,-17.2191212,-47.00651188,-351.8029389,-79.07066343,101.5678284,-458.886999,-203.8117047,240.3756181,249.8072095,310.3718433,149.8881607,-232.8810223,-165.6422417,8.214666727,-229.2596536,-31.72883652,105.1215873,3.685801858,127.1056369,316.821223,-25.40824179,234.7032876,-210.5990539,-289.292096,-104.2316362,-36.21021223,-25.2036832,-83.02730827,-110.3855302,72.24108994,-83.78055422,69.21679726,114.051527,29.38692199,315.878825,37.947394,-17.49737132,3.416557542,-163.5620366,-174.9846195,116.511985,142.4100552,-216.7086386,251.3512096,26.28543001,45.27698831,-123.2610726,-155.9696673,-49.27906052,28.56836587,22.23068661,93.47872353,-178.4747721,-129.5991751,-177.0727824,58.58040856
0,613.0453766,-259.2987149,344.9603037,-316.3653987,-69.67342723,-180.6430707,2.891159892,512.3495058,131.4121739,-373.9328001,-239.5391178,-512.0872703,329.7992116,-539.6725464,-257.3757674,55.05155604,-40.77726132,-281.7402412,-195.8852842,-36.36291778,403.7111827,-149.5937922,215.1612937,-41.99817798,426.599833,-42.05313363,22.58803191,-468.4729363,114.6133704,-184.5724353,120.0394451,-123.0717587,-48.40959142,-119.655913,182.2407884,51.49326281,-262.835304,36.63442764,72.05881337,-27.58618116,102.0072585,-147.8605305,-49.91087043,77.39284741,123.3516101,76.7084135,-72.64017737,-61.74979208,-186.0773482,185.8165263,33.97913543,-62.97272389,-63.9691512,74.40025651,-83.36705813,-84.54717123,-29.50758479,93.98954931,-84.43406028,20.74321101,-41.88279973,-115.5536537,48.03523774,-73.46699603,142.0331183,4.362603236,190.7858256,38.19476188,-120.384473,-126.0657224,135.0090434,101.7853882,200.2874111,-116.5996118,6.407242581,-8.652920834,-17.43735921,1.922910253,-125.928308,-12.47617205
0,717.431898,211.1543994,-375.6993042,-545.5846579,-188.1953721,-557.6574647,-170.9314508,326.9527251,-195.6960163,70.71628503,428.5661397,-4.588446937,199.4133273,55.11468309,341.82983,-310.168957,-184.9339513,-217.67429,-28.7991178,26.60152786,-21.33093145,-121.5660399,-332.0530792,-339.9000509,93.65075675,-315.2633218,-79.04247343,-115.1074508,308.5089371,-55.8040862,83.36188978,54.49084166,-10.38275474,-134.062394,-322.5376295,-287.8755021,-49.13736169,113.4956406,12.08998888,42.57353141,-101.9125438,-111.6213208,66.07701596,44.50078353,-126.6511904,-120.5423272,-33.72075474,-95.08973544,11.51591216,-25.7262327,-55.94871733,-6.365873417,104.077438,-180.0994152,-10.48988466,117.4697864,-21.96047332,-112.1871272,86.04507412,-44.05873467,-53.52145326,-178.049367,-22.79259088,29.6642881,108.4016232,-235.1306586,-70.96543802,100.9638914,-108.1540398,-39.46795747,-72.9003292,-4.982028107,53.1849444,99.72864315,17.4609849,126.5692526,38.46449748,38.32033832,-30.10505452,71.87903853
0,540.8381666,1039.120778,239.3594796,854.5933085,-159.5805607,-416.1430129,208.0409397,-491.7173819,-769.7348642,-804.5359891,180.5990373,-111.5319435,295.6121388,242.8056718,-281.8576743,-351.5364357,55.33479462,-302.6068243,-24.95839402,-191.9014362,127.6958154,76.38613987,-465.235924,-276.1880309,143.1225831,118.8709403,311.2908925,-41.1077613,-97.21219783,168.2613718,8.740204813,23.65679691,-193.547227,-197.7483815,145.5897051,88.38942881,98.87431387,-33.04142334,-191.2745319,-184.8126517,-67.46148355,121.4811903,-87.07216178,-31.63014844,-103.4721792,-100.7234284,-20.14173994,21.80606594,-142.8912831,145.5061622,-62.67898862,116.3134899,-107.5801947,-198.7832845,-95.36873733,-109.4294485,106.2442216,260.0522153,26.46599196,49.91988158,126.6670247,-132.8563232,-20.89345744,20.58500367,-110.966346,-99.61214874,-100.89035,-165.3483445,45.41149334,-29.65071974,18.40023576,118.3988387,-18.48211717,102.4323006,8.208136401,21.50027691,139.2415973,-174.2599108,-68.37408122,38.45001213
0,-706.313564,-358.7691651,682.9843118,30.00958593,-361.6493166,167.4363461,493.0449914,-72.55100652,-38.22056817,425.5967453,100.1834635,10.69012774,112.0954567,-14.48275139,408.6412681,-294.885387,-14.50977976,-183.2304598,323.6672663,124.4154152,163.5105703,-22.79622487,-131.6878273,30.97138099,77.88111838,-447.3632909,-3.981565223,-289.7980567,-29.96203236,8.43665319,62.362723,305.1479046,-122.4438052,-209.7576601,-148.8121316,80.37902027,-220.9106128,-79.77472782,106.5086866,-141.1997476,97.99302511,-49.07107158,113.92729,-85.71638907,-79.23923938,56.54448793,64.53402964,90.84688072,177.5173648,182.9018825,-112.8733049,37.02801437,-84.64922165,-247.3917396,0.887354678,34.65005405,82.96566072,47.34699902,-30.62209468,41.6892254,243.0122147,-23.00479959,51.15312841,83.65407984,-52.41648768,39.13460522,-36.74956576,-50.62979155,-34.86469105,61.31695598,-95.01866736,-52.10795673,-27.54520964,-27.38121845,54.65403348,88.22152107,110.755857,33.80870307,-89.66376664,-27.12928389
