pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100
0,580.7879543,616.8122302,272.3308705,353.4824191,-332.3372998,-138.1114317,142.5511193,-336.7351683,-183.3086718,-615.4248472,423.9656273,-11.60716662,466.1895769,30.74708237,-156.902477,-330.5529864,124.5930353,87.90838087,-93.19566567,-17.0646356,-228.0746276,-209.8009086,-380.9016822,-131.0152885,-269.5424527,167.4609484,191.7263836,-21.40025189,-98.84657434,138.7715193,-17.41076838,214.6826529,-50.08549979,-12.18685349,321.3242822,164.6940684,75.06748861,95.26581547,-109.656184,-87.14506603,-5.837427493,144.5258217,104.4787963,9.656115648,27.65095942,134.9632481,-83.89097316,126.1722194,-90.69836088,-108.8601982,-175.4467081,-9.840098765,23.31017743,-191.8317865,29.06382904,53.96946872,-16.94803401,36.29933201,8.328024706,-86.39064255,27.46489752,-63.21651762,-109.1289718,-73.32909113,-13.4285948,78.43292819,89.51831575,-54.39271654,198.6351263,-44.47633239,-76.77649224,-23.4212186,-5.138649175,6.788634192,-55.22386041,-23.90789676,12.24577704,-11.47607273,11.99589008,-43.63402248,-30.37458284,-18.11053651,44.23010471,-88.86130074,95.68945377,174.4877558,78.6160366,110.2187824,-82.67439612,-12.86142631,-27.72812342,81.03050613,105.8314207,23.38533868,74.49837947,-18.18886214,-59.0264381,-49.4280974,-40.5331312,-48.97365905
0,-608.1292508,-259.888155,515.4370292,63.12953587,-103.9822223,166.8361044,329.6259674,-299.1919916,132.7971767,299.7557475,1.996011545,94.61388465,-229.3018098,-168.115254,189.997804,-141.8573926,-99.5937281,-116.8561511,128.6083616,41.04437194,163.571117,-101.7715961,-102.0506411,1.968836655,66.57137087,-117.0752038,215.1852678,65.46661815,90.59549941,-121.7319026,203.0344211,-141.2785309,35.09786575,-30.13346048,-93.11887755,-31.67510625,-96.92201767,-52.39468225,-41.16247079,-10.07593743,162.9430567,-11.64736267,-82.63147187,50.27488184,71.15893617,-50.36589354,-76.6744999,147.7795263,38.13345033,19.31164078,-42.50967853,15.39567563,-31.9920666,57.71413437,-89.35635574,-61.69396059,-20.39537258,-22.8079969,-61.90485546,89.08256597,-43.49862506,61.23144776,-85.57412261,13.75004382,9.217214241,-26.71831485,146.1288676,62.40883383,52.87222268,-11.89607838,25.86493693,69.7925,22.42492962,-10.99859348,-25.64062507,-78.16019809,-23.82989247,-66.54909163,-24.11251555,8.528116394,47.2369192,109.4139784,-41.07615484,3.235865142,-62.75643743,-30.36599936,27.84003943,-15.96383378,50.13972684,-161.9710422,-39.64874845,-59.05944506,-6.411119609,6.790220758,45.72082654,-0.859108482,-41.20502824,-15.1387992,-3.941922989,-143.3108632
0,173.3746772,-193.0109195,913.4314706,469.4001339,-127.7815925,-28.86437559,-29.81269827,-26.03203268,-227.9763059,-415.9941999,325.2867935,237.5056828,80.70323099,248.5827855,25.62376294,-328.2325931,-453.6252767,-22.96438318,-383.3792955,236.8290368,271.1307579,-49.81405026,140.9979109,-68.86034748,-143.7682884,190.928926,-177.7706514,-260.7763265,76.19549795,183.4277436,138.5421753,153.4140975,88.47032336,-24.15198368,-151.6914303,282.2726365,223.7830488,-151.2428556,96.94755759,73.89895794,59.74724545,-179.9082171,-14.93939819,-8.537175131,-157.524611,-283.1994525,253.52183,-144.7757961,326.2228895,-27.25952836,59.3849211,-119.3505869,-5.991772849,-49.60408217,-260.7496441,-171.0608113,-172.0405442,90.68727657,-133.9480019,-17.74153661,-54.05324249,-115.428495,187.5602576,-122.229084,115.1779969,74.72435394,65.67414863,35.63027865,-205.6867796,251.7877964,41.12972931,133.863638,0.633785809,57.58377244,-27.43971575,-128.1652118,-22.75279315,58.01413607,-85.99188642,111.8374304,75.51737632,9.859462557,-159.8445912,-7.54451865,-17.06251139,-123.5727629,101.7799299,16.77201735,-40.90784474,-18.85167849,-38.76247497,73.24876963,36.95073732,-23.91922833,-62.41729264,-9.107438741,-19.62767599,46.15598669,49.02671879,-24.37422286
0,170.6792248,137.9737504,145.7986206,273.7128715,-553.9926811,324.3107151,351.0408567,498.1992668,-32.83931179,-56.73098936,-359.6579009,-352.0267257,-87.54155789,-247.0436564,-289.0577761,191.2107299,-278.7026812,-454.9721811,23.54994391,-29.79381264,88.54930931,128.9121527,-110.5381659,-79.14241663,141.7240882,-0.776991179,236.9768714,-59.69331129,221.5359887,-16.81856293,56.85864827,-108.8088721,-336.6062289,-92.2230714,81.5876697,139.429547,-92.62224881,-44.53949089,-0.764490486,40.86272409,-3.223926669,-10.26074295,90.67184356,-99.86501093,6.925765674,-24.64029407,-146.7989087,49.84950618,6.621068788,-183.1774662,-43.92706989,129.1569486,-69.74293251,-119.2198112,266.930124,-86.44804539,-13.83933518,-55.89276151,83.37445152,53.00379395,43.17000019,-34.989328,-93.92399368,28.90180359,12.04074391,-5.098998548,-139.5695464,55.67151336,-87.0900612,-243.6718877,-155.6394328,96.68560881,20.08789545,-37.95570001,-27.90966502,103.9301325,119.1385937,-3.829481347,-165.0409945,-54.06226811,13.30493639,59.76083138,-71.70198991,-24.10865884,12.48310003,5.258742806,96.78368771,-26.67954634,-56.78578504,-58.62878098,-75.66530115,-22.79634573,27.21686808,16.97619543,31.55563741,-17.49031651,-6.816396633,100.8233549,32.68117519,24.54631931
0,231.1193783,-187.9733065,801.4087973,348.4466493,485.4045904,407.216678,419.5030635,19.65399134,-45.18119619,-274.1548426,-170.2723737,16.1147121,245.1148729,631.4519268,375.4218554,282.0796048,-233.5709092,237.5334124,-57.53627752,-288.9514221,278.7648083,105.5797182,-4.27273371,206.5154383,50.1865058,531.2805791,-116.4695485,-398.2193187,199.8061138,430.5076552,216.4761268,-232.1654004,-215.1488567,55.39002448,-160.303779,-41.21700903,-69.8843983,-119.5235734,-159.5408796,112.5075906,56.37733435,-25.4048081,181.5470705,-157.1027479,-97.70489878,-75.36785667,219.3847984,-91.76389633,153.6469993,-51.90011449,140.3480422,77.25969203,-25.42863029,220.7531272,-87.17307939,136.1997374,-50.53964272,229.6176228,144.3026093,-88.7553894,134.2643116,-119.5844727,-221.32179,65.59591718,195.6728098,4.962482347,10.10347552,9.043039549,141.0033417,141.6093335,-155.0139971,-54.34073868,72.00508894,218.2293261,-14.46053206,74.34342995,-170.6159365,-57.33250662,26.22660285,-60.74973215,9.294992869,147.5495438,116.0628775,113.7772189,-63.93030476,11.44559027,104.4181708,-13.10943319,6.453425602,80.69491771,-98.88897844,84.99011409,25.56558214,-32.75295976,-114.5038258,39.25836755,70.54152019,-99.44608464,38.8114818,44.83401234
0,193.5770455,-233.7062426,-253.3931949,-317.9682542,-159.0924423,-225.3640136,-209.6327183,404.4773292,-363.5312558,-8.392286386,270.333231,289.4094662,55.19894583,-29.83990097,-40.68562538,99.60855833,-11.96170967,129.5785822,-156.0886378,-29.87972003,91.73578517,-74.30437079,-15.68367505,201.5621198,-75.91403082,-302.1301082,-9.056190731,-179.7659589,21.72366896,-26.29940441,34.48169525,-145.5433794,-273.7276417,-86.75723538,108.7985797,115.6345606,20.48158623,-11.99769485,-173.6922822,66.09138645,50.1176789,75.27336295,-72.56626286,-136.7260476,257.3324632,-121.4949595,15.87596777,-22.68645336,-85.66768847,-69.30346333,43.12771712,-26.84076285,54.27309091,5.382135169,49.97723458,43.92743369,-11.3853452,-108.6621418,-63.38277409,70.16302722,-20.95531417,-1.690058984,-28.42401463,-68.92668252,104.4968483,133.398868,94.9915092,17.54753785,-14.80112904,66.52424146,81.14794041,-25.86276938,-77.49809368,16.67739503,-191.5588137,-69.31381125,65.10176413,31.58878435,-0.087469721,24.41570699,-98.70308546,6.528978911,-46.40759437,-61.54476148,151.6915848,25.45820583,-7.5754078,-4.433566234,-89.81375725,13.58469428,60.26194124,-103.4664623,63.82723043,42.87195687,28.70058032,54.96238173,93.02438284,-63.3938061,49.02213367,-70.1556242
0,321.8197631,-79.53334952,260.1215043,225.878616,68.00141473,-207.8269876,127.6523279,-0.647690123,-339.6214827,-191.5283799,616.1676334,-48.83641225,86.8517323,333.8545006,176.8439315,369.2907596,-185.700516,-119.9969548,445.7037916,-38.38300413,48.82341441,179.2795525,108.121105,221.2573407,217.5379899,-166.9660477,-28.97436691,-189.5903596,-149.4662663,-172.4988896,-246.4742234,-273.778313,-59.06201709,238.3596177,-110.7176752,-296.7676559,-54.27441575,80.97330916,-200.9320994,-81.74308403,-109.5629393,133.8497196,-164.4063743,74.12017464,5.2474337,-21.41066643,88.05507123,-50.50729123,75.4651376,-0.762501502,55.74243464,96.89081205,82.10376954,252.0949274,55.1511231,50.6339284,-107.5608394,-17.17988107,-33.49140228,42.52725164,-124.600977,-41.45088786,3.753911806,-6.981709849,-168.9362052,-72.98325121,17.35101658,20.45106404,-112.038841,-66.92602369,57.83866857,84.1828827,-109.3106674,55.05083198,-87.07973681,96.31003349,15.55933834,-38.10076064,21.01518824,49.19183506,84.94507429,3.938779909,74.39970094,137.7748606,-140.4837126,-23.9147099,-6.264539549,-12.73561646,-10.37552192,18.31730261,41.83489779,-100.6780054,4.949904081,85.63278865,80.27037808,-58.59706872,-41.59300326,160.5126521,-25.46350355,29.28347469
0,464.5633134,153.9180143,214.2903759,-298.0272932,-233.7318352,340.692882,199.2622055,-212.9284083,59.75817894,55.18531573,-40.33906519,667.0422893,-39.35245024,15.78083372,95.63473479,23.32603541,156.6250615,-245.83745,246.8559705,-68.34731097,338.7298152,336.1642706,266.4769251,-210.2344036,57.81413125,-316.3327925,332.5294455,124.8497294,-34.92307676,211.0871682,129.0993411,-110.1054352,-296.2887408,192.1538462,-148.3468863,-219.9679053,76.92101097,-236.6209308,109.8334135,-233.4067561,-97.0169179,102.1256354,155.3970889,-138.5859131,-21.24160817,-93.6644418,58.31112428,48.87010687,23.70677668,-209.2776247,105.6859956,7.346520603,72.62835124,56.27472942,33.95256097,-177.4269344,-57.47333082,-69.76901914,-57.66112948,-32.6178219,-50.12927775,-55.58511048,50.53189404,-141.5389543,86.2621173,-101.4913383,-33.51639323,-8.169440795,-94.34942365,77.15950634,-60.77659861,90.99291769,10.68041018,45.40316767,-49.46022361,-168.2092633,46.34020163,63.80731985,-31.4845565,-44.21414833,-4.257600914,9.073510662,67.7600868,47.2549478,82.33100354,22.30420259,137.880511,-100.6205325,-89.51087107,34.05002464,75.70011863,-143.5570577,140.0247679,-43.67619026,27.49511356,-60.23249608,-65.76886229,-28.16403733,-12.64824516,9.236132749
0,-330.3895299,119.7884165,282.9326798,134.3646268,-99.01991245,-602.7306091,22.22470408,-7.791041876,-215.5189277,318.4952959,405.7241993,-451.137915,-280.3216142,-86.43180401,-197.7018133,65.41906042,119.7482233,46.43582438,-42.48816801,-52.51123628,-38.55955953,233.9052244,14.92379477,-384.696892,-137.7669443,-145.185937,-18.36973179,-36.07895718,-5.701455859,153.534549,-258.4118137,-54.289623,17.01005676,45.29606777,-153.1672884,99.32706514,-205.5346653,119.7675197,322.2413933,-52.44659108,-147.2850388,82.3431135,100.2640834,-23.06425309,137.1040039,226.4547718,169.6134488,-75.90683589,-33.75693322,120.0487155,155.8125735,110.4379774,-48.35640482,90.20515536,-3.077645023,-18.34592741,15.97685726,-91.47374183,177.4813831,43.29044979,-70.88215827,-12.79181967,-93.20044421,21.20465645,103.4140337,-48.5709552,-122.0487932,24.13405452,49.38943867,47.20977336,-108.070597,95.35036953,-153.522042,9.830918024,41.99840331,75.52503653,135.2446699,-128.4293369,-66.8457806,-123.7415769,-38.96195413,62.00964522,-113.2690738,-96.27164994,-0.177817028,-28.12475826,-47.91839814,-88.72877176,-5.503819492,-45.37667301,-50.27348114,-41.75534113,-63.63696095,1.628375828,-138.9613936,-125.7515192,-5.759457042,-94.19448072,7.425470724,2.410313523
0.014,418.9769581,-363.1397743,78.72267976,-511.0247434,-204.849647,-198.8482206,-198.5292013,52.58005593,71.59351756,-121.9115938,51.40940806,294.3232753,-294.8427293,-193.5585262,-129.2200734,85.62724561,-117.1930958,-116.6008412,-150.217783,-106.0600053,-35.20080802,-70.479546,40.3720295,-67.97531042,-57.08544118,-53.13491281,-148.4678361,53.14938696,-186.0118565,-25.62992642,-11.79710717,85.01278602,-109.9873006,69.28818234,-131.9452712,124.3947967,157.9018365,-8.556640071,41.90007455,89.2416584,-44.21379887,60.7961669,109.1325175,-104.7848693,-192.5222918,45.55084791,-178.3048241,186.0623163,124.0980742,231.1780431,-78.23137915,-63.18349445,-2.787339026,-29.59775374,92.2821317,23.26542801,-2.41874384,61.18793889,22.42943714,-75.59129743,58.5259524,35.36093092,-0.769531863,-23.45238983,69.58660427,16.25418279,79.99916981,17.85288962,-42.6185638,-53.82414804,-40.66951934,43.04589735,-188.8038253,20.50666608,-36.69061718,84.45367612,-103.6730697,-96.45870915,20.64783572,31.65286475,-1.254801389,125.6868938,-47.88530268,-32.41463522,18.02378554,-32.60711579,-2.851088666,-72.27827891,85.12680603,44.82029475,54.5161139,123.8785588,-104.6149193,-63.56428671,35.63195067,83.60553046,-81.74790183,-29.34051326,60.17825617,58.15161428
