pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40
0,181.1601967,-14.91805895,735.6017352,333.4133555,-113.1829737,-10.11214812,-12.06680073,-55.39537004,124.8638015,-347.0760557,178.7741456,272.03888,146.336346,-0.07992757,-145.4539005,-205.2693924,87.28360096,4.609077143,468.3928647,-51.1651876,133.8367697,208.8390273,140.6044296,-38.10956187,-46.6142502,-137.8754571,53.05067876,-14.72768056,-184.2844083,144.8799439,73.31797711,105.0713051,42.94301083,23.8838118,139.2745163,-107.0867694,207.0542314,185.2388442,-104.1673676,50.17669872
0,175.6941708,145.7332907,131.24225,227.8386163,-412.4779042,220.8547353,306.7833605,305.5179612,70.94420103,-72.74193232,-168.2774829,-241.9137771,-205.1786021,-32.86309989,224.5413909,-45.91707525,300.6504214,-346.6452195,108.4878171,-73.68589062,-53.43465723,-29.27623593,-89.5768293,-31.44413957,-48.94474445,110.5809057,27.75065811,240.3154565,32.83397189,22.32168286,18.99287637,-25.1888669,172.6112744,-2.668763552,-222.0182266,70.77544559,93.68538864,-19.11821649,-30.01112748,9.996263135
0,183.7690478,-108.2429721,746.7969998,201.0176251,303.9474719,344.2319251,322.5080923,-34.12820063,47.35583328,-296.8692479,-180.3603363,228.6990016,-131.9451895,204.5229509,-417.4326389,99.53955703,246.5911141,191.1958202,39.7726529,137.1583058,-289.5714781,164.8361117,-9.366693031,-14.56653541,232.7141934,-27.05901683,351.4562608,29.42788979,-290.8521528,402.3318342,260.5735103,304.9785833,-5.664051939,23.25753917,-248.7428876,-95.64873419,-11.35707932,-6.735373201,-160.3108845,-96.56636207
0,232.1671314,-121.8902448,-249.094453,-135.3955915,-44.76713955,-161.9844024,-107.671331,218.3318606,328.1136436,-87.94026431,51.14792722,307.6090265,174.1292273,-15.96117466,106.6521017,109.0958634,38.27058867,103.994045,101.0081615,60.46296778,-9.165461232,116.673191,-47.30958264,67.14077603,126.2010149,-76.99696282,-262.0554534,95.18819139,-132.9239092,-4.951821566,22.28588459,-69.39794067,126.4614008,-27.21748384,-207.4727379,113.3110986,57.82282056,51.25054198,-25.52186304,-148.0072791
0,251.4575461,-68.56818059,262.3616838,141.6308914,37.36068983,-152.126435,123.0083279,-44.67322559,216.5321846,-158.4475787,458.5177011,318.1698722,-31.86047772,50.56166367,-215.3993674,62.22175756,274.0995979,-68.89597191,-213.5084213,-234.3245267,-235.3559132,-11.33705015,-3.077004485,124.1885165,120.4538952,190.5495562,-100.4640032,-52.73445269,-179.6970996,-44.04711659,-147.1886772,-69.69681148,-211.5015561,93.6418698,-224.2914245,-77.80866783,-249.7894372,-104.1136113,56.17875531,-141.8819075
0,441.9875453,136.3558517,135.5689015,-232.3062545,-226.9415893,262.0160661,130.092826,-171.7654618,-61.26516269,23.63403368,-214.9649305,192.0383651,459.4049367,-113.6269689,-93.75603749,111.1520838,-127.4505756,-193.4408124,-93.51843447,-125.8650089,-276.5633132,179.4320277,82.38695829,241.41565,-335.7526053,243.2675662,-78.64474416,100.4195191,111.0566513,-99.56918183,196.1080078,137.8480666,94.84507586,173.3357553,-267.7127171,-172.4763612,-165.0204133,43.62487243,-43.66564127,176.6649856
0,-30.87395735,372.8258079,136.3489037,304.4991107,83.34999639,-439.3261799,54.25970244,-183.7959023,154.4810713,277.246032,149.5081302,303.5086273,-424.05095,-147.4451554,313.8145344,135.1371761,-40.23963577,19.15898834,205.0447171,-20.28238909,-143.1267922,-181.339556,21.720878,-42.23715525,-296.9595998,-78.16495607,-134.0341891,54.41709312,-67.12373297,-173.784879,-126.4301279,173.8927557,-51.08429198,59.54572057,-38.48582668,-123.9914198,123.8771569,-156.1455419,138.6082382,194.0238719
0.014,310.3953975,-364.414305,28.57839615,-422.7884817,-172.3120653,-183.5230815,-197.474947,81.54048328,-72.77927515,-113.199127,1.145773295,1.272005284,222.9175282,-331.9511421,144.2731712,-3.518175159,132.5600622,-105.1633248,30.89178576,134.255825,36.3650497,-6.568878558,58.55150125,-22.0185652,-58.06194621,-55.4398709,-82.31793109,-206.0959418,-18.49728073,-45.82078585,-54.42899969,-45.6319905,64.85459753,97.5491598,-33.02063213,-124.3353398,129.3953627,170.7263683,-50.11560215,-13.3319861
0,610.8862204,902.6642937,37.909763,503.9375073,-319.0243193,-279.8734162,392.7923525,-318.8839355,-250.1557862,-166.8288223,-53.65478105,327.386178,301.723514,-154.1089678,212.7386437,217.1627762,-173.8551431,-62.49261315,-438.8793861,220.8904323,-23.90069236,33.4896019,112.5209263,178.0215056,-312.302338,125.8197678,-16.16260315,-209.0717626,-27.61878498,362.8306634,-42.67116208,-256.7084467,-115.377062,123.5406602,269.8592398,49.25954235,154.6736765,-151.1418794,25.20816225,-111.046989
0,407.7944114,-142.4674052,181.0904253,-177.3544584,-41.95677639,-115.9930514,25.66292157,297.8663476,-62.58897619,-219.529693,-42.35087126,-359.1372217,-182.044139,246.9358853,320.1335917,55.35298431,78.02692078,-225.7598697,174.5673876,3.586694349,-44.9080718,238.2304369,158.1359324,-140.3750531,67.80450773,233.0619048,-77.46101106,100.5135701,-259.5028155,61.99307954,-89.63089733,-76.36441782,-27.65957062,-64.72930473,-99.74464679,173.0049028,-21.49389379,-138.8450407,28.22770508,38.32425276
0,510.2317855,87.37505563,-330.260559,-234.8782275,-88.43442916,-359.0969982,-68.62462805,181.9230484,121.0284039,46.38513658,228.3638426,131.7531592,-20.71617006,100.0485592,-224.7347739,19.01383197,-65.33404443,-141.8767611,209.2868701,-39.87398001,-11.18678938,-30.35305493,-176.9183779,-267.4828206,-88.48095783,3.087694842,-241.6113127,129.7022142,-30.51635938,67.59532296,-88.11512152,-3.751716261,61.33286764,-75.43248255,-28.09246891,-213.9422485,139.2112724,-80.94991882,24.00708771,-2.017813965
0,437.2232153,631.3553156,110.4127443,537.805547,-7.318859498,-244.1320891,177.0809755,-369.2226346,374.152305,-455.5282128,303.8208478,-54.22221879,-13.51344558,195.4753505,-56.53765819,-322.6018032,-89.38366503,-227.5212311,-76.44836444,143.6767272,-11.03137904,77.18442148,-298.7096248,-68.96705622,-194.4712828,131.2919493,224.4903237,36.27252924,-53.6180128,12.97752169,6.565853166,107.6454917,107.4107848,-51.63180874,-108.2087212,115.8163415,-11.37631674,80.88126406,44.95360846,-29.03172141
0,-578.4562671,-190.4104843,523.7861122,-128.9613625,-357.4395998,55.06103133,261.8867763,51.62655682,46.10325485,274.5623409,145.0505428,-134.1764027,79.62342809,33.61873565,-290.9117496,-25.04810826,-134.5762539,-111.9508435,-63.12573531,-173.574866,-58.7177294,116.2119342,-122.1540899,25.95941745,-29.75752714,102.8012385,-245.4713514,6.313650819,-163.1313854,-11.1293588,-74.48140672,10.36375208,244.8624383,-40.53687219,-21.24559596,-48.15482695,-76.29490722,-131.5180359,-28.80124656,71.69386779
0,-170.7336892,-177.1232386,508.3836314,429.0065963,54.0028506,-30.30296917,96.10768526,207.275886,64.45288489,191.4856272,-43.68274359,-354.9843304,-164.0797829,-240.0928913,76.91179454,-88.55830298,248.2402951,-99.824227,-55.75599654,162.7030964,-83.55846721,-154.0262319,-9.239183161,286.6993308,-46.06319395,87.70732397,-41.61193992,-37.10539969,124.8543876,-76.51690938,-18.84550824,230.8312211,48.39176485,4.767532342,-31.8443044,-123.7010256,-56.46235967,-170.3040231,-128.0623798,-41.31384318
0.001,-409.1596738,-352.7384883,426.9678093,-94.6715488,-366.6491986,-102.0027719,251.1216683,47.39251091,-56.33780745,314.0052836,-96.01850814,-57.62804869,92.35090182,43.42623066,-236.248781,-22.13252167,-148.2306153,37.62724549,118.4468627,35.45947795,-1.092504078,41.14486077,-232.1553036,-84.6806093,-35.87688317,15.51479384,-215.0751174,158.6309246,27.24762922,-52.68527503,79.03625957,-30.81820564,79.23272024,-124.7860244,3.073595496,76.44811576,-117.0968168,-49.05025456,78.81393323,-7.366392217
0,115.5183806,-373.2311104,578.7714305,346.7321594,311.2297512,141.7491815,112.5397696,46.27831547,339.8918394,25.08160067,118.7444517,109.8167833,-255.0868164,-35.58321799,-94.2763807,-326.6952086,-307.2558969,-157.563189,31.56534162,72.39017116,-64.70390958,-316.1702926,-126.7681552,49.23056495,120.2391862,-17.74417115,-56.19232908,-45.42177624,174.0901094,113.4551494,-134.2498596,126.8770856,57.3686526,-158.548123,70.22217759,45.98442095,-135.5796175,38.25309522,7.458031655,-213.1274973
0,389.389559,248.5548613,355.7457417,-319.5005753,-415.7383404,-229.5968365,399.1700113,-152.8822097,-389.5102217,-488.8763423,224.0381344,457.7159592,189.1355065,63.57518233,-177.7881461,137.4546916,106.5385222,111.2922235,-164.905763,-122.3684125,-157.2441435,-111.3089404,-15.98672929,253.0959692,-72.86151747,-13.6607941,-187.7503012,-199.8638392,115.6476735,96.97852488,-167.5550589,22.02007003,247.3313681,-63.50162237,456.2100618,81.11317426,58.29344655,-94.78659772,17.79802746,-148.16329
0,-287.8500398,794.7690268,100.5362288,-46.55779752,-137.9052633,-79.36066703,-539.9238414,270.3897747,-194.7140208,134.2295798,-287.0773363,-41.10685834,-72.48617412,47.41340402,43.0496468,-102.5753292,59.94737991,20.26434438,122.9588725,103.5092506,-96.33603338,-119.2546876,-181.7788351,157.2829248,106.2389996,136.2456782,99.07308673,57.05924707,-81.85210697,62.2215855,-69.15486358,128.9074527,44.58671325,-73.36318957,-59.49912753,-42.91647969,123.1121366,-29.79390135,20.72515851,-49.71857206
0,314.2324494,561.8860659,683.7548567,261.7824402,-445.9417196,-213.2191469,-200.1564425,142.2455616,-11.46037569,124.5200071,-345.0107072,549.6010207,-46.98584109,-97.6089597,-136.9630988,-164.5089961,50.91793928,25.38417352,91.90019227,-145.2401527,110.5306868,219.9272091,-78.54619992,-263.0894735,-50.40203729,402.7033029,88.29159112,-163.2125029,-24.90255373,83.48602936,-92.06475008,-265.5746654,-64.33348191,-18.07147414,-88.71578276,104.6143061,156.9045819,118.8344931,72.28690906,124.4417441
0,263.8224447,271.9265029,-67.49662131,291.1859378,-488.1212596,360.0711678,-63.101055,74.13516647,155.5774551,-40.19116731,-532.5153475,37.81040807,-338.5123506,80.52802286,280.4282546,164.3552116,-21.54313625,-61.16528413,134.5268456,-54.0048902,-139.0071887,-66.61806453,-173.777561,-4.274179942,96.420722,73.71754178,8.682331295,242.0259093,-175.9485432,2.185492622,-160.107394,-48.35432134,-107.7580309,281.7863634,194.6383751,85.07840274,-32.83389729,-119.1824821,-102.7960928,-87.45744197
0,-631.1331208,-145.825359,424.0545567,-49.88845655,-334.6796034,218.8624142,320.3179623,-152.0275828,-36.03652194,349.3146889,137.9032663,-162.3666174,41.93273514,29.72837412,-269.001351,-55.39442131,-226.3380578,-4.995256777,47.71493515,-248.6199892,-32.01465069,41.4264849,-135.097486,-43.5858198,47.60177504,199.3444552,-246.1031936,139.1374098,-69.82152387,38.02828828,18.94789348,15.40613763,129.9381517,-62.49592017,24.84207302,38.57403809,-29.3952255,-157.3018181,-31.9613414,112.987862
0,74.71654097,169.8634134,745.1597639,267.6801799,-87.75772088,-129.2006233,40.30965601,-229.8215353,107.1017807,112.3647895,-17.29457501,29.85946208,72.17112033,-138.6184914,76.12850403,-135.9529801,269.9225223,7.758810009,22.92946638,-254.3432028,-165.8832943,11.69735788,-170.5350118,23.31744313,-98.77238654,-115.412667,95.96426285,38.69984295,51.34668857,-14.75619532,-146.3001083,-86.56459548,-100.0213205,-21.79244235,215.736019,-109.715745,-155.1868178,-100.1664794,-46.30384391,5.727848766
0,-678.1958667,1.916984873,446.6897757,24.89327578,-8.842685478,167.0958867,217.9719719,-338.5289985,-33.62461658,342.1700975,-37.58354318,-280.9382413,135.8877311,-177.5025193,-55.36252724,-133.9500867,-105.6195316,-36.91372723,-143.369089,-224.3116378,-57.24547512,63.69911948,127.5460894,-121.0473267,131.7567145,-40.0546326,30.89236543,148.1576215,21.27451971,24.32617558,-12.84234254,-149.2150234,80.68830689,-12.54287451,4.866151226,-91.57816231,29.11113733,-161.7834826,-75.6225995,-76.55371359
0.001,-410.8741418,27.45704157,617.2451602,-233.5953102,-280.2892104,141.6111859,53.8494171,-43.48850846,-59.10738393,174.8317751,263.3370444,-65.58007681,57.49160135,-91.06708191,-95.66955428,23.80482039,-100.6687095,-152.3435155,66.45227485,-223.6204461,-71.36474454,14.68537237,-110.2771122,-74.68770241,82.81532791,99.33024707,-117.9407088,154.0359125,50.43026372,14.36620658,197.0246762,-89.29038165,19.99544537,24.57544345,49.12684018,-49.21595032,-6.429034863,-94.91738458,-13.10962344,33.24909987
0,-164.5708759,-16.0439122,24.33563426,-71.30916898,-337.3408362,269.2159694,-147.4640109,58.30488443,-250.4127604,-139.2703274,-73.23915457,-250.0874626,-255.6133038,-223.2491209,314.6285819,210.3097423,86.39910468,-138.6542155,-17.15400359,71.97856249,-13.82159706,61.52756075,-61.8151343,123.4314118,-135.2764856,84.22220646,-63.30180814,-22.84137139,-104.1487874,-45.3993359,-144.904768,-123.281984,49.30688009,-65.83982485,10.64832063,101.4356674,-149.2522231,68.37090081,220.7531243,-41.98176151
0.002,101.7070951,-269.2670647,-408.1530174,-242.9032061,-173.7063375,272.833009,-247.767516,83.09669909,315.2048108,175.4437574,-276.4629787,49.77457656,535.2134788,-149.6496346,-88.67658214,-70.24435711,-8.517091336,177.0930201,58.05893055,-4.173853256,-7.31292463,88.16454849,24.63393994,205.3214487,-24.75028687,34.0251351,-124.7078577,135.7680429,-102.6085258,52.36273833,-22.78737188,99.96694529,46.21442604,35.98206759,38.2285127,-27.5115389,25.70052493,39.09482775,129.8925444,66.74945127
0,-94.53490304,27.58321597,586.9624473,-404.0864682,-104.0608787,-201.742259,138.4388708,-218.4565876,136.864087,-6.461133986,3.878465044,2.560614508,286.2305825,-134.217567,35.19993063,34.9313986,263.4261402,103.1507613,-185.5946886,-247.6647198,123.6497503,-89.42978075,264.0453809,-235.5184985,-61.22869904,35.83456327,108.739635,205.7475301,62.14210215,93.27353667,-62.93847347,-190.9628674,-30.10603419,-199.7151912,221.1114633,103.0936258,-25.63212078,0.217160552,139.4160888,-88.36841717
0,-282.6258589,3.438603363,558.5659542,267.7927429,-83.65067653,-95.35191781,126.0200681,241.5239608,119.0048746,239.202073,-46.26453673,1.169205115,-158.0935555,-342.7945998,-192.4298564,79.9782127,-10.51656798,-67.04785266,51.28980686,-48.76058608,-236.3678192,152.8375024,-212.3310481,161.1936382,114.2710058,-16.40940077,-299.6938523,-19.72586159,70.82614115,-9.127870457,-40.3220536,271.9922848,-4.702160514,36.28522433,28.14150428,22.24524507,-152.2879786,63.78073045,99.44698857,1.975154652
0.001,17.46144731,146.4296536,389.0247396,518.1012134,229.9344317,-384.6061122,143.3248576,-35.48461011,442.0368023,-91.42500888,271.6617012,-42.03337549,-140.4697228,-29.00212332,43.7251719,173.6055174,-177.9016542,70.79984971,147.7925715,-37.48930385,-178.8435319,-182.6525374,120.5428363,37.17854929,-124.3283104,158.0599706,-119.2147888,-42.12303541,-8.566473629,-88.54783028,41.24888101,-110.5303508,27.61705079,-45.28666946,-38.78275632,-36.36737283,-21.67828349,-90.17435201,160.9951772,110.2194978
0,48.83676084,-328.6569365,374.0523602,66.52948127,42.67041567,-202.8290851,174.6149628,8.563487678,-113.6425768,343.6940547,-180.7575343,105.184177,-143.8853977,-34.40396821,-242.1420957,204.2411869,-184.9168395,-156.1447124,216.4671015,-183.535469,-29.38232752,15.9620079,-334.3073376,-9.001608475,-12.43592331,65.54996028,-185.0781883,60.40132177,-22.88512864,-90.59861134,-67.82566948,109.9225149,186.7582674,53.22271356,95.65281081,101.9141307,-14.92374641,134.4542605,52.21803338,-1.655459192
0,-38.90132572,270.8868448,288.6453546,-345.2748655,-56.29427221,-58.74124694,-311.4593427,-149.6718262,189.0185261,-203.4910545,-150.2053467,271.7257955,17.14653393,-102.8713801,108.6939454,219.1669665,-22.46922555,1.785581547,-160.0223487,-193.7706995,-46.44044984,211.2150477,-68.72255586,-291.9557949,-48.76527731,-44.81629868,-208.9589862,-18.3666672,-28.68176667,-14.81112096,-82.06309962,-22.48978001,-62.44144523,36.29081759,-47.01846652,313.0193183,24.13230611,55.40556675,27.59109478,-36.10824236
0,598.800691,-206.8193271,-670.2560676,241.7987972,165.2617852,97.19347146,-78.8156365,281.3402365,257.4688314,144.089423,67.32685889,88.89621934,333.3684428,91.52296299,-299.6833149,159.9114304,-203.5406577,-25.86179155,-42.57539978,-18.43663845,190.0493557,-141.2003327,-48.86384134,5.816182811,-9.485017307,202.3616448,-28.53377263,-75.64719481,-203.4266337,-89.89266948,-190.351028,146.1603769,71.20285331,62.55895444,-29.87556739,-181.7696747,228.2405682,69.76572572,89.96959129,54.39939791
0.001,829.62144,323.3858046,27.47640079,-490.2434426,-6.053855849,63.72384034,-101.2875585,156.1139527,169.1692129,-62.0230515,-58.65963348,23.39029915,-65.58554315,-270.4177872,-75.44892347,17.96279375,-278.7517035,10.33754008,166.3554031,-119.1552952,73.70628222,-78.42983969,73.40883726,-137.6672757,-168.0723581,106.8248256,-60.72671724,134.2205165,-84.83756256,31.20632864,48.11713769,215.0451163,57.48717368,39.46187321,-26.06617831,-40.00583367,-113.0862415,74.57138738,76.03961862,-86.63466873
0,-73.28546217,118.7955251,406.2505522,-16.69748118,90.22122776,-338.6596725,320.4010435,-12.86984922,330.7586976,9.709409375,20.29868332,-50.15504026,-278.2708479,-173.6438577,60.65405069,-33.92627679,-54.57000447,25.03917009,-264.7338888,-233.0599195,-265.4409758,46.98292123,86.282923,18.90446697,-94.2221209,-35.97688068,7.561271788,-172.2512931,-112.2582035,10.37110444,31.58664611,-14.19883603,-253.9033297,161.534056,-318.4889954,39.92513692,-129.0087234,-44.45648305,38.31608995,-134.8949653
0,272.2143443,-108.7334295,461.0205728,422.3714672,258.8163722,400.5874918,-20.9317545,-90.63961824,105.6187385,-146.4939572,-44.24815518,56.56363257,75.4559284,118.9165216,-113.4812114,-159.2380422,289.0688802,173.3821722,-206.1706046,234.7126157,-285.620522,205.7026234,-181.2747431,-244.486632,61.80810621,-99.51983945,164.5617933,-36.12625883,-238.4870785,249.6485915,216.5627604,255.7816312,118.5427886,144.5133612,34.61861438,-198.8744031,92.13333025,-32.70468015,-157.5043219,-122.8844531
0,-47.99361606,43.43840625,26.13771812,-135.404692,223.6153653,-321.453845,393.8816801,139.7930709,217.1438593,-22.50699216,470.6897629,-15.06305535,56.8855882,-241.7246705,338.6325026,-177.8029099,-96.60411101,-178.7004929,-13.9709095,53.55223099,33.30260751,58.54460772,-245.1840474,151.8191209,-7.005596411,156.0286655,-145.8559709,-69.53902357,-62.53854501,106.5007255,-246.9847437,111.1968953,88.71944474,55.57642814,-75.86957579,9.649261826,-8.261270492,-166.1544379,-83.92468672,58.03072478
0.001,249.164223,-65.68846107,730.9424417,186.4816519,-180.3355703,154.5511256,-100.180968,135.5122237,177.3192339,-240.8340556,202.6739785,137.9753114,112.8288744,83.00722031,-160.2784765,-230.8917175,-68.93361305,122.6732061,132.5116123,143.8822336,17.19175733,37.85851022,197.635698,-144.1382643,-141.2220948,-79.47375057,43.72659797,-115.4932625,-58.32568264,7.373702068,73.16913162,38.19594859,136.8009029,-73.73338423,203.0066664,-61.52720414,-14.50810828,66.8729449,-1.677487532,172.3936251
0,500.579663,162.1897463,572.3367874,-112.1821176,-203.9584786,296.7327847,175.6695191,-87.82073985,83.12193923,103.5289876,-325.185842,293.0447583,334.236165,-142.4877213,-136.1917704,503.3446131,-238.4212731,-4.12972926,-3.852124002,-110.2371245,-349.6019291,504.8020184,-69.01470984,-17.44259274,-73.6087274,165.9987638,203.7618918,-56.70012852,225.1606041,118.1580024,-43.54168895,520.2607525,-11.15122622,108.3190872,8.085745639,10.13963077,98.10351358,62.51516048,230.3114767,-124.4473415
0.16,-347.584274,-301.1772534,-366.0010123,129.2084518,-5.047650318,142.1452657,178.1352346,-363.6365323,-89.10908206,116.8747033,171.4871074,156.3777953,70.29903074,-77.23256295,-145.9815619,-189.768767,188.699802,25.99273432,-85.8565201,55.63259953,3.41454994,96.95543523,32.72823128,-149.5061823,66.45228126,63.11989532,-12.46821619,65.2981857,-21.26544842,30.04737383,66.50196253,-79.65463129,0.033970479,52.57865299,-69.07664001,20.08813443,127.5868016,-67.02804289,-194.6972982,31.09466104
0.116,-137.9403786,-168.0374433,355.6316946,-282.8245953,-99.33227123,-222.2521093,167.0206135,30.24629725,-462.0760317,26.09501783,-66.97331898,-95.8958479,-50.1789168,-91.1208822,53.25258511,-22.82816425,-281.500743,31.11189442,16.35040863,-217.1875113,80.14802128,40.40915382,-67.26248015,-69.82947405,-11.49798769,-48.39991057,55.9547089,209.6167937,212.0566515,86.08570277,-83.3004384,-99.90338707,-111.994203,75.63690349,-13.41434721,-28.99916186,-43.81095564,198.4316147,-173.2271101,67.83861287
