pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60
0,481.2639036,401.4551906,199.5226735,211.992561,-291.8947771,-143.2787555,138.9568614,-220.2363133,-25.26407906,-396.6224429,545.3232442,-82.54437877,206.5355055,358.2387521,-15.16457887,-275.000536,-185.9772055,69.18449645,-127.2423052,173.2997977,251.4052949,-41.04592972,-228.0740548,-102.3719712,-133.0220116,-210.8005339,219.01037,-10.03400145,-79.69366449,-48.29057093,-2.259640834,96.42862714,135.0283263,39.0073124,118.6930421,249.9075013,-109.6589176,97.04699459,96.8020831,-46.58269173,-23.56544543,-52.14462536,-78.31588693,-94.98459852,-5.260596793,26.83029972,71.77074386,114.7500679,70.97129467,-103.5140622,-41.6376189,-28.97614026,103.5558276,-125.4883632,115.861292,-9.11792519,26.18865156,38.52869752,-63.70888877,-18.06304198
0,-626.3470287,-173.1925703,508.1381174,-40.45966723,-187.8583285,104.8483528,204.3157575,-158.1022141,-109.320099,308.1288484,48.04129548,-183.5519744,145.0730056,-229.771196,-153.0023524,-35.28864911,-51.84249652,-97.42690862,5.763496775,-94.59813985,-51.84111467,171.3877099,-90.45949906,-46.76717889,-24.02157969,58.27492017,-27.20760888,164.5037371,118.7720196,-23.45290341,158.4449939,-137.8283212,-52.6790881,-57.4502792,-60.06503015,-77.34650592,5.516787754,-84.01072164,-45.5672933,-59.69104382,119.9147512,-62.3499575,-9.003011695,44.84043781,7.071900086,50.31592062,15.5305623,87.76281593,121.9958841,10.35892598,-15.02867026,-2.098316694,-48.16326862,46.5861808,-48.08141972,-48.40001269,-14.90494119,-0.646378251,28.20986205,95.22278452
0,181.1601967,-14.91808651,735.6017626,333.4131516,-113.1831371,-10.11259424,-12.06860665,-55.39805243,124.864018,-347.0688394,178.7774172,272.0440792,146.3277796,-0.074034349,-145.391695,-205.2044363,87.346256,4.604889833,468.4018263,-50.985989,133.8208706,208.8248307,140.0343697,-38.72292466,-45.84011327,-137.6251876,53.38036048,-14.8280136,-181.7291114,145.4420164,75.00709332,103.2740051,40.45893828,15.31992454,146.0332725,-118.6485529,-208.780926,192.6010603,-103.6888701,56.71613886,84.61277295,57.0145628,66.76858684,-4.585823547,34.81776175,-51.80005523,-186.9403002,-97.94755007,-75.22917236,212.0833136,-217.2971987,126.8358002,-123.2938408,-32.51291827,-110.4864271,-162.9219399,-113.7773655,-126.1391587,-19.36171061,-60.72895306
0,175.6941721,145.7333128,131.2422863,227.8388835,-412.4779679,220.8553572,306.7836429,305.5162705,70.94504896,-72.74024794,-168.2802888,-241.9113719,-205.181168,-32.87420602,224.5328359,-45.94395846,300.6333239,-346.6262984,108.5027913,-73.70871012,-53.52509453,-29.19200971,-89.57939389,-31.26367649,-49.29888788,110.5767511,27.46914425,240.2214329,32.30214564,21.48136572,17.90101129,-25.06550318,172.9690829,2.108153721,-220.6374348,61.83990434,-94.41696066,-20.71570836,-30.72266223,7.123550638,-24.85127911,19.35522992,-2.422572659,-42.37781762,91.02010217,-10.34169769,52.82925841,-2.768545944,54.45778101,-72.35862013,-24.34922696,-32.4996624,-83.43795836,-79.44913435,199.0994543,80.91756921,5.826746139,47.35903762,46.78150087,71.70706501
0,183.7690497,-108.2429851,746.7970626,201.0172396,303.9473117,344.2316652,322.5074836,-34.12867391,47.35429149,-296.867191,-180.3627998,228.6852059,-131.9622971,204.5180577,-417.4351376,99.56106376,246.5038614,191.1402561,39.75921163,137.2682363,-289.6964411,165.0067628,-9.019502403,-14.98073804,232.8406044,-26.62937362,351.2043686,30.38057468,-291.3389419,400.1036429,263.6033252,305.1648834,1.360764025,19.61980835,-244.7951195,-108.037393,2.53921267,-17.35728334,-149.6975145,-110.267854,-49.60174732,-7.070399277,11.12211706,-83.96821517,150.5445291,-111.2240871,-113.6327456,18.50246176,-166.8983243,88.17129861,-56.54797441,-55.44294947,-215.6531192,103.2309307,-130.9834787,77.16070311,-26.67887655,138.0979926,-224.5299948,-46.8073832
0,232.1671315,-121.8902679,-249.0943736,-135.3957884,-44.76757734,-161.9840123,-107.672068,218.3319959,328.1118615,-87.93922202,51.14709284,307.6094856,174.1197121,-15.95946901,106.6779583,109.1457455,38.27868126,104.0178855,100.9559445,60.59674568,-9.305534596,116.7425981,-47.64382517,67.09253025,126.6474004,-76.85956365,-261.5627192,94.82434761,-132.9905125,-5.34253933,21.73720531,-70.9269193,125.9371023,-22.81058312,-206.5624997,112.3535185,-60.82932425,51.37484016,-21.55747027,-151.2074738,10.0616611,-5.376457152,-106.631213,89.5763373,197.5955633,170.9903,-6.799616243,-78.52867421,15.43535801,-62.61253949,34.60050193,51.12618952,35.14122803,22.70835785,-17.98215118,52.06496409,-22.5793245,-11.96146649,46.80795355,90.61346722
0,251.4575456,-68.56816265,262.3616821,141.6311845,37.36077153,-152.1262733,123.0078234,-44.67403722,216.5354624,-158.4453099,458.5146917,318.172768,-31.84742006,50.56672553,-215.3696903,62.19382024,274.1469117,-68.94687597,-213.4241516,-234.3814123,-235.2099275,-11.39135351,-2.983113126,124.2785012,120.390274,190.5699275,-100.7661694,-52.68385708,-178.8630066,-42.70403208,-148.4340915,-67.94618142,-210.7207487,95.68606955,-224.4417952,-70.81971682,248.0617754,-107.1248709,57.30847157,-134.0011882,-15.01657658,140.8235344,-138.7109306,40.49051062,-65.46996441,83.9071994,13.17470612,9.876655969,-127.9581995,10.54975985,53.23696841,-62.07515202,-34.76001178,122.2279959,-100.545741,85.61188019,-26.44864904,-74.48330471,84.17551742,-21.00935804
0,441.987547,136.355832,135.5689804,-232.3065899,-226.9419632,262.0165135,130.0917357,-171.7649817,-61.26692653,23.63493723,-214.9671016,192.0355966,459.391068,-113.6273621,-93.74025381,111.205327,-127.4926095,-193.4481978,-93.59258089,-125.6919564,-276.7206435,179.4046896,82.19790681,241.3819549,-335.434453,243.1906703,-78.25055071,99.95056464,112.2242437,-100.31814,197.0033066,134.6307396,92.91623771,173.1839144,-258.3316854,-165.9823748,165.1746604,46.2526417,-45.63178055,181.4043372,-45.66293062,115.41234,-238.8898973,-162.567622,108.1072244,27.146356,1.699676605,16.24101811,-51.02312406,-104.0479934,-36.46170995,114.8708197,-90.59247699,-33.23019419,-18.94021842,-30.91314394,-23.14152517,-53.86956843,55.05946262,-44.35618672
0,-30.8739572,372.8258182,136.3488694,304.4991482,83.35045114,-439.3265942,54.26017135,-183.7960758,154.4823235,277.2442452,149.5070121,303.5026555,-424.0522949,-147.4610962,313.7706184,135.1123393,-40.25479253,19.13927423,205.0555871,-20.32659403,-143.1654256,-181.4219394,22.18326434,-42.25034238,-296.980373,-78.14340797,-134.297473,54.42637491,-67.00043602,-174.1212453,-125.3630456,173.8081069,-47.7679804,57.53879916,-36.93317419,-128.910163,-124.0245206,-152.1738647,129.4370948,194.1105459,-181.0386966,-76.31917985,-4.278429354,-6.617710581,-29.94278029,82.29761788,86.74020675,24.029928,-213.8950878,16.27421841,199.6458214,-24.09172874,-56.17686708,104.3950256,-13.82028322,-34.68265515,107.9082609,-33.64630422,-58.54632625,82.37609398
0.014,310.3953963,-364.4142861,28.57838622,-422.7881871,-172.3120926,-183.523099,-197.4752993,81.53896513,-72.77712922,-113.1973134,1.14723487,1.276535971,222.927452,-331.9540225,144.2968198,-3.555897301,132.58914,-105.1696741,30.94674423,134.2184399,36.457315,-6.629349705,58.45905843,-21.97052467,-58.12455118,-55.51586582,-82.62559582,-206.887052,-17.99830442,-45.48616377,-55.99355502,-45.21080695,62.68568755,100.4900714,-29.95336332,-120.4295224,-118.1888959,182.5181968,-48.46432678,-10.55431988,-77.10990834,14.02403044,-5.415989961,-72.04133819,-21.48255532,-202.9922211,81.05630362,169.6508583,175.8685784,188.837396,70.93909169,-4.33704153,97.54463442,-31.73103855,46.96840359,34.83503075,-17.92189356,97.37507545,-11.18904387,-83.68980371
0,610.8862207,902.664296,37.90976363,503.9374033,-319.024323,-279.8729165,392.7916962,-318.8842782,-250.1581752,-166.8258166,-53.65520581,327.3892882,301.7181537,-154.104856,212.7372453,217.1922704,-173.8763273,-62.48847764,-438.9020657,220.9781739,-24.10310045,33.49085946,112.480221,178.1466845,-312.2179177,126.004613,-15.82041556,-209.4025745,-28.37741167,362.4773013,-42.54963934,-257.0978257,-124.4496389,111.7153865,267.1745421,27.38995907,-159.9170524,-160.6070372,29.57130965,-118.6274413,40.02502458,-105.005272,41.62260542,106.3604514,-109.2253331,87.39848257,-153.9123591,-204.0528339,-7.85103526,-8.347797482,-38.51399949,61.32628023,57.11665403,-29.33478873,-13.63977391,-58.95384781,-24.61124152,-9.445385388,-12.77329037,152.8284765
0,407.7944145,-142.467401,181.0904389,-177.3547112,-41.95657314,-115.9933905,25.66259243,297.8642719,-62.58906767,-219.5320751,-42.34733854,-359.1553643,-182.0515965,246.9294497,320.0976855,55.3537308,78.01504908,-225.7883785,174.5789049,3.650406748,-45.00905321,238.1864834,158.3799487,-140.4237804,67.69007722,233.2579747,-77.61868166,101.4050322,-260.4129589,60.62443911,-88.06077131,-76.89635867,-23.53320927,-62.89608626,-103.9251899,170.0045723,11.88238848,-146.3236573,26.12002413,36.42615025,44.11744544,-53.83067786,145.1426394,34.77700956,49.15160091,67.00163484,-91.85248813,3.502271907,-30.98579856,-54.70624906,102.1547992,20.32941955,101.4386724,-54.97058742,-16.46187757,-21.59334233,41.85990127,7.804392656,-57.68264903,-5.100755062
0,510.231785,87.37505128,-330.260566,-234.8782731,-88.43438811,-359.0969679,-68.62448402,181.923262,121.0264874,46.3850967,228.3647484,131.7488316,-20.72023089,100.0475624,-224.7413057,19.02835489,-65.33502924,-141.8745612,209.2774995,-39.87633391,-11.22525147,-30.33649401,-177.0345322,-267.4588077,-88.29145373,3.339863896,-241.4926051,129.734871,-30.56806099,67.89899228,-87.88836089,-3.840965063,63.28762734,-76.50834717,-30.20368205,-216.4381476,-131.5338991,-68.25975122,25.50222692,-3.374647386,-46.32835117,48.120282,65.86072764,56.06758389,-82.60917396,-53.78764389,67.40622542,-55.3658474,15.17266147,-11.88502199,-34.18003358,-20.28686604,0.199366062,149.2099672,-72.55932856,2.695003752,-62.6451606,-37.81243603,90.91323369,0.880035565
0,437.2232143,631.3553236,110.4127868,537.8056293,-7.31909166,-244.1314159,177.0813479,-369.2210275,374.1485296,-455.5327987,303.8200333,-54.23248452,-13.52426563,195.4661857,-56.57389609,-322.6090873,-89.43060663,-227.4889187,-76.46434528,143.6939475,-11.09631882,77.1916438,-298.6916607,-68.87334798,-194.4052082,130.9377693,224.6328888,35.96391796,-53.56707991,12.25261495,7.927559722,105.4301118,109.6222424,-54.69106077,-109.8595556,119.7180106,5.129127103,73.66634612,56.31990281,-38.49420864,40.39964445,39.36746373,-94.45696085,-101.7809501,-21.08411359,-51.66554953,49.64852422,37.96818171,-14.69228455,-42.50998777,27.30333882,-177.3004752,96.36795928,11.17101909,-73.11594132,-53.84009772,69.82207895,-9.034549919,-55.21785598,76.32611396
0,-578.456269,-190.4105034,523.7861097,-128.9613965,-357.4397777,55.0610212,261.8876782,51.63065454,46.10257476,274.5588892,145.0453969,-134.1674926,79.62497365,33.62570297,-290.8956253,-25.02239941,-134.5947051,-111.9360256,-63.1767998,-173.6238501,-58.71113512,116.3275266,-122.3267488,26.00034011,-29.62374631,102.8812193,-245.0228234,6.6124481,-163.877276,-10.74838751,-74.14883075,11.23909118,245.5345712,-37.45763938,-19.11479901,-49.34828039,74.16385918,-130.7579566,-28.73007874,64.04820821,85.41717036,-16.32336721,-34.94182252,52.29445327,-3.154019693,-72.44432316,-41.22671495,97.90058323,6.516213877,151.0634991,-10.79379078,-105.0980826,0.536413203,51.80910537,-93.9806467,21.18187347,89.31686829,-30.54973697,12.26164841,-28.21401691
0,-170.7336895,-177.1232323,508.3836157,429.0066412,54.00285646,-30.30272369,96.10706171,207.2748273,64.45190645,191.4884607,-43.67890132,-354.979825,-164.07796,-240.086514,76.93238394,-88.54079875,248.283245,-99.81423957,-55.73955473,162.7151726,-83.59641643,-154.1251744,-9.511040396,286.741915,-45.96469974,87.76843098,-41.27054258,-37.71186321,124.9977792,-77.07821618,-19.52372749,230.4067833,47.10914214,3.771046322,-30.53640562,-127.2829541,56.93151445,-165.2222958,-127.5048756,-40.02965366,-89.21996394,126.7798849,-77.94596104,76.6078428,95.30782451,65.0170958,-43.49730798,34.29978033,64.01121867,89.951826,-16.99020361,26.61784463,3.801941368,92.41140047,93.97056001,-48.70314056,-35.52262333,3.041675761,54.14263329,42.55888766
0.001,-409.1596747,-352.7385053,426.9678,-94.67161303,-366.6492597,-102.0030917,251.1223715,47.394949,-56.33651091,314.0022742,-96.02041752,-57.62193299,92.35341936,43.42795908,-236.2423784,-22.12458507,-148.239497,37.64344602,118.40029,35.41608596,-1.015070598,41.19916364,-232.3441499,-84.66376128,-35.80764877,15.58151909,-214.9901365,158.6163656,27.4645871,-51.58838556,79.48276858,-30.22352783,79.90257967,-121.3718643,1.033923161,86.12330922,112.3219568,-47.38720586,79.69164202,-5.819444515,49.64002153,81.99257576,-25.57748383,147.719858,28.76114695,24.26344212,10.3320421,-41.13218644,25.23671815,63.27363268,-94.13204985,-107.1316274,3.869926613,122.4702847,-40.60929924,24.92093207,-65.62351241,-49.80902149,-45.78574567,-3.497462628
0,115.5183796,-373.231146,578.7715098,346.7320142,311.229155,141.7493537,112.5393573,46.28101486,339.8913947,25.08238355,118.7405338,109.8299363,-255.090488,-35.5727262,-94.2156215,-326.6236457,-307.2426908,-157.5287046,31.4814363,72.5102439,-64.79189652,-316.1057667,-127.4296227,49.22259703,120.7905794,-17.69813525,-55.14103716,-46.18749067,174.0607928,114.0352843,-134.7994402,125.7776118,52.19335859,-159.0888704,68.19711247,52.49286932,137.4016386,35.74859347,11.71199901,-219.5374174,-87.39983143,-21.54060394,-25.04429746,128.383703,72.26548181,-11.76233978,-17.34402632,53.23900785,-28.230039,42.74375289,-52.21568863,92.74505134,83.84528386,-29.03476787,3.274926684,12.7050416,130.6173614,-74.70990302,-0.485373632,-82.21600014
0,389.3895594,248.5548298,355.7457998,-319.5007902,-415.7387684,-229.596261,399.1713759,-152.8766155,-389.5125163,-488.8799307,224.0280056,457.7130955,189.1220373,63.57497406,-177.7830991,137.5148449,106.4507077,111.3078897,-165.0441448,-122.296247,-157.5442616,-111.222745,-16.13861031,253.3884018,-72.53805351,-13.43402727,-186.9811656,-199.8339926,113.5913825,95.45361147,-168.7873612,21.91008583,239.3230403,-66.16647148,453.6768866,70.21265451,-57.48600446,-104.8221208,22.58027574,-165.6696387,-154.3635453,-83.96646424,63.59023459,-36.65793943,20.72092953,-42.74872964,-31.84476928,-67.23039407,-64.11216599,-158.7532123,70.83519023,112.709062,-64.20817358,-16.07352679,34.21103294,-72.04312591,-92.7307888,222.9279473,74.02228374,-34.0756514
0,-287.8500414,794.7690514,100.5362172,-46.55749408,-137.9052918,-79.36051108,-539.9245024,270.3873102,-194.7124256,134.2315493,-287.0749721,-41.09437198,-72.47499426,47.40911019,43.05106998,-102.6200349,59.96914128,20.28031245,123.0164105,103.4661178,-96.24156351,-119.3440886,-181.8130622,157.36352,105.8841255,136.0339323,98.3766032,56.69837764,-80.64523372,62.37219574,-69.71719866,129.1398471,46.91641245,-71.48572981,-58.0712821,-45.56137362,-118.0597018,-20.81524153,13.57959711,-37.02556719,-31.65930854,-13.66426476,-5.520195048,90.06071701,-71.63158937,-146.1851261,12.4341351,-1.966004532,77.10319341,-12.99150974,-103.3770818,50.18114654,-127.0834713,-6.030793718,195.8322606,-75.88480056,83.6243047,-76.83682271,25.29783816,-50.44147592
0,314.2324492,561.886103,683.7548229,261.7829629,-445.9415456,-213.2189232,-200.1565143,142.2447011,-11.45606103,124.5203088,-345.0076548,549.6104796,-46.95764532,-97.60119832,-136.9376514,-164.5575804,51.00935719,25.34704814,92.00947621,-145.3969016,110.6984613,219.8285278,-78.44800078,-263.2327765,-50.72668122,402.6434054,87.87645096,-163.0861232,-24.30272036,84.45779539,-92.42147912,-262.8715564,-63.53032147,-23.64986292,-89.22360381,88.59377281,-164.3320049,110.7287202,79.3108797,118.7701655,-83.35772032,77.95547274,109.4307261,25.64121302,155.7430693,128.9515778,-91.46934164,-179.2975144,-16.62757674,219.8007921,-245.0505666,-204.1782207,-175.5311532,-33.86639459,-21.65555854,33.92332907,162.9844628,4.368744069,-27.95430993,-82.1346619
0,263.8224403,271.9264873,-67.49671227,291.1861904,-488.1211374,360.0702529,-63.10118509,74.13532554,155.5814883,-40.18594721,-532.5131574,37.83360141,-338.4947193,80.54974861,280.5016983,164.3506591,-21.44157981,-61.14104822,134.5872016,-54.09561869,-138.686184,-66.66880159,-174.327583,-4.375261099,96.62282884,73.73994315,8.870519794,241.7470827,-175.0017898,4.696390456,-161.6627181,-46.49819249,-114.0439147,284.3805826,195.6029943,89.27553151,26.31614746,-114.6979649,-102.14852,-85.47251346,-127.3088186,55.52145396,8.206737568,73.05626923,-20.43522575,16.94629624,82.68192488,0.721433097,52.86704049,-153.5846104,-13.43987611,5.933067793,134.3337233,-51.97829111,-110.5793361,6.225225806,-25.74540192,31.69661426,20.55305978,-31.45411423
0,-631.1331223,-145.82539,424.0545531,-49.88856033,-334.6797626,218.8621043,320.3180397,-152.025496,-36.03557257,349.3157463,137.8987858,-162.3536978,41.93211827,29.73605961,-268.9661409,-55.36517349,-226.3312616,-4.97671373,47.67631343,-248.5996987,-31.94864384,41.57858923,-135.3741467,-43.72584319,47.85565182,199.5384311,-245.7899047,139.0347792,-69.69887976,38.78458202,19.7929773,15.69178561,130.6809161,-59.88621416,24.76770203,36.77235147,23.13645336,-151.0332111,-31.91497639,114.4591426,83.93868915,16.94474819,-11.20278383,31.61811605,15.20693091,30.88815445,-16.94716601,51.81430317,51.64078449,26.52190437,-29.38251762,-106.0475116,83.53819702,44.28522799,34.68279491,-44.49486266,3.489341867,11.82267353,-72.49174053,-1.594290325
0,74.71653896,169.8634495,745.1597065,267.680707,-87.75734556,-129.2011624,40.30993024,-229.822214,107.1064032,112.3659811,-17.29611095,29.86415627,72.19384555,-138.6182102,76.13838838,-136.0212184,269.9939319,7.735919524,23.09085563,-254.4978818,-165.5783434,11.60689025,-170.3702134,23.43203736,-99.10241266,-115.7882602,95.09630565,38.46052344,52.10112851,-13.18090774,-148.9926591,-83.29082767,-99.39730953,-17.99030991,216.0952212,-100.1483945,163.7570745,-91.24561892,-56.08942256,25.51833894,-3.211685532,-60.12458352,-18.71732827,14.96757508,-65.60751611,153.6085256,4.198800118,-43.68789455,34.53123118,-103.7586272,50.36287561,-6.422734803,100.2799654,87.69205511,151.4350107,-111.9511145,-130.2444858,-36.30027399,-149.1614861,94.55424681
