pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80
0,481.2639033,401.4551953,199.5225956,211.9926267,-291.894338,-143.279487,138.9570579,-220.2367431,-25.26192578,-396.6223019,545.3239538,-82.5438666,206.543085,358.2345565,-15.17532711,-275.0178499,-185.9651767,69.15932995,-127.2063039,173.2262354,251.4959137,-41.14217797,-227.8293281,-102.4153916,-133.140351,-210.5919016,218.8110469,-10.01758695,-79.11862054,-47.51614465,-1.066871026,98.04097054,138.2099757,37.32219599,118.4843463,250.285407,-110.9930501,97.39370993,96.0848079,-48.20005922,-21.82218328,-46.98999991,-67.03424224,-102.5031982,-11.88690717,24.948634,48.11090417,134.4285738,86.26925307,-122.7676787,-49.55212612,51.75430761,105.3698999,-55.75231215,-165.9422324,20.25424009,32.59419648,18.3516546,82.68260626,58.9781945,67.40483039,9.990967698,-113.5567652,31.26402589,15.81582863,-73.76843643,96.54506238,-7.314056278,-26.8485235,-141.4529612,-37.38154069,-31.06878795,108.5076171,25.08990878,24.67250156,-70.33333813,11.48324083,-31.95876776,13.912888,-52.3174437
0,-626.3470299,-173.1925549,508.1381182,-40.45948515,-187.8583795,104.8486745,204.3158091,-158.1030549,-109.320602,308.1267452,48.04408216,-183.5527818,145.0785357,-229.77761,-153.025807,-35.31889634,-51.85732414,-97.41302646,5.758018705,-94.6583303,-51.8336316,171.3393368,-90.25561009,-46.64379027,-24.27006135,58.08906837,-27.60494537,164.3432475,119.1314733,-23.66814782,158.2114238,-137.8643682,-54.04679977,-56.63385062,-59.34544969,-75.74003166,7.659227536,-84.89190293,-46.58447805,-56.95016963,122.3985185,-60.02747533,-7.515735019,43.47493413,8.793686387,54.43268079,3.330803965,83.05730071,121.7704513,28.00359699,-8.813992393,1.828159635,-43.67983255,14.42041221,65.58296577,-55.37158901,-45.23665819,-3.80313258,-50.77786341,-21.14746333,6.018026433,-49.01461724,-59.34191174,74.71717823,39.89022177,65.1999145,72.55140654,49.44788891,104.0097791,-44.9396581,2.433854172,70.69780053,3.3335649,-54.93546689,-71.89107886,-51.47956815,1.260659175,-2.955985761,-18.577389,5.611935262
0,181.1601958,-14.9180604,735.6017321,333.4133733,-113.1829805,-10.11214716,-12.06677291,-55.39513738,124.864098,-347.0752364,178.7755101,272.0379345,146.3366531,-0.081332852,-145.4448957,-205.2633677,87.27834806,4.607616563,468.3976156,-51.17295965,133.8639279,208.7326813,140.5750433,-38.29944734,-46.39901273,-137.964803,52.92193878,-14.62024936,-182.0956197,145.8468852,73.86410544,104.4710314,41.2720962,15.47596587,146.2467644,-114.9364269,-204.8047999,189.7230777,-109.0413129,52.19840034,91.78637212,58.56557064,74.72358721,-10.95657325,35.21065861,-49.2629111,-193.7381338,-114.3450166,-107.0436808,204.1958725,-245.7513181,-135.221605,-113.1887725,-49.61902035,44.18772872,-142.2578709,-105.2161154,-169.7348958,-5.652548569,66.22450459,45.66519701,-97.50297959,102.998098,-129.6350887,36.21414739,-43.22505589,129.4947569,16.80024512,29.83992827,223.7165221,-10.25330309,137.1447341,-128.7859529,5.549540306,87.44626913,-62.89036403,89.16490445,7.612329832,58.3366995,2.406745351
0,175.6941699,145.7332875,131.242244,227.8386334,-412.4779293,220.8547047,306.7832744,305.5179618,70.94457533,-72.74161497,-168.2772178,-241.915185,-205.1766171,-32.86143491,224.5424089,-45.91873506,300.650335,-346.6398799,108.4970408,-73.69206211,-53.47540229,-29.23073209,-89.49276618,-31.4337658,-49.02250777,110.6701164,27.61246071,240.5982692,32.37159755,21.77740838,19.44134511,-24.49089354,174.1509129,-0.263405059,-220.9089197,62.93716981,-96.57657974,-19.31354279,-31.82433092,7.605872341,-29.30482949,18.57783066,-0.759264255,-44.91423168,95.94051194,-2.847764013,53.47611427,8.569582348,71.22637439,-68.45440653,-34.76732333,27.01298045,-76.28047248,-59.04607546,-182.6698664,115.8681851,-16.03618361,68.74203341,-59.81474044,-72.56352217,8.535628273,60.28066104,-80.18140416,14.37233924,-89.43424343,-14.04371801,-76.56003525,-17.04316527,11.91949491,-9.534352955,125.2122359,-193.0280384,-37.39830411,-131.5049611,31.76845745,48.56374445,-28.3011036,-121.6766902,-31.36878119,18.99255478
0,183.7690461,-108.2429752,746.7969977,201.0176859,303.9475146,344.231704,322.5082035,-34.1281436,47.3563761,-296.8681763,-180.3597603,228.6955775,-131.9440415,204.5273297,-417.4369298,99.54754909,246.5877169,191.2016786,39.79472533,137.1546726,-289.6554504,164.8553256,-9.17390851,-14.79127888,232.7949746,-26.98628135,351.3493622,30.4999221,-291.0769612,401.2058084,261.5949811,306.8097756,-1.026376629,19.90230572,-245.182799,-108.2553742,4.728310163,-18.26078226,-151.3370797,-109.0744916,-39.09436761,-14.33804424,21.9480874,-90.20488128,157.5063149,-117.0621,-109.6893988,-0.154868341,-179.1933767,85.97928769,-64.30405574,33.32863609,-227.9227357,24.11348577,124.4145323,29.09100016,163.1080669,-108.1525275,169.3468274,5.564279977,-50.59328647,179.617048,-35.02954885,82.60407872,-84.15734618,-68.32619748,203.7621537,-153.3653353,23.09476625,-16.0955848,-13.52746304,-28.20944649,-18.91538402,26.09762385,-34.04537435,-30.93177496,-175.9425902,97.86265518,28.65447485,6.826280392
0,232.1671309,-121.8902444,-249.0944493,-135.3955709,-44.76714973,-161.9842471,-107.6713818,218.3319723,328.1136642,-87.94036615,51.14826485,307.6100935,174.1294602,-15.96097862,106.6586751,109.0943851,38.27137845,104.0015789,101.0107324,60.45457402,-9.157401337,116.6707909,-47.33906584,67.17639543,126.194094,-77.0042402,-262.0236304,95.00855029,-132.6663236,-4.68711566,22.05406383,-70.04354437,126.2850739,-24.46840778,-206.2209516,113.8275607,-61.53241944,50.53900234,-22.89807892,-150.6908269,9.82733695,-3.629483713,-103.8845429,84.3259978,189.4506116,168.690934,-19.51546602,-66.80942241,11.18124924,-70.1916429,19.46245435,-25.12458727,46.88102116,13.35249409,34.52175073,57.99990793,-48.30003126,14.24584681,-50.68954657,-37.12348209,33.39917893,-59.06256138,-64.77067517,-21.59178765,-54.86059018,-45.43963838,111.8795511,35.05496692,67.29586202,-15.90768665,17.59479339,104.0804729,60.81418114,27.72260148,123.1802903,-26.38752379,106.0721488,-47.38679575,-48.30281327,-11.18113825
0,251.4575459,-68.56818439,262.361691,141.6308928,37.36069522,-152.1265197,123.0082645,-44.67328282,216.533205,-158.4482869,458.5184412,318.1659706,-31.86211484,50.55958663,-215.400627,62.21817565,274.1010965,-68.89772529,-213.5031962,-234.3381233,-235.3392637,-11.34566357,-3.06042483,124.2982311,120.4231431,190.5657974,-100.515345,-52.31019118,-179.6758995,-43.13286797,-147.4231368,-69.93783605,-210.469466,97.02185527,-224.2868268,-67.70545271,246.4185552,-107.8415245,55.87943879,-136.7137297,-18.65631098,138.6939844,-142.5139751,36.41599882,-65.52699657,85.41905835,16.63596151,14.8765118,-130.8969859,10.53658894,41.22863067,37.4866237,-55.7386439,53.42722747,157.3408191,100.7586633,-50.92243235,-66.21590327,-16.74498241,-9.585038389,73.12265007,-47.64423461,-20.03106478,-50.20006157,14.68167057,79.32745417,-145.6737708,76.54602453,86.18555481,-46.94934113,47.88810336,8.074543104,-132.3562037,-60.54755683,103.5599176,48.68517222,-83.11329625,63.11474029,22.02513547,47.6863383
0,441.9875445,136.3558524,135.5689124,-232.3062089,-226.9415824,262.0161093,130.092809,-171.7653372,-61.26538734,23.63423749,-214.9652597,192.0399355,459.4047283,-113.6275012,-93.74907626,111.1521018,-127.4514201,-193.4292916,-93.5170048,-125.8689711,-276.5227487,179.3390216,82.33050597,241.336062,-335.6303628,243.031458,-78.56681414,99.94634976,113.0422976,-98.89844702,196.0804302,137.0154852,97.12410332,173.0568644,-258.5956367,-164.5333961,164.1594423,45.72253994,-51.47099103,180.1918344,-47.09513631,107.9953709,-229.575746,-176.5851214,108.1264226,22.57776452,-9.95755743,28.50731936,-53.49811262,-89.38975295,-22.08465196,-100.0380324,-69.74926456,-77.48757139,8.173715368,-8.440217659,-113.02323,-20.92177466,-61.92016053,27.6455719,-7.754726995,-47.36087725,-47.53830504,-137.7190944,-13.67764639,57.69470286,11.3322016,-88.96060524,-3.000390163,67.9987521,59.23565719,0.943285491,-88.24638743,-5.421040333,24.58057347,-115.6128963,84.52255864,-40.75618089,37.529998,11.05463124
0,-30.87395716,372.8258098,136.3488968,304.4990905,83.34993766,-439.326021,54.25972536,-183.7956518,154.480658,277.2456953,149.5075305,303.512229,-424.0511634,-147.4425224,313.8126962,135.134506,-40.23885549,19.14476609,205.0551609,-20.28140412,-143.1488478,-181.3332658,21.7466411,-42.27156553,-297.023362,-78.3354938,-133.7927562,54.46773644,-67.24572704,-174.6291974,-126.7244728,173.3301071,-48.0814237,58.404994,-36.21917525,-131.0091095,-122.457588,-150.3249206,132.2917703,196.1180667,-186.8463974,-82.26202486,-4.918502539,-2.071234019,-27.26424572,79.7231385,89.60601108,10.952071,-208.798547,38.27832233,202.0082708,30.69945872,-69.73069955,57.64339687,47.1107656,-37.42889976,-52.56904009,43.7103941,98.81753376,-97.58772169,-6.751269768,-24.85984483,-21.1316493,16.59616893,-123.6240017,50.10653412,6.270655753,-133.7259564,90.74197707,-38.4573621,-84.82872068,-28.68580471,-101.2484542,-14.23403196,-28.71490225,46.75056098,-61.8387189,-148.6713635,-101.9883307,-13.63397236
0.014,310.3953984,-364.4142997,28.57839691,-422.7885188,-172.3120921,-183.5228949,-197.4748852,81.54074959,-72.77994278,-113.1993835,1.145627913,1.276225099,222.915381,-331.9507921,144.2762944,-3.518253623,132.5638573,-105.162776,30.88566581,134.2616742,36.38248848,-6.570900504,58.45046909,-21.94930613,-58.07805743,-55.42460012,-82.12362822,-206.5121845,-19.10523712,-45.85199512,-55.14293014,-45.89784201,63.99806235,99.29550514,-31.17477422,-120.44877,-118.8221104,183.2852123,-47.4693213,-13.53082507,-77.33323257,9.878811934,-0.983438305,-71.48036696,-19.76620094,-196.1016009,74.71171332,147.6261929,173.2547369,209.0357301,33.26356231,3.314776686,79.32474563,20.34835006,-58.33991966,54.72804578,69.94510891,-10.94491393,-13.25587408,70.3641085,-72.09280854,71.18358144,-22.46468343,-38.21167282,18.88413345,-19.50891733,70.54068434,31.16517024,59.05727239,-70.56113043,-31.47835898,2.60047905,-62.62053973,-18.13643513,23.72080344,72.62737836,-95.42362463,-59.16648027,33.43274493,-81.71771228
0,610.886222,902.6642945,37.90976402,503.9374615,-319.0243112,-279.8734708,392.7924386,-318.8841911,-250.1559063,-166.8286676,-53.65476241,327.3869291,301.7233943,-154.1117704,212.7344067,217.1684009,-173.8600656,-62.50373976,-438.8968041,220.8942566,-23.91687505,33.52513217,112.5633064,177.8635893,-312.2431151,125.9008008,-16.07532488,-209.0913584,-27.92693115,362.925862,-41.72375705,-255.6879746,-117.1353722,117.1721265,268.5273272,28.2022296,-160.7059897,-160.7325911,28.97689984,-116.3025548,36.6101987,-99.04587129,39.20822268,105.9886032,-99.5770067,78.31455124,-150.4415062,-218.4171084,-9.935145792,-26.80586689,-33.55987492,-52.84077969,83.69082122,-56.68546164,8.054290441,-81.47167804,-44.84633472,46.42638426,-114.8896801,-179.1003307,18.13106287,9.697342946,-60.51674607,-75.87450282,51.98206159,64.28603157,78.482175,-135.8472187,174.1574498,94.88765668,-19.1759397,-34.33001325,-127.0154182,14.23493506,8.076321266,16.94130402,-87.95554533,-17.40242625,86.80607785,-19.81281445
0,407.7944095,-142.467407,181.090429,-177.3543998,-41.95681056,-115.9929682,25.66282156,297.8666826,-62.58882435,-219.5292657,-42.3508751,-359.1377481,-182.0431441,246.9397816,320.136453,55.34906948,78.02883595,-225.7422715,174.592025,3.582547038,-44.93611418,238.2853246,158.2206907,-140.3356776,67.73626051,233.0974111,-77.4594241,101.1254944,-260.2650697,61.39539732,-89.51824802,-76.17034913,-25.31814158,-61.59430026,-102.9386419,166.7168153,14.64579323,-145.8509106,26.74853472,35.54141453,45.61055657,-55.50926647,145.0944784,34.05541411,52.00435235,61.20649232,-87.96862918,-18.98897825,-19.85252452,-28.20945234,124.3001679,6.286222526,94.33132226,-45.49720583,-35.2834513,-37.47701014,47.08001302,-15.36022749,105.0180794,-4.036129646,-7.122171054,51.11760568,-46.08108123,85.89261655,27.96362352,96.10071155,-50.84755796,29.15468566,71.96657834,-45.28764382,-67.24485236,-5.913510761,152.1549886,149.136298,15.05695653,-17.7787158,26.0706364,38.4198185,-9.501376903,2.849262257
0,510.2317853,87.37505534,-330.26056,-234.8782311,-88.43441751,-359.0969074,-68.62461954,181.9230837,121.0289974,46.38489731,228.3649041,131.7522793,-20.71738376,100.0478501,-224.7301247,19.01618604,-65.33547007,-141.8672205,209.2927453,-39.88814705,-11.18343345,-30.36431874,-176.9193572,-267.3912983,-88.49967801,3.219705899,-241.6545313,129.8900554,-30.57069166,67.74068514,-87.82779552,-3.554160394,61.65669647,-77.59732883,-30.53901475,-215.3687462,-130.791804,-68.01884278,23.40514596,-2.15305126,-47.41449573,53.06416823,66.46734194,58.47955419,-78.85063506,-55.94779618,62.99953662,-40.74995966,10.12968912,-20.25237007,-41.13024078,25.51967524,0.759741876,101.7437496,115.7069044,-4.525022099,-70.82813812,-51.4131466,-54.7636525,-20.95466063,83.46226856,30.76503406,-82.67763082,24.90800282,-3.142265978,-23.20080927,-126.4916574,-115.7390693,60.75683304,-53.92711433,-10.36240345,1.453702038,8.30705881,-26.96555248,66.02797077,-15.93715643,-6.759852579,104.2775628,-41.9725534,-11.17367397
0,437.2232157,631.3553151,110.4127494,537.8055411,-7.318883659,-244.1319859,177.0809168,-369.2225731,374.1527223,-455.5291092,303.8208368,-54.22220384,-13.51411748,195.476255,-56.53822491,-322.6052471,-89.38674605,-227.5327636,-76.45175854,143.6688432,-10.99190719,77.19921046,-298.7407201,-69.04482452,-194.4085285,131.2564699,224.6585953,36.00960522,-53.00958274,13.51096292,8.39964732,106.2850853,108.6965351,-56.79799226,-109.9288536,118.7762972,1.506479712,73.87271873,57.61283784,-34.81772939,37.54853447,40.86371645,-90.8387109,-102.7190199,-28.03666412,-58.80638293,34.47696076,49.81922215,1.625296621,-61.27708815,20.06765344,173.8622348,109.2935767,-9.213845494,81.85915069,-93.88339593,7.180580004,81.63323166,103.7880904,-87.93865809,-87.64466339,-47.54649625,-54.83715892,63.09803511,-46.34101178,-70.7520505,5.231448546,-39.6390023,-126.7680334,-52.45698567,-28.72876048,23.63273207,64.77810895,-96.27621469,30.71828417,-16.07513995,-55.75831762,-105.9444474,-84.02750894,-10.03672107
0,-578.4562672,-190.4104852,523.7861093,-128.9613709,-357.4396339,55.06109541,261.8867378,51.62662835,46.10358406,274.5622505,145.0510763,-134.1760322,79.62263195,33.61934524,-290.9092873,-25.04965274,-134.5783345,-111.9608876,-63.12698873,-173.5913494,-58.7133496,116.2246061,-122.1481928,25.93062735,-29.75937141,102.9000263,-245.4218548,6.596372594,-163.1628712,-10.95856279,-73.85947084,10.25332199,245.0702596,-43.07410921,-20.15832852,-47.75809883,74.03101412,-130.8353568,-28.95929398,70.04967331,85.53213048,-12.39588724,-37.82415456,58.4164668,-6.918432553,-70.92707481,-48.34383311,100.7366827,-2.485202487,143.3171214,-34.28689255,79.99631551,24.32094085,4.54949591,152.1095914,21.20972409,-37.69484702,81.21243111,28.36586968,36.20830699,-136.1301324,-52.02361974,2.193440986,53.23361918,30.86259387,-73.34117263,39.98247372,5.603469044,-11.10269538,-79.9175995,8.124895681,25.45014005,-60.20761289,-36.09210003,-20.19703022,79.00396019,-43.20657493,34.92193299,-11.17194584,15.92446303
