pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20
0,437.2232153,631.3553159,110.4127206,537.8055255,-7.318839041,-244.1321574,177.0807163,-369.2232009,374.1664853,-455.5338996,303.8378377,-54.18089398,-13.54547262,195.5481728,-56.5574011,-322.1545413,-88.93017862,-228.177593,-74.99861083,144.5128027
0,-578.4562671,-190.4104845,523.7861479,-128.9612518,-357.4397119,55.06110946,261.8890739,51.62073951,46.08742562,274.5488768,145.0943799,-134.2554331,79.72383228,33.65059488,-290.7359842,-25.76993261,-133.6420746,-110.8863225,-63.6672386,-171.5040985
0,-170.7336892,-177.1232384,508.3836334,429.006596,54.00287406,-30.30287995,96.10771462,207.2745016,64.45517937,191.4767106,-43.67922007,-354.9846418,-164.0885362,-240.0725513,76.95365801,-88.54529869,248.5320335,-99.89241002,-55.43651574,163.1954404
0.001,-409.1596738,-352.7384892,426.9678484,-94.67144539,-366.6493796,-102.0023453,251.1236189,47.39002999,-56.36572917,314.0033332,-96.00001274,-57.73150217,92.39699843,43.36113419,-236.3227725,-23.36479232,-148.5308546,38.687509,116.0671425,34.98967823
0,115.5183806,-373.2311096,578.7714171,346.7321185,311.2297898,141.7489084,112.5395361,46.27754114,339.8995446,25.09844906,118.7144956,109.9216694,-255.1412914,-35.51728479,-94.20621428,-326.5861229,-307.5679128,-158.1013836,31.33366084,72.35321285
0,389.389559,248.5548619,355.7457408,-319.5005672,-415.7382499,-229.5977487,399.1706207,-152.885792,-389.5012721,-488.8582691,224.0185575,457.8256375,189.1589601,63.70642507,-177.5487476,137.5878601,106.6843532,110.5061444,-164.433771,-120.736558
0,-287.8500399,794.7690275,100.5362062,-46.55782588,-137.9052192,-79.36087902,-539.9241754,270.3883541,-194.6999904,134.2197082,-287.0622966,-41.04860865,-72.50092327,47.48678514,43.0890906,-102.0294207,60.66144467,19.85763786,124.5418233,105.4562088
0,314.2324494,561.8860667,683.7548287,261.7823497,-445.941536,-213.2193488,-200.158159,142.2515081,-11.44712871,124.5411475,-345.0618188,549.7108828,-47.03537406,-97.58413807,-136.9064543,-163.4157832,50.11698879,24.19629633,93.06687535,-146.3088342
0,263.8224447,271.9265022,-67.4966115,291.1859636,-488.121132,360.0707024,-63.10086414,74.13645363,155.5801619,-40.1898989,-532.4994595,37.75980951,-338.4128744,80.56966449,280.6247622,164.4960418,-21.19199294,-60.84834232,135.78137,-52.29453827
0,-631.1331208,-145.8253592,424.0545864,-49.88836909,-334.6797028,218.8625491,320.3197651,-152.0317806,-36.05197816,349.308001,137.9274132,-162.4313509,41.99483647,29.73118467,-268.9221876,-56.18627559,-225.9602954,-4.193597065,46.63795679,-247.508703
0,74.71654098,169.8634135,745.1597903,267.6801862,-87.75771305,-129.2006222,40.30981952,-229.8212526,107.088668,112.3836311,-17.3394178,29.87255889,72.16731624,-138.6740103,76.18617615,-136.3705853,269.1271352,8.011020869,21.513528,-255.3367924
0,-678.1958667,1.916984546,446.6898178,24.89334759,-8.842771985,167.0960951,217.9734115,-338.5310369,-33.65002933,342.1739619,-37.5908926,-280.9897471,135.9466031,-177.5694323,-55.3098961,-134.8468823,-105.9951659,-36.14265517,-145.5459475,-225.0157717
0.001,-410.8741417,27.45704094,617.2451868,-233.5952533,-280.2893552,141.6114823,53.85038024,-43.49088534,-59.12467556,174.827312,263.3428331,-65.65192673,57.50006511,-91.14224055,-95.78144411,22.84625197,-100.8454131,-151.5710349,64.86349812,-224.1641501
0,-164.5708759,-16.04391247,24.33564602,-71.30913741,-337.3408282,269.2159766,-147.4633987,58.30564995,-250.4213887,-139.2622505,-73.23813188,-250.1052486,-255.5750802,-223.2505371,314.6797358,210.204123,86.20465544,-138.5881878,-17.27357441,72.02690636
0.002,101.7070951,-269.2670646,-408.1530199,-242.903187,-173.706352,272.8329158,-247.7671737,83.09448449,315.2080339,175.4333746,-276.4396626,49.77206578,535.2420647,-149.609794,-88.61639881,-70.1486894,-7.862971973,177.4017414,58.46325379,-2.783406693
0,-94.53490303,27.58321612,586.9624744,-404.0864457,-104.0609088,-201.742174,138.4394256,-218.4556427,136.8402008,-6.43078167,3.813736333,2.603439616,286.2150306,-134.2802934,35.18177754,34.18351798,261.8650737,103.0177171,-188.7841085,-250.4706656
0,-282.6258589,3.438603445,558.5659416,267.792737,-83.65067195,-95.35204465,126.020059,241.5220758,119.0168048,239.1916997,-46.23134235,1.164845354,-158.0918551,-342.7402326,-192.4077461,80.20145162,-9.624055017,-67.01003125,52.81945995,-46.6148965
0.001,17.46144735,146.4296533,389.0247696,518.1012687,229.9343774,-384.605695,143.3256813,-35.48458043,442.0159874,-91.42576323,271.6579317,-42.10393636,-140.4344703,-29.0654358,43.71916263,173.0563497,-178.2449894,71.48142989,146.3323868,-37.60452627
0,48.83676086,-328.6569372,374.0523771,66.52958608,42.67030947,-202.8293181,174.616902,8.559487023,-113.6486209,343.6801188,-180.6912032,105.0898344,-143.7584751,-34.34226079,-242.0149319,203.7841284,-183.7962626,-155.0849433,217.1638031,-180.81433
0,-38.90132574,270.8868443,288.6453455,-345.2748627,-56.29413678,-58.74145983,-311.4594271,-149.6682535,189.0235233,-203.4850552,-150.1929184,271.7075641,17.20359705,-102.824632,108.776962,219.6147755,-22.53585511,1.2670969,-158.6935481,-193.142119
0,598.800691,-206.8193268,-670.2560725,241.7988311,165.261801,97.19319091,-78.81510626,281.3373191,257.4761914,144.0630062,67.38789981,88.86679777,333.4777894,91.59622999,-299.5060588,160.4430898,-201.8973946,-25.26643281,-40.69583156,-15.5872673
0.001,829.62144,323.3858046,27.47639562,-490.2434245,-6.053940713,63.72385528,-101.2870578,156.1102641,169.1736618,-62.03874486,-58.62348632,23.36989891,-65.58371164,-270.3758164,-75.45574823,17.73742602,-277.9112969,10.97470918,166.3731987,-118.2487369
0,-73.28546222,118.7955254,406.2505054,-16.69762558,90.22148733,-338.6595428,320.3980747,-12.86238019,330.7866981,9.708839396,20.27695876,-50.09020955,-278.3729255,-173.6298979,60.56978448,-32.44291782,-54.71842744,23.52886044,-261.9769719,-233.605239
0,272.2143442,-108.7334282,461.0205093,422.3713592,258.8163738,400.5868971,-20.93331571,-90.64548031,105.6676445,-146.5210863,-44.21420982,56.69496499,75.33183811,119.0871351,-113.5046934,-158.2506267,291.0486696,172.3686673,-202.8854795,238.2022329
0,-47.99361608,43.43840726,26.13770645,-135.404723,223.6155884,-321.4542582,393.8813927,139.7932741,217.1584651,-22.50333192,470.6823077,-14.98709349,56.92147522,-241.6095006,338.9684373,-176.8913892,-96.05328873,-179.2618262,-11.98570392,55.52367898
0.001,249.164223,-65.68846081,730.9424492,186.4816881,-180.3357222,154.5510475,-100.1801411,135.5069981,177.3184471,-240.8385468,202.6848497,137.9759128,112.8168871,83.02488993,-160.2949423,-231.4160295,-68.54411108,123.2129974,131.554051,144.367402
0,500.5796629,162.1897481,572.336704,-112.1822934,-203.9581744,296.7320587,175.6664976,-87.81906529,83.17721686,103.5247864,-325.1967643,293.2621458,334.1101147,-142.2884588,-136.1173515,505.5378557,-237.4273979,-6.61834132,1.107860783,-107.7700966
0.16,-347.584274,-301.1772536,-366.0010079,129.2084645,-5.047654532,142.1452855,178.1354047,-363.6362746,-89.11114844,116.8726415,171.4900749,156.354827,70.31980604,-77.2402292,-145.964817,-189.8449934,188.662437,26.09513568,-85.93643992,55.60221374
0.116,-137.9403785,-168.0374431,355.6317113,-282.8246009,-99.33229622,-222.2520479,167.0205733,30.24889689,-462.0879493,26.11841897,-67.01784551,-95.88963185,-50.16012047,-91.18414496,53.32869412,-23.00649931,-282.4811608,31.59585478,14.65363081,-219.1747744
0.196,-577.9771331,333.9932094,-292.5602698,-18.38303603,-263.9686227,121.5653834,-317.8448014,-52.48131047,53.21020173,-278.2935806,206.8880214,-62.72273265,-215.2150555,-45.45834963,-133.6542519,137.5886742,-206.5970764,-76.80027918,-7.581187589,229.0123054
0.115,405.052463,-63.08673787,120.1650523,-243.4099772,-37.02452902,-165.5893121,-244.3619693,30.5797488,66.71203772,-532.7109353,-74.44023891,105.9530653,-120.0022431,-254.745268,63.88850417,-93.45542772,19.47665394,-46.34092388,-179.8436719,-314.3724566
0.172,697.3850426,15.84053843,19.18668724,-93.01111938,560.6275468,559.4033229,-54.59041054,-27.18184384,3.268010004,-0.435663522,-246.3385502,253.716377,-249.9576631,-56.86067377,119.6860962,16.76336946,31.15952559,193.5518282,93.49077098,-42.41016192
0.182,-4.039680605,-225.8234287,6.495823306,-144.1488761,346.338891,-319.6898443,142.2153732,188.7880427,-222.0679744,-293.5042619,-100.2032403,-102.7123924,-365.1037809,-93.7298221,65.96226841,2.038243747,40.51484036,-176.5199534,-121.9375032,-228.5914003
0.113,-186.0813773,363.6100378,227.2181677,-450.7984172,-148.3106896,-277.0484742,124.8483202,29.00137901,-58.73296902,-258.5125433,160.3777652,158.4691143,-175.6831518,-21.45394856,-149.1582702,-202.9603115,-52.41007866,87.18276971,15.85072033,75.87291613
0.115,-126.2959276,-534.563156,227.3872778,78.13515735,-170.0016247,-202.3070606,-19.10470552,274.4249822,96.11960493,-215.6816792,-24.35463265,291.4407807,162.9052172,161.0303732,-48.27190482,211.567885,181.3242298,42.75478235,74.15718051,123.797041
0.169,210.4169996,-231.2173157,713.1660192,-112.1039844,-59.74367154,193.2538307,96.93280151,247.1755725,68.58532921,-134.9084405,53.55275036,-10.02497143,-168.6604542,-16.43460785,-4.66458253,-185.4802635,-361.502323,111.7171865,191.1720172,-26.78789826
0.117,-320.4283758,-145.7911266,-139.0840967,295.4741346,-246.3685951,221.7870321,61.23030412,-155.8305612,20.31732317,-186.6828539,-253.9523506,205.4702491,-128.6970277,227.3059949,51.62414147,190.8185081,60.71967529,-113.2976249,33.67170133,-5.997455788
0.122,215.340597,694.4965554,143.2534537,-329.0151692,-19.40678259,-190.2640606,218.815599,80.82521404,-315.108739,-99.47852049,-302.6283923,150.382083,-10.8030837,-6.434075176,48.10015977,-178.5263252,57.18042879,-112.6950496,156.8438442,-143.8189783
0.137,616.493948,684.8387442,141.3340541,43.22566077,-536.671608,-167.1199652,383.709961,-129.8752532,-416.9144901,-28.21108741,-95.36037369,82.44868175,134.6585551,55.66946706,58.83316363,268.443232,-51.69101121,-0.614110412,-433.6427668,13.64563779
0.117,41.84941395,-195.7049271,186.1913252,21.22857082,102.4886419,168.6544235,-44.43616676,-4.580564756,-237.9086699,-5.703934702,-140.5546828,-127.794577,28.13810633,116.5995524,194.9248355,30.18571565,225.8467816,-13.77495684,-222.3294643,-388.543535
0.114,991.2379369,491.2056247,-183.6313933,-171.946033,256.537174,-35.39943918,254.3028254,3.664160713,-40.56620796,239.0612887,124.2180138,215.8903526,-119.3476045,204.4829664,-72.33302646,420.9757397,-178.1304098,-53.09123349,261.8411656,-26.47672694
0.2,-479.154315,-520.927764,302.6778503,2.175201888,-278.9478479,-130.2582356,295.6152078,-57.6509485,-103.0295387,156.2859389,-56.92963964,-72.82339847,92.79438127,107.7396435,-227.6672127,-90.60833951,-45.53437501,-85.97948691,137.8496794,128.0307625
0.166,-666.7128094,206.9370936,251.3975239,341.0629653,-5.294971947,-140.6712411,-12.96424503,-145.5251784,-222.2958502,476.4674647,23.89099689,-158.084107,63.27076182,-182.4251768,-95.271735,-36.59573683,39.32398439,67.98909954,14.31759853,51.12936637
0.114,769.6451367,236.9581915,161.8251614,-547.4406702,276.5765869,191.1748529,-103.6678315,51.46317118,366.5301489,114.7591728,-28.36447831,-133.0145536,6.45981283,103.7800589,-17.82125088,323.0215076,-92.4559093,-115.1909201,33.22417935,242.4119448
0.152,43.22933037,435.8277696,-139.0634047,420.737636,8.830607306,-146.0798565,-4.631802806,217.7492847,67.22262456,-121.804236,62.65966944,-458.394906,193.6141755,-215.9142968,249.7435826,21.23912553,82.85583324,337.6890554,55.24072196,91.1531055
0.138,-155.5704172,-354.7686187,-211.5304263,-167.8545181,-169.9263496,54.31767376,168.4751398,-332.6661131,-24.60178921,52.61790958,-61.61463929,167.1349383,423.0117561,-109.6546452,124.9730973,-88.88771234,162.2066816,133.7413245,126.9585054,-20.67202314
0.158,282.3860196,-340.1938351,-12.45108389,-49.3501041,158.0441916,-114.0464207,-326.0317903,156.7906096,-112.0966569,-257.116063,293.6442745,6.443157676,-133.3108836,-30.6911251,53.88708884,143.0200989,-9.145005792,-58.52127904,-103.6462443,-204.3396354
0.134,976.4342391,180.0568373,196.9839968,-23.75930443,-52.48659435,265.3574978,-46.07503452,324.0954378,-71.13145413,354.439869,371.9621342,325.5071094,-72.68169352,79.10141384,-79.46602829,37.96140323,-151.0464878,-87.4588103,-247.4992067,22.52954446
0.176,-399.8736298,160.5048969,636.0506809,-235.0330509,-26.9264665,-131.5230326,-259.018485,-197.773715,-169.8136425,67.04112788,91.70205623,-193.3896563,110.5717218,94.41773818,148.8123096,-91.8016935,-37.88004133,4.718942132,-75.0365679,88.44364946
0.121,-439.8998864,-438.860246,-199.0501435,208.4783408,-276.1872001,113.6017935,151.1727902,-258.111425,-245.9240438,-71.14071651,37.73975976,23.738142,61.460272,55.819622,-22.15951051,-148.6115123,-63.17786441,10.27462891,25.75717951,115.6614538
0.104,-37.73989994,-634.7445231,-159.26299,211.316641,274.5859576,-192.9383028,-145.9615608,-21.22051362,-59.63006842,-26.32419139,-236.3789041,134.8068351,136.2533828,112.919572,-23.83359275,161.7160688,-36.2175556,-155.2809825,-175.4436275,-28.57264261
0.149,213.0555785,-2.008443393,-52.24146002,-493.5990821,246.601748,-348.5022765,219.5953791,95.23816564,165.6068291,-281.2479979,-384.253391,-165.491522,72.64987481,-217.5274244,-138.0293613,40.92148678,-82.58330548,-125.1160799,117.3325387,92.86211963
0.19,282.8764575,-311.5607086,-105.179516,-0.202098754,6.872376059,-217.1745382,-283.9126305,487.6228006,138.4935399,-240.3420046,296.897205,-64.00448916,256.0903862,285.4424903,-65.81255238,220.2872318,-116.3690094,51.24154383,20.72551241,-53.36342982
0.121,-19.74754347,275.6989946,-9.167899972,315.9056893,216.9574228,-305.6807751,84.29242404,-144.2207472,184.5474549,123.0363789,48.33455162,-274.6009236,-75.49800961,90.22948541,208.5243792,207.0216157,182.46274,134.7592527,433.8419567,-315.238279
0.102,536.4154971,72.02235481,-150.8723228,-290.9584502,685.5402567,11.44682043,367.6513674,1.080550122,171.9406583,-127.0710511,-5.657320319,-98.60311568,337.0907603,223.8259742,-270.851467,33.78980475,-80.53515916,-145.02742,-117.5877705,25.59083611
0.1,112.3866757,-261.2785546,260.473876,447.3144098,118.0371393,-249.7895082,-229.708956,-122.8785734,158.234508,-254.526648,163.6815669,-25.8837774,165.2965309,-32.66512599,16.69441571,20.57200766,253.528744,-45.02356054,-65.25084272,-266.9293381
0.111,-648.6188928,206.601463,409.0789911,4.273108548,-75.88448501,-291.7045865,-40.75343288,123.7994012,-140.7141159,378.4293965,-127.8833542,-157.3814252,156.6511204,-364.5231051,176.5903381,-123.9620412,-128.0331984,261.6204958,2.961781207,171.1860696
0.159,88.08325076,365.1136722,79.6128368,100.975227,67.8039909,-191.0403996,760.7698778,208.6751286,121.4658334,-125.2342954,235.7896088,68.66207369,158.4589486,-379.4492671,151.6764911,-44.90578442,-88.44026585,-88.39956539,32.26829337,55.50637034
0.146,-354.9691689,-514.7832462,-321.2100926,88.85557222,84.3769564,37.18453873,420.8947111,99.39177555,-12.80829439,263.3879732,200.8570882,117.8412486,-15.72588642,85.47013958,-323.8960488,-184.4841784,23.48397959,199.0034624,17.74186043,10.2644441
0.108,-111.6407477,-213.6804908,442.9720364,141.97538,-192.6077512,-208.5486003,37.94960645,-146.3566897,47.95484423,82.30009212,-204.7856426,68.5833503,59.32931855,-150.7234816,148.2879463,-19.39450126,-81.31791029,-246.0170903,166.2843124,104.6942711
0.136,401.4312051,247.2154064,-137.7673439,-7.407561292,-51.21236947,-278.7877072,6.857283425,-348.0211887,-250.7987544,-504.6372638,-252.1253156,90.53399679,-208.5424219,4.497553071,21.88161007,393.5996335,-24.3337648,173.3143058,24.16711016,-31.74467977
0.12,101.4936511,-575.6002281,6.933142797,-161.9941784,66.70766708,-210.9100281,-251.4184883,224.9864852,-40.07907738,-82.09196963,128.7213833,341.7693281,131.532701,14.15745951,237.9665537,87.2713226,239.1509306,-207.7319193,-115.9572639,69.74124621
0.118,-350.9032645,354.266798,356.6449697,-294.6522433,-277.6842199,-268.4684876,-716.1685839,-129.2573742,91.34323506,18.50998243,-5.239324965,-166.4800472,3.118371784,242.2909938,-121.6361526,-25.13629376,-11.10108653,161.1582982,-0.55318546,-12.32669954
0.129,-503.5013566,32.06377406,-146.5602303,-1.417324234,-233.2696746,207.0870937,-131.2981178,-312.9980781,-262.5232397,-216.7159159,197.681791,-94.3439642,-134.0907369,131.5899924,139.4519651,97.40691828,-200.4894628,-176.4563371,36.24805568,34.21703938
0.101,107.3759536,-103.39617,103.9339728,-425.9730506,178.92568,25.966979,72.80217256,-60.17132349,-393.8937164,-134.7995309,-113.0652099,-11.74334086,-129.9587634,24.38751615,65.58855873,-98.86174737,-70.11591875,-82.96915732,208.1021291,-354.2915521
0.129,468.7194025,-279.8771896,344.1105386,636.2361502,215.8696782,436.7193523,-194.2711056,-155.2844612,35.99654155,-137.9001583,72.07474372,-63.40131361,-53.48238789,-70.09816316,-127.4776685,-334.5018836,-326.6809923,128.0397432,-183.5771198,82.32447902
0.107,532.3348617,-40.15063146,537.1102772,583.1513994,40.26838619,217.6805388,-26.18735625,-407.1333427,-140.6426954,-315.6474484,-117.0019425,62.95023424,76.23679919,62.70548601,-107.546462,-220.9827677,73.12127593,-131.3845333,174.5184539,-143.3604698
0.101,-138.840927,-554.4719459,305.5772184,-95.36585504,125.9370335,16.42403083,-73.50110535,314.3413992,-48.39694744,-61.91137518,-174.1819522,124.7352491,260.091775,30.07891234,10.66353556,47.20424614,-91.39000161,50.252576,-10.56110233,163.7564248
0.142,89.35645035,633.0577567,-56.9151197,820.6193638,9.508079061,-336.0243295,-66.02665185,199.8060391,-10.1695604,404.4585574,222.8834497,332.5161224,-86.44810577,-39.40184994,-5.455854688,7.825471348,99.0040479,-29.93887824,-123.811239,9.855550658
0.151,-381.2837968,447.3723726,-159.2941251,-36.73088853,4.129064888,-160.0177193,-2.983844221,-41.8854448,338.921646,77.37669834,-245.1974058,41.52720335,-128.1182914,363.2513363,17.61688808,-179.9866589,-121.0403863,48.58014151,-109.4916149,-184.2844931
0.148,-380.6288579,-45.69814485,140.1242717,-306.3336683,-261.2576147,21.79011216,98.41490342,293.3623501,66.4557816,-243.4628007,143.876841,-103.2209007,-28.53384585,-189.022422,155.6729024,-7.050602533,61.6362895,-23.59582816,56.11999523,-28.76668788
0.112,-493.2248189,40.08468589,736.4434882,-273.562391,-331.5646529,-88.82790233,-144.5981251,12.25791655,-63.95042798,-36.09358465,376.1542163,-252.2082921,107.6927038,-111.9806097,59.04554554,-102.5389511,-82.70178181,-101.5676449,-130.380348,44.68861513
0.192,-278.5376008,173.8674416,360.6541493,-446.93072,143.3170952,-52.23276478,70.02759294,173.820252,243.3772722,120.1304346,39.66592918,110.1124111,-20.43714055,284.8401758,49.98432301,-173.9207668,173.1049465,-31.20898541,-60.21974406,-313.2376272
0.149,-454.946565,724.5759379,-53.0780333,-45.93165132,350.7524233,-213.5065221,-265.742595,44.39872971,-392.6615418,55.12996916,-269.9431541,-22.61902213,51.94306783,263.3915721,84.99461712,-89.59190779,75.7182352,20.80799027,276.7549166,24.49482663
0.113,272.6288288,-65.61908752,46.29038802,422.8340548,649.7324032,42.88753042,157.2785068,-228.6057915,93.04927186,39.0749706,287.1237414,-274.5187951,109.436543,99.51507319,276.4261093,9.851117768,-229.9497264,199.886185,108.4089918,131.9077592
0.154,353.087257,127.1585417,-12.93404364,495.8028972,491.7617481,118.3894971,-59.18819988,-227.7302349,143.2102337,29.87556587,280.5890972,-189.710643,-70.4166059,323.4244233,359.6034494,-48.62141072,-34.46380004,-94.50486425,301.8985751,24.99837704
0.178,591.3524869,-377.6074756,-145.8242011,15.18140248,515.7692679,185.8522048,83.2425359,-124.0735345,-272.3823377,124.0985014,-244.9699698,169.6236379,-298.2821201,-110.3940205,-355.8248213,-90.12078762,-36.52461111,51.38825295,-5.519131352,-79.22147933
0.203,14.06371805,-408.2835322,-18.61449958,-15.81225054,160.2532451,-312.9942729,-187.9896067,30.2534438,101.9845943,-81.8307103,114.4611558,299.6716485,-42.21519041,102.644022,119.7798068,199.7312052,176.8496999,-149.5210239,-47.89507292,179.4678622
0.251,325.8937309,-694.7634525,82.62827472,-79.48734152,495.2339042,81.91934255,-102.3043087,187.6802113,-195.566075,215.9339234,-60.9119556,121.1044703,-156.1720714,-253.6090416,48.10873759,-113.3424911,-93.43050627,13.07773833,-149.9721732,-122.881764
0.271,-46.51174868,236.3752808,-85.71959788,-254.3762658,-481.6098434,391.8757507,-236.5537953,9.462149302,44.2841499,-26.92419455,135.6966129,-161.0968477,90.7555168,-119.9295647,-100.0811381,205.6218023,38.85857318,-78.1160833,329.1493527,-73.16026536
0.203,-213.6689848,581.5669907,143.8832788,-182.3466339,-34.25636801,-184.9610221,-745.1634748,-95.73902763,265.7560871,263.5649035,49.05319202,3.13108277,6.307096318,-16.602882,-294.2384027,-177.0917559,75.7416707,38.38453069,-4.153887795,110.073632
0.215,46.1905495,-383.9922179,355.8038715,47.4596015,177.180524,-141.515093,77.04203125,147.0040027,-133.7633667,149.1304561,74.93372499,259.9834135,-51.21856357,5.827348508,67.80100158,140.381272,-9.121629909,-79.82958285,-45.21386975,-229.5856838
