pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40
0,-355.8891144,651.5289974,-13.63360434,688.0609146,-822.4646663,-837.3098269,-460.0527514,542.4726522,-396.6592244,337.3927028,774.7187073,82.4515767,18.92440219,-217.7380516,93.54926716,-36.65864117,-216.4020764,455.7941639,-20.39362453,-244.4552016,239.0767702,120.163306,50.9880902,13.05546549,486.4771364,79.43226854,4.975140642,-37.25893185,55.15846246,73.75307852,-23.27353419,153.1235865,340.0714349,-28.92011561,271.6634669,45.22405032,-306.0082541,-58.85752234,-163.8681271,-44.68062942
0,-25.13314688,25.07475591,88.63853886,970.5531967,-215.8616505,216.3909717,-5.013134067,258.5388864,-803.23023,810.2152364,276.8664444,-306.144655,226.1407402,46.97736883,485.6886764,-336.4595137,222.5694909,223.2704039,-335.9619054,-225.3551324,177.9793189,-156.6781507,110.1594934,390.0901513,280.0184496,280.4870401,-223.4297575,-346.9655004,106.2127234,234.1612203,331.4633197,122.8044026,194.0749341,-110.7674632,-27.05737168,47.35674117,-405.83691,276.4058428,4.788722208,-210.6647801
0,630.0706656,-525.3147382,554.9939705,52.85389709,548.3963981,-396.0133749,172.4807897,316.3513043,-125.9645341,416.4188137,-359.7076272,41.29435831,-642.825037,191.2587322,68.54294023,-73.11202179,137.0356257,-101.1867309,508.9079429,-104.3166848,106.3908431,177.5260003,10.09556369,21.73762583,-135.8620529,-329.1820372,-31.16268359,-207.1396563,-66.35762138,5.555609297,295.1517992,-91.82588969,-105.3932792,-73.12543017,-120.4924038,-379.8019996,-238.2042877,99.81832659,-73.70914854,228.8405659
0,-515.7371069,383.0976697,559.2603809,873.8112248,-1.48473287,-652.8562238,-394.6414927,105.5351925,-171.5318772,-174.9884325,301.7308206,472.803436,-884.2679926,-441.1971152,460.4053809,-277.4497653,6.198566478,484.2113394,134.9645976,-45.25467221,361.295717,84.9886437,157.3296129,253.8944122,253.1376393,17.06497281,208.4131524,-166.6644573,151.1666218,-7.225360251,-443.5859153,207.8127333,110.8212902,31.377252,-316.035824,-35.16155391,-112.5927167,78.14193472,145.5456199,-127.3623567
0.001,521.1610399,-655.4473951,-715.1617045,-193.7997746,108.0951767,295.7539576,-253.7112215,-303.0081927,124.2389741,310.1160726,211.6662893,-39.54057422,231.3533668,-258.1789662,105.0271559,-3.525506093,-198.3105011,-389.159734,133.5004095,-360.6893161,240.5481043,-19.61158886,177.4658838,17.57599552,-82.7158417,2.305004441,65.8165747,-212.907271,-149.7096072,43.95365448,37.10607852,167.0819597,83.20907585,-1.36814515,63.94263304,-4.44234436,156.0983635,198.6792393,37.64581409,-0.623739018
0.002,-819.6054399,-75.89895442,-478.0992208,444.9957879,-664.6372326,-572.5139507,-431.3150149,-1.916669553,223.4193994,88.81093362,176.1266003,-201.1074057,-301.5782927,231.4045605,138.563152,361.0193492,256.9439192,-55.05684604,235.6158145,-85.41279893,-507.6634196,78.35439963,-259.6653807,104.5430351,98.78131974,-13.56365428,-244.165962,-96.93710947,-65.00535219,336.3744227,169.164344,250.8772725,-48.44496857,-254.7657533,312.3843553,276.9122273,25.8383389,181.5042882,-61.51585095,50.49132121
0,376.8689183,-632.1883614,614.556091,233.1336605,222.6493113,-262.0502377,-93.19113216,643.2993991,-655.9875966,-170.1991982,271.7160074,278.2838049,-430.6294821,416.0985075,270.3846371,280.5090259,-265.3471483,120.1638765,389.3389294,-144.0795711,-21.50546126,-107.8481879,-229.3727233,130.4507314,-244.1335158,-71.20573438,-197.0348394,-91.46904168,191.6353706,-420.471244,134.3515475,139.9466355,114.4505155,231.5661074,-83.46045429,45.21811414,-133.8700513,32.78269961,217.6609794,-105.7755246
0,107.2017372,-409.932264,140.6098694,108.7517338,828.7319991,-299.2609891,-414.9652839,157.621596,-324.3298713,98.03032627,95.10720417,324.2616162,219.1597547,885.2395623,-279.4901534,91.3066162,-91.57399852,445.0344102,-80.21428254,166.2544812,140.363227,174.6112704,486.292923,-131.2486737,-151.6621753,-400.5349416,461.4296372,39.31141894,-464.896116,-12.47658326,-94.53034162,209.3605732,-170.7485747,-283.8064647,-98.74021732,-70.25994569,176.9669566,201.5664185,160.6461303,-43.86074554
0,501.8765168,-539.9357703,412.9061128,245.2090975,74.66101799,-420.2895169,529.5286507,243.174418,-279.1765632,91.85262086,-89.61806334,-512.1177033,-591.7291772,342.5974534,259.058214,128.8389384,88.7630929,-36.72513419,355.8695312,214.6176584,41.0734481,31.08871513,-299.0237559,-194.5277507,-14.32638031,-332.5134534,191.528072,-11.35099446,-166.9815061,252.7115905,-95.53587246,-9.368330478,162.1162819,122.3077167,-3.06198147,-122.7631759,-68.83868591,-55.38123799,175.3123317,85.73040519
0,623.1693938,13.49056342,332.3706976,21.69558637,677.5526015,-106.7567377,-82.43629747,-415.346346,622.2878304,325.4351095,-284.8185147,-312.6272509,-476.0889858,346.3132978,202.9734445,-563.424289,138.6738711,-158.2365447,114.7646496,-324.0972664,-140.0565861,-261.1310443,335.441884,28.84946628,238.7927963,341.0525688,5.978017265,36.01372509,-133.6701702,-111.9002827,98.634456,-209.4765486,-98.74754543,-118.6333757,217.2245972,-133.4626412,-51.45985665,77.27584083,35.2495848,122.4526085
0,-317.4273012,-58.95222852,-199.7899575,233.6183971,171.2903948,-100.0603097,674.5965694,431.9805312,-560.0218864,166.704276,-270.7614291,-293.9161569,-18.52011955,-368.1875139,1017.320502,66.33029902,-80.28516152,-22.440259,-211.5292705,257.7154552,-105.206161,161.3827228,45.85447962,-104.4746125,-123.6882586,-252.4226531,153.0513125,296.5697991,-201.4269817,-76.25016229,-69.89933183,-151.390061,-17.04999815,-227.992205,229.9065902,-238.9917394,173.5297404,37.74389189,-272.5238989,36.4800168
0,292.0502328,-447.1687202,213.4597957,845.4229631,69.11378964,283.4204017,-25.49511069,446.3045093,-702.6729519,479.1031348,344.9575346,-239.5220166,52.24258489,499.9413884,401.8360139,-77.96256344,-44.45116906,-243.783049,-508.2896355,-465.9919409,374.4219222,2.241815756,33.37951268,-149.3353736,-261.7807973,171.5517859,96.92820127,-205.7749172,349.6164613,573.9022058,-61.98261757,261.6567137,-242.2703603,-181.5187202,-48.50577332,52.94398311,38.29500037,327.5461344,167.5911243,58.10573173
0,440.0452065,-37.29397683,-87.016329,-468.2680431,173.6158288,-619.2207957,223.0092744,300.9362881,125.6878806,370.4972137,-11.70920002,410.5929094,-8.000261927,-420.097089,179.5921402,482.545401,259.5026757,371.3907932,-361.473298,153.7542681,304.1080771,-306.0565489,-340.923274,-194.8826924,-19.17769687,-14.99421366,-258.6324838,135.533284,-55.92608187,36.29258242,-29.22669565,-355.5804112,-334.4232284,113.6881515,2.930040015,95.78571458,-41.83842088,-169.4121353,267.0104237,36.54738638
0,355.9917078,-864.6546574,160.7140261,288.9719158,87.25123576,-150.9869699,219.9908148,224.0092545,-474.0523127,-105.4057926,288.8952202,-283.4050106,-607.240703,409.1251463,130.7737087,239.9712196,-119.1102807,149.1252241,-156.6359949,62.89799556,-60.24284469,9.8854897,-437.1318476,115.3140782,363.1998973,-111.5754808,-237.6686476,74.45570325,127.5205153,27.43354138,75.78959881,159.0719235,-108.1738133,179.1640201,-26.95777447,-227.7008159,65.45352142,24.81704036,7.598724431,-82.48882102
0,202.4773,1342.382061,362.0080487,807.2006998,303.4499943,-141.4766365,-125.2181101,682.7898254,-139.6327976,248.6261464,1194.267507,-101.1280526,-450.9365405,-142.0325198,169.0328653,-82.79626613,-274.7375441,921.9836744,-335.0249844,-623.6654991,444.1113337,246.531691,84.35266193,-99.09728582,-92.35008309,167.3610685,-163.6564681,104.3963583,66.35555348,48.73248122,286.5692782,132.3139524,-223.9391142,-178.0364991,-42.4963544,84.34737059,132.3461893,-262.3372615,-381.1387318,185.8151041
0,35.14005645,-630.2030089,39.37454181,386.2353375,650.2383829,-584.1920138,-39.41663586,-19.40531489,-742.14539,-365.6305144,-242.8918293,-237.8071363,-378.5037336,416.1443462,-386.3082589,115.7175658,-193.407185,-21.89638349,-48.90450182,179.4362658,-59.0028129,-160.0312612,-185.0358936,39.47453657,-196.1768379,-0.006030731,159.9369064,108.6636632,81.10245164,-415.7678309,-53.60952415,112.0068412,-99.71805725,-158.4704626,258.042789,205.268503,-0.16693428,-356.5738318,90.85750563,-74.81080958
0,405.287099,-434.9745088,662.1979728,352.8314202,251.0616343,-556.0584671,465.2850512,864.188043,-459.6938328,177.2619714,-8.608878052,151.6733248,-612.9484028,120.2083743,332.0008189,257.5745,250.8923943,-260.8866019,208.1185297,94.32868319,-164.9860052,-109.8324905,-176.9006657,-135.7075749,169.0468077,-15.09702639,-105.9813051,-147.0291403,-193.1818316,-309.7699573,-66.95389146,288.5696849,104.5178641,114.5122312,61.926471,67.09124357,-18.02777916,-84.81082556,144.5358696,-39.69770014
0,-542.6397393,972.368661,354.2532451,325.5278122,-38.68131869,-357.0141221,-263.8137564,238.4207561,-417.3515599,165.9602139,-251.4775043,807.8281063,-660.6777182,-20.73574392,357.5572482,-433.4477736,21.95291763,277.752943,55.8143896,19.65762651,319.5096296,195.932085,217.2943874,-124.6954857,53.55750984,-36.88539332,272.0953214,-100.7408632,121.4853874,3.966087421,-290.2848437,74.77482329,-93.82514748,-7.346130875,-95.85124492,-128.9726429,-206.8932312,-166.9370764,25.49185371,-65.71570214
0.001,277.6668862,-856.6064074,-577.8320113,-15.7921046,107.8193476,-63.10500234,-115.2292575,121.8374089,168.7018829,321.5782914,168.1750384,44.67235717,310.4624905,-396.8266767,240.5073508,-153.4366852,186.2227135,-510.2266646,105.4048292,-124.2955696,162.9870534,57.26227863,354.1322467,-264.4206856,-169.4669704,-85.69583559,-55.17306189,-97.9338137,-219.4037102,45.40224115,160.5859074,300.7387387,57.47262502,35.78432867,-29.32838941,167.1428955,-105.8877173,-277.5119611,90.6972569,-135.4177415
0.002,415.3430704,-982.5961308,-540.7216858,-29.5561607,168.8828208,-55.06078029,-87.22128881,53.02268258,161.8878125,46.88934062,321.373823,40.87389668,192.1753463,-198.7116101,36.13299838,18.55840935,177.2743947,-408.1393825,351.3192332,-31.91227794,179.2775498,38.85551887,59.81856244,-161.9689313,-10.9315762,48.39432535,162.1908768,-50.92734503,-22.21961598,14.75347111,-81.73211308,318.1307769,372.7775475,184.0705135,-207.7231796,-96.9071421,-147.614755,-87.48954714,80.02232954,-94.39850129
0,90.32573976,-509.2107479,-107.610258,1280.371533,134.3267384,-341.3925703,123.5026042,524.9324992,-186.7535058,-58.33384741,662.1636386,180.5882433,-371.584612,-285.2051952,519.5780912,-43.52101408,451.8515525,440.620269,-595.4924966,-479.9795045,33.27347784,592.6018829,65.67940992,147.7994201,467.9528668,297.7370807,-231.8709651,151.1242099,67.68076939,69.96047188,311.3527155,-51.53220876,-8.592666433,-173.3420548,-55.33471381,-180.8923746,-31.24054829,-62.85106411,-347.0913983,133.3415836
0,1009.533938,-61.73180351,617.1994495,175.6805017,93.19331471,-49.4863346,-781.5308142,310.1187032,507.0557069,-223.4623148,-592.7945531,33.3942317,87.57336569,110.6571269,12.91552934,-111.2547554,-88.67246761,403.7260984,-130.4274925,-103.1214679,-314.6013594,-193.5555474,285.4889406,-432.6509464,265.1220235,145.4142952,-373.8149295,19.36141676,-31.50226778,-6.299224137,-41.43983355,-40.69652822,4.836471899,-41.64321631,19.97282203,61.8515999,51.07178035,-154.689356,70.54713922,126.3255658
0,372.4262936,350.7851759,-226.147263,851.215438,-459.9186511,48.66343616,-497.4586626,989.4011134,242.1728044,-237.4413032,337.0660681,17.72196875,376.0265678,-99.45414077,-137.1237096,373.1643362,-484.7422941,286.3597111,137.1669589,418.0773097,-474.5567888,-28.26190547,-80.54182548,-393.5041715,-98.86491915,-149.7245965,381.854258,443.2748864,79.38876651,188.7290455,267.4022907,283.8209479,98.18112042,-286.0956189,225.2045638,176.8979607,-30.23679146,-397.7206801,-109.8345037,-249.3728788
0,294.4960144,-572.394183,404.1447464,135.9706795,586.9272986,-50.26300579,-580.8479467,393.7456322,-173.5730005,-172.6158619,140.5817094,-199.2782716,109.1578863,543.015963,-151.6712542,56.32398039,-200.8222941,342.9692149,121.2825814,304.3503119,355.5777844,-274.7011126,488.3462122,-88.90740897,-417.170656,-198.2117596,13.08463233,201.4130232,-12.74611303,-142.086052,228.1444777,-164.1781809,41.04389928,182.4972685,-120.9479102,-120.3130556,-154.6842845,-26.48962363,-227.6310812,272.3669367
0,371.2492441,-919.1120332,-501.7166369,-22.50879959,167.0023428,-23.1932976,-201.7341986,-118.189517,194.3653179,139.3962052,167.9113142,90.09409419,272.5346828,-415.5429107,187.328209,-67.85761111,121.552642,-475.4143311,177.0469712,-268.4509382,316.9427429,5.206464786,258.7054472,-212.9855853,-65.05380759,-8.210768249,141.0698754,-211.6459346,-291.7819282,106.3296156,66.61672634,273.2530824,102.7734295,50.04208025,-22.27470693,184.9068367,-167.8740132,-10.49757165,65.09296926,-58.4227142
0.073,-59.84556639,-71.57760103,-582.390631,-70.2807828,-173.8725882,201.9064014,-186.6246641,-133.3569078,-200.2349623,238.9856948,126.119793,420.3899887,396.4482161,-353.7277851,252.4130143,232.0528359,-208.7822613,506.723193,-347.8719982,208.2641822,-224.9405762,-54.95264647,67.41824009,299.9809225,-33.96121561,-99.1656636,-185.7103181,-295.1035907,244.1280155,-141.8668943,119.4710357,-91.75033363,284.5556958,-67.23950003,-48.81849945,-147.1525554,-126.9732474,115.6112566,-0.253335411,57.63840921
0,454.6484993,-585.0263207,-472.0334834,-204.8937852,95.20353003,350.0924676,-92.28283093,-569.1126832,258.653007,267.0340256,236.1062033,159.1494094,113.2816734,-431.408462,60.43007416,-243.3232195,-342.7762706,-249.2842665,21.64234057,-355.8691503,162.1934661,-65.88700386,180.7491564,-45.77949388,-241.1222119,23.36111489,-93.76037605,-143.9192054,-283.2591021,-1.94243241,46.64845312,69.81151868,-157.9376957,-75.29492265,120.2029984,145.6377114,-15.11876947,72.75636706,196.0485286,117.2584942
0.001,500.2333374,-990.7687505,-616.8938977,234.904731,-176.9731077,-209.1590609,-177.7439223,-144.0922833,72.94420805,-18.52781942,-6.400679392,-39.62044836,177.9795132,-288.5705254,287.5588747,-79.19386726,-79.83464382,-145.1806616,-44.01157362,-135.3923648,218.4202187,-27.45800741,165.3776689,-107.003313,9.902898179,0.668855949,48.85917467,-222.1890746,-117.5819742,1.662233379,-31.04227086,133.4224763,-6.672543634,-36.58331045,117.6042269,254.1016859,32.1226284,238.1447543,79.40348438,15.21574837
0.001,496.1400033,-699.9980258,193.7333428,-39.87131864,617.6026826,-33.20192329,-460.8068813,-3.902884513,-151.3215019,-191.173619,-47.82058253,-304.5383318,-309.5971344,195.8887403,-146.4240924,65.40882755,-85.91162973,278.9342697,-348.9146233,42.09752741,410.8415029,-181.6079837,236.7120706,34.9528587,119.1472621,-9.8670303,41.20823738,264.6041523,-62.67815386,-54.8764248,286.8947395,-211.9133848,69.47939995,-85.26755534,-261.0850689,0.753815795,35.55398539,144.6169715,-95.70751255,144.2280647
0,566.4018691,-650.5270733,865.0933645,220.0617316,-41.16311709,236.2676834,174.3406709,127.683294,-299.4910416,247.0149891,242.9627467,-538.2708931,-255.4627287,625.7197152,189.0990375,114.5231463,76.1611935,-218.9999532,245.2310153,-156.3320043,-90.83121516,-121.4287946,-91.62436214,-49.14938552,-109.0086868,-306.6452835,-112.9924523,-259.1140589,-2.73610848,420.6031548,114.1226554,183.4447274,130.4403005,62.50769134,-148.5045416,-253.534945,-454.0435916,158.1586233,64.38879013,268.9144
0.001,621.7043626,-475.9511389,-384.7990832,653.4056461,-427.6082685,85.90109595,507.5650649,-518.6250771,-223.5002498,-198.2325828,366.0414649,273.1159854,-140.4632962,-231.2826881,-11.65565865,232.8992271,-74.06948432,158.1811235,-273.9063311,-92.36053082,-156.5894148,391.9541319,39.37486254,311.6478455,-171.4132452,22.80137567,-251.865864,257.0480938,-257.8999466,-188.3696827,-94.80366413,100.7870063,162.2531693,-50.63753081,119.8322774,24.48936294,-318.9583849,237.5178691,244.5379904,191.7042332
0.001,-148.7613914,306.8536799,-256.0255165,-453.3384045,-90.50203168,-656.6713312,472.6462296,-72.63084566,-190.6233928,-281.1803368,-172.2859576,178.9485085,132.0438206,-93.48918254,311.0544973,-43.54331555,402.5931463,179.2437366,146.7448837,-50.29408228,64.85455607,-11.98221812,1.019592638,-16.47225623,-294.502244,369.8112983,-30.01655058,149.5314232,-81.37182963,123.2060818,183.1628835,171.83449,-263.7678309,225.4726951,-22.01094916,120.0857151,-33.39155871,-175.4671475,-261.4300361,-174.6726986
0.006,-19.07639337,-827.587316,-274.09351,-243.8447954,276.5585377,101.1847732,148.8910965,544.5150158,-33.12802278,16.47806488,207.0921599,-74.02564091,195.6822175,-258.0948935,-256.5069543,86.94683881,364.275043,-585.9450452,132.1220923,3.367660462,-153.9180986,104.1057252,52.06108822,-5.875155234,125.3878567,231.9308841,-165.835226,102.3365738,180.0293245,52.19711043,-189.018194,353.8928623,208.3235672,119.9130488,-218.9468139,-16.06114944,92.11272762,-201.9867403,155.9836341,-95.34197023
0,793.712326,-513.4986855,-129.3933947,592.0004478,-304.8142098,294.5039622,147.6470875,92.151265,-198.7501218,-39.47710287,-208.3770948,-151.7880495,-690.3522615,-95.14565848,30.71947495,0.354442847,-54.58654279,101.101506,-11.98498333,498.2466228,88.01583888,-247.4210685,261.0019112,-70.26500987,-42.82382869,324.5144317,-69.14193211,268.0598055,-12.02779166,174.318103,46.2744861,-93.39043911,-139.4449413,173.5065315,-53.1223746,198.5107563,37.68786255,-77.80907818,-227.2220103,-119.5130359
0,-35.4651049,22.73037499,1342.582351,117.0339434,392.8750599,-206.5484992,550.4169696,602.2714302,-379.1588847,198.5557763,340.7965573,-500.4957051,-254.8487834,424.4463071,385.0912593,-45.22962764,249.7935748,-436.6409012,280.3967005,-14.56230793,-174.4443177,-226.9074218,-164.7557143,221.084375,33.6955113,-44.93198379,-52.92221314,-95.12581325,-179.466234,38.43567518,-111.1769266,118.3327557,97.61903899,45.89688976,101.886409,-265.2162099,-119.1603307,-256.7392924,77.63106456,-47.18024556
0,205.4955749,-551.8568927,579.2688496,920.2557509,-5.506589547,-344.2172502,505.9458068,725.838737,-496.4367662,-193.0948245,-114.5897329,56.19573621,-512.4670538,572.7329616,-74.60475072,299.8784201,-287.3946263,19.5279819,-248.4164054,-215.705818,-8.138985296,-497.4198377,50.78818792,-35.88299615,-176.4478719,211.3033248,-196.8974094,-177.584415,19.63570538,-90.44403006,-434.7493779,144.5855423,125.1670789,88.07197703,-52.16234544,153.4420694,-168.2488665,134.4697512,71.34126789,38.33890431
0,194.48257,3.223545924,-668.2934618,-65.62581791,439.8886992,127.0519971,752.4295434,294.2455384,-255.2591547,10.09481364,-233.1257165,324.2261497,-132.1922875,-319.5820569,181.7120359,-0.804373146,-77.92583707,411.6746082,83.81337147,29.40068284,-6.940022146,-176.1182355,75.08707094,-365.3701721,-492.3476833,5.108865435,84.37631444,89.23438077,121.3783541,-28.83216867,-171.2849399,-411.9259088,-307.2082503,-119.0328963,272.4659748,-158.1718205,6.626147989,-40.18638262,29.46536653,205.4277883
0,163.5221664,-67.70136168,120.5960826,-246.9627392,370.3411626,-765.2413781,803.7345755,235.390977,-255.1855374,596.240049,-116.9952251,43.44815276,-403.6198884,-198.5704864,-220.6008111,-124.4306988,-20.72335165,261.8958895,-317.7899624,-309.0214473,68.38931887,89.53781109,-58.78712296,-267.7959942,333.7007192,-233.9340578,17.2020776,-202.3501117,140.0714149,254.8641919,-177.9527394,-42.8472205,-311.2502483,166.2390798,36.08399894,44.03660213,69.92283488,-261.3656977,-121.0630632,33.66370409
0.004,-633.8193148,-421.9332214,-219.7695542,640.2789143,-519.4036479,-573.7928093,-226.6088171,-93.32836407,209.4196451,-31.73817615,263.1909183,-68.95277069,-37.68867572,256.530863,373.5629013,227.1997907,-111.4090771,95.58651417,374.8251083,233.5420832,-203.142485,-108.4457364,43.3201931,183.7312759,42.49543708,265.1601233,-105.9444028,-188.8202689,112.3433022,73.01345081,-106.4485678,-12.1885262,136.3419518,-303.4729554,-234.1542262,215.2385736,52.63245772,-268.7210795,-60.20735504,155.3686157
0,-112.5433173,-354.7747659,-4.574786971,1015.603689,-244.7362826,654.3800707,-93.80082508,734.5539858,-489.0397791,549.3132142,162.3250218,-423.1297192,318.3216132,245.1452156,-390.004827,-127.8307675,193.7010747,301.1033091,-197.6216767,-376.2284176,175.1899802,-190.8731041,-155.5590225,24.18338815,-314.3834425,729.9053309,-186.4395425,-2.847954354,332.9064959,507.7323123,-117.1323455,59.03983549,56.1147001,168.9643897,158.712612,33.59173484,-172.5182377,-105.2697112,48.24534861,-266.8725807
0.192,-198.5099467,-951.4115211,126.1614356,96.67375121,-143.1230216,186.0849088,113.3459164,490.6731109,266.3081765,-9.599557032,32.223416,124.7642888,-248.733212,361.147604,-158.3153916,29.61713603,89.08880679,-162.7786487,-235.9222177,196.0769536,144.3840689,-184.5293884,-296.1759592,356.6597533,-187.8900554,-420.844737,-77.85395866,264.52547,-203.3361635,203.3259171,179.2243667,-427.0679462,282.7915666,-152.0600312,-14.12530689,26.69468142,-209.708603,-115.0759097,-109.8428544,40.2428253
0.175,-800.0500701,50.66293117,413.9493309,22.89712861,57.7267317,-384.9858787,161.4463849,-294.6583662,629.2069077,-718.3496328,502.0088887,-144.2343905,-361.9220384,-450.6972367,-262.1515752,-13.36369334,-288.7470743,143.203648,-36.13923459,188.9577602,-97.70284389,165.3818612,145.993265,66.64062709,-58.53239803,-437.5298256,36.04820315,29.40854541,134.0484751,85.70817763,43.25882917,-104.058897,123.6037835,-79.88165949,-122.1576771,-77.21222145,35.4412023,77.25877604,162.0250342,-137.7619248
