pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160
0.243,475.2776778,-398.6113255,-18.18525354,-20.17734405,-463.5493769,106.0039909,-45.01449774,49.65192743,-341.8510456,126.1073797,299.3435539,-401.317808,-94.11669217,-2.403299458,-29.85430324,-90.06529584,455.8886686,-355.1861319,-217.597355,173.3251795,-380.7639564,-46.09188147,24.12541135,-247.9792802,-69.62262881,18.45205705,-372.8790269,-138.4345885,-108.6677526,49.83423802,-263.3662508,-34.79478444,-232.2863507,-140.9864545,-170.1238154,177.5008356,227.5034545,-265.7147616,-125.7777957,133.6028364,-351.5970319,176.8590244,-6.590378043,-192.5630896,-88.58018554,34.80355397,242.700893,9.863904651,-23.14464487,103.5772427,172.3069937,-103.2747302,67.0229956,-129.5141444,125.0766203,302.5870187,-129.7663656,-141.0975287,-306.8747634,-78.1009539,154.2140747,-192.6310496,147.1870985,-242.3522556,248.3170454,-98.75497357,-121.0467105,-180.6790462,-250.559257,74.14752183,190.5581973,71.24077732,64.02814541,-67.58108536,1.558443278,24.70532472,34.67139521,128.2943364,28.9436104,-50.73135436,-208.9690001,34.88515565,-10.88609422,141.9269068,-87.44825031,41.77465178,2.85125694,-97.36153548,104.061224,32.87737469,-108.2423245,28.78016535,-142.0447099,-166.2308536,34.62128382,126.5405844,-122.7377952,-86.30269041,-11.15582434,88.25600525,-9.521887667,-10.24614577,164.9846788,-35.95338886,209.6442737,46.43992417,108.187081,82.31022582,52.43787857,-31.82218544,-7.927335714,146.7950393,3.307653386,117.2187422,-16.07671118,-23.52336898,-58.61669738,86.93836445,24.53347712,-169.9258817,-21.71610076,19.57527853,97.5806574,64.02586621,-74.95820021,-27.28738498,-89.08845455,-13.02989916,-73.46937013,-72.51849726,-21.26051272,19.71960369,-16.86283239,-27.74338277,29.221674,5.308598731,-56.91653115,75.40326593,7.279407539,-16.11048381,2.383466682,-77.59792238,29.19328178,-159.1220318,-77.43624603,20.27456275,24.38360959,24.07064014,-8.132355624,56.2344608,82.88184914,-66.32290143,97.59724036,-64.24285752,80.75072472,-26.30210251,95.8171712,-26.77778855,-12.28878553,-61.76537268
0.235,-1194.752997,139.7854074,-290.1528727,952.7314454,377.3574617,203.8778839,-621.5481049,132.513956,233.24639,672.4899722,40.83821259,129.7701867,156.279243,107.3054769,-113.4671248,159.0684089,796.8451019,45.57837757,19.79747351,227.8364883,-100.8441524,60.34945243,-229.2589389,-163.8660704,52.95696777,348.656544,-91.57536231,-104.9589374,-6.861303561,-99.07708408,148.6931981,28.32487823,-162.8779248,64.19333343,427.4042064,-114.817684,-309.8133643,143.4395022,33.81171946,-223.9068572,137.7069071,-179.6437543,-119.9734182,162.096477,-33.19590445,-82.88913314,-45.60324353,157.5895243,159.9106621,61.24525562,125.3855942,-132.8986864,311.1812596,27.86258115,-183.0005802,18.63528243,-28.73330547,-67.92745754,-12.88262733,131.597496,33.9921742,-104.2753672,25.21315327,65.96989573,-23.61448148,-108.0329578,-192.1589828,-126.5102154,-195.1809527,22.82111333,53.29464651,106.3726961,-83.93065332,78.0606419,155.440953,-12.5953295,168.0312793,-147.5927499,-2.448459021,33.17154335,13.78454706,78.27452073,-181.9749098,-156.0402892,-10.83590619,69.37154641,84.00346967,-52.5544592,148.0997518,-24.90998004,69.07382352,106.8939162,8.309019997,-32.78545929,72.98992183,-49.93633241,208.921035,7.672468625,-106.9939519,47.90969639,106.5541424,-78.79902565,23.23178078,-26.32300356,-2.11501418,0.038856702,-30.83666912,-51.87858363,-28.70772779,84.55470234,-56.69149569,18.44127565,-11.21991697,-10.92794644,-144.9164536,208.746538,-73.81534817,38.85677426,-95.60967804,82.01588265,48.11841993,80.66457829,60.60470315,73.28022835,-108.3840738,175.1476966,68.65921375,58.27137091,38.96922665,54.02627385,-53.97213572,-8.94723409,-51.0353125,53.36306497,-19.31106314,36.03663677,-71.61633332,-128.9041968,22.74390292,-106.4782401,17.4682925,71.53691253,40.3472166,-2.350316697,-54.3340071,117.377281,38.94540617,-35.8316175,0.496307609,103.4660432,-31.66675399,50.97252946,-50.30341221,-22.51748758,-111.0032296,-13.99711344,-36.20113669,-103.5593239,-35.77449494,-25.58323542
0.214,-71.58797463,-941.7202958,252.3101163,-185.5956254,196.2782318,-100.3148652,39.02809967,-152.4099878,-102.5150235,21.03645715,906.3278122,306.5189166,-149.4493786,45.44108776,21.08859641,-204.1316976,-234.42853,-24.45494586,286.1099919,402.0402937,-84.97300713,-136.2482029,-236.5530158,-61.99837049,-298.2648117,68.63636495,-178.6629732,79.35914094,103.4222803,-117.5810195,94.61015031,47.76896465,150.1613353,139.8952471,-79.05307515,149.024953,124.3034021,87.27644607,44.44258512,-363.2831163,-133.0325545,106.4568977,122.7279424,-22.02029893,299.3943732,28.24374145,-104.7579813,-142.7545358,-140.7628757,-37.67224836,-151.2349041,-69.79626539,-166.7021938,-197.8704739,-71.11637431,172.7895237,52.81116557,165.3977595,-40.49086856,-219.5001864,4.710615353,16.76989551,18.35468609,20.19527803,-90.6400578,52.86424943,-62.78891149,146.7508573,-132.331928,30.2439535,21.49036194,19.66922234,137.31391,-127.0683208,-42.10124221,8.26150004,24.10378697,-40.39491131,-20.78348978,-22.41003413,111.3385875,33.68003492,-69.56241459,-70.45769538,-23.57522645,45.14002668,71.26575951,57.32933367,105.3314318,70.35564762,-55.13000958,106.565629,-9.091976815,51.68352319,58.15057618,87.21668325,15.31302842,9.27618127,-13.12760483,-96.3681351,1.395428119,56.29899749,-115.2619756,9.154723678,81.08932437,72.01751834,-2.282981771,57.9294292,-34.1962156,-92.74553313,135.9290017,-47.36888488,127.3321327,-80.95318854,24.73684209,-60.3873365,-35.05106671,73.60824212,-123.2196369,-42.20619941,46.00434083,3.96780674,-12.52051338,85.75852857,-158.4380688,4.59063857,14.19116851,16.54844971,170.6675102,7.366941167,-82.30574081,2.755643366,-3.223385061,25.79622399,-31.50736875,-23.48731452,-70.17872773,-36.79872284,33.04007455,47.75761953,-118.5081985,26.25841314,-16.36359112,53.66386618,-30.60626372,100.9721169,-57.0565273,-25.29206308,54.26272405,-103.1620464,-91.43018821,46.54799064,113.2794493,-51.05202152,-6.930198013,-0.761804851,41.62946222,-42.75013018,43.4784256,-15.66950778
0.226,829.4236699,1125.972368,171.5211839,-266.3409578,211.3146151,413.8224384,576.3754997,-234.6875037,331.1563141,142.6121955,60.27297876,-128.1906626,-150.8080203,211.1386359,-93.59592927,-111.2388481,204.5458998,259.8669326,435.0384908,-172.0201204,258.7623593,-168.658141,-96.64987799,-247.9044835,110.2363504,128.4759483,-47.36593036,-38.61316693,143.407461,269.5825183,185.5665323,-88.40511879,93.08998442,-42.5699167,70.99098952,183.662724,164.622888,113.7328685,16.45765729,190.6331133,85.70074708,228.8660007,-30.82607857,-88.46257191,-49.95347936,-308.9060844,-42.93081222,-58.60178385,153.2291861,97.14790545,-147.9339077,-161.7500572,-125.8405724,-64.11402247,-12.44605205,56.28683619,137.0208667,27.74430141,-73.17247603,77.23730796,-36.05909094,-16.32606118,-64.24502601,118.9477577,-114.9903925,-53.2173637,-31.85064584,44.23608818,132.7402902,-234.5727327,11.22489682,-80.37135998,3.984818121,11.81820329,-140.0308757,-37.03084993,86.77135542,138.955257,-3.956232175,-46.93553806,-56.17491104,-18.7527599,4.739382725,-33.79904746,19.28741895,-106.0889759,49.76550236,-57.2777994,147.1871579,22.74187313,-17.19660977,-28.70806497,4.784450284,-106.7944925,-80.51766211,-78.46110124,68.91736333,121.1628546,-47.79160443,-119.247757,-115.2389953,12.15340355,126.622017,35.08632,-11.26938023,108.5918469,31.33821459,-19.6224247,-67.84561084,24.45288759,-86.837727,17.03691663,-15.00743685,32.16521462,211.5524277,-29.03783537,79.53978758,-82.8990945,17.40559255,20.50459059,115.65848,-26.77286069,75.66422247,84.40125401,-35.18820104,-74.05386499,24.33016617,25.65910683,173.9831474,-50.63450704,-68.23994786,-2.522678229,-118.8448641,43.89882193,79.5537666,83.68745628,-68.15439574,36.22682098,21.5213105,13.84228493,13.61135158,-80.63716295,-125.1263903,31.75575717,-77.89321117,-9.885256846,-31.5970771,48.05159236,-56.99044325,87.75475752,-60.07045268,23.38640484,40.97316179,14.56019017,-51.00515991,33.82008568,-10.70411531,-45.59746508,-19.84371513,-23.94628838
0.267,472.4986531,1113.18635,-97.81731845,-339.2066628,518.5957226,381.7482199,561.6251467,-390.6056222,3.231608074,39.88355526,-142.603428,125.8430848,-239.3865456,239.6096647,26.09380437,197.3675894,149.2608872,308.1953291,423.756955,-86.69877008,228.9504932,-154.5168599,-10.96237048,-52.25205651,43.37144322,167.5508029,-43.87916774,152.710542,-64.057989,298.7610902,-53.45878619,71.3330032,-27.94353645,41.36585582,-63.66576759,201.9895523,37.68643722,-178.0122497,-41.5651365,31.49181469,98.16472071,231.5124101,-193.2971471,-7.618971981,-81.08429805,-55.35088589,-118.9141534,-19.56531426,87.21937782,177.9543099,111.0338459,9.940462459,43.15271478,13.3691206,74.48947756,38.34915173,-42.70654103,0.171411326,-63.41156383,44.57870397,-58.83586455,-117.5489274,-9.466219257,76.0554957,113.4022465,24.16232994,-89.41628945,-59.19791882,21.84171985,-46.74513113,151.645537,156.9333357,20.79176745,-95.69674693,-70.51685381,-205.67132,-33.74723557,70.34692984,-7.877587351,100.6810242,-30.85336994,-27.06390815,30.54844263,-100.948508,28.03741806,-4.526988738,-11.87824455,99.92877335,41.00722473,-161.0865296,27.97718984,26.18866625,-85.59734514,2.920115933,-82.44188565,71.27573038,-13.35889728,-52.20839666,3.074118684,-35.85457746,174.1877001,130.4768573,-69.9306139,45.87000916,-90.64306139,2.999602217,-35.71940209,71.0145711,22.83476261,-137.4397618,-4.442703367,-8.134934807,2.85711582,-24.5397565,10.04956257,-38.16587046,81.11132991,-56.59430172,-50.93149003,-52.4382112,107.0593651,50.58814567,35.5729283,-46.33215549,38.21311763,-77.41056666,85.74482672,23.82686905,-13.21574143,-25.73053954,88.39292083,-55.3829558,49.895941,-63.32320139,-26.47128656,39.44567041,-79.42876649,-84.39725004,23.17595399,-41.80999432,56.57025319,171.9976235,-138.5047941,106.7197384,-0.630069493,15.45022237,41.81848229,74.39484609,45.21401722,89.85975104,16.58496982,-88.92557694,-11.52465072,21.8803037,16.08747372,21.1827265,-52.23104765,-98.80072772,-8.594017043,17.86428154
0.224,73.9107233,1043.967089,-258.0267702,71.03805946,-169.7331049,-714.5614523,210.4919071,805.8569392,207.4880588,77.3385562,831.8156179,-231.3939741,231.9738218,-224.3668832,-7.98067012,292.2088727,1.38829504,-17.75057139,-132.1747129,-263.9487461,154.6345579,489.5407521,-54.62062832,16.8926599,383.9403978,310.6483889,37.65174698,-98.7694103,38.81393024,-141.5569396,-389.4950481,-124.0651272,-64.6585052,-147.3979215,-128.218421,-214.5413836,-58.04316017,-3.877287286,115.9559815,-99.8912471,20.11522874,151.6824536,175.4022209,308.5223176,367.921516,-155.6397603,-191.033098,227.6562698,-185.7066267,-166.1459284,27.90377716,211.8275776,42.24822998,-146.0875742,219.8264475,86.74207812,89.63263309,42.56871907,-95.2194855,123.3877435,41.00877625,-176.7039074,-113.6870225,117.222832,-112.8436641,-127.3701913,98.10415409,-130.2661968,227.4719846,-1.764459921,-105.1564203,50.265571,38.15438742,131.802129,-203.2191024,-61.60482825,-114.8005736,-120.9902362,-7.171104526,3.742777104,-205.3964403,122.4275574,-116.8176022,46.63698852,67.44635666,-100.8983691,39.07800378,-39.56064749,-219.919205,-130.2207421,-42.07306535,-43.38770794,-72.14269996,42.64417161,-32.00073679,114.2452929,3.126804924,-26.9463173,35.35457389,-56.19600623,6.934428985,-114.0235676,18.62734576,-155.8094222,-245.9548685,-12.41606162,19.54196858,-23.64795396,-4.743255257,-49.35259323,64.66529592,103.6638492,66.30935426,23.4329807,94.18153268,37.53446234,-26.31042332,18.25752025,-50.45716471,-42.90119585,-56.76644853,63.7864918,-20.80647102,-46.31736957,-136.7561737,166.3646879,-25.81118843,46.73442083,38.97694361,31.57015424,-57.81236641,-26.5518791,-19.71229786,48.65899813,10.07901679,118.0693927,-126.9250878,66.33619387,26.43988641,25.31566132,187.08533,22.2295623,41.86676962,41.54516514,51.08905281,-15.34112829,-11.54402425,-38.18891488,29.45054694,16.99459489,-7.396232951,-124.1696186,-34.73172541,13.19673217,98.24119137,-53.49776899,-79.14382861,13.39997229,120.2809336,54.03026626
0.251,585.4861635,1235.999812,-118.7615433,689.8794182,391.1296054,323.1778194,992.8372975,-281.3011389,56.49158091,-137.4085042,74.35943261,-49.83831251,185.8414532,469.161573,119.0071541,-197.1895446,-182.9795253,-123.9214744,3.848088283,59.50555808,45.78714741,84.86593224,-184.3392646,41.54240143,296.6683371,-196.0096255,-151.0105026,-94.07269558,75.09590133,184.0700681,-97.85746733,-229.0217796,-118.9368022,132.2152634,-291.896252,216.4476969,-4.854717969,14.03987252,-141.7037405,41.68443447,190.1076957,128.4406801,126.5136607,-61.74512932,-28.50144673,0.902635746,-153.6043348,-216.6833396,-28.67841872,1.603085028,-271.2488878,-116.1078484,-47.60411656,151.6677084,121.3574121,-99.71779617,92.35163458,-41.71873045,161.1491567,65.91039307,5.52437565,33.53771825,62.1446532,-54.44034928,-258.0390782,-157.1955826,-295.0303378,-179.1677044,-97.06260152,-28.48557609,17.8796575,-77.69378994,-110.0352263,-114.9794383,53.33231025,-40.30957418,-129.4599947,22.13396261,94.07288764,124.554895,-195.0551372,1.899653456,230.7193465,-115.7363565,13.88983674,-118.2822773,-53.18872004,-109.4663228,-69.66446635,130.6937708,161.7326555,-86.76278385,-52.95660065,19.35697756,-71.50398504,-113.4701907,148.8190829,-4.851863065,76.45770571,23.91955415,72.04510406,-83.52681206,61.70642744,120.8662286,64.06229764,-101.0165954,124.538869,-9.00945689,-99.41826413,167.8255882,77.57952566,-185.6085113,-101.8824644,-137.7313618,-26.65741043,1.78902032,165.6496574,-51.28855331,31.90301765,46.4167705,-67.64709889,81.83615234,-88.16391393,78.68137682,61.83151127,43.15576125,-112.8561138,-85.22121399,46.56472907,55.13310512,-157.8985977,-40.40274637,-57.86303226,-70.62914598,-75.22974824,-110.3141476,19.97251619,74.6445217,96.1822189,92.84500241,91.54600255,-30.27360208,-44.76920762,-50.69980341,-83.60069416,-21.80696209,-131.0765708,-48.88439817,-46.32227135,54.83192972,-21.64606976,-98.47619807,-22.72526216,-81.70328938,-6.903777777,-9.586262755,66.44818776,-60.9712956,101.3821168,119.6747267
0.292,384.7870541,-3.779206806,-612.7850184,-239.7021135,-184.410704,328.753743,-230.965828,-55.07487108,-2.621417014,160.9117913,448.6944695,88.41432859,-30.4290948,-494.0166645,-203.3354876,-183.003132,-0.30833884,16.86651031,677.0740953,-218.8239114,375.8524519,-16.03994238,146.5981944,-36.4418083,-173.8622866,43.71339006,1.57374317,-85.33423976,-152.550042,38.9561113,-261.7857142,330.4063634,415.4449901,289.0219363,51.03271606,-139.6972184,-131.296332,-6.500887128,103.0044119,-3.702039918,27.74516485,-126.8429441,-29.27698819,-70.21632153,114.6838414,-74.04489936,22.73974428,73.04778789,-12.28257091,-115.5798503,90.45241203,-170.1886077,76.18050708,14.74267801,94.56809874,5.662020418,6.240813152,-54.09143948,-65.19204038,46.21085854,-19.20848476,-50.05425806,59.96830643,-17.83243621,82.80510515,45.93940392,-5.278663775,43.84317834,-87.10535117,57.08889813,-187.1745279,-71.84328961,-11.24844791,132.5702876,47.86121621,-108.3964766,-42.8233716,73.31835304,-35.01798854,-114.9694037,24.23370931,-87.99288127,203.0318465,-78.84416407,57.48991395,57.38231971,-116.6194187,-7.701704094,140.6537649,-28.4286369,-147.1470699,-43.37049285,-1.742014884,-41.93833045,-10.61362144,13.8746571,-59.1218905,113.4531695,32.88636767,-53.23127689,-81.00537655,121.3826357,117.4602818,-55.44399636,39.2571906,3.437227646,93.22063524,24.10877451,-63.2107451,2.244914553,119.164623,-134.7523462,-21.0947549,-131.3242611,-13.18385929,-109.4730694,97.50238171,35.69005396,8.298043545,-15.09339408,-96.64005194,-13.92955157,-8.811474822,-21.98896766,-106.1453378,109.7231402,130.9622892,-30.14100855,19.11408916,-134.7538823,100.9242817,8.296029282,-60.05975901,-58.30410551,29.04240812,9.028020243,-89.8724035,-3.085526121,-38.46129981,47.3233819,3.087672921,-94.07638371,130.906099,-43.86663079,-16.92593642,13.50207433,60.69832818,-8.238709218,-21.47159519,63.97004002,-17.22545536,12.51679371,33.01081167,78.1692547,-60.5488267,-28.15765339,-6.406091061,-37.28307433,64.38934282,-56.79462849
0.373,-1031.464025,575.7130357,497.3266055,114.1586768,266.657945,-61.80654862,46.43509129,-44.67762512,600.0582339,524.5231627,-108.3916653,-313.8491725,-63.63164074,-348.2515749,-231.352676,184.4174533,85.60968182,517.9610461,16.11798096,151.2867405,197.2953501,473.7405516,-43.44450705,-420.7066763,-194.9024356,-164.112797,-498.764346,-46.9984091,50.90456739,-41.62872362,94.67751497,306.3300515,237.5277893,-66.22964336,72.07611344,16.71752378,-308.0656911,206.8074399,-84.45575729,-38.36566105,232.982589,-371.957051,-9.541543747,-4.196669944,-110.1716968,21.49895026,-160.1904285,-173.7677536,80.82808143,-72.82909186,-167.1150071,196.0270586,126.0952288,-148.4636211,-170.29269,47.47766805,-11.74155403,290.3257193,-222.0307732,-70.65016425,81.50899904,-73.31206848,-113.0120304,-184.1972822,226.1633529,2.070925041,35.89842882,-100.640683,-5.608307228,-117.4034813,22.47243193,88.92271083,132.5618837,-200.7828766,-24.89210423,-49.10804265,-220.3631872,-12.94203715,72.60299765,114.6300833,-54.45671071,-128.4095461,-37.82822354,45.85447527,109.7049689,137.2476624,91.13333505,-40.0880664,158.4627264,-99.57264214,44.46679001,-16.54915576,-91.09134241,72.08448123,-40.96671924,-173.7378562,-214.7434384,-104.9283551,126.624113,95.40133444,172.6729864,173.4027238,61.97938814,-29.92518401,-119.3260387,16.62810764,80.30824169,-44.73076364,29.60458448,-90.06066852,-2.881549337,-69.47884499,-162.3851651,-58.96142627,-104.1949079,-14.67553906,-56.24686379,-45.90682618,-62.474148,-18.30038396,89.64649333,-7.847596351,-9.261385243,98.296842,91.3464719,35.32668662,-50.49148776,-58.306616,3.905930636,-126.9914623,37.23109903,-17.60686977,-22.873478,75.97083448,-21.07575379,-25.92761965,55.71121947,137.3790395,-97.77632622,94.91687138,188.3985935,-96.82730528,110.5698281,16.53057418,40.43575229,-5.409982215,-57.27880859,-84.34646271,-20.94289365,14.5465395,-113.9998499,45.29714226,-38.34661686,61.66518564,-34.31699392,-4.058965971,128.2037462,-16.61857106,-1.434610017,3.663728421
0.369,-226.3613901,-884.3086159,263.8412188,-109.8927419,468.6983597,44.14288504,97.9597305,-254.1054847,-80.60615892,-138.8284919,669.5736911,492.7596622,106.0407833,-348.8387516,-32.9229959,-83.6926026,-152.2741093,-258.4019434,378.4487089,202.9520626,-140.9396104,-321.9456369,-18.09192512,252.7902591,-145.947947,-114.1457022,-382.8186883,141.4774638,99.54870462,-113.9152112,38.34871838,249.8929624,77.9306433,-224.8193545,-58.52356517,190.2096091,83.34121709,119.4095552,68.73088419,-338.9305752,-92.48157878,137.0244578,246.0573077,-146.1001737,44.91661094,-89.56057076,-246.1688962,82.96281059,143.8009027,29.8577374,66.48940712,-104.9395667,-4.448289389,-111.4103915,-7.218180612,18.25484691,-43.89769017,22.62916111,-99.02495028,-41.1999903,-56.30692811,108.956025,-126.9359107,-82.93074973,-38.6406036,-43.33258928,64.67595452,-32.05093305,132.2878655,55.67074231,37.95990917,5.577207618,-80.62508184,38.50400113,-113.5238952,4.298532242,-3.188302803,-74.85173903,160.000347,-32.76968283,102.2732768,13.17556255,152.5957286,50.79310644,-75.38292256,47.34263015,46.95426817,-5.582026477,2.90082035,-47.91843416,7.516374566,48.94498328,-13.20781441,-64.22309959,99.60401019,-85.58175882,-27.64782931,59.37369635,50.89713801,-73.68573235,38.1790986,9.433390389,-87.27738195,-81.06563512,86.29106277,8.483959622,48.16252247,-42.90819874,-27.99117134,24.84167813,59.86056155,116.870786,34.9781991,-46.99444673,13.81737754,97.93168339,-25.96768425,112.6263128,71.69380707,-21.29650016,48.71998481,-18.99528103,-18.93443717,66.1782257,34.3926201,37.23748267,-64.32463727,34.09488576,-21.34499656,93.53920223,-81.3931305,-101.4580133,22.4793314,5.614251125,-57.97726106,19.77298483,-91.49245657,1.056217106,165.7174105,-107.2367053,-50.18869071,-34.77219551,89.49670655,45.06012854,-7.524808186,-53.21952186,-65.7365226,71.88630912,23.0984088,32.95319184,-60.71488779,12.25032638,-33.02830239,12.58383405,-19.02239644,52.99519947,7.454050365,57.33462877,9.172781814,49.84934426
0.314,-765.0898979,-382.0985262,692.4722472,-582.6232171,-459.4219835,-292.9865917,49.13888102,304.5803479,398.1536341,-74.67679514,359.1405955,-21.49776119,-493.5103989,-227.5280864,85.63480916,-209.1250959,-120.936105,186.6917192,-511.7391958,105.1960961,73.34435234,-19.57405931,-97.52580232,201.8451386,-30.19998302,2.061346023,110.402844,223.4458462,12.27249352,54.33361943,-100.0061321,-238.210664,223.9186203,-111.2600833,-48.32726105,200.7094564,11.95898161,12.21291905,84.73597534,3.990046331,69.10638421,-128.4037694,-63.05222957,-25.33126199,-65.74595106,141.2545415,-85.20451568,42.95709355,-138.0589507,86.0422661,-30.58282027,-288.6164926,49.93319951,211.7531821,-11.92280509,20.71517279,-108.0882579,106.5307583,131.0061013,24.33252359,-16.65978247,93.32291518,41.99307871,108.5959215,-48.9061529,-122.3020426,143.7074012,62.4472653,-79.17526302,-133.9744445,100.6812673,-9.699397704,51.87917773,-76.44302811,61.78573627,-46.84211583,37.80063212,-29.25761521,-53.58290392,-25.53823693,44.2357996,-69.52532691,15.99131246,-132.3119071,-47.20958799,132.6986488,123.992097,-37.79700811,3.415305985,-16.90473199,63.57346774,102.2863193,-22.96479035,57.51553443,0.670428061,53.51293071,37.66918994,60.84270691,-71.08543713,51.62659272,-95.60849484,86.04380966,-74.72283317,-139.047442,-10.20320078,37.9857504,20.00827912,14.49712691,-33.27005572,166.7617945,38.54664516,29.44052046,-10.81707395,-44.38541066,-32.58092889,-13.09679218,13.52729099,20.69197314,-68.06529343,-63.66951101,-32.29004156,20.31349949,41.41694739,-52.91350349,22.67826563,112.9838196,-9.216740499,-44.52673889,62.00930449,93.63968389,48.0265032,-87.13964923,-58.67536773,6.678412979,26.00418494,78.07370989,166.0336952,56.94969485,-17.05451537,23.80507783,-77.51970525,-62.07405649,6.903224532,-20.1784227,-42.73544815,-38.12153467,25.99938675,98.12451436,-73.42124534,32.02679105,-27.58792599,-88.71020265,-34.83557762,-28.95057481,17.84075195,10.30762695,19.61932036,6.431602628,-101.9582533,39.94345075
0.309,-438.3428726,-965.3239637,-306.9081368,439.8745718,-37.87534516,-379.8551219,305.04535,134.8716565,231.2352629,-631.97254,4.63856125,-99.75467199,11.20638947,89.67973113,-3.632590841,-114.5719601,9.532121177,58.19771534,-52.20492498,-56.93950862,24.39810757,-394.173768,45.62602093,94.63477268,47.76227659,10.99299178,339.8779477,-135.8971183,246.2026058,71.90882035,157.2450881,-42.42953836,169.1616327,-41.91711776,-14.79130827,-13.67697943,-247.059415,49.93666714,89.68884172,52.32354316,-155.6439742,234.1567048,122.0654632,36.97273007,2.464796855,-15.40371022,-157.404957,98.3732778,-137.0545265,128.7883925,153.885598,94.68575279,109.0112224,106.4874556,-210.0613159,-8.799074465,96.0665837,134.8055791,23.11068357,-140.4211964,53.89078852,155.3153779,-267.7308397,134.2227293,-82.51992698,-70.77606669,-173.528369,-45.0633321,-168.7890617,-16.31136881,122.1815013,180.1014805,163.5763807,-127.0283819,129.7921199,105.6632272,-61.11919452,98.89789119,-59.31757471,-122.5026,112.4291662,5.872540498,-104.8445681,-259.7725337,-170.3993185,79.91670058,-4.249325281,33.53181781,110.7308564,20.60956659,-71.53821871,-129.130775,-7.788933084,91.60287418,28.46651971,149.1784493,60.92408157,89.0674161,-78.7232587,-25.1097777,16.97334504,-22.03459914,202.4693603,8.713286412,-98.82744901,-55.47751837,-12.2448883,-73.6643887,-31.54190737,-144.4790906,-44.11680874,-117.2775548,-33.81697181,-45.76803596,-23.35590294,51.35308599,-28.00302335,-34.00901317,-10.78899119,-52.06824439,-16.45695897,-59.04428537,-74.61652444,-73.69035169,-35.71842433,-81.8924019,-56.49150282,-25.80443983,89.1914276,98.01022007,-137.0437773,-221.3387414,60.48851278,77.33276805,-14.03014365,104.6229079,-101.4466406,67.11317176,-128.2183423,-71.51270779,-20.78114469,-81.50958919,20.74134605,60.44530798,11.10026409,-36.61778342,-21.67235971,89.85151334,-29.29766371,-11.60134447,33.04557088,60.01161739,26.0505993,15.7675915,27.7588732,22.02267462,-1.50018249,-1.832140719,70.29979499,-92.21265675
